start-state,dist-to-start,attractor
9270695297025,1, 2261070508982273
5819510243798560,0, 5819510243798560
5819510243798560,1, 5819510243274272
5819510243798560,1, 5819510243798562
5819510243798562,0, 5819510243798562
5819510243798562,1, 5819510243274274
5819510243798562,1, 5819510243798570
5819510243798562,1, 5819510243798560
5819441524321826,1, 5819510243798562
8082031000759868,1, 5830231187074620
5821709267054114,1, 5819510243798562
5821709267054114,1, 5821709267316258
5819647682752034,1, 5819510243798562
5678772755443234,1, 5819510243798562
5815112197287456,1, 5819510243798560
5819510277352992,1, 5819510243798560
5819647682752032,1, 5819510243798560
5821709267054112,1, 5819510243798560
5821709267054112,1, 5821709267316256
5819510277352994,1, 5819510243798562
5815112197287458,1, 5819510243798562
