,ASCL1,BACH1,BACH2,CREB1,CUX2,EGR1,EHF,EPCAM,ESR1,ETS1,FOS,FOXO3,GRHL2,HES1,HSF2,ICAM1,JUN,JUNB,JUND,KMT2A,LMX1B,MEIS2,NCAM1,NFATC2,NFIA,NFIB,NFIX,NFKB1,NFYC,NR6A1,PBX1,PKNOX2,PROX1,RBPJ,REST,RORA_RORB,RUNX1,SIX1,SIX4,SMAD3,SOX11,SOX9,STAT1,STAT2,TBX15,TCF4,TCF7L1,TCF7L2,TEAD1,TFDP1,THRB,ZBTB20,ZEB1
FOS,-0.05410810036962162,-0.07493372562145632,-0.022851074015573482,-0.031120995965389094,0.057471886585155375,0.13005699812048366,-0.10735629183442917,-0.06489530845358382,-0.1815760836989499,-0.03597404704551876,0.0,-0.10906531645779705,-0.04801874269914806,0.035493049228842104,-0.09530578708659139,0.13404419466701345,0.5827444221113834,0.9110822660008744,0.21126328335962738,-0.33512836632924414,-0.0049500122560366235,0.03621587204924091,0.036163676273050484,0.010328153100142552,0.15149289345997743,-0.08032873991663614,0.031989969096058384,-0.02929662071004784,-0.04408487037437167,-0.07204903919720156,0.1836246785749905,0.08214703916105365,0.05052979429992853,0.08883112340274942,-0.10969776293320488,0.0,0.0733657466580955,-0.008283644830456006,-0.017080710785034415,-0.03374500252518259,-0.09393638841300285,-0.4341651891100351,0.23239253023801448,0.15960125066779313,-0.04076984125812698,0.044976120105071016,-0.08152577662749418,0.09840011358089487,7.526468002293178e-07,-0.018956347425220885,0.12141581555909435,-0.03487027163275331,-0.12702030234331824
FOXO3,-0.05289006871189389,0.20360070203457953,0.15978792617913237,-0.023533966728317757,0.010492550518142057,0.0,0.2999575895133813,0.0,0.1201422538928254,-0.0009691095764673487,-0.17070356616046242,0.0,-0.05689982868049183,0.055119323773058185,0.0,0.0,0.0030661766724290325,0.0,0.0,-0.11726666524554609,0.0,0.01734286835009187,-0.03689407097804636,0.08267840086645241,-0.027607088642801845,0.014801079340134448,-0.045633774892525375,0.1710262428759334,-0.10814526385501952,0.0737025744699375,-0.04085565165805941,-0.0317230032033075,-0.02915166375526524,-0.028465972853503576,0.0,0.0,-0.03785093714837329,-0.016216273518517586,0.03109717252930853,-0.09265255122989048,0.07406957504403311,0.0,0.28080668419226706,0.0,0.0366535770612388,-0.057046475070101195,0.011580945178953727,0.0,-0.025666403352529326,0.0,0.05286386727700053,-0.025136867288194267,-0.2908748792640996
GRHL2,-0.059918707359367,0.0,0.5587059031383782,-0.06915978063271278,0.0,0.0,0.010325253084694177,-0.03443602253749381,-0.06241630663967046,0.0,0.0,-0.29135004387406294,0.0,0.0,-0.10072715973505096,0.0,0.0,0.0,0.3300589146611398,-0.004282109527892835,-0.022556336571945074,-0.10292554546195569,0.034661163493639006,0.013350978768890583,0.19183134731557608,0.060976491811637036,0.012865614141782614,0.2147177560745602,0.22162884303172958,-0.05462381355720038,0.565738857637146,0.20886795478346018,0.04347801674677062,0.05148082075864622,0.0,0.0,-0.04796758307883652,0.0,-0.019470365886888608,-0.12612644982028556,0.0,0.0,0.0,0.0,-0.052014870145276254,-0.026955317669340766,0.16072697683178586,0.0,0.030766124915595144,-0.013890650642683055,0.3615440345045214,-0.030360002467190325,-0.17049739794058025
HES1,0.0640561811592074,0.02255314288495432,0.10467568846562557,0.0,-0.12932904875474854,-0.16248868731467114,-0.05893957492647133,0.09125138384522143,-0.14382585226351693,0.015903518473510382,0.0,-0.009095821772085186,0.0,0.0,0.0,0.39495190436588173,0.0,-0.11096162393844966,0.0,-0.16698470867797227,0.0031882462749911055,0.0,0.04794692117272261,-0.10060053758717565,0.35344050832428264,0.0015586407165795017,0.03928568624298267,0.11517528128974763,0.07728586342959345,0.0,0.0,0.007047408853403378,0.07691624516403722,0.008105963229695052,0.2325110925722256,0.0,0.24168893347125187,0.11776145364218149,0.0,0.07399263558018188,0.2662264953999816,0.06764702938549731,0.0,0.0,0.0,0.0,0.13080413195975343,-0.03925400424888821,-0.029607827987758812,0.07136775095249863,0.10780270626384952,0.031024297161530327,-0.09408836124636198
HSF2,0.0,0.0,0.16856606261085458,0.0,0.01572722410579095,0.0,0.0,0.0,0.005036886510992316,0.0,-0.07387670588607882,0.0,-0.08656205238183347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14204674795576439,0.0,-0.019235227390863602,-0.043779015332612706,0.0,-0.149108519848132,-0.10464642740963359,0.1284919521651915,0.0900283323839018,0.03608208096487956,0.3522014969718049,0.10055275912932203,0.0,0.0,0.019579994810226937,0.18789787885459272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04723518154256316,0.0,-0.0642393503881344,-0.01188751456275278,0.0,0.10001397800059567,0.02714639688116547,0.0
ICAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUN,0.0,0.024044387931117617,0.11665443675738163,-0.06613576130438088,0.09624872311774316,0.3789463319249426,0.07727626119883146,-0.12745740212916717,0.09660274665031249,0.02349065830178116,0.9704330321492328,-0.03165601410989048,0.027133180143574857,0.05940265717867527,0.0800346570189318,0.0,0.0,0.0,-0.4790683324596577,0.24564847848729898,0.07369493375046886,0.0049297571853684115,0.0030904700821268757,0.007855394201086113,-0.07198543541843586,0.05187018956507538,0.0,0.09246910486461098,0.03905374657591494,0.06408363573631728,0.0011033109232430635,-0.16415603304966414,-0.01889385953182555,-0.18003431304017914,0.0,0.0,-0.13397039300374297,0.0,0.048690909794581023,0.028669288740921863,-0.3150236042361504,0.4087382890311471,-0.021709724320620075,0.6479374663006833,0.03649025042008563,-0.050367934185288545,0.09993408573113005,0.01264359923089664,-0.00629544945785332,-0.04906064923473259,-0.1387363231341087,-0.038024945912787156,-0.3037086156414258
JUNB,0.0,0.09361148807996272,-0.0505120036465157,0.04326473238864795,-0.03426325974683209,0.0,0.024952171756804375,0.08275037735849988,0.0417484879682397,-0.0015969357879653137,0.0,-0.01845573410471517,-0.011412870296136541,0.014054859647606346,-0.004218366868994642,0.0,0.1251518546707206,0.0,0.34304943805398763,0.0035761475970779943,-0.059868618258295404,-0.06029347278334873,-0.02428310048420639,0.013234988481463345,-0.027673848335587302,0.008700725580595162,0.0,-0.027116191881264975,-0.032531853891558965,0.0779476385636204,-0.11367095658742228,0.029656013241690732,-0.030241734269779327,-0.017309729060193794,0.0,0.0,-0.03142388310165013,0.0,-0.019628188099988092,-0.06237240214294379,0.011322287111461958,0.015981821408002254,-0.13764561718902568,-0.4046684142568461,0.0045122842484746455,-0.012232715684775368,-0.019357069835349502,0.05424102102112109,0.012620182021092675,0.002621984614354489,-0.0392162652047622,0.020220766337284337,0.27327986157823647
JUND,0.0,0.05653610583347185,-0.2925169107336746,-0.030743917655968962,0.09845211293766273,0.14657011333865627,0.20536362903559421,-0.012625693291412615,-0.18265013634466004,0.013103094191672203,0.15711005728972108,-0.12060015078818269,-0.016181438652527934,-0.029160187231805936,-0.04845137804533486,0.0,-0.2269941735505141,0.0,0.0,-0.020344694711879104,0.1940219375921432,0.10613757731868777,-0.0020025435612310715,0.03143350450460231,0.024538731341871286,-0.01721688162045193,0.029819746602691537,0.018277636917698386,0.16946978677011806,-0.002224221098005623,0.34440967751373774,-0.026391806157467806,-0.011057232359443257,-0.026655986466622858,0.1379793215837564,0.0,-0.08518557868382048,0.0,0.05701363967118292,0.023720550647834845,0.11757219224311934,0.20348456471916568,0.36138891587445476,-0.22727257819422617,0.009332498826430141,-0.02638197361079495,0.011333887946760131,-0.006118753068100265,-0.051444257632843965,0.024945287264444255,0.05751320327577661,0.019440940700176674,-0.13501905245782955
KMT2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMX1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019938556835974027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044831949100100715,0.0,-0.20195690894570006,0.046269039233994065,0.1874789114486247,-0.012758265046383976,0.0,0.0,0.02658486317917634,0.0,0.10882759520286521,0.0,0.0,0.0,0.20196909141260236,0.0,0.0,-0.0028610155005792076,0.0,0.0,0.0,0.0,0.0,-0.02005570847721198,0.0,0.0,-0.0011459284944127341,0.0,0.0,-0.06831999156687912,0.0
MEIS2,0.0,0.0,-0.05325112168788354,0.0,0.25019752877962903,0.0,0.0,0.0,0.16089360385876517,0.03974055158832143,0.0,0.16613420866906478,-0.18222363220798543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5719450737321345,0.0,0.02685981587046974,0.44413346558501415,0.0,-0.0266344988196281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055318899164876666,0.0,0.0,-0.07792715091060762,0.0,-0.066809945054345,-0.20911076130064435,0.0,0.0,0.0,0.0,-0.0310847553702174,0.05336750741592276,0.0,0.0,0.041891026963286886,0.07327824375497076,0.07643713404522313,0.02332609451801077,0.5062267662310483
NCAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFATC2,0.3337991880500996,0.0,-0.12011499823384493,0.0,0.0,0.0,-0.12664911938970855,0.0,-0.19237469652765854,-0.03559044906959388,0.0,0.0,0.02869023756814656,0.0,-0.03266445418483876,0.0,0.0,0.0,0.0,0.17138908547037354,0.5714582149680055,0.4683777642676394,-0.07053331337268655,0.0,-0.047117156259134825,-0.022060076172225412,-0.3719378428442526,0.0501374410576526,-0.11132243408469444,0.0,0.28564420013806907,0.0547542965417317,-0.11981696297291561,-0.025145316380506644,0.0,0.0,0.2668092352266387,-0.011148151974028155,0.0,0.12079556216315135,0.0,0.0,-0.030943146006552177,0.0,0.1770668162268309,0.01826109214796069,0.13978936344400153,-0.07870153235781716,-0.004820530646888333,0.0,0.10257779900095489,0.005278950894238479,0.19551604297175276
NFIA,0.317070927793624,0.1566243220014234,-0.381248824856818,0.03643297361609767,-0.026146728763228967,-0.060187655449593855,0.04116702813513987,-0.25675996660932354,0.3183829767882603,-0.07872267920381308,0.0,-0.030145133869801125,0.1088244841298747,0.6398224817498289,0.0,0.0,-0.17221703609755193,0.0,0.0,-0.23248312584042044,-0.12519046766604694,-0.09625620373643717,0.01764497655826471,-0.07020317923696683,0.0,-0.0017542127897301307,0.04930721088516454,-0.12683941375295432,0.0,-0.024927758384164198,0.1980308465653777,-0.032040346881274925,0.048749185261748755,0.0,0.0,0.0,0.18291658324422433,0.0,-0.005827975174853304,0.0930764680994902,0.0,0.0,0.0,0.0,0.035142881310140046,-0.001475323973476438,0.06978597556003152,-0.09704073988378664,-0.01478459495633915,0.0,0.0,0.008007191416623883,0.6830659188490055
NFIB,0.0,0.14528413688762934,-0.04657066853221186,0.4612209099146346,0.021687854730278375,0.06597900015039569,-0.09515904079920784,0.049679769421943264,0.0267369320294276,-0.11261896714833594,0.0,0.014337751239924265,0.10662314603347624,-0.10024222953450711,0.0,0.0,0.07756810404846487,0.0,0.0,0.2053208804617651,0.04106814538089302,0.008591535889632363,-0.04107941223766956,-0.026596809140798844,-0.023670541131176195,0.0,0.1231404897682774,0.1537043043010945,0.0,0.19790923107817773,0.09861114101365191,0.003423878741248695,-0.06057460545912691,0.0,0.0,0.0,-0.1608079748830047,0.0,-0.11593321432933351,-0.1554817834617426,0.0,0.0,0.0,0.0,-0.19634666154058691,0.19344184171250967,0.0965081254280762,0.07572333951000179,0.24943231596409735,0.0,0.0,0.1934065016321552,-0.22317489795118967
NFIX,0.0,-0.1749633462728053,0.1952074666178062,0.0516317840491917,0.3030037252390271,-0.031993608459446425,0.5409270131950265,0.11093117799447337,0.0603622040348203,-0.15673009855581307,0.0,-0.3721657560936826,0.034740252218690974,-0.08054764670798056,0.0,0.0,-0.13565857305683207,0.0,0.0,0.06400712404902467,0.255619809511354,0.11584194896243902,-0.04569842150583893,-0.36593428528456506,0.1171293707048722,0.07688535733603284,0.0,-0.2389035643595743,0.0,-0.13976379047472257,-0.08663763868440759,0.2956649641075204,0.012174180473017264,0.0,0.0,0.0,0.06707384881981475,0.0,-0.16615365671794194,-0.10992922420050431,0.0,0.0,0.0,0.0,-0.19069512997635238,0.054105828709659624,0.1955060882041376,0.4077981413009403,0.049385600829165176,0.0,0.0,0.0261894144302306,-0.2509778645280835
NFKB1,0.0,0.0,0.19333130276830163,0.04026577430795667,-0.2911497506248035,-0.1841488864246874,-0.23419634923849383,-0.03548233685161559,0.13282342518492404,0.14255573477981826,-0.17593299154530218,0.534536687065225,0.27768009825728,0.14659026753156248,-0.013299659229276199,0.10528638848796715,0.07712564058100321,0.11629679388844644,0.25218882863758796,0.12108318175095042,0.0010027638138969338,-0.02993725525786993,-0.003560354692680659,0.04524238631826026,-0.2584390009021336,0.040177945636474845,-0.04453420989005088,0.0,0.20897716794853444,0.1604794279691709,0.28143513260319963,-0.17463917864262607,-0.0745811762598422,-0.045586981654186565,0.0,0.0,-0.22494270816247036,0.027731608030283957,0.019845558972490813,-0.074787520353755,0.0,0.22622693889414572,0.0,0.0,0.206988035467152,-0.03812356332302944,-0.034929881837588266,0.30285370861213895,0.1190854927774798,0.030259190707840198,0.1757564208105596,0.048837753173420116,0.62588915466737
NFYC,0.022324851656438445,0.0,-0.3391618381659292,0.0,-0.18279490388319433,0.0,0.39213401887083654,0.0,0.0,-0.06241683451292741,0.0,0.0,0.2683305421508693,0.20179805035403967,0.0,0.0,0.0,0.013490993831377121,0.0,0.0,0.0,0.01508376815582033,0.014070791696005044,0.0,-0.059955030420942156,0.030821154149391784,0.015917521781804923,0.0,0.0,-0.031720331779653776,-0.36900982978876773,0.0,0.0,0.0,0.0,0.0,0.0,0.07468544325442135,0.0,0.01206338313684112,0.0,-0.30699930528592545,-0.1361978079099438,0.0,0.074925727636744,-0.002592719570594557,0.11784028752716695,0.0,0.0,0.0,0.0,-0.002424450076756598,0.0
NR6A1,0.0,-0.06079889187783049,-0.056741805580241354,0.0,0.03099380374071095,0.0,0.0,0.0,-0.1279541487572044,0.0,0.0,0.0,0.0,-0.1794222381516763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07686271551820568,0.06477312606861454,0.08996516295757417,-0.05093755864870631,0.0,0.0,0.0,0.15208666199893847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13005619038303798,0.0,-0.07861613251421222,0.0,0.0,0.0,0.0,0.0,-0.2856819470254661
PBX1,0.0,0.0,0.15925907269116707,0.0,0.03145495900156982,0.0,0.23206957074619142,0.0,0.0,0.0,0.0,0.01137661892123453,0.11231015511152631,0.0,0.02557606692968504,0.0,0.0,0.0,0.0,0.0,-0.024113875756850214,0.0,-0.00826085889097763,0.0,0.06602000517080377,0.008478353964958323,-0.02273218369080343,0.05936170011294164,0.0,0.06303950848353536,0.0,-0.08398047897552509,0.0,0.0,0.0,0.0,0.038582565438127416,-0.04438476257564389,-0.013037148438934654,0.0,0.0,0.0,0.0,0.0,0.0,0.00871142663927159,-0.21551996047214866,-0.08924344502754576,0.046199671838301634,0.0,0.010743810222117145,0.02463086041437929,0.0
PKNOX2,0.0,0.0,0.15061553725115243,0.0,0.38140909338488793,0.0,0.0,0.0,-0.09202937355674719,0.0,0.0,0.00552522482196364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09859096079644815,0.0482891618064349,-0.008828842058378627,0.012350691954014009,0.0,-0.006629361383449178,0.0,0.0,0.0,0.09487028198338221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1472835777636178,-0.010426904530564536,0.0,0.0,0.0,0.0,0.13296064200041297,0.03412574473191797,0.0,0.0,-0.037325559946689596,0.13417109447995243,0.12743678039613557,0.04290985661581783,-0.11184409842392956
PROX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024301031039313088,0.0,0.0,0.0,-0.1424813843787094,-0.08721685508083234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03064389792376617,0.0015440503008274222,0.0,0.0,-0.09638646167187849,-0.0771561142418405,0.0
RBPJ,0.0,0.0,0.11629273696773111,0.0,-0.06803736942353016,0.0,0.0,0.0,0.0,0.0,0.19113451090101488,0.0,0.0,0.041154089564057576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032785063912662296,0.0,-0.017448793328650517,0.13591309209041338,0.023970945746661046,0.07056901642368299,-0.1123680686833302,0.0,0.0,-0.40103962465830106,0.21731681877901313,0.0,0.0,0.0,0.0,0.024719611335903762,0.0,0.0,0.0,0.0,0.0,0.11124035826170821,0.0,0.0,0.0,-0.11708143457599696,0.0,0.0,0.0,0.0,0.19678714499354566,0.0
REST,-0.2708068125095946,0.10524104853164515,-0.03487703834579007,0.035719198889410636,0.13286311535106393,0.2678644273654712,-0.5545199573110371,0.14810611058574152,-0.051726430283507825,0.16232967684071983,-0.15262634058206911,0.19055275894704649,-0.027080128433045483,0.14455086498176078,0.052029163380809984,-0.28040775113649985,0.28878272907767366,-0.032913185451000554,0.37880181824041065,-0.04163171212738473,0.02615256781171933,-0.2721218475523119,-0.06536875468531268,-0.255544424279423,-0.023763219773042858,-0.08564864457125182,0.24895106658906604,0.10565390405582797,0.1787736565892674,0.11893254925040471,0.08777584572111968,-0.03798897931417233,-0.15720704881270506,-0.022573106876923314,0.0,0.0,0.2388179978349928,-0.09026325646155241,0.0790275140500914,0.41006209912472497,0.29817806026798804,0.01942881558535636,0.0,0.7073395133137754,0.09721669737432151,-0.05170028844436756,0.25555845225869034,0.17323805415278562,-0.05452971242642812,-0.010152522726776404,0.07146625707039281,-0.05207483340392821,0.0911569375746608
RORA_RORB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
