source,target,weight
DBP,SRRM1,0.9863254224695586
DBP,MOSPD2,3.223932600926513
DBP,STX16,0.8827732524673881
DBP,MARCKS,4.1577514043990345
DBP,SLC7A8,2.008993577812247
DBP,BCL9,1.1343371270045866
DBP,NOP14,9.108187111368537
DBP,SNHG11,15.327429331696877
DBP,RGS2,7.787424026134454
DBP,TNFAIP3,5.628945657141261
DBP,FMN2,3.609324798701111
DBP,DNM1,3.803292028965061
DBP,BRINP1,2.091663699737529
DBP,STAC3,2.677229041566358
DBP,NR1D1,4.495459395537355
DBP,ZZZ3,1.7921310487326267
DBX2,AP1S2,7.756188205187752
DBX2,VPS45,0.245281744114036
DBX2,NOL10,0.7600743947505342
DBX2,OCEL1,1.3074877818620436
DBX2,MAP3K9,1.197912504946134
DBX2,RAD51D,5.4885122240478506
DBX2,ARHGAP39,3.902129506120788
DBX2,GADD45A,0.2176321514415002
DBX2,SCAF1,0.131942923166398
DBX2,PHF10,1.3599997687966818
DBX2,BHLHB9,11.62271639354834
DBX2,BTBD3,2.0958546690182094
DBX2,MB21D2,0.4225441791305677
DBX2,NRG2,4.917599310387336
DLX1,ARFGAP1,0.6226701247451736
DLX1,TOX2,1.7845715438839609
DLX1,ATXN7L1,1.3289979509874938
DLX1,PLCB3,1.1780897182622505
DLX1,DLX1,1.0
DLX1,BRINP1,0.4805532994941434
DLX1,CD3EAP,0.7093440307865001
DLX1,SART1,0.616726510276235
DLX1,SHROOM2,0.8384603793057926
E2F3,CPSF6,6.372013627020558
E2F3,FAM102B,6.300929301715549
E2F3,PEG3,1.5510156053565116
E2F3,RIMS2,5.292443540185644
E2F3,SLC39A10,1.3419240097796623
E2F3,HS6ST3,2.459443543039808
E2F3,ARAP2,7.206905558668697
E2F3,CSNK1G3,14.276137511991267
E2F3,SPOPL,3.441393812255637
E2F3,SLC44A1,2.1499689205061467
E2F3,CDK8,3.627501141664192
E2F3,LSM6,9.00504584096453
E2F3,XIST,26.43558186953299
E2F3,NEK7,1.9798124909214871
E2F3,RCOR3,1.4933469292198551
E2F3,TNPO1,5.436245011741047
E2F3,BICDL1,1.4923029650426654
E2F3,ZBTB20,20.148510368764207
E2F3,DNAJC21,4.2058526550156445
E2F3,KPNA1,2.978079971770685
E2F3,MEMO1,4.750321065312252
E2F3,E2F7,9.003805904901842
E2F3,NAV2,4.180274401946457
E2F3,PEX5L,1.8530438383389185
E2F3,GRID2,7.560171031768056
E2F3,TMPO,20.828463631230655
E2F3,ENOX1,2.512064936855824
E2F3,ISOC1,1.9048922903191643
E2F3,SNX24,3.6116668128280143
E2F3,PLCL2,12.81192072336054
E2F3,CSNK2A1,1.8401027391923768
E2F3,ABHD13,3.343441930916814
E2F3,PHF21A,5.252650306651627
E2F3,TBC1D1,13.35985160500868
E2F3,SMAD5,7.0190455244361
E2F3,GPC6,15.83253966869589
E2F3,SAV1,3.354904833830346
E2F3,CEP250,1.482846227754257
E2F3,AUTS2,7.097704622923994
E2F3,HNRNPA3,1.4951679016653343
E2F3,FBXO5,3.1460856152063665
E2F3,PLPP1,1.175987659128482
E2F3,FAM49B,1.9767800650448488
E2F3,DENND6A,5.288452739231723
E2F3,FMN2,1.5958475482152392
E2F3,ZDHHC21,2.1937055929195526
E2F3,POU6F2,4.569185923776464
E2F3,NAA30,2.89733778001398
E2F3,DLG1,7.52155223605398
E2F3,HMGXB4,1.1479335864529137
E2F3,ARHGAP5,3.3284504951463827
E2F3,E2F3,1.0
E2F3,APBA1,4.185291961316749
E2F3,GLT8D1,2.8565873535386714
E2F3,REEP2,1.3838944400632087
E2F3,LUZP1,2.437255569086585
E2F3,MIS18BP1,2.183653834253566
E2F3,RNF38,3.6712409249607703
E2F3,ORC4,4.254621127812377
E2F3,SCN8A,8.744760805988921
E2F3,FAR1,9.577108511589842
E2F3,ADO,4.686732717411167
E2F3,ZEB1,2.025687209926226
E2F3,EMB,2.215403316695264
E2F3,DNM3,3.953447753597893
E2F3,KCTD3,2.363232264838324
E2F3,CCDC88A,12.10673270384788
E2F3,PARP1,3.9155445998073577
E2F3,TIA1,9.56566186016592
E2F3,DNAJC3,4.779587662509599
E2F3,INSIG2,1.136479803340014
E2F3,RTTN,2.045749177192641
E2F3,HIST1H4I,0.900334984532934
E2F3,ENPP4,11.772278743555196
E2F3,ATXN7L3B,0.9590673416182144
E2F3,CCDC68,2.3688441058210743
E2F3,COL4A3BP,1.4659352358754332
E2F3,MAGI3,1.3157421407569332
E2F3,RORB,2.082713978181693
E2F3,ARHGEF5,2.47312852435321
E2F3,ASF1A,1.2333440898599823
E2F3,SOX11,2.748960924383185
E2F3,SLC9B1,4.2269844670670205
E2F3,PTBP2,1.2371234946553824
E2F3,IGF2BP2,1.9983145080362497
E2F3,ZSWIM5,2.956522353842383
E2F3,KIF3C,10.634407337594316
E2F3,LUC7L3,0.9483940311397904
E2F3,USP12,2.5004138842516586
E2F3,RPS6KA5,6.404914139680625
E2F3,DNAJB6,1.0152673370116208
E2F3,AFF3,1.0563737304479093
E2F3,ZKSCAN8,1.4698035975930483
E2F3,DKC1,1.2332867936934246
E2F3,DTNB,5.688288894430822
E2F3,KLHL7,2.021294930826553
E2F3,RRM2B,0.935760743753091
E2F3,TECPR2,1.0106587266803206
E2F3,PTGES3,2.93670422555087
E2F3,WDR37,4.445029028610094
E2F3,EOGT,2.581522368121981
E2F3,DCUN1D1,6.212566878857994
E2F3,ZFPM2,6.140822791015666
E2F3,SOBP,2.600389594052837
E2F3,VPS26A,8.124892217835912
E2F3,SLC1A4,2.1530220618905944
E2F3,NRG2,1.094722643902868
E2F3,TBPL1,3.985961757011529
E2F3,KMT5C,6.314667427232954
E2F3,MARCKS,1.1511214904018907
E2F3,ZDHHC14,2.446813257734308
E2F3,ACER3,2.558790952159051
E2F3,SLC25A36,1.0288969758436937
E2F3,NPTN,6.284696579210366
E2F3,CD47,4.13161319558587
E2F3,S100PBP,3.137735115304638
E2F3,RFWD3,2.0429036859060936
E2F3,PIEZO2,2.646869127356056
E2F3,HNRNPK,6.612938012890814
E2F3,SESN3,5.948378366120905
E2F3,KLHL23,24.73363362956784
E2F3,RIF1,15.583445629617689
E2F3,SLC25A51,2.861452206892052
E2F3,SC5D,3.379068147718513
E2F3,BRMS1L,3.629577520197549
E2F3,E2F6,4.0163163704880525
E2F3,ECI2,2.796417950255312
E2F3,PHF10,4.4339276531649885
E2F3,PHLPP1,2.3644404991684187
E2F3,COL8A1,5.375308524180538
E2F3,HCN2,3.1699521207493606
E2F3,MMGT1,7.689936082437757
E2F3,ZFAT,3.133507533858596
E2F3,ANKRD26,3.757991535247316
E2F3,ZYG11B,3.021378523938169
E2F3,ATAD2,29.35655808991216
E2F3,AEBP1,7.980204506858769
E2F3,ALG10B,10.793748499126856
E2F3,EFCAB6,8.378004479398305
E2F3,RBPJ,0.7520549167494719
E2F3,UBE2J1,0.4955694453662562
E2F3,DIS3L,0.3885885206892339
E2F3,LZTS3,0.3028418613861423
E2F3,NIN,0.6984723895479567
E2F3,ZZZ3,0.5721641508183931
E2F3,GRM7,0.4758731379428412
E2F3,FGF14,0.5587102476806838
E2F3,SACM1L,0.8513580976429097
E2F3,ANP32E,1.8259960610208277
E2F3,TMTC4,0.5037930378514659
E2F3,MATR3,1.6310276033151203
E2F3,ZBTB14,2.024722297188872
E2F3,CASP8AP2,0.2621637696346101
E2F3,FBXL16,2.889335620594241
E2F3,RAB22A,2.458804852020778
E2F3,CEP128,0.5385975037562856
E2F6,HIVEP2,1.03496913114642
E2F6,CACNA2D1,1.4558905583950048
E2F6,EPB41L2,1.026902369760193
E2F6,CPSF6,3.827342804274229
E2F6,TBC1D1,1.0993381193289635
E2F6,BEND3,1.820407770999788
E2F6,TXNDC16,3.242359191189401
E2F6,TBPL1,2.3527624304737498
E2F6,FBXO5,9.406823395074834
E2F6,RORB,0.9467888450120864
E2F6,GPC6,0.935782138959764
E2F6,SPEN,2.932704825702593
E2F6,MPDZ,2.7120054909635423
E2F6,RBPJ,0.8899204269851302
E2F6,MEMO1,2.7484563300628784
E2F6,RIF1,2.6724618551740016
E2F6,PEX5L,4.887059133436786
E2F6,PHLPP1,8.786603256645519
E2F6,ABHD13,2.377792459840103
E2F6,TMPO,3.651599165626301
E2F6,NAPEPLD,7.626498281772374
E2F6,E2F7,1.480693352272109
E2F6,KMT2A,1.300597481421641
E2F6,PPIG,4.987159361925095
E2F6,ANKRD11,1.2322046343441255
E2F6,LSM6,3.0587706898561304
E2F6,ATN1,2.102364769293569
E2F6,PCLO,2.9028515832558592
E2F6,ZDHHC21,2.7773928597089204
E2F6,SYNE1,0.9053046484136996
E2F6,XPC,1.8933222653500907
E2F6,PIGM,1.3040316535717558
E2F6,CLSPN,4.28428360854319
E2F6,PTGES3,1.4320070506445997
E2F6,SC5D,3.7223889225741456
E2F6,E2F6,1.0
E2F6,KIF20B,2.721275295978312
E2F6,ZYG11B,1.2209367685101162
E2F6,EMB,2.641479923141877
E2F6,AKAP12,4.992715184045769
E2F6,RBM25,4.314857773035085
E2F6,LUC7L3,1.060420929764083
E2F6,ATXN7L3B,1.6545783511434944
E2F6,SLX4,1.0836421740149182
E2F6,PPP1R12B,1.514985625454435
E2F6,TOPORS,2.227433485690442
E2F6,CHSY1,2.800910011871637
E2F6,HIST1H4D,2.006362712163066
E2F6,E2F3,2.1063916819020982
E2F6,EIF4EBP2,0.98626215727218
E2F6,BRMS1L,3.213490308348065
E2F6,POLQ,1.7832115531262371
E2F6,PEG3,1.370030666623507
E2F6,CHD2,1.0731357856662471
E2F6,TNFAIP3,6.886995223597576
E2F6,MEIS2,1.767048846370464
E2F6,RRBP1,1.830085355111088
E2F6,ATAD2,7.705632426509276
E2F6,NSRP1,3.429344778461836
E2F6,ARGLU1,3.4042443347991966
E2F6,NOP56,4.0594967354078895
E2F6,NBN,3.6085430928411495
E2F6,GLI2,3.071698186937041
E2F6,EGR4,2.643639764372513
E2F7,SAMD11,1.480848938648849
E2F7,RIMS2,15.651606353236277
E2F7,ANKRD12,2.395363660878299
E2F7,NOS1AP,3.2459262003995946
E2F7,CPSF6,5.724279402451063
E2F7,ARHGAP12,2.3763467978096644
E2F7,LCOR,2.0793202018044266
E2F7,FER,3.1680016383774494
E2F7,HECA,2.140715320071373
E2F7,PEG3,2.6823925253456
E2F7,TBC1D1,4.3723587132771815
E2F7,PHF3,2.5410804397162443
E2F7,KPNA1,4.237168090900986
E2F7,ARAP2,9.708785774005984
E2F7,CSNK1G3,5.708085394681567
E2F7,SETBP1,1.0733728444327155
E2F7,FAM102B,1.8239242040811616
E2F7,EPB41L2,1.3451520530015286
E2F7,CTNND2,1.640799457029883
E2F7,PHLPP1,3.4797774122569254
E2F7,JPH1,3.3397428787240298
E2F7,IRS1,0.9219916520020612
E2F7,VPS26A,3.674075564730255
E2F7,GRID2,3.148599624949224
E2F7,PCDH9,4.497912199329666
E2F7,MAP1B,8.241771773057682
E2F7,CMC4,1.411531366218656
E2F7,TNPO1,1.516496911643357
E2F7,KLHL23,1.107600265350914
E2F7,EGFR,5.411432791917579
E2F7,ENOX1,1.4753353173684995
E2F7,CCDC88A,25.89355652157964
E2F7,IRS2,2.869215030174035
E2F7,AUTS2,9.885799714694004
E2F7,ANKRD11,7.434522489603934
E2F7,HIVEP2,2.2940520784137663
E2F7,RERE,1.2962223686380907
E2F7,ARHGAP5,3.5262523788114937
E2F7,NEK7,2.122373642793994
E2F7,HIVEP3,18.209931915699503
E2F7,NIN,1.8597468753312132
E2F7,FGF14,1.1992580136487627
E2F7,FAM168B,0.9672506487499588
E2F7,PCLO,7.495075317957526
E2F7,TMEM50B,2.331338092419882
E2F7,PEX5L,0.9282730318951896
E2F7,CACNB2,2.1477787069997314
E2F7,ATN1,6.542733172655262
E2F7,GPC6,12.910895397905524
E2F7,PLCL2,7.174420054115814
E2F7,RPS6KA5,4.634695642516088
E2F7,NRP1,2.407359059261662
E2F7,SOX11,7.188574073319729
E2F7,FRMD5,3.429835919001056
E2F7,SPEN,5.650338863695405
