,ASCL1,BACH1,BACH2,CREB1,CUX2,EGR1,EHF,EPCAM,ESR1,ETS1,FOS,FOXO3,GRHL2,HES1,HSF2,ICAM1,JUN,JUNB,JUND,KMT2A,LMX1B,MEIS2,NCAM1,NFATC2,NFIA,NFIB,NFIX,NFKB1,NFYC,NR6A1,PBX1,PKNOX2,PROX1,RBPJ,REST,RORA_RORB,RUNX1,SIX1,SIX4,SMAD3,SOX11,SOX9,STAT1,STAT2,TBX15,TCF4,TCF7L1,TCF7L2,TEAD1,TFDP1,THRB,ZBTB20,ZEB1
FOS,-0.019092253538656196,-0.036616863425676015,0.12072525752539755,-0.09328807840716835,0.20980246099521246,0.479801280543261,-0.08860140060360092,-0.19595779107464312,-0.10253457642173987,-0.10662698879089752,0.0,-0.2260678893589173,0.0,0.1364022858041126,-0.06217273766861827,0.10791850391092954,0.6854281970512073,0.8319517133044536,0.18505200413672737,-0.21432660943069204,-0.06624384599278192,0.02184014601040265,-0.06657523426937575,-0.0751894371187712,0.1922475608586481,-0.07856993393397962,0.055278969656077766,-0.11898494381475361,0.07595982178543025,-0.12896302690290862,0.12329714644926397,0.005475622376812845,0.05111636720988812,0.02379601144069784,-0.05383999589380813,0.0,0.011845647452611567,0.045455319021315846,-0.07261237355563194,-0.0030331230236994803,-0.10575025160739492,-0.25735562241491755,0.0,0.0,0.022333379904824233,0.06263756426640911,0.06574220565475995,0.22751694378914655,0.052021817061209404,-0.16643854860517154,0.037071445661494895,0.02514051451679553,0.27522134984884716
FOXO3,0.0,0.14291403012526493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06683768625704506,0.0,0.0,-0.15690759590124048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17899736831134044,0.0,0.0,0.0,0.0,-0.17210647617954067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051448156770761026,0.0,0.0,0.0,0.0,0.0,-0.05909456141325323,-0.37584113009167036
GRHL2,0.0,0.0,0.0,0.0,0.0,0.0,-0.15223242219221186,0.0,0.3185827886378345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335603952873904,-0.03430123747398569,0.0,0.0,0.0,0.0,0.2497413973465294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14210708647253328,0.0,0.0,0.0,0.0,0.0,0.0,-0.014709963009117978,0.0,0.0,0.0,0.0,0.0,0.0004699572998280776,0.0
HES1,0.18430527565526822,0.0318164947151334,-0.21304923379490348,0.0,-0.27353220577022974,-0.1325979687756221,0.0,0.0,0.0,0.0,0.42827846303437916,-0.01876590079747543,0.3596341033476452,0.0,0.24795496201762388,0.0,0.0,-0.08576208426609451,0.0,0.0,0.0,-0.1148344926087397,0.0,-0.23326310948020146,0.5404183213236735,0.0,0.018312960684722487,0.0,0.15043691590719824,-0.12134001152866829,0.0,-0.008676751565317069,0.0,0.0033537897581464924,0.0,0.0,0.3724796347186853,0.0,0.05388475092108134,0.042080684182796736,0.29783660049080174,0.0,0.0,0.0,0.0,-0.02093468283860741,0.0,0.0,0.0,0.1611297819154141,0.031198005063914517,0.0,0.2263436908087984
HSF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05331608267308683,0.0,0.0,-0.6089851375471149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3701537108575705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20489307295209938,0.0,0.0,0.0,0.0,0.0,0.0,0.6496796475911474,0.0,0.0,0.0,-0.1255960741716647,0.0,0.0,0.030377828213282877,0.08481086057182918
ICAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUN,0.0,-0.042128382641570705,0.2375133795005124,0.0,-0.052439617121044065,0.0,0.0,-0.1341249159232106,0.0,0.04677394473387422,0.0,0.0,0.0,-0.013287495395310754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07770239449923107,-0.22970974590690557,0.03978082296885128,0.0,0.0,-0.08165070529220511,0.12370728222049446,0.0,0.0,0.0,-0.25551665403851426,0.0,0.0,-0.11783393638167969,0.0,0.0,0.051550718047360625,-0.23505376982689163,0.0,0.2368263257187815,0.0,0.0,-0.07804539815999781,0.0,0.0,-0.04013609518371478,0.0,0.0,-0.1001026440617698,-0.5062712903558141
JUNB,0.0,0.10102241357340581,-0.06897480697538548,0.0,-0.04506456783615127,0.0,0.0,0.1311405568218201,0.0,0.02572230213873002,0.0,0.0,0.0,-0.03284367136922406,0.0,0.0,-0.007994413967684104,0.0,0.0,0.0,0.0,0.0,0.0,-0.026295027244987015,-0.03972275815475671,0.012013810019039565,0.0,0.0,0.0,0.06092706113654882,0.0,0.0,0.0,0.058421617637865374,0.0,0.0,-0.09688240450256227,0.0,0.0,-0.059470921090383815,-0.01087281931306768,0.0,-0.32146490654460247,0.0,0.0,-0.02951959504366381,0.0,0.0,-0.014099893442907577,0.0,0.0,-0.008937595712441116,0.0
JUND,0.0,-0.03192557444481849,-0.6688059037887016,0.0,0.08995988502287322,0.03881887202409323,0.0,0.024355596580415317,-0.2409720830760143,-0.027698171292575752,0.0,-0.046200179313235515,0.0,-0.01660176250332183,0.0,0.0,0.014502132277023445,0.0,0.0,0.0,0.32118837503872866,0.05948786610994251,0.0698069272620251,0.11331173434264916,0.0928964513345922,-0.00696313608507981,0.0,0.18971698888980607,0.0,0.04752823758167572,0.0,0.09813899964419906,0.0,-0.06503138227147198,0.0,0.0,0.1365567836972672,0.0,0.03241840927858607,0.01355894475532838,0.029583457706959845,0.125474603016206,0.4405376034059677,0.0,0.0,-0.017823864279906513,-0.23117633170304228,-0.021685991976389513,0.00374712748888531,0.0,0.13835579858244926,0.03644155725448264,0.0
KMT2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMX1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07523304218971626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072926361101664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04216278154980443,0.0,0.0,0.0,0.0,0.0,-0.08018659553060213,0.0
MEIS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006086117811661649,0.0,0.0,0.06838457279440974,0.0,0.0,0.0,0.5814212064855189
NCAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFATC2,0.19300100421036018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35579065859939657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5736003498184846,0.0,0.0,-0.15014549255758822,-0.05001960633467026,0.0,0.12777213046062616,0.0,0.0,0.0,0.0,0.0,-0.15818165174989698,0.0,0.0,0.0,0.0,0.02099314250375415,0.0,0.0,0.49573228386523394,0.0,0.0,0.2451336168618214,0.055773697616685325,0.0,0.0,0.0,0.0,0.0,-0.029649568169985832,0.06666900438335464
NFIA,0.0,0.0,0.0,0.0,-0.08359919119501184,0.0,0.495903195497635,0.0,0.0,0.0,0.0,0.008936560396861757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033637538622065546,0.0,0.0,0.0,-0.009005868729013542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06368835015120879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIB,0.0,0.0,0.0,0.0,0.10905051814524283,0.0,-0.6024367016688063,0.0,0.0,0.0,0.0,-0.03579885267342569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020123737871044364,0.0,0.0,0.14845357144948282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIX,0.0,0.0,0.0,0.0,0.5456854373295577,0.0,0.537153204105055,0.0,0.0,0.0,0.0,-0.41769488329262555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3899061765970432,0.0,0.0,-0.058099986467674024,0.2499854040575534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFKB1,-0.1339874055200637,0.23900755828495834,0.0,0.5418989851587955,-0.35565053340242536,0.19785441983054478,0.4085865689317491,0.0,-0.32733597012714855,0.22544164016516763,0.0,0.7028380757738355,0.9065358952251593,0.0,0.0,0.0,0.0,0.0,0.11610203964545163,0.0,-0.004025003434125574,-0.07467454997342776,0.0,0.0,-0.3920949891357435,0.16784330886947132,-0.11548330425896283,0.0,0.23886521300378333,0.0,0.0,0.0,-0.2311906960583145,-0.0017686826979397155,0.0,0.0,0.07352029982842777,0.0,0.09654138378043998,-0.16470693380781473,0.0,0.0,0.0,0.0,0.23757839098219882,-0.046585715198673355,0.3372608370337228,0.2326656314325877,0.0,0.02232556668462358,0.37357029801127567,0.004453531053745295,0.6889866758656003
NFYC,0.0,0.0,0.0,0.0,0.0,0.0,0.2585651835781493,0.0,0.0,0.0,0.0,0.0,0.0,0.22310819607621873,0.0,0.0,0.0,0.38769179044496554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001492822601108607,0.0,0.0,0.0,0.0,0.0,0.0,0.14298788760857875,0.0582253478462646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027585264042891397,0.0
NR6A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12268422459036822,0.0,0.0,-0.012367763907434054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011172172725624124,0.0,0.0,0.0,0.0,0.18999462252872368,0.1961892700230196,-0.12018662289990678
PBX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056578843390775124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005717468915289615,0.0,0.0,0.0,0.018039445178620828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06634414043647834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11847406528069668,0.0,0.0,0.0,0.0,0.0
PKNOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04605082490766457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16478053849808968,0.0,0.0,0.0,0.0,0.0,-0.0561000693445725,0.0,0.0,0.0,0.0
PROX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22443651597764464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10098683690132533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9153733531669458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5702556500984671
RBPJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21865466706508663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384744209212296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REST,-0.4937764536072648,0.20321509924265604,1.1046147891624067,-0.21801529611671236,-0.5972111766099554,0.012717983268501732,0.0,-0.029737220280733428,0.230509739507212,0.1968631876176171,-0.20953080183815176,0.15789621880871393,-0.15159315424996767,0.11589843164370855,0.0,0.7706353122193325,0.0,0.40647688033263324,0.20812327292757682,-0.20827599122532922,-0.7646572065333143,-0.36962563348763194,-0.5764987335827474,-0.9968488084335694,0.0,-0.25529237450606734,0.6927561995373767,-0.13733543306186455,0.3034636321387872,-0.06744232270631315,0.2859613240230842,-0.24492650859833504,-0.5371676517514079,-0.1796629888989602,0.0,0.0,0.2588184944605262,-0.22935574669489805,0.21861384622418592,0.4436016920413835,0.3412287868385847,0.8458882806991636,-0.2965343955029437,0.0,0.07712249882839554,-0.028065969708222286,0.7670534083160083,0.6206681627179235,-0.07819217300627658,-0.15062882501016708,0.028396843918263536,-0.160122547373796,-0.24808576126125303
RORA_RORB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUNX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5231126531008518,0.0,0.0,0.0,0.0,0.0,0.08972773715347097,0.0,0.30498889106290294,0.0,0.0,0.16224490984301118,0.0,-0.039634409898375425
SIX1,0.0,0.0,0.0,0.0,0.0,0.0,0.14462578124015182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018972800858076577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27966130695746827,0.0,0.0,0.0,0.0,-0.28712332473599006,0.0,0.0,0.0,0.0,0.0,0.29633363872026264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5835466166714935,0.0,0.0,0.0,0.0,0.0,0.5844760999408201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMAD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21273005002898215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2850779030285106,0.0,0.0,0.0,-0.09412719399312347,0.0,0.27451745191580634,0.0,0.0,-0.1529836790034349,-0.1041438453316841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36886954329732946,0.0,0.0,0.0,-0.03674521943630025,0.0,0.0,0.0,0.0,0.0,0.0,0.006235289538017939,-0.18185667852959145
SOX11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09932770321634603,0.0
SOX9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722820336108313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10136946810731211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03116827291582813,0.0
STAT1,0.37580801679601133,-0.14790686910538176,0.6720240206877449,0.0,0.31215160044824347,0.0,0.0,-0.20866843893096793,0.6228438693807384,-0.12187679199664793,0.0,0.42537306855199136,0.0,0.6022317589591659,0.0,0.4824570712639557,0.0,-0.17731043640624827,0.0,-0.329883132151005,-0.24889144081802772,0.05842269749837601,0.23913287538190298,0.1964448075315854,0.41210942968692377,0.10730198856396078,-0.08643534280869318,0.31880664924251106,-0.30193570898306343,0.11203826452055879,0.4841913594529777,0.12454574883607789,0.3980132469986009,0.06765897368153088,0.1656443235794365,0.0,-0.05192917639847901,0.22571989629254618,-0.05619780377555253,-0.10335757104635146,0.0,0.160468241844035,0.0,0.6090999411389703,0.1555667991245344,0.014465102916679028,0.0,-0.010695333731182862,0.015144974170921722,-0.028186702343676602,0.07722865392406553,-0.013602740479222553,-0.0036521465813933534
STAT2,-0.12354507477134524,0.028726646335181037,0.0,0.0,0.018685012152805276,0.0,0.0,0.0,0.15887349794209543,0.04658368086466941,0.0,0.05543559158134368,0.0,-0.0922467144385669,0.0,-0.08181328629802598,0.0,-0.08325624948645358,0.0,0.09998159856500259,0.018832066988993517,0.02867535493914022,0.0,-0.1379465381619886,0.02138639244798247,-0.005795084820338261,0.1904669260779963,-0.012406406773991751,-0.05890487289481981,-0.000714100920498085,-0.014251417452802957,0.07516044619821349,-0.12448547387058916,-0.07226911685426156,-0.05362997583012136,0.0,0.0,-0.06928633960039361,0.05346237549905694,0.1615957290849091,0.0,0.049062626381688734,0.3425726328902932,0.0,-0.03289991291701311,0.025258235344961983,0.0,-0.007303353601745533,0.06713427649404782,0.05062505210954501,0.04073765361596615,-0.008810989218885835,0.006610376447377289
TBX15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21861090821367052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF4,0.0,0.0,-0.9842976224473393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32695322326348725,0.0,0.0,0.0,0.0,0.0,0.0,-0.5543955805766786,0.0,0.0,0.0,0.0,0.0,0.0,0.25733920547920425,0.0,-0.2591433937844386
