,TEAD1,TCF7L1,TFDP1,NFYC,EGR1,HSF2,CREB1,TCF4,NFKB1,SIX1,ZEB1,SMAD3,ESR1,SOX11,RORA_RORB,STAT1,ASCL1,GRHL2,THRB,NFIA,FOXO3,STAT2,EHF,LMX1B,ZBTB20,TBX15,MEIS2,NFIX,REST,NFATC2,KMT2A,RBPJ,HES1,JUNB,ICAM1,RUNX1,SIX4,NFIB,JUN,NCAM1,PROX1,TCF7L2,PKNOX2,ETS1,BACH2,JUND,NR6A1,PBX1,EPCAM,BACH1,SOX9,CUX2,FOS
ZEB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMAD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.332551375,0.0,0.0,0.0,0.0,0.0,0.214464625,0.0,0.0,0.0,0.0,0.0,0.24881987500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.241429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202148,0.0,0.0,0.0,0.0,0.0
ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX11,0.0,0.0,0.0,0.0,0.0,0.0,0.324211375,0.0,0.0,0.0,0.0,-0.255222875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20541862499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168375375,0.0,0.0,0.0
RORA_RORB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448407625,0.230813875,0.0,0.07025175,0.220522375,0.0,0.0,0.278890125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCL1,0.0,0.0,0.0,0.0,0.1707416875,0.0,0.0,0.0,0.0,0.3111678125,0.0,0.0,0.0,0.0,0.24606937499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07070793749999998,0.0,0.0,0.0,0.0,0.0,-0.31438350000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.1008140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRHL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332159375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332475375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08128987500000001,0.0,0.34738987499999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676159999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22325628125000002,0.0,0.0,0.0,0.0,0.0,0.0,0.12540709375,0.0,0.0,0.0,-0.07598178125,0.08667831249999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16662953125000002,0.0,0.20922453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355990625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.137814375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386549375,0.0,-0.257423125
STAT2,0.0942415625,0.30221981249999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08486168750000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11224268750000001,0.0,-0.0678384375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5220389999999999,0.0,0.171178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMX1B,0.0,0.0,0.0,0.0,0.20297225000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15369175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45997475000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04825200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB20,0.0,0.0,0.0,0.0,0.0,0.0,0.26687003125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15132456249999998,0.0,0.0,0.0,0.0,0.0,0.2161038125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18647353125000002,0.0,0.0,0.0,0.0,0.151710125,0.0,0.25402549999999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.06302684375
TBX15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32324275,0.0,0.0,0.04653425000000001,0.0,0.0,0.0,0.0,0.17679562499999998,0.0,0.0843309375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28369018749999997,0.0,0.22805956249999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEIS2,0.0,0.0,0.0,0.0,0.23089350000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17465749999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33290275,0.0,0.0,0.0,0.0,0.0,0.0,-0.311376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIX,0.0,0.0,0.0,0.0,0.0,-0.2156818125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17963856250000002,0.1380056875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3426495625,0.0,0.0,0.0,0.0,0.0,0.16260231249999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5651082500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25803525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18698675000000003,0.0,0.0
NFATC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0617845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT2A,0.0,0.0,0.0,0.0,0.15888471875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.198294,0.0,0.0,0.0,0.0,0.0,0.0,0.06393765625000002,0.18792921875000002,0.0,0.0,0.0,0.0,0.0,0.13960909375000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07389503125,0.0,0.0,0.0,0.0,0.0,0.0,-0.20815893749999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBPJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HES1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018576374999999992,0.0,-0.10736837499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36930124999999997,0.0,0.18015525000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224846375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUNB,-0.31521975,0.0,0.0,0.0,0.39572125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14649125000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICAM1,0.0,0.0,0.0,0.0,0.010744968750000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08272265625,0.07134584375,0.0,0.0,0.0,0.13751034375,0.0,0.0,0.0,0.0,0.0,0.0,-0.20606840625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35732015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUNX1,-0.05968682812500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22289579687500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051532609374999996,0.0,0.0,0.0,0.378237921875,0.0,0.0,0.0,0.065311734375,0.0,0.053237015625,0.0,0.0,0.0,0.0,-0.04269657812500001
SIX4,0.16790957031249998,0.09756400781249999,0.0,0.18084627343749998,0.0,0.0,0.0,0.0,0.0,0.2122015859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08099397656250001,0.0,0.0,0.0,-0.13943794531249998,-0.0980853984375,0.0,0.0,0.0,0.0,0.0,0.0,0.025816554687500007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIB,0.0,0.1370866875,0.0,0.0,0.0,0.131915203125,0.0,0.1950524375,0.0,0.0,-0.0541769375,0.0,0.0,0.0,0.0,0.16429073437500002,0.1761203125,0.0,0.201135328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12118531250000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUN,0.0,0.0,0.0,0.0,-0.12805387499999998,0.0,0.0,-0.361037125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100089125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24935531249999995,0.0,-0.0037375000000000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328492125
NCAM1,0.0,0.0,0.291312953125,0.16928532812500002,0.071994640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16884823437500002,0.0,0.0,0.0,0.0,0.0,0.0,0.174003671875,-0.22451526562499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.089264859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46034149999999996,0.0,0.4365595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF7L2,0.0,0.0,-0.1790924375,0.0,-0.015585187499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27731968749999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.22262868749999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2519399375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKNOX2,0.0,0.12008412500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14662075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34577425,0.0,0.0,0.30052287499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19445187500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1780055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20652925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23439300000000005
BACH2,0.21064575000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.50045975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15831974999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR6A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17080700000000001,0.0,0.0,0.0,0.0,0.0,0.2380035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11511850000000004,0.0,0.10028175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36787815625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08558640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06942490624999999,0.0,0.0,0.0,0.0,0.0,-0.16268521875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27399434375,0.0,0.0,0.0,0.0,0.0,-0.19336765625000002
BACH1,0.32533706250000005,0.0,0.0,0.0,0.0,0.0,0.0,0.38235756249999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1890841875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05544743749999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178693125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUX2,0.0,0.0,0.187249625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103471625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12114434375000001,0.0,0.0,0.0,0.29111024999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18568696875000001,0.0,0.20114553125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06561140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOS,-0.0873101328125,0.0,-0.09024542968749999,0.0,0.14844327343750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1093282890625,0.0,0.02890967968750001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247823671875,0.0,0.0,0.0,0.0,0.0,0.0,-0.0916655546875,0.0,0.0,0.3221678359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
