Cell,ASCL1,CD44,CREB1,CUX1,CUX2,EGR1,EHF,EPCAM,ESR1,ETS1,FOS,FOXO3,GRHL2,HSF2,ICAM1,JUN,JUNB,JUND,KMT2A,LMX1B,MEIS2,NCAM1,NFATC2,NFIA,NFIB,NFIX,NFKB1,NR3C2,PBX1,PKNOX2,PPARG,PRDM16,PROX1,RARB,REST,RORA,RORB,RUNX1,SIX1,SIX4,SMAD3,SOX9,SP100,STAT1,TBX15,TCF12,TCF4,TCF7L2,TEAD1,ZBTB18,ZBTB20,ZBTB7A,ZEB1
RU1322A_LN_133924258008493,0.0,1.0,0.8044872447361402,0.7727379972533955,0.058723115359110324,0.532225519427961,0.2662146268375043,0.8494955605276397,0.0627893624720176,0.1697586410046624,0.0,1.0,0.32958733452457345,0.6658050076317364,0.0,0.7131103816872968,0.33348902407603104,1.0,0.5538219909512925,0.30974014212581324,0.42810594097497545,0.512775153223617,0.2828143707061809,0.9325608637425428,0.874818573395769,0.5120617279826316,1.0,0.6125845287856733,1.0,1.0,0.6274343417941963,0.23720108977231472,0.5373555200389625,0.6973994596045476,0.655014012910118,0.5772020311871565,0.11563338276432666,1.0,0.4603812786325286,0.030956506427911146,1.0,1.0,0.008867814353803363,0.1448504451924628,0.6323914440230439,0.9105306279681793,0.8727825248054774,0.6435005041392048,0.990453070016072,0.752709136407291,0.8304638316380177,1.0,0.05052893047688433
RU1322A_LN_162078856755548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RU1322A_LN_160921510067628,0.0,1.0,0.527170241530811,0.589579129040496,0.10071999969015377,0.9116185978007673,0.08288621409236382,1.0,0.0,0.0,0.06307580319455992,0.8662500181719893,0.0028344796872903774,0.7139097526097964,0.0,0.7798511323778475,0.7197403812313033,1.0,0.5173523122869063,0.0,0.08139656180826269,0.06632813134855875,0.3024198410769233,1.0,0.9657137077781187,0.4572177146902915,1.0,0.03209587676235687,0.8190875533096809,1.0,0.9584519607648102,0.08020226472575781,0.4894443863863688,0.36623409065313084,0.5698724162958159,0.2974536161589097,0.2564175851033267,0.8638458109056985,0.7470737414740206,0.10558846311501881,1.0,0.9039578436177568,0.5621976552941453,0.6297188108191846,0.4503630473738944,0.8163861742571908,0.9426472979043056,0.4514020119575707,0.9986641979231495,0.691818133912171,0.6070496223445536,1.0,0.0
RU1322A_LN_199937951382750,1.0,0.11293845526892661,0.5560082702050942,1.0,1.0,1.0,0.6492009507179696,0.0,1.0,0.8604086789883564,1.0,0.0,1.0,0.36259811407021375,0.5875913852918931,1.0,1.0,0.7406030705443898,1.0,0.029723533980386015,0.5075361681833553,1.0,0.7007693378624068,0.0,0.8749518216080568,0.0,0.2909566320770227,1.0,0.15497646695153616,1.0,0.3449509569615953,1.0,0.5549881844612903,1.0,0.0,0.7640498831678469,0.35266592134857494,0.0,0.0,0.5791208704626126,1.0,0.2942441480015921,0.7044393729692049,1.0,0.6177547028380193,0.0013948122345472536,0.19229157681982012,0.0,1.0,0.0,0.19392420878246278,0.41144349994618395,1.0
RU1322A_LN_232328294456675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.761455838555084,0.0,1.0,0.0,0.6617647248376739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RU1322A_LN_169777302563229,0.009960070553868518,0.7552642372676491,1.0,1.0,1.0,1.0,1.0,0.945349457166782,0.006449858786206353,1.0,1.0,0.8315271503041569,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9932207534389226,1.0,1.0,1.0,0.0,1.0,1.0,0.8714115818774055,0.8715504171050441,1.0,1.0,1.0,0.003773621602173023,1.0,1.0,1.0,0.12443909625339196,1.0,0.6938148606300532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6802575012730886
RU1322A_LN_169081813821726,1.0,0.0,0.0,0.7138041585266243,0.0,0.8052422645484825,0.6012877764899329,0.0,1.0,0.0,1.0,1.0,1.0,0.4557499998715538,0.7772600168478181,0.0,0.0,0.9964268526103235,0.3435938939050644,1.0,1.0,0.2956480297742501,0.5474986090819592,1.0,0.0,0.8397958194003361,0.3471784675657968,0.0,1.0,0.0,0.0,1.0,0.18282553261022372,1.0,1.0,1.0,0.0,0.033331661065049284,0.0,0.29418753775568657,0.020206315362369436,1.0,1.0,0.0,0.4339310547368385,0.0,0.0,1.0,0.12418189239680426,1.0,1.0,0.0,1.0
RU1322A_LN_227905807702243,0.026013903132688,0.5691620317072834,0.0,0.0,0.41053222714461046,0.026114413535300196,0.0,0.9570116427508727,0.0,0.251575339437277,0.10163335746139456,0.0,0.0,0.6420023927636399,0.0,1.0,0.7207367371809248,0.0,0.0,0.03357534219116811,0.0,0.013373964336636218,0.0,0.4437362328790186,0.8431070260713299,0.0,0.17761778755819502,0.868972342640442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7606166356695714,0.0,0.0,0.6387034892783696,0.0,0.0,0.0,0.11137795836542778,1.0,0.0,0.0,0.11168102252057484,0.0
RU1322A_LN_235122023909291,0.23792488472674497,0.47002351990076885,0.0,0.0,0.49003617323319015,0.0,0.0,0.54809785145874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5758279405492394,0.12902280992912482,0.0,0.0,0.41899434859354734,0.0,0.0,0.0,0.780179638310491,0.5033405021380616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38935752750801966,0.0,0.06568807556629659,0.48618282562348014,0.0,0.0,0.0,0.0,0.07112240227819261,0.0,0.0,0.0,0.0
RU1322A_LN_204359574665452,0.2493420857839706,1.0,1.0,1.0,1.0,1.0,0.7750470649410153,0.6870737019957556,0.3968699025563793,0.8397082469223582,0.5201761251556545,1.0,0.5592561323553208,1.0,0.20441285526084227,0.8462849943066673,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9665463711859514,1.0,0.8507811873057521,0.5721201623151239,1.0,1.0,1.0,0.8143725324830777,0.7476224214914973,0.2751399040224061,1.0,0.8501585328262228,0.8468796478889508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8867390763714593,1.0,1.0,1.0,1.0,0.472662060102528
