Cell,ASCL1,CD44,CREB1,CUX1,CUX2,EGR1,EHF,EPCAM,ESR1,ETS1,FOS,FOXO3,GRHL2,HSF2,ICAM1,JUN,JUNB,JUND,KMT2A,LMX1B,MEIS2,NCAM1,NFATC2,NFIA,NFIB,NFIX,NFKB1,NR3C2,PBX1,PKNOX2,PPARG,PRDM16,PROX1,RARB,REST,RORA,RORB,RUNX1,SIX1,SIX4,SMAD3,SOX9,SP100,STAT1,TBX15,TCF12,TCF4,TCF7L2,TEAD1,ZBTB18,ZBTB20,ZBTB7A,ZEB1
RU426B_227303182691099,0.7833178404922846,1.0,0.12945861046372342,1.0,0.25080817904492936,0.7173317299766504,1.0,1.0,0.7658438947802629,1.0,0.8513580361085402,0.00318982978091806,0.9327859419878236,1.0,0.46289452064648295,0.9927589532430691,0.3285098407327335,1.0,0.8771977763479589,1.0,1.0,1.0,1.0,0.9870872193189992,0.482880463172077,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.24829254586716704,0.30813815640307174,0.3939814563837339,0.0,0.07980887302620226,0.0,0.4707530490919911,1.0,0.0,1.0,1.0,0.0,0.4814861517037869,0.24717035453585123,0.14444862834848082,0.12997404252541633,0.11047513611547509,0.0,1.0,0.0
RU426B_164693584561908,1.0,0.0,1.0,1.0,0.0,0.3756046457906496,0.5008713143606954,1.0,0.020708820434926327,0.6711299641157178,0.18095330174072122,0.0,1.0,0.7718657590160776,0.0,0.5124796679310274,0.45019501468512074,0.5018534239043381,1.0,0.22936307458567826,1.0,1.0,0.8755339399867956,0.8923295073850654,1.0,0.529686837618783,1.0,0.0,0.0,0.0,0.6376416082146709,0.39508646555439514,0.606986229652686,0.24117037119779092,0.0,0.8762785387276791,0.2929958881336723,0.0,0.5973714972711744,0.8872164403975853,0.3312393938021482,0.0,1.0,1.0,1.0,1.0,0.11843189366291121,0.5335072464840658,1.0,0.4013657831266691,0.27520109110856167,0.9832812638335233,1.0
RU426B_227920825727716,1.0,0.01565953672698572,0.7710201715147972,0.6500538827888287,0.018961010251884517,0.34794086792459933,1.0,1.0,1.0,1.0,0.5039418208588035,0.9751354650542146,0.7246519574672405,1.0,0.15918316732681417,0.4152774643703422,0.3014633443288374,0.3908497786595979,0.6465865833302649,1.0,0.5562182649368109,0.2580904373045212,1.0,1.0,0.7810166722262211,0.17301690767131495,0.9182368393588832,0.06588193796868423,0.48505093309336905,0.04634287921991762,0.9225768799338933,1.0,0.9362609537824154,0.013369888365502266,0.3866495006416655,0.39537773924657166,0.05070214669924017,0.1820523117444138,0.7531259176744817,0.9717329655909197,1.0,0.0,1.0,0.9604568351226463,1.0,0.9161089626355124,0.2512011247924375,1.0,0.5366459137167494,0.6506394701313432,0.2888582729944045,1.0,0.3878693040443746
RU426B_134530833959660,1.0,0.0,1.0,1.0,0.0,1.0,0.3950317462902876,0.6306940192431585,0.3958736304221158,0.0,0.71877361207828,0.0,0.09236167286448982,0.005533370296032056,0.0,0.3048116420042351,0.9640096205630947,0.8781743524356723,0.06679754164574704,0.23842786335364843,0.3317996425035903,0.21735609448159737,0.6534469814520102,0.6201188987745515,0.6306649185547539,1.0,0.4791829902130028,0.11106102828840449,0.8190639468144446,0.09130681876335597,0.0,0.54912577979869,1.0,0.49415108276134934,0.4642873149516902,0.27601216928145755,1.0,0.48184149379043323,1.0,1.0,0.06492761459424147,0.5072981469134249,0.3945329149807042,0.7616965014807666,0.46865748533959717,1.0,0.9072829544932897,0.12202409095151814,1.0,1.0,1.0,0.5170000186472413,0.48144723368964976
RU426B_157606888291043,1.0,0.0,1.0,1.0,0.0,1.0,0.7090162875934116,0.0,0.08106404365879133,0.5801307313610337,0.42904388455327425,0.17573347308474094,0.3925075930438838,0.05259684277574667,0.1109792110205269,0.2721010600520177,0.835212058839406,0.6554767958627671,0.9204600637343091,0.9459493892401554,0.8526334957895993,1.0,0.8970088338158275,0.6784688699006173,0.6626628558745787,1.0,0.4718148077784373,0.9657372441932447,1.0,0.692274353494658,0.0,0.1801898182375182,1.0,0.27293985196886045,0.0,1.0,1.0,0.3593507934307381,1.0,1.0,0.32058118370192557,1.0,0.25901806131347094,1.0,1.0,1.0,1.0,0.7490399526058851,1.0,1.0,1.0,0.9691995085894057,1.0
RU426B_162080050040243,1.0,0.0,1.0,1.0,0.0,0.601206462932726,0.19932030918803484,0.5172617474392408,0.29278960650658187,0.0,0.21578386476014974,0.0,0.7038313448718646,0.22102221515429368,0.0,0.0,0.36655067478589437,0.4375216912938127,0.1576515427348984,0.02220971530587617,0.29385554953214105,0.20085500733916187,0.44733950320356675,0.5251808641917866,0.7920722860355598,1.0,0.20263472186489598,0.03201125107725589,1.0,0.0,0.0,0.04705139329376882,1.0,1.0,0.7779783018807701,0.0,1.0,0.691485410509052,1.0,1.0,0.0,1.0,0.10940619961907053,0.28497402795049787,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19959657609552783,0.9597229716857943
RU426B_201587038305118,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6693479137352569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3530077969104629,0.3904049874489663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU426B_239956411772206,0.7298156592920548,0.0,1.0,1.0,0.033155701513705914,0.17450216671441895,0.30142529944802926,0.0,0.3822858112773582,0.0,0.0,0.0,0.05001070984199054,0.09257691499396563,0.3154958935857701,0.0,0.10014497454014272,0.0,0.04892026026214398,0.10646199966463293,0.4521549496278325,0.6350661999357664,0.38914384153926884,0.17444848214353348,0.6981989276724222,1.0,0.0,0.29993451026672574,1.0,0.13471920556454653,0.0,0.0,1.0,0.19208264116747636,0.0,0.4270895490198065,1.0,0.6148271032376053,1.0,1.0,0.0,0.6760544356130844,0.0,0.46421475856772,0.8058363796394562,1.0,1.0,0.0,0.9759239721463284,1.0,1.0,0.09367815283613805,1.0
RU426B_196104809008499,0.6019615403095718,0.9920381169969203,1.0,0.7009228555708037,1.0,1.0,0.5242456127859213,0.8597336286825802,0.4797373575110437,0.8402509881662231,1.0,0.07996134197920952,1.0,1.0,0.1173488950000193,1.0,1.0,0.8226306955052161,1.0,0.0,1.0,1.0,0.0,0.9137156815351323,1.0,1.0,0.0,0.0,0.6324523979285297,0.9797931105128381,0.4892931294252534,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8135406810687078,1.0,1.0,1.0,1.0,1.0,0.5898578555356155,1.0,1.0,1.0,1.0,0.29243052286226145,0.6920351869569077,0.009642446715707265,0.782217051245035
RU426B_121955419339051,0.8273903688057239,0.20562309641463208,0.0,1.0,0.4547281219119624,0.32460413734296795,1.0,1.0,1.0,1.0,0.41013934285387477,0.0,0.8800479512950427,1.0,0.1450441855237145,0.6604290831318244,0.0,0.89888069437733,0.6916940612092578,1.0,1.0,0.7196114571517038,1.0,1.0,0.29568547611941254,0.0,1.0,0.0,0.0,0.0,0.9697855584028968,1.0,0.0,0.0,0.0,0.19880209367875795,0.0,0.0,0.0,0.0,0.9209215962614355,0.0,0.9853606065447408,0.5513632732032576,0.0,0.40454742121195053,0.17210347507040955,0.0,0.0,0.09545890580026381,0.0,1.0,0.0
RU426B_204198540077427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9086054332872416,0.0,0.0,0.5839117069766028,0.21289693230632223,0.0,0.0,0.6735062087298344,0.0,0.0,0.39295449831614504,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.844100908554007,1.0,0.0,0.0,0.6957478402675523,0.05862282868561089,0.0,0.0,0.0,0.0,0.0,0.3566734727564855,0.0,0.0,0.0,0.0,0.0
RU426B_120850257729819,1.0,0.0,1.0,1.0,0.0,0.8389089195924865,0.880737438263238,1.0,0.2172643380139299,1.0,0.6572961856439149,0.014915000948694936,1.0,0.8726087969774875,0.0,0.7266455263497971,0.7107056105184948,0.6796188828910893,1.0,0.7744592544323955,1.0,1.0,1.0,1.0,1.0,0.7657186606899229,1.0,0.0,0.2223331808711982,0.0,0.46414657861674224,0.651586198310524,1.0,0.4455934426100083,0.03788338321578579,0.8748812973182535,0.20589730302267936,0.214901367816447,0.9292003255798688,1.0,0.5975054954510254,0.15346281901305783,1.0,1.0,1.0,1.0,0.47307817700808663,1.0,1.0,0.7408287896098074,0.6429729249475755,1.0,1.0
RU426B_235559305276659,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2170037261887837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7617713580623082,0.9378977436081914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
