Cell,ASCL1,CD44,CREB1,CUX1,CUX2,EGR1,EHF,EPCAM,ESR1,ETS1,FOS,FOXO3,GRHL2,HSF2,ICAM1,JUN,JUNB,JUND,KMT2A,LMX1B,MEIS2,NCAM1,NFATC2,NFIA,NFIB,NFIX,NFKB1,NR3C2,PBX1,PKNOX2,PPARG,PRDM16,PROX1,RARB,REST,RORA,RORB,RUNX1,SIX1,SIX4,SMAD3,SOX9,SP100,STAT1,TBX15,TCF12,TCF4,TCF7L2,TEAD1,ZBTB18,ZBTB20,ZBTB7A,ZEB1
RU1215_192110488599350,0.0,0.4293046543918228,0.0,0.0,1.0,0.4060727221216911,0.3796180046750994,0.0,0.7221924172715519,0.0,0.13291682816532696,0.0,0.25082805973169414,0.0,1.0,0.0,0.0012513199328219682,0.33083574089065,0.0,0.0,0.05518177993762947,0.0,0.0,0.7907885201431342,0.1055458146963722,1.0,0.0,0.3609041926233028,0.0,0.0,0.0,0.9287792471947014,0.3557906890435181,0.06964093914007706,0.24474102366775835,0.0792129252374775,0.7964262833573742,0.2403186855756413,1.0,0.3003088653740414,0.2829598126748334,0.7178875834498372,0.48587380941170366,0.0,0.3421468963393309,0.36053897431706644,0.0,0.4546017403537701,0.005828282866380976,0.09514433115019234,0.0,0.15858552783188073,0.626705551108943
RU1215_134396885264734,0.0,1.0,0.0,0.538415890542675,1.0,1.0,0.06136433589790149,0.0,0.3918696793560755,0.0,0.45822791493295434,0.3973037810198442,0.0,0.16926201113862682,1.0,0.1359631688644676,1.0,0.07954230693447759,0.14448414824434025,0.0,0.0,0.6840997229504137,0.0,1.0,0.576179339209449,1.0,0.09631916824163786,1.0,0.28654005721827414,0.9188718756077208,0.26466541275818567,0.7022498241041997,0.0,1.0,0.6625264245777426,1.0,0.6407358964478328,0.5157769711117239,1.0,0.0,0.5255056238996196,1.0,1.0,0.0,1.0,0.8424694469677126,0.7830600402187438,1.0,0.2799427186169288,0.7566230254085741,0.02998333430026346,0.0,0.979121554533331
RU1215_236167967390627,1.0,1.0,0.0,0.0,0.44107347165468835,0.18131102916683572,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6763661896663978,1.0,0.31303664770502904,0.0,1.0,1.0,1.0,0.0,0.0,0.2741237437457184,0.0,0.0,1.0,1.0,0.0,1.0,0.4966955771001296,1.0,0.0,1.0,0.0,1.0,0.006635876037833009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4153832399965792,0.40835563825251714,1.0,0.09360504494405587,0.0
RU1215_126700256909158,0.5134023304089824,0.0,0.0,0.0,0.8586601802270168,0.0,1.0,0.0,1.0,0.2529391931741733,0.1974695725193033,0.0,1.0,0.0,0.07329293942213472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20086856143291124,0.0,0.0,1.0,0.6304965156955394,0.0,0.07708738776411538,0.0,0.0,0.0,0.0,0.0,0.34281282488267917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU1215_191227457912238,0.0,1.0,0.0,0.0,0.9683245154201641,1.0,0.0,0.0013436352316871303,0.26068816966409286,0.0,1.0,0.0,0.0,0.056614659314934444,1.0,0.7227598356789536,0.34010506581109456,0.5968608143043336,0.0,0.0,0.0,0.04651384896366886,0.3863466926542511,0.7936354035034136,0.0,1.0,0.0,0.5852126664041133,0.0,0.24347927581083467,0.0,1.0,0.0,0.7048873529950712,0.5320288084763742,0.662652359724853,0.5970990158524428,0.3031298794278662,1.0,0.23205635500314045,0.4204206328313558,1.0,1.0,0.0,1.0,0.2370188486889484,0.02035152469526314,0.5043549188117761,0.0,0.22229663396792343,0.0,0.0,0.6574985636403579
RU1215_165371920926949,0.39682053454358884,0.5963209745900122,1.0,0.8497550215530223,0.0,0.0,0.0,0.9490485257486779,0.0,0.794238624974936,0.9050664521411178,0.721025702174203,0.0,0.8530889221420044,0.0,0.8444626306686935,0.0,0.0,0.6477793200859964,0.2973737107915587,0.2212334631584798,0.6514780502567226,0.0,0.3163603304797279,0.9821244651448768,0.18233358956039794,1.0,1.0,1.0,1.0,0.4872264771293928,0.16638916236827275,0.5738464202577314,0.5132542415884758,1.0,0.0,0.8573456844339684,1.0,1.0,1.0,1.0,0.3649302766472455,0.31007708133083345,1.0,1.0,1.0,1.0,1.0,0.7613974732867144,1.0,0.3292542129459003,0.3631797376774751,1.0
RU1215_197074384468331,0.0,0.039642403266802254,0.3899650452298988,0.22441372976752577,0.31489694360239834,0.9433730990015892,0.0,0.022724532760699665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009623992679988697,0.0,0.11767522864917933,1.0,0.0,0.2833240288095813,0.6324145080793081,1.0,1.0,1.0,0.0,0.1319001685776869,0.0,0.5246866692596083,1.0,0.0,0.0,0.0,0.863472218246017,0.7415071687376681,0.518358375514288,0.0,0.6614110698738607,0.0,0.3852156675089004,0.0,1.0,0.5774863209960693,0.0,0.1429789190474452,0.29438986521605753,0.0,0.0,0.0,0.0,0.0,0.07327760868969811
RU1215_169081813809523,0.3197145616637681,0.016935722955835623,0.0,0.0,0.8725698153512124,0.0,0.16639468025587495,0.5917383225513705,0.5922504457472448,0.0,0.6080736954306752,0.0,0.3672420315700667,0.06943724206062649,0.10436011605633716,0.33024015222676006,0.1059792922906912,0.6539124448358793,0.0,0.0,0.03621965966049972,0.0,0.4723173756728495,0.16498071309395862,0.0,0.22841514207797012,0.010190521757550731,0.5035502188893686,0.11598186785417734,0.0,0.0,1.0,0.33347311321381523,0.3008270099091777,0.0,0.09153189635083558,0.543271448590403,0.05639935558424963,0.7638089318823282,0.37895209702604926,0.0,0.44115572048926743,0.22907245340742222,0.0474398859735615,0.1903991245600532,0.11017698718430002,0.0,0.01642631956834906,0.0,0.13152638920429138,0.047188568913980544,0.051795269222764014,0.5447669255881457
RU1215_165926910676268,0.0,0.0,0.4917124814571468,1.0,0.0,0.0,0.0,1.0,0.04429755844830172,0.7229008953564046,0.0,0.1651147364596565,0.3447243103274846,0.2075294843298635,1.0,0.09823987808958656,1.0,1.0,0.8045439870707183,0.0,1.0,0.0,0.3300517349164035,0.0,0.0,0.0,0.0,0.6924638312667875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20654632800932876,1.0,1.0,0.0
RU1215_240633674881885,0.401938375484987,0.0,0.18135460868445585,0.3073429001777385,0.0,0.3620685265335152,0.14330003115073467,0.31502780117310425,0.0,0.0,0.0,0.14119340629219496,0.44102340796443096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6658418012840996,0.5982470648905714,0.9477012581360656,0.3992561003948105,0.28066137483254855,0.9490430640361134,0.0,0.35849283473308374,0.6386214711973377,0.0,0.0,0.5996802187630679,1.0,0.25680820940866095,0.36704565565834085,0.0,0.8686053107316142,0.22629195547915013,0.6938426895928762,0.0,0.5952329453502394,0.9430528847746646,0.0,0.0,0.5782943294171086,0.019224390934230937,0.0,0.0,0.08324039170532994,0.01036261485934205,0.0
RU1215_196592931551669,1.0,0.2219862009504217,0.06334170195902099,0.0,0.42062892893753384,0.0,0.5147654400398959,1.0,1.0,0.6079546586471084,0.7927914980932691,0.4955072362662838,0.7398265526454942,1.0,0.6349562967986522,0.7309869744528344,0.7910187940408556,0.8929507196558748,0.7264849324001424,0.0033540521169975073,0.7393244725046602,0.0,0.5706433700256449,0.0,0.0,0.0,0.26548346251341026,0.0980499780225565,0.35415798395142584,0.0,0.0,1.0,1.0,0.0,0.10309243466387806,0.0,0.0,0.34026437185499664,0.38848364906822747,1.0,0.0,0.0,0.0,0.21469330560063202,0.4430198673812377,0.4235459475903382,0.0,0.24961813408445835,0.24120744735453298,0.1809146332539294,0.16719346294367368,0.8060271659061037,0.4627964656344307
RU1215_231161155672372,1.0,0.0,0.3316932000343526,0.10772269772174332,1.0,0.0,1.0,1.0,0.10403683663500914,1.0,0.24015978187189357,0.0963003204298833,1.0,0.2531774718590286,0.39731552251677954,0.016418196258027404,1.0,0.9795093093535097,0.5046140826068776,0.4579606964380573,1.0,0.8351220618632177,1.0,0.0,0.0,0.06338369620031947,0.0,1.0,1.0,0.0,0.3626075306590363,1.0,1.0,0.0,0.0,0.5648412273840522,0.0,0.0,0.0,0.0,0.0,0.0,0.17864758865654942,0.7440043537822701,0.0,0.0,0.0,0.0,0.11688945535080698,0.0,0.753416973977869,0.0,0.0
RU1215_126913556699555,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.25456669069602206,1.0,1.0,1.0,1.0,1.0,1.0,0.3725001358272257,0.06745940192043971,1.0,0.0,0.0,0.6323473340694519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10245385919556108,0.6028963181810074,1.0,0.8035372944319668,0.33807874220955303,1.0,1.0,0.8138864624858155,1.0,0.5621472465668315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37826808017558716,0.6578140986476112,0.3181810193977385,0.0,0.0
RU1215_169245935057260,1.0,0.23064344475840273,0.0,0.0,0.0,0.0,0.8456611670682004,0.9967831694598347,0.10045274868171128,0.2285955390927139,1.0,0.0,0.810615527006081,0.5111139767884036,1.0,1.0,1.0,0.31538195293452986,0.0,0.007319774648878861,0.25692988923300614,0.0,0.0,0.0,0.0,0.0,0.0,0.4862666245536131,0.0,0.0,0.0,0.12730264952362058,0.2556903125837062,0.9590429585637567,0.008837571545349674,0.0,0.0,0.0,0.3908620568841005,1.0,0.0,1.0,0.1965861015285275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
