Cell,ASCL1,CD44,CREB1,CUX1,CUX2,EGR1,EHF,EPCAM,ESR1,ETS1,FOS,FOXO3,GRHL2,HSF2,ICAM1,JUN,JUNB,JUND,KMT2A,LMX1B,MEIS2,NCAM1,NFATC2,NFIA,NFIB,NFIX,NFKB1,NR3C2,PBX1,PKNOX2,PPARG,PRDM16,PROX1,RARB,REST,RORA,RORB,RUNX1,SIX1,SIX4,SMAD3,SOX9,SP100,STAT1,TBX15,TCF12,TCF4,TCF7L2,TEAD1,ZBTB18,ZBTB20,ZBTB7A,ZEB1
RU1311A_T_1_192650300221292,0.6323915662915699,0.7285699132778916,1.0,0.7890722575782243,0.06667044631361199,1.0,0.603100592924779,0.9580499974258995,1.0,0.8020801164462811,1.0,1.0,1.0,1.0,0.0716651053395803,1.0,1.0,1.0,0.9965174809847192,0.4398471608500031,0.9167530464906306,0.9816820210353975,0.9242377764517427,0.6436612573248311,0.5325817479874424,0.15093434147609994,1.0,1.0,1.0,0.3095024572270514,1.0,0.7212205839335069,0.9202279953357552,0.1931276611837993,1.0,1.0,1.0,1.0,1.0,0.8828164301234682,0.4987307089164923,1.0,1.0,0.9950037467735332,0.3998704613348225,0.6563369901866811,0.9969119837550297,1.0,0.7996718588724496,0.8515376014932803,1.0,1.0,1.0
RU1311A_T_1_129447721126238,1.0,0.06341254493725039,0.9815976036821468,1.0,0.0,0.9799325783423789,1.0,1.0,0.5731861776983297,1.0,0.9899010596469445,0.758942377959423,0.8661658330851737,0.8755461017077398,0.22057537209996814,1.0,0.9324111609797922,0.9851045875209599,0.9945375901985227,1.0,1.0,1.0,1.0,1.0,1.0,0.7925190803741929,1.0,0.2667030027878503,0.9944068494821917,0.15657827884356496,0.5210372509889001,1.0,1.0,1.0,0.25118975734620536,0.7840605838595585,0.9405326535342959,0.9271638953789293,0.9671277615961297,1.0,1.0,0.8696357438721517,1.0,1.0,1.0,1.0,1.0,0.8267643956680849,1.0,1.0,1.0,0.9885505081097665,0.8754769650066675
RU1311A_T_1_226821206858998,1.0,0.3635846141387195,0.9987555393690981,0.920803596264617,0.0743165863083853,0.7423864851521037,1.0,1.0,0.15579254298246534,1.0,0.8369796589135549,0.7154838382373624,0.8388882900004423,0.968157708773827,1.0,0.9066776531239974,0.7539620570279592,0.9337014504835256,1.0,1.0,1.0,1.0,0.7679121287355124,1.0,1.0,1.0,0.8408318541456171,0.34051693899182206,0.923105969352559,1.0,0.213898570588698,1.0,1.0,1.0,1.0,0.2928556471877684,0.6471303776129707,0.7762491815066348,0.8958554727000978,1.0,1.0,0.7921312016394542,0.6827339817618573,1.0,0.7797387159588652,1.0,1.0,0.5586788875560977,1.0,1.0,0.78409087625323,0.8812791189113584,0.813584067513349
RU1311A_T_1_160381168897459,0.0,1.0,0.0,0.0,1.0,0.013780658513661085,0.0,0.0,0.0,0.0,0.11212668294456438,0.0,0.0,0.0,0.0,0.08106471961639838,0.06053284040493608,0.0,0.03688226724064903,0.0,0.0,0.10225476758106977,0.0,0.0011610094316672913,0.0,0.5040272015846858,0.0,1.0,0.0,0.05317665204593724,0.0,0.8036657472990273,0.0,0.5034877207129251,0.0,0.0,0.0,0.0,0.0,0.001266112915407738,0.0,0.00635862275669885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU1311A_T_1_195617048878299,0.5295298611512632,1.0,0.8267718111084772,0.7503967175147134,1.0,0.9322896517138252,0.509496857048676,0.6518844410481992,1.0,0.6363190001567787,0.9474585135190676,1.0,0.8768333950593551,1.0,1.0,0.9190978060557218,0.9418428236318844,0.9686181229885986,1.0,0.4642041461159336,1.0,1.0,0.7658153183336829,1.0,0.5704190976329665,1.0,0.8683060517324164,1.0,0.7421554982668139,1.0,1.0,1.0,0.7615098477429612,0.37410799044318843,1.0,1.0,0.7726346893073717,0.9731470309479638,0.8586869942875066,0.7614817927281174,1.0,1.0,0.9292795198552319,0.8503357925474719,1.0,0.48399784382276967,0.9466854926324124,1.0,0.8873798494770289,0.7967616715778854,1.0,0.8761665864821556,1.0
RU1311A_T_1_161342014319974,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17625366903292572,0.0,0.002961182484213195,0.0,0.0,0.9444979508781449,0.0,0.7272358803642207,0.0,0.19851095547133568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020023330543400625
RU1311A_T_1_169640025078069,1.0,0.17268240461652087,1.0,0.9930007515307384,0.0,1.0,1.0,1.0,0.49493545197993666,1.0,0.9858907568735161,0.9188056589390552,1.0,0.8225669692817342,1.0,1.0,1.0,0.9963159941161837,0.9535029868430532,1.0,0.9264049719395641,0.9976152668424703,0.9341023776852023,0.9686846678711514,1.0,0.390948894083264,1.0,0.7014100139768151,1.0,0.7146648018000632,0.9164351769162858,0.3413673267298865,1.0,1.0,1.0,0.7728962774655475,1.0,1.0,1.0,1.0,0.6684019056550913,1.0,0.9824762132387576,1.0,0.5473055842787347,1.0,1.0,0.9534425717285188,1.0,1.0,0.9681407963595842,0.9800898263404881,0.894491495090755
RU1311A_T_1_228058962508205,0.0,0.0,0.0,0.047984876165853306,0.04097108068461208,0.0,0.0,0.13678921672435698,1.0,0.0,0.0,0.0,0.24318219165418645,0.0,1.0,0.0,0.0,0.0,0.0,0.08713604063308135,0.0,0.0,0.0,0.0,0.0,0.0,0.0924727575459424,0.0,0.0,0.992961184358368,0.5441698140134078,0.0,0.0,0.10745637421768195,1.0,0.10168036425742931,0.0044173511033555974,0.0,0.0,0.0,1.0,0.0,0.05139056254096164,0.007396543923402986,0.0,0.12387977416635536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU1311A_T_1_231161124051811,1.0,0.2742638452246784,0.7940610830229078,1.0,1.0,0.5872557121930081,1.0,0.8844129293828639,0.5102511806939095,0.3266562173163471,0.757352224796661,0.21938117693883383,0.12032312791862404,1.0,0.0,0.7439704184074278,0.48082189464399905,0.8021136496223694,1.0,1.0,1.0,1.0,0.9104561048335997,1.0,1.0,1.0,0.7341627219096636,0.7931342507516151,0.45840429153007267,1.0,0.25226305419360673,1.0,0.9089889607483841,0.491893333427552,0.0,0.8859635405031053,0.5180840353199824,0.14502494680547404,0.5830659074135646,0.6426449732594014,1.0,0.24658148303932545,0.9163893795368909,1.0,1.0,1.0,0.8145470963085294,0.3124539927663433,1.0,0.8527806798474324,0.9690737242601138,0.7811006669731241,0.7155610642360745
RU1311A_T_1_231151729501981,1.0,0.0,1.0,1.0,0.0,1.0,0.9960630474569196,1.0,0.6829191742436056,1.0,1.0,1.0,1.0,0.8584843729020893,0.04837299021273335,1.0,1.0,1.0,0.9519735597618116,1.0,0.7479527987540171,0.9400875938050143,1.0,0.3789433522522668,1.0,0.0,0.9971912383489431,0.39715994168020813,1.0,0.0,0.8439435710629336,0.07804241638960199,1.0,1.0,0.41174113681006097,0.9807599715168297,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9684934875843897,0.5777804972635269,1.0,1.0,1.0,0.9743418033404272,1.0,0.9696772420514358,1.0,0.9825026382883416
