Cell,ASCL1,CD44,CREB1,CUX1,CUX2,EGR1,EHF,EPCAM,ESR1,ETS1,FOS,FOXO3,GRHL2,HSF2,ICAM1,JUN,JUNB,JUND,KMT2A,LMX1B,MEIS2,NCAM1,NFATC2,NFIA,NFIB,NFIX,NFKB1,NR3C2,PBX1,PKNOX2,PPARG,PRDM16,PROX1,RARB,REST,RORA,RORB,RUNX1,SIX1,SIX4,SMAD3,SOX9,SP100,STAT1,TBX15,TCF12,TCF4,TCF7L2,TEAD1,ZBTB18,ZBTB20,ZBTB7A,ZEB1
RU1065C_196046442641843,0.9801488670278778,0.9977017166147726,1.0,1.0,0.0,0.9386010903675439,1.0,1.0,1.0,0.5148951762288486,0.939636485116767,1.0,0.9777283076654323,0.9516372848420139,1.0,0.9485216945580484,0.926525413822861,0.9809797824455084,0.9770098739818509,0.8822791617272782,0.5925565269201204,0.9568480749034735,1.0,1.0,0.9989131778428393,0.9361633672491739,1.0,0.9998738184329039,0.9999336905788792,0.13413067229907547,0.7689128447053102,1.0,0.9676119523875736,0.9622019733143927,1.0,1.0,0.0,1.0,0.975319993999034,0.9722910759629098,1.0,1.0,1.0,0.988348141607526,1.0,0.9879286384348835,0.9513800872025137,1.0,1.0,0.9855626594067954,0.9927851484446327,0.9847106743356857,0.956694475182975
RU1065C_121405233290611,0.7851619917779205,1.0,0.5596049688653519,0.7877004830623131,1.0,1.0,0.6392299506950027,0.3465979701746922,0.7241990916444285,1.0,1.0,1.0,0.749551464904009,1.0,1.0,1.0,1.0,0.8487090152097424,1.0,1.0,1.0,1.0,1.0,1.0,0.5015904486491608,1.0,1.0,0.5416824859744898,0.27540695689008315,1.0,1.0,0.856866418494147,1.0,1.0,1.0,1.0,1.0,0.30973372803710875,1.0,1.0,1.0,1.0,0.7070963411874573,1.0,1.0,1.0,1.0,1.0,0.7389667554508157,1.0,0.7731961625501996,1.0,1.0
RU1065C_169560856279286,0.2295651537641297,0.0,0.06381414440941861,0.0,0.5316747742763414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022758498679803e-05,0.004273214169097537,0.0,0.0,0.0,0.05444346600234476,0.0,0.02115815983428794,0.02865013209571809,0.0,0.0,0.07554289887261978,0.8093964370105898,0.0,0.0,0.024625731528514352,0.20646421401938267,0.0,0.0,1.0,0.0,0.0,0.009504575437811998,0.0,0.0,0.005067344523904013,0.0,0.0,0.0,0.0,0.0,0.06064379100694985,0.0,0.0,0.0,0.002352267854381376
RU1065C_231133460426030,1.0,0.8814210728363028,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9697193424345176,1.0,1.0,0.9554025693772612,1.0,0.9745995355419684,1.0,1.0,0.5955340855431168,0.24591689490452995,0.9341417775459759,0.8955964208845147,0.934455129187935,1.0,1.0,1.0,1.0,1.0,0.0,0.4835780125351537,1.0,0.9935585064207308,0.7288975596208737,1.0,0.9409263843524891,0.0,1.0,1.0,0.9892812761111727,0.21037268626334457,0.9433869977068149,1.0,1.0,1.0,0.8094427837995857,0.9542748614863663,0.8226770597774217,1.0,0.7831067744208978,1.0,1.0,0.9073308355350455
RU1065C_236158196866397,1.0,0.8274670945222544,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0589745271084977,1.0,0.9735314762729751,1.0,1.0,0.9387489957745514,1.0,0.9895003456928995,1.0,1.0,0.5597892370447679,0.3163918424493642,0.9354724829370906,0.8982211636316055,0.9789505728707015,1.0,1.0,0.9948788684645229,1.0,1.0,0.0,0.35740904561257436,1.0,0.9727422250796801,0.5370674768682433,1.0,0.9304210933053003,0.0,1.0,1.0,0.9782757996052616,0.18896346085595644,0.8994691463719687,1.0,1.0,1.0,0.8281914340263214,0.9516518916224967,0.8249733808285425,1.0,0.723464366162704,1.0,1.0,0.8923793382285556
RU1065C_192324048120739,1.0,0.21022492898863415,0.7757956954943226,0.5291506450984507,0.1068461266762916,0.2759921328221274,0.47160297364425596,0.5455842708440598,0.3555494034754078,1.0,0.266645889208708,0.5090676171030105,0.40578188919014263,0.5331568847878807,0.3199788320941005,0.36457290553197463,0.29284530499213635,0.5848020545599647,0.3893584723509207,1.0,0.04934899153741989,0.43133956900426346,0.38731022668966425,0.7514181322599617,0.5006872533007369,0.2966501739335278,0.5386459243206027,0.33588305596610873,0.4402253207108395,0.7821257482497331,0.08516214179379959,0.3059969523429241,0.5751106347641994,0.0,0.2699254122565948,0.26991328930221137,0.6505800490742887,0.486360632011429,0.5641318224107469,0.36640266361651386,0.49973299508391317,0.45039940293328723,0.36499466970690986,0.7719058021571864,1.0,1.0,0.420278931458498,0.7202822153590206,0.3951353000966122,1.0,0.35901778092471043,0.393749723780133,0.13410882633786042
RU1065C_135071968148323,0.0,0.0,0.0,0.0,1.0,0.04046721099205961,0.0,0.0,0.0,0.0027876572403346712,0.04994548680105041,0.0,0.0,0.0,0.0,0.0,0.1064864008845318,0.0,0.0,0.0,0.1590988874463888,0.06362283009571403,0.0,0.0,0.0,0.0059782030091002514,0.0,0.0,0.0,0.0,0.5047415276139524,0.01634498413388614,0.0,0.35559487633443193,0.0,0.0,0.23967204429218755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15231468466661416
RU1065C_121751140519221,0.0,0.0,0.0,0.0,0.4814230796854724,0.0,0.0,0.0004926657062206595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02833339826783093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006452018359223907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU1065C_191099023841075,1.0,0.8873434297486251,1.0,1.0,0.0,0.9830209209064894,0.9964725092610984,1.0,1.0,0.9206237171805894,0.9725930185573305,1.0,0.9976463850739836,0.9676621996117312,0.9490050389524803,0.9734655690659063,1.0,0.9998987841974527,0.9749955480677003,1.0,0.6601411632546776,1.0,1.0,1.0,1.0,0.905194702026982,1.0,0.9441085086109887,1.0,0.0,1.0,0.9709499035778729,1.0,0.5759653418700537,0.9603675701224326,1.0,0.2194259041726889,1.0,1.0,0.9878442854450195,0.6823508478671881,1.0,1.0,1.0,1.0,1.0,0.9892844774128862,1.0,0.9794928266136126,0.8544666006878616,0.9869081469511746,0.9866403336594767,0.9240922639442051
RU1065C_161959790995869,0.0,0.055218114683431005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1317163215591439,0.0,0.0,0.0,0.0,0.0,0.014235957093301093,0.002943658045903543,0.0,0.0029401782162886067,0.0,0.0,0.12703192354164033,0.06449954760095061,0.06481415215170894,0.0,0.1007753366220103,0.004136078414472328,0.0,0.0,0.6071255580782832,0.16000795244119587,0.020838619998566687,0.0,0.4183984993358327,0.0,0.026140085606413427,1.0,0.0,0.0,0.003120305990375361,0.28981498745362455,0.0,0.0,0.0,0.0,0.23002548520907606,0.07598563532884159,0.0,0.0,0.0,0.0,0.0025496644617296364,0.37594017147107683
