Cell,ASCL1,CD44,CREB1,CUX1,CUX2,EGR1,EHF,EPCAM,ESR1,ETS1,FOS,FOXO3,GRHL2,HSF2,ICAM1,JUN,JUNB,JUND,KMT2A,LMX1B,MEIS2,NCAM1,NFATC2,NFIA,NFIB,NFIX,NFKB1,NR3C2,PBX1,PKNOX2,PPARG,PRDM16,PROX1,RARB,REST,RORA,RORB,RUNX1,SIX1,SIX4,SMAD3,SOX9,SP100,STAT1,TBX15,TCF12,TCF4,TCF7L2,TEAD1,ZBTB18,ZBTB20,ZBTB7A,ZEB1
RU1124A_LN_134583266982645,0.0,0.0,0.04392967564065956,0.024137646443407035,0.0,0.08648532368199133,0.0,0.06931306747451518,0.0032697115437237503,0.08888198205953375,0.0663948432802244,0.005259659126347822,0.01090792010474023,0.0,1.0,0.0,0.0,0.0,0.03184411778751694,0.29228391158598077,0.0,0.03912215090256999,0.2495251186224019,0.0,0.0,0.0,0.0,0.1342597389342318,0.08534803034552471,0.48683886411141125,0.0,0.4426825629360941,0.0,0.0,0.0763834493693512,0.3203110036485209,0.23606409023070699,0.3231343367626052,0.0,0.053619046135896166,0.25380507359941845,0.0,0.10272747068237517,0.0,0.0,0.0,0.0,0.0,0.025748897456333814,0.0,0.10513658112192333,0.15650161364597678,0.021763016600324384
RU1124A_LN_122369634426077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27037233321312026,0.0,0.0,0.0,0.15327461869064984,0.35915260173523483,0.0,0.0,0.0,0.0,0.0,0.42118065576847274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU1124A_LN_156600492538277,0.1808496638090763,0.0,0.0716395934928259,0.0,0.0,0.0,0.0,0.1198330827460387,0.0,0.0,0.0,0.09161730886468673,0.26418057883731805,0.6681118456664491,0.0,0.08959738551011044,0.0,0.4231781298146319,0.0012696837647463933,0.0,0.0,0.044957310823328336,0.0,0.027369857135678327,0.14602504910154482,0.6561036433694806,0.5414015270912679,0.0,0.2814910934167625,0.0,0.0,0.0,0.0,0.398809549583266,0.3580508186358849,0.0,0.0,0.0,0.3217221613515846,0.07427333327880888,0.0,0.0024469049297642207,0.17445276112535069,0.0,1.0,0.14102456786330825,0.013061229466108758,0.2493160275146806,0.0,0.0,0.0,0.0,0.0
RU1124A_LN_165729296602997,1.0,0.8905095009334524,0.9627723111785778,1.0,0.6483525450238651,1.0,0.8184135261951961,1.0,0.7078918238093724,0.9875867446264684,1.0,0.9055164310275102,0.603995687351502,0.9749342562012393,0.9090738833869184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7394450998700661,1.0,1.0,0.0,0.9670844144236934,0.0,1.0,1.0,0.15438212266316967,0.8505966772133957,0.39027436855036024,0.9234859273572886,0.42039629586057387,0.7865555606967914,0.5530567580932708,0.6584977743457413,0.0877405392622778,0.9746604208093786,0.0,0.9715346974188882,0.9393488715239119,0.9611838560478024,0.9646270279595575,1.0,1.0,0.895507496086523,1.0
RU1124A_LN_130132653501228,0.0,0.15387139941400507,0.0,0.0,0.22402103591245023,0.0,0.0,0.23394929307023518,0.4090496685864175,0.03419310943066393,0.0,0.0,0.0,0.0,0.75116859806712,0.0,0.0,0.0,0.0,0.020787807899000005,0.0,0.0,0.0,0.0,0.0,0.8584181225415277,0.0,0.0,0.0,1.0,0.05305005306758122,0.6627336618188964,0.056890615637908155,0.4039490315863311,0.0,0.012387563326988295,0.5638099562225307,0.0,0.0,0.0,0.3352886122560439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01629096817406864,0.0,0.0,0.05903419526963269,0.14868241097162965
RU1124A_LN_227501958716317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6383934840957781,0.0,0.0,0.0,0.0,0.05558128609504477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8738853921472528,0.0,0.10626726339343327,0.0,0.0,0.0,0.16089295364982323,0.07462488641874092,0.17763528331043874,0.0,0.0,0.5267215522861204,0.0,0.09997142213016379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01345819275003762,0.0,0.0
RU1124A_LN_156994689223518,0.4777310705670771,0.0,0.0008991977695548159,0.0,0.0,0.0,0.0,0.0,1.0,0.17085987542323877,0.0,0.0,0.0,0.16391102568973884,0.0,0.0,0.03013444531799165,0.5956569281083315,0.0,0.0,0.20667282434291606,0.0,0.0,0.011880349042567842,0.14279769869611564,1.0,0.045745939917381885,0.0,0.0,0.0,0.32337331681333004,0.058797341499984425,0.09809599905616857,0.0,0.0,0.0,0.0,0.0,0.436709927889528,0.03909132474677202,0.0,0.0,0.36599484545527333,0.26639886042533745,1.0,0.18362546566553403,0.0,0.009034749315695522,0.08796129747731879,0.06412248898276841,0.0,0.06520933305486445,0.0
RU1124A_LN_239517117831916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6844871912432502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9297404450077518,1.0,1.0,1.0,1.0,0.9409498445804462,1.0,1.0,0.9725394408746784
RU1124A_LN_231289973763483,0.5441900537206296,0.0,0.46054545939786434,0.05380789794088877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258444564683588,0.9139010941940883,0.0,0.11746228167082089,0.0,0.5602809264199935,0.0073730366532339525,0.013139077474089628,0.0,0.01605265349502635,0.03094266835762121,0.057075198054510445,0.2914182535252056,0.0,0.6537046815961809,0.0,0.6336287915033131,0.0,0.0043818940184235525,0.0,0.0,0.16895241307342954,0.0,0.0,0.0,0.0,0.24994646335572523,0.0,0.0,0.0,0.8399960195471414,0.13922605930743434,0.6049719724507219,0.5445096531748377,0.17368900402055626,0.43963478906033876,0.0,0.0,0.0,0.0,0.0
RU1124A_LN_192197434395995,0.0,1.0,0.0,0.0,1.0,0.0,0.11106737953592098,0.0,0.0,0.0,0.0069356712226513505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01231618136096405,0.0,0.032421709863093694,0.0,0.07061782550598665,0.0,0.2656815705930726,0.0,1.0,0.0,0.07114077764490037,0.4535814944164336,0.0,1.0,0.28890132472151053,0.3464086534734298,0.0,0.0,0.46871604933243655,0.0,0.0,0.0,0.0,0.03194937799500831,0.0,0.0,0.0,0.11821655477853735,0.0,0.209017402305322
RU1124A_LN_240482289306973,0.0,0.02268806847357841,0.0,0.018603522173281196,0.0,0.006609784372331582,0.0,0.22809052481560368,0.3434383849733612,0.07575457340626059,0.0,0.0,0.0,0.0,0.9661050710321227,0.0,0.0,0.0,0.0,0.04965538923551697,0.0,0.0,0.0,0.0,0.0,0.07198139897889476,0.0,0.0,0.0,0.0,0.0,0.0,0.0699165995026327,0.10544515189697774,0.0,0.03646672827162143,0.0,0.0,0.0,0.0,0.2414085725228528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.056138386321080126,0.0,0.0,0.043238218848177745,0.08847674113493169
RU1124A_LN_228058981911908,1.0,1.0,1.0,1.0,0.6300323641851432,1.0,1.0,1.0,0.8049874344847455,1.0,1.0,1.0,1.0,1.0,0.9809686090304927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6953318272448975,1.0,1.0,1.0,0.45372783339971134,1.0,0.21939010856390548,1.0,0.9359984764681304,1.0,1.0,0.19888011290493543,1.0,0.8746844048703978,1.0,1.0,1.0,0.968685012046134,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RU1124A_LN_135080723832219,0.3906741298073744,0.0,0.43510288784243706,0.04367510668409868,0.19788095107293543,0.0,0.0,0.0064512237738320955,0.0,0.0,0.0,0.04252916902238757,0.5211550050745242,0.8397272257292487,0.0,0.17261189433268348,0.018268519156035987,0.5869940322355011,0.06345316287668414,0.024617874380027275,0.0,0.015333093991903366,0.0,0.0845165481887902,0.2956207553362489,0.6312162014817313,0.853040081059229,0.007392918702255933,0.35115994335991985,0.49114920214960467,0.2817712793736391,0.3171366473970323,0.0,0.45289149816866836,0.11631368173190872,0.0,0.03704877734343563,0.07782763578366471,0.5789905401427252,0.0,0.3694771099572907,0.016541918414191375,0.1887754063893556,0.12895304049541603,0.9246139706247622,0.476770309843106,0.12951330601472041,0.3667326342054255,0.0,0.03745694117151191,0.0,0.0,0.0
