/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,ASCL1,activate,-0.028012
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,ASCL1,knockdown,-0.494108
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,BACH1,activate,0.020887
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,BACH1,knockdown,0.036583
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,BACH2,activate,0.109027
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,BACH2,knockdown,0.141611
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,CREB1,activate,0.044644
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,CREB1,knockdown,-0.084588
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,CUX2,activate,0.041475
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,CUX2,knockdown,0.004041
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,EGR1,activate,0.022397
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,EGR1,knockdown,-0.055492
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,EHF,activate,0.069530
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,EHF,knockdown,0.126723
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,EPCAM,activate,0.033499
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,EPCAM,knockdown,0.084865
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,ESR1,activate,0.000404
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,ESR1,knockdown,0.037966
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,ETS1,activate,0.007763
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,ETS1,knockdown,-0.044687
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,FOS,activate,-0.119491
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,FOS,knockdown,0.003020
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//6667/perturbations/7788132845674463,Generalist_NE,FOXO3,activate,0.070253
