TEAD1,NPAS2,13.6932123025048,direct-net
TEAD1,SP100,13.5784415380632,direct-net
TEAD1,ESR1,12.0654208131731,direct-net
TEAD1,FOXO3,13.4185173004814,direct-net
TEAD1,RARB,12.9618366786034,direct-net
TEAD1,GRHL2,12.3401158151965,direct-net
TEAD1,TCF7L2,12.1926697513977,direct-net
TEAD1,EHF,12.5990243542366,direct-net
TEAD1,PRDM16,12.0654208131731,direct-net
TEAD1,TEAD1,13.8531365400866,direct-net
TEAD1,EGR1,12.0654208131731,direct-net
TEAD1,NFE2L2,12.3401158151965,direct-net
TEAD1,BACH2,13.4565524456867,direct-net
TEAD1,JUNB,12.7040246102392,direct-net
TEAD1,SMAD3,11.9774533298466,direct-net
TEAD1,PBX1,13.1217609161852,direct-net
TEAD1,CUX2,12.4673647534211,direct-net
TEAD1,LMX1B,13.1217609161852,direct-net
TEAD1,SIX1,12.039413889525,direct-net
TEAD1,SIX4,12.039413889525,direct-net
TEAD1,KMT2A,11.9824194947767,direct-net
TEAD1,AHR,13.6932123025048,direct-net
TEAD1,GLIS3,13.6932123025048,direct-net
TEAD1,CUX1,11.7647188875016,direct-net
TEAD1,NFIX,12.2571144968001,direct-net
TEAD1,NFIB,12.0654208131731,direct-net
TEAD1,HSF2,13.4185173004814,direct-net
TEAD1,HIF1A,11.8834351933185,direct-net
ETS1,RARB,12.8043717884398,direct-net
ETS1,GRHL2,12.8043717884398,direct-net
ETS1,NFE2L2,12.8043717884398,direct-net
ETS1,BACH2,12.4910273782048,direct-net
ETS1,JUN,14.4688212352742,direct-net
ETS1,JUNB,11.8795690553587,direct-net
ETS1,SMAD3,11.8795690553587,direct-net
ETS1,BACH1,14.4119500574623,direct-net
ETS1,EPAS1,11.8226978775468,direct-net
ETS1,NFIX,11.8795690553587,direct-net
ETS1,HSF2,12.4696406092632,direct-net
EGR1,NPAS2,11.5320904277785,direct-net
EGR1,STAT1,11.1706303180094,direct-net
EGR1,SP100,14.4075894524844,direct-net
EGR1,ESR1,11.8881108309323,direct-net
EGR1,FOXO3,13.801670739682,direct-net
EGR1,STAT2,11.0822379093691,direct-net
EGR1,RARB,17.6973326012103,direct-net
EGR1,GRHL2,11.1091037322438,direct-net
EGR1,RUNX1,11.9263248300359,direct-net
EGR1,EHF,11.0737573729611,direct-net
EGR1,PRDM16,13.8128527834218,direct-net
EGR1,TCF7L1,18.1326589852368,direct-net
EGR1,TEAD1,17.7501284003615,direct-net
EGR1,EGR1,11.0379243312897,direct-net
EGR1,NFE2L2,14.7535874481802,direct-net
EGR1,BACH2,17.6522381848872,direct-net
EGR1,JUN,12.5566193090599,direct-net
EGR1,FOSB,11.1748563828266,direct-net
EGR1,JUNB,15.4823261909848,direct-net
EGR1,SMAD3,12.8743302821484,direct-net
EGR1,PBX1,11.9887827209171,direct-net
EGR1,PROX1,11.0393903436422,direct-net
EGR1,CUX2,14.4096709654171,direct-net
EGR1,LMX1B,13.1256398411582,direct-net
EGR1,NFATC2,13.2536269888131,direct-net
EGR1,SIX1,14.1920817506329,direct-net
EGR1,SIX4,14.1920817506329,direct-net
EGR1,MEIS2,15.8800921743949,direct-net
EGR1,TBX15,14.7685368676912,direct-net
EGR1,KMT2A,14.4637137362251,direct-net
EGR1,EPAS1,15.1002849913841,direct-net
EGR1,CUX1,15.5361262945074,direct-net
EGR1,NFIX,11.6128964058359,direct-net
EGR1,NFIB,11.9929270821511,direct-net
EGR1,NFIA,13.8573530867758,direct-net
EGR1,PPARG,11.2625595235679,direct-net
EGR1,RORB,16.884648758071,direct-net
EGR1,LCOR,14.3019416950812,direct-net
EGR1,SOX6,12.8435592870693,direct-net
EGR1,TCF12,12.7728409121328,direct-net
EGR1,HSF2,17.6522381848872,direct-net
EGR1,PKNOX2,11.4891202912237,direct-net
EGR1,ASCL1,14.6218985264461,direct-net
PROX1,NPAS2,13.8127627202861,direct-net
PROX1,TCF7L2,12.3788455901401,direct-net
PROX1,EHF,10.0383876542327,direct-net
PROX1,PRDM16,10.1429330438574,direct-net
PROX1,TEAD1,11.9756284060136,direct-net
PROX1,JUNB,14.7963663791717,direct-net
PROX1,CUX2,9.7471273501099,direct-net
PROX1,NFKB1,9.75827253427984,direct-net
PROX1,NFIX,14.7963663791717,direct-net
PROX1,PPARG,9.82100228452431,direct-net
ZBTB18,NPAS2,12.835234985611,direct-net
ZBTB18,ESR1,10.9807071039372,direct-net
ZBTB18,STAT2,11.3754177244423,direct-net
ZBTB18,RARB,14.2460877302722,direct-net
ZBTB18,THRB,17.1565028360825,direct-net
ZBTB18,GRHL2,12.4434086204918,direct-net
ZBTB18,RUNX1,10.9482133033074,direct-net
ZBTB18,EHF,12.3495985956712,direct-net
ZBTB18,PRDM16,11.4641637966301,direct-net
ZBTB18,TCF7L1,17.1402129897128,direct-net
ZBTB18,TEAD1,12.4001414811286,direct-net
ZBTB18,FOS,15.0984121821533,direct-net
ZBTB18,NFE2L2,12.0095055311575,direct-net
ZBTB18,ETS1,10.4500800195214,direct-net
ZBTB18,PBX1,10.9592020983261,direct-net
ZBTB18,PROX1,11.0107939552691,direct-net
ZBTB18,CUX2,14.0731082669771,direct-net
ZBTB18,LMX1B,13.1970479435721,direct-net
