ZBTB18,NPAS2,12.5697986319431,direct-net
ZBTB18,STAT1,15.7517398353401,direct-net
ZBTB18,SP100,11.0795882851063,direct-net
ZBTB18,FOXO3,11.5356514563943,direct-net
ZBTB18,AHR,11.3814051412264,direct-net
ZBTB18,RARB,14.1449110877788,direct-net
ZBTB18,THRB,13.6423126135329,direct-net
ZBTB18,GRHL2,11.829268203981,direct-net
ZBTB18,EHF,12.2786651128595,direct-net
ZBTB18,NFKB1,12.4983812230407,direct-net
ZBTB18,NFIB,15.0197326789499,direct-net
ZBTB18,NFIA,12.7117904814469,direct-net
ZBTB18,PRDM16,11.553438655951,direct-net
ZBTB18,CUX1,11.1576359419537,direct-net
ZBTB18,TCF7L1,10.9823445013897,direct-net
ZBTB18,TEAD1,11.7377009742919,direct-net
ZBTB18,SMAD3,12.3674683266921,direct-net
ZBTB18,ASCL1,15.2821043218431,direct-net
ZBTB18,SOX11,10.5993805616784,direct-net
ZBTB18,SIX4,11.7109387322778,direct-net
ZBTB18,ZBTB20,12.7479043321401,direct-net
ZBTB18,BBX,10.4687130093985,direct-net
ZBTB18,LCOR,10.5392479003385,direct-net
ZBTB18,CUX2,14.054445938654,direct-net
ZBTB18,PKNOX2,11.829268203981,direct-net
ZBTB18,NCAM1,11.4603796527552,direct-net
ZBTB18,TCF12,10.6393318945759,direct-net
ZBTB18,PBX1,11.0182337979652,direct-net
ZBTB18,HIF1A,12.0157736795206,direct-net
ZBTB18,PPARG,12.6982199968886,direct-net
ZBTB18,ETS1,11.0936562528643,direct-net
ZBTB18,KMT2A,11.6541241922553,direct-net
ZBTB18,TRPS1,12.6485672208713,direct-net
ZBTB18,ZEB1,11.0616345375842,direct-net
ZBTB18,EGR1,15.6814458772416,direct-net
ZBTB18,RORB,10.5330181758766,direct-net
ZBTB18,LMX1B,15.8597155029237,direct-net
ZBTB18,MEIS2,11.081349493522,direct-net
ZBTB18,NFATC2,14.1240713393299,direct-net
ZBTB18,TBX15,10.6393318945759,direct-net
ZBTB18,ESR1,10.9042968445423,direct-net
ZBTB18,STAT2,10.3771212075549,direct-net
ZBTB18,FOS,10.4236354154581,direct-net
ZBTB18,HES1,13.8699535236156,direct-net
ZBTB18,BACH1,12.3152560571774,direct-net
ZBTB18,EPAS1,15.4049073095626,direct-net
ZBTB18,GLIS3,12.7125469099607,direct-net
ZBTB18,NFE2L2,12.0437708476982,direct-net
ZBTB18,BACH2,13.577023457694,direct-net
ZBTB18,JUN,14.8843881292648,direct-net
ZBTB18,FOSB,10.4852965783923,direct-net
ZBTB18,ICAM1,17.3878223758623,direct-net
ZBTB18,CD24A,10.3868527936805,direct-net
ZBTB18,EPCAM,12.9844556945584,direct-net
NR3C2,NPAS2,11.9018380548587,direct-net
NR3C2,FOXO3,11.1241881134708,direct-net
NR3C2,EHF,14.0809657798378,direct-net
NR3C2,NFIX,10.3780571659481,direct-net
NR3C2,SIX4,10.5585992715476,direct-net
NR3C2,PBX1,10.7361474621778,direct-net
NR3C2,KMT2A,11.101507500749,direct-net
NR3C2,EPAS1,11.9284310559255,direct-net
NR3C2,EPCAM,11.0091683417822,direct-net
ZEB1,NPAS2,13.1569105167684,direct-net
ZEB1,STAT1,14.1972822641307,direct-net
ZEB1,SP100,12.7213202194418,direct-net
ZEB1,FOXO3,12.5849306914397,direct-net
ZEB1,RARB,13.6874774099436,direct-net
ZEB1,THRB,12.3055522448901,direct-net
ZEB1,GRHL2,12.5128850921793,direct-net
ZEB1,RUNX1,13.3381632405996,direct-net
ZEB1,TCF7L2,12.7985911059223,direct-net
ZEB1,EHF,12.705517998177,direct-net
ZEB1,NFKB1,12.7985911059223,direct-net
ZEB1,NFIB,12.9744969871337,direct-net
ZEB1,NFIA,12.7213202194418,direct-net
ZEB1,PRDM16,13.3381632405996,direct-net
ZEB1,REST,12.6015622153598,direct-net
ZEB1,CUX1,12.270609089806,direct-net
ZEB1,TCF7L1,13.2057667747102,direct-net
ZEB1,SOX5,12.5128850921793,direct-net
ZEB1,TEAD1,12.6619360616452,direct-net
ZEB1,NFIX,14.2003646482843,direct-net
ZEB1,SMAD3,12.383737453627,direct-net
