ZEB1,CUX2,,
ZEB1,FOS,,
ZEB1,GRHL2,,
ZEB1,JUN,,
ZEB1,JUNB,,
ZEB1,KMT2A,,
ZEB1,MEIS2,,
ZEB1,NFATC2,,
ZEB1,PKNOX2,,
ZEB1,PPARG,,
ZEB1,PRDM16,,
ZEB1,RARB,,
ZEB1,RUNX1,,
ZEB1,SIX1,,
ZEB1,SIX4,,
ZEB1,STAT1,,
ZEB1,TCF12,,
ZEB1,ZBTB20,,
STAT1,ASCL1,,
STAT1,EGR1,,
STAT1,FOXO3,,
STAT1,HSF2,,
STAT1,KMT2A,,
STAT1,LMX1B,,
STAT1,MEIS2,,
STAT1,NFIB,,
STAT1,NFIX,,
STAT1,PKNOX2,,
STAT1,PRDM16,,
STAT1,PROX1,,
STAT1,RUNX1,,
STAT1,SMAD3,,
STAT1,TBX15,,
STAT1,EPCAM,,
NFIB,NFIB,,
PBX1,LMX1B,,
PBX1,NFIB,,
PBX1,PBX1,,
PBX1,TEAD1,,
SP100,FOS,,
SP100,GRHL2,,
NFIA,EHF,,
NFIA,ESR1,,
NFIA,NFIA,,
NFIA,PRDM16,,
NFIA,SIX1,,
NFIA,SIX4,,
NFIA,SP100,,
NFIA,STAT1,,
NFIA,TBX15,,
NFIA,TCF7L2,,
NFIA,ZEB1,,
TCF7L2,CREB1,,
TCF7L2,CUX1,,
TCF7L2,EHF,,
TCF7L2,ETS1,,
TCF7L2,FOXO3,,
TCF7L2,JUN,,
TCF7L2,MEIS2,,
TCF7L2,NFIB,,
TCF7L2,PKNOX2,,
TCF7L2,PROX1,,
TCF7L2,RARB,,
TCF7L2,RUNX1,,
TCF7L2,SIX4,,
TCF7L2,STAT1,,
TCF7L2,TEAD1,,
TCF7L2,ZBTB20,,
PROX1,JUNB,,
PROX1,NFIX,,
PROX1,NFKB1,,
PROX1,TCF7L2,,
CREB1,ESR1,,
CREB1,FOXO3,,
CREB1,TEAD1,,
CREB1,CD44,,
NFKB1,NFIX,,
NFKB1,ICAM1,,
PRDM16,FOS,,
PRDM16,GRHL2,,
PRDM16,JUND,,
PRDM16,PBX1,,
PRDM16,RARB,,
TBX15,CUX1,,
TBX15,EHF,,
TBX15,LMX1B,,
TBX15,NR3C2,,
TBX15,SMAD3,,
TBX15,TCF12,,
TBX15,TCF7L2,,
FOXO3,ESR1,,
FOXO3,FOS,,
FOXO3,FOXO3,,
FOXO3,JUN,,
FOXO3,MEIS2,,
FOXO3,NFIB,,
FOXO3,NFKB1,,
FOXO3,PROX1,,
FOXO3,RORB,,
FOXO3,SMAD3,,
FOXO3,TBX15,,
CUX1,PBX1,,
CUX1,SMAD3,,
CUX1,SP100,,
CUX1,NCAM1,,
JUNB,ASCL1,,
JUNB,CUX1,,
JUNB,EGR1,,
JUNB,EHF,,
JUNB,ETS1,,
JUNB,GRHL2,,
JUNB,HSF2,,
JUNB,JUNB,,
JUNB,KMT2A,,
JUNB,LMX1B,,
JUNB,NFATC2,,
JUNB,NFIA,,
JUNB,NFKB1,,
JUNB,PBX1,,
JUNB,PPARG,,
JUNB,RORB,,
JUNB,STAT1,,
JUNB,TCF12,,
JUNB,TEAD1,,
JUNB,ZBTB20,,
EGR1,ASCL1,,
EGR1,CUX1,,
EGR1,CUX2,,
EGR1,ESR1,,
EGR1,FOXO3,,
EGR1,HSF2,,
EGR1,JUN,,
EGR1,JUNB,,
EGR1,KMT2A,,
EGR1,MEIS2,,
EGR1,NFATC2,,
EGR1,NFIA,,
EGR1,PKNOX2,,
EGR1,PRDM16,,
EGR1,RARB,,
EGR1,RORB,,
EGR1,SIX1,,
EGR1,SIX4,,
EGR1,SP100,,
EGR1,TBX15,,
EGR1,TCF12,,
EGR1,TEAD1,,
EGR1,ICAM1,,
CUX2,PBX1,,
CUX2,SMAD3,,
CUX2,SP100,,
NFATC2,ASCL1,,
NFATC2,PROX1,,
NFATC2,SIX1,,
NFATC2,SIX4,,
NFATC2,TBX15,,
NFATC2,TCF12,,
FOS,ASCL1,,
FOS,CUX2,,
FOS,EGR1,,
FOS,EHF,,
FOS,ESR1,,
FOS,ETS1,,
FOS,GRHL2,,
FOS,HSF2,,
FOS,LMX1B,,
FOS,NFATC2,,
FOS,NFIA,,
FOS,NFKB1,,
FOS,PBX1,,
FOS,PPARG,,
FOS,RORB,,
FOS,STAT1,,
FOS,TCF12,,
FOS,TEAD1,,
FOS,ZBTB20,,
EHF,JUN,,
EHF,MEIS2,,
EHF,NFIX,,
EHF,PRDM16,,
EHF,STAT1,,
EHF,ZBTB20,,
NFIX,TCF7L2,,
NFIX,ZEB1,,
GRHL2,JUND,,
GRHL2,NFIX,,
RORB,CUX1,,
RORB,CUX2,,
RORB,EGR1,,
RORB,ETS1,,
RORB,FOXO3,,
RORB,GRHL2,,
RORB,HSF2,,
RORB,JUNB,,
RORB,LMX1B,,
RORB,NFIA,,
RORB,NFIX,,
RORB,NR3C2,,
