THRB,AHR,16.55083888,direct-net
REST,AHR,16.38915669,direct-net
FOS,AHR,14.79678857,direct-net
BACH1,AHR,14.37301592,direct-net
RORB,AHR,14.08808731,direct-net
JUNB,AHR,13.80260475,direct-net
SIX1,AHR,13.42023878,direct-net
JUND,AHR,13.36863179,direct-net
STAT1,ASCL1,16.47043177,direct-net
TCF7L1,ASCL1,15.45575574,direct-net
ZBTB18,ASCL1,15.28210432,direct-net
TCF7L2,ASCL1,15.19024712,direct-net
TCF4,ASCL1,14.9437896,direct-net
HES1,ASCL1,14.40198664,direct-net
PPARG,ASCL1,14.0759252,direct-net
NFYC,ASCL1,13.47999555,direct-net
HSF2,BACH1,20.42139355,direct-net
BACH1,BACH1,18.79166174,direct-net
BACH2,BACH1,18.36135613,direct-net
PBX1,BACH1,16.52562856,direct-net
SIX1,BACH1,16.37808832,direct-net
ETS1,BACH1,15.54204474,direct-net
TBX15,BACH1,15.35567855,direct-net
TCF7L2,BACH1,15.33320559,direct-net
JUND,BACH2,16.87342406,direct-net
JUNB,BACH2,16.51986233,direct-net
TBX15,BACH2,15.35567855,direct-net
RORA,BACH2,15.10240256,direct-net
FOS,BACH2,14.97878181,direct-net
FOXO3,BACH2,14.9100894,direct-net
STAT1,BACH2,14.6303639,direct-net
TCF7L2,BACH2,14.53544703,direct-net
JUNB,BBX,17.11491374,direct-net
JUND,BBX,16.67888833,direct-net
GRHL2,BBX,15.13984999,direct-net
FOS,BBX,14.91466218,direct-net
BACH2,BBX,14.7021437,direct-net
PROX1,BBX,13.85002375,direct-net
JUN,BBX,13.28801195,direct-net
TFDP1,BBX,12.96375304,direct-net
HSF2,CD24A,21.00047541,direct-net
PKNOX2,CD24A,18.07185441,direct-net
FOS,CD24A,15.5413213,direct-net
RORA,CD24A,14.09380834,direct-net
SOX9,CD24A,13.76811709,direct-net
TCF7L1,CD24A,13.44751679,direct-net
JUND,CD24A,13.44560831,direct-net
JUNB,CD24A,13.39652151,direct-net
TEAD1,CREB1,16.15586798,direct-net
EGR1,CREB1,15.71198916,direct-net
FOS,CREB1,15.65920744,direct-net
JUND,CREB1,15.03978751,direct-net
LMX1B,CREB1,14.54431589,direct-net
JUNB,CREB1,14.43666709,direct-net
HES1,CREB1,14.43456414,direct-net
BACH1,CREB1,14.35661721,direct-net
TEAD1,CUX1,17.32217201,direct-net
THRB,CUX1,15.62397584,direct-net
TBX15,CUX1,15.35567855,direct-net
JUN,CUX1,15.26218858,direct-net
FOXO3,CUX1,14.9100894,direct-net
RORA,CUX1,14.66182997,direct-net
TFDP1,CUX1,14.44142352,direct-net
TCF7L2,CUX1,14.32063482,direct-net
NFIB,CUX2,15.45712792,direct-net
FOS,CUX2,15.36039249,direct-net
TBX15,CUX2,15.35567855,direct-net
EHF,CUX2,15.30664708,direct-net
FOXO3,CUX2,14.9100894,direct-net
RORA,CUX2,14.63764218,direct-net
JUND,CUX2,14.16804762,direct-net
ZBTB18,CUX2,14.05444594,direct-net
FOS,EGR1,15.76583106,direct-net
ZBTB18,EGR1,15.68144588,direct-net
TCF7L2,EGR1,15.24492684,direct-net
GRHL2,EGR1,15.19784782,direct-net
RORA,EGR1,14.66182997,direct-net
TCF4,EGR1,14.64201874,direct-net
FOXO3,EGR1,14.32934493,direct-net
NFYC,EGR1,13.99872783,direct-net
BACH2,EHF,19.45680532,direct-net
FOS,EHF,15.12953878,direct-net
SIX1,EHF,14.6419664,direct-net
STAT1,EHF,14.55782749,direct-net
NFYC,EHF,14.43710814,direct-net
RUNX1,EHF,14.42346366,direct-net
PPARG,EHF,14.41575985,direct-net
JUN,EHF,14.23030588,direct-net
PPARG,EPAS1,20.16123198,direct-net
TCF7L2,EPAS1,16.05555837,direct-net
STAT1,EPAS1,15.77955168,direct-net
ZBTB18,EPAS1,15.40490731,direct-net
TBX15,EPAS1,15.35567855,direct-net
PBX1,EPAS1,15.29533094,direct-net
FOXO3,EPAS1,14.9100894,direct-net
HSF2,EPAS1,14.90481318,direct-net
FOS,EPCAM,15.41111554,direct-net
CREB1,EPCAM,15.09932969,direct-net
