STAT1,ASCL1,16.48903046,direct-net
ZBTB18,ASCL1,15.24783901,direct-net
EGR1,ASCL1,14.62189853,direct-net
PPARG,ASCL1,13.82431081,direct-net
FOS,ASCL1,13.16631491,direct-net
TCF4,ASCL1,12.81565064,direct-net
NFATC2,ASCL1,12.55631082,direct-net
JUNB,ASCL1,12.42333872,direct-net
TCF7L2,CREB1,14.02682356,direct-net
TCF7L2,CUX1,16.56596898,direct-net
EGR1,CUX1,15.53612629,direct-net
TBX15,CUX1,15.30092357,direct-net
JUNB,CUX1,15.21057091,direct-net
RORA,CUX1,14.73710382,direct-net
RORB,CUX1,14.73710382,direct-net
MEIS2,CUX1,13.57312409,direct-net
TCF4,CUX1,13.34843365,direct-net
JUND,CUX2,15.78756162,direct-net
FOS,CUX2,15.32034832,direct-net
ZEB1,CUX2,14.64268405,direct-net
EGR1,CUX2,14.40967097,direct-net
ZBTB7A,CUX2,14.22764276,direct-net
RORA,CUX2,14.10614889,direct-net
RORB,CUX2,14.10614889,direct-net
ZBTB18,CUX2,14.07310827,direct-net
JUND,EGR1,16.90125644,direct-net
RORA,EGR1,15.80863134,direct-net
RORB,EGR1,15.80863134,direct-net
JUNB,EGR1,15.72088813,direct-net
FOS,EGR1,15.46448835,direct-net
PKNOX2,EGR1,14.99697749,direct-net
STAT1,EGR1,14.83469482,direct-net
MEIS2,EGR1,13.43593327,direct-net
JUND,EHF,16.39848234,direct-net
JUNB,EHF,16.34457409,direct-net
TBX15,EHF,15.30092357,direct-net
FOS,EHF,14.93599926,direct-net
NR3C2,EHF,14.31562977,direct-net
HSF2,EHF,13.94072778,direct-net
TCF7L2,EHF,13.74156837,direct-net
NFIA,EHF,13.40106419,direct-net
FOS,ESR1,15.61492953,direct-net
FOXO3,ESR1,15.01346087,direct-net
JUND,ESR1,14.58677877,direct-net
JUN,ESR1,14.58517415,direct-net
NFIA,ESR1,12.9492647,direct-net
TEAD1,ESR1,12.06542081,direct-net
EGR1,ESR1,11.88811083,direct-net
CREB1,ESR1,11.58530697,direct-net
TCF7L2,ETS1,17.82806661,direct-net
JUND,ETS1,14.1780945,direct-net
JUNB,ETS1,14.15448604,direct-net
FOS,ETS1,13.37263439,direct-net
PPARG,ETS1,13.27235301,direct-net
RORA,ETS1,13.22201736,direct-net
RORB,ETS1,13.22201736,direct-net
TCF4,ETS1,13.19458453,direct-net
SP100,FOS,100,FIGR
PRDM16,FOS,100,FIGR
RARB,FOS,100,FIGR
HSF2,FOS,18.05095523,direct-net
ZBTB18,FOS,15.09841218,direct-net
FOXO3,FOS,14.46022117,direct-net
ZEB1,FOS,13.94597526,direct-net
ZBTB7A,FOS,13.43446717,direct-net
JUN,FOXO3,14.64614118,direct-net
FOXO3,FOXO3,14.46022117,direct-net
EGR1,FOXO3,13.80167074,direct-net
STAT1,FOXO3,13.64240633,direct-net
TEAD1,FOXO3,13.4185173,direct-net
CREB1,FOXO3,13.01782288,direct-net
TCF7L2,FOXO3,13.00933111,direct-net
RORA,FOXO3,12.96608618,direct-net
RORB,FOXO3,12.96608618,direct-net
SP100,GRHL2,100,FIGR
PRDM16,GRHL2,100,FIGR
JUNB,GRHL2,15.21057091,direct-net
RORA,GRHL2,14.16973867,direct-net
RORB,GRHL2,14.16973867,direct-net
ZEB1,GRHL2,13.94597526,direct-net
SMAD3,GRHL2,13.74370733,direct-net
FOS,GRHL2,13.61196158,direct-net
EGR1,HSF2,17.65223818,direct-net
STAT1,HSF2,16.04368295,direct-net
RORA,HSF2,15.07779079,direct-net
RORB,HSF2,15.07779079,direct-net
FOS,HSF2,13.90818057,direct-net
JUN,HSF2,13.68806735,direct-net
TEAD1,HSF2,13.4185173,direct-net
JUNB,HSF2,13.03127118,direct-net
TCF7L2,JUN,15.20112624,direct-net
FOXO3,JUN,15.01346087,direct-net
ETS1,JUN,14.46882124,direct-net
EHF,JUN,14.02570197,direct-net
SMAD3,JUN,13.74370733,direct-net
MEIS2,JUN,13.57312409,direct-net
ZEB1,JUN,12.72899126,direct-net
EGR1,JUN,12.55661931,direct-net
EGR1,JUNB,15.48232619,direct-net
ZEB1,JUNB,15.0623275,direct-net
PROX1,JUNB,14.79636638,direct-net
TCF4,JUNB,13.19458453,direct-net
RORA,JUNB,13.17043552,direct-net
RORB,JUNB,13.17043552,direct-net
TEAD1,JUNB,12.70402461,direct-net
JUNB,JUNB,12.60642056,direct-net
GRHL2,JUND,100,FIGR
PRDM16,JUND,100,FIGR
SMAD3,KMT2A,14.86784941,direct-net
STAT1,KMT2A,14.65443936,direct-net
EGR1,KMT2A,14.46371374,direct-net
JUNB,KMT2A,14.37089204,direct-net
ESR1,KMT2A,13.79122522,direct-net
PPARG,KMT2A,13.57698616,direct-net
JUND,KMT2A,12.9899307,direct-net
ZEB1,KMT2A,12.72899126,direct-net
TBX15,LMX1B,15.30092357,direct-net
STAT1,LMX1B,14.90924054,direct-net
FOS,LMX1B,14.37504345,direct-net
RORA,LMX1B,14.24196305,direct-net
RORB,LMX1B,14.24196305,direct-net
JUNB,LMX1B,13.53208789,direct-net
ZBTB18,LMX1B,13.19704794,direct-net
PBX1,LMX1B,13.15881746,direct-net
EGR1,MEIS2,15.88009217,direct-net
