gene,accuracy,balanced_accuracy_score,f1,roc_auc_score,precision,recall,explained_variance,max_error,r2,log-loss,brcd,validation_set
PROX1,0.6854513160019376,0.7015109180714276,0.6415163783584836,0.8428939893908046,0.8432510885341074,0.5176715176715176,0.3121244418756896,0.953032,0.2037346698907478,0.5919350518475236,6667,organoid_shRORB1
RBPJ,0.9983852736961084,0.9983509234828496,0.998348199537496,1.0,1.0,0.9967018469656992,0.961309503399,0.102356,0.9612618256601856,0.2109316484990236,6667,organoid_shRORB1
REST,0.8133376392701437,0.791676658983925,0.7464912280701754,0.8610080011995102,0.8347229033840118,0.6751289170963903,0.4769567323355344,0.987002,0.4424705259904393,0.4553593949085209,6667,organoid_shRORB1
RORA_RORB,0.6263523332795091,0.6308730656845367,0.65203007518797,0.6744718010710383,0.5873746952045517,0.7326799594457587,0.01900422287772,0.99553,-0.0009147932290753,0.7560225942197921,6667,organoid_shRORB1
RUNX1,0.6639754561601808,0.6311232259967698,0.5166085946573752,0.7058747793173936,0.6499123319696084,0.4286815728604471,0.1654717566446087,0.9911378077380288,0.1654353740961974,0.6019435712596256,6667,organoid_shRORB1
SIX1,0.5617632811238495,0.5571324773749253,0.4840304182509505,0.5720032179369073,0.5600527936647602,0.4261801138265818,-0.3205017892814907,0.997407,-0.3635007873837623,1.0109171057379944,6667,organoid_shRORB1
SIX4,0.6379783626675278,0.641137025567822,0.6437877343501748,0.7049144617110589,0.5995856762355727,0.6950257289879931,0.1651704619636591,0.9188538694273852,0.1611061132811571,0.6232493138740096,6667,organoid_shRORB1
SMAD3,0.5317293718714677,0.5184059260492382,0.4162640901771336,0.5475876240207451,0.4827264239028945,0.3658881811748053,-0.4770705536962292,0.978062,-0.4927823295530891,1.0079898498170834,6667,organoid_shRORB1
SOX11,0.5717745842079768,0.5822456214735469,0.5230215827338129,0.6847038429375318,0.6493970522554712,0.4378199337548931,0.0553937226266029,0.962806,0.0039421710119524,0.6963171609612608,6667,organoid_shRORB1
SOX9,0.9943484579363798,0.9925941599661448,0.9925389042848006,1.0,1.0,0.9851883199322896,0.929550631071,0.1542609999999999,0.9295166597671224,0.2042313470061519,6667,organoid_shRORB1
STAT1,0.9883739706119812,0.9893396505774356,0.9873772791023844,1.0,0.9750692520775625,1.0,0.921942904231,0.15644,0.918634052383436,0.2502108700561163,6667,organoid_shRORB1
STAT2,0.5391571128693686,0.5409998523650656,0.5347244864688621,0.5272950017837479,0.5690492713393477,0.5043050430504306,-0.2150846187433277,0.961574,-0.2157192399976304,0.8023488058404263,6667,organoid_shRORB1
TBX15,0.7098336831906992,0.7097404816499149,0.7010480785227083,0.7896008420695544,0.6949208443271768,0.707284323598523,0.3381800698288669,0.9680397156431756,0.3378129565974305,0.5520510676148541,6667,organoid_shRORB1
TCF4,0.9930566768932666,0.9932896379525592,0.9932443047918303,1.0,1.0,0.9865792759051186,0.947341224375,0.1258169999999999,0.9463944566895108,0.2279136667307243,6667,organoid_shRORB1
TCF7L1,0.4448570967221056,0.4382456829951573,0.328515625,0.4105091071175568,0.3900742115027829,0.2837381916329284,-0.3471529059747407,0.99802,-0.3478550322450604,0.8461878171761499,6667,organoid_shRORB1
TCF7L2,0.7162925884062651,0.6911516665875941,0.586490939044481,0.7674535448262775,0.8453188602442334,0.449009009009009,0.2891469629306959,0.9823309858566556,0.2123781421376719,0.6021995272173082,6667,organoid_shRORB1
TEAD1,0.6904569675440013,0.6919798552803609,0.689051094890511,0.7440244214391043,0.7241732015001705,0.6571782178217822,0.2177708661435615,0.977809295528913,0.2176131648205918,0.6030554551707866,6667,organoid_shRORB1
TFDP1,0.996770547392217,0.9968808484092326,0.9968710888610764,1.0,1.0,0.9937616968184654,0.940118484151,0.127587,0.9398223988980116,0.2361597181470688,6667,organoid_shRORB1
THRB,0.4616502502825771,0.4619701364573653,0.4790625,0.4600896365204676,0.4603603603603604,0.4993485342019544,-0.4085662970844836,0.864427,-0.4417534188513154,0.905761931878292,6667,organoid_shRORB1
ZBTB20,0.6699499434845794,0.6701304581422886,0.6703225806451613,0.7239334094904255,0.681311475409836,0.6596825396825396,0.1856295386982659,0.9732053942496508,0.1831907162928997,0.6192415449388332,6667,organoid_shRORB1
ZEB1,0.9953172937187148,0.996041496041496,0.9943014344664964,1.0,0.9886674482219616,1.0,0.929921203824,0.143289,0.925733695296997,0.2340492250681974,6667,organoid_shRORB1
ASCL1,0.646074646074646,0.6464750195534943,0.6155500591461448,0.7240232368040869,0.6775568181818182,0.5639408866995074,0.1418643685860036,0.9898573779668488,0.1203618223011124,0.6434246316589423,6667,organoid_shRORB2
BACH1,0.5703395703395704,0.5884976233930166,0.59575260804769,0.6107987822571138,0.5041778338325713,0.7279763259731391,-0.0969494978348337,0.9688434924324788,-0.1678839635949731,0.8129776396410201,6667,organoid_shRORB2
BACH2,0.6196416196416197,0.6190716768884486,0.5875912408759124,0.7161775528023026,0.6357723577235772,0.5461983636000798,0.1363362964513585,0.947843299778804,0.1360723893420957,0.6229577684769385,6667,organoid_shRORB2
CREB1,0.999009999009999,0.9990178746808092,0.9990169091624066,1.0,1.0,0.9980357493616184,0.9757357071,0.0797809999999999,0.9757020455328764,0.1940336865958713,6667,organoid_shRORB2
CUX2,0.8372438372438372,0.8431910950415572,0.8373887240356083,0.9063535140779146,0.7723043240284619,0.9144523655217108,0.5514530526989176,0.9376526245054944,0.5428972753367625,0.4450198786958444,6667,organoid_shRORB2
EGR1,0.818037818037818,0.8251046646046177,0.8224497681607419,0.8939701834478757,0.7469731531847693,0.9148936170212766,0.4921714777004286,0.997268,0.452159393650873,0.4925183740332129,6667,organoid_shRORB2
EHF,0.3293733293733293,0.3306874160322436,0.3206979542719615,0.3003723409716842,0.2987668161434977,0.3461038961038961,-0.9339514455617248,0.865315,-0.9492778030695896,1.1520046765276797,6667,organoid_shRORB2
EPCAM,0.4296604296604296,0.4270352616264345,0.4740253811741075,0.399833682315161,0.4548799719642544,0.4948532215020968,-0.5825147797893628,0.99043,-0.5837933904235988,1.0175102976958763,6667,organoid_shRORB2
ESR1,0.9973269973269974,0.9974869694713328,0.9971534001054296,1.0,0.994322960470984,1.0,0.918035172975,0.147148,0.917398958617856,0.2501432407475922,6667,organoid_shRORB2
ETS1,0.5968715968715969,0.6157909720093835,0.6077827008283567,0.7113912831233218,0.516366612111293,0.7385299625468165,0.0537632005330934,0.9535866674838024,0.0068185749131223,0.6915313760055766,6667,organoid_shRORB2
FOS,0.7194337194337195,0.7193993103387144,0.71460221550856,0.7692821860563663,0.7114497694004411,0.7177827230426866,0.2549875584702274,0.9636530170679396,0.2546815389170943,0.5826617577242336,6667,organoid_shRORB2
FOXO3,0.5324225324225325,0.5356124529830268,0.5669753369395801,0.5633372003943461,0.5134506808369312,0.6329580348004095,-0.1647985476803071,0.9954048073285218,-0.2016066882519795,0.7963868034085465,6667,organoid_shRORB2
GRHL2,0.5567765567765568,0.5580554962306903,0.5834961391757373,0.5884542892609671,0.5419979260283443,0.6318758815232722,-0.0544177468097224,0.967132,-0.0860444287676083,0.7390506541511993,6667,organoid_shRORB2
HES1,0.3234333234333234,0.3222633301853632,0.2958994436431073,0.272620936700639,0.291514413317093,0.300418410041841,-1.1713756251811929,0.998662,-1.1808905095312134,1.5468130266832905,6667,organoid_shRORB2
HSF2,0.7858627858627859,0.7893498393498394,0.7779488758854327,0.8778083718832159,0.8514606741573034,0.7161217161217162,0.5120548032569943,0.962368,0.4943223374768538,0.4535222930958796,6667,organoid_shRORB2
ICAM1,0.506979506979507,0.495578921478202,0.3900048995590396,0.5088743600780126,0.4569460390355913,0.3401709401709402,-0.1871795526080746,0.9782557312488738,-0.2096572079631398,0.7832360049050243,6667,organoid_shRORB2
JUN,0.5368775368775369,0.5333753627071448,0.4848017621145374,0.5306390206494589,0.5166666666666667,0.4566390041493776,-0.2011889168218876,0.9927899530302754,-0.2011896298556781,0.8041921820355943,6667,organoid_shRORB2
JUNB,0.5200475200475201,0.517864818965911,0.4714348015699956,0.5062346285851855,0.5070356472795498,0.4405052974735126,-0.2142700876096355,0.982754,-0.2145010186801181,0.7991396012628037,6667,organoid_shRORB2
JUND,0.9944559944559944,0.9947702652222636,0.9941361256544504,1.0,0.9883406204455548,1.0,0.925120603119,0.145553,0.9240606016190452,0.2451970356897764,6667,organoid_shRORB2
KMT2A,0.658053658053658,0.6419040993585481,0.7381349507202426,0.6730285446494129,0.6213939239213684,0.9088872292755787,0.1185868483696226,0.9807708203663688,0.0497890619508736,0.6677578784864597,6667,organoid_shRORB2
LMX1B,0.5186615186615187,0.5188020541121645,0.5250097694411879,0.5048109830231503,0.51415996938385,0.5363273453093812,-0.454835702987082,0.996831,-0.4551559751170126,0.9986497100039844,6667,organoid_shRORB2
MEIS2,0.8340758340758341,0.8354930221576206,0.8420358152686145,0.9170859085314724,0.7885260370697263,0.9033367037411528,0.5615863186009125,0.966524489147981,0.5553657593044496,0.3804107455215541,6667,organoid_shRORB2
NCAM1,0.8662508662508662,0.8662355501641216,0.8649675162418791,0.923870517237864,0.8654,0.8645354645354645,0.6711588654430807,0.9755328546276344,0.6711336694990342,0.3542200523336634,6667,organoid_shRORB2
NFATC2,0.8501138501138501,0.8526433126967152,0.8589265747297801,0.9473742890631154,0.790837336993823,0.9398450244698204,0.6628657525102346,0.8681985701565484,0.6419527614156085,0.3909474017395635,6667,organoid_shRORB2
NFIA,0.3632313632313632,0.3766108452403944,0.3743190661478599,0.3474336834117505,0.3169686985172982,0.4570071258907363,-0.4734521602181603,0.999271,-0.5086087343560264,0.9617146825712456,6667,organoid_shRORB2
NFIB,0.3133353133353133,0.3071073049491337,0.3689956331877729,0.2510379844355503,0.3819209039548022,0.3569165786694825,-1.191381957349282,0.998928,-1.1966204758017684,1.685795127418941,6667,organoid_shRORB2
NFIX,0.6869616869616869,0.6865640640750524,0.6535933391761612,0.7621223363482339,0.7277384727982434,0.5931596738914298,0.2229209806907828,0.988351,0.1931715317745477,0.7518909651613007,6667,organoid_shRORB2
NFKB1,0.4874764874764875,0.4935627592564142,0.536152674491533,0.4951559300736065,0.4711811023622047,0.6219081272084805,-0.3331041021566427,0.98218,-0.3894220008014519,0.8937965973061112,6667,organoid_shRORB2
NFYC,0.9995049995049996,0.9995169082125605,0.999492746271685,1.0,0.9989860068951532,1.0,0.944996617216,0.118437,0.9449350791789292,0.2296921474973213,6667,organoid_shRORB2
NR6A1,0.9973269973269974,0.997358121330724,0.9973511233199256,1.0,1.0,0.994716242661448,0.952904923804,0.112534,0.9528030627117156,0.2235968617121142,6667,organoid_shRORB2
PBX1,0.5248985248985248,0.5165402904485743,0.6062843547460826,0.5090102229789562,0.5348870874348581,0.6996780912705927,-0.1550467491270597,0.961434,-0.1702882037428366,0.8311018967409121,6667,organoid_shRORB2
PKNOX2,0.6501336501336501,0.6511329852937657,0.6592749710759738,0.7137638678757178,0.6283771365557802,0.6933684850943014,0.0751360212107529,0.987566,0.0722268920004239,0.683725664722909,6667,organoid_shRORB2
PROX1,0.7452727452727452,0.7603387421480268,0.7105411182360221,0.9186088003676314,0.9228521332554062,0.5776477044082677,0.5263724732497117,0.943869,0.4230437580230975,0.4722918262031516,6667,organoid_shRORB2
RBPJ,0.9983169983169984,0.9983194938710952,0.9983166650163382,1.0,1.0,0.9966389877421906,0.961309503399,0.102356,0.9612216691328672,0.2126694730259624,6667,organoid_shRORB2
REST,0.745074745074745,0.732001072386059,0.6820595135201877,0.8018226789792473,0.7623516422853989,0.6170688114387847,0.3188066547995625,0.972703,0.2593938817085166,0.5797238370451205,6667,organoid_shRORB2
RORA_RORB,0.5535095535095536,0.5655868959848236,0.58631443771785,0.5917319612411776,0.506016466117796,0.6969036197121675,-0.2592017373502215,0.99553,-0.3098089910301822,0.986463992109749,6667,organoid_shRORB2
RUNX1,0.4781704781704782,0.4660097713659195,0.2980423491809828,0.478142642443722,0.4109438119720896,0.2338069368992896,-0.3307492440380424,0.996274,-0.3599929166831543,0.9134665156596944,6667,organoid_shRORB2
SIX1,0.6063756063756064,0.6053396246743479,0.548489666136725,0.6741232484729714,0.6358609794628752,0.4822284345047923,-0.1236774138243268,0.997407,-0.1739349749454137,0.8754121077053444,6667,organoid_shRORB2
SIX4,0.7805167805167805,0.7806118988601669,0.7889576392194193,0.8536285601310176,0.7581412367361874,0.8223853939273665,0.4419992558854752,0.987056,0.4415664420178445,0.4975423473960808,6667,organoid_shRORB2
SMAD3,0.5256905256905257,0.5181168513521417,0.4472135687088958,0.5296484940741477,0.48656791363294,0.4137489325362937,-0.4852969472676145,0.9842937949915408,-0.4934432627885783,1.0309228096022538,6667,organoid_shRORB2
SOX11,0.7165627165627165,0.7115260545662024,0.6685191617459766,0.7825974038727823,0.757543951718709,0.598217985909656,0.3077018867728434,0.940000206813816,0.2915562246834072,0.5669195182979094,6667,organoid_shRORB2
SOX9,0.9893079893079894,0.9881604911203684,0.9880186376747282,1.0,1.0,0.9763209822407368,0.929550631071,0.1542609999999999,0.928647086284694,0.2345901763539971,6667,organoid_shRORB2
STAT1,0.9905949905949906,0.9909056098027952,0.990356309004162,1.0,0.9808968429519404,1.0,0.921942904231,0.15644,0.9196679119964164,0.2513088352789802,6667,organoid_shRORB2
STAT2,0.7717057717057717,0.7675859165709912,0.7329163771137364,0.8126484343568156,0.8417132216014898,0.649025641025641,0.2780190843502518,0.961574,0.2767615726919981,0.5787838158801614,6667,organoid_shRORB2
TBX15,0.7192357192357193,0.7246112208698336,0.7210857592446892,0.8260964406994658,0.6629294755877034,0.7904269081500647,0.3442015871770666,0.8893290950967923,0.3171162856059795,0.5258827617170142,6667,organoid_shRORB2
TCF4,0.9925749925749926,0.992692907248636,0.9926391206202768,1.0,1.0,0.985385814497272,0.947341224375,0.1258169999999999,0.9465519203327636,0.2328632729517546,6667,organoid_shRORB2
TCF7L1,0.5025245025245025,0.4886142407793862,0.3456179189998697,0.3937484960986189,0.4471024258760108,0.2816811717257482,-0.2587357221261626,0.9979088437029608,-0.2649997159054724,0.8161037771197783,6667,organoid_shRORB2
TCF7L2,0.6107316107316108,0.5762686376510806,0.3246307110958433,0.6776118417254011,0.7608695652173914,0.2063318777292576,0.1073203382031626,0.9892880253983656,-0.101305228430101,0.7452678304310933,6667,organoid_shRORB2
TEAD1,0.6496386496386496,0.6490237588983214,0.6641359020594096,0.7188864301575417,0.6658420551855376,0.6624384702764105,0.163171161971818,0.937953526858211,0.161633514914558,0.6197348391095792,6667,organoid_shRORB2
TFDP1,0.9966339966339968,0.9965263588067022,0.9965142505638712,1.0,1.0,0.9930527176134042,0.940118484151,0.127587,0.940071777747776,0.234578054625882,6667,organoid_shRORB2
THRB,0.5591525591525591,0.5687692620578526,0.5493371116283777,0.5845287392009126,0.4854230012520121,0.6326340326340326,-0.132011065625073,0.864427,-0.2258421219542463,0.819275763316924,6667,organoid_shRORB2
ZBTB20,0.7118107118107118,0.7117750816656139,0.7083458571285443,0.7971479869931016,0.7077077077077077,0.7089851584436422,0.3220184540632076,0.97353,0.3192649468103625,0.5454001762282402,6667,organoid_shRORB2
ZEB1,0.9952479952479952,0.9958897071416338,0.994400373308446,1.0,0.988863109048724,1.0,0.929921203824,0.143289,0.9265677458162296,0.237686324726785,6667,organoid_shRORB2
ASCL1,0.521055485270197,0.5069537823959154,0.4124168514412417,0.5133000194890485,0.4549902152641878,0.3771289537712895,-0.3224446645418133,0.997929,-0.3339595529046144,0.8850907707719288,6667,mets_compiled
BACH1,0.5382251942888125,0.5398807125979281,0.5712367846954187,0.5588875022448733,0.5244992295839753,0.6271186440677966,-0.2772873908040114,0.975563,-0.2956162159283615,0.872053155340534,6667,mets_compiled
BACH2,0.5356949213808061,0.5337605217517342,0.49834016793595,0.5261696075114836,0.5208163265306123,0.4777236989891426,-0.2852562443703066,0.964816,-0.2865050911760054,0.8449876213003369,6667,mets_compiled
CREB1,0.9985541297668534,0.9985168705969596,0.9985146676568882,1.0,1.0,0.9970337411939192,0.9757357071,0.0797809999999999,0.9757340483153312,0.1970393235883294,6667,mets_compiled
CUX2,0.5232242906199168,0.5414820957777304,0.542966042966043,0.5595356000508693,0.4588579795021962,0.6648281714043275,-0.1256581129336491,0.993061,-0.1832239913023148,0.7929973678118915,6667,mets_compiled
EGR1,0.5067775167178745,0.5363416500670812,0.5707094541450369,0.6056227226016371,0.4579651603130522,0.7570951585976627,-0.0414901763186055,0.997268,-0.1533664445490303,0.7679562522856918,6667,mets_compiled
EHF,0.5608169166817278,0.5613507187357465,0.5715796897038082,0.5636116095524744,0.5496778569006443,0.5952993022401762,-0.1752577784467437,0.865315,-0.1876245967572398,0.7844828530551633,6667,mets_compiled
EPCAM,0.5281041026567865,0.534150515355766,0.5582811706986973,0.5422946444963151,0.4983388704318937,0.6346153846153846,-0.2764549989082336,0.99043,-0.3226917781603722,0.8915664901146437,6667,mets_compiled
ESR1,0.99728899331285,0.997459349593496,0.9971025690554376,1.0,0.9942218798151,1.0,0.918035172975,0.147148,0.9174266366412788,0.2554481586691116,6667,mets_compiled
ETS1,0.4634014097234773,0.4653987918769101,0.4779321259011781,0.4644682229595743,0.4474810668422785,0.5128301886792452,-0.5394317265583739,0.990379,-0.5423194697322462,0.9855955018552036,6667,mets_compiled
FOS,0.8049882523043557,0.7974590789935393,0.7688022284122563,0.8749653996728118,0.8117647058823529,0.7301587301587301,0.4676249604949142,0.9468436057032792,0.4666274997512981,0.4748858216403038,6667,mets_compiled
FOXO3,0.4592445328031809,0.4592046894803548,0.4471544715447154,0.4313425038494171,0.4365079365079365,0.4583333333333333,-0.6416705523562551,0.997161,-0.6421336339487616,1.1404846651472154,6667,mets_compiled
GRHL2,0.4838243267666727,0.4877851547304545,0.5112936344969199,0.4820661463360965,0.4648413192283758,0.5680608365019011,-0.5232762876414254,0.982774,-0.5563310807351347,1.0517065774790475,6667,mets_compiled
HES1,0.625519609615037,0.6238350182801242,0.5982939123691353,0.6510272592375475,0.6176941553242594,0.5800751879699249,0.0105039269104474,0.9950139201223276,0.0098101037674485,0.7139897157710972,6667,mets_compiled
HSF2,0.5680462678474607,0.5626483416725055,0.458786231884058,0.5868557410826304,0.5855491329479768,0.3771407297096054,-0.0967092812523231,0.990498,-0.1350021561066774,0.768507730909505,6667,mets_compiled
ICAM1,0.4831013916500994,0.4680783655485326,0.2842842842842842,0.4636814498151013,0.4068767908309456,0.2184615384615384,-0.3588666197151668,0.997738,-0.4223288064443637,0.9361361532504832,6667,mets_compiled
JUN,0.7487800469907826,0.7511017967539706,0.7391141141141141,0.824659003710387,0.7037169406719085,0.7782608695652173,0.3605782022081064,0.9927896586058929,0.3511392069088456,0.5273387281388594,6667,mets_compiled
JUNB,0.6786553406831737,0.6846975740801042,0.6905673512008353,0.779347052551969,0.6252757642609518,0.7710843373493976,0.2712147452824237,0.982754,0.2515249782748208,0.5829131895204994,6667,mets_compiled
JUND,0.994939454183987,0.9951774026868756,0.9947049924357034,1.0,0.9894657637321296,1.0,0.925120603119,0.145553,0.9241487322762154,0.2480335559675277,6667,mets_compiled
KMT2A,0.452557382974878,0.4798391987491331,0.5596743712748946,0.4512744655998439,0.440100594421582,0.7684630738522954,-0.2960305644709387,0.9939413507859856,-0.4393709270111354,0.9308863825705168,6667,mets_compiled
LMX1B,0.5064160491595879,0.5077505132049752,0.5212971078001752,0.5263724195577846,0.4925472010599536,0.5536113179448995,-0.280783997694441,0.996831,-0.2901460967420426,0.8829369888112262,6667,mets_compiled
MEIS2,0.5494306885956985,0.5445672468633919,0.6083267871170464,0.5981707644177992,0.5539341917024321,0.6745644599303136,-0.1285412138372801,0.99042,-0.1383640149272156,0.7828352292651147,6667,mets_compiled
NCAM1,0.4426170251219953,0.4458784068599938,0.39765625,0.4331572126408135,0.4516415261756876,0.35519888346127,-0.4853535620660603,0.999579,-0.5041005376483798,0.9877548144754202,6667,mets_compiled
NFATC2,0.5422013374299657,0.5442464512231954,0.5701679959273714,0.5677270831453858,0.525328330206379,0.6233766233766234,-0.2067567455786052,0.958491,-0.2206325015788621,0.8134064710861717,6667,mets_compiled
NFIA,0.6045544912344117,0.6033094101701054,0.5813241484883276,0.633145449744215,0.5917413322945072,0.5712673937570515,-0.044164257518116,0.9983,-0.0466877549799022,0.7512601099045314,6667,mets_compiled
NFIB,0.5700343394180373,0.5685091450424216,0.597121083827265,0.5969189631317353,0.6087707182320442,0.5859089398471253,-0.1124904717260675,0.998928,-0.1166450229906397,0.7685252002120202,6667,mets_compiled
NFIX,0.5076811856135912,0.5089550844412505,0.3763736263736263,0.4696730147323033,0.5186119873817034,0.2953647143370463,-0.3271592399634806,0.999361,-0.3705831678373295,0.9202569110164396,6667,mets_compiled
NFKB1,0.5116573287547442,0.5139406819017269,0.533816425120773,0.5268646465756435,0.4948816378758797,0.5794007490636705,-0.3725057231299995,0.98218,-0.393815810435141,0.9285339571922272,6667,mets_compiled
NFYC,0.99891559732514,0.9989851150202976,0.9988372093023256,1.0,0.9976771196283392,1.0,0.944996617216,0.118437,0.944788686974706,0.2316034727140111,6667,mets_compiled
NR6A1,0.99837339598771,0.9982234504540072,0.9982202887087206,1.0,1.0,0.9964469009080142,0.952904923804,0.112534,0.9528828783155332,0.2216166139078484,6667,mets_compiled
PBX1,0.5872040484366529,0.5962890717928133,0.6150994270306707,0.6484901620137622,0.5399408284023669,0.7145653876272514,0.0512912222283192,0.961434,0.0250793668777804,0.6912360752658695,6667,mets_compiled
PKNOX2,0.5340683173685161,0.534946997510101,0.5558235699517574,0.5606827932453322,0.5237012987012987,0.592143906020558,-0.2341601173816812,0.987566,-0.2392081608788381,0.824300775352214,6667,mets_compiled
PROX1,0.574371950117477,0.555566811239676,0.4206642066420664,0.5894082432681136,0.5559167750325098,0.3383458646616541,-0.2689590505649708,0.953032,-0.3338777895056326,0.8952643678607614,6667,mets_compiled
RBPJ,0.9981926622085668,0.9981060606060606,0.9981024667931688,1.0,1.0,0.9962121212121212,0.961309503399,0.102356,0.9613015198176634,0.2136380800552275,6667,mets_compiled
REST,0.6009398156515453,0.5898545071525009,0.5031503150315032,0.6329235026503391,0.5959488272921108,0.4353582554517134,-0.1005540812989185,0.987002,-0.1597061006881783,0.8222110455020646,6667,mets_compiled
RORA_RORB,0.4863545996746792,0.4890812005301217,0.4775735294117647,0.4823137646842641,0.442891237640641,0.5181491822895892,-0.5862209740905215,0.99553,-0.603836640241161,1.0947674153470357,6667,mets_compiled
RUNX1,0.5400325320802458,0.5340829971977513,0.4137295554019811,0.5640946387965762,0.5419432709716355,0.334575260804769,-0.1457939686758376,0.996114258503256,-0.166033105754898,0.7910632690655539,6667,mets_compiled
SIX1,0.5414784023133924,0.5332170521644466,0.3822741660579498,0.5982096441291287,0.5466573816155988,0.2938974166978659,-0.1939789751552554,0.9951626857039124,-0.3074527072564308,0.8892336977625285,6667,mets_compiled
SIX4,0.5539490330742816,0.553945017559406,0.5494706097115736,0.5788753223363224,0.5452898550724637,0.5537159676232524,-0.069284513144775,0.998599,-0.0692862787917147,0.7351330847981268,6667,mets_compiled
SMAD3,0.5270196999819267,0.5141642210741854,0.41571779415048,0.5226813886856382,0.475485188968335,0.3692978976596588,-0.354759762434556,0.997063,-0.3764862768999397,0.9282290401313376,6667,mets_compiled
SOX11,0.594614133381529,0.5829749699172904,0.5103689150840428,0.6136213505062403,0.5553444180522565,0.4721324717285945,-0.0870656654142048,0.962806,-0.0911253967114067,0.7603164519956954,6667,mets_compiled
SOX9,0.9886137719139708,0.9870742716454656,0.9869050093535648,1.0,1.0,0.9741485432909316,0.929550631071,0.1542609999999999,0.9289325556869528,0.2351806739925714,6667,mets_compiled
STAT1,0.9922284474968373,0.992416225749559,0.992094134951278,1.0,0.984312294782926,1.0,0.921942904231,0.15644,0.919932655496649,0.2513432810888997,6667,mets_compiled
STAT2,0.494668353515272,0.4938910207113748,0.4734463276836158,0.5164766336561148,0.4779467680608365,0.4690298507462687,-0.1663949812479292,0.961574,-0.1669824802685402,0.758908661688826,6667,mets_compiled
TBX15,0.4634014097234773,0.4641411258527217,0.4897748754081457,0.4446151347144151,0.4614637305699481,0.5217868912486269,-0.4565645858825298,0.997488,-0.4607787399906404,0.9631943414440554,6667,mets_compiled
TCF4,0.9942165190674136,0.9942383867482896,0.994204998189062,1.0,1.0,0.988476773496579,0.947341224375,0.1258169999999999,0.9466469818840249,0.2196601502150794,6667,mets_compiled
TCF7L1,0.5136454003253208,0.5084997560717215,0.4089611245332747,0.4906712801591485,0.4965333333333333,0.347647498132935,-0.2704558480320618,0.99802,-0.2830146762959589,0.8532967468716868,6667,mets_compiled
TCF7L2,0.5787095608169167,0.5460313079762055,0.3261058109280139,0.5472980199784767,0.5778688524590164,0.2271445831655255,-0.1451267932223541,0.993775,-0.2564191371329081,0.8337672430679433,6667,mets_compiled
TEAD1,0.5734682812217603,0.5771994549074864,0.5598657217456173,0.5981407979254731,0.5168732782369146,0.6106590724165989,-0.1712566499746528,0.9977241235713143,-0.1960349282577569,0.8339441182680098,6667,mets_compiled
TFDP1,0.9974697270919934,0.9971932638331996,0.9971853638922396,1.0,1.0,0.9943865276663992,0.940118484151,0.127587,0.9400633316682194,0.2329849611913366,6667,mets_compiled
THRB,0.5734682812217603,0.5753993164037192,0.5827439886845828,0.5914175212056466,0.5484193011647255,0.6216522067144474,-0.1176526640060837,0.864427,-0.1567118427442424,0.7811210369480454,6667,mets_compiled
ZBTB20,0.6369058377010663,0.6366791878686496,0.651638633604994,0.6714387028936986,0.6632545005294741,0.6404226312201773,0.0306063858058339,0.991388,0.0287081024466712,0.7024043365063349,6667,mets_compiled
ZEB1,0.9920477137176938,0.9927868852459016,0.9912175648702596,1.0,0.9825880490700436,1.0,0.929921203824,0.143289,0.9279002678354328,0.2503652759366501,6667,mets_compiled
ASCL1,0.5373590598697793,0.5406433359645726,0.452679535954159,0.562279250653891,0.5704984017994554,0.3751946434132669,-0.2668025452377736,1.0,-0.2833832343748212,0.9961671808319432,6668,organoid
BACH1,0.550381133873273,0.5497124278629013,0.5270806364053953,0.5948020340411628,0.5457926143734325,0.509609173126615,-0.234682573101459,0.99678,-0.2348947919549877,0.892686579976916,6668,organoid
BACH2,0.6385580435127839,0.6365607068413601,0.5977732614650526,0.6873820278748171,0.6548886737657309,0.5498211963589077,0.0445566630267517,0.997162,-0.0073952389542129,0.7851232485822279,6668,organoid
CREB1,0.9996823884389392,0.9996830679027018,0.9996829674249028,1.0,1.0,0.9993661358054036,0.990812010684,0.049049,0.9908053950675286,0.1064388162792358,6668,organoid
CUX2,0.7435286644433857,0.7416106146202474,0.7843791722296395,0.8550775252290722,0.6818313700458423,0.923234069301485,0.3881838300020402,0.995654,0.3207379371657612,0.529792454884811,6668,organoid
EGR1,0.6880657455931396,0.6854499581732624,0.7387009877282251,0.7883913784485302,0.642113783533765,0.869490331167306,0.1884151765956689,0.999778,0.1101709108027662,0.6758331073839736,6668,organoid
EHF,0.3255121486422105,0.3253824713601554,0.311656740002431,0.271187358879587,0.3157894736842105,0.3076307790753479,-1.025656757600562,0.881603,-1.028716404982004,1.2795415437275814,6668,organoid
EPCAM,0.4040019056693664,0.4040517012072556,0.4145085803432137,0.3756863433663174,0.4063001758544231,0.4230554892126423,-0.7567427233399218,0.999114,-0.7576968460784108,1.301791356806747,6668,organoid
ESR1,0.9999205971097348,0.9999234127288044,0.99991757335971,1.0,0.9998351603066018,1.0,0.981530102784,0.068255,0.9815135288638164,0.125886255428815,6668,organoid
ETS1,0.6723042718754962,0.6720962672418983,0.6810171587571495,0.7142729698554942,0.6831291673127616,0.6789181692094314,0.0053464791494887,0.998883,0.0044310901833521,0.8066541862962163,6668,organoid
