,ASCL1,BACH1,BACH2,CREB1,CUX2,EGR1,EHF,EPCAM,ESR1,ETS1,FOS,FOXO3,GRHL2,HES1,HSF2,ICAM1,JUN,JUNB,JUND,KMT2A,LMX1B,MEIS2,NCAM1,NFATC2,NFIA,NFIB,NFIX,NFKB1,NFYC,NR6A1,PBX1,PKNOX2,PROX1,RBPJ,REST,RORA_RORB,RUNX1,SIX1,SIX4,SMAD3,SOX11,SOX9,STAT1,STAT2,TBX15,TCF4,TCF7L1,TCF7L2,TEAD1,TFDP1,THRB,ZBTB20,ZEB1
FOS,0.03398920464061583,,,,,0.1344646098717981,,,,,,,,,,,0.3083138989363308,,,,,,,,,,,,,,,,,,-0.03164738106119169,-0.15405998971003343,-0.06078602478190459,,,,,,,,,,,,-0.10531602841058019,-0.07253693738017764,,,
FOXO3,,,,,,,,,,,-0.17246361522306675,,,,,,,,,,,-0.19802447170943593,,,,,,,,,,,,,,0.3139582798120872,,,,,,0.2550859969236937,,,,,,,,,,,
GRHL2,,,,,,,,,,,,,,,,,,,,,,,,,0.23891912846387037,0.39479502163783226,,,,,,,,,,,0.1283717000161977,,,,,,,,,0.2199814676386091,,,,,,,
HES1,-0.15514943946654014,,,,,,,,,,,,,,,,,,0.3161266201719279,,,,,,,0.1858868583504273,,,,,,,,,,0.008181851529864614,0.26679849782010057,,,,,,,,,,,,,,,,
HSF2,,,,,,0.16860662812132976,,,,,,,,,,,,,,,,,,,,,,,-0.05687797576976039,,,,,,,,,,,,,,,,,0.2973639585750897,,,0.06324846038647869,0.22772209031106527,,,0.10233003181278766
ICAM1,,,,,,0.023426352390394256,,,,,,,,,,,,,,,,-0.18949240505250742,,,0.15373613376784212,,,,,,,,,,,0.004670529285585812,0.20992094722523158,,,,,,0.12077568071192879,,,,,,,,,,
JUN,,,,,,-0.012348717089646799,0.05905213234140688,,,,0.3065862574105901,,,,,,,0.19594872215035658,,,,,,,,,,,,,,,,,,,0.03450295008889448,,,,,,,,,-0.48117709014809246,,,,,,,
JUNB,,,,,,0.4216898517088259,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14678536045139634,,,,,,,,,,,,,,,,-0.2797477275453608,,,,
JUND,,,,,,,,,,,,,,,,,,,0.718683418874741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMT2A,,,,,,0.1683593351833062,0.006519943614155532,,,,,,,,,,0.10037594424423707,,-0.21777535304736673,,0.11671770362630124,,,0.13363841892821682,,,,,,,,,,,,,,,,,,,-0.19070874442220342,,,,,,,,,,
LMX1B,0.15943210323644685,,,,,0.13677169048169452,,,,,,,,,,,,,-0.08567588665327192,,,0.43926807638497234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEIS2,0.22168873626612706,,,,,0.3606312635822393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2624915093533513,,-0.1998400280900639,,,,,,,,,,,,,,,,
NCAM1,,,,,,0.17574161534867505,,,,,,,,,,,,,,,,0.21168805715325856,,,0.03240462238188058,,-0.1683049491809323,,0.09732592989819944,,,,,,,,-0.05915080993020083,,,,,,,,,,,,,0.33936359005703165,,,
NFATC2,0.2170259174949074,,,,,,,,,,,,,,,,-0.08356230381238433,,,,,0.435534554021374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFIA,,,,,,,0.11105875951525368,,,,,,,,,,,,,,,-0.1313997024883236,,,,0.25488441096840087,0.08343515812197244,,,,,,,,,,0.08459336984754251,,,,,,0.17387967473755006,,,0.08822241647882179,,,,,,,
NFIB,0.1708212069984434,,,,,,,,,,,,,,0.08332293493783927,,,,,,,,,,,,,,,,,0.03633846749310382,,,,,,,,,,,0.21491248423409381,,,0.42910340690079574,0.13058336797319875,,,,0.21199355326847913,,-0.056317145623624665
NFIX,,,,,,,,,,,,,,,-0.18975998259740123,,,,,,,,,-0.2512240622129753,,,,,,,,,,,,-0.22510874528779906,0.13782603475192357,,,,,,0.0870625314854343,,,,,,,,,,
NFKB1,0.21213247188925244,,,,,,0.1910265839532868,,,,,,,,,,,,,,,,,,,0.41660375139071626,,,,,,,,,,,0.1120041301404221,,,,,,,,,,,,,,,,
NFYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5254039017037808,,,,,,,,,,,,,,,,,,,,,,,,
NR6A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6378413124715899,,,,,,,,,,,,,,,,,,,,,,,
PBX1,0.08508488150937465,,,,,,0.24046998671555542,,,,,,,,,,,,,,,,,,,0.09298222781274834,,,,,,,,,,,0.11467833794942184,,,,,,,,,,,,,,,,
PKNOX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2838206095178005,-0.18302301194455572,,,,,,,,0.0926367359380964,,,,0.031964193743898583,-0.08441999803216049,,,,,
PROX1,,,,,,,,,,,,,,,,,,,,,,,,0.4880365751292171,,,,,,,,,,0.320609023253255,,,,,,,,,,,,,,,,,,,
RBPJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8224354204164676,,,,,,,,,,,,,,,,,,,
REST,-0.5053631162398853,,,,,,,,,,,,,0.14868741320579926,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1537964075146006,,,,,,,,,,,
RORA_RORB,0.6682855633367406,,,,,,,,,,,0.1387328006887381,0.12237343198785894,,,,,,,,0.11307074149368002,,,,-0.002015382736352489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUNX1,,,,,,,,,,,-0.04951512753535525,,,,,,,,0.11456371058753456,,,,,,,-0.06800183776367652,,,,,0.0507200114834766,,,,,,,,,,,,0.14435497971710065,,,,,0.17394277676753866,-0.06594549486591916,,,,
SIX1,,,,,,,-0.05432795200046958,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0747816672534578,0.2742366415570682,-0.05763609640148193,,,,,,,,,0.4328440236244515,,,,,,,
SIX4,,,,,,,,,,,,,,,,,,,,,0.09228802519869439,,,,,,-0.11627246810125658,,0.08601637777057414,,,,,,-0.010953722257147858,,0.016341067260379427,0.2862907625733733,,,,,,,,,0.04135227104144312,,0.29951054893737433,,,,
SMAD3,-0.24213534491545569,,,,,,0.21617282834109286,,,,,,,,,,,,,,,,,,,,,,,,0.12160746576599446,,,,0.18323510258917358,,0.13796532865806332,,,,,,,,,,,,,,,,
SOX11,,0.06849215970671352,,0.485327960362672,,,,,,,,,,,,,-0.1303912745176285,,,,,,,,,,,,,,,,,,,,,,,-0.0742486178671879,,,,,,,,,,,,,
SOX9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44426075655807445,,,,,,,,,,,
STAT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6023685777855553,,,,,,,,,,
STAT2,,,,,,,,,,,,,,,,,,,,,,,,,0.1708276385131723,-0.06872202422885221,,,,,,,,,,,0.12321114315057369,,,,,,,,,,0.1592659991059785,,0.13574963792747197,,,,
TBX15,,,,,,,,,-0.002594480309745295,,,,0.1176841135393234,,,,,,,,,,,0.18797096326710605,0.009331319923240322,,-0.17326139872390944,,,,,,,,,,,0.41100424508682787,,,,,,,,,,,,,,,
TCF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9424812089978463,,,,,,,
TCF7L1,0.011628143510105826,,,,,,0.1201760626295566,,,,,,,,,,,,,,,,,,0.14995935917709502,0.1461179522928937,,,,,,,,,0.10237972511606147,,0.04699405327846967,,,,,,,,,,,,,,,,
TCF7L2,,,,,,0.01213933484419294,,,,,,,,,,,,,,,,-0.14436892928207096,,,0.14302249200136274,,,,,,,,-0.19123064910132814,,,,,,,,,,,,,,,,,-0.12121768054165216,,,
TEAD1,,,,,,0.012799415427823424,0.0749652793897182,,,,,,,,,,,,,,,,,,,0.48911501973823845,,,,,0.05132849954646157,,,,,,0.03841723726126367,,,,,,,,,0.4452920817456989,,,,,,,
TFDP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7620104285864917,,,
THRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372173624400934,,,,,,,,,,,,,,,
ZBTB20,,,,0.518925979400744,,,,,,0.1384324165095433,-0.04516924289564217,,,,,,-0.1842712626959384,,0.21405919709443155,,,,,,0.0752097678145186,,,,,,,,,,,,,,,,,,,,0.1647668859914907,,,,,,,,
ZEB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32589326662359946
