start-state,dist-to-start,attractor
478561413718487,0, 478561413718487
478561413718487,1, 443377041629655
478561413718487,1, 476362390462935
478561413718487,1, 479111169532375
478561413718487,1, 478423974765015
478561413718487,1, 478527053980119
478561413718487,1, 478544233849303
478561413718487,1, 478561950589399
478561413718487,1, 478561682153943
478561413718487,1, 478561396941271
478561413718487,1, 478561422107095
478561413718487,1, 478561413980631
478561413718487,1, 478561413849559
478561413718487,1, 478561413720535
478561413718487,1, 478561413718359
478561413718487,1, 478561413718471
478561413718487,1, 478561413718485
478424788591581,1, 478562227545053
478424788591581,1, 478424788460509
478424788591581,1, 478424788591565
