start-state,dist-to-start,attractor
84388262747178,1, 84422622485546
84388262747178,1, 84388262747690
460284409037016,1, 460284406939864
460284409037016,1, 460284409037528
460284406939866,0, 460284406939866
460284406939866,1, 464682453450970
460284406939866,1, 458085383684314
460284406939866,1, 459734651125978
460284406939866,1, 460318766678234
460284406939866,1, 460301586809050
460284406939866,1, 460292996874458
460284406939866,1, 460288701907162
460284406939866,1, 460284138504410
460284406939866,1, 460284423717082
460284406939866,1, 460284407202010
460284406939866,1, 460284406948058
460284406939866,1, 460284406941914
460284406939866,1, 460284406940378
460284406939866,1, 460284406940122
460284406939866,1, 460284406939802
460284406939866,1, 460284406939850
460284406939866,1, 460284406939870
460284406939866,1, 460284406939864
423068517286027,1, 423102877024395
423068517286027,1, 423068517351563
476302218903706,1, 476300071420058
476302218903706,1, 476302218903962
460292996874394,0, 460292996874394
460292996874394,1, 464691043385498
460292996874394,1, 458093973618842
460292996874394,1, 459743241060506
460292996874394,1, 460310176743578
460292996874394,1, 460284406939802
460292996874394,1, 460297291841690
460292996874394,1, 460292728438938
460292996874394,1, 460293013651610
460292996874394,1, 460293001068698
460292996874394,1, 460292997136538
460292996874394,1, 460292996907162
460292996874394,1, 460292996858010
460292996874394,1, 460292996876442
460292996874394,1, 460292996874906
460292996874394,1, 460292996874650
460292996874394,1, 460292996874458
460292996874394,1, 460292996874378
460292996874394,1, 460292996874392
458085383684296,0, 458085383684296
458085383684296,1, 422901011595464
458085383684296,1, 460284406939848
458085383684296,1, 457535627870408
458085383684296,1, 458119743422664
458085383684296,1, 458102563553480
458085383684296,1, 458093973618888
458085383684296,1, 458089678651592
458085383684296,1, 458085115248840
458085383684296,1, 458085400461512
458085383684296,1, 458085383946440
458085383684296,1, 458085383553224
458085383684296,1, 458085383692488
458085383684296,1, 458085383686344
458085383684296,1, 458085383684808
458085383684296,1, 458085383684552
458085383684296,1, 458085383684232
458085383684296,1, 458085383684312
458085383684296,1, 458085383684300
458085383684296,1, 458085383684298
459734651134154,0, 459734651134154
459734651134154,1, 457535627878602
459734651134154,1, 460834162761930
459734651134154,1, 460284406948042
459734651134154,1, 459769010872522
459734651134154,1, 459751831003338
459734651134154,1, 459743241068746
459734651134154,1, 459738946101450
459734651134154,1, 459734382698698
459734651134154,1, 459734667911370
459734651134154,1, 459734651396298
459734651134154,1, 459734651003082
459734651134154,1, 459734651125962
459734651134154,1, 459734651136202
459734651134154,1, 459734651134666
459734651134154,1, 459734651134410
459734651134154,1, 459734651134170
459734651134154,1, 459734651134158
459734651134154,1, 459734651134152
457539922837706,0, 457539922837706
457539922837706,1, 459738946093258
457539922837706,1, 458639434465482
457539922837706,1, 458089678651594
457539922837706,1, 457574282576074
457539922837706,1, 457557102706890
457539922837706,1, 457548512772298
457539922837706,1, 457535627870410
457539922837706,1, 457539654402250
457539922837706,1, 457539939614922
457539922837706,1, 457539923099850
457539922837706,1, 457539922845898
457539922837706,1, 457539922839754
457539922837706,1, 457539922837962
457539922837706,1, 457539922837642
457539922837706,1, 457539922837722
457539922837706,1, 457539922837710
457539922837706,1, 457539922837704
460299170898634,1, 460299170898890
457539922845912,0, 457539922845912
457539922845912,1, 422355550757080
457539922845912,1, 461937969357016
457539922845912,1, 459738946101464
457539922845912,1, 458089678659800
457539922845912,1, 457574282584280
457539922845912,1, 457557102715096
457539922845912,1, 457548512780504
457539922845912,1, 457535627878616
457539922845912,1, 457539654410456
457539922845912,1, 457539939623128
457539922845912,1, 457539923108056
457539922845912,1, 457539922837720
457539922845912,1, 457539922847960
457539922845912,1, 457539922846168
457539922845912,1, 457539922845896
457539922845912,1, 457539922845916
457539922845912,1, 457539922845914
460283333198554,1, 460284406940378
261692770230488,1, 261692774424792
261684183179480,0, 261684183179480
261684183179480,1, 191315439001816
261684183179480,1, 226499811090648
261684183179480,1, 252888090157272
261684183179480,1, 257286136668376
261684183179480,1, 261692773114072
261684183179480,1, 261683914744024
261684183179480,1, 261684199956696
261684183179480,1, 261684184228056
261684183179480,1, 261684182655192
261684183179480,1, 261684183441624
261684183179480,1, 261684183195864
261684183179480,1, 261684183181528
261684183179480,1, 261684183179352
261684183179480,1, 261684183179482
261692769460440,1, 261692773654744
261684183179482,0, 261684183179482
261684183179482,1, 191315439001818
261684183179482,1, 226499811090650
261684183179482,1, 252888090157274
261684183179482,1, 257286136668378
261684183179482,1, 261692773114074
261684183179482,1, 261683914744026
261684183179482,1, 261684199956698
261684183179482,1, 261684184228058
261684183179482,1, 261684182655194
261684183179482,1, 261684183441626
261684183179482,1, 261684183195866
261684183179482,1, 261684183181530
261684183179482,1, 261684183179354
261684183179482,1, 261684183179480
271450803167966,1, 271485162906334
197061969601246,1, 197061967504094
459742972625290,0, 459742972625290
459742972625290,1, 530111716802954
459742972625290,1, 457543949369738
459742972625290,1, 460292728439178
459742972625290,1, 459760152494474
459742972625290,1, 459734382690698
459742972625290,1, 459747267592586
459742972625290,1, 459745120108938
459742972625290,1, 459743241060746
459742972625290,1, 459743006179722
459742972625290,1, 459742976819594
459742972625290,1, 459742972887434
459742972625290,1, 459742972658058
459742972625290,1, 459742972608906
459742972625290,1, 459742972627338
459742972625290,1, 459742972625802
459742972625290,1, 459742972625034
459742972625290,1, 459742972625354
459742972625290,1, 459742972625306
459742972625290,1, 459742972625288
476877769892294,1, 476877769892295
458649945465287,0, 458649945465287
458649945465287,1, 460848968720839
458649945465287,1, 459199701279175
458649945465287,1, 458924823372231
458649945465287,1, 458667125334471
458649945465287,1, 458650482336199
458649945465287,1, 458650213900743
458649945465287,1, 458649928688071
458649945465287,1, 458649953853895
458649945465287,1, 458649945727431
458649945465287,1, 458649945334215
458649945465287,1, 458649945467335
458649945465287,1, 458649945465159
458649945465287,1, 458649945465223
458649945465287,1, 458649945465303
458649945465287,1, 458649945465295
458649945465287,1, 458649945465285
459743241069000,0, 459743241069000
459743241069000,1, 424558868980168
459743241069000,1, 457544217813448
459743241069000,1, 460292996882888
459743241069000,1, 459760420938184
459743241069000,1, 459734651134408
459743241069000,1, 459747536036296
459743241069000,1, 459745388552648
459743241069000,1, 459742972633544
459743241069000,1, 459743274623432
459743241069000,1, 459743241331144
459743241069000,1, 459743240937928
459743241069000,1, 459743241060808
459743241069000,1, 459743241071048
459743241069000,1, 459743241069512
459743241069000,1, 459743241068744
459743241069000,1, 459743241069016
459743241069000,1, 459743241069004
459743241069000,1, 459743241069002
460359300440522,1, 460290580963786
460288701907402,0, 460288701907402
460288701907402,1, 458089678651850
460288701907402,1, 459738946093514
460288701907402,1, 460323061645770
460288701907402,1, 460305881776586
460288701907402,1, 460297291841994
460288701907402,1, 460284406940106
460288701907402,1, 460288433471946
460288701907402,1, 460288735461834
460288701907402,1, 460288718684618
460288701907402,1, 460288702169546
460288701907402,1, 460288701776330
460288701907402,1, 460288701915594
460288701907402,1, 460288701909450
460288701907402,1, 460288701907914
460288701907402,1, 460288701907146
460288701907402,1, 460288701907338
460288701907402,1, 460288701907418
460288701907402,1, 460288701907406
460288701907402,1, 460288701907400
460299472888266,0, 460299472888266
460299472888266,1, 458100449632714
460299472888266,1, 459749717074378
460299472888266,1, 460290882953674
460299472888266,1, 460295177920970
460299472888266,1, 460297325404618
460299472888266,1, 460299204452810
460299472888266,1, 460299439333834
460299472888266,1, 460299489665482
460299472888266,1, 460299472757194
460299472888266,1, 460299472890314
460299472888266,1, 460299472888778
460299472888266,1, 460299472888282
460299472888266,1, 460299472888258
460299472888266,1, 460299472888270
460299472888266,1, 460299472888264
458649953854415,1, 458650490725327
458649953854415,1, 458649953853903
279362805723864,1, 279362268852952
279362805445336,1, 279362268574424
460952299594197,1, 478544485638613
460952299594197,1, 460883580117461
478836560194005,1, 478561682287061
476362398982615,0, 476362398982615
476362398982615,1, 441178026893783
476362398982615,1, 478561422238167
476362398982615,1, 476912154796503
476362398982615,1, 476328039244247
476362398982615,1, 476362935853527
476362398982615,1, 476362667418071
476362398982615,1, 476362382205399
476362398982615,1, 476362390594007
476362398982615,1, 476362399506903
476362398982615,1, 476362399244759
476362398982615,1, 476362398851543
476362398982615,1, 476362398984663
476362398982615,1, 476362398982487
476362398982615,1, 476362398982551
476362398982615,1, 476362398982599
476362398982615,1, 476362398982623
476362398982615,1, 476362398982613
458091557700058,1, 458089410216410
458091557700058,1, 458091557708250
460024662155741,1, 460059021894109
460024662155741,1, 460024595046877
459783816835549,1, 460333572649437
459783816835549,1, 459783816831453
461398976192989,0, 461398976192989
461398976192989,1, 459199952937437
461398976192989,1, 460299464565213
461398976192989,1, 460849220379101
461398976192989,1, 461673854099933
461398976192989,1, 461433335931357
461398976192989,1, 461416156062173
461398976192989,1, 461399513063901
461398976192989,1, 461398707757533
461398976192989,1, 461398992970205
461398976192989,1, 461398984581597
461398976192989,1, 461398980387293
461398976192989,1, 461398976455133
461398976192989,1, 461398976061917
461398976192989,1, 461398976197085
461398976192989,1, 461398976195037
461398976192989,1, 461398976192861
461398976192989,1, 461398976192973
461398976192989,1, 461398976192981
476362390594015,1, 476362398982623
476362390594015,1, 476362390856159
476362390594015,1, 476362390594007
