source,target,weight
Ascl1,Mpped2,2.1462313673947646
Ascl1,Fut8,11.0901251855275
Ascl1,Foxp2,2.7977227329920384
Ascl1,Galnt13,1.54681044326514
Ascl1,Syt1,32.74684418849456
Ascl1,Akt3,13.3121472969062
Ascl1,Foxp1,28.87719352319244
Ascl1,Hs3st5,6.676480403816925
Ascl1,Rims2,17.481304876342215
Ascl1,Stxbp5l,34.319537636111185
Ascl1,Tanc2,12.968931362506195
Ascl1,Grid2,5.338124012771279
Ascl1,Lingo2,1.3195075458140064
Ascl1,Sema6d,14.932081837116344
Ascl1,Snca,5.509932963434093
Ascl1,Nlgn1,42.66354702103122
Ascl1,Rora,1.587445277648152
Ascl1,2610316D01Rik,1.3460483444468678
Ascl1,Tox,31.980563218279823
Ascl1,Dab1,18.27992038094388
Ascl1,Fgf12,26.614998973606227
Ascl1,Tob1,5.202362036279163
Ascl1,Grm3,2.0072232367856637
Ascl1,Prr16,1.3961387132456176
Ascl1,Ptchd1,12.404573585886666
Ascl1,Dse,1.9601817979627496
Ascl1,1700113H08Rik,4.204026527593436
Ascl1,Frmpd4,12.646031514368772
Ascl1,Grm5,7.378144980935893
Ascl1,Trpc4,2.584062056431001
Ascl1,Dach1,24.39846596689477
Ascl1,Ccser1,13.88236067002368
Ascl1,Kcnc2,2.699650189886958
Ascl1,Chl1,5.475281519159079
Ascl1,Tmem200a,1.5318015538503893
Ascl1,Chrm2,1.88061621222775
Ascl1,Kcnj3,4.763963443610748
Ascl1,Pip5k1b,21.50672279160616
Ascl1,Adgrb3,3.9378584982617326
Ascl1,Mctp1,4.159419954723797
Ascl1,Efna5,10.496637323466
Ascl1,Bex1,1.3669143223254223
Ascl1,Ptprz1,10.270866236192122
Ascl1,Chsy3,3.5566630174551253
Ascl1,Pam,12.45473803403732
Ascl1,Nfib,1.7425086704897508
Ascl1,Etv1,14.610642413732688
Ascl1,Hecw1,21.863635359446107
Ascl1,Nol4,27.450788135061934
Ascl1,Rere,8.740068053328262
Ascl1,Dpp10,2.124720180693468
Ascl1,Ppp3ca,4.99380094422557
Ascl1,Tmeff2,3.777565216421789
Ascl1,Gria2,4.404761209700103
Ascl1,Klhl13,4.982681194868162
Ascl1,Cacna2d1,57.305525120443846
Ascl1,Klf8,3.1459034525864134
Ascl1,Cadm1,40.48241701154701
Ascl1,Anks1b,14.621498424026898
Ascl1,Acsl3,2.581034678435554
Ascl1,Runx1t1,41.43065358016624
Ascl1,Zfpm2,7.656814652516246
Ascl1,Hmgcs1,1.6144828038376722
Ascl1,Brinp1,16.117100624986254
Ascl1,Caln1,7.225877750618879
Ascl1,Neto2,4.429131512785469
Ascl1,Nrcam,23.7902503331344
Ascl1,Nxph1,13.9166297157493
Ascl1,Car10,1.315544768192669
Ascl1,Cntnap2,8.258615899000805
Ascl1,Cdh20,19.656081471432863
Ascl1,Sox6,5.165229820569167
Ascl1,Erc2,13.163648017744144
Ascl1,Cadm2,6.708671062208931
Ascl1,App,1.7544400947469354
Ascl1,5730522E02Rik,1.364048666198203
Ascl1,Tspan7,7.294605497214087
Ascl1,Npas3,1.3050697272820797
Ascl1,Csgalnact1,18.729308916486307
Ascl1,Mdga2,27.18201689952461
Ascl1,Stk32a,3.818530385583009
Ascl1,Rims1,22.598624010434992
Ascl1,Egflam,1.9788162986257247
Ascl1,Ppfia2,1.4315618369327638
Ascl1,Gpc6,3.229346610306743
Ascl1,Ctnna2,26.27931470068069
Ascl1,Auts2,5.210793690373273
Ascl1,Rorb,4.893966232701083
Ascl1,Mapt,3.124668167927823
Ascl1,Pcdh9,18.04894621852428
Ascl1,Dnm3,2.102213828021001
Ascl1,Fgf14,32.953242593354545
Ascl1,Unc5c,1.825704112128125
Ascl1,Pik3r3,5.541374782689072
Ascl1,Grm1,15.271884710853698
Ascl1,Ptprd,7.164769860620812
Ascl1,Nrxn1,23.364927398132583
Ascl1,Dlgap2,13.335356291949177
Ascl1,Dach2,1.5833892194658652
Ascl1,Kif20b,1.6975676243842082
Ascl1,Magi2,11.982054845831485
Ascl1,Khdrbs2,2.0138943551062893
Ascl1,Gpsm2,9.77590337541613
Ascl1,Xkr4,17.90210069168329
Ascl1,Ctnnd2,5.261642575992787
Ascl1,Bambi,2.3981550627179256
Ascl1,Immp2l,10.71711213287125
Ascl1,Pak7,11.02261674524166
Ascl1,Pcsk2,2.175834828364298
Ascl1,Lin7a,4.388871481512314
Ascl1,Map1b,5.752789444821479
Ascl1,Plcb1,2.1759797824469405
Ascl1,Robo2,8.993049957179794
Ascl1,Plppr1,9.025003335711874
Ascl1,Csmd1,1.7907823175139936
Ascl1,Fhl2,4.707007094882481
Ascl1,Serpini1,16.476370758057374
Ascl1,Hcn1,16.754843761885635
Ascl1,Nkain3,3.1819471332678875
Ascl1,Grm7,1.4954038282824196
Ascl1,Prickle1,2.5123623399842456
Ascl1,Glt28d2,3.561695919379825
Ascl1,9530059O14Rik,14.685245644087251
Ascl1,Pcdh7,11.561931155016348
Ascl1,Camta1,7.835764095234591
Ascl1,Far2,17.70958957651879
Ascl1,Kcnq3,2.2288734360875733
Ascl1,Hsp90ab1,1.2085597866447593
Ascl1,Slc35f1,1.505170022074937
Ascl1,Ptchd4,3.090401456966476
Ascl1,Ptprr,2.412640285052242
Ascl1,Eda,14.386725243251965
Ascl1,Grb14,1.564768690925111
Ascl1,Fstl5,1.7698355545652669
Ascl1,Sox11,6.708430261564856
Ascl1,Kcnh7,33.8922560995614
Ascl1,Fstl4,2.6250658831947224
Ascl1,E2f7,1.5854007265438244
Ascl1,Tgfbr3,16.423998704834066
Ascl1,Cplx2,29.698060960958166
Ascl1,Sh3kbp1,5.951447667295437
Ascl1,Tob2,1.158354512774347
Ascl1,Ptn,9.78917536182559
Ascl1,Zyg11b,3.910626813755005
Ascl1,Ralgapa2,1.5988604690495325
Ascl1,Cacnb2,13.46942320308431
Ascl1,Negr1,1.1931953302106817
Ascl1,Cacna1e,9.342312103174605
Ascl1,Samd5,1.7722260334135556
Ascl1,Tmem196,2.0558801984617383
Ascl1,Nrg3,1.5929752764493648
Ascl1,Stk33,33.67291917350388
Ascl1,Aldh1a2,9.094919225994392
Ascl1,Robo1,22.894460232948923
Ascl1,Enc1,2.114148040255591
Ascl1,Fam155a,28.31852716190516
Ascl1,Ptprt,15.093261131975758
Ascl1,Kcnn2,2.984952489758196
Ascl1,Col8a1,22.827511350377268
Ascl1,Ncam2,11.492393269130789
Ascl1,Kcnq5,9.234698090062674
Ascl1,Zc3h11a,2.211370863963119
Ascl1,Cacna2d3,18.188182839622
Ascl1,Egfr,2.720087446756281
Ascl1,Pde10a,1.2648909163645017
Ascl1,Fam135b,6.377686891358763
Ascl1,Rbfox1,1.2628638528039844
Ascl1,Kcnd2,5.802034853675805
Ascl1,Pitpnc1,4.415906563088523
Ascl1,Ipo11,3.399279585741588
Ascl1,Gabrb1,12.897992814616678
Ascl1,Tll1,9.785939911036204
Ascl1,Cntn4,16.15763836227691
Ascl1,Hgf,12.094399814870586
Ascl1,Ephb2,2.953630290762756
Ascl1,Pkia,2.509529834867836
Ascl1,Palld,5.395911586698523
Ascl1,March1,1.5987201118164371
Ascl1,Ank2,2.3629158769012517
Ascl1,Kcnma1,2.6041187809312563
Ascl1,Macrod2,24.200567182682786
Ascl1,Grin3a,3.5768099466404197
Ascl1,Map3k12,8.96056913786204
Ascl1,Igfbp5,52.71055214577091
Ascl1,Meis1,1.1231653882522494
Ascl1,Hmgcr,9.920004102503349
Ascl1,Nrxn3,1.421058689140018
Ascl1,Anln,1.3376077213677997
Ascl1,Cacng4,1.1510688698515648
Ascl1,Sdk1,2.332261430923894
Ascl1,Mgat5b,10.554098950539643
Ascl1,Clvs1,6.782540619935603
Ascl1,Sox21,4.134257334815152
Ascl1,H1f0,4.147114431446223
Ascl1,Astn2,9.055776671149104
Ascl1,Otud7a,2.8527985199430868
Ascl1,Nmnat2,3.80058760974158
Ascl1,Cit,2.1953857629199227
Ascl1,Zkscan8,1.9133114317645936
Ascl1,Ppm1e,5.1335596512586426
Ascl1,Akap12,2.8429195455887637
Ascl1,Dscaml1,3.966672490790949
Ascl1,Piezo2,21.197576504175764
Ascl1,Pappa,16.457315172116626
Ascl1,Knl1,8.164474108269035
Ascl1,Phactr1,10.195297190735424
Ascl1,Hs6st3,17.631374183674772
Ascl1,Aff3,8.117918565336335
Ascl1,Jhy,9.029407344924383
Ascl1,Dcc,2.2241215864806487
Ascl1,Nebl,8.345408790089069
Ascl1,Ccdc33,11.189295514608908
Ascl1,Slc24a2,1.6353268201298088
Ascl1,Plcl2,21.234584032524285
Ascl1,Pclo,39.18393641294181
Ascl1,Mctp2,52.34254676916774
Ascl1,B3gat2,49.58264554215414
Ascl1,Rab3b,3.5491265205808022
Ascl1,Lsamp,18.27607232037939
Ascl1,Gmds,15.005285943422797
Ascl1,Shisa6,34.91241547030621
Ascl1,Hdac9,10.934092719705678
Ascl1,Elavl3,14.337836250813996
Ascl1,Dusp22,17.419179168889002
Ascl1,Meis2,51.88532301349788
Ascl1,Rtn1,7.29357888279841
Ascl1,Ptpro,5.353976046255486
Ascl1,Atp8a1,5.221839932268889
Ascl1,Ugcg,1.7232153868674993
Ascl1,Fhit,2.6709159625008323
Ascl1,Zfp329,10.396475375768857
Ascl1,Celf2,4.469086825983863
Ascl1,Cenpf,6.355773460647114
Ascl1,4933406I18Rik,10.861310745875777
Ascl1,Adcy7,1.5984393767670708
Ascl1,Fras1,25.199334703594086
Ascl1,Zfp184,1.8142906344780727
Ascl1,Vdac3,5.005749541256049
Ascl1,Gad1os,4.8021227190039015
Ascl1,1300002E11Rik,2.0267239235509957
