x
CLCA3B
CCN1
GM43470
DNAJB4
ST6GALNAC5
ST6GALNAC3
ERICH3
TNNI3K
NEGR1
CTH
RPE65
LYN
PENK
TOX
CAR8
CLVS1
1700123O12RIK
GEM
RUNX1T1
1700120G11RIK
NECAB1
GM11867
TTPA
NKAIN3
GM30731
EPHA7
4930556G01RIK
BACH2
GJA10
CASP8AP2
GM136
MOB3B
GM12367
LINGO2
GM12371
GM12374
TOPORS
DNAJA1
GM12404
GM3892
NPR2
CCIN
GM12678
TOMM5
ALDH1B1
IGFBPL1
COL15A1
TGFBR1
NR4A3
PLPPR1
ACNAT2
RNF20
GRIN3A
AI427809
GM12480
KLF4
1700042G15RIK
PAKAP
PAKAP.1
D630039A03RIK
UGCG
POLE3
TNFSF8
TNC
PAPPA
ASTN2
BRINP1
MEGF9
FRMD3
PTPRD
LURAP1L
NFIB
GM11184
BNC2
ADAMTSL1
PLIN2
SLC24A2
MTAP
JUN
JUNOS
NFIA
TM2D1
USP1
GM12682
ROR1
CACHD1
LEPR
B020004J07RIK
PDE4B
INSL5
SLC35D1
DAB1
GM17662
PLPP3
BSND
1700047F07RIK
MAGOH
ZYG11B
RAB3B
CALR4
9630013D21RIK
AGBL4
SKINT10
9130410C08RIK
CYP4B1
6430628N08RIK
PIK3R3
TMEM69
TOE1
KLF17
ARTN
TIE1
CFAP57
OLFR1338
GM12865
GM12866
SLC2A1
TMEM269
EDN2
MFSD2A
4933407E24RIK
1110065P20RIK
CDCA8
GNL2
SNIP1
CSF3R
GM12946
CLSPN
CK137956
CSMD2
GM12971
TRNP1
CRYBG2
CATSPER4
GM30191
CLIC4
STPG1
ELOA
GM24362
E2F2
LUZP1
EPHB2
CELA3B
GM13010
AB041806
TAS1R2
PAX7
IGSF21
PADI6
4930515B02RIK
CPLANE2
GM13055
CTRC
CTRCOS
FHAD1
GM13062
PDPN
OOG4
BC080695
ZFP986
ZFP992
REX2
GM13201
MTOR
GM13209
MASP2
TARDBP
GM572
SLC25A33
CAR6
RERE
SLC45A1
ERRFI1
CAMTA1
PLEKHG5
ESPN
ACOT7
CHD5
MEGF6
PRDM16
GM10563
ISG15
AW011738
1700109H08RIK
FZD1
GM43111
GM43623
GTPBP10
ZFP804B
STEAP4
GRM3
GM31831
SEMA3D
SEMA3A
SEMA3E
PCLO
CACNA2D1
HGF
SEMA3C
CD36
MAGI2
GSAP
4930580E04RIK
TOMM7
GBX1
GALNTL5
GM10062
DPP6
SPEER4B
INSIG1
9530036O11RIK
MNX1
A230098N10RIK
3110082J24RIK
KCNK3
PPM1G
GCKR
GM36840
NKX1-1
4930557J02RIK
GM15513
NOP14
4931431C16RIK
CCDC96
GM1043
GM15866
FGFBP1
GM43507
SLIT2
KCNIP4
GM43016
PPARGC1A
LGI2
SLC34A2
GM40304
CCKAR
PCDH7
NWD2
5830416I19RIK
GM43837
GM20033
9130230L23RIK
RBM47
LIMCH1
GM43698
ATP8A1
KCTD8
GABRB1
GM38562
CORIN
LRRC66
USP46
GM19583
GM42800
KDR
PDCL2
C530008M17RIK
HOPX
REST
IGFBP7
GM34728
EPHA5
TMPRSS11C
GM7714
SLC4A4
AFP
GM42109
CXCL15
CXCL1
CXCL2
AREG
BTC
PARM1
CXCL9
CXCL10
SHROOM3
SOWAHB
FRAS1
ANXA3
4930467D21RIK
CFAP299
RASGEF1B
GPAT3
ARHGAP24
MAPK10
5430427N15RIK
PTPN13
1700016H13RIK
GM17660
SPARCL1
SPP1
GBP9
GBP6
LRRC8C
TGFBR3
RPL5
DIPK1A
CCDC18
GM42517
GM20629
4930522L14RIK
A430073D23RIK
ZFP932
TFIP11
SEZ6L
1700034G24RIK
MYO18B
GM42161
SVOP
TCHP
4930515G01RIK
OASL2
OASL1
HNF1AOS1
CIT
TMEM233
GM14507
GM43122
GM9754
SLC8B1
DDX54
OAS2
TMEM116
GPN3
P2RX7
WDR66
KNTC1
ARL6IP4
RILPL2
UBC
1700048F04RIK
4933438B17RIK
TMEM132C
GLT1D1
TMEM132D
PHKG1
CALN1
GALNT17
AUTS2
CLIP2
WBSCR25
POR
TMEM120A
HSPB1
SSC4D
UPK3B
UPK3BL
VGF
AP1S1
SERPINE1
GM8066
IRS3
MEPCE
PILRB1
STAG3
ZFAND2A
SDK1
GM16036
FSCN1
4930448H16RIK
OCM
NPTX2
CYP3A11
CYP3A25
CDK8
RASL11A
CDX2
FLT1
GM15721
1810059H22RIK
HSPH1
ZAR1L
VMN2R18
HEPACAM2
PEG10
ASB4
DYNC1I1
GM20619
DLX5
GM16055
NXPH1
THSD7A
VWDE
TMEM168
PPP1R3A
FOXP2
MDFIC
GM15473
MET
CFTR
GM15592
KCND2
CPED1
PTPRZ1
CADPS2
ASB15
LMOD2
GM20756
GRM8
GCC1
HILPDA
FAM71F1
KCP
1700012C14RIK
MEST
PODXL
GM43154
PLXNA4
BC049739
GM14546
GM13860
CALD1
AGBL3
CHRM2
PTN
DGKI
ATP6V0A4
ZC3HAV1
GM26807
EPHA1
TCAF2
CNTNAP2
ZFP746
ATP6V0E2
OSBPL3
GM38811
CREB5
CHN2
PRR15
WIPF3
PLEKHA8
GGCT
ITPRID1
PDE1C
VMN1R13
VMN1R15
VMN1R16
VMN1R17
NAP1L5
FAM13A
GPRIN3
SNCA
MMRN1
CCSER1
GRID2
TNIP3
NDNF
GADD45A
IL23R
IGKV15-103
GM43218
IGKC
GM44172
SFTPB
TMSB10
DNAH6
CTNNA2
GM20594
TACR1
HK2
M1AP
GM15624
SLC4A5
STAMBP
GM43920
GM44127
CYP26B1
EGR4
GM44089
GM43936
ANTXR1
EFCC1
H1FX
CHST13
GRIP2
TRH
PRICKLE2
ADAMTS9
9530026P05RIK
MAGI1
TAFA1
TAFA4
EOGT
ARL6IP5
LMOD3
MITF
GM765
FOXP1
GM20705
PROK2
PPP4R2
PDZRN3
CNTN3
CHL1
CNTN4
BHLHE40
GRM7
LMCD1
FANCD2
IRAK2
GM44167
SLC6A11
PPARG
H1FOO
WASHC2
OLFR212
DEPP1
GM9946
CACNA1C
WNT5B
GM44317
4930540M05RIK
NINJ2
B4GALNT3
CECR2
KLRG1
GDF3
GM44096
TPI1
SCNN1A
PLEKHG6
VWF
ANO2
KCNA1
PLATR31
CCND2
CRACR2A
PRMT8
TSPAN11
TSPAN9
FKBP4
GM15987
CLEC9A
GPRC5A
EMP1
4930425L21RIK
GRIN2B
ART4
RERG
PTPRO
MGST1
SLCO1C1
SLCO1A4
SLCO1A5
IAPP
ABCC9
SULT6B2
C2CD5
1700126G02RIK
SOX5
CASC1
2010013B24RIK
LMNTD1
ITPR2
PTHLH
FAR2
TMTC1
RESF1
CACNG8
GM44920
NDUFA3
LENG1
TTYH1
LILRA5
EPS8L1
TNNT1
GM15873
IL11
RPL28
VMN1R61
GM16306
OLFR1348
PEG3
VMN2R49
NLRP4B
ZFP329
RPS5
UBE2M
CABP5
SULT2A2
DHX34
PNMAL2
HIF3A
PSG19
IRF2BP1
FOSB
CD3EAP
GEMIN7
RELB
TESCL
GM36159
PLAUR
PHLDB3
CD177
GM5893
CD79A
POU2F2
CNFN
LIPE
CXCL17
CEACAM1
CEACAM2
TGFB1
AXL
CYP2B10
NLRP4A
CYP2F2
GM15883
ITPKC
SPTBN4
MRPS12
NFKBIB
GM44700
PSMD8
CATSPERG1
ZFP940
TBCB
4930479H17RIK
GM26935
FFAR1
FXYD5
GPI1
GM44836
GM30684
GM44767
GM29087
GM44748
4931406B18RIK
CD33
KLK13
KLK11
KLK10
KLK1B16
KLK1
SYT3
5430431A17RIK
NAPSA
GM44832
FCGRT
SLC6A16
HRC
AC151602.1
TULP2
PPP1R15A
PLEKHA4
DBP
SULT2B1
TPH1
LDHA
SPTY2D1
MRGPRX1
E2F8
NELL1
NELL1OS
SVIP
LUZP2
GABRG3
GABRB3
GM38393
A230057D06RIK
MAGEL2
OTUD7A
GM20457
GM16157
ARRDC4
NR2F2
GM42397
4930441H08RIK
MCTP2
GM45715
GM30075
RGMA
GM44734
AGBL1
NTRK3
GM31510
FANCI
RHCG
PRC1
GM2115
GRM5
CTSC
PRSS23
DLG2
GM32647
TENM4
USP35
ALG8
KCTD14
GDPD4
GM45188
DGAT2
GM45012
MOGAT2
GM38405
CHRDL2
GM35363
ART5
OLFR78
OLFR577
OLFR630
HBB-BS
TRIM5
TRIM12C
TRIM30A
TRIM30D
OLFR655
OLFR667
CCKBR
CAVIN3
RRP8
GM4070
OVCH2
STK33
RPL27A
AKIP1
SWAP70
ADM
LYVE1
CTR9
1700012D14RIK
GALNT18
RASSF10
FAR1OS
SPON1
GM45615
4933406I18RIK
CYP2R1
CALCA
CALCB
INSC
GM34225
SOX6
XYLT1
KNOP1
PDILT
PDZD9
4930588G17RIK
GM5737
MFSD13B
4933432K03RIK
1700069B07RIK
HS3ST4
NSMCE1
EIF3C
IL27
NUPR1
SLX1B
HIRIP3
GM31897
4931431B13RIK
BAG3
GM44674
TACC2
ETOS1
DMBT1
CHST15
GM45672
GM28747
FANK1
ADAM12
1700120G07RIK
MKI67
EBF3
TCERG1L
GM32486
UTF1
GM16201
MTG1
OLFR61
B4GALNT4
LRRC56
MUC2
MUC5AC
MUC5B
INS2
KCNQ1OT1
TNFRSF23
PPFIA1
ANO1
FGF15
GM30954
D530014G21RIK
EFNB2
GM44626
FAM155A
GM44788
MYO16
GM44956
IRS2
GM15418
COL4A1
COL4A2
1700016D06RIK
ATP11A
GM15347
F10
TMCO3
GAS6
CFAP97D2
AF366264
DLGAP2
CSMD1
GM16346
DEFB4
GM21119
CKAP2
VDAC3
PLAT
ZMAT4
GM45163
TCIM
IDO2
IDO1
TACC1
GM30978
FNTA
GM31727
GM32389
RAB11FIP1
UNC5D
NRG1
GM45587
RBPMS
PPP1R3B
GM16793
MFHAS1
CLDN23
PRAG1
DLC1
SGCZ
GM6213
MSR1
CNOT7
MTUS1
B430010I23RIK
ZFP42
SORBS2OS
CCDC110
LRP2BP
ENPP6
STOX2
WWC2
TENM3
GM45323
C130073E24RIK
NEIL3
HPGD
GM33501
HMGB2
PALLD
DDX60
ANXA10
SPOCK3
TLL1
CPE
MSMO1
SMIM31
MARCH1
GM39185
CSGALNACT1
GM43263
PBX4
GDF15
IQCN
GM3336
1700026F02RIK
USE1
NXNL1
UNC13A
GM16091
KLF2
LARGE1
GM11033
HMOX1
EDNRA
POU4F2
GYPA
INPP4B
RNF150
MGAT4D
D830024N08RIK
DNAJB1
ADGRE5
ZSWIM4
CACNA1A
NFIX
RNASEH2A
ZFP791
GM42031
NETO2
ADCY7
BRD7
NKD1
GM28516
GM30132
MT3
MT2
MT1
CCL22
ADGRG5
GM31518
CDH8
CDH11
CMTM2B
CES2B
GM3830
LRRC36
CARMIL2
DPEP2
GM50241
NIP7
NOB1
HP
CHST4
IL34
CLEC18A
CHST5
GABARAPL2
CNTNAP4
ADAMTS18
VAT1L
WWOX
MAF
CDH13
OSGIN1
NECAB2
ATP2C2
ZDHHC7
A130014A01RIK
FAM92B
IRF8
GM20681
CDT1
ANKRD11
2810013P06RIK
CPNE7
4933417D19RIK
MC1R
RAB4A
GM45732
GM15775
GM16237
GM31718
RBM34
GRIA4
CASP4
PDGFD
MMP13
MMP10
MMP8
MMP7
CNTN5
MAML2
FAT3
MUC16
OLFR860
EIF3G
MRPL4
ICAM1
ELAVL3
ACP5
GM39307
ANLN
JAM3
OPCML
NTM
GM47716
GM29724
TMEM45B
GM27166
GM32171
KIRREL3
ST3GAL4
1700027I24RIK
GM47633
OLFR160
OLFR916
OLFR148
GM16096
HSPA8
JHY
GM35835
GRIK4
GM3898
RPS25
GM48702
GM30934
FXYD2
DSCAML1
GM16536
CADM1
GM40518
NXPE4
ANKK1
PTS
CRYAB
AI593442
DNAJA4
PEAK1
SNUPN
LMAN1L
CYP1A1
SEMA7A
CYP11A1
CCDC33
ADPGK
GRAMD2
GM20275
NR2E3
KIF23
GM35288
ITGA11
IQCH
SMAD3
MEGF11
RASL12
GM17749
LACTB
RORA
ANXA2
ALDH1A2
MNS1
WDR72
MYO5C
BMP5
TINAG
GM10635
COL12A1
FILIP1
GM46123
GM48821
TENT5A
GM48834
ME1
NT5E
ZFP949
MTHFSL
BCL2A1D
RASGRF1
CTSH
PLOD2
SLC9A9
CLSTN2
4930579K19RIK
A4GNT
DZIP1L
CLDN18
AMOTL2
SLCO2A1
TRF
TMEM108
4932413F04RIK
COL6A6
COL6A5
ALAS1
GM28959
NICN1
DALRD3
UCN2
FBXW28
FBXW15
PRSS43
LRRC2
LTF
STAC
4930520O04RIK
DYNC1LI1
RBMS3
ITGA9
SCN11A
SLC25A38
MOBP
LYZL4
HIGD1A
9530059O14RIK
KIF15
LARS2
GM17120
CCR5
PPP1R14C
PLEKHG1
AKAP12
ZBTB2
ESR1
FBXO5
UST
GM48757
SAMD5
GM28905
GRM1
GM48722
HIVEP2
GM48845
GM46212
CITED2
GM10827
TNFAIP3
GM20139
IL20RA
PDE7B
RAET1D
CCN2
ENPP1
ARG1
4930401C15RIK
TMEM200A
LAMA2
PTPRK
NKAIN2
TRDN
CLVS2
DSE
AMD2
HS3ST5
GM26535
SLC16A10
GM47815
GM9803
PRDM1
GM48065
GM15934
GRIK2
LILR4B
GM40645
SLC35F1
FAM184A
GJA1
EDAR
SH3RF3
SOWAHC
P4HA1
DDIT4
CDH23
SRGN
DDX21
GM16143
CTNNA3
LRRTM3
RTKN2
ANK3
1700113B09RIK
PCDH15
GGT1
CHCHD10
GM5134
S100B
GM16240
4930483K19RIK
FTCD
GM35721
ADARB1
OLFR57
THEG
BSG
PLPPR3
PRTN3
MED16
CNN2
ARHGAP45
MIDN
GM15122
APC2
ADAMTSL5
REXO1
GNG7
DAPK3
NMRK2
TBXA2R
BC025920
ZFP938
EID3
D10WSU102E
ALDH1L2
CRY1
SYN3
TIMP3
NT5DC3
1700113H08RIK
ASCL1
PAH
IGF1OS
PARPBP
DRAM1
ANKS1B
GM31592
RMST
GM20757
CRADD
ANAPC15-PS
GM47671
GM47718
GM47725
GM33782
DCN
4930473O22RIK
GM48884
B530045E10RIK
KITL
MGAT4C
NTS
RASSF9
GM47143
ALX1
LRRIQ1
PPFIA2
ACSS3
LIN7A
SYT1
NAV3
E2F7
PHLDA1
GM47865
GM47419
KCNC2
TSPAN8
PTPRR
PTPRB
LYZ2
LYZ1
CPM
MDM2
5330439M10RIK
GM38403
4930477N07RIK
GRIP1
LLPH
MSRB3
GM15961
GM35696
TAFA2
AVIL
GLI1
STAC3
NDUFA4L2
NAB2
GM29585
IKZF4
OLFR767
VMN2R84
PLA2G3
DUSP18
SEC14L3
SEC14L2
NEFH
PKD1L1
SUN3
ABCA13
DDC
GRB10
EGFR
ELDR
GM12023
MEIS1
GM12043
GM12051
ZRSR1
5730522E02RIK
CCDC85A
RPS27A
ACYP2
NSG2
HBA-A1
FGF18
GABRP
KCNIP1
DOCK2
SLIT3
TENM2
HMMR
A230004M16RIK
ATP10B
GM12153
F630206G17RIK
ADAM19
NIPAL4
MED7
HAVCR1
TIMD4
SGCD
GM12185
OLFR56
9930111J21RIK2
OLFR1381
FLT4
SCGB3A1
TBC1D9B
SQSTM1
COL23A1
SKP1A
FSTL4
SOWAHA
SLC22A4
GPX3
FAT2
SPARC
GRIA1
GM12248
HIST3H2BA
TRIM17
WNT3A
GM15755
FLCN
RASD1
SLC5A10
UBB
2410006H16RIK
ZFP286OS
9630013K17RIK
GM12296
SHISA6
MYH3
MYH2
9130017K11RIK
NTN1
MFSD6L
RPL26
PFAS
POLR2A
CXCL16
4930401O10RIK
4930563E22RIK
ITGAE
ASPA
OLFR20
OLFR392
OLFR395
GM12333
1700016P03RIK
SMYD4
SCARF1
SLC43A2
GM12339
CORO6
ERAL1
RPL23A
PROCA1
ADAP2
4930507D10RIK
ASIC2
GM11418
GM17268
CCL7
CCL1
ZFP830
SLFN5
SLFN9
AI662270
CCL5
1700109G15RIK
GM11444
PPM1E
TEX14
GM38534
CAR10
TOB1
ABCC3
SPATA20
EPN3
COL1A1
SGCA
SAMD14
DLX3
4833417C18RIK
HOXB8
SKAP1
OSBPL7
TBX21
RPL23
ARL5C
GM11629
MIEN1
ORMDL3
NR1D1
RARA
TOP2A
KRT20
KRT23
KRTAP17-1
KRT19
GM12349
GAST
GM12348
TTC25
SOST
GM11586
ASB16
HEXIM1
MAPT
MRC2
TANC2
SCN4A
PECAM1
1810010H24RIK
PITPNC1
CACNG4
PRKCA
GM11670
GM11684
GM11683
ABCA8A
ABCA9
ABCA5
SOX9
2610035D17RIK
RPL38
CD300E
MYO15B
ITGB4
BC018473
MGAT5B
GM11730
GM34418
CEP295NL
RBFOX3
GM11755
SLC26A11
RNF213
A930037H05RIK
NPTX1
CHMP6
CBR2
GM11773
ZFP750
GM31938
GM48678
GM48898
WDR35
MYCN
GM35725
LRATD1
GM48539
GM48607
NTSR2
ATP6V1C2
ODC1
GM5784
ID2
GM29687
4930480M12RIK
RSAD2
1700020D12RIK
SOX11
GM47872
ALLC
C630031E19RIK
SLC26A3
GM29542
SLC26A4
COG5
HDAC9
AHR
BZW2
AGMO
GM48715
4930428E07RIK
ETV1
LSMEM1
IFRD1
GM17024
DOCK4
IMMP2L
LRRN3
DNAJB9
NRCAM
STXBP6
GM33680
3110039M20RIK
GM40418
COCH
AKAP6
NPAS3
1700060O08RIK
EGLN3
GM10465
NFKBIA
SFTA3-PS
SLC25A21
PRPS1L3
GM17529
MIS18BP1
GM47979
MDGA2
GM2912
TOMM20L
DACT1
RTN1
LRRC9
GM26709
D830013O20RIK
GM33929
GM15283
ESR2
AKAP5
HSPA2
CHURC1
FUT8
GM6657
GPHN
RAD51B
ZFP36L1
PLEKHD1
6530401F13RIK
TTC9
RGS6
DPF3
GM47484
LTBP2
D030025P21RIK
EIF2B2
FOS
FLVCR2
TGFB3
NRXN3
GM26512
4930559C10RIK
GM47439
GM40893
4930474N09RIK
GM20682
EFCAB11
PSMC1
TC2N
NDUFB1-PS
GM30198
CHGA
SERPINA6
SERPINA11
SERPINA3N
BDKRB2
GM46378
MEG3
B830012L14RIK
GM34719
1700001K19RIK
HSP90AA1
AMN
TNFAIP2
GM40578
GM48286
ASPG
INF2
AHNAK2
GPR132
TEX22
IGHA
IGHG3
IGHV1-69
IGHV1-74
GM11027
PTPRN2
TMEM196
GM47904
AKR1C19
GM40660
GM35330
KLF6
ADARB2
CHRM3
GM47404
HECW1
4933412O06RIK
SUGCT
MPLKIP
POU6F2
GM40828
ZKSCAN8
OLFR1361
HIST1H2AK
HIST1H1B
HIST1H2AP
GM11280
ZFP184
PRSS16
VMN1R206
GM11309
VMN1R207-PS
VMN1R214
VMN1R221
ABT1
HIST1H4H
HIST1H1D
HIST1H3E
HIST1H4D
HIST1H1E
HIST1H2BC
HIST1H1C
HIST1H4A
HIST1H1A
GM11339
RIPOR2
2610307P16RIK
SOX4
CDKAL1
E2F3
MBOAT1
DUSP22
IRF4
GM11377
GMDS
SERPINB6B
PSMG4
PRPF4B
GM16984
GM30600
GM47732
GM47754
GM40915
GM31600
BMP6
GM47509
A730081D07RIK
PAK1IP1
NEDD9
EDN1
PHACTR1
GM32939
GM33115
JARID2
GM36346
CENPP
GM30302
S1PR3
GADD45G
NFIL3
CPLX2
SLC34A1
DDX41
CXCL14
SPOCK1
KLHL3
GM48295
GM48441
GM26555
NTRK2
GM34721
DAPK1
CTLA2B
GM19792
6720489N17RIK
AOPEP
CDC14B
GM48166
GM40988
GM36529
NKD2
GM47469
PCSK1
MCTP1
2210408I21RIK
NR2F1
GM29318
ARRDC3
9330111N05RIK
2310067P03RIK
MEF2C
GM17750
VCAN
GM4117
RPS23
CKMT2
RASGRF2
HOMER1
BHMT2
LHFPL2
IQGAP2
HMGCR
HEXB
ENC1
GM10260
GM34388
ZFP366
MAP1B
CARTPT
4932411K12RIK
GM41043
ADAMTS6
RGS7BP
4933425L06RIK
IPO11
GM31452
GM32004
PDE4D
PLK2
FST
ITGA2
HCN1
B430218F22RIK
HMGCS1
GM21188
GM16440
GM3629
GM10338
FLNB
FHIT
PTPRG
SYNPR
IL3RA
RARB
GM48099
NID2
1810062O18RIK
PLAU
VCL
LRMDA
KCNMA1
E330034G19RIK
GM32224
CPHX3
ARF4
DNAH12
HESX1
ERC2
CACNA2D3
ITIH4
CHAT
PRRXL1
A630023A22RIK
OPN4
A930038B10RIK
GRID1
CDHR1
NRG3
SH2D4B
SFTPA1
SFTPD
1700024B05RIK
GM9732
GM8267
ERO1L
GM34250
SAMD4
DLGAP5
4930572G02RIK
AP5M1
OLFR736
OLFR739
CCNB1IP1
KLHL33
GM5622
SLC39A2
GM30275
GM43305
REM2
SLC7A8
IL25
MYH6
AP1G2
CMA2
GM16973
4930556J02RIK
GM27010
CTSB
4930471C04RIK
CLU
EPHX2
PTK2B
STMN4
GM38409
CDCA2
NEFM
EGR3
PDLIM2
GM49417
POLR3D
BMP1
SFTPC
NPM2
