Generalist,Arc_4,Arc_6,Arc_1,Arc_5,Arc_2,Arc_5_Arc_6,None,Start,Walk
1577,0,129,0,0,0,0,294,6187638982929373,39
37,189,128,0,0,15,0,1631,6187638982929373,40
676,0,235,0,520,0,0,569,6187638982929373,41
0,0,176,0,0,0,0,1824,6187638982929373,42
662,0,509,0,0,0,0,829,6187638982929373,43
96,0,62,0,0,0,0,1842,6187638982929373,44
45,0,137,0,0,0,400,1418,6187638982929373,45
146,0,163,0,0,0,0,1691,6187638982929373,46
171,0,1166,0,635,0,0,28,6187638982929373,47
447,0,243,0,0,0,0,1310,6187638982929373,48
1485,0,51,0,0,0,0,464,6187638982929373,49
605,0,322,0,0,0,0,1073,6187638982929373,50
363,0,224,0,0,0,0,1413,6187638982929373,51
338,0,414,0,0,0,0,1248,6187638982929373,52
276,0,464,0,0,0,0,1260,6187638982929373,53
10,0,361,0,0,0,0,1629,6187638982929373,54
591,0,176,0,0,0,0,1233,6187638982929373,55
106,0,145,0,0,0,0,1749,6187638982929373,56
469,0,629,0,0,0,0,902,6187638982929373,57
583,0,1337,0,0,0,0,80,6187638982929373,58
1460,0,228,0,0,0,0,312,6187638982929373,59
727,0,167,0,0,0,0,1106,6187638982929373,60
320,0,233,0,0,0,0,1447,6187638982929373,61
556,0,464,0,0,0,0,980,6187638982929373,62
769,0,1011,0,126,0,0,94,6187638982929373,63
0,0,117,0,0,0,0,1883,6187638982929373,64
477,0,254,0,0,0,0,1269,6187638982929373,65
349,0,294,0,0,0,0,1357,6187638982929373,66
779,0,783,0,259,0,0,179,6187638982929373,67
0,0,181,0,0,0,0,1819,6187638982929373,68
1118,0,490,0,0,0,0,392,6187638982929373,69
0,0,207,0,0,0,0,1793,6187638982929373,70
446,0,78,0,0,0,0,1476,6187638982929373,71
283,0,31,0,0,0,0,1686,6187638982929373,72
880,0,834,0,0,0,0,286,6187638982929373,73
92,0,463,0,0,0,0,1445,6187638982929373,74
308,0,1618,0,0,0,0,74,6187638982929373,75
415,0,505,0,226,0,0,854,6187638982929373,76
289,0,25,0,0,0,0,1686,6187638982929373,77
560,0,207,0,0,0,0,1233,6187638982929373,78
441,0,319,0,0,0,0,1240,6187638982929373,79
347,0,1419,0,0,0,0,234,6187638982929373,80
762,0,612,0,0,0,0,626,6187638982929373,81
111,0,623,0,0,0,0,1266,6187638982929373,82
967,0,969,0,0,0,0,64,6187638982929373,83
1383,0,86,0,0,0,0,531,6187638982929373,84
380,0,336,0,0,0,0,1284,6187638982929373,85
603,0,123,0,0,0,0,1274,6187638982929373,86
532,0,1037,0,0,0,0,431,6187638982929373,87
1144,0,3,0,66,0,0,787,6187638982929373,88
348,0,321,0,0,192,0,1139,6187638982929373,89
606,0,313,0,0,0,0,1081,6187638982929373,90
257,0,909,0,0,0,0,834,6187638982929373,91
457,0,421,0,0,0,0,1122,6187638982929373,92
128,0,160,0,0,0,0,1712,6187638982929373,93
644,0,295,0,0,0,0,1061,6187638982929373,94
11,0,1968,0,0,0,0,21,6187638982929373,95
182,0,51,0,0,0,0,1767,6187638982929373,96
625,0,306,0,0,0,0,1069,6187638982929373,97
11,0,118,0,0,0,0,1871,6187638982929373,98
780,0,642,0,0,0,0,578,6187638982929373,99
0,0,375,0,248,0,0,1377,6187638982929373,100
450,0,171,0,0,0,0,1379,6187638983189469,1
639,0,337,0,0,0,0,1024,6187638983189469,2
800,0,579,0,0,0,0,621,6187638983189469,3
765,0,223,0,0,0,0,1012,6187638983189469,4
0,0,144,0,0,0,0,1856,6187638983189469,5
7,0,383,0,0,0,0,1610,6187638983189469,6
1078,0,26,0,0,0,0,896,6187638983189469,7
193,0,448,0,0,0,0,1359,6187638983189469,8
0,0,48,0,0,0,0,1952,6187638983189469,9
179,0,653,0,0,0,0,1168,6187638983189469,10
366,0,327,0,0,0,0,1307,6187638983189469,11
123,0,212,0,0,0,0,1665,6187638983189469,12
376,0,511,0,612,0,0,501,6187638983189469,13
404,0,294,0,0,0,0,1302,6187638983189469,14
471,0,1529,0,0,0,0,0,6187638983189469,15
0,0,1194,0,0,0,0,806,6187638983189469,16
526,0,67,0,0,0,0,1407,6187638983189469,17
806,0,136,0,0,0,0,1058,6187638983189469,18
16,0,389,0,0,0,0,1595,6187638983189469,19
707,0,668,0,0,0,0,625,6187638983189469,20
1372,0,559,0,0,0,0,69,6187638983189469,21
177,0,281,0,986,0,0,556,6187638983189469,22
862,0,1039,0,0,0,0,99,6187638983189469,23
0,0,203,0,0,0,0,1797,6187638983189469,24
809,0,228,0,0,0,0,963,6187638983189469,25
0,0,1069,0,0,0,0,931,6187638983189469,26
0,0,256,0,0,0,0,1744,6187638983189469,27
360,0,646,0,0,0,0,994,6187638983189469,28
181,0,841,0,0,0,0,978,6187638983189469,29
13,0,371,0,0,0,0,1616,6187638983189469,30
255,0,687,0,0,0,0,1058,6187638983189469,31
409,0,133,0,180,0,0,1278,6187638983189469,32
1066,0,286,0,0,0,0,648,6187638983189469,33
171,0,989,0,0,0,0,840,6187638983189469,34
134,0,91,0,0,0,0,1775,6187638983189469,35
1406,0,471,0,0,0,0,123,6187638983189469,36
270,0,366,0,0,0,0,1364,6187638983189469,37
179,0,847,0,0,0,0,974,6187638983189469,38
428,0,142,0,0,0,0,1430,6187638983189469,39
443,0,120,0,0,0,0,1437,6187638983189469,40
1309,0,106,0,183,0,0,402,6187638983189469,41
208,0,1108,0,0,0,0,684,6187638983189469,42
501,0,300,0,0,0,0,1199,6187638983189469,43
213,0,167,0,0,0,0,1620,6187638983189469,44
1095,0,446,0,0,0,0,459,6187638983189469,45
426,0,1049,0,0,0,0,525,6187638983189469,46
335,0,136,0,0,0,0,1529,6187638983189469,47
0,0,393,0,0,0,88,1519,6187638983189469,48
961,0,222,0,0,0,0,817,6187638983189469,49
582,0,693,0,0,0,0,725,6187638983189469,50
95,0,693,0,122,0,0,1090,6187638983189469,51
0,0,374,0,0,0,0,1626,6187638983189469,52
1743,0,31,0,0,0,0,226,6187638983189469,53
744,0,202,0,0,0,0,1054,6187638983189469,54
654,0,646,0,0,0,0,700,6187638983189469,55
427,0,771,0,2,0,0,800,6187638983189469,56
417,0,477,0,0,0,0,1106,6187638983189469,57
464,0,179,0,0,0,0,1357,6187638983189469,58
70,0,1079,0,0,0,0,851,6187638983189469,59
0,0,868,0,0,0,0,1132,6187638983189469,60
475,0,536,0,0,0,0,989,6187638983189469,61
2,0,313,0,0,0,0,1685,6187638983189469,62
504,0,597,0,0,0,0,899,6187638983189469,63
165,0,428,0,0,0,0,1407,6187638983189469,64
38,0,71,0,0,0,0,1891,6187638983189469,65
0,0,559,0,0,0,0,1441,6187638983189469,66
112,0,1183,0,0,0,0,705,6187638983189469,67
0,0,258,0,0,0,0,1742,6187638983189469,68
1258,0,205,0,0,0,0,537,6187638983189469,69
629,0,814,0,72,0,0,485,6187638983189469,70
946,0,342,0,0,0,0,712,6187638983189469,71
109,0,38,0,0,0,0,1853,6187638983189469,72
485,0,1120,0,0,0,0,395,6187638983189469,73
389,0,1111,0,0,0,0,500,6187638983189469,74
185,0,733,0,0,0,0,1082,6187638983189469,75
258,0,1301,0,0,0,0,441,6187638983189469,76
188,0,274,0,0,0,0,1538,6187638983189469,77
0,0,205,0,0,0,0,1795,6187638983189469,78
46,0,157,0,0,0,0,1797,6187638983189469,79
94,0,303,0,0,0,0,1603,6187638983189469,80
64,0,1487,0,0,0,0,449,6187638983189469,81
33,0,214,0,0,0,0,1753,6187638983189469,82
550,0,253,0,0,0,0,1197,6187638983189469,83
1392,0,445,0,0,0,0,163,6187638983189469,84
167,0,182,0,0,0,0,1651,6187638983189469,85
740,0,267,0,0,0,0,993,6187638983189469,86
699,0,46,0,0,0,0,1255,6187638983189469,87
805,0,621,0,0,0,0,574,6187638983189469,88
0,0,54,0,0,0,0,1946,6187638983189469,89
113,0,486,0,0,0,0,1401,6187638983189469,90
580,0,132,0,0,0,0,1288,6187638983189469,91
32,0,403,0,0,0,0,1565,6187638983189469,92
153,0,586,0,0,0,0,1261,6187638983189469,93
1097,0,114,0,9,0,0,780,6187638983189469,94
0,0,180,0,0,0,0,1820,6187638983189469,95
218,0,122,0,0,0,0,1660,6187638983189469,96
30,0,139,0,0,0,0,1831,6187638983189469,97
578,0,95,0,0,0,0,1327,6187638983189469,98
3,0,33,0,0,0,0,1964,6187638983189469,99
228,0,286,0,0,0,0,1486,6187638983189469,100
