Generalist,Arc_4,Arc_6,Arc_1,Arc_5,Arc_2,Arc_5_Arc_6,None,Start,Walk
48,0,224,0,0,0,317,1411,1130535254491137,73
0,0,257,0,0,0,91,1652,1130535254491137,74
60,0,407,0,0,0,173,1360,1130535254491137,75
0,0,180,0,0,0,0,1820,1130535254491137,76
114,0,137,0,0,0,60,1689,1130535254491137,77
72,0,382,0,0,0,0,1546,1130535254491137,78
67,0,400,0,0,0,0,1533,1130535254491137,79
35,0,587,0,0,0,0,1378,1130535254491137,80
199,0,24,0,0,0,7,1770,1130535254491137,81
247,0,217,0,0,0,248,1288,1130535254491137,82
0,20,375,0,0,0,12,1593,1130535254491137,83
60,0,223,0,0,0,0,1717,1130535254491137,84
194,0,520,0,0,0,0,1286,1130535254491137,85
257,0,221,0,0,0,0,1522,1130535254491137,86
100,0,860,0,0,0,0,1040,1130535254491137,87
0,0,86,0,0,0,0,1914,1130535254491137,88
45,0,309,0,0,0,75,1571,1130535254491137,89
0,0,145,0,0,0,0,1855,1130535254491137,90
134,0,381,0,0,0,0,1485,1130535254491137,91
483,0,18,0,0,0,0,1499,1130535254491137,92
79,0,518,0,0,0,0,1403,1130535254491137,93
94,298,321,0,0,3,0,1284,1130535254491137,94
96,0,104,0,0,0,0,1800,1130535254491137,95
164,0,133,0,0,0,172,1531,1130535254491137,96
66,0,42,0,0,0,0,1892,1130535254491137,97
0,0,418,0,0,0,0,1582,1130535254491137,98
79,0,53,0,0,0,0,1868,1130535254491137,99
43,0,345,0,0,0,0,1612,1130535254491137,100
102,0,253,0,0,0,0,1645,6187638966150109,1
0,0,78,0,85,0,0,1837,6187638966150109,2
0,0,172,0,0,0,0,1828,6187638966150109,3
318,0,98,0,117,0,0,1467,6187638966150109,4
0,0,211,0,0,0,0,1789,6187638966150109,5
57,0,97,0,0,0,0,1846,6187638966150109,6
23,0,452,0,0,0,0,1525,6187638966150109,7
0,0,196,0,0,0,0,1804,6187638966150109,8
0,0,104,0,0,0,0,1896,6187638966150109,9
79,0,2,0,0,0,0,1919,6187638966150109,10
0,0,423,0,0,0,0,1577,6187638966150109,11
68,0,232,0,0,0,0,1700,6187638966150109,12
0,0,287,0,0,0,0,1713,6187638966150109,13
0,0,134,0,0,0,0,1866,6187638966150109,14
0,0,283,0,0,0,0,1717,6187638966150109,15
191,0,47,0,0,0,0,1762,6187638966150109,16
0,0,233,0,0,0,0,1767,6187638966150109,17
196,0,17,0,127,0,0,1660,6187638966150109,18
108,0,30,0,0,0,8,1854,6187638966150109,19
258,0,31,0,0,0,0,1711,6187638966150109,20
125,0,115,0,0,0,0,1760,6187638966150109,21
0,0,614,0,0,0,0,1386,6187638966150109,22
570,0,457,0,0,0,0,973,6187638966150109,23
112,21,237,0,0,0,0,1630,6187638966150109,24
0,0,329,0,0,0,0,1671,6187638966150109,25
0,0,302,0,0,0,0,1698,6187638966150109,26
614,0,467,0,47,0,0,872,6187638966150109,27
0,0,201,0,0,0,0,1799,6187638966150109,28
26,0,151,0,0,0,0,1823,6187638966150109,29
0,0,76,0,12,0,0,1912,6187638966150109,30
0,0,100,0,0,0,0,1900,6187638966150109,31
0,0,187,0,0,0,0,1813,6187638966150109,32
63,0,120,0,0,0,0,1817,6187638966150109,33
73,0,150,0,0,0,0,1777,6187638966150109,34
313,0,308,0,0,0,0,1379,6187638966150109,35
0,0,296,0,0,0,0,1704,6187638966150109,36
151,0,150,0,0,0,0,1699,6187638966150109,37
37,0,75,0,0,0,0,1888,6187638966150109,38
26,0,37,0,0,0,0,1937,6187638966150109,39
86,0,208,0,57,0,0,1649,6187638966150109,40
1372,0,175,0,91,0,0,362,6187638966150109,41
0,0,374,0,0,0,0,1626,6187638966150109,42
132,54,119,0,0,0,0,1695,6187638966150109,43
0,0,849,0,0,0,0,1151,6187638966150109,44
32,0,318,0,0,0,0,1650,6187638966150109,45
0,0,156,0,79,0,0,1765,6187638966150109,46
108,0,348,0,0,0,0,1544,6187638966150109,47
14,0,125,0,0,0,0,1861,6187638966150109,48
176,0,231,0,0,0,0,1593,6187638966150109,49
56,0,41,0,0,0,0,1903,6187638966150109,50
33,0,444,0,0,0,0,1523,6187638966150109,51
0,0,613,0,0,0,0,1387,6187638966150109,52
83,0,104,0,92,0,0,1721,6187638966150109,53
38,0,809,0,0,0,0,1153,6187638966150109,54
0,0,370,0,0,0,0,1630,6187638966150109,55
326,0,619,0,0,0,0,1055,6187638966150109,56
281,0,176,0,0,0,0,1543,6187638966150109,57
18,0,162,0,0,0,0,1820,6187638966150109,58
0,0,219,0,0,0,0,1781,6187638966150109,59
0,0,161,0,0,0,0,1839,6187638966150109,60
46,0,230,0,24,0,0,1700,6187638966150109,61
0,0,507,0,0,0,0,1493,6187638966150109,62
180,0,622,0,0,0,0,1198,6187638966150109,63
9,0,196,0,0,0,0,1795,6187638966150109,64
0,0,94,0,0,0,0,1906,6187638966150109,65
0,0,274,0,0,0,0,1726,6187638966150109,66
307,0,38,0,34,0,0,1621,6187638966150109,67
85,0,88,0,211,0,0,1616,6187638966150109,68
0,0,514,0,0,0,0,1486,6187638966150109,69
31,0,489,0,0,0,0,1480,6187638966150109,70
89,0,156,0,7,0,0,1748,6187638966150109,71
0,0,107,0,0,0,0,1893,6187638966150109,72
0,0,164,0,0,0,0,1836,6187638966150109,73
373,0,182,0,72,0,0,1373,6187638966150109,74
458,0,386,0,0,0,0,1156,6187638966150109,75
158,0,358,0,0,0,0,1484,6187638966150109,76
0,0,294,0,0,0,0,1706,6187638966150109,77
0,0,58,0,588,0,0,1354,6187638966150109,78
61,0,170,0,0,0,0,1769,6187638966150109,79
714,0,561,0,0,0,0,725,6187638966150109,80
0,0,263,0,0,0,0,1737,6187638966150109,81
0,0,154,0,0,0,0,1846,6187638966150109,82
0,0,754,0,0,0,0,1246,6187638966150109,83
0,0,118,0,512,0,0,1370,6187638966150109,84
72,0,30,0,0,0,0,1898,6187638966150109,85
110,0,6,0,0,0,0,1884,6187638966150109,86
0,0,181,0,0,0,37,1782,6187638966150109,87
222,0,31,0,25,0,0,1722,6187638966150109,88
66,0,824,0,17,0,0,1093,6187638966150109,89
167,0,100,0,88,0,0,1645,6187638966150109,90
293,0,216,0,0,0,0,1491,6187638966150109,91
105,0,95,0,0,0,0,1800,6187638966150109,92
0,0,192,0,0,0,0,1808,6187638966150109,93
0,0,580,0,0,0,0,1420,6187638966150109,94
355,0,164,0,0,0,0,1481,6187638966150109,95
210,0,65,0,244,0,0,1481,6187638966150109,96
0,0,121,0,0,0,0,1879,6187638966150109,97
95,0,157,0,0,0,0,1748,6187638966150109,98
54,0,878,0,0,0,0,1068,6187638966150109,99
0,0,149,0,0,0,0,1851,6187638966150109,100
0,0,116,0,0,0,0,1884,6187638982927261,1
0,0,80,0,0,0,0,1920,6187638982927261,2
0,0,68,0,0,0,0,1932,6187638982927261,3
14,0,385,0,0,0,0,1601,6187638982927261,4
0,35,44,0,0,1,0,1920,6187638982927261,5
0,0,230,0,0,0,0,1770,6187638982927261,6
0,0,103,0,0,0,0,1897,6187638982927261,7
0,0,125,0,0,0,0,1875,6187638982927261,8
0,0,210,0,0,0,0,1790,6187638982927261,9
0,0,92,0,0,0,0,1908,6187638982927261,10
0,0,136,0,0,0,0,1864,6187638982927261,11
77,0,116,0,0,0,0,1807,6187638982927261,12
19,0,86,0,0,0,0,1895,6187638982927261,13
81,0,95,0,0,0,0,1824,6187638982927261,14
271,0,261,0,0,0,0,1468,6187638982927261,15
0,0,56,0,0,0,0,1944,6187638982927261,16
0,0,88,0,0,0,0,1912,6187638982927261,17
0,0,59,0,0,0,0,1941,6187638982927261,18
241,0,94,0,0,0,0,1665,6187638982927261,19
738,130,75,0,0,0,0,1057,6187638982927261,20
0,0,163,0,0,0,0,1837,6187638982927261,21
0,0,217,0,0,0,0,1783,6187638982927261,22
0,0,51,0,0,0,0,1949,6187638982927261,23
318,0,428,0,0,0,0,1254,6187638982927261,24
80,0,114,0,0,0,0,1806,6187638982927261,25
0,0,133,0,0,0,0,1867,6187638982927261,26
0,0,133,0,0,0,34,1833,6187638982927261,27
101,0,9,0,0,0,0,1890,6187638982927261,28
15,0,63,0,0,0,0,1922,6187638982927261,29
0,0,86,0,0,0,0,1914,6187638982927261,30
0,0,439,0,0,0,0,1561,6187638982927261,31
0,0,148,0,0,0,0,1852,6187638982927261,32
0,0,44,0,0,0,0,1956,6187638982927261,33
25,0,79,0,0,0,0,1896,6187638982927261,34
0,0,107,0,0,0,0,1893,6187638982927261,35
95,0,61,0,0,164,0,1680,6187638982927261,36
41,574,203,0,0,0,0,1182,6187638982927261,37
212,0,98,0,0,0,0,1690,6187638982927261,38
0,0,77,0,0,0,0,1923,6187638982927261,39
60,0,27,0,0,0,0,1913,6187638982927261,40
0,0,61,0,0,0,0,1939,6187638982927261,41
0,0,63,0,0,0,0,1937,6187638982927261,42
183,0,396,0,0,0,0,1421,6187638982927261,43
0,0,90,0,0,0,0,1910,6187638982927261,44
0,0,239,0,0,0,0,1761,6187638982927261,45
0,0,24,0,0,0,0,1976,6187638982927261,46
0,294,79,0,0,0,0,1627,6187638982927261,47
0,0,136,0,0,0,0,1864,6187638982927261,48
0,0,99,0,0,0,0,1901,6187638982927261,49
0,0,71,0,0,0,0,1929,6187638982927261,50
0,0,67,0,0,0,0,1933,6187638982927261,51
481,0,613,0,0,0,0,906,6187638982927261,52
0,0,97,0,0,0,0,1903,6187638982927261,53
186,0,98,0,0,0,0,1716,6187638982927261,54
27,0,12,0,0,0,0,1961,6187638982927261,55
0,29,140,0,0,0,0,1831,6187638982927261,56
3,0,17,0,0,0,0,1980,6187638982927261,57
0,0,40,0,0,0,0,1960,6187638982927261,58
54,0,46,0,0,0,0,1900,6187638982927261,59
0,24,102,0,0,0,0,1874,6187638982927261,60
0,0,81,0,0,0,0,1919,6187638982927261,61
174,0,87,0,0,0,0,1739,6187638982927261,62
101,0,47,0,0,0,0,1852,6187638982927261,63
0,3,42,0,0,0,0,1955,6187638982927261,64
0,0,128,0,0,0,0,1872,6187638982927261,65
0,0,227,0,0,0,0,1773,6187638982927261,66
0,0,104,0,0,0,0,1896,6187638982927261,67
0,0,156,0,0,0,0,1844,6187638982927261,68
0,247,98,0,0,0,0,1655,6187638982927261,69
0,0,137,0,0,0,0,1863,6187638982927261,70
138,0,172,0,76,0,0,1614,6187638982927261,71
0,0,166,0,0,0,0,1834,6187638982927261,72
0,18,47,6,0,0,0,1929,6187638982927261,73
0,0,82,0,0,0,0,1918,6187638982927261,74
0,0,66,0,0,0,0,1934,6187638982927261,75
111,0,133,0,0,0,0,1756,6187638982927261,76
0,0,181,0,0,0,0,1819,6187638982927261,77
1,0,118,0,0,0,0,1881,6187638982927261,78
0,0,77,0,0,0,0,1923,6187638982927261,79
1,0,151,0,0,0,0,1848,6187638982927261,80
20,0,126,0,0,0,0,1854,6187638982927261,81
138,0,72,0,0,0,0,1790,6187638982927261,82
0,0,191,0,0,0,0,1809,6187638982927261,83
0,0,166,0,0,0,0,1834,6187638982927261,84
13,0,141,0,0,0,0,1846,6187638982927261,85
0,65,83,0,0,0,0,1852,6187638982927261,86
0,0,32,0,0,0,0,1968,6187638982927261,87
0,0,113,0,0,0,0,1887,6187638982927261,88
0,0,90,0,0,0,0,1910,6187638982927261,89
0,0,200,0,0,0,0,1800,6187638982927261,90
0,0,73,0,0,0,0,1927,6187638982927261,91
0,0,119,0,0,0,0,1881,6187638982927261,92
67,0,163,0,0,0,0,1770,6187638982927261,93
0,0,180,0,0,0,0,1820,6187638982927261,94
0,0,193,0,0,0,0,1807,6187638982927261,95
22,0,176,0,0,0,0,1802,6187638982927261,96
0,0,32,0,0,0,0,1968,6187638982927261,97
0,0,41,0,0,0,0,1959,6187638982927261,98
154,0,43,0,0,0,0,1803,6187638982927261,99
0,0,101,0,0,0,51,1848,6187638982927261,100
15,0,18,0,0,0,0,1967,6187638982927317,1
20,0,370,0,0,0,0,1610,6187638982927317,2
2,0,400,0,0,0,0,1598,6187638982927317,3
223,0,179,0,0,0,0,1598,6187638982927317,4
0,0,60,0,0,0,0,1940,6187638982927317,5
0,0,817,0,0,0,0,1183,6187638982927317,6
0,0,43,0,0,0,0,1957,6187638982927317,7
0,0,329,0,0,0,0,1671,6187638982927317,8
0,0,99,0,0,0,0,1901,6187638982927317,9
0,0,58,0,0,0,0,1942,6187638982927317,10
101,0,270,0,0,0,0,1629,6187638982927317,11
0,0,365,0,0,0,0,1635,6187638982927317,12
84,0,120,0,0,0,0,1796,6187638982927317,13
0,0,100,0,0,0,0,1900,6187638982927317,14
81,0,132,0,0,0,0,1787,6187638982927317,15
0,0,305,0,0,0,0,1695,6187638982927317,16
0,0,84,0,0,0,0,1916,6187638982927317,17
0,0,258,0,0,0,0,1742,6187638982927317,18
1,0,46,0,0,0,0,1953,6187638982927317,19
1,0,176,0,0,0,0,1823,6187638982927317,20
0,0,224,0,0,0,0,1776,6187638982927317,21
0,0,112,0,0,0,0,1888,6187638982927317,22
132,0,185,0,0,0,0,1683,6187638982927317,23
0,0,106,0,0,0,0,1894,6187638982927317,24
236,0,139,0,0,0,0,1625,6187638982927317,25
28,0,98,0,0,0,0,1874,6187638982927317,26
0,0,63,0,0,0,0,1937,6187638982927317,27
10,0,111,0,0,0,0,1879,6187638982927317,28
172,0,71,0,7,0,0,1750,6187638982927317,29
0,0,76,0,0,0,0,1924,6187638982927317,30
105,0,34,0,0,0,157,1704,6187638982927317,31
0,0,110,0,0,0,0,1890,6187638982927317,32
0,0,75,0,0,0,0,1925,6187638982927317,33
0,0,79,0,0,0,0,1921,6187638982927317,34
0,0,243,0,0,0,0,1757,6187638982927317,35
264,0,113,0,0,0,47,1576,6187638982927317,36
72,0,371,0,0,0,0,1557,6187638982927317,37
0,0,179,0,0,0,0,1821,6187638982927317,38
32,0,118,0,0,0,0,1850,6187638982927317,39
4,0,100,0,0,0,0,1896,6187638982927317,40
0,0,67,0,0,0,0,1933,6187638982927317,41
256,0,55,0,0,0,0,1689,6187638982927317,42
157,0,299,0,0,0,0,1544,6187638982927317,43
231,0,258,0,0,0,0,1511,6187638982927317,44
0,0,457,0,0,0,0,1543,6187638982927317,45
44,0,77,0,0,0,0,1879,6187638982927317,46
0,0,323,0,0,0,0,1677,6187638982927317,47
65,0,138,0,0,0,0,1797,6187638982927317,48
0,0,236,0,0,0,0,1764,6187638982927317,49
0,0,77,0,0,0,0,1923,6187638982927317,50
7,0,74,0,0,0,0,1919,6187638982927317,51
0,0,278,0,0,0,0,1722,6187638982927317,52
0,0,140,0,0,0,0,1860,6187638982927317,53
23,0,161,0,0,0,0,1816,6187638982927317,54
159,0,19,0,0,0,0,1822,6187638982927317,55
0,0,164,0,0,0,0,1836,6187638982927317,56
0,0,272,0,0,0,0,1728,6187638982927317,57
10,0,78,0,0,0,0,1912,6187638982927317,58
11,0,90,0,0,0,0,1899,6187638982927317,59
97,0,354,0,0,0,0,1549,6187638982927317,60
0,0,133,0,0,0,0,1867,6187638982927317,61
1,0,66,0,0,0,0,1933,6187638982927317,62
72,0,347,0,0,0,0,1581,6187638982927317,63
0,0,111,0,0,0,0,1889,6187638982927317,64
40,0,55,0,0,0,0,1905,6187638982927317,65
0,111,203,0,0,0,0,1686,6187638982927317,66
77,0,305,0,0,0,0,1618,6187638982927317,67
81,0,217,0,0,0,0,1702,6187638982927317,68
33,0,238,0,0,0,0,1729,6187638982927317,69
17,0,53,0,0,0,0,1930,6187638982927317,70
113,0,409,0,0,0,0,1478,6187638982927317,71
0,0,253,0,0,0,0,1747,6187638982927317,72
223,0,49,0,0,0,0,1728,6187638982927317,73
110,0,97,0,0,0,0,1793,6187638982927317,74
111,0,226,0,0,0,0,1663,6187638982927317,75
0,0,94,0,0,0,0,1906,6187638982927317,76
35,0,66,0,0,0,0,1899,6187638982927317,77
0,0,90,0,0,0,0,1910,6187638982927317,78
13,0,24,0,0,0,0,1963,6187638982927317,79
216,0,269,0,0,0,0,1515,6187638982927317,80
55,0,176,0,0,0,0,1769,6187638982927317,81
20,0,92,0,0,0,0,1888,6187638982927317,82
107,0,160,0,0,0,0,1733,6187638982927317,83
9,0,161,0,0,0,0,1830,6187638982927317,84
0,0,61,0,0,0,0,1939,6187638982927317,85
0,0,57,0,0,0,0,1943,6187638982927317,86
0,0,25,0,0,0,0,1975,6187638982927317,87
21,0,168,0,0,0,0,1811,6187638982927317,88
230,0,47,0,0,0,0,1723,6187638982927317,89
0,0,31,0,0,0,0,1969,6187638982927317,90
0,0,82,0,68,0,0,1850,6187638982927317,91
621,0,45,0,0,0,0,1334,6187638982927317,92
0,0,202,0,0,0,0,1798,6187638982927317,93
113,0,215,0,0,0,0,1672,6187638982927317,94
219,0,132,0,0,0,0,1649,6187638982927317,95
117,0,116,0,0,0,0,1767,6187638982927317,96
0,0,511,0,0,0,0,1489,6187638982927317,97
558,0,189,0,0,0,0,1253,6187638982927317,98
0,0,161,0,0,0,0,1839,6187638982927317,99
272,0,103,0,0,0,0,1625,6187638982927317,100
0,0,496,0,0,0,0,1504,6187638982927325,1
141,0,114,0,72,0,0,1673,6187638982927325,2
55,0,328,0,0,0,0,1617,6187638982927325,3
461,0,156,0,59,0,0,1324,6187638982927325,4
21,0,383,0,0,0,0,1596,6187638982927325,5
31,0,450,0,0,0,0,1519,6187638982927325,6
0,0,48,0,0,0,0,1952,6187638982927325,7
219,0,809,0,15,0,0,957,6187638982927325,8
65,0,163,0,0,0,0,1772,6187638982927325,9
294,0,369,0,143,0,0,1194,6187638982927325,10
131,48,228,0,0,0,0,1593,6187638982927325,11
0,0,196,0,0,0,0,1804,6187638982927325,12
0,0,243,0,0,0,0,1757,6187638982927325,13
0,0,222,0,0,0,0,1778,6187638982927325,14
59,0,52,0,197,0,0,1692,6187638982927325,15
112,0,180,0,0,0,0,1708,6187638982927325,16
0,0,129,0,0,0,0,1871,6187638982927325,17
39,0,387,0,0,0,0,1574,6187638982927325,18
143,0,103,0,0,0,0,1754,6187638982927325,19
498,0,480,0,0,0,0,1022,6187638982927325,20
1,0,221,0,0,0,0,1778,6187638982927325,21
306,0,210,0,62,0,0,1422,6187638982927325,22
64,0,494,0,0,0,0,1442,6187638982927325,23
13,0,464,0,50,0,0,1473,6187638982927325,24
157,0,291,0,41,0,0,1511,6187638982927325,25
0,0,381,0,0,0,0,1619,6187638982927325,26
0,0,167,0,0,0,0,1833,6187638982927325,27
394,0,279,0,0,0,0,1327,6187638982927325,28
187,0,19,0,52,0,0,1742,6187638982927325,29
97,64,105,62,0,0,0,1672,6187638982927325,30
0,0,565,0,0,0,0,1435,6187638982927325,31
130,0,217,0,119,0,0,1534,6187638982927325,32
0,181,138,0,0,0,0,1681,6187638982927325,33
0,0,680,0,0,0,0,1320,6187638982927325,34
0,0,89,0,0,0,0,1911,6187638982927325,35
28,0,261,0,0,0,0,1711,6187638982927325,36
510,0,198,0,0,0,0,1292,6187638982927325,37
311,0,154,0,0,0,0,1535,6187638982927325,38
36,0,384,0,0,0,0,1580,6187638982927325,39
0,0,129,0,0,0,0,1871,6187638982927325,40
0,0,570,0,57,0,0,1373,6187638982927325,41
234,0,48,0,0,0,0,1718,6187638982927325,42
0,0,335,0,0,0,0,1665,6187638982927325,43
0,0,242,0,445,0,0,1313,6187638982927325,44
54,0,184,0,0,0,0,1762,6187638982927325,45
0,0,147,0,0,0,0,1853,6187638982927325,46
0,0,353,0,0,0,0,1647,6187638982927325,47
319,0,325,0,0,0,0,1356,6187638982927325,48
0,0,217,0,0,0,0,1783,6187638982927325,49
0,0,85,0,191,0,0,1724,6187638982927325,50
13,0,275,0,0,0,0,1712,6187638982927325,51
0,0,74,0,0,0,0,1926,6187638982927325,52
138,0,137,0,8,0,0,1717,6187638982927325,53
98,0,307,0,364,0,0,1231,6187638982927325,54
0,0,469,0,0,0,0,1531,6187638982927325,55
0,0,133,0,0,0,0,1867,6187638982927325,56
34,0,518,0,0,0,0,1448,6187638982927325,57
6,0,108,0,0,0,0,1886,6187638982927325,58
0,0,83,0,0,0,0,1917,6187638982927325,59
0,0,96,0,0,0,0,1904,6187638982927325,60
39,0,231,0,0,0,0,1730,6187638982927325,61
39,0,266,0,4,0,0,1691,6187638982927325,62
0,0,759,0,0,0,0,1241,6187638982927325,63
301,0,126,0,0,0,0,1573,6187638982927325,64
0,0,156,0,0,0,0,1844,6187638982927325,65
29,0,757,0,0,0,0,1214,6187638982927325,66
17,0,538,0,0,0,0,1445,6187638982927325,67
0,0,181,0,0,0,0,1819,6187638982927325,68
0,0,154,0,0,0,0,1846,6187638982927325,69
0,0,96,0,0,0,0,1904,6187638982927325,70
0,0,392,0,3,0,0,1605,6187638982927325,71
269,0,192,0,23,0,0,1516,6187638982927325,72
0,0,55,0,0,0,0,1945,6187638982927325,73
112,0,277,0,0,0,0,1611,6187638982927325,74
60,0,145,0,0,0,0,1795,6187638982927325,75
421,0,254,0,0,0,0,1325,6187638982927325,76
0,0,424,0,0,0,0,1576,6187638982927325,77
25,0,341,0,0,0,0,1634,6187638982927325,78
415,0,423,0,0,0,0,1162,6187638982927325,79
0,0,111,0,0,0,0,1889,6187638982927325,80
0,0,565,0,0,0,0,1435,6187638982927325,81
0,0,162,0,0,0,0,1838,6187638982927325,82
41,0,147,0,0,0,0,1812,6187638982927325,83
0,0,239,0,0,0,0,1761,6187638982927325,84
91,0,292,0,0,0,0,1617,6187638982927325,85
249,0,64,0,0,0,0,1687,6187638982927325,86
0,0,139,0,0,0,0,1861,6187638982927325,87
0,0,162,0,0,0,0,1838,6187638982927325,88
508,0,351,0,0,0,0,1141,6187638982927325,89
370,77,250,0,0,0,0,1303,6187638982927325,90
866,0,202,0,0,0,0,932,6187638982927325,91
0,0,480,0,0,0,0,1520,6187638982927325,92
0,0,276,0,178,0,0,1546,6187638982927325,93
0,0,622,0,0,0,0,1378,6187638982927325,94
0,0,168,0,0,0,0,1832,6187638982927325,95
0,0,110,0,0,0,0,1890,6187638982927325,96
202,0,144,0,0,0,0,1654,6187638982927325,97
0,0,243,0,0,0,0,1757,6187638982927325,98
99,0,314,0,0,0,0,1587,6187638982927325,99
0,0,162,0,0,0,0,1838,6187638982927325,100
275,0,21,0,0,0,0,1704,6187638982929373,1
105,0,123,0,0,0,0,1772,6187638982929373,2
0,0,346,0,0,0,0,1654,6187638982929373,3
102,0,4,0,0,0,0,1894,6187638982929373,4
0,0,139,0,0,0,198,1663,6187638982929373,5
0,0,501,0,0,0,0,1499,6187638982929373,6
0,0,183,0,0,0,0,1817,6187638982929373,7
533,0,175,0,0,0,0,1292,6187638982929373,8
119,0,137,0,0,0,0,1744,6187638982929373,9
0,0,348,0,0,0,0,1652,6187638982929373,10
0,0,330,0,0,0,0,1670,6187638982929373,11
199,0,61,0,0,0,0,1740,6187638982929373,12
90,0,488,0,0,0,0,1422,6187638982929373,13
0,0,98,0,0,0,0,1902,6187638982929373,14
12,0,27,0,0,0,0,1961,6187638982929373,15
0,0,224,0,0,0,0,1776,6187638982929373,16
84,0,60,0,0,0,0,1856,6187638982929373,17
18,0,161,0,0,0,0,1821,6187638982929373,18
0,0,104,0,0,0,0,1896,6187638982929373,19
759,0,24,0,0,0,0,1217,6187638982929373,20
342,0,228,0,0,0,0,1430,6187638982929373,21
505,0,108,0,0,0,0,1387,6187638982929373,22
8,0,121,0,0,0,0,1871,6187638982929373,23
0,0,114,0,0,0,0,1886,6187638982929373,24
266,0,66,0,0,76,0,1592,6187638982929373,25
44,0,202,0,0,0,0,1754,6187638982929373,26
300,0,166,0,0,0,0,1534,6187638982929373,27
0,0,55,0,0,0,0,1945,6187638982929373,28
110,0,34,0,0,0,0,1856,6187638982929373,29
86,0,82,0,0,0,0,1832,6187638982929373,30
20,0,9,0,0,0,0,1971,6187638982929373,31
0,0,66,0,0,0,0,1934,6187638982929373,32
260,0,183,0,0,66,0,1491,6187638982929373,33
280,0,462,0,0,0,0,1258,6187638982929373,34
