Generalist,Arc_4,Arc_6,Arc_1,Arc_5,Arc_2,Arc_5_Arc_6,None,Start,Walk
82,22,216,0,79,0,0,1601,6187638966150109,12
2,0,151,0,0,0,0,1847,6187638966150109,13
0,0,142,0,0,0,0,1858,6187638966150109,14
57,0,112,0,0,0,0,1831,6187638966150109,15
0,0,100,0,0,0,0,1900,6187638966150109,16
0,0,98,0,0,0,0,1902,6187638966150109,17
198,567,149,0,62,0,0,1024,6187638966150109,18
122,0,98,0,0,0,0,1780,6187638966150109,19
0,0,844,0,0,0,0,1156,6187638966150109,20
548,0,24,0,390,0,0,1038,6187638966150109,21
3,0,61,0,30,134,0,1772,6187638966150109,22
92,0,461,0,0,0,0,1447,6187638966150109,23
115,0,231,0,230,0,0,1424,6187638966150109,24
0,113,215,0,181,0,0,1491,6187638966150109,25
0,0,259,0,0,0,0,1741,6187638966150109,26
196,0,327,0,11,0,0,1466,6187638966150109,27
28,0,154,0,0,0,0,1818,6187638966150109,28
0,33,97,0,0,0,0,1870,6187638966150109,29
0,0,173,0,222,0,0,1605,6187638966150109,30
0,0,91,0,0,0,0,1909,6187638966150109,31
43,0,189,0,42,0,0,1726,6187638966150109,32
151,0,208,0,192,0,0,1449,6187638966150109,33
50,0,125,0,0,0,0,1825,6187638966150109,34
66,0,377,0,50,0,0,1507,6187638966150109,35
0,0,269,0,0,0,0,1731,6187638966150109,36
72,0,145,0,154,0,0,1629,6187638966150109,37
0,0,95,0,0,0,0,1905,6187638966150109,38
587,0,283,0,0,0,0,1130,6187638966150109,39
223,0,225,0,0,0,0,1552,6187638966150109,40
159,0,400,0,0,0,0,1441,6187638966150109,41
424,0,90,0,291,0,0,1195,6187638966150109,42
0,0,97,0,0,0,0,1903,6187638966150109,43
0,0,445,0,0,0,0,1555,6187638966150109,44
283,0,167,0,182,0,0,1368,6187638966150109,45
0,0,109,0,0,0,0,1891,6187638966150109,46
0,0,158,0,0,0,0,1842,6187638966150109,47
270,0,445,0,0,0,0,1285,6187638966150109,48
44,0,264,0,0,0,0,1692,6187638966150109,49
428,0,6,0,99,0,0,1467,6187638966150109,50
88,0,33,0,88,0,0,1791,6187638966150109,51
0,0,292,0,0,0,0,1708,6187638966150109,52
0,0,169,0,0,0,0,1831,6187638966150109,53
81,0,38,0,315,0,0,1566,6187638966150109,54
0,0,74,0,0,0,0,1926,6187638966150109,55
114,0,83,0,0,0,0,1803,6187638966150109,56
127,0,74,0,0,0,0,1799,6187638966150109,57
345,0,12,0,247,0,0,1396,6187638966150109,58
130,0,64,0,47,0,0,1759,6187638966150109,59
0,0,143,0,0,0,0,1857,6187638966150109,60
107,94,219,0,0,0,0,1580,6187638966150109,61
326,112,337,7,0,0,0,1218,6187638966150109,62
262,0,366,0,221,0,0,1151,6187638966150109,63
0,88,65,0,0,0,0,1847,6187638966150109,64
441,463,183,0,0,156,0,757,6187638966150109,65
201,0,27,0,0,0,0,1772,6187638966150109,66
571,0,307,0,81,0,0,1041,6187638966150109,67
669,0,4,0,606,0,0,721,6187638966150109,68
78,0,17,0,5,0,0,1900,6187638966150109,69
0,0,94,0,0,0,0,1906,6187638966150109,70
65,0,287,0,0,0,0,1648,6187638966150109,71
0,0,147,0,0,0,0,1853,6187638966150109,72
247,0,155,0,94,0,0,1504,6187638966150109,73
161,0,184,0,12,0,0,1643,6187638966150109,74
109,312,110,0,115,0,0,1354,6187638966150109,75
55,0,223,0,4,0,0,1718,6187638966150109,76
0,0,156,0,0,0,0,1844,6187638966150109,77
0,0,334,0,0,0,0,1666,6187638966150109,78
0,0,33,0,0,0,0,1967,6187638966150109,79
0,0,105,0,0,0,0,1895,6187638966150109,80
0,0,401,0,0,0,0,1599,6187638966150109,81
0,0,213,0,0,0,0,1787,6187638966150109,82
0,0,238,0,0,0,0,1762,6187638966150109,83
0,0,100,0,0,0,0,1900,6187638966150109,84
248,0,78,0,404,0,0,1270,6187638966150109,85
318,0,117,0,204,0,0,1361,6187638966150109,86
509,0,200,0,0,0,0,1291,6187638966150109,87
61,0,29,0,13,0,0,1897,6187638966150109,88
154,0,127,0,0,0,0,1719,6187638966150109,89
0,0,60,0,15,0,0,1925,6187638966150109,90
0,0,326,0,0,0,0,1674,6187638966150109,91
0,0,117,0,342,0,0,1541,6187638966150109,92
599,0,141,0,205,0,0,1055,6187638966150109,93
251,0,109,0,0,0,0,1640,6187638966150109,94
39,0,1,0,149,0,0,1811,6187638966150109,95
55,0,123,0,5,0,0,1817,6187638966150109,96
33,0,265,0,0,0,0,1702,6187638966150109,97
288,0,195,0,0,0,0,1517,6187638966150109,98
0,0,206,0,0,0,0,1794,6187638966150109,99
43,0,50,0,171,0,0,1736,6187638966150109,100
3,68,99,0,0,0,0,1830,6187638982927261,1
26,0,99,0,0,0,0,1875,6187638982927261,2
0,0,35,0,0,42,0,1923,6187638982927261,3
0,0,116,0,0,0,0,1884,6187638982927261,4
0,0,142,0,0,0,0,1858,6187638982927261,5
6,0,176,0,0,0,0,1818,6187638982927261,6
0,0,97,0,0,0,0,1903,6187638982927261,7
1,0,42,0,0,0,0,1957,6187638982927261,8
0,0,95,0,0,0,0,1905,6187638982927261,9
0,0,187,0,0,0,0,1813,6187638982927261,10
0,0,92,0,0,0,0,1908,6187638982927261,11
70,124,90,0,0,0,0,1716,6187638982927261,12
0,0,187,0,0,0,0,1813,6187638982927261,13
72,0,53,0,0,0,0,1875,6187638982927261,14
0,0,261,0,0,0,0,1739,6187638982927261,15
3,0,58,0,0,0,0,1939,6187638982927261,16
0,0,61,0,0,0,0,1939,6187638982927261,17
0,37,127,0,0,0,0,1836,6187638982927261,18
0,0,82,27,0,0,0,1891,6187638982927261,19
0,0,69,0,0,0,0,1931,6187638982927261,20
0,0,116,0,0,0,0,1884,6187638982927261,21
0,0,148,0,0,0,0,1852,6187638982927261,22
0,0,74,0,0,0,0,1926,6187638982927261,23
0,0,61,0,0,0,0,1939,6187638982927261,24
318,0,81,0,0,0,0,1601,6187638982927261,25
0,0,53,0,0,0,0,1947,6187638982927261,26
0,0,74,0,0,0,0,1926,6187638982927261,27
0,0,22,54,0,0,0,1924,6187638982927261,28
0,0,191,0,0,0,0,1809,6187638982927261,29
97,0,44,0,0,0,0,1859,6187638982927261,30
0,0,58,0,0,0,0,1942,6187638982927261,31
59,0,33,0,0,0,0,1908,6187638982927261,32
0,0,78,0,0,0,0,1922,6187638982927261,33
0,0,47,0,0,0,0,1953,6187638982927261,34
0,0,133,0,0,0,0,1867,6187638982927261,35
0,61,117,0,0,0,0,1822,6187638982927261,36
0,0,369,0,0,0,0,1631,6187638982927261,37
0,0,148,0,0,0,0,1852,6187638982927261,38
0,0,86,0,0,0,0,1914,6187638982927261,39
28,0,39,0,0,11,0,1922,6187638982927261,40
15,0,124,0,0,0,0,1861,6187638982927261,41
26,0,14,0,0,0,0,1960,6187638982927261,42
0,0,14,0,0,0,0,1986,6187638982927261,43
40,0,43,0,0,0,0,1917,6187638982927261,44
4,0,236,0,0,0,0,1760,6187638982927261,45
118,0,43,0,0,0,0,1839,6187638982927261,46
0,0,49,0,2,0,0,1949,6187638982927261,47
78,0,54,0,0,0,0,1868,6187638982927261,48
0,0,21,0,0,0,0,1979,6187638982927261,49
0,0,95,0,0,0,0,1905,6187638982927261,50
0,0,92,0,0,0,0,1908,6187638982927261,51
33,0,127,0,0,0,0,1840,6187638982927261,52
63,0,67,0,0,0,0,1870,6187638982927261,53
5,0,69,0,0,0,0,1926,6187638982927261,54
2,0,98,0,0,0,0,1900,6187638982927261,55
209,0,162,0,10,0,0,1619,6187638982927261,56
0,0,109,0,0,0,0,1891,6187638982927261,57
0,0,110,0,0,0,0,1890,6187638982927261,58
111,0,41,0,0,0,0,1848,6187638982927261,59
7,0,33,0,0,0,0,1960,6187638982927261,60
287,0,204,0,0,0,0,1509,6187638982927261,61
64,0,64,0,0,0,0,1872,6187638982927261,62
213,0,5,0,0,0,0,1782,6187638982927261,63
0,0,129,0,0,0,0,1871,6187638982927261,64
0,0,70,0,0,0,0,1930,6187638982927261,65
0,0,95,0,0,0,0,1905,6187638982927261,66
87,0,235,0,0,0,0,1678,6187638982927261,67
9,0,142,0,0,0,0,1849,6187638982927261,68
0,0,74,0,0,0,0,1926,6187638982927261,69
0,0,74,0,0,0,0,1926,6187638982927261,70
0,0,30,0,0,0,0,1970,6187638982927261,71
0,0,163,0,0,0,0,1837,6187638982927261,72
0,0,126,0,0,0,0,1874,6187638982927261,73
53,343,9,57,0,0,0,1538,6187638982927261,74
0,0,78,0,0,0,0,1922,6187638982927261,75
0,0,215,0,0,0,0,1785,6187638982927261,76
68,0,84,0,0,0,0,1848,6187638982927261,77
0,0,97,0,0,0,0,1903,6187638982927261,78
70,0,113,0,0,0,0,1817,6187638982927261,79
9,449,35,0,0,0,0,1507,6187638982927261,80
112,0,57,0,0,0,0,1831,6187638982927261,81
24,0,89,0,0,0,0,1887,6187638982927261,82
95,0,86,0,0,0,0,1819,6187638982927261,83
560,320,39,0,0,0,0,1081,6187638982927261,84
38,1,155,0,0,0,0,1806,6187638982927261,85
156,0,160,0,0,0,0,1684,6187638982927261,86
35,338,28,0,0,0,0,1599,6187638982927261,87
0,0,45,0,0,0,0,1955,6187638982927261,88
46,0,83,0,0,0,0,1871,6187638982927261,89
0,0,268,0,0,0,0,1732,6187638982927261,90
148,0,18,0,0,0,0,1834,6187638982927261,91
283,516,76,0,0,0,0,1125,6187638982927261,92
0,0,147,0,0,0,0,1853,6187638982927261,93
11,0,102,0,0,0,0,1887,6187638982927261,94
3,0,31,0,0,0,0,1966,6187638982927261,95
112,0,61,0,0,0,0,1827,6187638982927261,96
0,0,147,0,0,0,0,1853,6187638982927261,97
3,0,209,0,0,0,0,1788,6187638982927261,98
36,0,138,0,0,0,0,1826,6187638982927261,99
0,0,107,0,0,0,0,1893,6187638982927261,100
54,0,71,0,0,0,0,1875,6187638982927317,1
0,0,72,0,0,0,0,1928,6187638982927317,2
239,0,254,0,0,0,0,1507,6187638982927317,3
0,0,45,0,0,0,0,1955,6187638982927317,4
0,0,172,0,0,0,0,1828,6187638982927317,5
115,0,79,0,15,0,0,1791,6187638982927317,6
0,0,57,0,0,0,0,1943,6187638982927317,7
0,49,170,69,0,0,0,1712,6187638982927317,8
10,176,108,0,0,0,0,1706,6187638982927317,9
0,0,157,0,0,0,0,1843,6187638982927317,10
17,0,81,0,0,0,0,1902,6187638982927317,11
0,0,135,0,0,0,0,1865,6187638982927317,12
0,0,130,0,2,0,0,1868,6187638982927317,13
0,0,65,0,0,0,0,1935,6187638982927317,14
0,0,115,0,0,0,0,1885,6187638982927317,15
69,0,104,0,0,0,0,1827,6187638982927317,16
465,0,60,0,0,0,0,1475,6187638982927317,17
53,0,26,0,0,0,0,1921,6187638982927317,18
0,0,50,0,0,0,0,1950,6187638982927317,19
3,0,34,0,0,0,0,1963,6187638982927317,20
44,0,49,0,0,0,0,1907,6187638982927317,21
0,0,176,0,0,0,0,1824,6187638982927317,22
0,0,60,0,0,0,0,1940,6187638982927317,23
0,0,159,0,0,0,0,1841,6187638982927317,24
14,0,51,0,0,0,0,1935,6187638982927317,25
0,0,65,0,0,0,0,1935,6187638982927317,26
10,0,117,0,0,0,0,1873,6187638982927317,27
0,0,31,0,0,0,0,1969,6187638982927317,28
34,0,71,0,7,0,0,1888,6187638982927317,29
0,0,607,0,0,0,0,1393,6187638982927317,30
0,0,206,0,0,0,0,1794,6187638982927317,31
0,0,85,0,0,6,0,1909,6187638982927317,32
0,0,34,0,0,0,0,1966,6187638982927317,33
187,0,120,0,0,0,0,1693,6187638982927317,34
26,0,13,0,0,0,0,1961,6187638982927317,35
0,0,167,0,0,0,0,1833,6187638982927317,36
0,0,35,0,0,0,0,1965,6187638982927317,37
0,0,41,0,0,0,0,1959,6187638982927317,38
22,0,64,0,0,0,0,1914,6187638982927317,39
156,0,337,0,62,0,0,1445,6187638982927317,40
0,0,32,0,0,0,0,1968,6187638982927317,41
31,0,64,0,0,0,0,1905,6187638982927317,42
18,0,84,0,0,0,0,1898,6187638982927317,43
0,0,155,0,312,0,0,1533,6187638982927317,44
0,0,90,0,0,0,0,1910,6187638982927317,45
0,0,150,0,0,0,0,1850,6187638982927317,46
313,0,95,0,0,0,0,1592,6187638982927317,47
0,0,127,0,0,0,0,1873,6187638982927317,48
0,0,17,0,42,0,0,1941,6187638982927317,49
0,0,137,0,0,0,0,1863,6187638982927317,50
0,0,140,0,0,0,0,1860,6187638982927317,51
0,0,100,0,0,0,0,1900,6187638982927317,52
0,0,77,0,0,0,0,1923,6187638982927317,53
0,0,76,0,0,0,0,1924,6187638982927317,54
31,82,322,0,0,0,0,1565,6187638982927317,55
0,0,286,0,0,0,0,1714,6187638982927317,56
241,0,12,0,0,0,0,1747,6187638982927317,57
31,0,88,0,0,0,0,1881,6187638982927317,58
0,0,127,0,0,0,0,1873,6187638982927317,59
0,0,104,0,0,0,0,1896,6187638982927317,60
325,0,86,0,0,0,0,1589,6187638982927317,61
0,0,115,0,0,0,0,1885,6187638982927317,62
128,0,35,0,0,0,0,1837,6187638982927317,63
0,0,138,0,0,0,0,1862,6187638982927317,64
81,0,229,0,0,0,0,1690,6187638982927317,65
0,0,140,0,0,0,0,1860,6187638982927317,66
0,0,60,0,0,0,0,1940,6187638982927317,67
6,0,26,0,0,0,0,1968,6187638982927317,68
44,0,234,0,0,0,0,1722,6187638982927317,69
0,0,60,0,0,0,0,1940,6187638982927317,70
0,355,118,0,0,0,0,1527,6187638982927317,71
77,203,122,0,0,0,0,1598,6187638982927317,72
68,0,96,0,0,0,0,1836,6187638982927317,73
71,0,151,0,0,0,0,1778,6187638982927317,74
0,11,87,0,0,0,0,1902,6187638982927317,75
24,0,115,0,0,0,0,1861,6187638982927317,76
0,0,77,0,0,0,0,1923,6187638982927317,77
26,0,175,0,0,0,0,1799,6187638982927317,78
1,0,67,0,0,0,0,1932,6187638982927317,79
0,0,167,0,0,0,0,1833,6187638982927317,80
52,0,35,0,0,0,0,1913,6187638982927317,81
0,0,69,0,0,0,0,1931,6187638982927317,82
0,0,189,0,0,0,0,1811,6187638982927317,83
63,177,37,0,0,56,0,1667,6187638982927317,84
0,0,102,0,0,0,0,1898,6187638982927317,85
0,0,112,0,0,0,0,1888,6187638982927317,86
0,0,90,0,0,0,0,1910,6187638982927317,87
44,0,71,0,87,0,0,1798,6187638982927317,88
0,0,77,0,0,0,0,1923,6187638982927317,89
0,0,60,0,0,0,0,1940,6187638982927317,90
0,0,132,0,0,0,0,1868,6187638982927317,91
0,0,134,0,0,0,0,1866,6187638982927317,92
0,0,72,0,0,0,0,1928,6187638982927317,93
266,22,114,0,0,0,0,1598,6187638982927317,94
34,0,151,0,0,0,0,1815,6187638982927317,95
293,0,23,0,0,0,0,1684,6187638982927317,96
0,0,78,0,99,0,0,1823,6187638982927317,97
0,0,60,0,0,0,0,1940,6187638982927317,98
4,0,110,0,0,0,0,1886,6187638982927317,99
0,0,171,0,0,0,8,1821,6187638982927317,100
271,0,506,0,0,0,0,1223,6187638982927325,1
99,0,175,0,0,0,0,1726,6187638982927325,2
0,0,248,0,114,0,0,1638,6187638982927325,3
33,2,80,124,0,0,0,1761,6187638982927325,4
272,0,37,0,0,0,0,1691,6187638982927325,5
402,0,2,0,0,0,0,1596,6187638982927325,6
332,0,468,0,225,0,0,975,6187638982927325,7
43,0,151,0,0,0,0,1806,6187638982927325,8
0,0,335,0,0,0,0,1665,6187638982927325,9
158,0,295,0,0,0,0,1547,6187638982927325,10
158,0,97,0,435,0,0,1310,6187638982927325,11
0,0,287,0,0,0,0,1713,6187638982927325,12
43,0,612,0,0,0,0,1345,6187638982927325,13
517,0,9,0,0,0,0,1474,6187638982927325,14
146,0,212,0,26,0,0,1616,6187638982927325,15
0,0,88,0,0,0,0,1912,6187638982927325,16
0,0,94,0,0,0,0,1906,6187638982927325,17
17,0,623,0,0,0,0,1360,6187638982927325,18
33,0,480,0,0,0,0,1487,6187638982927325,19
346,0,126,0,0,0,0,1528,6187638982927325,20
0,0,160,0,0,0,0,1840,6187638982927325,21
178,0,91,0,0,0,0,1731,6187638982927325,22
132,0,124,0,0,0,0,1744,6187638982927325,23
76,0,368,0,0,0,0,1556,6187638982927325,24
50,0,429,0,0,0,0,1521,6187638982927325,25
14,0,379,0,0,0,0,1607,6187638982927325,26
87,82,277,0,0,0,0,1554,6187638982927325,27
0,0,410,0,0,0,0,1590,6187638982927325,28
0,0,152,0,0,0,0,1848,6187638982927325,29
0,0,246,0,0,0,0,1754,6187638982927325,30
301,0,69,0,0,0,0,1630,6187638982927325,31
0,0,336,0,38,0,0,1626,6187638982927325,32
129,4,79,0,0,0,0,1788,6187638982927325,33
1,0,121,0,0,0,0,1878,6187638982927325,34
194,0,245,0,277,0,0,1284,6187638982927325,35
411,0,41,0,0,0,0,1548,6187638982927325,36
357,0,214,0,0,0,0,1429,6187638982927325,37
103,0,587,0,0,0,0,1310,6187638982927325,38
8,0,204,0,0,0,0,1788,6187638982927325,39
209,0,434,0,0,0,0,1357,6187638982927325,40
273,0,360,0,0,0,0,1367,6187638982927325,41
238,0,97,0,73,0,0,1592,6187638982927325,42
52,0,277,0,0,0,0,1671,6187638982927325,43
27,0,349,0,0,0,0,1624,6187638982927325,44
0,0,99,0,0,0,0,1901,6187638982927325,45
566,0,396,0,249,0,0,789,6187638982927325,46
285,0,21,0,0,0,0,1694,6187638982927325,47
0,0,804,0,0,0,0,1196,6187638982927325,48
33,0,115,0,0,0,0,1852,6187638982927325,49
27,0,129,0,0,0,0,1844,6187638982927325,50
0,0,353,0,0,0,0,1647,6187638982927325,51
23,0,193,0,91,0,0,1693,6187638982927325,52
0,0,133,27,0,0,0,1840,6187638982927325,53
0,0,495,0,0,0,0,1505,6187638982927325,54
40,0,301,0,3,0,0,1656,6187638982927325,55
0,0,403,0,0,0,0,1597,6187638982927325,56
66,0,510,0,0,0,0,1424,6187638982927325,57
0,81,193,0,0,0,0,1726,6187638982927325,58
0,0,114,0,0,0,0,1886,6187638982927325,59
291,0,157,0,0,0,0,1552,6187638982927325,60
0,0,352,0,0,0,0,1648,6187638982927325,61
0,66,552,0,0,0,0,1382,6187638982927325,62
606,0,16,0,157,0,0,1221,6187638982927325,63
0,0,136,0,0,0,0,1864,6187638982927325,64
492,0,62,0,0,0,0,1446,6187638982927325,65
223,0,246,0,234,0,0,1297,6187638982927325,66
312,0,276,0,0,0,0,1412,6187638982927325,67
162,0,113,0,0,0,0,1725,6187638982927325,68
0,0,65,0,0,0,0,1935,6187638982927325,69
218,0,33,0,0,0,0,1749,6187638982927325,70
45,0,71,0,0,0,9,1875,6187638982927325,71
0,0,118,0,0,0,0,1882,6187638982927325,72
123,0,413,0,218,0,0,1246,6187638982927325,73
0,0,393,0,0,0,0,1607,6187638982927325,74
111,252,83,0,0,294,0,1260,6187638982927325,75
47,0,723,0,502,0,0,728,6187638982927325,76
129,0,899,0,0,0,0,972,6187638982927325,77
167,0,447,0,0,0,0,1386,6187638982927325,78
23,0,165,0,47,0,0,1765,6187638982927325,79
140,360,234,0,0,5,0,1261,6187638982927325,80
482,0,266,0,327,0,0,925,6187638982927325,81
172,0,368,0,0,0,0,1460,6187638982927325,82
0,0,147,0,0,0,0,1853,6187638982927325,83
0,0,243,0,0,0,0,1757,6187638982927325,84
28,0,130,0,0,0,0,1842,6187638982927325,85
34,0,154,0,0,0,0,1812,6187638982927325,86
0,0,76,0,0,0,0,1924,6187638982927325,87
70,18,442,0,0,0,0,1470,6187638982927325,88
247,0,149,0,0,0,0,1604,6187638982927325,89
18,0,456,0,0,0,0,1526,6187638982927325,90
19,0,366,0,0,0,0,1615,6187638982927325,91
73,0,125,0,46,0,0,1756,6187638982927325,92
909,0,121,0,545,0,0,425,6187638982927325,93
247,0,260,0,0,0,0,1493,6187638982927325,94
307,0,114,0,15,0,0,1564,6187638982927325,95
0,0,548,0,0,0,0,1452,6187638982927325,96
603,0,52,0,66,0,0,1279,6187638982927325,97
55,0,206,0,393,0,0,1346,6187638982927325,98
116,0,143,0,118,0,0,1623,6187638982927325,99
475,0,133,0,0,0,0,1392,6187638982927325,100
159,0,293,0,0,0,0,1548,6187638982929373,1
98,0,69,0,0,0,0,1833,6187638982929373,2
47,0,54,0,0,0,0,1899,6187638982929373,3
88,27,101,0,0,0,0,1784,6187638982929373,4
0,0,27,0,0,0,0,1973,6187638982929373,5
74,0,496,0,0,0,0,1430,6187638982929373,6
379,0,25,0,0,0,0,1596,6187638982929373,7
0,0,127,0,0,0,0,1873,6187638982929373,8
91,0,158,0,0,0,0,1751,6187638982929373,9
0,0,98,60,0,0,0,1842,6187638982929373,10
94,0,296,0,0,0,0,1610,6187638982929373,11
181,0,98,0,0,0,0,1721,6187638982929373,12
141,0,24,0,20,0,0,1815,6187638982929373,13
128,110,124,0,0,0,0,1638,6187638982929373,14
0,0,97,0,0,0,0,1903,6187638982929373,15
116,0,210,0,0,0,0,1674,6187638982929373,16
62,0,76,0,0,0,0,1862,6187638982929373,17
88,0,189,0,0,0,0,1723,6187638982929373,18
135,0,52,0,0,0,0,1813,6187638982929373,19
82,0,14,0,0,0,0,1904,6187638982929373,20
10,0,182,0,0,0,0,1808,6187638982929373,21
87,0,328,42,0,66,0,1477,6187638982929373,22
130,0,89,0,0,0,0,1781,6187638982929373,23
0,430,68,0,0,0,0,1502,6187638982929373,24
0,0,204,0,0,0,0,1796,6187638982929373,25
110,0,38,0,0,0,0,1852,6187638982929373,26
0,0,118,0,0,0,0,1882,6187638982929373,27
0,0,163,0,0,0,0,1837,6187638982929373,28
819,0,62,0,465,0,0,654,6187638982929373,29
0,0,170,0,0,0,0,1830,6187638982929373,30
288,0,163,0,0,0,0,1549,6187638982929373,31
210,0,130,0,0,0,0,1660,6187638982929373,32
0,0,88,0,0,0,0,1912,6187638982929373,33
454,0,171,0,0,0,0,1375,6187638982929373,34
