start-state,dist-to-start,attractor
426729160048641,1, 426746339917825
4516694982657,1, 4482335244289
4482335244289,0, 4482335244289
4482335244289,1, 567432288665601
4482335244289,1, 22074521288705
4482335244289,1, 4482343632897
4482335244289,1, 4482335244288
4478040276993,1, 4482335244289
84288733185,1, 4482335244289
84288733185,1, 15569256449
426729160048649,1, 426730233790473
11274289153,1, 15569256449
15569256481,1, 15569256449
8931624938559454,1, 7805725031716830
7876110955763679,1, 7805742211586015
8931642118428639,1, 7805742211586015
7805742194808287,1, 7805742194808799
7788132845671903,1, 7788132845672415
8931642118428638,1, 7805742211586014
7805742211586014,0, 7805742211586014
7805742211586014,1, 7242792258164702
7805742211586014,1, 7788150025541598
7805742211586014,1, 7805725031716830
7805742211586014,1, 7805742194808798
7805742211586014,1, 7805742203197406
7805742211586014,1, 7805742211588062
7805742211586014,1, 7805742211586015
2207613452288,1, 2207613454336
7805742215780319,1, 7805742211586015
7788150029735903,1, 7788150025541599
7805742211585503,1, 7805742211586015
7788150025541087,1, 7788150025541599
7788149757106143,1, 7788150025541599
7788149757106143,1, 7788149757105119
7858518769719263,1, 7788150025541599
7805742211586015,0, 7805742211586015
7805742211586015,1, 7242792258164703
7805742211586015,1, 7788150025541599
7805742211586015,1, 7805725031716831
7805742211586015,1, 7805742194808799
7805742211586015,1, 7805742203197407
7805742211586015,1, 7805742211588063
7805742211586015,1, 7805742211586007
7805742211586015,1, 7805742211586014
7805733621651423,1, 7805742211586015
5553925218031583,1, 7805725031716831
2276332931072,1, 6674379442176
2276332931072,1, 2207613454336
2207613192192,1, 2207613454336
4478040276992,1, 4482335244288
11274289152,1, 15569256448
7788149757106142,1, 7788150025541598
7788149757106142,1, 7788149757105118
95314250116704,1, 95314254311008
95331429985888,1, 95331434180192
2207613462528,1, 2207613454336
15573450753,1, 15569256449
4482339438593,1, 4482335244289
1221214161153632,1, 95314254311008
7785933553980383,1, 7788132577235935
7805741943150558,1, 7805742211586014
7805741943150558,1, 7805741943149534
7788150025541599,0, 7788150025541599
7788150025541599,1, 7225200072120287
7788150025541599,1, 7805742211586015
7788150025541599,1, 7788132845672415
7788150025541599,1, 7788150008764383
7788150025541599,1, 7788150017152991
7788150025541599,1, 7788150025543647
7788150025541599,1, 7788150025541591
7788150025541599,1, 7788150025541598
8931624938559455,1, 7805725031716831
7805742211585502,1, 7805742211586014
7876110955765727,1, 7805742211588063
4516694982656,1, 4482335244288
7805725031716318,1, 7805725031716830
15569256449,0, 15569256449
15569256449,1, 17607755300865
15569256449,1, 15569256448
8931624921782239,1, 7805725014939615
8931642118430687,1, 7805742211588063
8931624938561503,1, 7805725031718879
7788150025543647,0, 7788150025543647
7788150025543647,1, 7225200072122335
7788150025543647,1, 7805742211588063
7788150025543647,1, 7788132845674463
7788150025543647,1, 7788150008766431
7788150025543647,1, 7788150017155039
7788150025543647,1, 7788150025541599
7788150025543647,1, 7788150025543639
7788150025543647,1, 7788150025543646
