sample,category,iteration,mean_r2,mean_f1,mean_auc
allograft_1L,allograft,0,-0.07612682312955418,0.5993926099197411,0.606331407419566
allograft_1L,allograft,1,-0.0811654565859647,0.6007029568661978,0.6042831210000008
allograft_1L,allograft,2,-0.08605411321598563,0.5978014174046671,0.6015792465869618
allograft_1L,allograft,3,-0.08161399834120454,0.6004610244325244,0.6031981970980982
