sample,category,iteration,mean_r2,mean_f1,mean_auc
organoid_shGFP_D_Sample6,organoid,0,-0.07201776837550418,0.5777288409717785,0.6017353804040387
organoid_shGFP_D_Sample6,organoid,1,-0.07175379597546591,0.5803615122661185,0.6026834385344938
organoid_shGFP_D_Sample6,organoid,2,-0.07359459556874423,0.5775203643352018,0.6011995274335759
organoid_shGFP_D_Sample6,organoid,3,-0.07146631641662782,0.5777257347889265,0.6018822581209815
