"","x_name","y_name","p","median_diff","mean_diff","top_bin_mean","sample_count","metric"
"34","archetype_1","Gm8251",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"35","archetype_1","Col3a1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"36","archetype_1","Col5a2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"37","archetype_1","Dnah7b",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"38","archetype_1","Tmeff2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"39","archetype_1","Nabp1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"40","archetype_1","Hspd1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"41","archetype_1","Hspe1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"42","archetype_1","Gm10561",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"43","archetype_1","Plcl1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"44","archetype_1","9130024F11Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"45","archetype_1","Aox3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"46","archetype_1","Aox4",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"47","archetype_1","Nif3l1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"48","archetype_1","Casp8",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"49","archetype_1","Adam23",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"50","archetype_1","Fzd5",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"51","archetype_1","Erbb4",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"52","archetype_1","Spag16",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"53","archetype_1","Fn1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"54","archetype_1","Tmem169",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"55","archetype_1","Rpl37a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"56","archetype_1","Igfbp5",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"57","archetype_1","Rufy4",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"58","archetype_1","Vil1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"59","archetype_1","Plcd4",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"60","archetype_1","Wnt6",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"61","archetype_1","Cdk5r2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"62","archetype_1","Cfap65",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"63","archetype_1","Ankzf1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"64","archetype_1","Ptprn",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"65","archetype_1","Des",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"66","archetype_1","Obsl1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"67","archetype_1","Slc4a3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"68","archetype_1","Utp14b",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"69","archetype_1","Scg2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"70","archetype_1","Ap1s3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"71","archetype_1","Dock10",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"72","archetype_1","Nyap2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"73","archetype_1","Col4a3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"74","archetype_1","Sphkap",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"75","archetype_1","4933436I20Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"76","archetype_1","Pid1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"77","archetype_1","Sp100",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"78","archetype_1","Ncl",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"79","archetype_1","Nmur1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"80","archetype_1","Ptma",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"81","archetype_1","Neu2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"82","archetype_1","C030007H22Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"83","archetype_1","Traf3ip1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"84","archetype_1","Cops9",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"85","archetype_1","Farp2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"86","archetype_1","Slco6d1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"87","archetype_1","Cntnap5b",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"88","archetype_1","Cdh20",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"89","archetype_1","Rnf152",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"90","archetype_1","Gm17634",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"91","archetype_1","Serpinb12",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"92","archetype_1","Cntnap5a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"93","archetype_1","Gli2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"94","archetype_1","Sctr",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"95","archetype_1","Dpp10",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"96","archetype_1","Nckap5",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"97","archetype_1","Tmem163",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"98","archetype_1","Thsd7b",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"99","archetype_1","Gm28856",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"100","archetype_1","Pigr",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"101","archetype_1","Slc26a9",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"102","archetype_1","Rab29",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"103","archetype_1","Pik3c2b",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"104","archetype_1","Atp2b4",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"105","archetype_1","Chit1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"106","archetype_1","Mgat4e",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"107","archetype_1","Syt2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"108","archetype_1","Elf3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"109","archetype_1","Lmod1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"110","archetype_1","Csrp1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"111","archetype_1","Phlda3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"112","archetype_1","9230116N13Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"113","archetype_1","Gm28501",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"114","archetype_1","Aspm",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"115","archetype_1","Kcnt2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"116","archetype_1","Rgs2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"117","archetype_1","Rgs1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"118","archetype_1","Ptgs2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"119","archetype_1","Hmcn1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"120","archetype_1","Swt1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"121","archetype_1","Nmnat2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"122","archetype_1","Glul",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"123","archetype_1","Fam163a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"124","archetype_1","Axdnd1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"125","archetype_1","Brinp2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"126","archetype_1","Tnr",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"127","archetype_1","Rc3h1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"128","archetype_1","Serpinc1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"129","archetype_1","Gm37634",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"130","archetype_1","Prdx6",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"131","archetype_1","4930558K02Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"132","archetype_1","Dnm3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"133","archetype_1","Fmo2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"134","archetype_1","Fmo3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"135","archetype_1","Mettl18",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"136","archetype_1","F5",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"137","archetype_1","Atp1b1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"138","archetype_1","Uck2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"139","archetype_1","Gm37982",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"140","archetype_1","Pbx1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"141","archetype_1","Rgs4",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"142","archetype_1","Ccdc190",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"143","archetype_1","Gm7694",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"144","archetype_1","B930036N10Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"145","archetype_1","Vangl2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"146","archetype_1","Atp1a2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"147","archetype_1","Ifi207",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"148","archetype_1","Ifi204",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"149","archetype_1","Fmn2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"150","archetype_1","Rgs7",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"151","archetype_1","Pld5",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"152","archetype_1","Tfb2m",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"153","archetype_1","Cnst",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"154","archetype_1","Sde2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"155","archetype_1","Enah",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"156","archetype_1","Dusp10",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"157","archetype_1","1700056E22Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"158","archetype_1","4930532G15Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"159","archetype_1","Rrp15",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"160","archetype_1","Spata17",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"161","archetype_1","Kcnk2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"162","archetype_1","Cenpf",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"163","archetype_1","Prox1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"164","archetype_1","Gm28172",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"165","archetype_1","Batf3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"166","archetype_1","Fam71a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"167","archetype_1","Atf3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"168","archetype_1","Gm37168",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"169","archetype_1","Nenf",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"170","archetype_1","Gm32200",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"171","archetype_1","1700034H15Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"172","archetype_1","Kcnh1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"173","archetype_1","Hhat",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"174","archetype_1","Hsd11b1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"175","archetype_1","G0s2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"176","archetype_1","Gm16897",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"177","archetype_1","Rpp38",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"178","archetype_1","Fam107b",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"179","archetype_1","Gm36988",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"180","archetype_1","A230108P19Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"181","archetype_1","Pfkfb3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"182","archetype_1","Itga8",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"183","archetype_1","Gm13270",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"184","archetype_1","Cubn",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"185","archetype_1","Vim",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"186","archetype_1","Slc39a12",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"187","archetype_1","Plxdc2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"188","archetype_1","A930004D18Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"189","archetype_1","Spag6",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"190","archetype_1","Gm33940",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"191","archetype_1","Otud1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"192","archetype_1","Gpr158",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"193","archetype_1","Myo3a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"194","archetype_1","Apbb1ip",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"195","archetype_1","Grin1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"196","archetype_1","Ccdc183",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"197","archetype_1","Obp2a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"198","archetype_1","Ccdc187",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"199","archetype_1","Egfl7",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"200","archetype_1","Surf6",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"201","archetype_1","Rpl7a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"202","archetype_1","Adamtsl2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"203","archetype_1","Fam163b",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"204","archetype_1","Col5a1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"205","archetype_1","F730016J06Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"206","archetype_1","Olfm1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"207","archetype_1","Ppp1r26",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"208","archetype_1","Mrps2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"209","archetype_1","Gm10134",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"210","archetype_1","Cfap77",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"211","archetype_1","Ntng2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"212","archetype_1","Gm14471",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"213","archetype_1","Ier5l",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"214","archetype_1","9330198N18Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"215","archetype_1","Ntmt1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"216","archetype_1","Ptges",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"217","archetype_1","BC005624",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"218","archetype_1","Hmcn2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"219","archetype_1","Lcn2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"220","archetype_1","Ptges2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"221","archetype_1","Naif1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"222","archetype_1","St6galnac4",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"223","archetype_1","Ak1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"224","archetype_1","Eng",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"225","archetype_1","Ttc16",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"226","archetype_1","Rpl12",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"227","archetype_1","Lmx1b",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"228","archetype_1","C130021I20Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"229","archetype_1","Hspa5",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"230","archetype_1","Hc",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"231","archetype_1","Gsn",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"232","archetype_1","Ttll11",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"233","archetype_1","Ndufa8",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"234","archetype_1","Olfr366",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"235","archetype_1","Rc3h2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"236","archetype_1","Rpl35",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"237","archetype_1","Arpc5l",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"238","archetype_1","Lrp1b",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"239","archetype_1","Zeb2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"240","archetype_1","Gm13481",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"241","archetype_1","Cacnb4",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"242","archetype_1","Fmnl2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"243","archetype_1","Galnt13",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"244","archetype_1","Acvr1c",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"245","archetype_1","Upp2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"246","archetype_1","Ccdc148",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"247","archetype_1","Rbms1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"248","archetype_1","Slc4a10",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"249","archetype_1","Ifih1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"250","archetype_1","Kcnh7",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"251","archetype_1","Grb14",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"252","archetype_1","Slc38a11",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"253","archetype_1","Scn3a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"254","archetype_1","Scn2a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"255","archetype_1","Gm28638",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"256","archetype_1","Scn1a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"257","archetype_1","Scn9a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"258","archetype_1","Xirp2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"259","archetype_1","B3galt1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"260","archetype_1","Abcb11",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"261","archetype_1","Lrp2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"262","archetype_1","Ccdc173",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"263","archetype_1","Mettl5os",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"264","archetype_1","Gad1os",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"265","archetype_1","Itga6",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"266","archetype_1","Cdca7",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"267","archetype_1","Wipf1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"268","archetype_1","4930441J16Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"269","archetype_1","E030042O20Rik",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"270","archetype_1","Pde11a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"271","archetype_1","Ttn",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"272","archetype_1","Zfp385b",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"273","archetype_1","Cwc22",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"274","archetype_1","Itprid2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"275","archetype_1","Pde1a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"276","archetype_1","Zfp804a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"277","archetype_1","Zc3h15",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"278","archetype_1","Calcrl",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"279","archetype_1","Ypel4",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"280","archetype_1","Ptprj",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"281","archetype_1","Gm13778",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"282","archetype_1","Pacsin3",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"283","archetype_1","Mdk",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"284","archetype_1","Gm13889",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"285","archetype_1","Mir670hg",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"286","archetype_1","Lrrc4c",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"287","archetype_1","Gm10801",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"288","archetype_1","Gm10800",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"289","archetype_1","Pamr1",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"290","archetype_1","Lmo2",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"291","archetype_1","Cd59a",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"292","archetype_1","Ccdc73",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"293","archetype_1","Gm13912",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
"294","archetype_1","Nop10",0.957414951235998,NA,NA,NA,420,"wilcoxon_p_val"
