cluster,gene,perturb,mean,count,std,ci95_hi,ci95_lo,ci_sig,mean_sig
Arc_3,TCF4,activate,-0.425085,5,0.03675488047185027,-0.3928679267939448,-0.4573020732060552,yes,yes
Arc_3,TCF4,knockdown,-0.0009931999999999996,5,0.0329681339432489,0.027904643526661707,-0.029891043526661706,no,no
Arc_3,TCF7L1,activate,-0.34665179999999995,5,0.023090466316209382,-0.32641211389243635,-0.36689148610756356,yes,yes
Arc_3,TCF7L1,knockdown,-0.005333599999999999,5,0.06853106003338924,0.05473652265147271,-0.0654037226514727,no,no
Arc_3,TCF7L2,activate,-0.0342994,5,0.04841570056603539,0.008138832676420626,-0.07673763267642063,no,no
Arc_3,TCF7L2,knockdown,-0.0081684,5,0.03654146626505291,0.023861607405940073,-0.04019840740594007,no,no
Arc_3,TEAD1,activate,-0.38640280000000005,5,0.02587021903076972,-0.363726553208521,-0.4090790467914791,yes,yes
Arc_3,TEAD1,knockdown,-0.015090399999999999,5,0.08653519962015457,0.0607610468084944,-0.0909418468084944,no,no
Arc_3,TFDP1,activate,-0.3785096,5,0.037175020178878165,-0.34592425810352,-0.41109494189648,yes,yes
Arc_3,TFDP1,knockdown,-0.017775399999999997,5,0.0300359310210288,0.008552254343961906,-0.0441030543439619,no,no
Arc_3,THRB,activate,0.038651599999999994,5,0.03612960412597957,0.0703205943237321,0.006982605676267892,no,no
Arc_3,THRB,knockdown,0.0424002,5,0.03276314604399278,0.0711183637107595,0.013682036289240498,no,no
Arc_3,ZBTB20,activate,0.0015478000000000007,5,0.03379429498746793,0.031169805610714207,-0.028074205610714203,no,no
Arc_3,ZBTB20,knockdown,0.007971200000000001,5,0.03786564245724612,0.04116189901407297,-0.02521949901407296,no,no
Arc_3,ZEB1,activate,-0.003353599999999999,5,0.06455286165848884,0.05322947802972418,-0.059936678029724175,no,no
Arc_3,ZEB1,knockdown,0.002217599999999998,5,0.04153079174901437,0.038620944015991934,-0.034185744015991934,no,no
Arc_5,ASCL1,activate,-0.0037551818181818185,11,0.037497752260150695,0.01840457367891793,-0.025914937315281564,no,no
Arc_5,ASCL1,knockdown,-0.5358387272727273,11,0.03568926970979066,-0.5147477166662203,-0.5569297378792343,yes,yes
Arc_5,BACH1,activate,0.009921090909090909,11,0.037495077102079805,0.03207926548879711,-0.01223708367061529,no,no
Arc_5,BACH1,knockdown,0.0008352727272727275,11,0.03438080737589188,0.021153031508038263,-0.01948248605349281,no,no
Arc_5,BACH2,activate,0.09513599999999998,11,0.03778052040668577,0.11746286079306821,0.07280913920693176,no,no
Arc_5,BACH2,knockdown,0.08559763636363636,11,0.051036567038296635,0.11575832010632234,0.055436952620950386,no,no
Arc_5,CREB1,activate,-9.427272727272788e-05,11,0.041995568444994066,0.02472352227671629,-0.024912067731261745,no,no
Arc_5,CREB1,knockdown,-0.07037690909090909,11,0.0339723401032503,-0.05030053904266029,-0.09045327913915788,yes,no
Arc_5,CUX2,activate,0.01994718181818182,11,0.035571667025367765,0.04096869367941644,-0.0010743300430527992,no,no
Arc_5,CUX2,knockdown,-0.0015963636363636362,11,0.03980224937933213,0.02192526262969687,-0.02511798990242414,no,no
Arc_5,EGR1,activate,-0.010782545454545454,11,0.015548033524299055,-0.0015942448073804107,-0.019970846101710498,yes,no
Arc_5,EGR1,knockdown,-0.04007818181818182,11,0.03376643008912308,-0.020123496812167213,-0.060032866824196424,yes,no
Arc_5,EHF,activate,-0.06554272727272727,11,0.08700836769770011,-0.014124067801989236,-0.11696138674346529,yes,no
Arc_5,EHF,knockdown,0.10911809090909091,11,0.035579233270138205,0.13014407413524845,0.08809210768293338,no,no
Arc_5,EPCAM,activate,0.006063636363636365,11,0.028445749911973586,0.022874000318461,-0.01074672759118827,no,no
Arc_5,EPCAM,knockdown,-0.008802545454545454,11,0.0449010503025567,0.01773227960282278,-0.035337370511913685,no,no
Arc_5,ESR1,activate,-0.001308545454545453,11,0.034864751470112726,0.019295206009936117,-0.021912296919027026,no,no
Arc_5,ESR1,knockdown,0.018622272727272727,11,0.0381856378343767,0.04118854262099751,-0.003943997166452058,no,no
Arc_5,ETS1,activate,0.0006609999999999997,11,0.034883248119978734,0.02127568228603328,-0.019953682286033284,no,no
Arc_5,ETS1,knockdown,-0.008849999999999998,11,0.05105573735830284,0.021322012677849653,-0.03902201267784965,no,no
Arc_5,FOS,activate,-0.171126,11,0.04707592491072267,-0.1433059061825353,-0.1989460938174647,yes,no
Arc_5,FOS,knockdown,0.017704454545454548,11,0.033235229797200554,0.037345220239524135,-0.0019363111486150435,no,no
Arc_5,FOXO3,activate,0.01174690909090909,11,0.03783955359793385,0.03410865627063846,-0.010614838088820274,no,no
Arc_5,FOXO3,knockdown,0.018356272727272725,11,0.03867190225497295,0.04120990652997514,-0.004497361075429689,no,no
Arc_5,GRHL2,activate,0.011191999999999999,11,0.040245592029438455,0.03497562502960327,-0.012591625029603268,no,no
Arc_5,GRHL2,knockdown,-0.018142,11,0.050014906158064525,0.011414920745111464,-0.047698920745111464,no,no
Arc_5,HES1,activate,0.11433609090909091,11,0.04506191550845248,0.14096598122812898,0.08770620059005287,no,no
Arc_5,HES1,knockdown,0.12414227272727274,11,0.030056399385458364,0.14190446969534934,0.10638007575919614,no,no
Arc_5,HSF2,activate,-0.002197090909090911,11,0.04809835725147907,0.02622722180998425,-0.030621403628166073,no,no
Arc_5,HSF2,knockdown,-0.03282027272727273,11,0.03722831128614595,-0.010819746670471756,-0.05482079878407371,yes,no
Arc_5,ICAM1,activate,0.028685363636363637,11,0.022864605696459005,0.04219748212965194,0.015173245143075331,no,no
Arc_5,ICAM1,knockdown,0.020040545454545453,11,0.05243723986893978,0.051028973944253715,-0.010947883035162809,no,no
Arc_5,JUN,activate,-0.30383390909090907,11,0.05955433836498318,-0.26863954416461333,-0.3390282740172048,yes,yes
Arc_5,JUN,knockdown,-0.00398009090909091,11,0.033997519163770015,0.01611115901304719,-0.02407134083122901,no,no
Arc_5,JUNB,activate,0.0954410909090909,11,0.04670093191672848,0.12303957802857582,0.06784260378960599,no,no
Arc_5,JUNB,knockdown,0.12199836363636364,11,0.06386133129096626,0.15973799872993152,0.08425872854279576,no,no
Arc_5,JUND,activate,0.03375154545454546,11,0.06227787161803723,0.07055541568017712,-0.003052324771086211,no,no
Arc_5,JUND,knockdown,-0.0681430909090909,11,0.03331739371395832,-0.0484537694431072,-0.08783241237507461,yes,no
Arc_5,KMT2A,activate,0.05923963636363636,11,0.0340680860814714,0.07937258866920262,0.03910668405807011,no,no
Arc_5,KMT2A,knockdown,0.05605490909090909,11,0.05189933534922108,0.08672545632322747,0.025384361858590717,no,no
Arc_5,LMX1B,activate,0.006191363636363636,11,0.03135191742548684,0.024719162841340764,-0.01233643556861349,no,no
Arc_5,LMX1B,knockdown,-0.09450072727272728,11,0.03154146172608654,-0.07586091454416566,-0.1131405400012889,yes,no
Arc_5,MEIS2,activate,-0.003191272727272727,11,0.037500653351884176,0.018970197205482858,-0.02535274266002831,no,no
Arc_5,MEIS2,knockdown,-0.3364148181818182,11,0.02177866174409338,-0.323544451554109,-0.34928518480952736,yes,yes
Arc_5,NCAM1,activate,0.005427727272727273,11,0.026643771118559437,0.021173189811702194,-0.010317735266247645,no,no
Arc_5,NCAM1,knockdown,-0.0072064545454545445,11,0.043360404798303345,0.018417907200803663,-0.03283081629171275,no,no
Arc_5,NFATC2,activate,-0.002088363636363635,11,0.03769244212643359,0.020186446219319008,-0.024363173492046277,no,no
Arc_5,NFATC2,knockdown,-0.3663654545454546,11,0.027616886078497827,-0.35004491781448016,-0.38268599127642905,yes,yes
Arc_5,NFIA,activate,0.17048154545454544,11,0.07779837122377777,0.21645744482128226,0.12450564608780863,no,no
Arc_5,NFIA,knockdown,0.034765090909090905,11,0.07288891000482109,0.07783968409939888,-0.008309502281217074,no,no
Arc_5,NFIB,activate,-0.001592818181818182,11,0.03689697695155575,0.020211901795957738,-0.0233975381595941,no,no
Arc_5,NFIB,knockdown,-0.43809254545454546,11,0.030328636966944742,-0.4201694663567613,-0.45601562455232963,yes,yes
Arc_5,NFIX,activate,-0.1080219090909091,11,0.06401871288686542,-0.07018926741762216,-0.14585455076419604,yes,no
Arc_5,NFIX,knockdown,0.023738272727272726,11,0.0462613387464974,0.05107697688422343,-0.0036004314296779714,no,no
Arc_5,NFKB1,activate,0.018269545454545455,11,0.04854380320362968,0.04695709990924113,-0.010418009000150222,no,no
Arc_5,NFKB1,knockdown,-0.007619909090909091,11,0.025479510990027047,0.00743751967995335,-0.02267733786177153,no,no
Arc_5,NFYC,activate,0.02333209090909091,11,0.039720560075242,0.04680544188140029,-0.00014126006321846934,no,no
Arc_5,NFYC,knockdown,-0.013325454545454545,11,0.04746130367017669,0.014722383565162154,-0.041373292656071245,no,no
Arc_5,NR6A1,activate,0.007360090909090908,11,0.03647857423599378,0.02891755068279244,-0.014197368864610626,no,no
Arc_5,NR6A1,knockdown,-0.023499272727272726,11,0.037825218611637686,-0.0011459969830889816,-0.04585254847145647,yes,no
Arc_5,PBX1,activate,0.0767760909090909,11,0.07079702606671348,0.11861445969119516,0.034937722126986655,no,no
Arc_5,PBX1,knockdown,0.1297299090909091,11,0.03776257302529727,0.1520461636593529,0.10741365452246529,no,no
Arc_5,PKNOX2,activate,-0.0018020909090909097,11,0.0442875207331694,0.024370161342485125,-0.027974343160666944,no,no
Arc_5,PKNOX2,knockdown,-0.04268918181818182,11,0.04601782835775322,-0.01549438310489979,-0.06988398053146386,yes,no
Arc_5,PROX1,activate,-0.006977636363636363,11,0.033842539943901156,0.013022026692291765,-0.02697729941956449,no,no
Arc_5,PROX1,knockdown,-0.2204969090909091,11,0.02881999438395,-0.20346538078634951,-0.2375284373954687,yes,no
Arc_5,RBPJ,activate,0.023125727272727273,11,0.03279445999278204,0.04250601465789304,0.0037454398875615066,no,no
Arc_5,RBPJ,knockdown,-0.31795354545454546,11,0.022425555111807754,-0.3047008892762042,-0.3312062016328867,yes,yes
Arc_5,REST,activate,-0.2665471818181818,11,0.035755125279652376,-0.24541725305689766,-0.287677110579466,yes,no
Arc_5,REST,knockdown,0.012166272727272727,11,0.024349574148600252,0.026555951496495943,-0.002223406041950489,no,no
Arc_5,RORA_RORB,activate,-0.009320818181818182,11,0.03513296374864546,0.011441436610339422,-0.030083072973975784,no,no
Arc_5,RORA_RORB,knockdown,-0.41516590909090906,11,0.04757276732428869,-0.38705220017009556,-0.44327961801172255,yes,yes
Arc_5,RUNX1,activate,-0.38373854545454544,11,0.026961312002065602,-0.3678054282452316,-0.3996716626638593,yes,yes
Arc_5,RUNX1,knockdown,0.024168000000000002,11,0.05262542542915924,0.05526763904904037,-0.006931639049040365,no,no
Arc_5,SIX1,activate,-0.0026497272727272728,11,0.033972340782144846,0.01742664317672256,-0.022726097722177103,no,no
Arc_5,SIX1,knockdown,-0.2876405454545454,11,0.06376614300295047,-0.24995716304444462,-0.3253239278646462,yes,no
Arc_5,SIX4,activate,-0.013548545454545454,11,0.04248758841912221,0.011560014773202213,-0.03865710568229312,no,no
Arc_5,SIX4,knockdown,-0.011788818181818183,11,0.0311451356292381,0.0066167807906134645,-0.03019441715424983,no,no
Arc_5,SMAD3,activate,-0.149681,11,0.031629678917118334,-0.13098905424302795,-0.16837294575697206,yes,no
Arc_5,SMAD3,knockdown,-0.011718454545454548,11,0.030009903779797883,0.006016265275565947,-0.029453174366475043,no,no
Arc_5,SOX11,activate,0.003959636363636363,11,0.04875178882927831,0.03277010246859069,-0.02485082974131796,no,no
Arc_5,SOX11,knockdown,0.009748454545454545,11,0.04345187778534694,0.03542687337261222,-0.015929964281703138,no,no
Arc_5,SOX9,activate,-0.002780818181818182,11,0.05167431936817007,0.027756753103343766,-0.03331838946698013,no,no
Arc_5,SOX9,knockdown,0.0022712727272727285,11,0.04162888674488163,0.026872372694093143,-0.022329827239547684,no,no
Arc_5,STAT1,activate,0.04476772727272727,11,0.029469842219092077,0.062183291106594346,0.027352163438860197,no,no
Arc_5,STAT1,knockdown,-0.05016636363636364,11,0.06338540355361434,-0.012707983862336986,-0.0876247434103903,yes,no
Arc_5,STAT2,activate,0.10077799999999999,11,0.048777872354173066,0.1296038804831325,0.07195211951686747,no,no
Arc_5,STAT2,knockdown,0.10795054545454547,11,0.0273832417305316,0.12413300719936367,0.09176808370972726,no,no
Arc_5,TBX15,activate,0.01906127272727273,11,0.03506100539371599,0.039781002849147484,-0.0016584573946020302,no,no
Arc_5,TBX15,knockdown,-0.017194818181818183,11,0.04493215099417828,0.00935838620979237,-0.04374802257342873,no,no
Arc_5,TCF4,activate,0.026326090909090914,11,0.04293678202300342,0.051700107593103214,0.0009520742250786161,no,no
Arc_5,TCF4,knockdown,-0.6422905454545454,11,0.02082688989918387,-0.6299826400438685,-0.6545984508652224,yes,yes
Arc_5,TCF7L1,activate,0.18628409090909093,11,0.05909231425736268,0.2212054170359513,0.15136276478223054,no,no
Arc_5,TCF7L1,knockdown,-0.01955990909090909,11,0.04640186376958268,0.007861840047809845,-0.04698165822962802,no,no
Arc_5,TCF7L2,activate,-0.1650060909090909,11,0.04193782641829342,-0.14022241926227583,-0.189789762555906,yes,no
Arc_5,TCF7L2,knockdown,0.018017000000000002,11,0.04439408158977951,0.04425222569360156,-0.00821822569360155,no,no
Arc_5,TEAD1,activate,-0.0016155454545454554,11,0.03472584501884335,0.01890611754298631,-0.02213720845207722,no,no
Arc_5,TEAD1,knockdown,-0.28211981818181814,11,0.09389285338066808,-0.22663268766248396,-0.3376069487011523,yes,no
Arc_5,TFDP1,activate,0.0024168181818181823,11,0.03126379893045047,0.02089254268399096,-0.016058906320354595,no,no
Arc_5,TFDP1,knockdown,-0.23892,11,0.0934178926116405,-0.18371355335844455,-0.2941264466415554,yes,no
Arc_5,THRB,activate,0.01962254545454545,11,0.04341861973937826,0.045281310032513365,-0.006036219123422462,no,no
Arc_5,THRB,knockdown,0.0009751818181818176,11,0.033395608052012415,0.02071072500422015,-0.01876036136785652,no,no
Arc_5,ZBTB20,activate,-0.009591181818181818,11,0.04115335229557413,0.014728895247479244,-0.03391125888384288,no,no
Arc_5,ZBTB20,knockdown,-0.010991272727272726,11,0.012903622027096958,-0.003365719409738753,-0.0186168260448067,yes,no
Arc_5,ZEB1,activate,0.007286363636363636,11,0.04211247047436834,0.03217324332495125,-0.017600516052223975,no,no
Arc_5,ZEB1,knockdown,0.009791545454545454,11,0.03573978939883009,0.030912411289417484,-0.011329320380326574,no,no
Arc_6,ASCL1,activate,-0.035668,1,,,,no,no
Arc_6,ASCL1,knockdown,0.03355,1,,,,no,no
Arc_6,BACH1,activate,-0.163061,1,,,,no,no
Arc_6,BACH1,knockdown,-0.081557,1,,,,no,no
Arc_6,BACH2,activate,0.047937,1,,,,no,no
Arc_6,BACH2,knockdown,0.066628,1,,,,no,no
Arc_6,CREB1,activate,-0.190801,1,,,,no,no
Arc_6,CREB1,knockdown,-0.026707,1,,,,no,no
Arc_6,CUX2,activate,0.066716,1,,,,no,no
Arc_6,CUX2,knockdown,-0.00168,1,,,,no,no
Arc_6,EGR1,activate,0.000718,1,,,,no,no
Arc_6,EGR1,knockdown,-0.300518,1,,,,no,yes
Arc_6,EHF,activate,-0.347352,1,,,,no,yes
Arc_6,EHF,knockdown,-0.015681,1,,,,no,no
Arc_6,EPCAM,activate,-0.082134,1,,,,no,no
Arc_6,EPCAM,knockdown,0.019217,1,,,,no,no
Arc_6,ESR1,activate,-0.107774,1,,,,no,no
Arc_6,ESR1,knockdown,-0.019112,1,,,,no,no
Arc_6,ETS1,activate,-0.03418,1,,,,no,no
Arc_6,ETS1,knockdown,0.0248,1,,,,no,no
Arc_6,FOS,activate,-0.022087,1,,,,no,no
Arc_6,FOS,knockdown,-0.260877,1,,,,no,no
Arc_6,FOXO3,activate,-0.158248,1,,,,no,no
Arc_6,FOXO3,knockdown,-0.049634,1,,,,no,no
Arc_6,GRHL2,activate,-0.332178,1,,,,no,yes
Arc_6,GRHL2,knockdown,-0.037593,1,,,,no,no
Arc_6,HES1,activate,-0.14136,1,,,,no,no
Arc_6,HES1,knockdown,0.072124,1,,,,no,no
Arc_6,HSF2,activate,0.040393,1,,,,no,no
Arc_6,HSF2,knockdown,-0.003203,1,,,,no,no
Arc_6,ICAM1,activate,-0.048549,1,,,,no,no
Arc_6,ICAM1,knockdown,-0.085442,1,,,,no,no
Arc_6,JUN,activate,-0.031678,1,,,,no,no
Arc_6,JUN,knockdown,-0.313014,1,,,,no,yes
Arc_6,JUNB,activate,-0.004988,1,,,,no,no
Arc_6,JUNB,knockdown,-0.043019,1,,,,no,no
Arc_6,JUND,activate,-0.015209,1,,,,no,no
Arc_6,JUND,knockdown,-0.193671,1,,,,no,no
Arc_6,KMT2A,activate,-0.018902,1,,,,no,no
Arc_6,KMT2A,knockdown,0.014106,1,,,,no,no
Arc_6,LMX1B,activate,0.032745,1,,,,no,no
Arc_6,LMX1B,knockdown,-0.043806,1,,,,no,no
Arc_6,MEIS2,activate,0.020529,1,,,,no,no
Arc_6,MEIS2,knockdown,-0.675277,1,,,,no,yes
Arc_6,NCAM1,activate,-0.014001,1,,,,no,no
Arc_6,NCAM1,knockdown,-0.010763,1,,,,no,no
Arc_6,NFATC2,activate,0.005723,1,,,,no,no
Arc_6,NFATC2,knockdown,0.020844,1,,,,no,no
Arc_6,NFIA,activate,-0.507946,1,,,,no,yes
