,,0.0,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.1020408163265306,0.12244897959183673,0.14285714285714285,0.16326530612244897,0.18367346938775508,0.2040816326530612,0.22448979591836732,0.24489795918367346,0.26530612244897955,0.2857142857142857,0.3061224489795918,0.32653061224489793,0.3469387755102041,0.36734693877551017,0.3877551020408163,0.4081632653061224,0.42857142857142855,0.44897959183673464,0.4693877551020408,0.4897959183673469,0.5102040816326531,0.5306122448979591,0.5510204081632653,0.5714285714285714,0.5918367346938775,0.6122448979591836,0.6326530612244897,0.6530612244897959,0.673469387755102,0.6938775510204082,0.7142857142857142,0.7346938775510203,0.7551020408163265,0.7755102040816326,0.7959183673469387,0.8163265306122448,0.836734693877551,0.8571428571428571,0.8775510204081632,0.8979591836734693,0.9183673469387754,0.9387755102040816,0.9591836734693877,0.9795918367346939,1.0,
AHR,tprs,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9941860465116279, 0.9854651162790697, 0.9854651162790697, 0.9825581395348837, 0.938953488372093, 0.9244186046511628, 0.9186046511627907, 0.9098837209302325, 0.9040697674418605, 0.8895348837209303, 0.8866279069767442, 0.872093023255814, 0.8546511627906976, 0.8517441860465116, 0.8430232558139535, 0.8284883720930233, 0.8226744186046512, 0.8197674418604651, 0.813953488372093, 0.813953488372093, 0.8052325581395349, 0.7877906976744186, 0.7790697674418605, 0.7558139534883721, 0.7441860465116279, 0.7354651162790697, 0.7238372093023255, 0.7151162790697675, 0.7093023255813954, 0.7063953488372093, 0.7034883720930233, 0.6918604651162791, 0.6918604651162791, 0.6831395348837209, 0.6831395348837209, 0.6773255813953488, 0.6686046511627907, 0.6656976744186046, 0.6540697674418605, 0.6482558139534884, 0.6453488372093024, 0.6424418604651163, 0.6366279069767442, 0.625]
AHR,fprs,[1.0, 1.0, 1.0, 0.9756554307116105, 0.951310861423221, 0.9082397003745318, 0.7790262172284644, 0.653558052434457, 0.49812734082397003, 0.35580524344569286, 0.2565543071161049, 0.19288389513108614, 0.13857677902621723, 0.11797752808988764, 0.08801498127340825, 0.06179775280898876, 0.04868913857677903, 0.03745318352059925, 0.033707865168539325, 0.0299625468164794, 0.018726591760299626, 0.011235955056179775, 0.011235955056179775, 0.009363295880149813, 0.00749063670411985, 0.0056179775280898875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BACH1,tprs,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9978118161925602, 0.9978118161925602, 0.9956236323851203, 0.9956236323851203, 0.986870897155361, 0.9781181619256017, 0.973741794310722, 0.9715536105032823, 0.962800875273523, 0.9452954048140044, 0.936542669584245, 0.9277899343544858, 0.9146608315098468, 0.9037199124726477, 0.8927789934354485, 0.8796498905908097, 0.8358862144420132, 0.8074398249452954, 0.7789934354485777, 0.7483588621444202, 0.7352297592997812, 0.7089715536105032, 0.6630196936542669, 0.6301969365426696, 0.6061269146608315, 0.5929978118161926, 0.5820568927789934, 0.5689277899343544, 0.5557986870897156, 0.5536105032822757, 0.5470459518599562, 0.5382932166301969, 0.5295404814004376, 0.5229759299781181, 0.5120350109409191, 0.5054704595185996, 0.49671772428884026, 0.47702407002188185, 0.4551422319474836, 0.4420131291028446, 0.3916849015317287, 0.3479212253829322, 0.0, 0.0]
BACH1,fprs,[1.0, 1.0, 1.0, 1.0, 0.997624703087886, 0.9691211401425178, 0.9358669833729216, 0.9026128266033254, 0.8551068883610451, 0.8194774346793349, 0.7648456057007126, 0.6888361045130641, 0.6033254156769596, 0.5486935866983373, 0.4251781472684085, 0.36104513064133015, 0.31353919239904987, 0.27078384798099764, 0.24228028503562946, 0.20190023752969122, 0.18527315914489312, 0.16864608076009502, 0.13064133016627077, 0.0997624703087886, 0.09263657957244656, 0.07125890736342043, 0.0688836104513064, 0.06175771971496437, 0.04275534441805225, 0.030878859857482184, 0.023752969121140142, 0.023752969121140142, 0.0166270783847981, 0.014251781472684086, 0.014251781472684086, 0.014251781472684086, 0.011876484560570071, 0.011876484560570071, 0.011876484560570071, 0.009501187648456057, 0.009501187648456057, 0.009501187648456057, 0.009501187648456057, 0.009501187648456057, 0.007125890736342043, 0.004750593824228029, 0.0023752969121140144, 0.0023752969121140144, 0.0, 0.0]
CREB1,tprs,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9976798143851509, 0.9976798143851509, 0.9976798143851509, 0.9953596287703016, 0.9930394431554525, 0.9907192575406032, 0.9907192575406032, 0.9907192575406032, 0.9837587006960556, 0.9791183294663574, 0.9698375870069605, 0.962877030162413, 0.9466357308584686, 0.8863109048723898, 0.851508120649652, 0.7795823665893271, 0.7424593967517401, 0.7053364269141531, 0.6682134570765661, 0.6450116009280742, 0.6310904872389791, 0.6102088167053364, 0.5870069605568445, 0.5638051044083526, 0.5406032482598608, 0.5220417633410673, 0.5034802784222738, 0.48259860788863107, 0.46403712296983757, 0.45011600928074247, 0.43387470997679817, 0.4060324825986079, 0.25754060324825984, 0.23665893271461716, 0.21577726218097448, 0.14617169373549885, 0.10904872389791183, 0.060324825986078884, 0.0]
CREB1,fprs,[1.0, 1.0, 1.0, 1.0, 0.7539149888143176, 0.7293064876957495, 0.6868008948545862, 0.6219239373601789, 0.5973154362416108, 0.5816554809843401, 0.5637583892617449, 0.5480984340044742, 0.5212527964205816, 0.5100671140939598, 0.47874720357941836, 0.44966442953020136, 0.4228187919463087, 0.3959731543624161, 0.38031319910514544, 0.34675615212527966, 0.319910514541387, 0.29082774049217003, 0.2662192393736018, 0.24384787472035793, 0.19686800894854586, 0.16554809843400448, 0.1342281879194631, 0.11409395973154363, 0.09172259507829977, 0.06263982102908278, 0.06040268456375839, 0.0447427293064877, 0.042505592841163314, 0.03803131991051454, 0.03355704697986577, 0.029082774049217, 0.026845637583892617, 0.026845637583892617, 0.02237136465324385, 0.017897091722595078, 0.017897091722595078, 0.017897091722595078, 0.017897091722595078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
CUX1,tprs,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9906542056074766, 0.9836448598130841, 0.9789719626168224, 0.9462616822429907, 0.9228971962616822, 0.8878504672897196, 0.8504672897196262, 0.8294392523364486, 0.8037383177570093, 0.780373831775701, 0.7616822429906542, 0.6658878504672897, 0.6448598130841121, 0.616822429906542, 0.6144859813084113, 0.6098130841121495, 0.5957943925233645, 0.5233644859813084, 0.4976635514018692, 0.4766355140186916, 0.4602803738317757, 0.4462616822429907, 0.43457943925233644, 0.4205607476635514, 0.39953271028037385, 0.397196261682243, 0.3925233644859813, 0.3925233644859813, 0.3925233644859813, 0.3855140186915888, 0.3691588785046729, 0.3574766355140187, 0.34345794392523366, 0.3364485981308411, 0.3177570093457944, 0.3037383177570093, 0.2897196261682243, 0.2803738317757009, 0.27102803738317754]
CUX1,fprs,[1.0, 1.0, 1.0, 1.0, 1.0, 0.9977777777777778, 0.9977777777777778, 0.9977777777777778, 0.9977777777777778, 0.9955555555555555, 0.9511111111111111, 0.8866666666666667, 0.7666666666666667, 0.6777777777777778, 0.5711111111111111, 0.4822222222222222, 0.3933333333333333, 0.31555555555555553, 0.2777777777777778, 0.23777777777777778, 0.19777777777777777, 0.1711111111111111, 0.11777777777777777, 0.1, 0.08444444444444445, 0.06666666666666667, 0.057777777777777775, 0.042222222222222223, 0.024444444444444446, 0.015555555555555555, 0.008888888888888889, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
EGR1,tprs,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.995049504950495, 0.995049504950495, 0.995049504950495, 0.995049504950495, 0.995049504950495, 0.9777227722772277, 0.900990099009901, 0.8935643564356436, 0.8910891089108911, 0.8886138613861386, 0.8861386138613861, 0.8811881188118812, 0.8688118811881188, 0.8564356435643564, 0.8415841584158416, 0.8267326732673267, 0.806930693069307, 0.7871287128712872, 0.7524752475247525, 0.7277227722772277, 0.6435643564356436, 0.5792079207920792, 0.5222772277227723, 0.4900990099009901, 0.4405940594059406, 0.37623762376237624, 0.31683168316831684, 0.20297029702970298, 0.15099009900990099, 0.12376237623762376, 0.07425742574257425, 0.05198019801980198, 0.017326732673267328, 0.017326732673267328, 0.017326732673267328, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.0049504950495049506, 0.0, 0.0, 0.0]
EGR1,fprs,[1.0, 1.0, 1.0, 0.919831223628692, 0.8860759493670886, 0.8713080168776371, 0.8649789029535865, 0.8565400843881856, 0.8354430379746836, 0.8291139240506329, 0.8164556962025317, 0.7953586497890295, 0.7362869198312236, 0.6856540084388185, 0.5506329113924051, 0.5506329113924051, 0.5358649789029536, 0.5274261603375527, 0.5021097046413502, 0.48523206751054854, 0.47257383966244726, 0.4409282700421941, 0.41350210970464135, 0.38396624472573837, 0.35864978902953587, 0.3438818565400844, 0.31223628691983124, 0.2890295358649789, 0.2320675105485232, 0.17088607594936708, 0.12447257383966245, 0.10126582278481013, 0.0759493670886076, 0.056962025316455694, 0.035864978902953586, 0.02109704641350211, 0.010548523206751054, 0.006329113924050633, 0.002109704641350211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
ESR1,tprs,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9923664122137404, 0.989821882951654, 0.9872773536895675, 0.9847328244274809, 0.9694656488549618, 0.9465648854961832, 0.916030534351145, 0.905852417302799, 0.8905852417302799, 0.8625954198473282, 0.8422391857506362, 0.8269720101781171, 0.8040712468193384, 0.7811704834605598, 0.7582697201017812, 0.7455470737913485, 0.7201017811704835, 0.7048346055979644, 0.6870229007633588, 0.6717557251908397, 0.6564885496183206, 0.648854961832061, 0.6361323155216285, 0.628498727735369, 0.6106870229007634, 0.6055979643765903, 0.5928753180661578, 0.5750636132315522, 0.5521628498727735, 0.544529262086514, 0.544529262086514, 0.5419847328244275, 0.42748091603053434, 0.40966921119592875, 0.3969465648854962, 0.3969465648854962, 0.3944020356234097, 0.39185750636132316, 0.3893129770992366, 0.37404580152671757, 0.366412213740458, 0.24936386768447838]
ESR1,fprs,[1.0, 1.0, 1.0, 1.0, 0.9876288659793815, 0.9752577319587629, 0.9731958762886598, 0.9484536082474226, 0.8577319587628865, 0.7463917525773196, 0.6371134020618556, 0.5731958762886598, 0.4742268041237113, 0.4061855670103093, 0.34845360824742266, 0.30721649484536084, 0.2515463917525773, 0.21855670103092784, 0.18350515463917524, 0.13814432989690723, 0.10103092783505155, 0.07628865979381444, 0.05567010309278351, 0.05567010309278351, 0.04536082474226804, 0.03711340206185567, 0.032989690721649485, 0.0288659793814433, 0.0288659793814433, 0.024742268041237112, 0.024742268041237112, 0.018556701030927835, 0.01443298969072165, 0.01443298969072165, 0.012371134020618556, 0.010309278350515464, 0.010309278350515464, 0.006185567010309278, 0.004123711340206186, 0.004123711340206186, 0.002061855670103093, 0.002061855670103093, 0.002061855670103093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
FOXO3,tprs,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9948849104859335, 0.989769820971867, 0.9872122762148338, 0.9769820971867008, 0.9616368286445013, 0.9565217391304348, 0.9539641943734015, 0.9514066496163683, 0.9437340153452686, 0.9335038363171355, 0.928388746803069, 0.7647058823529411, 0.7493606138107417, 0.731457800511509, 0.7263427109974424, 0.7237851662404092, 0.7161125319693095, 0.6956521739130435, 0.6751918158567775, 0.6649616368286445, 0.6572890025575447, 0.6445012787723785, 0.639386189258312, 0.6342710997442456, 0.6317135549872123, 0.629156010230179, 0.629156010230179, 0.6265984654731458, 0.6265984654731458, 0.6214833759590793, 0.6214833759590793, 0.618925831202046, 0.6138107416879796, 0.6112531969309463, 0.6086956521739131, 0.6086956521739131, 0.6086956521739131, 0.6035805626598465, 0.6010230179028133, 0.5959079283887468, 0.0, 0.0, 0.0, 0.0]
FOXO3,fprs,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8480492813141683, 0.8234086242299795, 0.7905544147843943, 0.757700205338809, 0.7145790554414785, 0.6899383983572895, 0.6652977412731006, 0.6036960985626283, 0.5626283367556468, 0.4989733059548255, 0.44763860369609854, 0.1375770020533881, 0.0944558521560575, 0.07186858316221766, 0.057494866529774126, 0.043121149897330596, 0.04106776180698152, 0.030800821355236138, 0.026694045174537988, 0.02053388090349076, 0.02053388090349076, 0.018480492813141684, 0.01642710472279261, 0.01642710472279261, 0.014373716632443531, 0.012320328542094456, 0.012320328542094456, 0.012320328542094456, 0.01026694045174538, 0.008213552361396304, 0.008213552361396304, 0.008213552361396304, 0.008213552361396304, 0.008213552361396304, 0.008213552361396304, 0.006160164271047228, 0.006160164271047228, 0.006160164271047228, 0.006160164271047228, 0.006160164271047228, 0.0, 0.0, 0.0, 0.0]
HIF1A,tprs,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.995260663507109, 0.995260663507109, 0.995260663507109, 0.995260663507109, 0.9881516587677726, 0.9834123222748815, 0.9786729857819905, 0.9786729857819905, 0.966824644549763, 0.9360189573459715, 0.933649289099526, 0.9146919431279621, 0.9004739336492891, 0.8886255924170616, 0.8625592417061612, 0.8364928909952607, 0.8199052132701422, 0.7938388625592417, 0.7630331753554502, 0.7417061611374408, 0.7085308056872038, 0.6042654028436019, 0.5781990521327014, 0.556872037914692, 0.523696682464455, 0.5023696682464455, 0.4881516587677725, 0.46445497630331756, 0.44549763033175355, 0.4312796208530806, 0.4099526066350711, 0.3909952606635071, 0.37203791469194314, 0.34834123222748814, 0.3293838862559242, 0.2914691943127962, 0.26303317535545023, 0.21800947867298578, 0.13981042654028436, 0.0]
HIF1A,fprs,[1.0, 0.9276315789473685, 0.706140350877193, 0.706140350877193, 0.6907894736842105, 0.6864035087719298, 0.6820175438596491, 0.6820175438596491, 0.6798245614035088, 0.6710526315789473, 0.6337719298245614, 0.6293859649122807, 0.6271929824561403, 0.6228070175438597, 0.6096491228070176, 0.5833333333333334, 0.5504385964912281, 0.5175438596491229, 0.46710526315789475, 0.38377192982456143, 0.3201754385964912, 0.25219298245614036, 0.20394736842105263, 0.17763157894736842, 0.14035087719298245, 0.11403508771929824, 0.09429824561403509, 0.07675438596491228, 0.05921052631578947, 0.05482456140350877, 0.05043859649122807, 0.02850877192982456, 0.019736842105263157, 0.013157894736842105, 0.006578947368421052, 0.0043859649122807015, 0.0021929824561403508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
