AHR,0.9725807076696509 
BACH1,0.9279791130854962 
CREB1,0.9288761450035032 
CUX1,0.871111284087076 
EGR1,0.80439798501814 
ESR1,0.9254163592697819 
FOXO3,0.8940775384227766 
HIF1A,0.9351622890865265 
JUN,0.9677296407862435 
MECOM,0.7482473210347422 
NFE2L2,0.9465201003043827 
NFIB,0.8912914564195455 
PBX1,0.836363068465767 
PPARG,0.9428559106395824 
RUNX1,0.9506247609333164 
SMAD3,0.9467222222222222 
STAT1,0.8225938708254406 
STAT4,0.9379276012799421 
TCF4,0.9846930036282098 
TCF7L2,0.9448893743730865 
