start-state,dist-to-start,attractor
460567874781320,1, 460292996874376
458089678651594,0, 458089678651594
458089678651594,1, 460288701907146
458089678651594,1, 457539922837706
458089678651594,1, 458124038389962
458089678651594,1, 458106858520778
458089678651594,1, 458098268586186
458089678651594,1, 458085383684298
458089678651594,1, 458089410216138
458089678651594,1, 458089695428810
458089678651594,1, 458089678913738
458089678651594,1, 458089678659786
458089678651594,1, 458089678653642
458089678651594,1, 458089678651850
458089678651594,1, 458089678651530
458089678651594,1, 458089678651610
458089678651594,1, 458089678651598
458089678651594,1, 458089678651592
459743241068746,0, 459743241068746
459743241068746,1, 457544217813194
459743241068746,1, 460842752696522
459743241068746,1, 460292996882634
459743241068746,1, 459777600807114
459743241068746,1, 459760420937930
459743241068746,1, 459734651134154
459743241068746,1, 459747536036042
459743241068746,1, 459742972633290
459743241068746,1, 459743257845962
459743241068746,1, 459743241330890
459743241068746,1, 459743240937674
459743241068746,1, 459743241060554
459743241068746,1, 459743241070794
459743241068746,1, 459743241069258
459743241068746,1, 459743241069002
459743241068746,1, 459743241068762
459743241068746,1, 459743241068750
459743241068746,1, 459743241068744
460290882953418,1, 460290882953674
457542070329546,1, 457539922845898
457542070329546,1, 457542070329802
458098260205770,1, 458098268594378
458098260205770,1, 458098260467914
460572169748696,1, 460297291841752
457548512780506,0, 457548512780506
457548512780506,1, 461946559291610
457548512780506,1, 459747536036058
457548512780506,1, 458648024408282
457548512780506,1, 458098268594394
457548512780506,1, 457582872518874
457548512780506,1, 457565692649690
457548512780506,1, 457539922845914
457548512780506,1, 457544217813210
457548512780506,1, 457548244345050
457548512780506,1, 457548529557722
457548512780506,1, 457548513042650
457548512780506,1, 457548512772314
457548512780506,1, 457548512782554
457548512780506,1, 457548512780762
457548512780506,1, 457548512780490
457548512780506,1, 457548512780510
457548512780506,1, 457548512780504
457548512780504,0, 457548512780504
457548512780504,1, 422364140691672
457548512780504,1, 461946559291608
457548512780504,1, 459747536036056
457548512780504,1, 458098268594392
457548512780504,1, 457582872518872
457548512780504,1, 457565692649688
457548512780504,1, 457539922845912
457548512780504,1, 457544217813208
457548512780504,1, 457548244345048
457548512780504,1, 457548529557720
457548512780504,1, 457548513042648
457548512780504,1, 457548512772312
457548512780504,1, 457548512782552
457548512780504,1, 457548512780760
457548512780504,1, 457548512780488
457548512780504,1, 457548512780508
457548512780504,1, 457548512780506
459747536036058,0, 459747536036058
459747536036058,1, 464145582547162
459747536036058,1, 457548512780506
459747536036058,1, 460847047663834
459747536036058,1, 460297291849946
459747536036058,1, 459781895774426
459747536036058,1, 459764715905242
459747536036058,1, 459738946101466
459747536036058,1, 459743241068762
459747536036058,1, 459747267600602
459747536036058,1, 459747552813274
459747536036058,1, 459747536298202
459747536036058,1, 459747536027866
459747536036058,1, 459747536038106
459747536036058,1, 459747536036314
459747536036058,1, 459747536036042
459747536036058,1, 459747536036062
459747536036058,1, 459747536036056
457550391804362,1, 457550391804298
457550425448715,0, 457550425448715
457550425448715,1, 459749448704267
457550425448715,1, 458649937076491
457550425448715,1, 458100181262603
457550425448715,1, 457825303355659
457550425448715,1, 457584785187083
457550425448715,1, 457567605317899
457550425448715,1, 457550962319627
457550425448715,1, 457550693884171
457550425448715,1, 457550442225931
457550425448715,1, 457550425710859
457550425448715,1, 457550425317643
457550425448715,1, 457550425432331
457550425448715,1, 457550425440523
457550425448715,1, 457550425450763
457550425448715,1, 457550425448843
457550425448715,1, 457550425448731
457550425448715,1, 457550425448719
457550425448715,1, 457550425448713
282178320662795,1, 422915809018123
316812937068811,1, 457550425424139
458091549319490,1, 458091549319618
476310842597699,1, 476310842597635
476310842597699,1, 476310842597703
476345219113287,1, 476310859374919
476345219113287,1, 476362398982471
457550425448783,1, 459749448704335
457550425448783,1, 458649937076559
457550425448783,1, 457567605317967
457550425448783,1, 457550425317711
457550425448783,1, 457550425448719
457541801894222,1, 457541801894350
460848960266574,1, 460846812782926
476362390593861,0, 476362390593861
476362390593861,1, 441178018505029
476362390593861,1, 478561413849413
476362390593861,1, 476912146407749
476362390593861,1, 476224951640389
476362390593861,1, 476328030855493
476362390593861,1, 476362927464773
476362390593861,1, 476362659029317
476362390593861,1, 476362373816645
476362390593861,1, 476362398982469
476362390593861,1, 476362391118149
476362390593861,1, 476362390856005
476362390593861,1, 476362390462789
476362390593861,1, 476362390595909
476362390593861,1, 476362390593989
476362390593861,1, 476362390593797
476362390593861,1, 476362390593877
476362390593861,1, 476362390593863
457550425448779,1, 457550425448715
479093994512775,1, 477994482884999
479093994512775,1, 479025275036039
479093994512775,1, 479093990318471
479093994512775,1, 479093994381703
457550417060173,1, 459749440315725
457550417060173,1, 458649928687949
457550417060173,1, 457567596929357
457550417060173,1, 457550416929101
271163416113563,0, 271163416113563
271163416113563,1, 235979044024731
271163416113563,1, 279959509135771
271163416113563,1, 268964392858011
271163416113563,1, 271300855067035
271163416113563,1, 271146236244379
271163416113563,1, 271162879242651
271163416113563,1, 271163684549019
271163416113563,1, 271163349004699
271163416113563,1, 271163399336347
271163416113563,1, 271163424502171
271163416113563,1, 271163420307867
271163416113563,1, 271163415064987
271163416113563,1, 271163415982491
271163416113563,1, 271163416048027
271163416113563,1, 271163416080795
271163416113563,1, 271163416097179
271163416113563,1, 271163416109467
