start-state,dist-to-start,attractor
469919931261389,1, 461123838239181
460024397900173,1, 460058757638541
460024397900173,1, 460024330791309
478801923498447,1, 478527045591503
478801923498447,1, 478784743629263
459740854575567,0, 459740854575567
459740854575567,1, 460840366203343
459740854575567,1, 460290610389455
459740854575567,1, 460015732482511
459740854575567,1, 459775214313935
459740854575567,1, 459749444510159
459740854575567,1, 459741391446479
459740854575567,1, 459741123011023
459740854575567,1, 459740871352783
459740854575567,1, 459740862964175
459740854575567,1, 459740854837711
459740854575567,1, 459740854444495
459740854575567,1, 459740854577615
459740854575567,1, 459740854575439
459740854575567,1, 459740854575583
459740854575567,1, 459740854575565
452019265037769,1, 452019265037761
548913842037661,1, 478545097859997
478544225446349,1, 478544225462733
478544225446349,1, 478544225446285
478562009441245,1, 478544829572061
478562009441245,1, 478561942332381
460024947370447,1, 460059307108815
460024947370447,1, 460024880261583
459749520007645,1, 459783879746013
459749520007645,1, 459749452898781
478561405460957,0, 478561405460957
478561405460957,1, 476362382205405
478561405460957,1, 477461893833181
478561405460957,1, 479111161274845
478561405460957,1, 478527045722589
478561405460957,1, 478544225591773
478561405460957,1, 478561942331869
478561405460957,1, 478561673896413
478561405460957,1, 478561422238173
478561405460957,1, 478561405723101
478561405460957,1, 478561405329885
478561405460957,1, 478561405463005
478561405460957,1, 478561405460829
478561405460957,1, 478561405460893
478561405460957,1, 478561405460941
478561405460957,1, 478561405460949
478561405460957,1, 478561405460959
478544766656989,1, 478510406918621
478716032672221,1, 461123846627805
530393074852317,1, 460024330674653
460024599241183,0, 460024599241183
460024599241183,1, 464422645752287
460024599241183,1, 461124110868959
460024599241183,1, 460574355055071
460024599241183,1, 459749721334239
460024599241183,1, 460058958979551
460024599241183,1, 460016009306591
460024599241183,1, 460024330805727
460024599241183,1, 460024616018399
460024599241183,1, 460024590852575
460024599241183,1, 460024595046879
460024599241183,1, 460024599503327
460024599241183,1, 460024599110111
460024599241183,1, 460024599243231
460024599241183,1, 460024599241055
460024599241183,1, 460024599241119
460024599241183,1, 460024599241167
460024599241183,1, 460024599241181
459766704071135,1, 459766636962271
478545098007517,0, 478545098007517
478545098007517,1, 482943144518621
478545098007517,1, 478544829572061
478545098007517,1, 478545030898653
478545098007517,1, 478545114784733
478545098007517,1, 478545100104669
478545098007517,1, 478545098269661
478545098007517,1, 478545097876445
478545098007517,1, 478545098009565
478545098007517,1, 478545098007453
478545098007517,1, 478545098007501
478545098007517,1, 478545098007509
478545098007517,1, 478545098007519
197070123394013,1, 478545100104669
197070123394013,1, 197069049652189
478562277876701,1, 478545098007517
478562277876701,1, 478562210767837
477686037439453,1, 478785549067229
478545098007519,0, 478545098007519
478545098007519,1, 482943144518623
478545098007519,1, 478544829572063
478545098007519,1, 478545030898655
478545098007519,1, 478545114784735
478545098007519,1, 478545100104671
478545098007519,1, 478545098269663
478545098007519,1, 478545097876447
478545098007519,1, 478545098009567
478545098007519,1, 478545098007455
478545098007519,1, 478545098007503
478545098007519,1, 478545098007511
478545098007519,1, 478545098007517
478561673896927,1, 478562210767839
478561673896927,1, 478561673896415
476637796852703,1, 476362918945759
478819925451741,1, 478545047544797
478819925451741,1, 478785565713373
478424838792157,1, 478407658922973
478424838792157,1, 478424771683293
478561958978525,0, 478561958978525
478561958978525,1, 476362935722973
478561958978525,1, 478424520025053
478561958978525,1, 478527599240157
478561958978525,1, 478544779109341
478561958978525,1, 478562227413981
478561958978525,1, 478561942201309
478561958978525,1, 478561961075677
478561958978525,1, 478561959240669
478561958978525,1, 478561959109597
478561958978525,1, 478561958980573
478561958978525,1, 478561958978013
478561958978525,1, 478561958978397
478561958978525,1, 478561958978509
478561958978525,1, 478561958978517
478561958978525,1, 478561958978527
478407390487517,0, 478407390487517
478407390487517,1, 487203483509725
478407390487517,1, 482805436998621
478407390487517,1, 476208367231965
478407390487517,1, 478544829440989
478407390487517,1, 478407658922973
478407390487517,1, 478407323378653
478407390487517,1, 478407407264733
478407390487517,1, 478407392584669
478407390487517,1, 478407390749661
478407390487517,1, 478407390489565
478407390487517,1, 478407390487453
478407390487517,1, 478407390487501
478407390487517,1, 478407390487509
478407390487517,1, 478407390487519
478562227413981,0, 478562227413981
478562227413981,1, 476363204158429
478562227413981,1, 478424788460509
478562227413981,1, 478527867675613
478562227413981,1, 478545047544797
478562227413981,1, 478561958978525
478562227413981,1, 478562210636765
478562227413981,1, 478562229511133
478562227413981,1, 478562227676125
478562227413981,1, 478562227545053
478562227413981,1, 478562227416029
478562227413981,1, 478562227413469
478562227413981,1, 478562227413853
478562227413981,1, 478562227413965
478562227413981,1, 478562227413973
478562227413981,1, 478562227413983
478544831538141,0, 478544831538141
478544831538141,1, 482942878049245
478544831538141,1, 476345808282589
478544831538141,1, 478407392584669
478544831538141,1, 478545099973597
478544831538141,1, 478544764429277
478544831538141,1, 478544848315357
478544831538141,1, 478544829440989
478544831538141,1, 478544831800285
478544831538141,1, 478544831669213
478544831538141,1, 478544831540189
478544831538141,1, 478544831538077
478544831538141,1, 478544831538125
478544831538141,1, 478544831538133
478544831538141,1, 478544831538143
478562296751069,1, 478545116881885
478562296751069,1, 478562229642205
476362910562757,1, 476362910558661
476362398988741,1, 476362398984645
553552411059165,1, 483183666881501
261968185012952,1, 261968187110104
478424503378829,0, 478424503378829
478424503378829,1, 487220596401037
478424503378829,1, 476225480123277
478424503378829,1, 478561942332301
478424503378829,1, 478390143640461
478424503378829,1, 478407323509645
478424503378829,1, 478424771814285
478424503378829,1, 478424520156045
478424503378829,1, 478424505475981
478424503378829,1, 478424503640973
478424503378829,1, 478424503362445
478424503378829,1, 478424503380877
478424503378829,1, 478424503378317
478424503378829,1, 478424503378701
478424503378829,1, 478424503378893
478424503378829,1, 478424503378821
478424503378829,1, 478424503378831
527058783777755,1, 525959272149979
478544292573663,1, 478544292569567
476362398851333,0, 476362398851333
476362398851333,1, 441178026762501
476362398851333,1, 476912154665221
476362398851333,1, 476224959897861
476362398851333,1, 476328039112965
476362398851333,1, 476362935722245
476362398851333,1, 476362667286789
476362398851333,1, 476362382074117
476362398851333,1, 476362390462725
476362398851333,1, 476362399375621
476362398851333,1, 476362399113477
476362398851333,1, 476362398982405
476362398851333,1, 476362398843141
476362398851333,1, 476362398853381
476362398851333,1, 476362398851461
476362398851333,1, 476362398851397
476362398851333,1, 476362398851349
476362398851333,1, 476362398851341
476362398851333,1, 476362398851335
319011964543241,1, 459749452898569
478819640370141,1, 478544762463197
478819640370141,1, 478785280631773
478819640370141,1, 478819642467293
464418956862429,1, 464453316600797
464418956862429,1, 464418889753565
478561942202653,1, 476362918947101
478561942202653,1, 478527582464285
478561942202653,1, 478561942333725
478561942202653,1, 478561942202717
478562277745565,1, 478545097876381
478544829424541,0, 478544829424541
478544829424541,1, 482942875935645
478544829424541,1, 476345806168989
478544829424541,1, 478407390471069
478544829424541,1, 478545097859997
478544829424541,1, 478544762315677
478544829424541,1, 478544846201757
478544829424541,1, 478544833618845
478544829424541,1, 478544831521693
478544829424541,1, 478544829686685
478544829424541,1, 478544829555613
478544829424541,1, 478544829440925
478544829424541,1, 478544829426589
478544829424541,1, 478544829424525
478544829424541,1, 478544829424543
478562279973789,1, 478545100104605
478562279973789,1, 478562212864925
476224951640389,0, 476224951640389
476224951640389,1, 441040579551557
476224951640389,1, 478423974895941
476224951640389,1, 476774707454277
476224951640389,1, 476362390593861
476224951640389,1, 476225488511301
476224951640389,1, 476225220075845
476224951640389,1, 476224934863173
476224951640389,1, 476224960028997
476224951640389,1, 476224952164677
476224951640389,1, 476224951902533
476224951640389,1, 476224951509317
476224951640389,1, 476224951642437
476224951640389,1, 476224951640517
476224951640389,1, 476224951640391
457825303227725,0, 457825303227725
457825303227725,1, 422640931138893
457825303227725,1, 460024326483277
457825303227725,1, 458924814855501
457825303227725,1, 458375059041613
457825303227725,1, 457550425320781
457825303227725,1, 457687864274253
457825303227725,1, 457859662966093
457825303227725,1, 457825840098637
457825303227725,1, 457825571663181
457825303227725,1, 457825320004941
457825303227725,1, 457825294839117
457825303227725,1, 457825307422029
457825303227725,1, 457825305324877
457825303227725,1, 457825303489869
457825303227725,1, 457825303226701
457825303227725,1, 457825303227853
457825303227725,1, 457825303227661
457825303227725,1, 457825303227741
457825303227725,1, 457825303227727
457550425448783,1, 459749448704335
457550425448783,1, 458649937076559
457550425448783,1, 457567605317967
457550425448783,1, 457550425317711
457550425448783,1, 457550425448719
461123846627669,0, 461123846627669
461123846627669,1, 458924823372117
461123846627669,1, 461673602441557
461123846627669,1, 460848968720725
461123846627669,1, 461124383498581
461123846627669,1, 461124115063125
461123846627669,1, 461123829850453
461123846627669,1, 461123855016277
461123846627669,1, 461123850821973
461123846627669,1, 461123846889813
461123846627669,1, 461123846496597
461123846627669,1, 461123846629717
461123846627669,1, 461123846627797
461123846627669,1, 461123846627605
461123846627669,1, 461123846627653
461123846627669,1, 461123846627677
461123846627669,1, 461123846627671
461123855020373,1, 461673610834261
461123855020373,1, 461123855016277
335624911053159,1, 335624910004583
425406890212751,1, 425132012305807
478561405315471,1, 476362382059919
478561405315471,1, 477461893687695
478561405315471,1, 478527045577103
478561405315471,1, 478544225446287
478561405315471,1, 478561405446543
478561422107029,1, 476362398851477
478561422107029,1, 478527062368661
478561422107029,1, 478544242237845
478561422107029,1, 478561422238101
478561422107029,1, 478561422107093
478562011407263,1, 478544831538079
441178018898373,0, 441178018898373
441178018898373,1, 476362390987205
441178018898373,1, 443377042153925
441178018898373,1, 441727774712261
441178018898373,1, 441040579944901
441178018898373,1, 441143659160005
441178018898373,1, 441160839029189
441178018898373,1, 441178555769285
441178018898373,1, 441178287333829
441178018898373,1, 441178002121157
441178018898373,1, 441178027286981
441178018898373,1, 441178018374085
441178018898373,1, 441178019160517
441178018898373,1, 441178019029445
441178018898373,1, 441178018900421
441178018898373,1, 441178018898245
441178018898373,1, 441178018898309
441178018898373,1, 441178018898389
441178018898373,1, 441178018898375
441040579551685,0, 441040579551685
441040579551685,1, 476224951640517
441040579551685,1, 443239602807237
441040579551685,1, 441590335365573
441040579551685,1, 441178018505157
441040579551685,1, 441041116422597
441040579551685,1, 441040847987141
441040579551685,1, 441040562774469
441040579551685,1, 441040587940293
441040579551685,1, 441040580075973
441040579551685,1, 441040579813829
441040579551685,1, 441040579420613
441040579551685,1, 441040579553733
441040579551685,1, 441040579551557
441040579551685,1, 441040579551687
478561413850055,1, 478561950720967
478561413850055,1, 478561413849543
478819640369613,1, 477720128741837
478819640369613,1, 478785280631245
458100181263310,1, 458100181197774
476362391122389,1, 476362391118293
476362935722453,0, 476362935722453
476362935722453,1, 441178563633621
476362935722453,1, 478561958978005
476362935722453,1, 476225496768981
476362935722453,1, 476328575984085
476362935722453,1, 476362398851541
476362935722453,1, 476363204157909
476362935722453,1, 476362918945237
476362935722453,1, 476362927333845
476362935722453,1, 476362937819605
476362935722453,1, 476362936246741
476362935722453,1, 476362935984597
476362935722453,1, 476362935853525
476362935722453,1, 476362935724501
476362935722453,1, 476362935722965
476362935722453,1, 476362935722325
476362935722453,1, 476362935722389
476362935722453,1, 476362935722437
476362935722453,1, 476362935722461
476362935722453,1, 476362935722455
476345202206159,1, 476345202208207
476345202206159,1, 476345202205135
461124651934173,0, 461124651934173
461124651934173,1, 465522698445277
461124651934173,1, 458925628678621
461124651934173,1, 461674407748061
461124651934173,1, 460849774027229
461124651934173,1, 461124115063261
461124651934173,1, 461124383498717
461124651934173,1, 461124635156957
461124651934173,1, 461124660322781
461124651934173,1, 461124656128477
461124651934173,1, 461124652196317
461124651934173,1, 461124651803101
461124651934173,1, 461124651936221
461124651934173,1, 461124651934045
461124651934173,1, 461124651934157
461124651934173,1, 461124651934165
461124651934173,1, 461124651934175
460574086491613,0, 460574086491613
460574086491613,1, 425389714402781
460574086491613,1, 464972133002717
460574086491613,1, 458375063236061
460574086491613,1, 461673598119389
460574086491613,1, 460024330677725
460574086491613,1, 460299208584669
460574086491613,1, 460436647538141
460574086491613,1, 460608446229981
460574086491613,1, 460565496557021
460574086491613,1, 460574354927069
460574086491613,1, 460574103268829
460574086491613,1, 460574078103005
460574086491613,1, 460574082297309
460574086491613,1, 460574088588765
460574086491613,1, 460574086753757
460574086491613,1, 460574086622685
460574086491613,1, 460574086495709
460574086491613,1, 460574086489565
460574086491613,1, 460574086490589
460574086491613,1, 460574086491485
460574086491613,1, 460574086491549
460574086491613,1, 460574086491597
460574086491613,1, 460574086491605
460574086491613,1, 460574086491615
478836820108255,1, 478561942201311
476225497293253,0, 476225497293253
476225497293253,1, 441041125204421
476225497293253,1, 485021590315461
476225497293253,1, 478424520548805
476225497293253,1, 476362936246725
476225497293253,1, 476191137554885
476225497293253,1, 476224960422341
476225497293253,1, 476225765728709
476225497293253,1, 476225480516037
476225497293253,1, 476225488904645
476225497293253,1, 476225499390405
476225497293253,1, 476225496768965
476225497293253,1, 476225497555397
476225497293253,1, 476225497424325
476225497293253,1, 476225497295301
476225497293253,1, 476225497293765
476225497293253,1, 476225497293125
476225497293253,1, 476225497293189
476225497293253,1, 476225497293269
476225497293253,1, 476225497293261
476225497293253,1, 476225497293255
337677887826407,1, 337643528088039
337677887826407,1, 337660707957223
337677887826407,1, 337686477760999
