start-state,dist-to-start,attractor
478544233980373,0, 478544233980373
478544233980373,1, 479093989794261
478544233980373,1, 478561413849557
478544233980373,1, 478535644045781
478544233980373,1, 478544502415829
478544233980373,1, 478544217203157
478544233980373,1, 478544242368981
478544233980373,1, 478544234242517
478544233980373,1, 478544233849301
478544233980373,1, 478544233982421
478544233980373,1, 478544233980309
478544233980373,1, 478544233980357
478544233980373,1, 478544233980375
478423975289813,1, 478424512160725
478423975289813,1, 478423975289301
336707291668955,1, 336707291668987
459749515813341,1, 459783875551709
459749515813341,1, 459749448704477
459745388553178,0, 459745388553178
459745388553178,1, 464143435064282
459745388553178,1, 457546365297626
459745388553178,1, 460295144367066
459745388553178,1, 459736798618586
459745388553178,1, 459749683520474
459745388553178,1, 459743241069530
459745388553178,1, 459745120117722
459745388553178,1, 459745422107610
459745388553178,1, 459745405330394
459745388553178,1, 459745390650330
459745388553178,1, 459745388555226
459745388553178,1, 459745388552666
459745388553178,1, 459745388553114
459745388553178,1, 459745388553162
459745388553178,1, 459745388553182
459745388553178,1, 459745388553176
478819103501773,1, 477719591873997
478819103501773,1, 478544225594829
478819103501773,1, 478784743763405
478544493962206,1, 478542346478558
272383448933343,1, 271283937305567
272383448933343,1, 271833693119455
272383448933343,1, 272383448933335
272383448933343,1, 272383448933341
464139433765341,1, 464173793503709
464139433765341,1, 464148023699933
464139433765341,1, 464139437959645
478561422242263,1, 478561422238167
183221800366555,1, 183221800366559
441178027291013,1, 441727783104901
441178027291013,1, 441178027286917
476362449314181,1, 476362382205317
441040587940229,0, 441040587940229
441040587940229,1, 476224960029061
441040587940229,1, 443239611195781
441040587940229,1, 441590343754117
441040587940229,1, 441178026893701
441040587940229,1, 441041124811141
441040587940229,1, 441040856375685
441040587940229,1, 441040571163013
441040587940229,1, 441040588464517
441040587940229,1, 441040588202373
441040587940229,1, 441040587809157
441040587940229,1, 441040587932037
441040587940229,1, 441040587942277
441040587940229,1, 441040587940101
441040587940229,1, 441040587940293
441040587940229,1, 441040587940231
493557250154891,1, 493557250023819
478561405460877,0, 478561405460877
478561405460877,1, 476362382205325
478561405460877,1, 477461893833101
478561405460877,1, 479111161274765
478561405460877,1, 478423966507405
478561405460877,1, 478527045722509
478561405460877,1, 478544225591693
478561405460877,1, 478561942331789
478561405460877,1, 478561673896333
478561405460877,1, 478561422238093
478561405460877,1, 478561405723021
478561405460877,1, 478561405444493
478561405460877,1, 478561405452685
478561405460877,1, 478561405462925
478561405460877,1, 478561405460749
478561405460877,1, 478561405460941
478561405460877,1, 478561405460893
478561405460877,1, 478561405460869
478561405460877,1, 478561405460879
476362391118277,0, 476362391118277
476362391118277,1, 441178019029445
476362391118277,1, 478561414373829
476362391118277,1, 476912146932165
476362391118277,1, 476224952164805
476362391118277,1, 476328031379909
476362391118277,1, 476362927989189
476362391118277,1, 476362659553733
476362391118277,1, 476362374341061
476362391118277,1, 476362399506885
476362391118277,1, 476362390593989
476362391118277,1, 476362391380421
476362391118277,1, 476362390987205
476362391118277,1, 476362391120325
476362391118277,1, 476362391118149
476362391118277,1, 476362391118213
476362391118277,1, 476362391118293
476362391118277,1, 476362391118279
441178018374085,0, 441178018374085
441178018374085,1, 476362390462917
441178018374085,1, 443377041629637
441178018374085,1, 441727774187973
441178018374085,1, 441040579420613
441178018374085,1, 441143658635717
441178018374085,1, 441160838504901
441178018374085,1, 441178555244997
441178018374085,1, 441178286809541
441178018374085,1, 441178001596869
441178018374085,1, 441178026762693
441178018374085,1, 441178018898373
441178018374085,1, 441178018636229
441178018374085,1, 441178018505157
441178018374085,1, 441178018376133
441178018374085,1, 441178018373957
441178018374085,1, 441178018374021
441178018374085,1, 441178018374101
441178018374085,1, 441178018374087
458098033716170,0, 458098033716170
458098033716170,1, 460297056971722
458098033716170,1, 457548277902282
458098033716170,1, 458089443781578
458098033716170,1, 458093738748874
458098033716170,1, 458100181199818
458098033716170,1, 458098302151626
458098033716170,1, 458098000161738
458098033716170,1, 458098050493386
458098033716170,1, 458098035813322
458098033716170,1, 458098033978314
458098033716170,1, 458098033707978
458098033716170,1, 458098033714122
458098033716170,1, 458098033715658
458098033716170,1, 458098033716186
458098033716170,1, 458098033716174
458098033716170,1, 458098033716168
460299204501963,1, 460299204501899
459766628573647,0, 459766628573647
459766628573647,1, 424582256484815
459766628573647,1, 457567605318095
459766628573647,1, 460866140201423
459766628573647,1, 460316384387535
459766628573647,1, 459800988312015
459766628573647,1, 459749448704463
459766628573647,1, 459758038639055
459766628573647,1, 459767165444559
459766628573647,1, 459766897009103
459766628573647,1, 459766645350863
459766628573647,1, 459766620185039
459766628573647,1, 459766632767951
459766628573647,1, 459766628835791
459766628573647,1, 459766628442575
459766628573647,1, 459766628575695
459766628573647,1, 459766628573519
459766628573647,1, 459766628573583
459766628573647,1, 459766628573663
459766628573647,1, 459766628573645
460299204518351,0, 460299204518351
460299204518351,1, 459749448704463
460299204518351,1, 460574082425295
460299204518351,1, 460333564256719
460299204518351,1, 460316384387535
460299204518351,1, 460299741389263
460299204518351,1, 460299472953807
460299204518351,1, 460299221295567
460299204518351,1, 460299196129743
460299204518351,1, 460299208712655
460299204518351,1, 460299204780495
460299204518351,1, 460299204387279
460299204518351,1, 460299204522447
460299204518351,1, 460299204520399
460299204518351,1, 460299204518223
460299204518351,1, 460299204518287
460299204518351,1, 460299204518367
460299204518351,1, 460299204518343
460299204518351,1, 460299204518349
422915800785359,1, 422932980654543
422915800785359,1, 422915800654287
337823933882839,1, 478561422238167
459749708751324,1, 459749708751325
461123859210717,0, 461123859210717
461123859210717,1, 460024347582941
461123859210717,1, 461673615024605
461123859210717,1, 460848981303773
461123859210717,1, 461115269276125
461123859210717,1, 461124396081629
461123859210717,1, 461124127646173
461123859210717,1, 461123842433501
461123859210717,1, 461123850822109
