"","Npas2","Stat4","Stat1","Creb1","Sp100","Pbx1","Prox1","Lmx1b","Nr6a1","Nfe2l2","Ehf","Meis2","Nfatc2","Mecom","Tbx15","Nfkb1","Bach2","Nfib","Jun","Nfia","Nfyc","Prdm16","Cux2","Cux1","Tcf7l1","Pparg","Sox5","Fosb","Tead1","Sox6","Tfdp1","Jund","Nr3c2","Nfix","Junb","Ets1","Pknox2","Kmt2a","Smad3","Tcf12","Esr1","Foxo3","Hsf2","Arid5b","Ascl1","Stat2","Ahr","Six1","Six4","Hif1a","Fos","Rarb","Thrb","Grhl2","Trps1","Zbtb20","Bbx","Bach1","Runx1","Epas1","Zeb1","Egr1","Tcf4","Kdm2a","Rorb","Glis3","Lcor","Tcf7l2"
"Cux2",0.00732018225241078,0.00273368928154512,0.0278105842488018,0.070858141873187,-0.0190589072066302,0.0749564658731243,0.10281702078695,0.0358260746251392,0.0258727667234611,0.00957887595596819,-0.00136606931738439,0.113391610485768,0.0560671605374637,-0.0406776276002275,0.0588841493611092,0.0293632234244746,0.0265131894535628,0.0992833054957279,-0.0275882282478461,0.0133739801111375,0.0634118593074081,-0.0367601674501667,1,0.0504232174809106,0.0271786544255407,1.69988055847337e-05,-0.0114519110354727,-0.0102651188845566,0.00982562048825461,0.0515049751044233,0.117436588678907,-0.00176639405190937,0.0693504359882406,-0.00437883602212721,-0.00568000546208882,0.0214413298896624,0.0868985675813331,0.00880193951970917,-0.0380847999253106,0.128408608540493,0.00561600742074248,0.0139006455674853,0.0513239047017048,-0.00549139577183428,0.121802643422342,-0.00134720947541335,-0.0191726172327194,0.0460901363296525,0.0576603625129835,0.0215039697328588,-0.00976868291474503,-0.00493479338430173,0.048986984023971,0.0212802099771094,0.0906754282176558,0.153197666065718,0.0632598772155321,-0.00941935912172532,-0.0250645604999727,-0.0254234918511353,0.0681798476298734,0.0120705170025985,0.106016364415397,0.0682124879533795,0.0408805210661438,0.00396163901519319,0.0520582240681339,-0.00465424365211011
"Cux1",0.271568857258296,0.102028843076977,0.130168602409584,0.140308238544965,0.215335700014448,0.245298940541675,-0.0209768539650133,-0.069854061205578,0.141074557087226,0.201557493889766,0.162029182200265,-0.138735175915266,-0.0708043528332833,0.413826011757516,-0.0344740543045543,0.13010180228265,0.153024771568249,0.237387333329111,-0.0196336404200798,0.364921621213932,0.15373609609408,0.283196180035213,0.0504232174809106,1,0.222180600465388,0.154632208261802,0.314414320858869,0.0403247062092872,0.133315222777452,0.103895424809537,0.0283665749455329,0.112546088363516,0.0951625037033911,0.194035556691838,-0.0187611838277983,0.0368753309752494,0.0306821645059153,-0.0637432872011536,0.204605797180178,0.200584468179302,0.269452992267683,0.181247443383285,-0.00190026935604627,0.22259454104369,-0.01351431259826,0.0309593180532562,0.234487597427338,-0.0386994335011671,-0.0077796694537237,-0.00169824640284977,-0.00708354846094912,0.257816426508953,0.216059093196828,0.223787125866525,0.0379595844336909,0.269360997998966,0.130809856887699,0.024230650893982,0.372738136210717,0.12385748100617,0.0738269866806695,-0.00475902785661342,0.138823243794075,0.0913425646449837,-0.0374109388924889,0.14598890401286,0.0606713667817303,0.261017659220208
"Tcf7l1",0.247382057396247,0.0542504300156697,0.122613485741627,0.0909444024215958,0.218358150064056,0.157559889166092,-0.0507806542521845,-0.0855863486083389,0.0905883067846804,0.198285466100665,0.152542630254404,-0.237038980346279,-0.0842466147663171,0.427096955640061,-0.0787543868810467,0.111998205785607,0.176913755752656,0.202431962390812,0.0139021228839032,0.34148751949933,0.122075293410025,0.334359975004796,0.0271786544255407,0.222180600465388,1,0.123814471171827,0.337246570138678,0.0560755856557081,0.136548890267464,0.0137940249303565,-0.00537879910032818,0.0913535577570676,0.0321313518860797,0.243172357190083,-0.00819984913797539,0.0225890718176402,0.000599664704298784,-0.0797110477589241,0.215825981058138,0.109402319595987,0.271058653375996,0.16661292013501,-0.0178509320931278,0.216455385319856,-0.0913048578507763,0.0815115035660574,0.262109883165807,-0.0539278789977851,-0.0265015492032075,-0.0224668890696681,0.0299302236078769,0.26569405757626,0.216361079498212,0.184243140074937,-0.0146234052771601,0.137338459243551,0.0834023438278012,0.014873504322704,0.378740134289493,0.174597217682185,0.0206461229430504,-0.0174165574711869,0.0712606171022684,0.0650267899868828,-0.138071143888071,0.175353703549932,0.0248328731444383,0.26888166596096
"Pparg",0.189082754168014,0.125536158213309,0.0389888558517127,0.0687463139583966,0.111299400806783,0.152016184638301,-0.0232854846682033,-0.0619636849263178,0.0832842709599677,0.125240339761081,0.107537013142605,-0.104660196196619,-0.0352140622501221,0.216039865553427,-0.0155184460259839,0.0854122468792161,0.0680193689400971,0.126926510199067,-0.0266386970305895,0.208353616764751,0.0851521194628059,0.1385640163742,1.69988055847337e-05,0.154632208261802,0.123814471171827,1,0.206904890796243,0.00300553246233665,0.0724779147536415,0.0685447003958164,0.0193663578060298,0.0391004507010102,0.0640648761339456,0.116329754837789,-0.0269033428216848,0.0535076248845436,-0.0220406080442079,-0.0365675601863552,0.127887954669097,0.119726327713216,0.203309983445096,0.114087111451727,0.0228775465989264,0.126789846827088,-0.0538513059802365,-0.00830658428844954,0.14082260233788,-0.0204237613616361,-0.0175644284962375,0.00656775696006973,-0.0217983624022039,0.148263043083527,0.12073270241584,0.109868308298724,0.0330711156465562,0.142121614145279,0.0824955200518068,0.0114838785636795,0.231846734667679,0.06450428308515,0.0507391460249706,-0.0121652686267362,0.0954448149204406,0.0577699631416917,0.00340305494398065,0.0954523855503755,0.0654985096483985,0.154126976227428
"Sox5",0.383842934121387,0.118105160739189,0.129753104044211,0.104324116521934,0.323348766915929,0.24996820373345,-0.116580206192348,-0.13297588716259,0.133657819099197,0.258403371649374,0.219723084107811,-0.332546331896041,-0.139482584496529,0.633787032692308,-0.119595877850328,0.134084501868611,0.193142522283096,0.24277174285873,0.0398593472232979,0.501103527667971,0.166113404269304,0.434523918879425,-0.0114519110354727,0.314414320858869,0.337246570138678,0.206904890796243,1,0.0854490633946533,0.122655814458554,0.0596770383505945,-0.0383857225669023,0.173119301286805,0.0459764472004507,0.326243450072642,-0.00309678106502833,0.0187737418351158,-0.0287702326958727,-0.116996335230336,0.278402780094718,0.139806727245085,0.423429463428467,0.22069637595337,-0.0386547249369009,0.341718123158199,-0.147060326433625,0.0482277474638201,0.390577372425558,-0.0986308462759079,-0.0646309370180551,-0.0569280785668201,0.0383596068505789,0.418532319471731,0.292322401098475,0.283077802612894,-0.0192912937215763,0.220768451536572,0.112137194799724,-0.00450732675075684,0.572424218223518,0.223298195192105,0.0364102612765487,-0.0301558462664694,0.0822100196818645,0.0442129461056541,-0.171401417485773,0.2339552288574,0.0378797614007439,0.426834809180531
"Fosb",0.0378296059671028,-0.00392565563886129,0.0237977378452128,-0.0428179369572764,0.0742951856547759,-0.00308331207988369,-0.0601847548113365,-0.0129820381878642,0.0212477196793841,0.0976542123108557,0.0324096831732559,-0.0981910409027197,-0.0383011341073572,0.136226991901986,-0.0322102582329864,0.0287553214670102,0.0554458022959289,0.00617141571382244,0.290642348230351,0.0764668483094889,-0.00250523530800901,0.115980405025806,-0.0102651188845566,0.0403247062092872,0.0560755856557081,0.00300553246233665,0.0854490633946533,1,0.00877783473975306,-0.00277788139957078,-0.0368333318216665,0.17024574777029,-0.0123647211424129,0.0952991160643405,0.128021058553815,-0.0139511006363965,-0.0154379356870077,-0.024154894039931,0.053684206697553,-0.047291775231803,0.041684454768526,0.0396108538050087,-0.0288178178175468,0.0444222523545483,-0.0921188807166165,0.00432470030666573,0.0679118860184145,-0.0418863715897706,-0.035967551102853,-0.02488642025873,0.321578260864111,0.0733044298825626,0.0324057464090728,0.0283069175519438,-0.0458487373958717,-0.00577136052272888,-0.0226358277908512,0.0141710260953655,0.103290385082652,0.0749812077579121,-0.0205382905305052,0.205874670334347,-0.0528637237037397,-0.0264932423825865,-0.0269955923074022,0.0437342206655541,-0.0223533490254051,0.0917148066833876
"Tead1",0.121598214060684,0.0757167344927376,0.0972944472336697,0.0872131741842332,0.0968398868429752,0.181444220267019,0.0297368684053604,-0.0482103795161602,0.111841851740489,0.0992339807162488,0.101180828312123,-0.0166942740174704,-0.00379897202604214,0.1590408339266,0.0269168009137511,0.088792448332825,0.106439972569803,0.182617283733579,-0.0163130611182562,0.172051749729286,0.10146467613936,0.137632351274631,0.00982562048825461,0.133315222777452,0.136548890267464,0.0724779147536415,0.122655814458554,0.00877783473975306,1,0.0769378002185478,0.0367747445412401,0.0277755997490837,0.0937789040147117,0.0679758849858299,-0.0208627710067239,0.0518076491931193,0.0275925212720711,-0.022465971750865,0.091122553764847,0.154753488115054,0.101408593806859,0.13103253723651,0.0287484382890174,0.158502496691733,0.0273965808942435,0.0346582944696384,0.136765418418573,0.0107172254823053,0.0361490900542899,0.0279086380588295,-0.0349632941162382,0.138214650512348,0.100834960133462,0.0991628322304749,0.073642036186426,0.177282865954926,0.0825088060050381,0.0118971767303376,0.156378098873389,0.0957151029661796,0.071688861536182,0.0348968225739368,0.141443060658632,0.0914914166588107,0.0285930853922502,0.124735448819451,0.0889452044346486,0.100147589699916
"Sox6",0.098105294317645,0.179860042471784,0.0485078519399884,0.140608642314175,0.0181403240062098,0.325301775607158,0.0996085711033691,0.0397471096895984,0.133276687807636,0.0417246846927817,0.0321797081643696,0.238106195586872,0.100313492239155,0.0324754881391622,0.120974788935916,0.0976794842476138,0.0342833023004766,0.128567856715617,-0.0386487770283774,0.127644140200836,0.1073554893331,0.0118158948711654,0.0515049751044233,0.103895424809537,0.0137940249303565,0.0685447003958164,0.0596770383505945,-0.00277788139957078,0.0769378002185478,1,0.0458021137134021,0.0614222581624305,0.246416669058102,0.0011964559136827,0.0248717480352448,0.0731982265190402,0.108379252806749,-0.0203371546640759,0.0208116662702983,0.255644455331662,0.0293138085877092,0.0840102179172,0.0596614721554777,0.0932762174342336,0.165128489082931,-0.0199532332761297,0.0317218989127282,0.0797032060433844,0.0651616644684817,0.0295956504404416,-0.00777263807543961,0.0769836052085081,0.0853938783536345,0.0808671018314188,0.204903943144537,0.381444566968586,0.156687464597689,-0.014785147051304,0.0571642704239068,-0.0163856852594865,0.1845041938597,0.0956637265772219,0.205237643860758,0.0841231071749272,0.286810749691822,0.0474139552606524,0.130673534891187,0.0496411181976497
"Tfdp1",-0.00572206059393744,0.00300851561035821,0.0172573955492064,0.0714411892612652,-0.0341698560826529,0.0628742593781262,0.10688642997974,0.0495667587701503,0.0499313208987827,-0.0171333649022143,-0.0199094383510111,0.116801556503732,0.0614750981816524,-0.0863206206610453,0.072277544432828,0.0528929751477271,0.0271625153239396,0.0983364201861188,-0.038900225633055,-0.00854793646459356,0.068124399141111,-0.0593933824254396,0.117436588678907,0.0283665749455329,-0.00537879910032818,0.0193663578060298,-0.0383857225669023,-0.0368333318216665,0.0367747445412401,0.0458021137134021,1,-0.0121562474971403,0.0703842827783003,-0.0314137445085604,-0.0110260342110956,0.0313585091916815,0.0621270071863996,0.035614212391397,-0.0390501238174247,0.12765546905688,-0.0189713840128653,0.0158088417760662,0.0583495909610246,-0.0152469183367204,0.127542846163964,-0.00720692866900699,-0.0511825756803839,0.058270482592172,0.0622977175902946,0.0422830393622596,-0.0436883320527157,-0.0383109312397668,0.00527239410886547,0.00860651857644553,0.0880278140118473,0.124188334417705,0.0536551152554164,-0.00718703661905531,-0.0554980311035858,-0.0377951354931243,0.0559257031265396,0.0192177900853526,0.107401165715853,0.0634677416450694,0.0633074041117816,-0.0171807330260098,0.0764794758557115,-0.0364451730375574
"Jund",0.120486469058392,0.0423337272203948,0.0383958103721505,0.0429720920074438,0.10613915435773,0.0999118695360652,-0.0230951711302388,-0.0120397358509046,0.0594093669763416,0.109114262557834,0.0870377570766138,-0.0922198458733123,-0.0428453494967631,0.208681812409447,-0.0326821522060929,0.0488424461583397,0.0742481864276952,0.0841361873948966,0.194838702824461,0.1804292314293,0.0675388740154877,0.142484273534968,-0.00176639405190937,0.112546088363516,0.0913535577570676,0.0391004507010102,0.173119301286805,0.17024574777029,0.0277755997490837,0.0614222581624305,-0.0121562474971403,1,0.0369135768938699,0.108339123831212,0.136832407337529,0.0243191356393326,-0.0192178931517534,-0.0355746233250241,0.0831603930634985,0.0591811141344307,0.114498823387858,0.0809340435353003,-0.0165065023053163,0.112102230227673,-0.0082092613384873,0.0300268588355329,0.116297328953771,0.00187327475060568,-0.00872703236912541,-0.0162434636604919,0.181125385635093,0.135217344122729,0.122412726781655,0.10601931985189,0.0186856056112814,0.102946622029033,0.0484393171390359,0.00836247865631797,0.179161391834614,0.0659367084293099,0.0116514913214459,0.13846186261618,0.0270973969206313,0.0109963686936207,-0.0178404820551621,0.0961513555957316,0.00613005247039986,0.167309170276682
"Nr3c2",0.0682982439192937,0.128134628639121,0.0468910848713502,0.153713996469016,-0.0275490145354495,0.322524337165631,0.164709063447338,0.0327804642540721,0.145587814904401,0.0387516163641753,0.0589167419277722,0.265681610734438,0.104720184497152,-0.0272725544794659,0.123270263806296,0.0922349765755463,0.0477800058585624,0.172219335701749,-0.0828351436965724,0.0888576110467254,0.12644427446936,-0.0387974307999447,0.0693504359882406,0.0951625037033911,0.0321313518860797,0.0640648761339456,0.0459764472004507,-0.0123647211424129,0.0937789040147117,0.246416669058102,0.0703842827783003,0.0369135768938699,1,-0.046673517622048,-0.00855430724636092,0.102341417037173,0.108453231499942,0.00369782042361649,0.00696059343419017,0.302501314733765,0.0209056395397694,0.111681234086029,0.0904604860508999,0.0897603031184305,0.226388221603032,0.00333877924211077,0.00286920385780322,0.107932444926981,0.125341728598836,0.0807820521728715,-0.0469142183704774,0.0231351674232671,0.131837718546944,0.0853353018109494,0.23228775548505,0.379307954946077,0.192580225488348,0.000483893123124693,0.00837793171013504,-0.0132339443692337,0.14830885668655,0.0774847880733088,0.286470130446305,0.134742633775301,0.244800508843851,0.0952953962043072,0.180589084856095,0.0233143848280022
"Nfix",0.225433606349347,0.0439372891849816,0.121921833927983,0.0231652946369867,0.307969113902385,0.0786047862209511,-0.138249447214241,-0.0921374186197245,0.0626004218515328,0.191654478292104,0.173334514674804,-0.329116312901373,-0.134565783922324,0.479083486468104,-0.11251544289372,0.090582443388793,0.158470602487341,0.151253986885646,0.0838367825598256,0.338136489357131,0.0645589064797588,0.380842636978969,-0.00437883602212721,0.194035556691838,0.243172357190083,0.116329754837789,0.326243450072642,0.0952991160643405,0.0679758849858299,0.0011964559136827,-0.0314137445085604,0.108339123831212,-0.046673517622048,1,0.0199572933389444,-0.00491081714638902,-0.0666504561312562,-0.0719818332845649,0.25483266775634,-0.0134067382409039,0.251070410167616,0.132079671092392,-0.0542318201816737,0.198069760972438,-0.18133813217485,0.112201045370809,0.281422408797956,-0.104108649681182,-0.0732997072372971,-0.0579981319903793,0.0676762042680136,0.279689152675009,0.156493790341184,0.209370053993037,-0.0865194685218272,0.0372433363209288,0.0262675836724722,0.0159021865286898,0.387002510252416,0.215390986835918,-0.00979563472429324,-0.0378186116560924,-0.037762911739276,0.0262640492923982,-0.158947804985484,0.122536569458064,-0.0404811113325732,0.289673640059736
"Junb",0.0139671388116827,0.0112418795324085,0.000767057197873627,-0.0221048571682894,5.36321614402127e-06,-0.0101842811834217,-0.0307410460618363,0.0472902711788958,-0.0181716611939212,0.0206993530592321,0.00880156444860786,-0.00465023895574554,0.00375529853699045,0.0153642121933099,0.006709919348897,0.0037523583894195,0.00392479845213776,-0.0404079867741361,0.222895532768724,0.00851690945480062,-0.00539383448882273,0.0144367509059432,-0.00568000546208882,-0.0187611838277983,-0.00819984913797539,-0.0269033428216848,-0.00309678106502833,0.128021058553815,-0.0208627710067239,0.0248717480352448,-0.0110260342110956,0.136832407337529,-0.00855430724636092,0.0199572933389444,1,-0.00366510060967605,-0.0137930842981221,0.0105963990849575,0.0110470412699403,-0.0513803640064688,0.00590491815638665,-0.00573026195396862,-0.0207339710871348,0.0163793504061461,-0.0462379455931838,0.0228755039002338,5.41395481445995e-05,-0.00495745532779985,-0.032862651978143,-0.00624507694080015,0.191074318056614,0.0136944286753009,0.00744373785178785,0.00453869059051585,-0.0222654737099491,-0.0313656753437767,-0.0208853235786644,-0.0130803590496094,0.0174540121603809,0.0312688982431321,0.0209315849519068,0.188326802442451,-0.0527119046474812,-0.0369541276167046,0.00583096217022271,0.000826198182866821,-0.0408694316375011,0.0265122182955996
"Ets1",0.0400765436114689,0.0882688294640544,0.0333442940980867,0.0611721835890448,0.0173629988043126,0.121437653829559,0.0626578044121716,-0.0087168223438232,0.0713205061095533,0.0323980211675553,0.0279369414539421,0.0590811088105323,0.0378722441491896,-0.00470628170552417,0.0391154526884621,0.0732124262932558,0.0475422363766905,0.0716030658748938,-0.0331251562527285,0.0403825350416222,0.0680372146697531,-0.0045635209423103,0.0214413298896624,0.0368753309752494,0.0225890718176402,0.0535076248845436,0.0187737418351158,-0.0139511006363965,0.0518076491931193,0.0731982265190402,0.0313585091916815,0.0243191356393326,0.102341417037173,-0.00491081714638902,-0.00366510060967605,1,0.0363242121668878,0.0286750708471533,0.0372020635735453,0.115521584075302,0.0185597789444726,0.0598812021784125,0.0402315231193744,0.047382501486266,0.03805048782032,0.0153253906349081,0.0371624624529005,0.0530774583730515,0.0497447807411023,0.0488680650649432,-0.0420127607494628,0.0160426641898486,0.0370731936866633,0.0414267282609899,0.086376561935248,0.113013138596234,0.0609392994389766,0.006158109432249,0.0165227873194935,0.0140343836961249,0.0628215782569256,0.0260677358856883,0.0957793942101068,0.0458480374329856,0.0731208020669516,0.0642653981473342,0.0662179116036563,0.0121103651310627
"Pknox2",-0.0227547610982612,0.0655224191907128,0.00713770943280864,0.0775253040350848,-0.0607381800790233,0.0929146971833316,0.128719116089691,0.0261612993982508,0.0447087042732211,-0.0102132728948324,-0.00841702684745194,0.173585835304934,0.0806989099464859,-0.0903802031651534,0.0612673693434112,0.0322373477737059,0.00355651861887451,0.0692881528781656,-0.048554654677484,-0.0367877050721216,0.0444897620401489,-0.0685092388451883,0.0868985675813331,0.0306821645059153,0.000599664704298784,-0.0220406080442079,-0.0287702326958727,-0.0154379356870077,0.0275925212720711,0.108379252806749,0.0621270071863996,-0.0192178931517534,0.108453231499942,-0.0666504561312562,-0.0137930842981221,0.0363242121668878,1,0.0161724065618669,-0.0598173159732094,0.14860270496561,-0.0269824340493662,0.0226661717389612,0.0504109829769687,-0.0114990171351142,0.127688617545847,0.000540056048157473,-0.0592406186422918,0.0851009010084873,0.0839749347567924,0.0460323955756152,-0.0314996875502913,-0.0400099752739219,0.0419265723745495,0.0140734087520902,0.0945206422679137,0.156277516670829,0.0901328209588169,-0.00654391704929169,-0.0626408387750993,-0.0516036200697557,0.084477136227888,0.0306025303156853,0.120058431443338,0.0668352222881591,0.107451927232865,0.0109157276220976,0.0568834085358032,-0.0327485352193113
"Kmt2a",-0.0649224637931404,-0.0201337790770054,-0.024077822829843,-0.026164468672866,-0.0820596290188987,-0.0418742593803271,0.0431563115890789,0.0530578170411729,-0.00816479109382834,-0.0630485214942199,-0.0185656130903883,0.100494662340564,0.0693567027944338,-0.162547485466292,0.060055452144556,-0.0125295437050487,-0.0480556328722617,-0.0438698772090232,0.0178469022567097,-0.127378355647323,-0.0348367848953265,-0.114488686401653,0.00880193951970917,-0.0637432872011536,-0.0797110477589241,-0.0365675601863552,-0.116996335230336,-0.024154894039931,-0.022465971750865,-0.0203371546640759,0.035614212391397,-0.0355746233250241,0.00369782042361649,-0.0719818332845649,0.0105963990849575,0.0286750708471533,0.0161724065618669,1,-0.0582975450606632,-0.0188763492530976,-0.0944741846759879,-0.03320409748191,0.0270914693641112,-0.0570355660201723,0.0538832640409059,-0.0112883976556119,-0.0888148101734612,0.0464534458096641,0.0400661487904598,0.0250017189856943,-0.00991988269390428,-0.0931424820791432,-0.0723580679880821,-0.0436287948965695,0.0218247773986823,-0.0517586690484508,0.00638585460222869,-0.00541277591615846,-0.13181312778489,-0.0688867537547533,0.0205934399582618,0.0401888416380402,0.0171362681988878,0.0117370007158252,0.0432004787786165,-0.0271331756677675,0.0195580471529154,-0.0885579497598923
"Smad3",0.252431162776331,0.109445700243801,0.137305754685565,0.0346018179653921,0.260320676114491,0.142746941713618,-0.129575495415631,-0.105525724601944,0.0915194800551416,0.174679133578673,0.161284228158876,-0.288622718620699,-0.125074450664882,0.420155587291879,-0.086704206598198,0.128667217655512,0.137932319459987,0.124293523037219,0.0249190739544761,0.326146599176366,0.0749597397909453,0.308168357232135,-0.0380847999253106,0.204605797180178,0.215825981058138,0.127887954669097,0.278402780094718,0.053684206697553,0.091122553764847,0.0208116662702983,-0.0390501238174247,0.0831603930634985,0.00696059343419017,0.25483266775634,0.0110470412699403,0.0372020635735453,-0.0598173159732094,-0.0582975450606632,1,0.0304426062266482,0.260146077260815,0.15993971405793,-0.033303882858727,0.219173332901598,-0.190640602581877,0.0750482133303487,0.284457896495406,-0.076387923555379,-0.061728059195221,-0.00875783125918978,0.00699456209927403,0.293897558023008,0.140431628863086,0.162570244249842,-0.0570708207490938,0.0549806424088072,0.011462876237917,0.0195545943454777,0.364830106974904,0.187267539814582,0.00223059440240556,-0.0416346917599227,0.00171835896092293,0.0182080093966665,-0.0923568216233846,0.177302257235485,0.00707527366873738,0.261713598854079
"Tcf12",0.148446902464638,0.121402961666132,0.0839811510009474,0.226768661342315,0.0235533691230197,0.423671758775583,0.190211895028673,-0.0136053992280525,0.197321159600654,0.0876116273205733,0.0601589478664146,0.273245034647188,0.0987645174859927,0.0657103806592034,0.141912769489756,0.148857339639898,0.107944191705941,0.323539820509017,-0.142174957797427,0.203577474428966,0.190493684545709,0.0182474808179852,0.128408608540493,0.200584468179302,0.109402319595987,0.119726327713216,0.139806727245085,-0.047291775231803,0.154753488115054,0.255644455331662,0.12765546905688,0.0591811141344307,0.302501314733765,-0.0134067382409039,-0.0513803640064688,0.115521584075302,0.14860270496561,-0.0188763492530976,0.0304426062266482,1,0.117068002142014,0.160299001680618,0.109442147927778,0.153915536044672,0.267242300135184,-0.0299488161552008,0.0579095478196026,0.108843211158632,0.110885720496297,0.0838656052592877,-0.0967552550972259,0.0735853637664556,0.176814147825843,0.138480503418596,0.277133370175367,0.499645305175313,0.249363322822658,0.0136909753092049,0.120464969134816,-0.0148248859230146,0.195064069323866,0.0801077488408282,0.385918516742041,0.190223449948724,0.210929430183321,0.123255047882565,0.227115337468964,0.0912222273532786
"Esr1",0.312365672278444,0.103312278641055,0.107606981194969,0.0803455900431783,0.284963353615488,0.201115596844397,-0.106366940619707,-0.107389477904302,0.113350759733783,0.213386094972321,0.194898480998837,-0.272234814469512,-0.120356517873983,0.505728768289179,-0.0900787044898626,0.111174711776713,0.166158486133965,0.223079329113122,0.0304812743130294,0.422142969679667,0.158038977491462,0.362789431032477,0.00561600742074248,0.269452992267683,0.271058653375996,0.203309983445096,0.423429463428467,0.041684454768526,0.101408593806859,0.0293138085877092,-0.0189713840128653,0.114498823387858,0.0209056395397694,0.251070410167616,0.00590491815638665,0.0185597789444726,-0.0269824340493662,-0.0944741846759879,0.260146077260815,0.117068002142014,1,0.190774230977452,-0.0314872386504624,0.269199633530332,-0.123340924109923,0.0426161046589306,0.281833757919584,-0.0707114742219706,-0.044207464664095,-0.0477686341707285,0.0197518625314308,0.31759428415852,0.254530167661316,0.242506028113432,-0.0343311497413161,0.174619951044425,0.0961711646688988,0.00956677547945901,0.48476625540263,0.183179790286662,0.0299269996945691,-0.0328536360085138,0.0622132774504328,0.0458090369960259,-0.129245564477651,0.17930849152964,0.0301025417687285,0.345836662956154
"Foxo3",0.170200102736326,0.0816954945096607,0.102847904958282,0.0940138074530874,0.137335180751164,0.198202036529847,0.00946423719367213,-0.0625234128042818,0.111771816967368,0.145186910438119,0.112272823931958,-0.0811756537177901,-0.0269866620496285,0.259740566180862,-0.00643420313517528,0.112907090627752,0.140361375497467,0.199008628438599,0.0110264920286919,0.264086490086181,0.142623810002511,0.181589699289713,0.0139006455674853,0.181247443383285,0.16661292013501,0.114087111451727,0.22069637595337,0.0396108538050087,0.13103253723651,0.0840102179172,0.0158088417760662,0.0809340435353003,0.111681234086029,0.132079671092392,-0.00573026195396862,0.0598812021784125,0.0226661717389612,-0.03320409748191,0.15993971405793,0.160299001680618,0.190774230977452,1,0.0168388348236377,0.197320260664282,-0.00459477251096563,0.041247439234415,0.187791493588904,-0.00882183216462105,0.0139361330699208,0.022042223390843,-0.00842613147890295,0.17128270503329,0.15098533203735,0.166283842684589,0.0697256168541011,0.19917183350887,0.105189748520229,0.00680608206093737,0.244215905212791,0.119853004971052,0.0532061244974587,0.000626506829133183,0.128992551661568,0.0770523237376707,-0.00890608234633557,0.139295385630055,0.0942559521273975,0.173371500941512
"Hsf2",-0.0209242720940166,0.0306983062673769,0.00785038518298563,0.0583972538568148,-0.0464077019207339,0.0861049968036057,0.0990380636054823,0.0412341055022,0.0359226278049982,-0.0116035966244908,-0.0104940664968097,0.149132372021888,0.07160607071135,-0.0938627579894234,0.0738737157815987,0.0347210048036015,0.00447358991700989,0.0562987361037691,-0.0452161929199074,-0.0467394059794415,0.0431681538623571,-0.0615086215510119,0.0513239047017048,-0.00190026935604627,-0.0178509320931278,0.0228775465989264,-0.0386547249369009,-0.0288178178175468,0.0287484382890174,0.0596614721554777,0.0583495909610246,-0.0165065023053163,0.0904604860508999,-0.0542318201816737,-0.0207339710871348,0.0402315231193744,0.0504109829769687,0.0270914693641112,-0.033303882858727,0.109442147927778,-0.0314872386504624,0.0168388348236377,1,-0.00126049644824195,0.129042830375438,-0.0111042918176146,-0.0314293781149973,0.0834041271143737,0.0973490739340542,0.0576547074942527,-0.0381344901446453,-0.0380934313442139,0.00173143254550246,0.0037256945761957,0.0919030560189972,0.117843924437688,0.0703255401837093,0.0310128610244471,-0.0598655328787524,-0.0214045535039404,0.0446309306482385,0.0204271289954691,0.120442528563827,0.0667457651886383,0.0986958999318909,0.00506345807253802,0.0579835708433856,-0.0390022099516176
"Arid5b",0.292591347106166,0.122888186099521,0.117121094347001,0.091333530942889,0.226220966407235,0.238839155829875,-0.0525173200946531,-0.0782752751113372,0.12775994536699,0.211773351000951,0.19238139024779,-0.181763128419481,-0.0767741075377303,0.419519876723135,-0.048490336553794,0.142096419351832,0.154732890645109,0.21393876670003,0.0300881661989751,0.365273969025449,0.146433460426149,0.304544606968829,-0.00549139577183428,0.22259454104369,0.216455385319856,0.126789846827088,0.341718123158199,0.0444222523545483,0.158502496691733,0.0932762174342336,-0.0152469183367204,0.112102230227673,0.0897603031184305,0.198069760972438,0.0163793504061461,0.047382501486266,-0.0114990171351142,-0.0570355660201723,0.219173332901598,0.153915536044672,0.269199633530332,0.197320260664282,-0.00126049644824195,1,-0.0774500464102989,0.0635079000302656,0.298972751771773,-0.0397921174078578,-0.0154829328948869,-0.00969572689969972,0.0141148442810816,0.276261469433476,0.221963445012078,0.214607182469372,0.0265723734357145,0.197519859398141,0.125519663187639,0.0397979646392653,0.405309700048362,0.202687575187979,0.0549687031481864,0.00232755462274512,0.096284788598684,0.0776269612704653,-0.0468709497504109,0.206687137614775,0.0745626737354253,0.284555915860073
