Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44
RU426B_191141961193331,0.23554818,0.10500296,0.6580757,0.0025540427,0.054114684,0.04299539,0.005217685,0.0026847469,0.08831199,0.20922455,0.03497304,0.0032533407,0.02107319,0.06183726,0.08808286,0.7610926,0.020555818,1.6264039,0.045533925,0.041772757,3.570708,1.9862894,0.34455648,0.4631199,0.28033435,0.0010660081,0.013016433,0.22753197,0.14541325,1.2560374,2.419327,0.68192387,0.05604007,0.35013318,0.83536094,0.14145373,0.23539338,1.2293886,0.91893876,0.058015622,0.07260443,0.046628974,0.01777327,0.6212018,2.6087573,0.9526452,0.19170552,0.07935684,0.5184628,0.60645837,0.26841387,0.08016548,3.6704612,0.2959607,0.12835442,0.027737018,0.47552204,0.6282788,1.1725745,0.19755892,0.3460606,1.1749678,0.026839364,0.0049026865,0.55948114,0.16567874,0.5641775,0.54351646,4.2018623,1.115348,0.0060887276,0.0180129,0.15445569,0.033326153,0.074667156,0.052578136,0.096584015,0.7009679,0.30507627,0.022275481,0.6569049,0.27822784,0.033980664,0.3812047,0.47655168,0.10402751,0.05323288,0.5690863,0.03389172,0.08709326,0.11211379
RU426B_121955419339051,0.18108483,0.12430382,0.8575034,0.0030566785,0.0021313182,0.0012425246,1.3086379e-05,0.012428661,0.09228278,0.1743496,0.0038175893,0.01406004,0.020008707,0.2368662,0.2857384,1.1630317,0.003795592,1.282332,0.052542686,0.053912167,3.5903912,3.4241924,0.4328817,0.8356815,0.35535055,4.043875e-05,0.016329454,0.100633234,0.079413936,1.1839571,3.7514844,0.91994894,0.013149114,0.54456496,1.8471586,0.1303668,0.46393725,1.0585724,1.5240899,0.05640852,0.039554797,0.0631336,0.0037560677,0.5186289,1.5746554,1.2000946,0.30711323,0.089531556,0.866745,0.48766112,0.19548683,0.010989905,3.5070844,0.13060075,0.18758792,0.008686948,0.44792166,0.90465987,1.4987781,0.42291325,0.602192,1.108298,0.008654815,0.004182418,0.94768757,0.6180689,0.80746984,0.46864694,3.8448002,1.2606782,0.0014096249,4.7859925e-05,0.25732777,0.00047088083,0.10455713,0.0886804,0.23867759,0.87457794,0.04786718,0.011334027,0.06217425,0.34488323,0.0043157516,0.73013353,0.82184863,0.059490263,0.1720191,0.8554082,0.15118118,0.18519296,0.032694317
RU426B_126284343429998,0.07326808,0.0055740564,0.1556825,0.0020206284,0.0035447336,0.0001573721,1.8971248e-06,0.00013654152,0.018855616,0.021531714,0.0072279763,5.4607615e-05,0.003009661,0.01870356,0.028464971,0.07296043,0.005140673,0.10486716,0.005529809,0.0032859468,0.88713926,0.78526807,0.1325947,0.09184543,0.027342025,0.0006556985,0.0057997163,0.035148025,0.02587112,0.06707203,1.1879997,0.11306912,0.016420959,0.09209989,0.3352222,0.022522047,0.031659495,0.16141479,0.10817418,0.0024632202,0.008202865,0.0074255387,0.0062228474,0.21857287,0.32290226,0.2549134,0.01720952,0.013694249,0.12210303,0.091771945,0.013312395,0.014532182,0.47144854,0.03450817,0.026927115,0.0014507127,0.05625736,0.3033857,0.24650213,0.091737114,0.04364192,0.07755668,0.00090522645,0.00053031417,0.17623425,0.045628376,0.09307055,0.08707966,0.7180637,0.09577714,0.0084842,0.0023753946,0.027936783,0.004187014,0.010889558,0.0048381914,0.010248597,0.06950325,0.0536699,0.0041298172,0.19622093,0.010348712,0.004863892,0.057811152,0.09280379,0.0025690289,0.018423995,0.06426413,0.018618595,0.027920173,0.056111187
RU426B_204198540077427,0.22766925,0.14838463,0.4584833,0.0051188916,0.040264614,0.013348178,0.0072801155,0.009754983,0.13790953,0.20756768,0.05178865,0.0020475895,0.02675435,0.07192295,0.12369081,0.6871839,0.05670543,0.89144415,0.041426644,0.027429929,2.7063518,0.9752509,0.2649492,0.36930028,0.30323026,0.0014187245,0.016866658,0.11074668,0.22229329,0.7239619,1.8233088,0.63419384,0.056205556,0.31420642,0.3621287,0.18555932,0.20849442,0.84256357,0.68785214,0.03258548,0.039750237,0.07544013,0.015796674,0.53680277,1.4550375,0.79249424,0.21835455,0.046341863,0.57842964,0.7135915,0.18889968,0.12324509,2.2387352,0.20927307,0.20754963,0.031412873,0.37892857,0.7129681,0.8481679,0.13627207,0.37230268,1.1583303,0.017084286,0.004210413,0.5635545,0.14109048,0.594977,0.43315393,3.97493,1.2377571,0.0040063495,0.020546671,0.14736205,0.01835306,0.09127176,0.062051136,0.12477242,0.52083886,0.27040908,0.045040566,0.6165272,0.33327597,0.062115982,0.23675364,0.47858244,0.11856315,0.13875268,0.3949104,0.041439172,0.0559352,0.18186273
RU426B_135066466015011,0.22858395,0.19070925,0.8634331,0.0049245986,0.025784152,0.0030797955,0.00069455925,0.018833084,0.087553866,0.34450975,0.019904025,0.016278503,0.023042519,0.19392633,0.25582868,1.3541807,0.015095205,1.5446233,0.07462266,0.072756015,3.656953,2.9855485,0.45892665,0.7703263,0.43411204,0.0035984002,0.014796391,0.17972971,0.13277136,1.3274252,3.4550989,0.839208,0.050778445,0.5640711,1.1510075,0.1731575,0.42062876,1.3074614,1.8542671,0.066120364,0.027988607,0.04987371,0.0146364,0.72981024,2.085036,1.1363035,0.35780793,0.15474077,0.70430183,0.44345352,0.3346109,0.047843087,3.7628188,0.29514933,0.20837785,0.03208922,0.6167799,1.0264513,1.632885,0.28721353,0.63454163,1.607006,0.03113606,0.009255265,0.91814744,0.5430974,0.8042684,0.6186694,3.9573472,1.3651489,0.0064535392,0.0035684975,0.3186967,0.0027868794,0.10442501,0.17332336,0.20597911,0.6978996,0.19334623,0.023786094,0.24613325,0.40878773,0.01894743,0.6163821,0.8803577,0.07946217,0.14803784,0.72292155,0.05885633,0.18238716,0.08677871
RU426B_226960811617507,0.2060176,0.25342602,0.8924578,0.002106009,0.004303985,0.002279014,8.0363454e-05,0.01411501,0.0927808,0.23036292,0.0063154236,0.018838668,0.008670384,0.109874405,0.26273194,1.4969339,0.0031310748,1.0264134,0.086582564,0.13733348,3.2963433,3.1695051,0.4020373,0.92121303,0.29716912,0.00040692033,0.024439288,0.12732103,0.11059479,0.9673739,3.6906586,1.0636518,0.058448557,0.61776346,1.1530184,0.14838175,0.2284123,1.4467981,2.232704,0.0699201,0.013460867,0.04876804,0.007876765,0.97307765,1.5679795,1.5267354,0.34741727,0.15662622,0.4489117,0.34486422,0.23269115,0.017237999,3.5294573,0.22850738,0.16768563,0.01349122,0.581201,0.8457434,1.7062918,0.26053807,0.6089426,1.6587622,0.011942787,0.0044574006,0.81182164,0.58096087,0.7458306,0.568563,3.6401417,1.2635344,0.011439339,0.0013138807,0.38034794,9.241551e-05,0.13716945,0.20091175,0.3234448,0.602699,0.15415694,0.01964787,0.12019416,0.4662002,0.009864147,0.6665118,0.8851275,0.094170935,0.164555,0.6815084,0.06467964,0.16489987,0.030626187
RU426B_120850257729819,0.2522717,0.18310058,1.0346811,0.0034315467,0.0005422999,0.0021349685,1.8739521e-06,0.0042328634,0.09608392,0.3307913,0.0034350592,0.004830191,0.0078834,0.11232922,0.30437785,1.3974823,0.002925356,1.4854249,0.037219543,0.09966248,3.536931,3.2668452,0.38418192,1.0163233,0.41882908,3.001056e-05,0.011839327,0.14753214,0.097029395,1.2291186,4.0637245,0.94350773,0.02640908,0.6727365,1.7096493,0.19662446,0.39495745,1.4358317,2.0690818,0.07813193,0.030914485,0.08780351,0.004677008,0.73025614,1.8819318,1.5830129,0.39067033,0.20915538,0.953783,0.3001068,0.36330572,0.013333362,3.6258533,0.21524553,0.18207036,0.0043138866,0.625585,0.9836973,1.6607143,0.38332862,0.61029553,1.7057933,0.01442885,0.0041908,0.87878627,0.4757531,0.7409939,0.51629335,3.8795204,1.3919312,0.004018268,3.429974e-05,0.31060693,4.1885807e-05,0.08547541,0.17529704,0.28421205,0.9510814,0.048803285,0.022568047,0.11696972,0.47088525,0.007868712,0.9512981,1.013167,0.09392069,0.1681164,0.8952014,0.10478557,0.18644245,0.027545258
RU426B_235559305276659,0.09019687,0.022820696,0.3271183,0.0041289283,0.006966696,0.00086640357,0.0002716576,0.0018360517,0.025866019,0.05044708,0.015018033,0.00029918557,0.0023441587,0.028091274,0.13939925,0.34048596,0.007570352,0.26175475,0.014067866,0.029014088,1.7024294,1.8377233,0.16956091,0.21946864,0.07809274,0.0011706414,0.007421136,0.06861294,0.048058964,0.21031475,2.0595372,0.23907374,0.022087304,0.17742075,0.65910155,0.04193968,0.052657574,0.5331849,0.34184322,0.014099124,0.007540222,0.036569063,0.01567617,0.36303973,0.5332075,0.5002908,0.03872676,0.02825826,0.17416112,0.15145786,0.0496541,0.021686157,0.9565398,0.047586553,0.072760925,0.012726094,0.1646955,0.41162822,0.5903331,0.19354384,0.10141018,0.30646107,0.008298257,0.0024571808,0.31973407,0.23874165,0.20143491,0.2155592,1.3708315,0.24991108,0.0036458324,0.00068060966,0.080942705,0.0050399774,0.04834348,0.020368291,0.041996963,0.22701882,0.059572604,0.026028117,0.2875547,0.0721954,0.001861666,0.3006512,0.22477438,0.028736359,0.023151046,0.17900614,0.046953794,0.058765266,0.06187399
RU426B_165853193751469,0.17589805,0.22385477,1.0190591,0.0013292071,0.0023593302,0.0024611806,8.503364e-06,0.009527862,0.09649284,0.2582525,0.0021786217,0.013480512,0.006597889,0.13731802,0.27484512,1.3244456,0.0015659885,0.87209374,0.06689167,0.1386323,3.2458205,3.1831932,0.42335966,0.8990219,0.33089045,6.86272e-05,0.023795817,0.08265278,0.061404217,0.9220234,3.7531366,0.9891837,0.016772669,0.60169595,1.6932727,0.15466441,0.31655145,1.3353033,1.8913871,0.10689983,0.037878543,0.07478536,0.005990932,0.7958862,1.4254683,1.6140198,0.316193,0.1532119,0.6885565,0.28535292,0.20279875,0.009029606,3.1454225,0.17615403,0.13921414,0.0075395713,0.5620399,0.77868,1.6644956,0.34245422,0.6161042,1.40586,0.012985014,0.00095484086,0.853791,0.56311333,0.7824362,0.4995187,3.4041924,1.3133765,0.003688897,0.00014250333,0.29382282,0.00025932808,0.11386395,0.13498043,0.28881133,0.75637054,0.13361856,0.010102234,0.114260815,0.33341372,0.007290135,0.81821877,0.8306072,0.10473242,0.15202057,0.7856379,0.10931864,0.14164087,0.02197405
RU426B_135693650738020,0.2023389,0.17425324,1.0572237,0.0031312606,0.00089976843,0.0040120436,1.2235406e-05,0.0016062647,0.10744603,0.29653153,0.0036066528,0.002858096,0.008089927,0.12055197,0.34408027,1.2503446,0.003921176,1.2995306,0.044677097,0.071424365,3.5610914,3.349217,0.3861772,0.89985996,0.43960896,9.082408e-06,0.017091075,0.12626089,0.07795861,1.1710168,3.9289668,0.83258414,0.011276296,0.6353425,1.9895189,0.18191832,0.48591462,1.2445413,1.6968865,0.08313258,0.027391855,0.1058128,0.0051078903,0.57670045,1.8677614,1.654061,0.3777394,0.16255666,1.0003865,0.37313184,0.3254774,0.013593407,3.4735677,0.18266922,0.17780489,0.0029126024,0.6235147,0.84092635,1.6182061,0.3870577,0.59519666,1.3996596,0.01756233,0.0038485706,0.9487342,0.4141846,0.7917501,0.41022167,3.8355973,1.4662,0.0024757192,5.7181733e-05,0.26246518,0.00011508816,0.081342615,0.12228863,0.28889602,1.0435311,0.046386838,0.023108678,0.11309291,0.40757897,0.0068506654,1.012559,0.9824375,0.09021774,0.15563609,0.866956,0.15380515,0.19834414,0.033774097
RU426B_169580988938164,0.33607525,0.1412512,1.0594323,0.005470041,0.0018372028,0.0006725858,2.0518337e-06,0.0038793536,0.08447191,0.40312576,0.0007578564,0.002041251,0.003330225,0.040692206,0.17545587,1.7028813,0.0021622325,1.2826631,0.032542724,0.09194548,3.32163,2.971388,0.36679024,1.0899854,0.36562532,6.712578e-05,0.00276874,0.12918587,0.08674273,0.88049805,3.8781235,0.82153976,0.06424159,0.7136384,1.3451031,0.18284613,0.30941033,1.6828204,2.3443084,0.077432446,0.027809478,0.05617129,0.000994605,0.9430812,1.6392946,1.5162915,0.40593657,0.29792383,0.838275,0.1566647,0.3376388,0.012675394,3.2284126,0.24412853,0.11508993,0.0010339853,0.66083884,1.2147372,1.827166,0.35804716,0.52229834,2.1166742,0.013315554,0.00092624524,0.7677082,0.40543056,0.4880309,0.6013923,3.2457798,1.2430116,0.0018396254,0.0007477762,0.37636054,1.4590206e-05,0.039667007,0.23557296,0.26542142,0.8940578,0.038136482,0.021207359,0.21118028,0.5095205,0.0035070705,0.79068756,1.0372287,0.16695356,0.13071072,0.9540422,0.05256614,0.12721506,0.011908721
RU426B_192883168033644,0.29204014,0.15268297,0.946956,0.0057239146,0.0037266118,0.0008951389,1.3717729e-05,0.0066845017,0.07232433,0.3348212,0.001363885,0.004330985,0.0058591985,0.07094927,0.19113836,1.6536219,0.0057234853,1.3543259,0.038846962,0.089470595,3.4271748,2.9224389,0.31230566,0.90692294,0.40521628,0.0008971398,0.008050416,0.153555,0.09695907,1.0596691,3.649678,0.7834568,0.07039384,0.6530497,1.2001758,0.16991071,0.27365956,1.5955328,2.125676,0.074576184,0.01745583,0.051904894,0.0022716478,0.9441927,1.8575009,1.3279529,0.3260723,0.27063465,0.74063146,0.2158155,0.31795272,0.01469245,3.4285514,0.23994693,0.116549544,0.0051078713,0.6149784,1.1493945,1.739781,0.31361413,0.5020961,1.997206,0.014496175,0.0025980875,0.7524252,0.41079983,0.5250768,0.58028424,3.343004,1.1319515,0.00588637,0.0022639213,0.32963765,0.0004535676,0.052463677,0.20792635,0.23691754,0.81669974,0.060460396,0.01927051,0.20747636,0.40975952,0.0049328934,0.74866545,0.9394088,0.15432143,0.13487591,0.8524369,0.048577063,0.12492454,0.020826392
