Cell,ELF5,ZBTB18,MECOM,TEAD4,GLIS3,SIX1,EBF3,CD44,RORA,KMT2A,ETS1,NFKB1,SP110,ZBTB7A,CUX2,PRDM16,NEUROG2,SOX9,FOS,GATA6,NFATC2,TCF7L2,PROX1,STAT4,FOXP1,STAT1,RUNX2,MEIS2,GRHL2,FOSB,ARID5B,CREB1,REL,NFE2L2,PPARG,JUN,ICAM1,RARB,NFIB,REST,SIX4,ZBTB20,NCAM1,TCF4,CUX1,PLAGL1,RARG,SOX6,ZEB1,BBX,EHF,JUND,FOXO3,BCL6,BACH1,CD24,JUNB,RUNX1,PBX1,NPAS2,SMAD3,NR3C2,LMX1B,AHR,EPCAM,NR2F2,TBX15,TCF7L1,ESR1,TEAD1,SP100,RORB,TCF12,SOX5,EPAS1,BACH2,PKNOX2,HSF2,EGR1,LCOR,NFIA,STAT2,HIF1A,NFIX,THRB,ASCL1
RU1152_130751366121844,2.145742e-06,0.6374276,0.23252626,0.004981506,0.0017576141,0.49102408,0.16404586,0.010382516,0.09242039,1.2190717,0.034244377,0.03709189,0.017934114,0.67396045,4.7798603e-05,0.03596919,9.094802e-05,0.17723268,3.2020066,0.006395643,0.028300002,0.06661302,1.2753698,0.0021145253,0.48754576,0.4172625,0.028102616,0.26879108,0.08142009,0.6563797,0.0033454732,0.6154427,0.15411761,0.59419703,0.0042757355,3.0978658,0.0017626308,0.0061738594,1.6365807,0.0118048545,0.13607702,1.008509,1.0064504,1.3455745,0.9193567,0.0974757,0.003972231,0.20957123,0.5868043,0.9071697,0.019650126,3.7503326,0.56868315,0.06479661,0.3306691,3.6752622,2.0933962,0.096110694,0.8101569,0.00030448212,0.10177637,7.645245e-06,0.0053389133,0.006915702,2.3204772,0.6142345,0.025858464,0.06291801,0.0026006536,0.5457003,0.009567656,0.033933893,0.63659894,0.11403851,0.00834717,0.013768247,1.060815e-07,0.71849465,1.4592129,0.3748285,1.1682012,0.1251965,0.7709556,0.45382863,0.003705732,4.051992
RU1152_125744641947573,0.00020090665,0.4670313,0.16396362,0.006272376,0.0072521516,0.4271551,0.1570774,0.032085706,0.1641758,1.4960397,0.069090754,0.041028276,0.014027786,0.7192807,3.0095824e-05,0.019337276,0.000116859024,0.17391564,3.3157701,0.011902893,0.033368777,0.060438845,1.0502524,0.002058006,0.5963294,0.40024534,0.011117087,0.4838801,0.061228402,0.7399982,0.008367361,0.56066036,0.23779283,0.67367804,0.0073383576,3.3239572,0.0016230431,0.009970361,1.7192844,0.011728591,0.11920345,1.2511147,1.1418997,1.5102525,0.88941276,0.15291789,0.003872537,0.19863881,0.8394737,0.92085505,0.015397556,3.8178504,0.7111296,0.05747645,0.32964265,3.4979703,2.1265752,0.050313473,0.95169216,0.00035268813,0.05915301,0.0006517403,0.005523099,0.011208908,2.0012736,0.5346581,0.030369993,0.0351182,0.002204798,0.555521,0.0091799,0.05309828,0.5086074,0.115392126,0.010345559,0.024507873,1.499069e-06,0.8122169,1.3826002,0.3918953,1.0887599,0.19087891,0.7843265,0.5100185,0.0048471936,3.9021425
RU1152_135546843871453,0.00016961135,0.16146933,0.07399509,0.009404312,0.001837658,0.32277623,0.050751828,0.04689816,0.07599765,0.37162992,0.08238046,0.04563504,0.0038213725,0.21700457,0.0012963326,0.011402061,0.0021270388,0.055644833,0.74712855,0.0019305794,0.02069815,0.0411515,0.49150875,0.013888555,0.37397838,0.33291477,0.0023389626,0.14569741,0.030711263,0.09650361,0.031076428,0.2680719,0.06075559,0.42135563,0.0021243228,1.0938337,0.001623285,0.004880917,0.8237672,0.0056374003,0.024441862,0.19582081,0.2695208,0.5956011,0.28532204,0.00824239,0.0012324724,0.06102588,0.15116805,0.36250028,0.03132151,2.5476637,0.30359995,0.014425182,0.06835447,3.247435,0.43623692,0.03236727,0.40503132,2.8151311e-05,0.01857616,8.295875e-06,0.00020324322,0.0031649068,1.5683868,0.25817108,0.014599075,0.003477263,0.00032340124,0.19913593,0.023427995,0.014621628,0.3274743,0.054337118,0.013077582,0.011413193,7.287458e-05,0.4532586,0.28588277,0.12896855,0.40397185,0.08071203,0.4706885,0.2597641,0.0011448138,2.4204378
RU1152_126224470034675,4.426174e-06,0.7084305,0.28571504,0.0049962224,0.0013297194,0.486247,0.14001265,0.011597153,0.09831063,1.2634745,0.04490923,0.045827374,0.036217507,0.68569505,4.248535e-06,0.027979143,0.0012214249,0.22972915,3.401155,0.009804918,0.033934195,0.104484014,1.4390765,0.0043511987,0.57229316,0.61196584,0.030589946,0.27308476,0.11365194,0.72632617,0.005030053,0.547611,0.15448207,0.66393435,0.0021137341,3.2396526,0.003990859,0.0048641083,1.7328717,0.015574442,0.1834736,1.0389239,1.0210171,1.1944531,0.8885225,0.094185196,0.00716128,0.2901382,0.54274136,0.90879464,0.03296391,3.84275,0.5697832,0.11125593,0.30791286,3.7732346,2.2827919,0.15253942,0.9224627,0.00023279784,0.1343131,3.122097e-05,0.009400725,0.013022026,2.6885943,0.6649365,0.0210974,0.08164353,0.003472878,0.57971585,0.012912636,0.040386353,0.7416931,0.11659697,0.016617183,0.030988492,1.2369831e-07,0.7017603,1.4947891,0.40449476,1.2036853,0.12950137,0.7588837,0.50576097,0.0017388704,4.2948346
RU1152_227312730565995,3.6288025e-06,0.578659,0.23017642,0.0058724224,0.0015496608,0.5478558,0.13537191,0.009135019,0.09983615,1.2209829,0.035587978,0.04251105,0.01727591,0.686082,2.501515e-05,0.04047904,2.7540396e-05,0.18403804,3.500006,0.00810266,0.03172531,0.0763056,1.3031425,0.0031166507,0.4753758,0.42212978,0.03180891,0.19983546,0.09120257,0.8026212,0.004701631,0.63344854,0.14985554,0.6387624,0.0037464201,3.310944,0.0021487735,0.005206414,1.5799669,0.0140021285,0.1536852,0.9693863,0.99330777,1.2169453,0.9031695,0.11022784,0.004829366,0.18089664,0.52913606,0.91118747,0.016977303,3.776034,0.58024144,0.066276655,0.34049585,3.6497386,2.2973168,0.10074025,0.7703288,0.00058746437,0.12610574,1.710092e-05,0.0052387416,0.006705136,2.4330492,0.5744649,0.03339864,0.07486785,0.002590879,0.55312115,0.012799662,0.0471497,0.62201756,0.11714805,0.010286455,0.01424113,5.7327906e-08,0.72462654,1.6210107,0.36688912,1.2328384,0.13606697,0.7614863,0.4503722,0.0020262385,4.075904
RU1152_165849601628004,0.00041451797,0.3621898,0.19156775,0.010208554,0.003481257,0.43372267,0.11202429,0.031691488,0.30360997,1.6761751,0.08698659,0.064942285,0.015834771,0.70906126,0.00014587905,0.026034497,0.00020646694,0.15208775,2.4279892,0.0053579817,0.058502477,0.054051336,1.0930668,0.006843062,0.6262531,0.43207085,0.012816704,0.44042507,0.073942736,0.554854,0.0114735775,0.56561387,0.20971203,0.81773,0.009447743,2.6745389,0.001895047,0.01000854,1.4847951,0.01648458,0.16358641,0.9826746,1.1112257,1.0160475,0.9104385,0.13014463,0.006516438,0.16607435,0.5440569,0.9347247,0.022512598,3.3387833,0.7156784,0.06618653,0.343469,3.3621485,1.5577965,0.04984206,0.8334598,0.00032595004,0.08050101,0.0020993303,0.0014753471,0.019271374,2.3826733,0.46911752,0.037796002,0.04788725,0.0017538408,0.5796098,0.011420067,0.05889771,0.49722463,0.13388766,0.046270207,0.037643507,1.0701987e-05,0.91815835,0.88061625,0.39735904,0.88265723,0.15384461,0.7445848,0.46358886,0.00076721876,3.858841
RU1152_199877507012917,2.7482585e-05,0.43391177,0.17655826,0.0068570995,0.002992781,0.5355778,0.10864204,0.018908435,0.16935714,1.3183174,0.058354333,0.04660868,0.011495681,0.6926205,2.7830649e-05,0.028914148,2.0314685e-05,0.15455826,3.094277,0.0055551906,0.039477356,0.087494045,1.1836138,0.0055724033,0.51512396,0.393762,0.018771842,0.2544813,0.07517036,0.7342111,0.0061057745,0.56430435,0.16107777,0.71259403,0.0038669477,2.982026,0.0019883816,0.012937109,1.4696435,0.007915285,0.13656628,0.9750162,1.0059665,1.0828183,0.8484061,0.1274219,0.003834646,0.13785078,0.523687,0.87871945,0.016853126,3.566842,0.6277308,0.05708844,0.28116998,3.5083082,2.0340776,0.06120853,0.8138349,0.00052139856,0.11406521,0.00013988909,0.0027485176,0.010106505,2.4227014,0.47829702,0.04570087,0.059271682,0.0017745568,0.4952217,0.011990015,0.060047176,0.49627838,0.11174566,0.025063548,0.016434737,0.0,0.70527464,1.2970527,0.341261,1.1375802,0.17020151,0.6894437,0.45834574,0.00093484466,4.034745
RU1152_165173278128045,4.4611028e-05,0.53348184,0.2380875,0.007043676,0.003744805,0.4387866,0.15967007,0.017252889,0.12066982,1.3659674,0.06378436,0.03935606,0.02289424,0.6999792,5.286399e-06,0.031151129,3.060176e-05,0.14260587,3.4755247,0.009197587,0.03777683,0.066090144,1.2625952,0.0029530504,0.61421037,0.44836196,0.021758934,0.35096964,0.07281839,0.8020361,0.010009113,0.60408634,0.18670677,0.6726606,0.004671827,3.2885623,0.003362041,0.008702827,1.6630671,0.014055555,0.1447786,0.9898129,1.0979654,1.306919,0.8896509,0.10820104,0.0048875385,0.20108378,0.58471966,0.8706958,0.026574457,3.809316,0.5945448,0.04823926,0.32737097,3.571677,2.223167,0.077320464,0.8242129,0.00065567356,0.09201587,0.00013853978,0.0040918435,0.008319232,2.407303,0.5637754,0.034918305,0.057247818,0.0022268456,0.54362535,0.016146727,0.043598335,0.5798673,0.12066245,0.014676896,0.0143329045,1.1540624e-08,0.77050704,1.5391026,0.37890056,1.0338115,0.13507907,0.7949113,0.46074525,0.003466575,4.152278
RU1152_191553082607853,2.6418516e-05,0.49257416,0.1835629,0.0048984503,0.0023385114,0.3919965,0.14211759,0.020622782,0.22743309,1.4191012,0.05355483,0.048029233,0.009177461,0.68324685,0.00026991192,0.027191076,0.00019464687,0.13523942,2.26976,0.002984822,0.042003,0.0606004,1.1784036,0.007986372,0.52207124,0.340336,0.013257604,0.39058775,0.07243358,0.4281874,0.007885576,0.55217135,0.15043099,0.6995661,0.009314905,2.2898061,0.00079431676,0.017325506,1.5065625,0.009402559,0.11904533,0.98393816,1.0772742,1.169811,0.9010772,0.099670686,0.0024016805,0.18569726,0.55752426,0.95237565,0.026195675,3.3155184,0.62594354,0.05249972,0.2728037,3.4480479,1.4477878,0.04893738,0.89938486,0.00016734409,0.09023633,0.00052316,0.0016441337,0.016162895,2.3253696,0.49590138,0.03610261,0.042457074,0.0019281312,0.49728695,0.010518151,0.032262504,0.4922325,0.12359389,0.030954724,0.01554118,1.93786e-06,0.7170577,0.8424806,0.36065766,0.879516,0.14959621,0.7176905,0.41533187,0.0018571556,4.0703716
RU1152_196095802988325,9.649728e-05,0.18747531,0.10301609,0.008577168,0.0027188738,0.31008887,0.064745404,0.06278985,0.08236254,0.47131273,0.08344493,0.047863983,0.005225534,0.27828902,0.0012278252,0.011170838,0.0009791062,0.07828904,0.9151348,0.0031763816,0.02341615,0.050440773,0.54956746,0.018350644,0.4654424,0.44817865,0.0056942147,0.15917474,0.05072489,0.1588277,0.032586306,0.3358851,0.07855005,0.51685816,0.0015520689,1.2086135,0.0013722412,0.0069203936,0.93539727,0.008688654,0.038481425,0.24804299,0.37480307,0.62068427,0.35734737,0.016004506,0.000776806,0.093333274,0.17301102,0.4377012,0.022955107,2.7561226,0.37770197,0.029696181,0.08705231,3.35351,0.5969925,0.047266163,0.52529055,6.79628e-06,0.023783252,1.2614278e-05,0.00018393045,0.0033812977,1.685682,0.288978,0.023170326,0.0057221763,0.0004063737,0.23512779,0.029267048,0.016710613,0.37191078,0.06952929,0.006250942,0.014861315,8.588669e-05,0.49097925,0.37719324,0.15025325,0.48248932,0.084942736,0.52639055,0.32189092,0.0017715784,2.5191622
RU1152_169079788222836,0.0014890612,0.45215985,0.24465369,0.01668906,0.009850038,0.3647641,0.1652604,0.047002293,0.22740398,1.721544,0.1388205,0.054951552,0.027941398,0.73215914,7.912758e-05,0.01709536,0.00024773148,0.13721873,3.4874687,0.015409948,0.055642027,0.06476281,1.1838934,0.0030369214,0.7514429,0.512277,0.01299984,0.5806336,0.07066634,0.9443378,0.029874695,0.5708516,0.27295747,0.7832729,0.006079359,3.4283466,0.0031145203,0.005118086,1.771124,0.025579948,0.14478707,1.1224447,1.325588,1.3356323,0.9346862,0.14439864,0.0042171893,0.2395626,0.7136594,0.93378675,0.04116081,3.7883608,0.7156831,0.07286436,0.37018356,3.3704407,2.2044916,0.05870547,0.98905927,0.0005934879,0.061482023,0.0026399065,0.002006392,0.018978648,2.2747264,0.5197369,0.03966841,0.045129634,0.0023295265,0.60793376,0.01897458,0.04601932,0.57468617,0.15155822,0.01941577,0.03862404,2.6666325e-05,0.8704331,1.4715049,0.44693482,0.9047972,0.18812515,0.8412172,0.48949805,0.0018938611,4.0417805
