Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44
RU1066_239946748249963,0.6574572,0.08203197,0.7461361,0.010297694,0.35243866,2.204326e-05,8.520565e-05,0.00065277185,0.027722998,0.18005973,0.10480737,1.0497246e-07,0.016452583,0.50215364,0.5091978,0.12068415,0.027836211,2.8844473,0.041896626,0.09831818,3.4370852,2.4469576,0.65653193,0.78020954,0.2784472,0.00011488608,0.007949481,0.029839763,0.03573818,2.3405697,2.7883196,0.03392283,0.055915456,0.51550263,0.8398182,0.3291996,0.4764541,1.9544529,0.79490376,0.022819888,0.142293,0.27152854,0.027825955,0.71872187,4.220522,2.4845276,0.1343275,0.087474376,0.42143837,0.04239347,0.22512616,0.012301395,4.153084,0.374052,0.044214208,0.10700074,0.40144274,2.79047,1.4433453,0.6268525,0.5031128,2.129799,0.03350645,0.028537713,1.2779418,0.15409702,0.4571977,0.9694953,5.460281,1.1493977,0.00046693653,0.0031368746,0.17717898,0.00045493743,0.01735463,0.10822819,0.13426265,0.9513646,0.7625255,0.00038102784,1.3985351,0.36082062,0.00024728113,1.1641065,0.3432763,0.002598475,0.18514602,0.41999978,0.06479134,0.07118932,0.20939095
RU1066_241057700140893,0.56651187,0.07424273,0.45753047,0.016639631,0.23930925,0.00026477876,0.005014097,0.003949302,0.03729902,0.12494025,0.11366203,5.576924e-07,0.020236157,0.38872716,0.7759025,0.03531151,0.009756894,1.6199839,0.058944542,0.041205432,2.8979285,2.8731763,0.28012517,0.6899553,0.29339153,0.00025726075,0.0021873612,0.030566003,0.02572083,1.5614998,1.6168339,0.030794747,0.097918466,0.32413977,0.5344529,0.35351175,0.26353645,1.5571154,0.67345655,0.0063379924,0.050729807,0.39556387,0.012393375,0.72021586,2.9241261,1.9529163,0.0726791,0.011753989,0.21045516,0.06153476,0.2145496,0.008440478,2.8934536,0.2030139,0.061064906,0.15569986,0.23743373,2.4398494,1.1042259,0.47679198,0.2581944,2.201419,0.020867158,0.02359272,1.1134479,0.37000352,0.35648212,1.0650346,3.784975,0.7388734,0.00033664246,0.0017988784,0.07166484,4.4627428e-05,0.025455184,0.06873821,0.024991272,0.82242477,0.44341692,0.00025065642,0.7431392,0.10242246,0.0027702549,1.5382186,0.28565425,0.0003487693,0.13702777,0.29416305,0.015716668,0.09420013,0.06169929
RU1066_169014006339820,0.5697264,0.11088498,0.48952934,0.023939392,0.68011945,0.00015165914,0.0009951815,0.0013558232,0.030768108,0.16569145,0.1348772,1.9632475e-07,0.03590745,0.70626056,0.95585537,0.045721438,0.033186886,3.0587995,0.047650523,0.08804352,3.9039237,2.7161584,0.36512372,0.7087785,0.29666993,0.0025929243,0.0015076504,0.022466043,0.08827792,2.9419966,2.137456,0.022644635,0.099890925,0.53502345,0.5136212,0.40105194,0.5995905,1.9700109,0.851009,0.01761465,0.13480335,0.39401183,0.014933876,0.6921858,4.638603,2.033407,0.101044014,0.032835294,0.23995641,0.0726228,0.37226042,0.022024887,4.036569,0.64458656,0.05906605,0.18435219,0.28485426,2.5396607,1.2094399,0.5195939,0.46199876,2.2752073,0.03501289,0.009188604,1.3931898,0.23313461,0.37473068,1.1649896,5.5167217,1.0637891,0.004886121,0.011651959,0.097690426,9.1202055e-06,0.046333015,0.0665024,0.030577023,0.8012871,0.8270797,0.003656182,1.190293,0.28437993,0.0011500787,1.5026146,0.2915253,0.00033156486,0.19888225,0.33962807,0.033380218,0.14232856,0.11574718
RU1066_170798579857260,0.31410486,0.14151813,0.44844186,0.013588194,0.8868801,3.774457e-05,0.0065676495,0.009878989,0.023310361,0.1484855,0.055586353,6.1694504e-07,0.031226762,0.6227913,0.5767246,0.16609997,0.042339075,2.5618877,0.057010755,0.05134887,3.697969,2.6157773,0.24041907,0.25335383,0.4630595,0.012132094,0.0007792513,0.052139476,0.15990494,2.7588153,1.8289871,0.036496256,0.11336935,0.30690256,0.46274486,0.25409925,0.8496625,1.3728672,0.7122206,0.07783744,0.04923618,0.23517706,0.0048413626,0.50742245,4.196842,1.1108019,0.10093612,0.0011303845,0.28936556,0.06837188,0.29161403,0.036042374,3.0901618,0.80723816,0.064338006,0.059074067,0.22162054,0.43582517,0.8468487,0.36960128,0.39685258,2.1217277,0.021515023,0.020926181,1.2856778,0.56269723,0.5700886,1.2196722,4.815493,0.81880957,0.0136385225,0.030635498,0.039609272,2.1525319e-05,0.023786023,0.022534765,0.017907398,0.45904055,0.7659338,0.0004620039,0.7379587,0.15285124,0.00020032025,0.95090604,0.22893867,0.006443994,0.23965967,0.22495344,0.042699233,0.29647416,0.10675335
RU1066_200974093466918,0.5227454,0.06332922,0.42334804,0.037983645,0.42102993,3.7864272e-06,0.006949962,0.00045485576,0.014450669,0.15885174,0.08550175,1.2439928e-07,0.04645836,0.80476856,1.2730422,0.028389279,0.02344811,3.199013,0.036940604,0.07910695,3.8976336,2.771613,0.3328216,0.4157914,0.34076884,0.0022268514,7.727686e-05,0.0111460425,0.057864077,3.5725434,1.1573633,0.031024382,0.1362991,0.41848004,0.39456916,0.4860307,0.5878376,1.8027639,0.6409091,0.01451168,0.071129784,0.55448514,0.018064573,0.5352144,4.371238,1.8598754,0.11632263,0.0075754477,0.18526168,0.071959,0.40856156,0.032045204,3.8610206,0.53429425,0.055663835,0.31021827,0.26409096,2.4143178,1.0162486,0.43918595,0.399285,2.468396,0.063086756,0.04284802,1.4840432,0.29075018,0.3778429,1.1956717,5.200136,0.90574133,0.0012127613,0.0101643205,0.073893994,1.7865834e-05,0.058222514,0.0635954,0.00256501,0.70465726,0.7350919,0.00019955836,0.8875974,0.1613214,0.00038803104,1.6316812,0.29056686,0.0002910249,0.2422204,0.3122727,0.015973775,0.15586561,0.07128314
RU1066_169727151782620,0.5775192,0.09369744,0.4951331,0.017363962,0.32608932,0.0010441848,0.0010573658,0.0041780095,0.037961464,0.12332061,0.10465082,7.760096e-08,0.03249115,0.39262182,0.5885064,0.035269853,0.019583385,2.0117767,0.06854956,0.056027785,3.206223,2.6307864,0.3558231,0.7631085,0.28199285,0.0004176684,0.0020945854,0.029629339,0.030475134,1.8887227,2.0544362,0.029650206,0.07294618,0.38092032,0.6071066,0.27262256,0.3529579,1.586599,0.67205,0.017032973,0.08139029,0.2642144,0.012757047,0.7922833,3.5064857,2.0600548,0.07411036,0.027764566,0.21218821,0.058799196,0.221169,0.009343423,3.1790326,0.32699683,0.053182196,0.11360985,0.24517208,2.3473527,1.1654667,0.549859,0.3334275,1.9655801,0.020819351,0.013148341,1.0247935,0.2800042,0.33365652,0.9651103,4.6214814,0.7971247,0.0013111825,0.0047103358,0.081378326,9.70624e-05,0.03428602,0.05467949,0.043329623,0.76170903,0.5919554,0.0018380841,0.95177686,0.17603822,0.0040450334,1.1634045,0.26976576,0.00069270754,0.15506,0.29166886,0.02544502,0.10204697,0.074880786
RU1066_191226664860981,0.5780336,0.09420369,0.44994092,0.024405144,0.5194441,3.09978e-05,0.0010718748,0.00095198106,0.025617108,0.15635343,0.13408403,4.044914e-08,0.03239114,0.75261885,0.88075376,0.041118838,0.030901693,3.1829855,0.03867635,0.092743516,4.006064,2.5794933,0.35839406,0.6582617,0.31894687,0.0016251248,0.0012385856,0.01742284,0.07403648,3.2636971,1.9265376,0.023495398,0.09786007,0.49266306,0.4175216,0.38904893,0.58881813,1.9646599,0.8477939,0.017484732,0.11565595,0.3748457,0.011565648,0.72409004,4.6539836,2.0103858,0.10097195,0.03326848,0.23129608,0.04508604,0.3473815,0.019774077,4.1129856,0.61501074,0.059301168,0.1937353,0.28049335,2.602632,1.2023101,0.500862,0.44441324,2.4503813,0.036724236,0.015798355,1.3762366,0.19586411,0.33645332,1.1399451,5.639687,1.0779476,0.0029573517,0.009428597,0.08503547,1.2160006e-05,0.05044565,0.07153555,0.02590375,0.8043295,0.82241833,0.002174322,1.2345042,0.26020122,0.00051831786,1.3962423,0.29923686,0.00025246368,0.2159341,0.34172758,0.022188151,0.118004,0.101194605
RU1066_192121064569764,0.3458639,0.12290581,0.49099508,0.012182286,0.76762015,6.903455e-05,0.004076841,0.007262087,0.021960646,0.16889228,0.065189876,1.5218336e-06,0.034616157,0.55923986,0.5492021,0.18189594,0.04593433,2.207372,0.067108005,0.05054317,3.6716821,2.7621155,0.27020636,0.30339175,0.4225425,0.015354223,0.0004884299,0.06525022,0.1397339,2.5104284,2.094196,0.02920464,0.098570645,0.34662792,0.549113,0.23378976,0.7954043,1.4132929,0.7448554,0.07108894,0.05051196,0.22201818,0.0032941566,0.61072034,3.9938307,1.2193846,0.10518893,0.00068311347,0.28936854,0.070866175,0.24269749,0.024798907,2.9090273,0.7091519,0.08330357,0.051740583,0.23307449,0.5150877,0.9324428,0.43349144,0.40995848,2.0191138,0.019109886,0.026480353,1.2920246,0.69948643,0.6079956,1.1554343,4.6620574,0.9003853,0.01741861,0.026984211,0.034945667,2.7791111e-05,0.02185191,0.014142291,0.021726064,0.5886423,0.7292561,9.612627e-05,0.77388686,0.1664323,0.0008152565,1.0070039,0.26610783,0.006848016,0.25372094,0.27051076,0.03891572,0.29080817,0.08924612
RU1066_204351789559028,0.54779863,0.056633726,0.41966924,0.039947547,0.35735825,9.519578e-05,0.007469896,0.0005450831,0.01319128,0.14313379,0.08467371,3.5883394e-07,0.033747,0.68793285,1.1586647,0.028868562,0.013762186,2.4277625,0.052347597,0.065969415,3.4574544,2.9182794,0.3063343,0.45240942,0.336823,0.0017463925,0.00040954366,0.02146582,0.047048856,2.7343717,1.0884036,0.028572332,0.12702294,0.3873285,0.40552565,0.42954165,0.4390189,1.682063,0.58231676,0.016175954,0.06326776,0.52907485,0.01373016,0.52524877,3.7015607,1.7811615,0.099328175,0.004364854,0.19028914,0.08133983,0.3427537,0.021278068,3.2380524,0.41995272,0.049925316,0.2758901,0.259182,2.2957144,1.0975695,0.42878577,0.3531065,2.237493,0.04734307,0.036226694,1.4434408,0.31567696,0.3946051,1.1881274,4.4520893,0.787753,0.0010726703,0.0061171325,0.07433617,5.8777085e-05,0.05271172,0.04769024,0.0044304486,0.702123,0.6244877,0.00010103644,0.78513616,0.107561946,0.0013098342,1.5921206,0.2843949,0.0006651419,0.20966706,0.28555027,0.018335143,0.13020527,0.07652354
RU1066_170798611552541,0.28756085,0.20286544,0.7078717,0.011023573,1.3995093,0.008094625,0.00031799346,0.038002457,0.09690927,0.1015242,0.09453769,0.0,0.037497886,0.43070227,0.5185741,0.2821659,0.04947474,4.4366093,0.090085834,0.086392835,3.6852179,2.977013,0.4251614,0.44808835,0.34763083,0.009795957,0.001275157,0.08691564,0.18079773,2.9926372,2.4575562,0.029711287,0.113554046,0.40853256,1.0491774,0.44058585,0.9901421,1.6084859,0.673361,0.07140999,0.16605932,0.34154114,0.0030296452,0.32558572,5.6238365,1.7709224,0.14589256,0.013647213,0.41241205,0.3571814,0.5419171,0.056073423,5.5152316,0.9374306,0.08993319,0.02509178,0.31532666,0.65781707,0.90482014,0.8393185,0.44441265,1.7191628,0.092865795,0.035616193,1.3740522,0.6507534,0.62442106,1.0428327,5.9420395,1.0317038,0.0022578058,0.034001216,0.09055502,2.3567942e-05,0.04144973,0.013012661,0.07976679,0.9832784,0.8264786,2.9394701e-05,0.8784602,0.40965563,0.016470326,1.3471557,0.31692222,1.4766252e-05,0.12461932,0.3512543,0.14392893,0.3600924,0.14797841
RU1066_157562549950390,0.6242019,0.10252393,0.4810579,0.02943534,0.423135,0.00035342385,0.00035362443,0.001442506,0.032213524,0.15181623,0.12469924,0.0,0.033963073,0.61451733,0.67500097,0.03903353,0.027039172,2.6477604,0.050538924,0.07950328,3.71993,2.5678706,0.38013047,0.75256747,0.31385145,0.0008709461,0.003344161,0.022672653,0.0507988,2.5954635,2.066807,0.032673653,0.08310138,0.4756198,0.53077006,0.29370347,0.47840732,1.850195,0.8175717,0.015837088,0.11136445,0.27341086,0.014520637,0.7789091,4.1878653,2.110621,0.09835365,0.03233622,0.24857403,0.046905454,0.29558262,0.011290582,3.7082038,0.5014902,0.06609447,0.13370332,0.30299428,2.6139936,1.2954286,0.5137231,0.412453,2.2966301,0.030022223,0.01100372,1.2688415,0.20112127,0.35211965,1.0419316,5.278861,1.0178411,0.0024474394,0.008698891,0.09527012,4.3702123e-05,0.050778054,0.06607117,0.04224361,0.84861636,0.78869593,0.0022827084,1.1842903,0.23803255,0.0029049187,1.1537102,0.3091472,0.00049161486,0.20741186,0.33628616,0.023521487,0.105074786,0.09357869
RU1066_241106421201843,0.6095446,0.11949261,0.5500881,0.018532071,0.5622337,0.00020861467,0.0005486969,0.001591008,0.031680733,0.16669846,0.1323846,7.901971e-08,0.033564087,0.60782003,0.7715688,0.04921196,0.028618125,2.8627138,0.053725403,0.07989292,3.6400113,2.7195714,0.45004767,0.796351,0.2894253,0.0011367915,0.0035468542,0.027120544,0.062099975,2.5204597,2.3962634,0.02940746,0.08449515,0.50389075,0.6236012,0.3498443,0.5055786,1.9873139,0.86572385,0.015690781,0.13631773,0.31674072,0.01897168,0.7204183,4.397955,2.2114024,0.102559656,0.043129634,0.28109238,0.062020395,0.30280462,0.013924727,3.9690764,0.53686845,0.05441554,0.13667426,0.29687577,2.6426842,1.2969456,0.5631819,0.49167827,2.2086987,0.029197128,0.010900801,1.2897801,0.21901476,0.375335,1.1210095,5.444652,1.0324022,0.005918382,0.008383413,0.123649366,7.836308e-05,0.044286977,0.07399098,0.05863138,0.822434,0.8081406,0.005546828,1.2609665,0.31814492,0.0010114388,1.3515013,0.28626627,0.0010057292,0.18208025,0.35687467,0.033036824,0.10138742,0.11910489
RU1066_157613982631773,0.41447973,0.098676465,0.48125288,0.008187694,0.156382,2.5505583e-06,0.006146977,0.00066477637,0.032325048,0.15302362,0.053494833,3.993024e-09,0.009681298,0.25058693,0.4630042,0.075924985,0.016187958,2.262181,0.051750578,0.032341167,2.4986959,3.183903,0.21188444,0.43071195,0.26542997,0.00834475,0.0002390316,0.057244666,0.091940485,1.6754973,1.6885546,0.03261837,0.11490894,0.2687074,0.51218295,0.29742807,0.2155705,1.5890242,0.7503708,0.035272792,0.01933462,0.20896617,0.0018318208,0.5873929,4.0449257,1.2467678,0.059557684,0.000494115,0.2844562,0.04631083,0.1646109,0.02828613,4.007576,0.21843411,0.069229014,0.03385637,0.19538912,0.88208467,0.8721911,0.65757394,0.20904851,1.9707778,0.0031463176,0.010368249,1.0284564,0.73115426,0.4967198,1.0567274,4.4500976,0.5375634,0.007666824,0.0027993605,0.0471738,6.905659e-05,0.0076088323,0.012455101,0.030034708,0.7080932,0.39014015,0.00021311446,0.46578562,0.10474412,0.00019408857,1.0716438,0.17919579,0.0016198748,0.15784566,0.31151122,0.012550178,0.086687244,0.056144916
