Cell,ELF5,ZBTB18,MECOM,TEAD4,GLIS3,SIX1,EBF3,CD44,RORA,KMT2A,ETS1,NFKB1,SP110,ZBTB7A,CUX2,PRDM16,NEUROG2,SOX9,FOS,GATA6,NFATC2,TCF7L2,PROX1,STAT4,FOXP1,STAT1,RUNX2,MEIS2,GRHL2,FOSB,ARID5B,CREB1,REL,NFE2L2,PPARG,JUN,ICAM1,RARB,NFIB,REST,SIX4,ZBTB20,NCAM1,TCF4,CUX1,PLAGL1,RARG,SOX6,ZEB1,BBX,EHF,JUND,FOXO3,BCL6,BACH1,CD24,JUNB,RUNX1,PBX1,NPAS2,SMAD3,NR3C2,LMX1B,AHR,EPCAM,NR2F2,TBX15,TCF7L1,ESR1,TEAD1,SP100,RORB,TCF12,SOX5,EPAS1,BACH2,PKNOX2,HSF2,EGR1,LCOR,NFIA,STAT2,HIF1A,NFIX,THRB,ASCL1
RU1108a_Bambanker_Frozen_156933486398365,0.0,0.012772594,0.00027030596,0.07876045,0.016266014,0.24240646,7.831016e-05,0.0073948,0.15138938,0.17910926,0.09521068,0.12529197,0.03242814,0.24206017,0.0,0.0,0.0,0.15018134,4.6427774,2.603724e-05,0.0751015,0.0013141792,0.56440455,0.0,0.8432245,0.7933824,0.014254444,0.9120182,4.071392e-08,1.4902406,0.0029301853,0.28163484,0.12269749,0.45569783,0.0,3.1107283,0.48894587,0.00020366232,0.1512418,0.0,0.02724951,0.24447232,0.59157306,0.0029502308,0.16696775,0.0,0.010703989,0.0048475745,0.1803859,0.31944376,0.011737928,1.2388406,0.33168474,0.0638093,0.16282701,5.4669204,3.9094193,0.18463449,0.64048326,0.0064743813,0.37648982,0.0,0.13870297,0.04453499,2.898769,0.15174301,0.12906104,1.4447196e-05,9.345566e-06,0.42788956,0.1406327,0.13743776,0.2521874,0.057441767,0.17332897,0.012472554,0.0,0.301509,2.7655115,0.26063353,0.8282528,0.04337086,0.61396754,0.33299696,0.0,2.061144
RU1108a_Bambanker_Frozen_135571558259627,0.0,0.0067624133,0.0009087061,0.02849156,0.010782763,0.12405838,0.003344932,0.0022896961,0.19162461,0.26702765,0.08488745,0.12742427,0.04241055,0.37042037,2.027405e-05,0.0004912106,0.0,0.03891638,4.395901,0.0,0.057711132,0.010948182,0.81940454,0.00033769285,0.70689815,0.29728514,0.024558492,1.7048756,1.8817022e-05,1.523076,0.0022884796,0.29086623,0.19935577,0.48210996,0.0017734331,2.645251,0.22137044,0.00029996425,0.20986573,2.673314e-05,0.022274574,0.24674511,0.23164442,0.0016876954,0.14090742,0.00051216746,0.028193848,0.0037820146,0.17459159,0.33527938,0.004724078,1.585911,0.50531995,0.044131238,0.116293535,5.9330673,3.9325662,0.11261814,0.52190477,0.007487272,0.03135653,9.797412e-05,0.10934617,0.045485944,2.712127,0.22460732,0.080850296,0.0035993478,0.0018946085,0.19792391,0.07833271,0.021980066,0.36951825,0.081479944,0.3053654,0.0012229797,0.0,0.21826707,2.5968263,0.32225522,0.7005288,0.05106628,0.539827,0.15270986,0.00020084833,3.363147
RU1108a_RPMI_204213425487262,0.0,0.0063029397,0.00077195006,0.089168005,0.0063856896,0.16671406,0.0004934202,0.014518511,0.16287859,0.19854021,0.1106391,0.11514101,0.024284663,0.23648968,5.6707954e-09,1.5524962e-05,0.0,0.10073187,3.7586153,0.00011200439,0.06755081,0.0073335976,0.50592995,8.102783e-06,0.764719,0.6372009,0.011847567,0.9731578,1.47229175e-05,0.96437347,0.006383253,0.23884192,0.09313416,0.49484754,1.0201907e-05,2.4524078,0.40061152,0.003160414,0.16421463,3.514505e-05,0.023306148,0.20658158,0.5023919,0.003174136,0.15066712,2.859727e-08,0.0071033896,0.0029676098,0.15126622,0.30349755,0.006869582,1.0069413,0.413479,0.062670626,0.1504983,5.3165436,3.1542716,0.21809272,0.5970462,0.0071374206,0.30352983,2.1350331e-08,0.120984554,0.04277814,2.918721,0.103136264,0.11756871,0.000127723,7.0324604e-05,0.3533549,0.1484903,0.12754543,0.2410745,0.06309279,0.1973089,0.009551781,0.0,0.30245999,2.0489604,0.24953751,0.6326899,0.05163205,0.6044735,0.2497095,1.7101036e-05,2.0288925
RU1108a_Bambanker_227363553241454,0.0,0.01472403,0.0034258172,0.14465868,0.0056000715,0.17984913,0.00042505388,0.013229865,0.21463712,0.3039547,0.12716857,0.13253957,0.042221047,0.20078102,1.558789e-08,0.00015191003,0.0,0.10694859,4.4453096,0.0035811297,0.039549418,0.005824919,0.52316916,3.522197e-05,0.8711751,0.65436286,0.016388219,1.0936857,5.3878164e-05,1.2487559,0.003951783,0.25592777,0.13172783,0.59741706,6.344869e-05,2.801905,0.2769912,0.0009588467,0.30815923,1.2528136e-06,0.050481267,0.21561253,0.5945317,0.0016647158,0.15549617,1.9487348e-05,0.0036282958,0.012696937,0.20145069,0.3466209,0.00856822,1.3555468,0.5643215,0.048752584,0.17035232,4.774154,3.741979,0.20301105,0.48279256,0.010000839,0.14955233,1.3496713e-06,0.06649634,0.053011764,2.8764672,0.14532529,0.11461452,0.0010192884,0.00027741643,0.31664947,0.12144615,0.07959532,0.21417688,0.08232031,0.2956086,0.022943445,0.0,0.31584355,2.7106898,0.36352816,0.6596629,0.03343241,0.6052115,0.21142259,0.0005053328,2.1634538
RU1108a_RPMI_131234280692510,0.0,0.0064878897,0.00084130664,0.012904505,0.008332842,0.09105958,0.0024411606,0.0019109745,0.18491682,0.21917967,0.05423119,0.09611783,0.03474361,0.3226766,4.1438798e-05,0.0002097377,0.0,0.028529327,3.8559115,0.0,0.053971536,0.015664808,0.78513724,0.00014738723,0.69513106,0.26438972,0.017411852,1.7241024,3.4646584e-06,1.0863776,0.001814794,0.25169668,0.12204457,0.5314791,0.0007489243,2.0178726,0.16785733,4.7388703e-06,0.1469298,8.1312515e-05,0.006497319,0.23113254,0.26658985,0.002205495,0.1296861,0.00020312013,0.01749167,0.004486366,0.15162866,0.3257,0.008911021,1.1877764,0.49291125,0.03969358,0.08381383,5.604845,3.1691854,0.085258715,0.5149177,0.0021042496,0.031398688,0.00058197905,0.09382087,0.025535213,2.834507,0.15824382,0.08825977,0.001443873,0.0035840124,0.1749385,0.07114199,0.016153868,0.3624908,0.07504226,0.22693601,0.0010446955,0.0,0.2805161,1.7530292,0.27745086,0.6213746,0.039322447,0.4439482,0.13862376,3.1442783e-06,3.4941568
RU1108a_Bambanker_Frozen_169587518687541,0.0,0.008027099,0.00070150814,0.040370476,0.016109768,0.16542181,0.005235817,0.013477564,0.22892235,0.29240033,0.08060832,0.13618068,0.060504142,0.41717687,1.2235384e-07,0.00016288702,0.0,0.06619845,4.42386,1.4739547e-06,0.063468814,0.014596033,0.7618466,0.00028856526,0.79415673,0.37358907,0.028695416,1.6683519,3.2977638e-05,1.3784409,0.0060582655,0.2958601,0.2009538,0.6208088,0.0008427404,2.6798277,0.24779887,0.0003785949,0.24376893,3.1753938e-05,0.01898858,0.26688942,0.25489068,0.0016909301,0.13814946,0.00025485846,0.031932708,0.01168456,0.18097377,0.40446004,0.010445581,1.4022336,0.5870989,0.04073979,0.16224109,5.6051283,3.8989398,0.14226943,0.5123189,0.012056659,0.04623815,0.0003382631,0.10636354,0.037571847,2.8128116,0.21168293,0.10905886,0.0055593755,0.003366146,0.1980014,0.10736232,0.038905684,0.38547057,0.0787284,0.295407,0.006464852,0.0,0.32680818,2.4251213,0.32193884,0.6968787,0.049889278,0.5914146,0.11539714,7.544292e-05,3.248742
RU1108a_RPMI_155911449401244,0.0,0.014976499,0.0015840476,0.013700894,0.0074884146,0.097487174,0.0029040047,0.0019140971,0.2636268,0.24029398,0.07294713,0.08590874,0.06881733,0.3149604,0.00010423541,0.001995401,0.0,0.043273393,4.4357095,0.0,0.04283576,0.01802601,0.8028073,0.0021295086,0.85530776,0.1949376,0.01439946,1.6682836,1.187632e-07,1.3710704,0.0014590942,0.30532044,0.15962185,0.5298966,0.0005038497,2.61194,0.25372946,0.000111894566,0.1352257,0.0017174738,0.007823837,0.25567245,0.22800474,0.0023500223,0.09649886,0.00035166595,0.02924802,0.0033331846,0.17136231,0.319394,0.010546222,1.2184485,0.6503193,0.057680115,0.15035412,4.6996765,4.2994614,0.13929632,0.3773737,0.00474239,0.02805274,0.0008517542,0.06815213,0.032038465,2.5612738,0.2049382,0.08637957,0.0042184247,0.0009355539,0.14970034,0.098867156,0.03334352,0.25659573,0.077089556,0.35790476,0.0035874755,0.0,0.30419135,2.5640898,0.31250098,0.48342332,0.03586241,0.43593448,0.11457148,3.0865664e-05,2.9958305
RU1108a_RPMI_131242050604275,0.0,0.008094518,0.0014823168,0.019278282,0.0061583775,0.105966255,0.003109194,0.0033877857,0.18032598,0.16677481,0.05933919,0.122897826,0.041261602,0.27625573,0.0003312987,0.0012330703,0.0,0.039811794,3.5610106,7.8006664e-08,0.038323175,0.01443076,0.62767404,0.00027916636,0.6468106,0.2522054,0.017802507,1.5993793,1.4529477e-05,0.85788137,0.0032772364,0.25079826,0.10485228,0.4621237,0.00039902295,2.093995,0.2486283,5.4155855e-05,0.14492702,0.0005539165,0.0092747,0.22165434,0.23259068,0.0025156445,0.12475985,1.1404354e-05,0.022557793,0.0028792757,0.12301211,0.31959087,0.0124783935,0.9713857,0.4607628,0.03404648,0.09493735,5.5017195,2.9685807,0.09575081,0.41176704,0.0016965293,0.030925522,0.0001487331,0.09158827,0.030357014,3.2184463,0.1266838,0.08447688,0.0018201501,0.0028249347,0.16481557,0.07992561,0.033045217,0.33564922,0.07013108,0.24382012,0.0018636835,0.0,0.28894842,1.5964235,0.25664827,0.47998846,0.043605395,0.46916896,0.09539613,1.7767083e-05,3.3057783
RU1108a_Bambanker_166400385271581,0.0,0.0049643824,0.0011593982,0.04116231,0.01142416,0.14721417,0.006036436,0.0031629805,0.18369101,0.23842682,0.0849116,0.13025276,0.049240705,0.36656964,8.0251533e-07,0.00018226357,0.0,0.044094674,4.493427,3.3040022e-11,0.048559967,0.009916756,0.70994776,0.00013138226,0.68134326,0.32012028,0.028148962,1.5990834,0.00010837222,1.4902971,0.0016248734,0.27171677,0.17138419,0.51857686,0.0010481668,2.6557415,0.24442796,0.0002332705,0.20274071,0.00012128997,0.01522864,0.22705588,0.20825362,0.0020511628,0.14488286,4.4035485e-05,0.033549562,0.0071797906,0.15108913,0.30600584,0.00446842,1.3048083,0.4599567,0.034459207,0.11119233,5.8658466,4.0287595,0.112590685,0.46376783,0.008809334,0.03167392,9.0133195e-05,0.10273225,0.045786195,3.0048661,0.1953497,0.07508298,0.0047950605,0.0010574482,0.19803411,0.08545645,0.022617055,0.36995357,0.07592202,0.2857665,0.001859326,0.0,0.2644611,2.521423,0.2771693,0.6508931,0.056881934,0.5777767,0.10799735,0.00020181027,3.2407966
RU1108a_Bambanker_Frozen_240617688558302,0.0,0.006845491,0.00071869977,0.03744006,0.013470183,0.11615688,0.0041902633,0.005663816,0.1889113,0.2417232,0.07565992,0.124409884,0.052935783,0.3362556,2.8853177e-05,0.00027204366,0.0,0.041709106,4.1031833,0.0,0.059044298,0.009454632,0.75208294,0.0015588206,0.66201365,0.2867391,0.030779138,1.5672804,0.00014629163,1.1823945,0.0061101043,0.26943994,0.16166855,0.4940764,0.00036082265,2.275863,0.24540104,3.160872e-05,0.15638596,3.1075917e-05,0.01837111,0.24170779,0.20671585,0.0049562403,0.14708415,0.00048271462,0.027184362,0.00568054,0.15659328,0.33887553,0.0040829955,1.3602622,0.4638092,0.051541295,0.10567222,5.6756353,3.673119,0.13679633,0.501603,0.008850128,0.029798865,0.00017174066,0.101420805,0.040667906,2.822045,0.18175232,0.07528599,0.0011231934,0.0014232148,0.18533513,0.092738934,0.035811592,0.3638329,0.098481975,0.33791992,0.001234216,0.0,0.22938146,2.2131207,0.2875113,0.6332967,0.04872543,0.5564815,0.12327793,0.00043392018,3.2572324
RU1108a_Bambanker_131217401531163,0.0,0.0061079916,0.007445449,0.20897065,0.0020370306,0.103775054,0.0026080036,0.006942294,0.14772409,0.27659583,0.10292322,0.10895975,0.040110156,0.20255572,0.0,3.746161e-05,0.0,0.04425076,3.0892012,0.00019895301,0.025987145,0.0007564121,0.33358622,9.886249e-09,0.66975975,0.59944934,0.013615298,1.1264598,0.0009618477,0.73330486,0.0042767646,0.24506553,0.08209304,0.69065934,2.0932943e-05,1.7535224,0.15935639,0.00041520505,0.30482534,3.5430808e-06,0.02227751,0.12037437,0.6266788,0.0003027757,0.18822236,1.8266395e-05,0.0014913601,0.0055172397,0.15797743,0.22331071,0.0030370494,1.1936332,0.49212033,0.02760261,0.14512712,4.74948,2.3416939,0.12017348,0.38448602,0.015630417,0.057338584,5.7276655e-09,0.033037655,0.029373111,3.0178118,0.080895156,0.11254418,0.0015046243,0.0003229466,0.19314651,0.066996336,0.030215882,0.2803614,0.047002286,0.23154356,0.008335712,0.0,0.34472144,1.4702282,0.3371931,0.56000054,0.035017565,0.5191335,0.16207372,6.2567406e-06,2.1545787
RU1108a_Bambanker_134938050620699,0.0,0.008218274,0.00073669886,0.01127399,0.010590731,0.07970641,0.0025703409,0.0044182814,0.2370603,0.24490571,0.055428136,0.10027153,0.04318613,0.35602987,3.0439734e-05,0.00068317034,0.0,0.023953501,4.2124596,0.0,0.057141937,0.016592588,0.8648022,0.00048584302,0.79470396,0.24109264,0.009752926,1.8003798,1.4954837e-07,1.3440895,0.0008708722,0.26433545,0.13814482,0.558608,0.0004125375,2.3764122,0.17783776,7.115365e-05,0.13420016,0.0006717361,0.0059107444,0.24971889,0.28107587,0.0032652775,0.101329304,8.993355e-05,0.028227542,0.003051839,0.16465719,0.3112918,0.014981883,1.1774545,0.5829498,0.045545973,0.094637714,4.9982224,3.7518322,0.10013915,0.50823057,0.0015859385,0.026596865,0.0014058143,0.088162,0.026922941,2.6399136,0.170404,0.09139564,0.002568772,0.0017781367,0.15743527,0.09567032,0.015217349,0.29959214,0.079651095,0.26469758,0.0010871569,0.0,0.30527356,2.1222346,0.32178634,0.5805636,0.040318146,0.45665368,0.1293682,6.2226086e-06,3.3878863
RU1108a_Bambanker_Frozen_226953383569267,0.0,0.0063100164,0.0016218318,0.054409772,0.016088651,0.14529744,0.003941582,0.0036208606,0.18738174,0.29489437,0.10153936,0.13768716,0.051425464,0.39773467,1.2494772e-07,9.719309e-05,0.0,0.040283635,4.478645,5.2530595e-07,0.054033697,0.010537561,0.7445183,0.00017582686,0.7258386,0.33240944,0.031108383,1.6655723,4.626032e-05,1.6495668,0.0017199569,0.2696129,0.21812439,0.520606,0.0010259085,2.7997692,0.2577248,0.00045695985,0.23410876,2.9479495e-05,0.01749837,0.23745422,0.23731162,0.0011411234,0.145764,0.0002511474,0.031591818,0.005325955,0.16694301,0.3011441,0.0048941826,1.586683,0.518704,0.03664841,0.14034599,5.6884937,4.1078725,0.13124557,0.4877726,0.01576048,0.03522406,4.211131e-05,0.109122545,0.062153354,2.7894135,0.22051507,0.07962467,0.0026513676,0.0016728776,0.21719868,0.08598454,0.025712578,0.3749946,0.07919304,0.3303211,0.0053839963,0.0,0.25252604,2.667964,0.3237458,0.6997661,0.061688807,0.58424664,0.11637117,0.00026980817,3.1666646
