Cell,ELF5,ZBTB18,MECOM,TEAD4,GLIS3,SIX1,EBF3,CD44,RORA,KMT2A,ETS1,NFKB1,SP110,ZBTB7A,CUX2,PRDM16,NEUROG2,SOX9,FOS,GATA6,NFATC2,TCF7L2,PROX1,STAT4,FOXP1,STAT1,RUNX2,MEIS2,GRHL2,FOSB,ARID5B,CREB1,REL,NFE2L2,PPARG,JUN,ICAM1,RARB,NFIB,REST,SIX4,ZBTB20,NCAM1,TCF4,CUX1,PLAGL1,RARG,SOX6,ZEB1,BBX,EHF,JUND,FOXO3,BCL6,BACH1,CD24,JUNB,RUNX1,PBX1,NPAS2,SMAD3,NR3C2,LMX1B,AHR,EPCAM,NR2F2,TBX15,TCF7L1,ESR1,TEAD1,SP100,RORB,TCF12,SOX5,EPAS1,BACH2,PKNOX2,HSF2,EGR1,LCOR,NFIA,STAT2,HIF1A,NFIX,THRB,ASCL1
RU779D_165180748249964,2.3939361e-05,0.40323842,0.0073074833,0.08042089,0.01891357,0.4153091,0.015991306,0.5247101,0.55080265,1.3751296,0.4452758,0.10204193,0.09621838,0.58500916,0.064297356,0.08520932,0.08883345,0.22922032,3.115228,0.010491452,0.08742733,0.32313693,0.6860496,0.09751999,0.718893,0.4891328,0.04837862,0.4379147,0.19157936,0.98895997,0.5286403,0.67236,0.8218667,0.78084886,0.027142301,3.3043256,0.037283026,0.016249308,0.104569346,0.33466306,0.35025582,0.3142166,0.16868654,1.1306404,0.60406893,0.054165818,0.03818984,0.054684013,0.28913912,0.7337028,0.010379231,3.3057773,0.48538035,0.15440771,0.31068087,1.7608112,2.1348157,0.10777601,0.67157775,0.010368963,0.051737342,0.00025498963,4.358189e-05,0.09781893,2.129486,0.55248475,0.0015158479,0.17322463,0.013127398,0.4426452,0.30283037,0.3750883,0.3174376,0.0035281393,0.017965192,0.018516155,0.04333435,0.50264525,0.5405789,0.3625385,0.42057022,0.26834184,1.1164265,0.2528895,0.01860003,0.25543785
RU779D_201119826630958,0.000155177,0.19416282,0.04308466,0.091546014,0.013822364,0.36777225,0.01401306,0.29911128,0.1636161,0.5934479,0.16225179,0.09775415,0.024073942,0.21945687,0.030179037,0.011790012,0.04519002,0.07978851,1.1081047,0.0059515266,0.027908389,0.12830502,0.34936428,0.04543328,0.44201997,0.31513774,0.028773203,0.22268693,0.0533389,0.32007182,0.12687546,0.42619824,0.26834714,0.5618575,0.026869508,1.7489986,0.016069032,0.00989628,0.4247617,0.09363233,0.12296859,0.16226885,0.18233033,0.77508855,0.35706595,0.033684548,0.010042783,0.026477486,0.16551799,0.5325473,0.021162083,2.5424411,0.3019284,0.046012092,0.16103537,2.645343,0.9361541,0.05611997,0.4195736,0.0011757081,0.023608962,0.00071179034,0.0005118191,0.035370253,1.865536,0.3379772,0.0137212,0.04720699,0.0014518352,0.28089732,0.0694439,0.18098351,0.30889106,0.020639177,0.032184068,0.011403693,0.015524322,0.36744,0.1878124,0.21140991,0.40366855,0.14171816,0.7007214,0.24552047,0.014364042,1.228641
RU779D_235000944805747,3.6192694e-05,0.28036729,0.018769758,0.088182315,0.018019147,0.38509348,0.012870344,0.3157762,0.29006767,0.8948184,0.22541416,0.093889676,0.043761227,0.3307467,0.0483344,0.024895404,0.06478577,0.15465775,1.9767891,0.009413705,0.03532892,0.20864412,0.4494531,0.049445394,0.5065069,0.35934964,0.036452692,0.2949149,0.105560705,0.56008923,0.23896667,0.53373843,0.47640803,0.60537463,0.02678657,2.5105717,0.016649045,0.013998423,0.20361517,0.18377768,0.23407306,0.18768328,0.17494152,0.887181,0.4603272,0.045714084,0.018058266,0.040435098,0.22656241,0.5579145,0.009678598,2.7546456,0.3725076,0.078651145,0.2491326,2.149122,1.329028,0.06999135,0.5474331,0.002763151,0.029513452,0.00038936842,0.00010955706,0.06671305,1.9730625,0.43566853,0.0036209817,0.087671295,0.0033274721,0.36986458,0.12490163,0.31003115,0.28904933,0.011594302,0.01353554,0.012844291,0.03202948,0.38909733,0.28158438,0.26531294,0.34952256,0.19727257,0.91683626,0.22765471,0.020715322,0.46720275
RU779D_231821373003678,0.00047255494,0.0769476,0.020252913,0.02254514,0.006827843,0.23753558,0.017164374,0.14421931,0.05606649,0.25838003,0.054081425,0.040750243,0.01564986,0.08253317,0.0055149347,0.0063981186,0.011680697,0.090657614,0.6416688,0.012512344,0.021248326,0.029041393,0.15320359,0.0043857708,0.15960057,0.118049875,0.045608584,0.09585323,0.0143401185,0.13022622,0.04355885,0.15535161,0.06339749,0.24847977,0.0070929923,1.198178,0.011858144,0.0058738356,0.3752655,0.044239685,0.045231257,0.13018817,0.11319903,0.3875566,0.13638766,0.013147894,0.0012455098,0.023753809,0.07372577,0.20041542,0.09179601,1.448296,0.14836515,0.04396231,0.049568202,1.5229183,0.48744762,0.044544592,0.2073439,0.0032310025,0.017958112,0.0015083002,3.921093e-05,0.0180418,0.78608525,0.12989134,0.0022944815,0.011384478,0.00042270002,0.14543624,0.034702923,0.030685928,0.13261445,0.013663965,0.037785955,0.0056080963,0.00029063245,0.119784296,0.15799916,0.12821405,0.21372631,0.06408547,0.31856897,0.09050403,0.004213001,1.0430188
RU779D_239939129399659,0.00012326278,0.19831157,0.04341991,0.08520004,0.014670268,0.37969357,0.013285448,0.31073862,0.16345088,0.59443766,0.16662747,0.1021948,0.02295944,0.21264315,0.029660912,0.010875271,0.044877693,0.079621784,1.0772353,0.0057492647,0.027381046,0.1292289,0.34618872,0.04852809,0.44674346,0.31112084,0.030331431,0.21213599,0.053018175,0.31688976,0.12589642,0.4303071,0.26955962,0.56576014,0.028147575,1.7723099,0.018662209,0.008548496,0.4433395,0.09013735,0.12658294,0.16967256,0.17115743,0.7871551,0.36159453,0.0314534,0.009542397,0.024904259,0.1647019,0.54535085,0.0222394,2.5665405,0.30399483,0.047388196,0.16881838,2.7048335,0.9243279,0.05919977,0.42039886,0.0012385823,0.023854548,0.00084661203,0.00044418537,0.03857327,1.8764437,0.33329058,0.014638431,0.044439744,0.0015796697,0.29277816,0.07103632,0.17998736,0.3177803,0.020742951,0.034307975,0.010947008,0.015280302,0.37603152,0.17041181,0.21918991,0.44146392,0.14458986,0.71516407,0.25559223,0.013939655,1.2528343
RU779D_199937952016693,0.00041681915,0.37541667,0.01949118,0.07468622,0.022413313,0.4886314,0.020888098,0.46819443,0.47532707,1.3047242,0.3954628,0.10715686,0.088850796,0.5489871,0.05751109,0.06578799,0.08201865,0.24171916,2.970418,0.014373294,0.0765464,0.28306532,0.6386431,0.084221676,0.68303764,0.45204636,0.04623296,0.4280238,0.16526674,0.91263235,0.46506834,0.6202403,0.7381042,0.75649965,0.02470581,3.3733854,0.039340403,0.017499667,0.23473887,0.30959746,0.34965602,0.3436777,0.2086416,1.0812446,0.5526977,0.04960582,0.03295513,0.05923786,0.28969988,0.68824786,0.02557789,3.1185968,0.49383038,0.15541776,0.3111254,1.8732438,2.092711,0.102278136,0.6432607,0.008077895,0.050149575,0.0005283369,0.00041994336,0.09502504,2.0655818,0.5344771,0.0046747434,0.14312181,0.011046174,0.4351813,0.2687442,0.3407396,0.31438228,0.009248785,0.025823146,0.026582802,0.038928326,0.5235112,0.543198,0.35139316,0.41428056,0.24431956,1.0680437,0.24871193,0.01872774,0.4747511
RU779D_161952140573987,3.8271526e-05,0.21955453,0.023288686,0.07622387,0.013075742,0.35347745,0.010736613,0.3015637,0.19192833,0.6195643,0.1943436,0.087240875,0.027641512,0.2274996,0.03897786,0.0125008635,0.045560785,0.085072175,1.2460542,0.0058845,0.023355918,0.15835689,0.32676184,0.048894115,0.38039577,0.3117707,0.03692659,0.19384502,0.059511434,0.37699175,0.1484603,0.47070977,0.31030303,0.5330591,0.02471939,1.845401,0.012652576,0.008701677,0.25914922,0.111231945,0.14604875,0.1385724,0.13973463,0.7285413,0.38807097,0.028095737,0.011624058,0.023443315,0.15313585,0.47182512,0.015029196,2.5016565,0.31744167,0.061398674,0.15926516,2.3619232,0.95601904,0.06404522,0.4273515,0.0011214293,0.02189864,0.00031942636,0.000104148836,0.03609424,1.8397473,0.33256528,0.0066466797,0.05059964,0.0014556984,0.29527605,0.08654251,0.20100833,0.25518128,0.012967629,0.021872092,0.008615293,0.01730838,0.3093233,0.16205743,0.21819407,0.316107,0.14615478,0.7773285,0.22491625,0.01436285,0.7630304
RU779D_156033721743787,0.0001881737,0.03398506,0.022159863,0.020197537,0.02807361,0.09827763,0.0029056435,0.26268134,0.033364378,0.085995875,0.14766026,0.083880864,0.020243892,0.07793841,0.0033027357,0.0109783355,0.0015512184,0.09830231,1.2523992,0.009617484,0.006432711,0.04270706,0.03761058,0.010328273,0.1833896,0.15180615,0.050659884,0.08463768,0.023564033,0.4454429,0.04077703,0.0699221,0.11535432,0.11089828,0.0136502655,1.3550763,0.10400591,0.0040355455,0.21729723,0.048596427,0.039566368,0.17901881,0.0338409,0.28608423,0.104016714,0.018834706,0.0012201682,0.0139824515,0.050026372,0.17771414,0.067690656,1.1512729,0.14795029,0.13861787,0.029697364,0.8241554,0.86749655,0.1306333,0.121499576,0.004805444,0.012572554,0.0019315341,5.8779433e-06,0.059561253,0.5695553,0.14390689,0.001946697,0.007587008,0.0025506394,0.077548265,0.040417317,0.0046499535,0.054900628,0.0017289477,0.08249286,0.0011643415,1.6392646e-06,0.06591918,0.28323862,0.042798813,0.08559627,0.07696679,0.19428629,0.09217996,0.012257549,0.36886936
RU779D_200967503961444,0.0010073866,0.33593628,0.15608686,0.1355301,0.050314497,0.6368968,0.050139695,0.39845943,0.17657961,1.2950826,0.06798172,0.13931786,0.026423292,0.41643575,0.00793674,0.0056449305,0.19219445,0.2647568,1.2964095,0.015563034,0.008336795,0.202597,0.4452393,0.004349313,0.6788412,0.14459111,0.057118278,0.39928016,0.031512868,0.1904197,0.117278874,0.29890284,0.46385986,0.6701679,0.004746412,3.2422926,0.016484935,0.030080196,0.6072833,0.39245388,0.3309579,0.29237774,0.4110514,1.0798073,0.23858708,0.098782346,0.0072028046,0.034383677,0.5932161,0.8220443,0.10504561,2.2953901,0.65095973,0.13779193,0.44331437,1.6649021,0.8759072,0.16974546,0.33223784,0.0024670674,0.04959022,0.0017674578,0.00032864613,0.048557144,0.88188213,0.98850405,0.010016003,0.08888453,0.012420879,0.3278252,0.033112634,0.5579871,0.40065017,0.043274928,0.046287563,0.1065881,0.031389687,0.63197607,0.19842727,0.36521712,0.30527604,0.14673291,0.61804366,0.09917591,0.014675347,0.49846023
RU779D_227862602464564,1.983886e-05,0.4160339,0.008604964,0.07981388,0.021046275,0.43403822,0.015404525,0.42260376,0.5315876,1.3975921,0.35608563,0.09563966,0.07597442,0.5657645,0.062903024,0.08437432,0.093927,0.22012125,2.9953525,0.0075771227,0.07512844,0.32812518,0.70475787,0.085145466,0.7109974,0.49225086,0.04028724,0.49500364,0.19587535,0.90731716,0.4648346,0.6795033,0.77716285,0.7915142,0.028162513,3.188882,0.028677333,0.018712144,0.112604864,0.30568892,0.33943585,0.29809624,0.18086015,1.1858289,0.63506323,0.05898174,0.033848636,0.05621261,0.28376397,0.7379284,0.005537683,3.230944,0.4970776,0.13313165,0.33213007,1.7586186,1.9604712,0.09958325,0.68088,0.0117850695,0.048199568,0.00010968355,4.182582e-05,0.09842552,2.1338017,0.57158667,0.0011463765,0.17886317,0.011408378,0.48364004,0.23231146,0.40524352,0.33777854,0.0032875633,0.013113888,0.016597934,0.050229292,0.515073,0.5080527,0.36777687,0.44876078,0.29695195,1.1822551,0.27148935,0.01915387,0.24966861
RU779D_156049514057012,1.0917942e-05,0.37988147,0.0050656525,0.0786,0.022391181,0.47954676,0.010971624,0.34420398,0.46196598,1.2724988,0.28854588,0.08902251,0.06827116,0.48589802,0.06492073,0.046608504,0.08637163,0.26654634,3.246633,0.0133545855,0.058739893,0.2822192,0.63043106,0.062090755,0.6864336,0.42939922,0.033919223,0.43358284,0.17509836,0.89023376,0.38942805,0.61138153,0.72911173,0.69490993,0.028658025,3.5501409,0.026684547,0.027431883,0.10599549,0.28196487,0.3651879,0.2582873,0.18241811,1.1058072,0.59193933,0.048017733,0.028506605,0.056024894,0.26346597,0.6456719,0.006563489,3.1589558,0.4552978,0.11356866,0.35719588,1.8664519,1.9293846,0.080166005,0.65065277,0.0071719605,0.039978202,2.9778581e-05,3.056386e-05,0.1177105,2.1229043,0.55931073,0.0006421209,0.14304115,0.006416844,0.47261372,0.18800041,0.4075737,0.3031297,0.0027035994,0.009583571,0.013104556,0.04203775,0.5242104,0.46254054,0.29472888,0.43115133,0.2665405,1.217044,0.24712253,0.025480434,0.23559967
RU779D_170678333685091,0.00010702271,0.3998991,0.025125815,0.09400871,0.02201432,0.4087614,0.025353031,0.3752925,0.3955724,1.2932988,0.303843,0.12333804,0.06727527,0.4946794,0.05014464,0.06287765,0.09828449,0.18161586,2.390437,0.007691689,0.058883406,0.27726313,0.6710922,0.071853176,0.68887824,0.4758907,0.037609763,0.43993184,0.15565482,0.73184776,0.3693532,0.68215144,0.641115,0.79537296,0.021860516,2.8825302,0.022700928,0.016878555,0.27432007,0.28910735,0.30508375,0.30477166,0.25119078,1.1820865,0.58726144,0.07133174,0.026730297,0.06682212,0.33182293,0.73202163,0.02230203,2.916203,0.48195493,0.11704322,0.34016362,2.0323853,1.6469786,0.08947541,0.74375015,0.0076930583,0.046054173,0.00040066883,0.0003729341,0.087430894,2.0433238,0.5432221,0.0045934124,0.14089328,0.008029647,0.50642824,0.1861406,0.4179216,0.38008073,0.018256456,0.013284953,0.025807308,0.05674379,0.48052987,0.42119446,0.37957045,0.4494126,0.27358124,1.0648003,0.26009652,0.01905512,0.44391093
RU779D_165808933100326,0.00025872953,0.037406724,0.025490867,0.019857138,0.029648265,0.1331725,0.0040900847,0.24780317,0.039085954,0.1059718,0.13175656,0.07292412,0.0220116,0.07997335,0.003803445,0.01301259,0.0022781547,0.09916038,1.2932098,0.011230998,0.0072829663,0.044901326,0.048188735,0.010865507,0.17855528,0.15684259,0.04825849,0.09083625,0.027559172,0.4604508,0.041788843,0.083080925,0.1327863,0.12629876,0.013656792,1.5306011,0.1099276,0.004389138,0.2514905,0.04968307,0.04108785,0.20597653,0.04217247,0.29768112,0.11195792,0.019264927,0.0013616866,0.01745831,0.053733863,0.18720889,0.078317106,1.1754417,0.15353116,0.13387734,0.029986445,0.86889553,0.915032,0.11994527,0.13662784,0.005321998,0.013801125,0.0023184947,1.0641727e-05,0.061449956,0.5954155,0.13418627,0.0028329876,0.008184354,0.0030298994,0.08006581,0.048924588,0.006541799,0.059855558,0.0027541192,0.083604336,0.0025209,4.8129787e-06,0.07620903,0.3175573,0.05463112,0.095096685,0.07971954,0.21316566,0.09341336,0.012851457,0.39354149
RU779D_227373263473076,0.00020464555,0.5183358,0.038336184,0.06532179,0.034170758,0.37555236,0.022899855,0.27829278,0.4582634,1.6159678,0.25274876,0.13060553,0.05728906,0.53904116,0.045916848,0.08158981,0.0874641,0.15299228,1.9732704,0.004295085,0.049523607,0.32314718,0.7990626,0.10212167,0.7213741,0.55495286,0.031137582,0.70399934,0.20748554,0.56657875,0.34789282,0.7605503,0.7088192,0.9116255,0.03547125,2.7761018,0.022330817,0.01143167,0.25247815,0.28047752,0.3159869,0.3544192,0.28863108,1.3601388,0.73223084,0.101509936,0.018344495,0.08416324,0.3097479,0.8011691,0.007547281,2.784691,0.5427823,0.12802799,0.5036182,1.7048701,1.4053957,0.10528681,0.77930135,0.015809732,0.052397426,0.000108288164,0.00048426015,0.1075364,1.8861859,0.5666038,0.00329975,0.16428031,0.009718114,0.74731153,0.14266472,0.505885,0.422548,0.011124666,0.012962292,0.026976591,0.08860934,0.48438942,0.31835735,0.44945168,0.5833666,0.48439074,1.2235327,0.35349277,0.013457559,0.30233344
