Cell,clusters
RU1231A_230610145590494,12
RU1231A_197137721113963,1
RU1231A_230601851366309,1
RU1231A_170328446875950,1
RU1231A_227862574426990,1
RU1231A_191713982761379,1
RU1231A_135572211067308,1
RU1231A_161394762069917,1
RU1231A_241054834943844,1
RU1231A_196172024539380,1
RU1231A_161944774065454,1
RU1231A_135135351167278,1
RU1231A_165260086130613,1
RU1231A_125257162610534,1
RU1231A_200501512747309,1
RU1231A_200444860873966,1
RU1231A_156524107676070,1
RU1231A_134517112359859,1
RU1231A_232379686734062,1
RU1231A_205366759148270,1
RU1231A_134601804041116,1
RU1231A_191636956625323,1
RU1231A_227501959502124,1
RU1231A_196499918146470,1
RU1231A_200914098149613,1
RU1231A_134395524175772,1
RU1231A_230679161195245,1
RU1231A_169580969220910,1
RU1231A_135023516118427,1
RU1231A_133896475135395,1
RU1231A_197280141040939,1
RU1231A_192721198724844,1
RU1231A_240018586491811,1
RU1231A_122350395050860,1
RU1231A_236297756265764,1
RU1231A_191208161757940,1
RU1231A_200994226563438,1
RU1231A_236847646567844,1
RU1231A_129454151428844,1
RU1231A_120769846602149,1
RU1231A_191689600678325,1
RU1231A_206068882819996,1
RU1231A_231145137659227,1
RU1231A_230738101655990,1
RU1231A_169589846460334,1
RU1231A_192188576053997,1
RU1231A_199874715736358,4
RU1231A_133898369133411,1
RU1231A_169150418439395,1
RU1231A_240482277091686,1
RU1231A_125257194846565,1
RU1231A_129981236828453,1
RU1231A_236297771239134,1
RU1231A_162004634852062,1
RU1231A_165713592610147,12
RU1231A_134385042144107,1
RU1231A_191697117427630,1
RU1231A_200432900554037,1
RU1231A_129567981001131,1
RU1231A_240000198982565,1
RU1231A_162081957099870,1
RU1231A_125247350487771,1
RU1231A_192883199233387,12
RU1231A_232252192709422,1
RU1231A_161943444155126,15
RU1231A_195634106940851,1
RU1231A_204292748635036,1
RU1231A_170113833035995,1
RU1231A_134396853271843,1
RU1231A_192118694820149,1
RU1231A_200005565770972,1
RU1231A_170672159905516,1
RU1231A_165379570583851,1
RU1231A_157064467724203,1
RU1231A_165378316790635,12
RU1231A_226960780941603,1
RU1231A_191636987600115,1
RU1231A_196105451977502,1
RU1231A_122436455446363,1
RU1231A_231349329020843,1
RU1231A_192788798335387,1
RU1231A_228067659103579,1
RU1231A_121887358831851,1
RU1231A_121955391782307,3
RU1231A_241030004926750,11
RU1231A_129454151523571,1
RU1231A_133846949095259,1
RU1231A_226889811213094,1
RU1231A_239460328617758,1
RU1231A_130615939808052,1
RU1231A_130187771131811,1
RU1231A_134936662760179,1
RU1231A_196104827595036,1
RU1231A_135142981913334,1
RU1231A_131223662811931,1
RU1231A_192747056785324,1
RU1231A_126777581583077,1
RU1231A_170797759912875,1
RU1231A_235678522035422,1
RU1231A_135622829948339,1
RU1231A_239594411878627,1
RU1231A_199884232935798,12
RU1231A_191097701350299,1
RU1231A_235600119979228,1
RU1231A_134945433140459,1
RU1231A_130608289929011,1
RU1231A_226970322458462,1
RU1231A_204214633457460,1
RU1231A_204959688833462,1
RU1231A_125744626747110,1
RU1231A_131163580159845,1
RU1231A_156600492541798,1
RU1231A_227509474871211,12
RU1231A_125102543755508,1
RU1231A_191689569561971,1
RU1231A_166428436229549,1
RU1231A_197057070426550,1
RU1231A_164830754819291,1
RU1231A_192728936897955,1
RU1231A_157606842121574,1
RU1231A_125236612849052,1
RU1231A_204411025963229,1
RU1231A_130614986164462,1
RU1231A_160905403689886,1
RU1231A_165251764349228,1
RU1231A_156031662319979,1
RU1231A_227517784573868,1
RU1231A_200992185796854,1
RU1231A_239594439883164,1
RU1231A_204290747710876,1
RU1231A_232319542779292,1
RU1231A_169220298992869,1
RU1231A_130134935296308,1
RU1231A_191622848862133,1
RU1231A_156033721752814,1
RU1231A_241046930705190,1
RU1231A_165260085816620,1
RU1231A_228044319938843,1
RU1231A_199807043550620,1
RU1231A_126913556667747,1
RU1231A_134060488637860,1
RU1231A_239997916665766,15
RU1231A_235127539350813,1
RU1231A_126767546418924,1
RU1231A_165309509752683,1
RU1231A_160919094225707,1
RU1231A_125050633218483,1
RU1231A_235559304973749,1
RU1231A_240147147943324,1
RU1231A_130546024995060,12
RU1231A_235060806211315,1
RU1231A_231686483884838,1
RU1231A_231754935155444,1
RU1231A_131174451596012,1
RU1231A_235128451127142,1
RU1231A_157561624942883,1
RU1231A_156524122598259,1
RU1231A_160439387712412,1
RU1231A_160920006683934,1
RU1231A_232370411067804,1
RU1231A_126748590193437,1
RU1231A_165860320099107,1
RU1231A_200968831364517,1
RU1231A_134592171235622,1
RU1231A_165182807894300,1
RU1231A_200968859138293,1
RU1231A_200502439995742,1
RU1231A_196498724678053,1
RU1231A_169793589242291,1
RU1231A_160243576391597,1
RU1231A_121408885247395,1
RU1231A_231684202718949,1
RU1231A_157684166257971,1
RU1231A_157605499459437,1
RU1231A_131174404873141,1
RU1231A_192265778816747,1
RU1231A_135005262433204,1
RU1231A_232313249450291,1
RU1231A_130204831529181,1
RU1231A_195424727034285,1
RU1231A_235550849218932,1
RU1231A_157064514464603,12
RU1231A_200363958291876,1
RU1231A_204746135915253,1
RU1231A_162080096439197,1
RU1231A_169793589300581,1
RU1231A_204359574374820,1
RU1231A_130005128112438,1
RU1231A_227853850238323,1
RU1231A_226746017671990,1
RU1231A_196172051593053,1
RU1231A_130005128145324,1
RU1231A_135546816640950,1
RU1231A_191705258875123,1
RU1231A_191706614942955,1
RU1231A_156022938724579,1
RU1231A_199823176624349,1
RU1231A_231703483901731,1
RU1231A_126227557497565,1
RU1231A_165239938210661,1
RU1231A_135573437893869,1
RU1231A_126201906817885,1
RU1231A_191088259688294,1
RU1231A_170122107808606,1
RU1231A_157064468257077,1
RU1231A_195547420809006,1
RU1231A_235617018625382,1
RU1231A_226889811278054,1
RU1231A_241054835431269,12
RU1231A_157612091071787,1
RU1231A_165371873967403,1
RU1231A_206068852149675,1
RU1231A_161332457236262,1
RU1231A_125798207417652,1
RU1231A_126224455122348,1
RU1231A_231686464990628,1
RU1231A_169079800715548,1
RU1231A_130142285523315,1
RU1231A_160364226103668,1
RU1231A_232328312833836,1
RU1231A_134393260586805,12
RU1231A_156941839349676,1
RU1231A_134585697843486,1
RU1231A_134517143813467,1
RU1231A_157606869587755,1
RU1231A_239476059270062,1
RU1231A_134517112663347,1
RU1231A_135066478368492,1
RU1231A_227920852703477,1
RU1231A_191141961383213,1
RU1231A_204959707720115,1
RU1231A_227929295281509,1
RU1231A_197137767025563,1
RU1231A_156048619920091,1
RU1231A_161452716841885,1
RU1231A_157621517727668,1
RU1231A_121869117286700,1
RU1231A_191148416231259,1
RU1231A_228049540008876,1
RU1231A_195634126306547,1
RU1231A_165875727424243,1
RU1231A_235551801435947,12
RU1231A_192650312342301,12
RU1231A_199934596304182,1
RU1231A_156514592667565,14
RU1231A_166288850271013,1
RU1231A_227922853157804,1
RU1231A_134540479088486,1
RU1231A_205861517184227,1
RU1231A_134394584656229,1
RU1231A_227501978302877,1
RU1231A_129567953471275,1
RU1231A_122291488144221,1
RU1231A_169079801071973,1
RU1231A_191097669367723,1
RU1231A_135475995495652,1
RU1231A_226949774862749,1
RU1231A_191140650727142,1
RU1231A_235122035906291,1
RU1231A_126888188959524,1
RU1231A_134533250148086,1
RU1231A_227362391383454,1
RU1231A_204959689361654,1
RU1231A_122379386173734,1
RU1231A_129457519258411,1
RU1231A_165180775254771,1
RU1231A_169787280996204,1
RU1231A_227449318041462,1
RU1231A_169768862304628,1
RU1231A_196166682590507,1
RU1231A_134060503940532,1
RU1231A_122436428392875,1
RU1231A_166333993040734,1
RU1231A_236220492757870,1
RU1231A_156994702567267,1
RU1231A_226273437117164,1
RU1231A_205381688281827,1
RU1231A_125050633480494,1
RU1231A_130538528169309,1
RU1231A_129455103101278,1
RU1231A_227853896637366,1
RU1231A_231753037561134,1
RU1231A_160439400577436,1
RU1231A_121735034292070,1
RU1231A_130003804802348,1
RU1231A_205915440724405,1
RU1231A_120849063164659,1
RU1231A_122490832993707,1
RU1231A_156600477345526,1
RU1231A_235678490021220,1
RU1231A_170257579915636,1
RU1231A_121812464888108,1
RU1231A_197280153397107,1
RU1231A_196576852528411,1
RU1231A_192248721042213,1
RU1231A_157560296032501,1
RU1231A_191646651501358,1
RU1231A_130050211892062,1
RU1231A_228058949672235,1
RU1231A_164698952980259,1
RU1231A_165789559573285,1
RU1231A_199884217994676,1
RU1231A_196105480063710,1
RU1231A_226942243487020,1
RU1231A_228058963007197,1
RU1231A_129567980182301,12
RU1231A_165729323665636,1
RU1231A_227357110720741,1
RU1231A_240628291455412,12
RU1231A_120728803227571,1
RU1231A_125746520745693,1
RU1231A_227449345304989,1
RU1231A_157070656419702,1
RU1231A_125786549509342,1
RU1231A_195617048915364,1
RU1231A_231753037597534,1
RU1231A_204342171679987,1
RU1231A_120718442030893,1
RU1231A_160438164608939,1
RU1231A_131080064482717,1
RU1231A_195975947406181,1
RU1231A_192120152767773,1
RU1231A_239381857066219,1
RU1231A_170875874622366,1
RU1231A_131081016560989,1
RU1231A_160381150062388,1
RU1231A_192728964447477,1
RU1231A_191713982736611,1
RU1231A_226331330763614,1
RU1231A_161409794173726,1
RU1231A_196516964154140,1
RU1231A_200994226092828,1
RU1231A_129574530307884,1
RU1231A_236700589832996,12
RU1231A_199884218455916,1
RU1231A_196707177351988,1
RU1231A_204772964715933,12
RU1231A_230807070759269,1
RU1231A_130132634917675,1
RU1231A_161867074255268,1
RU1231A_226417184263518,1
RU1231A_120730030659932,1
RU1231A_230612607875893,1
RU1231A_231772364331428,1
RU1231A_134387873306469,1
RU1231A_169793542829995,1
RU1231A_166477709072285,1
RU1231A_230731505854829,1
RU1231A_230809056426907,1
RU1231A_240695025232229,1
RU1231A_191234959108974,1
RU1231A_205990615731486,1
RU1231A_192247781308276,1
RU1231A_125168028138227,1
RU1231A_196576871668965,1
RU1231A_232370457504494,1
RU1231A_134060535036843,1
RU1231A_230604121266405,1
RU1231A_231357497916340,1
RU1231A_192661022731483,1
RU1231A_131235520892275,1
RU1231A_121946399259436,1
RU1231A_125583565966109,1
RU1231A_121735052707564,1
RU1231A_230670705019750,1
RU1231A_240617702484379,1
RU1231A_126904045820636,1
RU1231A_191096761216299,12
RU1231A_232372439247212,1
RU1231A_191689582566684,1
RU1231A_227499945946356,1
RU1231A_235122008677283,1
RU1231A_134542464510371,1
RU1231A_240482262108973,1
RU1231A_157553825533347,1
RU1231A_196105452017974,1
RU1231A_130608289954667,1
RU1231A_192101784114995,1
RU1231A_165851851802459,1
RU1231A_133924273114347,1
RU1231A_239997885765859,1
RU1231A_169580969486582,15
RU1231A_165310939744675,1
RU1231A_130599818844915,1
RU1231A_231145152563501,1
RU1231A_170122107902707,1
RU1231A_232328294745844,1
RU1231A_170251137702326,1
RU1231A_165378316950443,1
RU1231A_134465317193446,1
RU1231A_231349310053166,1
RU1231A_231751847897004,1
RU1231A_200897608670557,1
RU1231A_204770998106357,1
RU1231A_161952168339182,1
RU1231A_135572229384054,1
RU1231A_157148400433956,1
RU1231A_131235474691811,1
RU1231A_169156963363747,1
RU1231A_196500604504820,1
RU1231A_164761869606117,1
RU1231A_121735021741867,1
RU1231A_134592171731318,1
RU1231A_133906824018732,1
RU1231A_196524345548190,1
RU1231A_160218228116717,1
RU1231A_197271819306909,1
RU1231A_157560268352733,1
RU1231A_135071953966958,1
RU1231A_191235005794150,1
RU1231A_200992232163254,1
RU1231A_130187797675308,1
RU1231A_191551087991598,1
RU1231A_134513474287478,1
RU1231A_130665317055924,1
RU1231A_134540479096630,1
RU1231A_226949775084774,1
RU1231A_192788798072747,1
RU1231A_122505040713462,1
RU1231A_200570473462702,1
RU1231A_160921510369707,1
RU1231A_227312684682475,1
RU1231A_157673038244134,1
RU1231A_231849378339118,1
RU1231A_122285031050166,1
RU1231A_197137748126437,1
RU1231A_122298748847915,1
RU1231A_126150248164062,1
RU1231A_169107468531629,1
RU1231A_201446661937501,1
RU1231A_197145282890525,1
RU1231A_135083764857693,1
RU1231A_135572197914485,1
RU1231A_196516963896109,1
RU1231A_131223709240627,1
RU1231A_236221701155750,1
RU1231A_161461172398941,1
RU1231A_235067397527779,1
RU1231A_228050775750390,1
RU1231A_227494295955756,1
RU1231A_204968400444141,1
RU1231A_134515783284470,1
RU1231A_134044563466660,1
RU1231A_126905222872302,1
RU1231A_200372682906342,1
RU1231A_231365403929381,1
RU1231A_155888869395246,1
RU1231A_134395510864741,1
RU1231A_226764317154092,1
RU1231A_165191512944029,1
RU1231A_125102529891612,1
RU1231A_195424700525355,1
RU1231A_134043577301940,1
RU1231A_206061366893470,1
RU1231A_196019714668958,1
RU1231A_122444911134558,1
RU1231A_192662379551966,1
RU1231A_134462217800926,1
RU1231A_121817846732597,1
RU1231A_129515608264110,1
RU1231A_130213153032564,1
RU1231A_191697922680734,1
RU1231A_191699130726621,1
RU1231A_161942491847412,1
RU1231A_160364211067748,1
RU1231A_227434285874523,1
RU1231A_120850258212588,1
RU1231A_200494238250795,1
RU1231A_199944393611549,1
RU1231A_134540479286580,1
RU1231A_236158185003301,1
RU1231A_134044517251813,1
RU1231A_126767528037292,1
RU1231A_164761869871909,12
RU1231A_133992889935595,1
RU1231A_191097669115236,1
RU1231A_192110461668781,1
RU1231A_192110489393963,1
RU1231A_121877975971563,1
RU1231A_228067674021166,1
RU1231A_197185816972187,1
RU1231A_226889810435308,1
RU1231A_227914114611494,1
RU1231A_121390247918893,1
RU1231A_191697070807795,1
RU1231A_129593857162462,1
RU1231A_133828575345518,1
RU1231A_200363959008036,1
RU1231A_121735021484317,1
RU1231A_227853865794981,1
RU1231A_156024173684598,1
RU1231A_121339884756323,1
RU1231A_191697891252453,1
RU1231A_227853851121444,1
RU1231A_122359165078315,1
RU1231A_231282307947941,1
RU1231A_226829547493748,1
RU1231A_196517009770221,1
RU1231A_160999625383142,1
RU1231A_160921510337949,1
RU1231A_227449364461916,1
RU1231A_126278169967854,1
RU1231A_125606128936803,1
RU1231A_170251137955629,1
RU1231A_165800209726707,1
RU1231A_164640702289694,1
RU1231A_227929280703773,1
RU1231A_126836668553013,1
RU1231A_121338688882918,1
RU1231A_196500635432686,1
RU1231A_169220345380275,1
RU1231A_125606114291109,1
RU1231A_165371889502068,1
RU1231A_164640655858612,1
RU1231A_195554906159395,1
RU1231A_156600477370606,1
RU1231A_169649527482214,1
RU1231A_231133507344670,1
RU1231A_126904000231157,1
RU1231A_227374184126251,1
RU1231A_129515654433691,1
RU1231A_135572210699110,1
RU1231A_227357157447579,1
RU1231A_157605499455206,12
RU1231A_206061335144243,1
RU1231A_169787281488678,1
RU1231A_196707150092134,1
RU1231A_126904014060445,1
RU1231A_191096729779429,1
RU1231A_156600505158494,1
RU1231A_200372651714460,1
RU1231A_195547421076709,1
RU1231A_191706600521131,1
RU1231A_156941793508597,1
RU1231A_134463438309803,1
RU1231A_166407916182300,1
RU1231A_121886431660971,1
RU1231A_157062455290165,1
RU1231A_130127266232174,8
RU1231A_121399059631533,1
RU1231A_227296996181726,1
RU1231A_169787249878884,1
RU1231A_196104808225509,1
RU1231A_227312731114789,1
RU1231A_201104122886051,1
RU1231A_156034481637085,1
RU1231A_192318633302310,1
RU1231A_227293384632102,1
RU1231A_162096962288869,1
RU1231A_235058927123806,1
RU1231A_157698021616556,1
RU1231A_227297008400286,1
RU1231A_241176048491755,1
RU1231A_191689582045620,1
RU1231A_121733813295518,1
RU1231A_228067659934045,1
RU1231A_226942258702622,1
RU1231A_121735021509035,1
RU1231A_134590783506851,1
RU1231A_200922572482470,1
RU1231A_232236059053475,1
RU1231A_191164495588068,1
RU1231A_231916111838644,1
RU1231A_170869432109979,1
RU1231A_125262275505061,1
RU1231A_157604560170227,1
RU1231A_130615940110565,1
RU1231A_200418673776989,1
RU1231A_161942477655342,1
RU1231A_135504986331379,1
RU1231A_197057082977125,1
RU1231A_134583281961763,1
RU1231A_196105452546278,1
RU1231A_129508106758454,1
RU1231A_166265510881062,1
RU1231A_156031677578083,1
RU1231A_191705285843363,1
RU1231A_126682824063390,1
RU1231A_231349328726315,1
RU1231A_165878573525278,1
RU1231A_134405340412771,1
RU1231A_131106639567133,1
RU1231A_134395496388509,1
RU1231A_191148434778355,1
RU1231A_135132263671603,1
RU1231A_226889764617501,1
RU1231A_157062454729963,1
RU1231A_161952141262046,1
RU1231A_230601839208670,1
RU1231A_125606114318566,1
RU1231A_192324029077286,1
RU1231A_200444892101045,1
RU1231A_157062482218358,1
RU1231A_204222296450798,1
RU1231A_191139664488230,1
RU1231A_170875902704350,1
RU1231A_170672178555828,1
RU1231A_165251795795363,1
RU1231A_165239966063923,1
RU1231A_157053758159643,1
RU1231A_129455122200805,1
RU1231A_226394681334555,1
RU1231A_129508092098971,1
RU1231A_125050587364661,1
RU1231A_134387846298421,1
RU1231A_134592171789667,1
RU1231A_200570473139099,12
RU1231A_191020372454118,1
RU1231A_131235520637731,1
RU1231A_192662365431541,1
RU1231A_125583612131635,1
RU1231A_126905235461982,1
RU1231A_240618627328814,12
RU1231A_236230137829619,1
RU1231A_205861516630941,1
RU1231A_241054834978077,1
RU1231A_125247364942764,1
RU1231A_236220474375406,1
RU1231A_239396858222878,1
RU1231A_200501500463845,1
RU1231A_191621955246836,1
RU1231A_134385042311963,1
RU1231A_130204862691046,1
RU1231A_204292733418860,1
RU1231A_134462230149020,1
RU1231A_196095834712435,1
RU1231A_165258072115124,1
RU1231A_121751127385972,1
RU1231A_204290766891228,1
RU1231A_130598657284517,1
RU1231A_135573406375326,1
RU1231A_165378362923419,1
RU1231A_204292780146075,1
RU1231A_155828752674205,1
RU1231A_197057071139164,1
RU1231A_240617688582894,1
RU1231A_230679133509476,1
RU1231A_164640671288622,1
RU1231A_125059325708076,1
RU1231A_157002340126052,1
RU1231A_170672146771356,1
RU1231A_197066497379043,1
RU1231A_126681615877982,1
RU1231A_231821341781348,1
RU1231A_134396866377582,1
RU1231A_134448002809244,1
RU1231A_196662886092069,1
RU1231A_192120153106348,1
RU1231A_199944374806948,1
RU1231A_129567968152996,1
RU1231A_121886404201907,1
RU1231A_228044351596915,1
RU1231A_226331299335022,1
RU1231A_199937905605429,1
RU1231A_227517784607158,1
RU1231A_205441817831219,1
RU1231A_235058954422644,1
RU1231A_169175114530022,1
RU1231A_134395496445787,1
RU1231A_121405261400996,1
RU1231A_125236627598707,1
RU1231A_134592153111907,1
RU1231A_239939098462070,1
RU1231A_135132231883675,1
RU1231A_129430394693988,1
RU1231A_130005127253341,1
RU1231A_232455922694949,1
RU1231A_227906778752795,12
RU1231A_170139169020707,1
RU1231A_131105463135595,1
RU1231A_129567967885611,1
RU1231A_191646632138485,1
RU1231A_165239966066933,1
RU1231A_135573391719140,1
RU1231A_164710463793013,1
RU1231A_192129413376933,1
RU1231A_239476059532597,1
RU1231A_204952191489958,1
RU1231A_121887390329189,1
RU1231A_135692470138718,1
RU1231A_133921856993707,1
RU1231A_131148515850021,1
RU1231A_232321019242211,12
RU1231A_204342125837611,1
RU1231A_125168028106155,1
RU1231A_126904014593243,1
RU1231A_204840342076252,1
RU1231A_134592153114854,1
RU1231A_196500588973363,1
RU1231A_122506907404206,1
RU1231A_131095934225115,1
RU1231A_165251776966051,1
RU1231A_157698021608747,1
RU1231A_231901051870507,1
RU1231A_134936708176174,1
RU1231A_121254285010678,1
RU1231A_191697098038054,1
RU1231A_201542880671974,5
RU1231A_169014021445478,1
RU1231A_200914876656356,1
RU1231A_236297771470043,1
RU1231A_157612122524068,1
RU1231A_156048601831205,1
RU1231A_205915425724638,1
RU1231A_169038998358750,1
RU1231A_134060516727525,1
RU1231A_157070688468205,1
RU1231A_204902619307246,1
RU1231A_130691267476899,1
RU1231A_169021671848806,1
RU1231A_200494253030133,1
RU1231A_195547375294310,1
RU1231A_230663162063078,1
RU1231A_231901066573684,1
RU1231A_228044305722267,1
RU1231A_195554918448492,1
RU1231A_201532545840990,1
RU1231A_121751112412014,1
RU1231A_195418272427364,1
RU1231A_134379436631918,1
RU1231A_160990873741021,1
RU1231A_197280125634803,1
RU1231A_130143774239459,1
RU1231A_160218209511268,1
RU1231A_196653194833142,1
RU1231A_235060852116773,1
RU1231A_240618654842220,1
RU1231A_122488014124908,1
RU1231A_155954380200733,1
RU1231A_165738066894237,1
RU1231A_232372470507291,1
RU1231A_201446647250229,1
RU1231A_227921676659950,1
RU1231A_192667779459950,1
RU1231A_169150386661085,1
RU1231A_130003773373742,1
RU1231A_235144557292956,1
RU1231A_191072019101596,1
RU1231A_200363927530780,1
RU1231A_191208162482101,1
RU1231A_227861635713774,1
RU1231A_126224501229867,1
RU1231A_157689547505076,1
RU1231A_231901098068275,1
RU1231A_228058949926197,1
RU1231A_160919093925803,1
RU1231A_134378209897691,1
RU1231A_196166701665004,1
RU1231A_120786773228403,1
RU1231A_170139154008867,1
RU1231A_121940359429365,1
RU1231A_161547086613731,1
RU1231A_134465304783205,1
RU1231A_200494284466013,17
RU1231A_201587084647715,1
RU1231A_166402800929509,1
RU1231A_165926910684459,1
RU1231A_166425376484268,1
RU1231A_157621486021366,1
RU1231A_165808933922651,1
RU1231A_227357157407132,1
RU1231A_232313280752355,1
RU1231A_134530788444013,15
RU1231A_232455934962549,1
RU1231A_121733845206966,1
RU1231A_164759050832235,1
RU1231A_161867061454694,1
RU1231A_165878574040884,1
RU1231A_157013914609524,1
RU1231A_196662904346989,1
RU1231A_195548194986230,1
RU1231A_131302180968875,1
RU1231A_130005127609717,1
RU1231A_126834206690718,1
RU1231A_121889806306205,1
RU1231A_134515755272494,1
RU1231A_235600107228061,1
RU1231A_126284316490459,1
RU1231A_160243549398891,1
RU1231A_157553825594668,1
RU1231A_195545361402590,1
RU1231A_130143793302382,1
RU1231A_230670692735347,1
RU1231A_230604133481757,1
RU1231A_227304409283420,1
RU1231A_121751140485868,1
RU1231A_121829792005403,1
RU1231A_191215632235891,1
RU1231A_236107987544998,1
RU1231A_239956397505836,1
RU1231A_191227489629942,1
RU1231A_157002352737525,1
RU1231A_133924304574381,1
RU1231A_131106625407852,1
RU1231A_199884245481771,1
RU1231A_170265230666461,1
RU1231A_169707671607541,1
RU1231A_227304378067764,1
RU1231A_231849393016035,15
RU1231A_230799419791659,1
RU1231A_134517125180654,1
RU1231A_156600492018470,1
RU1231A_134594421964077,1
RU1231A_134583294773596,1
RU1231A_196516963573156,1
RU1231A_231349969173741,1
RU1231A_130142270602612,1
RU1231A_130598611577763,1
RU1231A_204908302285612,1
RU1231A_157013895403229,1
RU1231A_120788100794725,1
RU1231A_205925104401630,1
RU1231A_157062501447974,1
RU1231A_121184473214310,1
RU1231A_165860292815142,1
RU1231A_165248420965094,1
RU1231A_192110461675318,1
RU1231A_122378461038835,1
RU1231A_170328447376668,1
RU1231A_122369587723166,1
