Cell,ELF5,ZBTB18,MECOM,TEAD4,GLIS3,SIX1,EBF3,CD44,RORA,KMT2A,ETS1,NFKB1,SP110,ZBTB7A,CUX2,PRDM16,NEUROG2,SOX9,FOS,GATA6,NFATC2,TCF7L2,PROX1,STAT4,FOXP1,STAT1,RUNX2,MEIS2,GRHL2,FOSB,ARID5B,CREB1,REL,NFE2L2,PPARG,JUN,ICAM1,RARB,NFIB,REST,SIX4,ZBTB20,NCAM1,TCF4,CUX1,PLAGL1,RARG,SOX6,ZEB1,BBX,EHF,JUND,FOXO3,BCL6,BACH1,CD24,JUNB,RUNX1,PBX1,NPAS2,SMAD3,NR3C2,LMX1B,AHR,EPCAM,NR2F2,TBX15,TCF7L1,ESR1,TEAD1,SP100,RORB,TCF12,SOX5,EPAS1,BACH2,PKNOX2,HSF2,EGR1,LCOR,NFIA,STAT2,HIF1A,NFIX,THRB,ASCL1
RU1066_195967073508188,4.4816552e-05,0.16240431,0.111636035,0.05138537,0.106784634,1.9630957,0.08704407,0.18820843,0.26517245,1.0905358,0.050186794,0.06268756,0.26057062,0.49093407,0.00020372907,0.022816163,0.0117726205,0.37321344,4.1101136,0.14891331,0.18468402,0.08662536,0.79920214,0.012303165,0.40504238,1.099239,0.023616906,0.385849,0.028285762,2.43513,0.03137398,0.50771606,0.45942917,1.1983843,0.008711375,5.5196047,0.37529454,0.0010474394,2.4382892,0.009644848,0.35204977,2.1648324,0.9034039,2.8345308,0.41349554,0.00021176317,0.021043768,0.05029284,0.1828645,0.9653229,0.15948634,3.4906828,0.77502775,0.21509817,0.11457205,2.9434247,4.2303305,0.031303216,0.7438073,0.0043079644,0.0246108,6.518984e-05,1.6523147e-07,0.028555369,2.419817,0.079930305,0.023322621,0.09672447,0.0005765543,0.31519917,0.49571458,0.0025209354,0.786529,0.10458375,0.5596371,0.020955341,4.142293e-05,0.61914927,2.9016979,0.37786263,0.03343821,0.3147855,0.67160445,0.6552321,0.0005391845,2.733202
RU1066_235548446186341,3.4047902e-05,0.059953533,0.010274189,0.019270165,0.1747329,1.588888,0.016682059,0.07446533,0.37498543,0.8493149,0.053993426,0.1505099,0.31024846,0.37429196,1.4863208e-05,0.027758121,0.0016087741,0.62798727,4.04418,0.06211697,0.22405735,0.104023,0.70182526,0.023922257,0.36072752,1.0941594,0.007711531,0.24243109,0.03035047,3.5296805,0.02980083,0.32732686,0.6346351,1.2205243,0.0006227816,5.5115232,0.475566,0.0006806033,1.5638182,0.029473608,0.16041104,2.4299963,0.5875333,1.7152578,0.26868683,0.00022378955,0.03094912,0.13515785,0.13205619,1.1596012,0.28496876,3.921307,0.7536201,0.3425621,0.098959945,2.2627542,4.5594583,0.08720363,0.5755931,0.012520578,0.05340584,0.0053463355,0.0,0.029349329,2.4752464,0.07211191,0.045147583,0.091499634,0.0045341104,0.259667,0.746265,0.0024402754,0.40918675,0.057451885,0.67354417,0.02896474,0.0057548173,0.2794952,3.3179283,0.25296673,0.034115516,0.33476102,0.405238,0.44595325,0.005793438,1.4187579
RU1066_235601986206429,2.9773028e-10,0.05120348,0.01250044,0.015217407,0.023782123,1.6553794,9.165956e-05,0.15358421,0.24067904,0.44235787,0.058979273,0.061155777,0.23472995,0.16818427,1.2793279e-06,0.0061390274,0.003926084,0.23098919,3.310377,0.0149772065,0.12551807,0.08830554,0.65798867,0.008915907,0.47579047,1.2292596,0.0002310405,0.29578227,0.023051113,1.1645638,0.050670125,0.25954604,0.104683615,1.0530231,4.6925776e-05,3.4977005,0.16045827,0.00037162288,1.0061282,0.034972623,0.06304884,1.8148818,0.56734914,0.38057372,0.30398855,2.9761994e-05,0.019593813,0.13992937,0.09108415,1.1390213,0.8107255,1.8090698,0.3711537,0.14619094,0.0575564,2.4341304,3.3062987,0.13715532,0.41310337,0.0070343795,0.008353946,0.004817389,2.0719272e-10,0.019727571,3.347312,0.027108824,0.019827945,0.046805844,0.00031428298,0.13192159,0.565152,0.0025047283,0.21353933,0.0026409642,0.16700336,0.0019083113,0.015068249,0.1588421,1.5719036,0.16049165,0.019105474,0.31097922,0.38068724,0.35819316,0.007826316,1.3797802
RU1066_162001547348398,4.0735107e-05,0.055515982,0.030615423,0.037541572,0.013921551,1.6504742,0.0022914729,0.1021238,0.20846002,0.5587147,0.0909713,0.0932866,0.19325143,0.18186389,0.00077834574,0.026879208,0.0068098325,0.23478079,2.7871442,0.015470843,0.08926237,0.086915076,0.58913016,0.008794382,0.44907168,0.9854998,0.002117476,0.22750816,0.034078445,0.95418614,0.027308494,0.2788576,0.13410836,0.9344612,0.0022152935,3.3412783,0.25275767,0.00091849646,1.3482324,0.029536616,0.08030517,1.5036792,0.5399898,0.6402592,0.2965887,0.00096849754,0.021643667,0.13384181,0.07544704,0.92095584,0.5905849,1.9019094,0.3321564,0.15480869,0.070291854,2.9262393,2.8429341,0.057745792,0.43300128,0.0027934094,0.021957576,0.0011628128,1.9782165e-06,0.012652787,3.1633182,0.073987044,0.027056925,0.07574037,0.0021430992,0.18853366,0.43281618,0.00073500286,0.3831397,0.01308787,0.16593203,0.006839098,0.008470704,0.20810084,1.4169265,0.23557596,0.016822673,0.22643197,0.48722145,0.38917887,0.0004486556,1.7364619
RU1066_236785369466789,6.484196e-06,0.073700935,0.0027001088,0.019394223,0.29423502,1.8537993,0.007993632,0.078034826,0.3330834,0.9157688,0.053723052,0.16675971,0.56221396,0.41086844,1.0421604e-05,0.046989717,0.002070569,0.5975694,3.9946053,0.082071535,0.24573125,0.0692135,0.66667503,0.032308143,0.38223758,1.6632743,0.020508705,0.18677378,0.016760806,3.6209106,0.0118240025,0.42993158,0.6193609,1.4851547,7.288711e-05,5.3499556,0.50730675,0.000393358,1.8508463,0.037389565,0.18318245,2.4449668,0.68379337,2.3927636,0.30633727,0.0003236079,0.03682308,0.13665305,0.15470377,1.2117046,0.30286235,3.949252,0.762475,0.43529752,0.112134136,2.383838,4.5610466,0.07258151,0.5362769,0.011682489,0.05745399,0.0031741166,8.196746e-08,0.02625917,2.765351,0.030868175,0.016388254,0.080571786,0.0005313899,0.276685,1.2906559,0.00026066715,0.4394482,0.0679543,0.8033721,0.061673325,0.006763029,0.337721,3.3110828,0.25204536,0.030658524,0.4913974,0.4230471,0.5110834,0.0014229789,1.2754189
RU1066_226953411315956,0.000106756495,0.080562174,0.10539503,0.044601467,0.026404,2.0088723,0.013784653,0.07348323,0.30455995,0.94211906,0.06641524,0.17755494,0.16211313,0.40763998,0.0015322424,0.03219304,0.00951175,0.6577594,4.583778,0.07184931,0.14890996,0.115753055,0.8115571,0.01885032,0.58882594,0.88204193,0.007963882,0.38927394,0.043083988,2.2994704,0.052440036,0.457016,0.60757375,1.1360027,0.010582365,5.7044225,0.78728616,0.00035537977,1.8800876,0.01291658,0.30532354,1.7496992,0.6824776,1.125291,0.37704417,0.0035297573,0.025024438,0.13832608,0.124209546,1.0220659,0.4023296,3.2540374,0.7492619,0.28082493,0.0973442,3.109984,4.65022,0.105408095,0.6609787,0.0067155203,0.023582667,0.0033896456,1.4165165e-06,0.054986823,2.9058604,0.32052228,0.040994715,0.09388481,0.008164893,0.28184885,0.3409989,0.0009591295,0.6960267,0.031285767,0.3487302,0.016736902,0.0030559243,0.43980876,3.2421324,0.2945013,0.0331749,0.25620854,0.7147849,0.45421752,0.0032829829,2.3658152
RU1066_226343123536172,8.94224e-06,0.075351566,0.024416089,0.0477131,0.0692525,1.9427956,0.008957841,0.06159561,0.40567997,0.9384481,0.05587877,0.20063315,0.26270542,0.47022364,9.444272e-06,0.052005343,0.0056260526,1.00455,4.6261196,0.07639276,0.23341006,0.15921122,0.86889577,0.021917379,0.5830384,0.97171545,0.0065984433,0.30908734,0.029400488,3.1403017,0.049083263,0.45492968,0.83050376,1.1649684,0.000880849,6.079409,1.1428947,0.0004916632,1.4735075,0.02607309,0.26813468,2.0860682,0.58758026,1.0670091,0.31189877,0.0006637957,0.01931357,0.106901176,0.1268644,1.2092239,0.36053613,3.7288184,0.87681603,0.33763653,0.09892562,2.7910197,5.1871247,0.15244456,0.55710804,0.016247507,0.029845038,0.0075195865,2.2380284e-06,0.056626674,2.653777,0.21619552,0.07211558,0.08964938,0.013213031,0.27178442,0.55991185,0.0013319555,0.49481773,0.033918567,0.62243354,0.031893525,0.0027265365,0.33488196,3.7523234,0.2842027,0.041601937,0.3663207,0.53496116,0.38868666,0.00947626,2.1845634
RU1066_230732686899038,0.00020834748,0.15822451,0.10363993,0.049130213,0.09337374,1.8789728,0.0689516,0.14479691,0.284022,1.0499499,0.050708584,0.063104786,0.247857,0.4697916,0.0006297946,0.021289287,0.009046559,0.3349467,3.8145754,0.11293521,0.17096052,0.0922692,0.79896945,0.01149252,0.39589456,1.1055298,0.025850646,0.34011036,0.033315632,2.1141095,0.02987767,0.46936294,0.41455486,1.2066793,0.0076342034,5.229727,0.3093872,0.0013832075,2.4211295,0.008904961,0.32317397,2.1247554,0.87988144,2.7859216,0.38865006,0.0008488713,0.02122697,0.063400865,0.16543727,0.97919095,0.18079339,3.366724,0.6962084,0.20516227,0.110345505,3.0154576,3.9526603,0.02731143,0.7804422,0.002819855,0.029678877,3.6431935e-05,1.2870196e-07,0.025080178,2.5546231,0.07177283,0.016848296,0.08683945,0.0017997475,0.3104396,0.49471012,0.0012142846,0.8269339,0.090685576,0.49928725,0.018030996,2.2921276e-05,0.56932926,2.5621247,0.36129448,0.03762089,0.29414207,0.65276927,0.68874836,0.0010174386,2.643896
RU1066_126765621528419,0.0009077301,0.112363085,0.05624798,0.035848998,0.11288399,1.8782957,0.041658625,0.10049169,0.2863279,0.9453702,0.055980846,0.091603994,0.25727278,0.46749955,0.00013411554,0.038941503,0.01014441,0.511877,3.8974462,0.1245008,0.177264,0.12472467,0.8147218,0.017553737,0.38800687,1.1917175,0.013798051,0.29060885,0.04393305,2.397972,0.030542044,0.47399575,0.49057898,1.1775159,0.004625962,5.3769135,0.54987216,0.0054023843,2.1725116,0.0100215245,0.29398063,2.0398118,0.76556784,2.423773,0.34741166,0.0016752614,0.011480909,0.08216776,0.14842848,1.0744491,0.24979351,3.5412743,0.78891736,0.29332438,0.098024115,3.178845,4.2972455,0.058723416,0.7422279,0.008171144,0.039518014,0.0010765237,2.8624655e-07,0.032152124,2.6920993,0.07187342,0.015911939,0.079079844,0.0031095687,0.28819218,0.6100575,0.0010417302,0.806029,0.06037451,0.51832885,0.021496812,0.00037345247,0.44639114,2.7654653,0.2827173,0.033004053,0.2926227,0.5632638,0.5859403,0.0038075573,2.451369
RU1066_227305214327596,0.0002827338,0.074697725,0.025443321,0.04841345,0.071173534,1.703739,0.007692942,0.10473148,0.37748888,0.860992,0.07263158,0.20028192,0.25187406,0.41827387,0.00016832056,0.039593935,0.00594591,0.80239916,3.6399212,0.08383712,0.21626946,0.123306066,0.7608305,0.023379976,0.552731,0.9676966,0.009644387,0.30099627,0.02476245,2.4112391,0.054204825,0.40694508,0.64542425,1.2218122,0.004866564,5.197501,0.81048083,0.0005314377,1.457174,0.023264382,0.1967987,1.947699,0.5915279,1.3034086,0.27032682,0.00093445065,0.019617794,0.10196642,0.1378414,1.1648194,0.41127723,3.4343154,0.7715813,0.32455656,0.11307102,2.7823124,4.3579173,0.11948272,0.592717,0.018295236,0.04360219,0.005137399,4.7976073e-06,0.03592679,2.6174028,0.16500252,0.065631345,0.075213626,0.010988544,0.2519097,0.5895862,0.0032323136,0.49571392,0.031960856,0.5682327,0.029802375,0.0015394905,0.3338314,2.6507,0.27249777,0.03032899,0.29760915,0.5046053,0.43540597,0.00964349,1.980773
