Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44
RU1080C_170740629326260,0.016041834,0.02902758,0.21156347,0.0005075933,0.00070800754,0.00013504841,1.568757e-05,1.3050859e-05,0.039709277,0.017313154,0.003196835,5.5362034e-06,0.010911565,0.030382121,0.0052035223,0.1128173,0.0027309938,0.11270728,0.03996624,0.0016821098,2.146001,0.7658733,0.10068972,0.15178072,0.014385481,7.359777e-05,0.001939395,0.015907872,0.027659412,0.041191578,2.1045074,0.09369963,0.018534863,0.08535642,0.45261052,0.014137329,0.01659231,0.6753052,0.20280097,0.0016294271,0.003003607,0.0015324536,0.0009130537,0.12988797,0.34410745,0.4919224,0.028056948,0.13010462,0.05015979,0.086077124,0.0092039965,0.0055475705,0.7424644,0.07643879,0.19461934,0.00069566286,0.06935884,0.35918722,0.49331343,0.14172864,0.097312406,0.119250044,0.0003881225,5.968537e-05,0.2947429,0.15582936,0.25756225,0.08363619,1.6277798,0.22013213,0.0009536944,0.0011857396,0.075708754,0.00062224915,0.0020950148,0.0008573845,0.0037096648,0.096387304,0.1039187,0.00065022695,0.34759828,0.043041732,0.00060421554,0.04963109,0.12345327,0.0007151338,0.013916505,0.06947919,0.0023929991,0.029608093,0.01867608
RU1080C_126681628727134,0.028144006,0.11102197,0.73695827,0.0032022777,0.006496308,0.0011795913,0.0019593146,0.0018421819,0.08926883,0.22983618,0.06785864,3.7878447e-06,0.099416755,0.4289092,0.0068762577,0.8383425,0.00069915765,0.61938256,0.2204804,0.011872185,3.982028,2.6523979,0.34046322,0.4504792,0.11334626,3.174014e-05,0.005180024,0.08402613,0.1434825,0.3334447,4.144919,0.31172642,0.50743383,0.561853,0.6557077,0.16614383,0.2303227,2.026961,1.5245676,0.008765361,0.0015546787,0.0017266149,0.0004916046,0.53921014,1.434475,2.3235466,0.3372364,0.6321669,0.07597489,0.15233934,0.26830992,0.0056916103,2.4620328,0.3674814,0.897456,0.0013529242,0.3628948,1.8665274,1.4445456,0.47796115,0.44257042,0.88388586,0.00095386256,0.0025353914,0.850323,0.7799679,1.057299,0.52746063,3.8152168,2.3194466,0.00016123154,0.0018075493,0.36013788,6.2711966e-05,0.011639078,0.009325075,0.07494435,1.3547367,0.51198745,0.0011495553,1.9508256,0.3000431,0.00078832265,0.25658065,0.64279443,0.00052885624,0.2898973,0.66493076,0.0059564672,0.11267801,0.012849497
RU1080C_133846975789853,0.031010343,0.119935654,0.8778498,0.0032164932,0.012034509,0.003622909,0.0023205588,0.00013471015,0.08835545,0.29241166,0.06695206,3.9346943e-08,0.086134575,0.498045,0.005864686,0.98979867,0.0011608443,0.55403954,0.20024373,0.011189142,3.7156832,3.0320342,0.38127342,0.5924654,0.11119585,6.143962e-06,0.0051325434,0.11302942,0.15652008,0.25682205,4.430226,0.39531347,0.5044744,0.58924055,0.9135073,0.15667233,0.2789479,2.1955254,1.720741,0.0017761758,0.0048958976,0.0036954111,0.00024369215,0.7140108,1.5881076,2.4930005,0.41598558,0.6329295,0.11266457,0.13885751,0.22146986,0.011740792,2.4549367,0.3618033,0.9868712,0.004767152,0.40320206,2.0822926,1.5650301,0.7052865,0.5461064,0.9613655,0.0021810695,0.003054023,0.85905135,0.98759884,1.2244202,0.46811777,3.9061263,2.3083036,0.00031754348,0.001170533,0.40760973,3.6751757e-08,0.010969403,0.009967857,0.074099705,1.5334942,0.58115774,0.0030679526,1.8464037,0.3574771,0.0016013853,0.29507995,0.67708397,7.181587e-06,0.26612568,0.74927574,0.00447182,0.1598662,0.007092012
RU1080C_240559720974574,0.055308305,0.16378376,0.8160077,0.005282718,0.0051928274,0.0018090415,0.004619072,0.0007846301,0.09310733,0.35390142,0.09208556,0.00012890903,0.12109441,0.3879862,0.011499937,0.98937887,0.0030446907,0.62645745,0.29562917,0.00955068,3.8490965,2.3587058,0.36678886,0.5012069,0.17743541,0.00016824169,0.0027851209,0.17037177,0.14521515,0.36886021,3.9878721,0.3529135,0.5358897,0.58919024,0.61180556,0.17963402,0.3223497,2.1712916,1.5909876,0.009616627,0.0024374614,0.0030175096,0.0014711522,0.58126545,1.4852072,2.4181824,0.33254763,0.68554246,0.13629344,0.17315064,0.2785791,0.014537431,2.528588,0.44051853,0.7834918,0.0046330346,0.44469038,2.101605,1.5468469,0.48701087,0.48512754,1.1116103,0.004125703,0.0035905035,0.98554456,0.75183547,1.1649973,0.6284086,3.8073137,2.4704745,0.0005206458,0.00550264,0.39992714,0.001646121,0.009688426,0.016373849,0.075198166,1.5395707,0.5791445,0.0016506052,2.0979655,0.35694826,0.0036242157,0.25010353,0.7186284,0.004710219,0.27164984,0.6900905,0.004847106,0.10196876,0.029848404
RU1080C_155888882432884,0.112083554,0.22088622,0.8790648,0.013470143,0.013763059,0.0041610296,0.015864257,0.0007096781,0.050793413,0.48477617,0.17915261,6.8571026e-05,0.15219942,0.28900865,0.005328831,1.2660253,0.0040531796,0.58109385,0.3279542,0.008871452,4.0013127,2.248886,0.3992268,0.4491013,0.26280254,0.00016712798,0.0027537218,0.33786914,0.14341685,0.46792978,3.2546577,0.31529108,0.6480313,0.5814688,0.45768848,0.18561745,0.33091465,2.25278,1.2113773,0.008124828,0.002766702,0.0024613463,0.0027866748,0.63286275,1.6658884,2.314813,0.2100102,0.72102195,0.19549015,0.16169266,0.269433,0.014677182,2.4883058,0.5927154,0.5191365,0.0063230456,0.4482092,2.2078428,1.7361417,0.5457374,0.4783471,1.2596854,0.003943249,0.004661932,1.0333762,0.43563494,1.1915046,0.73074144,3.5462728,2.1970294,0.0002775822,0.002251397,0.3174425,0.00024692173,0.0069246935,0.02314603,0.03112926,1.5497855,0.5579371,0.0011114653,1.9622973,0.28997436,0.0013829984,0.27567604,0.7775435,0.004791467,0.17933695,0.7612161,0.003094288,0.062808305,0.07028713
RU1080C_239595634449246,0.061093546,0.02843039,0.27282265,0.0015408238,0.002978895,0.0005038136,0.000109216395,0.0002022884,0.019602101,0.054472204,0.013914726,1.111385e-05,0.017034868,0.05592669,0.023890216,0.16933437,0.005359355,0.3111459,0.064295076,0.010594431,1.9275001,0.89788514,0.12280925,0.13036396,0.05831394,0.00066947856,0.0029054212,0.036824428,0.051458765,0.1558517,1.9418157,0.16567142,0.036369067,0.12405886,0.30938494,0.045849163,0.046489883,0.4918062,0.279396,0.0057355575,0.0047271205,0.0073247952,0.0077563743,0.2840869,0.5745248,0.5983648,0.055560533,0.09999045,0.09275834,0.11997015,0.042149987,0.013047631,1.1495029,0.088514514,0.13718405,0.002940225,0.11254876,0.39347538,0.4561667,0.1311109,0.11670372,0.22340026,0.0024691245,0.0010181008,0.29084316,0.107855864,0.24889529,0.14840771,1.7402989,0.37874496,0.0018257004,0.00839609,0.076384895,0.0043999297,0.0094453115,0.0058354177,0.017460128,0.21626769,0.13012885,0.0035004276,0.4068473,0.054647904,0.006575264,0.08120033,0.22065267,0.0063171196,0.03824119,0.14039187,0.012130081,0.038138032,0.050838172
RU1080C_206068851271990,0.03143914,0.122654065,0.697393,0.0022295879,0.0034463073,0.00067488046,0.0025455737,0.0008904817,0.09146309,0.23790067,0.08858753,3.450309e-05,0.07920317,0.48743197,0.011432188,0.82298714,0.0007977684,0.7884391,0.33072975,0.008654765,4.2081046,2.2725217,0.32161194,0.42703146,0.1403251,5.4282784e-05,0.0027138777,0.08974473,0.1721096,0.42378664,4.2882266,0.30918565,0.42775607,0.5850824,0.6407925,0.19668749,0.25647718,1.8843429,1.6344079,0.010824635,0.0012921885,0.0023212607,0.00040842174,0.52753836,1.306266,2.4771657,0.29623017,0.65429085,0.083932474,0.15688482,0.32968125,0.0035684588,2.5460088,0.4495416,0.91256857,0.0011413654,0.36771426,1.7923546,1.3658389,0.40640527,0.448083,0.9718957,0.0005970791,0.002261536,1.0275055,0.7071789,1.2026452,0.518402,3.7521155,2.5079706,0.0001320445,0.0048747454,0.39976045,0.00011004135,0.010594135,0.010172377,0.103869595,1.4294099,0.5295836,0.00051791006,2.0809283,0.2984191,0.000709607,0.23195636,0.68993944,0.0017438637,0.33516493,0.6634297,0.009915615,0.10070953,0.01050665
RU1080C_192729635834790,0.021587359,0.010919346,0.3100464,0.0004308396,0.000759912,2.2874861e-05,1.6443888e-06,3.0743915e-06,0.026383128,0.008231825,0.0032463516,1.15930625e-05,0.0024092002,0.015297093,0.00633292,0.09577731,0.0006212458,0.10045894,0.013684713,0.0008061182,2.0143309,0.9313234,0.12734303,0.203868,0.008018402,3.128076e-05,0.00084532157,0.033183962,0.03660448,0.035465263,1.9354538,0.07774894,0.0106423125,0.11617995,0.73014945,0.041928746,0.016852748,0.69547987,0.15896836,0.0021834187,0.0027335568,0.0018859131,0.00036811078,0.08900532,0.35705438,0.4908172,0.017891021,0.0710685,0.046929076,0.06112647,0.002974184,0.005041623,0.6124445,0.05149043,0.13689096,0.00024307796,0.0833947,0.3580126,0.46159363,0.25731277,0.09377345,0.10926553,0.0009828636,0.00010689595,0.3382446,0.15146507,0.24866697,0.055098265,1.3009082,0.12782185,0.00061413,7.9931146e-05,0.03223265,0.0011366492,0.0015848906,0.0007348617,0.003258987,0.074330136,0.07529987,0.0010940087,0.27977046,0.01384189,0.0005415208,0.16272397,0.11196466,0.0005490146,0.021643993,0.057145845,0.013676628,0.024396228,0.006992124
RU1080C_165309463509860,0.013489879,0.10953772,1.1193125,0.00030276814,0.002542397,0.00514266,0.00035226278,4.1551815e-05,0.109241836,0.32022187,0.049151197,9.731814e-08,0.0279728,0.40594074,0.0068967436,0.8633017,0.009457897,0.62429523,0.26723155,0.024511516,3.473272,3.1954186,0.62086666,0.43094075,0.16256411,4.033832e-06,0.006897746,0.06606303,0.15193933,0.31762856,4.4408674,0.32070768,0.3272743,0.49368823,1.7480978,0.18338156,0.42650136,1.7883569,1.4336239,4.052437e-05,0.00014099538,0.010691126,0.00026425146,0.5196322,1.895508,2.8194444,0.36716112,0.4602514,0.28364038,0.3283673,0.3892314,0.0017901663,2.98536,0.30833298,0.6350785,0.008328902,0.5570031,1.6490054,1.3309896,0.7109918,0.42696843,0.7584682,0.005016352,0.011843932,1.2296891,0.6428185,1.3552179,0.1495506,3.761748,2.170993,0.0029522462,0.0043736636,0.20842725,1.18007865e-05,0.03709999,0.023447584,0.07184117,1.634273,0.69171435,2.5968571e-05,1.3900152,0.39659882,0.00030696133,0.52410793,0.7867487,0.00044640448,0.18081945,0.7004112,0.12212425,0.15241766,0.011696344
RU1080C_135081900567837,0.03418816,0.14156656,0.9773519,0.004297296,0.010900363,0.0074315555,0.001222332,0.0044552777,0.10100091,0.35352,0.07675253,1.438992e-05,0.11019451,0.52259994,0.006930732,1.0838166,0.0058698365,0.6000965,0.19956847,0.017249074,3.8280506,2.9769752,0.46233636,0.5930903,0.24818043,0.00022836833,0.006776331,0.11459839,0.16349389,0.40765828,4.514479,0.39956492,0.46121755,0.5748493,0.89530975,0.21140887,0.3626411,2.3706636,1.6791058,0.0012392831,0.0018993166,0.0061850925,0.0014909385,0.69975007,1.7728372,2.3212283,0.44283834,0.5906966,0.15158157,0.35767177,0.30881518,0.02214704,2.9779902,0.47274268,0.9974979,0.004927537,0.4876593,1.9010817,1.70248,0.6843776,0.557639,0.9515002,0.0021495146,0.0058264537,1.0317217,0.9993435,1.295483,0.51670605,4.059284,2.2079747,0.0006363949,0.004669971,0.3810976,5.701607e-05,0.01708356,0.012705221,0.060876522,1.5405833,0.66925377,0.001308554,1.5823997,0.40337887,0.0022800332,0.3184813,0.78763676,0.00035452726,0.29237288,0.7944294,0.005841638,0.17084667,0.02025737
RU1080C_169021703150515,0.031037686,0.13634878,0.90654373,0.0035560264,0.0059859604,0.0034860214,0.0020395457,0.0014417219,0.108544834,0.3473761,0.06427143,1.0642899e-05,0.09623979,0.48413575,0.0049479557,1.018033,0.0042108167,0.5924018,0.2136619,0.01311054,3.5665283,2.9680395,0.4188409,0.61239105,0.17370467,4.3042473e-05,0.006650629,0.117367044,0.13267829,0.30750588,4.56158,0.39753613,0.52102286,0.60549587,0.98351425,0.18842515,0.32972565,2.3415484,1.7993011,0.0016439996,0.005103165,0.0033472094,0.0005248826,0.7325594,1.6251185,2.5178645,0.47069716,0.63064,0.14786386,0.21614435,0.2684463,0.016088132,2.7123585,0.40338126,0.9949983,0.0028327692,0.48520514,2.1058908,1.650339,0.6693238,0.5359555,1.0337443,0.0019886433,0.00419669,0.93128645,1.0278652,1.2704396,0.4849932,3.9712253,2.3568773,0.00046789102,0.0027479986,0.42039314,6.509009e-05,0.011786836,0.013100539,0.07958728,1.6439036,0.6494169,0.0023336476,1.7667062,0.4143791,0.0023834927,0.2847673,0.7578497,0.00028440918,0.28998908,0.7458661,0.003913073,0.16278754,0.011557363
RU1080C_121405247974307,0.029539464,0.09797603,0.90706843,0.0039678197,0.017151475,0.003827193,0.0015660486,0.00040593778,0.0849535,0.24413744,0.054024946,4.6016186e-07,0.07098258,0.64037544,0.005987589,0.88331825,0.0012925308,0.6009684,0.19807103,0.012393784,4.3239236,3.1484113,0.38345993,0.49977392,0.17090803,8.8773384e-05,0.006499047,0.092482395,0.18850163,0.5379693,4.440121,0.35690954,0.47495598,0.53957504,0.88434625,0.16154109,0.32698914,1.9374348,1.5301375,0.0027719657,0.00090537337,0.008686952,0.00029102754,0.6989459,1.9544569,2.2277956,0.34028134,0.5461647,0.116889164,0.20733562,0.2665982,0.01027926,2.8679514,0.48529455,0.9849359,0.008908898,0.37545484,1.7604984,1.3239434,0.651719,0.56719774,0.92488587,0.00081672164,0.010121573,0.9667757,0.89978856,1.2371191,0.4215777,4.1106896,2.280069,5.0888644e-05,0.0032077753,0.2900788,2.8189442e-07,0.007918166,0.012659856,0.046291307,1.448065,0.5234386,0.002478329,1.5329064,0.2850676,0.0014735049,0.35919136,0.7739022,0.00010211294,0.26138684,0.7360926,0.0058677597,0.15190195,0.015031374
