Cell,ELF5,ZBTB18,MECOM,TEAD4,GLIS3,SIX1,EBF3,CD44,RORA,KMT2A,ETS1,NFKB1,SP110,ZBTB7A,CUX2,PRDM16,NEUROG2,SOX9,FOS,GATA6,NFATC2,TCF7L2,PROX1,STAT4,FOXP1,STAT1,RUNX2,MEIS2,GRHL2,FOSB,ARID5B,CREB1,REL,NFE2L2,PPARG,JUN,ICAM1,RARB,NFIB,REST,SIX4,ZBTB20,NCAM1,TCF4,CUX1,PLAGL1,RARG,SOX6,ZEB1,BBX,EHF,JUND,FOXO3,BCL6,BACH1,CD24,JUNB,RUNX1,PBX1,NPAS2,SMAD3,NR3C2,LMX1B,AHR,EPCAM,NR2F2,TBX15,TCF7L1,ESR1,TEAD1,SP100,RORB,TCF12,SOX5,EPAS1,BACH2,PKNOX2,HSF2,EGR1,LCOR,NFIA,STAT2,HIF1A,NFIX,THRB,ASCL1
RU1195A_191097700772724,0.00011558328,0.12434588,0.07661355,0.024794765,0.012019264,0.59371465,0.015602255,0.47214034,0.14202344,0.35297278,0.090936035,0.09090083,0.004336874,0.18371758,0.0022666377,0.0013080838,0.016191814,0.047316052,0.608169,0.0061709653,0.045845833,0.03586598,0.3678244,0.054255188,0.529444,0.22022052,0.008684502,0.15808608,0.026807133,0.18046157,0.094654344,0.22385073,0.06975236,0.5745901,0.01757298,1.5734454,0.044536076,0.0027361943,0.76009053,0.011344145,0.07889271,0.25247234,0.18321891,0.8652222,0.22356416,0.0023803767,0.00088839506,0.008658235,0.09389753,0.6201394,0.031415105,2.6148803,0.19075172,0.026321454,0.11934528,4.3918185,0.7046928,0.032988135,0.3029655,0.00022430485,0.020687727,0.0003726336,7.310126e-05,0.04321195,1.8989637,0.3137272,0.042395648,0.01002573,0.0011428233,0.28218293,0.022861421,0.030571897,0.3869953,0.030529391,0.07939125,0.014534002,0.00027186522,0.55551696,0.10866983,0.14080977,0.8531978,0.09374913,0.39909348,0.36060163,0.0010971774,2.8928328
RU1195A_129978437090604,0.00033354765,0.053906173,0.025520556,0.012495443,0.006441635,0.23950745,0.01842795,0.121624485,0.073944524,0.20587309,0.060305864,0.033306524,0.010603069,0.104331784,0.0025684421,0.014773202,0.009778762,0.06564686,0.64751077,0.013220478,0.033131342,0.026378296,0.15135159,0.0038094718,0.16590154,0.085093275,0.014871555,0.1674873,0.020698104,0.1512086,0.043559,0.10528495,0.061916098,0.2642186,0.008914985,1.2128065,0.012879283,0.003966351,0.37710762,0.024543758,0.041835617,0.18128903,0.11111478,0.38766074,0.09136811,0.008105446,0.0009214864,0.022732658,0.06826417,0.16691801,0.05646618,1.3574677,0.13312094,0.053026363,0.039368987,1.85205,0.57681304,0.042717196,0.22097921,0.0037394164,0.011830984,0.001325142,8.400993e-06,0.019867245,0.71911365,0.16020045,0.0042646592,0.0059167338,0.0003957878,0.14231288,0.027561743,0.017072912,0.14261182,0.010286734,0.04787412,0.002639815,5.935783e-05,0.13768797,0.17664468,0.107160255,0.23804711,0.04329583,0.20125593,0.10413449,0.004443188,1.294182
RU1195A_129586368273654,0.0021945648,0.0924885,0.071717024,0.0216742,0.023844779,0.476449,0.030554898,0.26200962,0.16505459,0.41749394,0.102019854,0.06475481,0.019692214,0.23078476,0.0053250496,0.020599497,0.015241653,0.09668034,1.0082018,0.02026596,0.07248941,0.049816865,0.32653737,0.010471076,0.3699586,0.16405962,0.013101891,0.30863965,0.03559484,0.30940652,0.07061036,0.18136556,0.098076396,0.45439592,0.0066068936,1.9311911,0.03695935,0.00860563,0.5890676,0.03377077,0.104954556,0.45333135,0.25823116,0.6525245,0.22645476,0.009042504,0.0022540123,0.033103887,0.13063997,0.38078755,0.08109158,2.0999837,0.22985843,0.09303163,0.09162627,2.6956882,0.870818,0.0708801,0.34015012,0.004601355,0.023487004,0.001556016,0.00011889033,0.052586112,1.221553,0.34520528,0.020724747,0.017530086,0.0018828019,0.258087,0.041714553,0.03545215,0.24884117,0.024934527,0.072907895,0.013505509,0.0007290264,0.24824262,0.31724977,0.19279382,0.46771735,0.08953878,0.29721418,0.21003246,0.0046378905,2.0776365
RU1195A_157561656626534,0.00010532803,0.1545115,0.10043967,0.03599904,0.011963444,0.595531,0.024408273,0.4732545,0.13433428,0.4966061,0.12350141,0.101394296,0.0067494013,0.1839947,0.004512652,0.0031294154,0.02625336,0.08264014,0.84367555,0.00512756,0.05208691,0.050946523,0.41269034,0.057209056,0.65772444,0.26449177,0.012795694,0.21824615,0.03185744,0.22036083,0.10472465,0.27046368,0.12576644,0.6170872,0.021826351,1.8984008,0.04030781,0.004902619,1.0145783,0.02134644,0.12177388,0.356588,0.24465673,1.1185929,0.28171548,0.006435365,0.0010516901,0.020371363,0.16352326,0.7367611,0.028962327,2.848473,0.26269832,0.031577803,0.19112962,4.2901073,0.8960228,0.036923837,0.3725087,0.00017504185,0.027883573,0.00081653416,0.00025736517,0.06393573,1.8611759,0.3713243,0.051379338,0.011583633,0.0008403181,0.33349195,0.033730835,0.05074531,0.46845978,0.04219511,0.0796061,0.019052383,0.0011557505,0.638702,0.1834834,0.22328088,1.0368636,0.12709075,0.54011875,0.41519663,0.0020618667,2.8778706
RU1195A_169717307132774,0.00022081457,0.097553164,0.056726012,0.014068769,0.01741695,0.5665421,0.013620269,0.43685082,0.15487972,0.26733577,0.060788203,0.069978856,0.0042776614,0.18203695,0.0015251382,0.0025100468,0.008996489,0.03214673,0.50284135,0.01262258,0.036563393,0.02178551,0.30600363,0.03335354,0.3723263,0.15732317,0.0041640564,0.13638206,0.020994777,0.17095022,0.071332715,0.18678388,0.037711605,0.51979965,0.008176971,1.3202299,0.037779875,0.0019847914,0.5285207,0.010473537,0.049231656,0.21505189,0.156474,0.6273322,0.19007918,0.0009367058,0.0006334417,0.007674907,0.06389183,0.47404513,0.042213485,2.2923892,0.16959648,0.02525747,0.060035616,4.1195474,0.55253756,0.03852276,0.3039235,0.0007818322,0.015277254,0.0002217379,0.00018130854,0.038298897,1.8082628,0.2662695,0.027454074,0.011723382,0.00096897583,0.2474896,0.016114365,0.01859034,0.2858722,0.02029705,0.07024345,0.011858098,0.00015186206,0.40677303,0.079102844,0.09663979,0.6164503,0.06156526,0.27004582,0.24897553,0.0019165858,2.640038
RU1195A_134994556274995,0.0004795651,0.06896336,0.04385047,0.01957828,0.014672201,0.39400807,0.016332466,0.25666276,0.11454722,0.22845562,0.056388,0.053160932,0.010778781,0.13751878,0.002645053,0.009889648,0.0132136755,0.04573586,0.5575681,0.02076587,0.034358583,0.023763802,0.2280049,0.010992121,0.24632168,0.118485205,0.007771014,0.16840354,0.019899664,0.16650094,0.052024174,0.15853892,0.048498247,0.394901,0.0058933087,1.2581929,0.021595363,0.0042276136,0.4726199,0.023433946,0.049552232,0.21175215,0.15060169,0.49486876,0.16101344,0.005969909,0.00097327435,0.016332433,0.081511736,0.32249516,0.052301433,1.8002758,0.170828,0.040559392,0.045845132,2.9065292,0.5582239,0.041606452,0.27808732,0.0016947824,0.015135224,0.0007960829,8.244536e-05,0.032910403,1.2636024,0.21138234,0.013676849,0.014245671,0.0004959857,0.20138222,0.02561347,0.021262174,0.2264244,0.015546633,0.048082974,0.0070328247,0.00032130012,0.22840218,0.13469627,0.12171578,0.4048153,0.056429595,0.2509265,0.15310694,0.0028295147,1.9581686
RU1195A_120788128029029,3.5857498e-05,0.03869458,0.008009414,0.011793884,0.007631911,0.10741047,0.0037633276,0.21035436,0.031492237,0.09184583,0.12673602,0.07399653,0.0111265285,0.055305317,0.0053073,0.0046424507,0.0017441342,0.08682785,0.87001526,0.004355731,0.005723142,0.022871932,0.04519522,0.004138104,0.15079662,0.11503403,0.048639964,0.07519358,0.010293248,0.20922126,0.028365532,0.05609991,0.05527621,0.114282906,0.015134391,0.8547245,0.043248046,0.0017999086,0.19094683,0.026977766,0.030168695,0.09441874,0.04500164,0.2985904,0.078045756,0.01181788,0.00085308676,0.018367367,0.035953514,0.12621127,0.03345027,1.0408584,0.11533739,0.08271747,0.024165837,1.0270298,0.5416753,0.094812594,0.1137954,0.0020665294,0.0075412598,0.0009808844,1.5308286e-05,0.029172774,0.60662186,0.12895833,0.00046291566,0.0017551951,0.00016758517,0.07843074,0.018404236,0.004294436,0.0635149,0.0026834852,0.066468075,0.00142198,2.6389291e-06,0.07219073,0.14752874,0.046171233,0.092953585,0.04976071,0.16526258,0.0780398,0.007304408,0.5025983
RU1195A_231898650438956,4.3998592e-05,0.11635954,0.07913003,0.025002917,0.010295871,0.60068715,0.015231626,0.4600112,0.13368374,0.3395174,0.08834805,0.089101985,0.0033946359,0.17285657,0.0020601049,0.0011346118,0.02045918,0.045797948,0.5626499,0.0056249765,0.042075757,0.041050013,0.35160238,0.053223133,0.5697357,0.22237039,0.010278134,0.15207408,0.024034502,0.16728948,0.104935616,0.2163867,0.07266453,0.59838295,0.016340313,1.6068407,0.040489353,0.0026142967,0.81437564,0.012749647,0.08987337,0.25123152,0.17722356,0.91838676,0.21108523,0.0016064307,0.0003031205,0.006162831,0.09524911,0.6643105,0.023019066,2.6398582,0.18340504,0.029385986,0.13076562,4.4729595,0.68220574,0.03158657,0.29296458,0.0001539741,0.02144047,0.00030095104,7.3683055e-05,0.04915323,1.8700958,0.30785123,0.05086595,0.008408868,0.0007117061,0.28646374,0.01822341,0.028582549,0.40251508,0.0360064,0.078271315,0.0147202145,0.00017276609,0.5977597,0.10012977,0.15069513,0.93177015,0.107587874,0.4123317,0.3655334,0.0006895185,2.943007
RU1195A_130143762115308,0.000108024906,0.06461396,0.03233706,0.0080242595,0.015052566,0.36535546,0.01122503,0.254894,0.10981208,0.17249167,0.028559957,0.04634429,0.013762652,0.115982436,0.00107498,0.0054093758,0.00441874,0.032628912,0.66375524,0.013779301,0.02126346,0.010832627,0.19704463,0.011779371,0.22661,0.101546735,0.003760791,0.12576969,0.014882917,0.18930842,0.044890683,0.14697538,0.043727856,0.39447778,0.008920024,1.1220807,0.038524456,0.0018704585,0.42319036,0.012813606,0.02292923,0.19181031,0.11871026,0.39510098,0.12839441,0.0017384579,0.0009408561,0.013928996,0.040295906,0.30003905,0.043856904,1.6280181,0.13677901,0.02380114,0.03373794,3.2641153,0.60132056,0.037098393,0.28288153,0.002076446,0.011955816,0.0009026214,0.000551009,0.028333297,1.5499551,0.15935089,0.016295323,0.018511338,0.00028892307,0.17676494,0.021579878,0.008202067,0.178459,0.010989641,0.05200157,0.0050692125,3.486909e-05,0.22386548,0.15301117,0.08575216,0.35462537,0.040516146,0.20500359,0.13971995,0.0019471623,1.9013085
RU1195A_231684202715054,0.00040627876,0.06502526,0.023665838,0.015861534,0.008987894,0.24301887,0.015838725,0.13666147,0.07330382,0.2500927,0.068903096,0.036777187,0.014065392,0.10172292,0.0059265452,0.012792041,0.012114278,0.08603299,0.6931383,0.0126823615,0.028406635,0.02915395,0.14843619,0.004571301,0.18222778,0.09887625,0.028060662,0.13538387,0.017975274,0.15756616,0.04458138,0.12199381,0.067523666,0.2502041,0.007962711,1.2620652,0.017410139,0.0055243387,0.38889095,0.031301394,0.04454804,0.17427352,0.121681094,0.4068865,0.11364858,0.012772051,0.0016910762,0.024003377,0.07594283,0.18742016,0.06942797,1.3967291,0.14625712,0.058812764,0.048876826,1.5611172,0.56584626,0.04904694,0.21186478,0.0041614454,0.016931765,0.0016945244,2.8454813e-05,0.025297845,0.7532684,0.14978378,0.003257131,0.009466125,0.00064220454,0.14567928,0.033428755,0.023528099,0.12561716,0.013692498,0.047772907,0.004880637,7.118104e-05,0.1291847,0.20668335,0.1252006,0.22621836,0.057705883,0.25108197,0.09980637,0.005753508,1.0880378
