Cell,clusters
RU1124A_LN_170869447159004,12
RU1124A_LN_120847183792475,12
RU1124A_LN_130050243901859,12
RU1124A_LN_192662392133926,12
RU1124A_LN_192118664157430,12
RU1124A_LN_170740597812636,12
RU1124A_LN_240694997210990,12
RU1124A_LN_235617019189477,12
RU1124A_LN_204198528051107,12
RU1124A_LN_135475963555172,6
RU1124A_LN_165239965739243,12
RU1124A_LN_191072018787628,12
RU1124A_LN_205861470194587,12
RU1124A_LN_157148368530732,14
RU1124A_LN_232370438880027,12
RU1124A_LN_204763059902254,12
RU1124A_LN_160911833913644,12
RU1124A_LN_197137767487395,12
RU1124A_LN_156941839154027,12
RU1124A_LN_200015214466933,12
RU1124A_LN_130598657747374,12
RU1124A_LN_228067705280933,12
RU1124A_LN_161461200086964,12
RU1124A_LN_129661683034974,12
RU1124A_LN_191166508879132,12
RU1124A_LN_199944362973603,12
RU1124A_LN_191166522800987,12
RU1124A_LN_192739540585765,5
RU1124A_LN_241109220354470,12
RU1124A_LN_200363939940710,12
RU1124A_LN_228049539742005,12
RU1124A_LN_240628306168236,12
RU1124A_LN_170257548237020,6
RU1124A_LN_133846948833500,12
RU1124A_LN_232389350381483,2
RU1124A_LN_227906778216364,12
RU1124A_LN_204882367133475,12
RU1124A_LN_129446754569132,12
RU1124A_LN_231365389172083,12
RU1124A_LN_157605514071388,12
RU1124A_LN_226746044471030,22
RU1124A_LN_161959818751395,12
RU1124A_LN_241054881605358,12
RU1124A_LN_240633660169574,12
RU1124A_LN_236845392050989,12
RU1124A_LN_120781404034803,12
RU1124A_LN_120781390113523,12
RU1124A_LN_235678503484702,12
RU1124A_LN_155842576796468,12
RU1124A_LN_191148403406764,12
RU1124A_LN_231703498111859,12
RU1124A_LN_234992220715428,14
RU1124A_LN_231849378146157,12
RU1124A_LN_200967516514147,12
RU1124A_LN_230731524552493,12
RU1124A_LN_200914876348211,12
RU1124A_LN_161944759318246,15
RU1124A_LN_130676100807461,12
RU1124A_LN_129524110581020,7
RU1124A_LN_195486037994908,6
RU1124A_LN_231349968915702,7
RU1124A_LN_231753055910323,4
RU1124A_LN_161547098711987,12
RU1124A_LN_129524063656862,12
RU1124A_LN_162078842801069,12
RU1124A_LN_155828725438771,15
RU1124A_LN_231898650630365,12
RU1124A_LN_191215677921564,12
RU1124A_LN_227357138013533,12
RU1124A_LN_192815668840683,12
RU1124A_LN_134994509907677,12
RU1124A_LN_192745089649972,12
RU1124A_LN_192307002228075,5
RU1124A_LN_236847692691374,12
RU1124A_LN_161944804645164,12
RU1124A_LN_131234265978726,12
RU1124A_LN_130676069190446,12
RU1124A_LN_227357138501037,12
RU1124A_LN_134379390585564,12
RU1124A_LN_200907406134629,12
RU1124A_LN_227357125655836,12
RU1124A_LN_204952191784797,4
RU1124A_LN_134379390810341,12
RU1124A_LN_196156991887275,12
RU1124A_LN_134034899225965,12
RU1124A_LN_227911878761204,12
RU1124A_LN_165379551901613,12
RU1124A_LN_196114190846883,12
RU1124A_LN_191166554524964,12
RU1124A_LN_125102575180707,12
RU1124A_LN_130598611611036,12
RU1124A_LN_204968386279268,12
RU1124A_LN_125033702702325,12
RU1124A_LN_120778616858867,12
RU1124A_LN_130676100811630,12
RU1124A_LN_169150398983068,14
RU1124A_LN_239939098364700,12
RU1124A_LN_199807089130796,7
RU1124A_LN_155973323970286,12
RU1124A_LN_230809070884725,12
RU1124A_LN_231366221850334,12
RU1124A_LN_227303155452653,7
RU1124A_LN_134954931080116,12
RU1124A_LN_130751366023516,12
RU1124A_LN_205294937204643,12
RU1124A_LN_157553826413787,12
RU1124A_LN_230818632391091,12
RU1124A_LN_165380330478822,12
RU1124A_LN_125746533591773,12
RU1124A_LN_200494284138230,12
RU1124A_LN_227853850537179,4
RU1124A_LN_226760942644061,14
RU1124A_LN_130213184453875,16
RU1124A_LN_205913459410845,12
RU1124A_LN_130003785960757,7
RU1124A_LN_130142270577574,12
RU1124A_LN_204911370976555,12
RU1124A_LN_156031677746102,12
RU1124A_LN_199954831358310,12
RU1124A_LN_129515622943580,6
RU1124A_LN_165180794420149,12
RU1124A_LN_231898650401054,12
RU1124A_LN_196707196193142,12
RU1124A_LN_169658297727340,12
RU1124A_LN_129447694625077,18
RU1124A_LN_157604587137437,12
RU1124A_LN_204763032308645,12
RU1124A_LN_129430407731108,12
RU1124A_LN_125127896746230,12
RU1124A_LN_204968401000733,12
RU1124A_LN_121886431369950,12
RU1124A_LN_156049528732014,0
RU1124A_LN_191646604905334,12
RU1124A_LN_227373216589686,12
RU1124A_LN_166480156769052,11
RU1124A_LN_130050224503595,12
RU1124A_LN_121877949008621,12
RU1124A_LN_235619331562204,12
RU1124A_LN_205915425721708,12
RU1124A_LN_199877522503406,12
RU1124A_LN_191705304742638,12
RU1124A_LN_192661068834606,12
RU1124A_LN_170122154757494,12
RU1124A_LN_135562654341404,12
RU1124A_LN_191097669609254,12
RU1124A_LN_157534928365299,12
RU1124A_LN_164761900629275,12
RU1124A_LN_121751140223398,12
RU1124A_LN_130529101048755,4
RU1124A_LN_161943417113517,12
RU1124A_LN_165180775751011,12
RU1124A_LN_239517149087989,7
RU1124A_LN_157131067484579,12
RU1124A_LN_169019658591132,12
RU1124A_LN_235000944810916,12
RU1124A_LN_231751848188187,12
RU1124A_LN_205315085285302,12
RU1124A_LN_166402847099102,4
RU1124A_LN_239517117041381,12
RU1124A_LN_236107999963995,12
RU1124A_LN_129981209799971,5
RU1124A_LN_204952145705389,0
RU1124A_LN_197185798289196,1
RU1124A_LN_135572229871541,12
RU1124A_LN_157131085887798,12
RU1124A_LN_129567967819636,12
RU1124A_LN_195418303621036,12
RU1124A_LN_191646632982757,12
RU1124A_LN_236220473859499,12
RU1124A_LN_239597514021797,12
RU1124A_LN_165849601100523,12
RU1124A_LN_227911879051622,12
RU1124A_LN_236161808427366,12
RU1124A_LN_226213487303974,12
RU1124A_LN_232303586109299,12
RU1124A_LN_165920871409963,12
RU1124A_LN_235551820560108,12
RU1124A_LN_157534928358765,12
RU1124A_LN_169649541922078,4
RU1124A_LN_195634106653413,12
RU1124A_LN_226884423174966,12
RU1124A_LN_169649527548324,12
RU1124A_LN_126913529198492,12
RU1124A_LN_236701751555949,12
RU1124A_LN_230738994555821,12
RU1124A_LN_232455935778012,12
RU1124A_LN_122499644906725,12
RU1124A_LN_199934577691891,12
RU1124A_LN_192650299788204,12
RU1124A_LN_192859692461405,12
RU1124A_LN_130598638869854,12
RU1124A_LN_129981236596141,12
RU1124A_LN_131235474226028,12
RU1124A_LN_191553101490036,12
RU1124A_LN_226942271020278,7
RU1124A_LN_121748831267043,12
RU1124A_LN_170181057177835,12
RU1124A_LN_135142982707102,12
RU1124A_LN_226829547289381,12
RU1124A_LN_192324017024307,12
RU1124A_LN_131080077305755,12
RU1124A_LN_120703409351964,12
RU1124A_LN_126843079804843,12
RU1124A_LN_156039877089190,12
RU1124A_LN_135478813838044,12
RU1124A_LN_130142298655987,12
RU1124A_LN_164761882520805,1
RU1124A_LN_192677397290396,12
RU1124A_LN_122292190469035,12
RU1124A_LN_166273845194037,12
RU1124A_LN_239451650582363,7
RU1124A_LN_165258104265068,12
RU1124A_LN_121731919570678,5
RU1124A_LN_235144558045933,12
RU1124A_LN_157148368714606,12
RU1124A_LN_166479217159532,12
RU1124A_LN_120769846819230,12
RU1124A_LN_157469149092259,12
RU1124A_LN_155911449660827,12
RU1124A_LN_165860307520246,12
RU1124A_LN_201532546373557,12
RU1124A_LN_197066451741092,12
RU1124A_LN_126836622117732,4
RU1124A_LN_130187785293237,4
RU1124A_LN_165806651684715,12
RU1124A_LN_135475964364532,12
RU1124A_LN_134945433046235,12
RU1124A_LN_133992870755621,22
RU1124A_LN_235748448955299,12
RU1124A_LN_135692457012460,12
RU1124A_LN_129998570313974,5
RU1124A_LN_120726911933686,12
RU1124A_LN_165714309598572,12
RU1124A_LN_134954931054949,12
RU1124A_LN_121408903919846,12
RU1124A_LN_134540478761827,12
RU1124A_LN_170251091396517,12
RU1124A_LN_201542880935222,12
RU1124A_LN_165379539646691,12
RU1124A_LN_230747734207907,12
RU1124A_LN_230739009260252,4
RU1124A_LN_196114176654619,12
RU1124A_LN_130676100877083,7
RU1124A_LN_192318647986540,12
RU1124A_LN_170181029488923,12
RU1124A_LN_192104034154228,12
RU1124A_LN_122499644963692,12
RU1124A_LN_192728937155958,12
RU1124A_LN_156031677226212,12
RU1124A_LN_157680542563549,12
RU1124A_LN_192661050285299,3
RU1124A_LN_166265542524187,12
RU1124A_LN_195562300692837,12
RU1124A_LN_130134903508405,4
RU1124A_LN_135478767435188,12
RU1124A_LN_197137721354469,12
RU1124A_LN_226960792770293,12
RU1124A_LN_232236105227571,12
RU1124A_LN_191767562794805,12
RU1124A_LN_195634094562539,12
RU1124A_LN_120778585913692,22
RU1124A_LN_156022984628467,12
RU1124A_LN_231296428337070,12
RU1124A_LN_155888882669491,12
RU1124A_LN_131106652244318,12
RU1124A_LN_226760930474404,12
RU1124A_LN_239956443679659,7
RU1124A_LN_191020372773668,12
RU1124A_LN_135135319509916,12
RU1124A_LN_120726912134564,24
RU1124A_LN_199807089400101,12
RU1124A_LN_160432796428597,7
RU1124A_LN_205932364688093,12
RU1124A_LN_129446800386845,12
RU1124A_LN_165875728107243,12
RU1124A_LN_191139692533547,12
RU1124A_LN_133984119311772,12
RU1124A_LN_200432900036909,12
RU1124A_LN_228044319907100,12
RU1124A_LN_239611772352939,14
RU1124A_LN_195959572842347,12
RU1124A_LN_196115546426276,4
RU1124A_LN_166407900876134,7
RU1124A_LN_161959791250155,6
RU1124A_LN_231772337589165,7
RU1124A_LN_191705286036716,12
RU1124A_LN_122499645454068,7
RU1124A_LN_239406522252005,12
RU1124A_LN_192815668841835,12
RU1124A_LN_240162167708974,1
RU1124A_LN_204214618928990,12
RU1124A_LN_239939110452517,8
RU1124A_LN_134405321513700,12
RU1124A_LN_121322582493022,12
RU1124A_LN_235122035939622,12
RU1124A_LN_205915425783220,12
RU1124A_LN_191621923982051,12
RU1124A_LN_165329208237411,4
RU1124A_LN_192868121008044,7
RU1124A_LN_236700544153958,12
RU1124A_LN_196592977525468,12
RU1124A_LN_129515622651812,12
RU1124A_LN_235617003625843,12
RU1124A_LN_130675142220139,12
RU1124A_LN_120769874151659,12
RU1124A_LN_192256249850142,12
RU1124A_LN_135142954657566,12
RU1124A_LN_204882379467549,12
RU1124A_LN_131235474468149,12
RU1124A_LN_204952191515509,12
RU1124A_LN_192129386011948,12
RU1124A_LN_240617687988638,12
RU1124A_LN_227861662194611,12
RU1124A_LN_130118782474094,12
RU1124A_LN_164642044172083,7
RU1124A_LN_197281467819829,12
RU1124A_LN_130615031744437,12
RU1124A_LN_129593871822054,12
RU1124A_LN_204342153332509,12
RU1124A_LN_157004338456422,7
RU1124A_LN_157148381338987,5
RU1124A_LN_126888176404406,12
RU1124A_LN_199877507267500,12
RU1124A_LN_196569577417627,7
RU1124A_LN_120729984743772,12
RU1124A_LN_157131054411116,12
RU1124A_LN_200502452603684,12
RU1124A_LN_122378473847587,12
RU1124A_LN_199874734930667,7
RU1124A_LN_236845410769317,12
RU1124A_LN_205861470784420,12
RU1124A_LN_169245962521323,12
RU1124A_LN_135005293885733,6
RU1124A_LN_121955419274038,12
RU1124A_LN_196662858988342,12
RU1124A_LN_205984010976174,12
RU1124A_LN_192788007938294,12
RU1124A_LN_169717353376478,12
RU1124A_LN_134517112593245,12
RU1124A_LN_135478795483044,12
RU1124A_LN_230816722110702,12
RU1124A_LN_199934595721652,12
RU1124A_LN_201104137534702,12
RU1124A_LN_232252180131108,12
RU1124A_LN_165738066667246,12
RU1124A_LN_156514593140123,12
RU1124A_LN_121812450199278,12
RU1124A_LN_126820516293854,12
RU1124A_LN_165239938313067,12
RU1124A_LN_235559336695717,4
RU1124A_LN_200975991826291,4
RU1124A_LN_205381642611115,12
RU1124A_LN_165379552468318,14
RU1124A_LN_130050243618678,12
RU1124A_LN_204763047021867,12
RU1124A_LN_125813239762149,12
RU1124A_LN_192667779520364,12
RU1124A_LN_236176826645852,12
RU1124A_LN_226760930323827,12
RU1124A_LN_195545376115115,12
RU1124A_LN_164761855256925,14
RU1124A_LN_161942523788572,12
RU1124A_LN_226760943322982,12
RU1124A_LN_192718916737780,7
RU1124A_LN_169175082199278,12
RU1124A_LN_170328415980780,12
RU1124A_LN_161529266855221,12
RU1124A_LN_129457519749028,12
RU1124A_LN_228044305186021,12
RU1124A_LN_191648511440748,12
RU1124A_LN_121735021455155,12
RU1124A_LN_135071968933726,4
RU1124A_LN_205930486254373,24
RU1124A_LN_130213152446238,12
RU1124A_LN_161538764920758,12
RU1124A_LN_227293403466590,7
RU1124A_LN_134465289344870,14
RU1124A_LN_122359133715886,12
RU1124A_LN_240018567322340,12
RU1124A_LN_121817865283886,7
RU1124A_LN_191208143674091,12
RU1124A_LN_200907406305076,4
RU1124A_LN_135023547013405,12
RU1124A_LN_165806605254003,12
RU1124A_LN_236220447345900,12
RU1124A_LN_232236073838453,12
RU1124A_LN_121955392114019,12
RU1124A_LN_236700543903974,12
RU1124A_LN_200005551090909,7
RU1124A_LN_230586657757996,12
RU1124A_LN_236245188757422,12
RU1124A_LN_227911879047091,12
RU1124A_LN_205984025726363,12
RU1124A_LN_134936689232236,12
RU1124A_LN_170257561078555,12
RU1124A_LN_164693584598891,12
RU1124A_LN_226960765541613,12
RU1124A_LN_230586685504755,12
RU1124A_LN_165920871401782,12
RU1124A_LN_130675161650908,12
RU1124A_LN_226829546928933,12
RU1124A_LN_134601804008227,12
RU1124A_LN_191020372507564,12
RU1124A_LN_227903404685173,12
RU1124A_LN_166333946944924,12
RU1124A_LN_121751112472486,12
RU1124A_LN_230663208192750,12
RU1124A_LN_236168013565173,7
RU1124A_LN_231289986112867,12
RU1124A_LN_165789560395566,12
RU1124A_LN_131234266274101,4
RU1124A_LN_129440043428069,12
RU1124A_LN_135501330705310,12
RU1124A_LN_156941792766387,12
RU1124A_LN_129574544722164,12
RU1124A_LN_204970292263725,12
RU1124A_LN_239595634969004,12
RU1124A_LN_121887358314910,12
RU1124A_LN_196525313189795,15
RU1124A_LN_232303598421925,12
RU1124A_LN_129447721299190,7
RU1124A_LN_227295684906285,12
RU1124A_LN_197075222018461,12
RU1124A_LN_227906759347430,12
RU1124A_LN_165800177524068,12
RU1124A_LN_165945535544028,12
RU1124A_LN_134060488649123,12
RU1124A_LN_226333612686254,12
RU1124A_LN_227312731089692,12
RU1124A_LN_161408989128428,12
RU1124A_LN_230739010074868,12
RU1124A_LN_196730639038390,12
RU1124A_LN_226760962239412,12
RU1124A_LN_121886431164709,12
RU1124A_LN_156600504834268,12
RU1124A_LN_201106048105179,12
RU1124A_LN_239589177609646,12
RU1124A_LN_126216046066414,20
RU1124A_LN_131234312083869,12
RU1124A_LN_169082637957366,18
RU1124A_LN_126836622613342,12
RU1124A_LN_156994720618867,12
RU1124A_LN_126224483138398,12
RU1124A_LN_160911865854364,12
RU1124A_LN_235128451357995,12
RU1124A_LN_227303201290157,12
RU1124A_LN_230809889364276,12
RU1124A_LN_195545376876317,12
RU1124A_LN_191699099474789,12
RU1124A_LN_130693115010406,7
RU1124A_LN_165191486197099,12
RU1124A_LN_157632255413547,12
RU1124A_LN_164707362618780,12
RU1124A_LN_239381826394339,12
RU1124A_LN_170740583877942,12
RU1124A_LN_200015261420468,12
RU1124A_LN_121339896589603,12
RU1124A_LN_200968831430044,12
RU1124A_LN_204410980091685,12
RU1124A_LN_234992234843547,12
RU1124A_LN_126268640292149,12
RU1124A_LN_231290005051700,7
RU1124A_LN_192868167038892,7
RU1124A_LN_169175068073270,12
RU1124A_LN_121869090089894,12
RU1124A_LN_230731493108964,12
RU1124A_LN_164710449855219,12
RU1124A_LN_161394749201141,12
RU1124A_LN_121399087066396,12
RU1124A_LN_231906448463582,7
RU1124A_LN_232328294197107,12
RU1124A_LN_156049559645403,12
RU1124A_LN_130673800265004,12
RU1124A_LN_239595634476790,12
RU1124A_LN_200922572744486,12
RU1124A_LN_164761869610411,12
RU1124A_LN_196500616591731,12
RU1124A_LN_135693696945452,12
RU1124A_LN_191164494863259,12
RU1124A_LN_170182283777884,12
RU1124A_LN_155911449437934,7
RU1124A_LN_121889759835891,12
RU1124A_LN_156022938429291,12
RU1124A_LN_156024173614942,12
RU1124A_LN_236161808325934,12
RU1124A_LN_192883180296116,12
RU1124A_LN_240482308250862,12
RU1124A_LN_195615872370421,7
RU1124A_LN_200967503922982,12
RU1124A_LN_165808887523117,12
RU1124A_LN_161943444475164,12
RU1124A_LN_134395523919204,12
RU1124A_LN_130545997691741,12
RU1124A_LN_231358992375091,12
RU1124A_LN_191705286105307,12
RU1124A_LN_122359146793388,7
RU1124A_LN_129663531378606,4
RU1124A_LN_205990588245862,12
RU1124A_LN_135573437639515,12
RU1124A_LN_191087066662772,12
RU1124A_LN_191713997614438,12
RU1124A_LN_231145152072611,12
RU1124A_LN_169175114501347,14
RU1124A_LN_120729998847406,6
RU1124A_LN_196087332693862,12
RU1124A_LN_226764298251510,22
RU1124A_LN_191140631628149,7
RU1124A_LN_232250179509484,12
RU1124A_LN_239596305800094,12
RU1124A_LN_192171308932326,12
RU1124A_LN_131080096729324,12
RU1124A_LN_130615013197534,12
RU1124A_LN_205930458144158,12
RU1124A_LN_191215659243814,12
RU1124A_LN_162078869605685,4
RU1124A_LN_192722494216604,18
RU1124A_LN_162004646946659,12
RU1124A_LN_241046962780579,12
RU1124A_LN_165789559638774,12
RU1124A_LN_227295638801653,12
RU1124A_LN_200005551053109,12
RU1124A_LN_204908270906163,12
RU1124A_LN_129576436099805,12
RU1124A_LN_157689534606755,1
RU1124A_LN_162072266164660,12
RU1124A_LN_162081944327909,12
RU1124A_LN_200897576492446,12
RU1124A_LN_126284363058611,22
RU1124A_LN_191148416751414,12
RU1124A_LN_205990602688420,12
RU1124A_LN_232321034336989,12
RU1124A_LN_197264046677291,12
RU1124A_LN_199944393640302,7
RU1124A_LN_126912872441755,12
RU1124A_LN_239596291340726,12
RU1124A_LN_204911358138139,12
RU1124A_LN_227920853003493,12
RU1124A_LN_162080050564518,12
RU1124A_LN_122379432475502,6
RU1124A_LN_157148381890269,12
RU1124A_LN_160911834180900,12
RU1124A_LN_121731965733787,12
RU1124A_LN_122283688410334,12
RU1124A_LN_126903999911844,12
RU1124A_LN_192883180321565,12
RU1124A_LN_205861485395165,12
RU1124A_LN_205381641825006,12
RU1124A_LN_125238519753452,12
RU1124A_LN_157131085863652,12
RU1124A_LN_235748449475491,12
RU1124A_LN_122444884598179,12
RU1124A_LN_170740630015405,12
RU1124A_LN_200570500405099,12
RU1124A_LN_192247766379253,12
RU1124A_LN_192718917229788,12
RU1124A_LN_235617004244331,12
RU1124A_LN_196156991925491,12
RU1124A_LN_135475976596891,24
RU1124A_LN_192788007643381,12
RU1124A_LN_134463438375333,12
RU1124A_LN_135504967617822,12
RU1124A_LN_196662859094365,12
RU1124A_LN_120703423507187,12
RU1124A_LN_170122154502044,12
RU1124A_LN_232455922468717,12
RU1124A_LN_240550874868078,7
RU1124A_LN_227312731343715,4
RU1124A_LN_165729323673310,12
RU1124A_LN_131163534083877,12
RU1124A_LN_164710495742748,12
RU1124A_LN_227922838218596,12
RU1124A_LN_165310986078556,12
RU1124A_LN_121399059802547,12
RU1124A_LN_236158169496875,12
RU1124A_LN_120849035802859,12
RU1124A_LN_204952191548325,12
RU1124A_LN_204290766325989,12
RU1124A_LN_156039849818926,7
RU1124A_LN_129430407232812,12
RU1124A_LN_230818613770021,7
RU1124A_LN_227905807956268,12
RU1124A_LN_235688959528173,20
RU1124A_LN_160301799565147,4
RU1124A_LN_134034868295965,12
RU1124A_LN_200896668986203,12
RU1124A_LN_169649555066139,4
RU1124A_LN_231906420865955,12
RU1124A_LN_156945416870254,12
RU1124A_LN_162096976620900,12
RU1124A_LN_130049304127845,12
RU1124A_LN_240152535742900,12
RU1124A_LN_236107972406693,12
RU1124A_LN_165260117556019,12
RU1124A_LN_239543705003948,12
RU1124A_LN_156515947998044,12
RU1124A_LN_191020372539763,12
RU1124A_LN_169560856214308,12
RU1124A_LN_130751397575596,12
RU1124A_LN_157562549988707,12
RU1124A_LN_165738035244324,12
RU1124A_LN_191636941977323,12
RU1124A_LN_196114222831981,12
RU1124A_LN_120769847348534,12
RU1124A_LN_130608289664284,12
RU1124A_LN_162080050821356,4
RU1124A_LN_134946237627317,12
RU1124A_LN_157071999363877,12
RU1124A_LN_191088274134956,12
RU1124A_LN_240550069619443,12
RU1124A_LN_134405294811435,12
RU1124A_LN_196707164835173,12
RU1124A_LN_230677791759198,12
RU1124A_LN_240550042621662,18
RU1124A_LN_170139181497771,12
RU1124A_LN_191088259447195,4
RU1124A_LN_196087347273116,12
RU1124A_LN_195975978277814,12
RU1124A_LN_191140618718060,12
RU1124A_LN_165739006453476,12
RU1124A_LN_204411007351645,6
RU1124A_LN_239517103208292,7
RU1124A_LN_130133963951459,12
RU1124A_LN_169156994554790,12
RU1124A_LN_196499964839669,12
RU1124A_LN_196087333439324,12
RU1124A_LN_122298767199004,12
RU1124A_LN_165738047224165,12
RU1124A_LN_205294952693029,14
RU1124A_LN_240628319010021,12
RU1124A_LN_192722494732652,12
RU1124A_LN_125168027384620,12
RU1124A_LN_129997343504613,12
RU1124A_LN_165784057460469,12
RU1124A_LN_204198512614637,12
RU1124A_LN_170247736117661,12
RU1124A_LN_230807043529446,4
RU1124A_LN_197137735998188,12
RU1124A_LN_126682855266597,5
RU1124A_LN_196516964329332,12
RU1124A_LN_227312731076515,12
RU1124A_LN_201542896119070,12
RU1124A_LN_126227569831275,6
RU1124A_LN_204772979927837,12
RU1124A_LN_125033690806198,12
RU1124A_LN_160904049247988,12
RU1124A_LN_126201952685476,4
RU1124A_LN_205441799468790,7
RU1124A_LN_170755643108654,12
RU1124A_LN_134377538734427,12
RU1124A_LN_160301845797107,14
RU1124A_LN_135693696940782,12
RU1124A_LN_129645277460900,12
RU1124A_LN_160999597332781,4
RU1124A_LN_191148403342109,12
RU1124A_LN_205925135800046,4
RU1124A_LN_236161840040685,8
RU1124A_LN_231703498603957,12
RU1124A_LN_205294937172718,12
RU1124A_LN_129440043391925,12
RU1124A_LN_135143787771804,12
RU1124A_LN_126912857856308,12
RU1124A_LN_236770383514461,7
RU1124A_LN_157062481984812,12
RU1124A_LN_239956424781149,12
RU1124A_LN_236847692113652,12
RU1124A_LN_130143762213299,12
RU1124A_LN_239406521989555,12
RU1124A_LN_126347847850270,14
RU1124A_LN_120769846925724,12
RU1124A_LN_156031676968172,12
RU1124A_LN_120729999175067,12
RU1124A_LN_191164540996907,12
RU1124A_LN_122378446588150,12
RU1124A_LN_236770383031204,7
RU1124A_LN_125033675384694,4
RU1124A_LN_232321034151670,12
RU1124A_LN_228058981886900,12
RU1124A_LN_226331299310964,12
RU1124A_LN_133967222889244,14
RU1124A_LN_200914116663086,12
RU1124A_LN_204746136078683,12
RU1124A_LN_240145153771364,4
RU1124A_LN_200923749668789,4
RU1124A_LN_165258072341212,12
RU1124A_LN_195488077789427,12
RU1124A_LN_235559290846515,12
RU1124A_LN_157491729418157,12
RU1124A_LN_200417867622262,12
RU1124A_LN_162069984234918,12
