Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44,RORA_RORB
RU1152_169079788222836,0.48949805,0.06476281,0.8412172,0.0030369214,0.0031145203,0.0014890612,2.6666325e-05,0.0023295265,0.07066634,0.7136594,0.18511863,0.002006392,0.01709536,0.01941577,0.01897458,0.5197369,0.018978648,1.4715049,0.18197131,0.045129634,3.7883608,2.2747264,0.8704331,0.57468617,0.22740398,0.0026399065,0.006079359,0.029874695,0.05870547,0.9443378,4.0417805,0.9047972,0.2395626,0.5708516,0.91335267,0.18812515,0.27295747,0.3647641,1.1838934,0.03966841,0.015409948,0.027941398,0.01299984,0.98905927,2.2044916,1.771124,0.37018356,0.1652604,0.5806336,0.25154248,0.07286436,0.025579948,3.4874687,0.13721873,0.1388205,0.009850038,0.44693482,1.3356323,1.9028908,0.2892724,0.73215914,1.1224447,0.03862404,0.0042171893,0.7832729,0.04116081,0.7514429,0.93378675,3.4283466,1.721544,0.0018938611,0.0005934879,0.45215985,7.912758e-05,0.061482023,0.15155822,0.24465369,1.325588,0.7156831,0.005118086,1.4470907,0.14478707,0.14439864,0.512277,0.60793376,0.04601932,0.055642027,0.9346862,0.01668906,0.054951552,0.047002293,0.13671165000000002
RU1152_135143806621533,0.53706056,0.13375747,0.74142647,0.008082798,0.0056395493,7.471593e-06,4.8344145e-07,0.0045914603,0.13046551,0.51182127,0.1793774,0.0077727004,0.020753445,0.020775348,0.01413389,0.68291974,0.012019311,1.5035589,0.10271901,0.08822098,3.8350554,2.8570843,0.66663235,0.77586764,0.111439556,4.9747552e-05,0.001096616,0.0040714475,0.18497139,0.79362714,4.298073,1.3878446,0.29587874,0.5019914,0.76526606,0.14388768,0.15408927,0.5511454,1.5188531,0.01955758,0.009772741,0.042614114,0.033679143,0.970368,2.4053354,1.7664479,0.30817556,0.11080122,0.22417895,0.68384403,0.1470996,0.015329976,3.4887488,0.26040146,0.05522989,0.000987742,0.39265233,1.1124412,2.002422,0.28563178,0.6874378,1.0521778,0.03940856,0.010116695,0.732402,0.033921465,0.60975033,0.9424899,3.3584003,1.2828145,0.00094120024,0.00016699263,0.6858999,1.7976856e-06,0.16276297,0.1143058,0.2847582,0.98765844,0.60489124,0.00359894,1.3595548,0.21366368,0.11072673,0.7048546,0.58269066,0.052765004,0.03823962,0.85969627,0.005392098,0.055093013,0.01430032,0.08210228
RU1152_231772383563045,0.5115875,0.08837073,0.7529589,0.004594333,0.006773599,0.0004072696,0.0,0.0017246555,0.0759742,0.5010744,0.117775664,0.004246005,0.029969743,0.0226277,0.016030777,0.574153,0.008407529,1.6194612,0.14510389,0.07598669,3.7725565,2.6003456,0.7570635,0.6003271,0.13019367,3.4389814e-05,0.0027901756,0.008562838,0.10171915,0.96204525,4.008944,1.2711129,0.18390357,0.6042512,0.9466592,0.16804726,0.21408664,0.6084565,1.2886595,0.038305335,0.008562098,0.023686225,0.029903637,0.7254026,2.4369276,1.7016891,0.3317042,0.13437788,0.2180826,0.42624623,0.064881064,0.0138972355,3.6445813,0.15358189,0.076427706,0.0044153095,0.3712006,1.1344826,1.8544225,0.31113467,0.7140945,0.92545694,0.020767326,0.008216281,0.76335686,0.028922837,0.61251223,0.7947537,3.570119,1.4009359,0.0011312378,0.00048124822,0.48067248,3.2601358e-06,0.1113394,0.11136933,0.226852,1.0954444,0.63609725,0.005314673,1.1431822,0.17068864,0.14460172,0.5263448,0.54982626,0.06634412,0.05065846,0.8595901,0.011101826,0.046424247,0.016558284,0.09826889500000001
RU1152_197057070938339,0.51048803,0.09439447,0.73092616,0.0044470294,0.005835739,2.8627881e-05,3.966118e-08,0.0025075546,0.09944398,0.54097956,0.17670958,0.008655899,0.030007068,0.022170886,0.020275254,0.60719657,0.012604497,1.5474627,0.101235285,0.07701802,3.8483777,2.6196964,0.71787393,0.67411906,0.115213,0.00011492066,0.0027552545,0.012090835,0.12778778,0.8029806,4.258616,1.1281561,0.25205493,0.57065046,0.8183207,0.14352702,0.1680559,0.48478574,1.3390105,0.024638893,0.011581346,0.034062397,0.0259191,0.84863573,2.3499937,1.6776448,0.3092897,0.13239121,0.2984922,0.4778064,0.089351,0.019516276,3.5487885,0.19258356,0.06336548,0.001936032,0.39249045,1.2010074,1.9614475,0.30539584,0.69726986,1.0119956,0.023081554,0.008249285,0.6918624,0.03134363,0.60221946,0.8729549,3.3229046,1.2986482,0.0020129867,0.0005373202,0.62323916,1.3734756e-05,0.12919897,0.11187028,0.26470232,1.030838,0.5801568,0.0073920344,1.3574502,0.16854027,0.10172457,0.5905618,0.54483193,0.04548818,0.040473163,0.87548906,0.0060833367,0.049150065,0.022144426,0.08035059
RU1152_120856552040156,0.4892056,0.08931638,0.78904396,0.006115152,0.0024249337,4.3080443e-05,2.416902e-06,0.0028285284,0.098552555,0.616758,0.16363785,0.0059089107,0.028720131,0.024901958,0.012959509,0.5608483,0.014208075,1.3229489,0.12732418,0.059167996,3.638975,2.474583,0.7728919,0.6001502,0.18360822,0.00062105124,0.0046664667,0.009494333,0.10418554,0.7236998,4.111327,1.163937,0.22503231,0.57822424,0.7477905,0.16443083,0.17677207,0.50539786,1.3051637,0.03924874,0.009513991,0.025555475,0.02647821,0.9097191,2.0218859,1.6235948,0.33615342,0.12283271,0.3164599,0.43713412,0.091084674,0.015885666,3.1392646,0.2156663,0.065634914,0.0029024037,0.3980365,1.1876271,1.9682757,0.2636141,0.7231596,1.0803258,0.030376185,0.005693091,0.73564774,0.027148914,0.5764528,0.9767406,3.0803375,1.4653932,0.0011134896,0.0006081669,0.5518883,2.28291e-05,0.12827724,0.12937012,0.22160561,1.0984595,0.6540873,0.007804535,1.2879757,0.1742321,0.12270855,0.48826793,0.60875493,0.05330593,0.04463555,0.90540624,0.0066260826,0.053157166,0.021531057,0.118457075
RU1152_135081901111020,0.48441857,0.07546019,0.75251806,0.0029019075,0.0021678389,7.9147074e-05,2.5639307e-05,0.0035401278,0.08204854,0.5940606,0.1669713,0.0045738844,0.039267138,0.016007507,0.014322359,0.5377704,0.013362927,1.3782009,0.10450208,0.058161,3.6949015,2.3367715,0.7157926,0.6137608,0.12818028,0.00015119005,0.005245558,0.009747051,0.092819765,0.70209956,4.1131186,1.0564194,0.21324031,0.5921343,0.78534186,0.15434211,0.15602393,0.4658521,1.2505699,0.029852035,0.0078162085,0.016760908,0.021497117,0.807508,2.0184808,1.5924667,0.31707788,0.13967131,0.31782544,0.33231962,0.063512996,0.01988999,3.2007163,0.17696975,0.057016104,0.002364084,0.38032016,1.29829,1.9678425,0.27268857,0.71307373,1.0346067,0.015104514,0.00437572,0.6280591,0.022074549,0.5291533,0.9003205,3.0141811,1.327412,0.0022331886,0.00074665813,0.5817632,0.00054803264,0.12276152,0.117654055,0.22500889,1.0654594,0.5975778,0.008039358,1.2992522,0.13917032,0.10640684,0.41264814,0.57031375,0.04027248,0.038127854,0.90875584,0.0086778235,0.043259736,0.017975854,0.08422638
RU1152_131163533307174,0.49134442,0.07124604,0.784081,0.0026602615,0.0071698953,0.0011261895,0.0,0.0010313174,0.057814736,0.51184237,0.10851182,0.0008138724,0.016107988,0.017318262,0.011767155,0.54414433,0.011540022,1.4951615,0.15743503,0.062579095,3.7144315,2.5217519,0.77605534,0.5589362,0.1271509,3.0169173e-05,0.0036083115,0.003898752,0.08584769,0.8813347,3.8741088,1.1721406,0.17238918,0.5615803,1.0300919,0.17400558,0.23507726,0.58817905,1.1638571,0.032012083,0.005108262,0.01592047,0.025052303,0.75012326,2.3245764,1.7780086,0.30972025,0.1658755,0.3110263,0.28833875,0.062000208,0.007590569,3.4397726,0.12271219,0.06864354,0.0058438033,0.35620204,1.2304798,1.8185899,0.30777124,0.68416816,0.91416085,0.02310785,0.010547095,0.7627047,0.030228045,0.65979916,0.7042494,3.4966881,1.414588,0.0013475505,9.733201e-05,0.4022353,2.196219e-06,0.07181316,0.11841259,0.2137726,1.1053134,0.6372979,0.0077653746,1.20183,0.15249752,0.14533764,0.5371188,0.51333386,0.05923169,0.050277453,0.8744241,0.009630346,0.044403926,0.014334236,0.09319129500000001
RU1152_191551042338228,0.53541464,0.121845484,0.78682375,0.0036751318,0.0021402154,0.0010582291,0.00022060618,0.002332906,0.15024905,0.72896755,0.10133402,9.9699995e-05,0.0056906715,0.0053513516,0.017642658,0.6058986,0.016449198,1.592809,0.14790575,0.028788868,3.5408955,1.9611986,0.79395485,0.6521016,0.12941608,4.1580322e-05,0.0012489934,0.006569404,0.19962661,0.9335981,4.1089745,0.97684,0.4382827,0.6878718,1.0063856,0.14989531,0.18844059,0.3552027,0.86825395,0.03211908,0.010699373,0.014766082,0.018720463,1.2617071,2.495501,2.253108,0.23578545,0.23688704,0.73608035,0.30467808,0.18683754,0.017067946,3.4501216,0.3488781,0.038568985,0.019120822,0.4121109,1.4814342,1.8038771,0.48372284,0.6111224,1.0731624,0.0766529,0.0020696013,0.9861489,0.048997864,1.0310507,0.89894825,3.2352731,1.5195799,0.006357711,1.389505e-05,0.4420252,0.00023755003,0.053191006,0.22934067,0.2179539,1.6384115,0.8121076,0.0064209145,1.4391223,0.1770075,0.11374558,0.8288932,0.5741946,0.035242148,0.028346822,0.98409534,0.014374777,0.04576829,0.01604015,0.082329114
RU1152_129454182611756,0.4645775,0.052688118,0.74202013,0.002291285,0.0012855686,5.911537e-06,2.9902808e-06,0.0017905538,0.060654003,0.7344493,0.18295133,0.005144631,0.025292113,0.0097761005,0.007839526,0.5935089,0.011019693,1.2808061,0.10854875,0.033072073,3.7648194,2.0567856,0.7453332,0.5230752,0.13066228,0.00018769651,0.011871688,0.005525428,0.053636853,0.57143444,4.096038,0.88836414,0.21818858,0.5687427,0.72933805,0.15152313,0.18521486,0.35638356,1.0697936,0.023788862,0.0060794675,0.013028981,0.011133379,0.9145302,1.9306768,1.6377448,0.27935922,0.1717134,0.50123745,0.21854542,0.044048015,0.013361175,3.050958,0.16235082,0.047582265,0.0053068628,0.3845563,1.4458677,1.9645257,0.2968236,0.70085895,1.1375916,0.014920864,0.0023165941,0.58094823,0.018828664,0.53537476,0.920448,2.9456673,1.3314682,0.0074247327,0.0003003279,0.55739456,0.00014070465,0.06787769,0.10971264,0.18288329,1.0795726,0.6103033,0.011238625,1.5083412,0.103026345,0.10291513,0.35255733,0.51503974,0.032264605,0.03064172,0.87617034,0.0027109515,0.03925239,0.0233312,0.0814634425
RU1152_230604106296740,0.798297,0.16587844,0.8015935,0.0077292654,0.010222038,0.00025266642,0.00013985271,0.0031282,0.30846992,0.5013492,0.1299921,0.004204651,0.015604469,0.018613504,0.028296033,0.57857585,0.029810242,0.7870409,0.110110015,0.055744775,3.1738849,2.2083015,0.6951327,0.72229815,0.061209075,1.1716145e-05,0.0038630145,0.018392833,0.2801799,0.5803057,4.0928793,0.9709154,0.21991962,0.6313,0.73360884,0.17572807,0.16242735,0.5754974,0.87124157,0.029532744,0.028813602,0.041290566,0.013481634,1.6588206,1.8436313,2.2345233,0.22606888,0.15711327,0.39021304,0.32954457,0.18901598,0.03704662,2.5643156,0.63661957,0.055970527,0.008410256,0.38223746,1.5941297,1.7621505,0.4008063,0.7201727,0.72024345,0.086991005,0.0012729283,0.8491182,0.082526095,0.8206118,0.82046133,2.6475298,1.3764328,0.019994605,1.2592968e-05,0.568003,0.00039787477,0.094635755,0.16701826,0.16281745,1.470922,0.580406,0.01072994,1.753593,0.36429527,0.11487874,0.9372261,0.57679325,0.100493655,0.019041575,0.8303408,0.017470932,0.03471591,0.030674554,0.08085136500000001
RU1152_240489927980851,0.48519486,0.07894762,0.75994223,0.0029367816,0.002175643,2.1072434e-05,2.9449793e-06,0.0026358955,0.08440073,0.5879504,0.16521478,0.0051173237,0.03884523,0.011513157,0.01222458,0.55938804,0.009775608,1.554857,0.10861226,0.06434985,3.7852535,2.3564408,0.7345897,0.60114115,0.11330397,7.311763e-05,0.0049281144,0.0060888105,0.09304701,0.7921905,4.095822,1.1494523,0.19345143,0.6091638,0.8007723,0.15238269,0.16315572,0.51585895,1.243787,0.03357536,0.008779014,0.016951274,0.024369884,0.80302435,2.2387898,1.6081607,0.32274702,0.13537474,0.28418055,0.3633604,0.06408152,0.015737288,3.475656,0.19082859,0.044612866,0.0028196927,0.3740826,1.2851818,1.9576902,0.29039714,0.7087786,1.0294259,0.016515989,0.004942086,0.643101,0.018751305,0.5171661,0.9054019,3.2848642,1.2868419,0.0026359025,0.0007270776,0.5598429,0.00035650714,0.12138134,0.114373,0.21841711,1.0327157,0.59925365,0.0068672844,1.282428,0.14937146,0.113629594,0.4243721,0.5564556,0.050921284,0.034094546,0.89163303,0.006910267,0.04167619,0.014486099,0.082112627
RU1152_133846949063091,0.4915874,0.051502418,0.86456853,0.001472252,0.0036954582,0.002240424,1.3869726e-06,0.0007858509,0.0519344,0.7620964,0.18571424,0.00095291063,0.010808226,0.01178185,0.009520989,0.57470703,0.010295282,1.4357339,0.17815852,0.050540075,3.8023772,2.1519146,0.8553868,0.5766123,0.17100824,0.0006220662,0.0045764116,0.009051232,0.050110616,0.82386297,3.890742,0.99793303,0.23758169,0.56921005,0.9911476,0.18086633,0.27614814,0.41289333,1.149908,0.03204661,0.011016876,0.016760014,0.013333269,0.91529804,2.156107,1.9141719,0.3455088,0.21552627,0.5652496,0.17789613,0.06030035,0.009118891,3.3253968,0.11224729,0.08262836,0.008400045,0.42046475,1.5286672,1.9330114,0.29947382,0.6993458,1.0813023,0.03302398,0.003686457,0.7508672,0.034602914,0.7158737,0.8436091,3.4061232,1.6226785,0.0027856037,0.00015214749,0.47603938,2.9440229e-05,0.04265446,0.14754722,0.22736757,1.2165947,0.6897308,0.0054931217,1.5352572,0.13500284,0.1527046,0.48459914,0.5551906,0.04616314,0.038853403,0.96047497,0.013668138,0.039683178,0.025871422,0.10858569
