Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44
RU779D_134946238130460,0.22613756,0.2499563,1.0813589,0.057659987,0.025484057,9.619283e-06,0.03600309,0.0045553497,0.15052037,0.23318154,0.4947747,6.268278e-05,0.028627327,0.010288418,0.19078314,0.4914955,0.10395095,0.38325483,0.1019361,0.10959247,2.9996939,2.0808868,0.45713517,0.27971593,0.40011397,5.1618634e-05,0.029863836,0.3463101,0.07711455,0.7846735,0.27907282,0.36931524,0.0499069,0.57129776,0.5317302,0.22954658,0.64358336,0.42724964,0.5340222,0.0010530048,0.01591621,0.06405839,0.03998645,0.60198456,1.763384,0.10269942,0.31592688,0.009906881,0.34503508,0.0881495,0.10824431,0.25403365,2.8620815,0.23897456,0.29648483,0.020990571,0.26860583,0.9532426,1.6992404,0.36384326,0.41329443,0.22551355,0.010490983,0.024809645,0.6234217,0.010337633,0.60819995,0.5729932,3.2805579,1.0858952,0.024024706,0.004004343,0.32992372,0.060755495,0.035851166,0.004424082,0.004723812,0.16647623,0.39785776,0.0201126,1.2979264,0.33556917,0.03978007,0.39396244,0.42738372,0.35818574,0.049689125,0.5233209,0.07192082,0.08460576,0.35280943
RU779D_241054849649590,0.17960691,0.11765403,0.6166676,0.0391502,0.011527659,0.00019945927,0.00949397,0.00062991417,0.031911377,0.11659637,0.20438418,0.00016172754,0.004652061,0.02986391,0.053669367,0.26747715,0.019158393,0.10407781,0.023753222,0.025642825,2.1450078,1.6059551,0.23853776,0.2269318,0.12070645,0.00046596432,0.016969288,0.08294356,0.0570586,0.24070437,1.0095013,0.25831333,0.017477935,0.38760337,0.6164328,0.09920609,0.18534198,0.329583,0.2537098,0.006770573,0.005934335,0.01659785,0.033575177,0.33761024,0.67875695,0.28004363,0.10164884,0.009792236,0.14432575,0.11223177,0.048620254,0.075416334,0.8092345,0.05570483,0.14719895,0.010444767,0.1719425,0.59313816,0.8544221,0.25173762,0.16322128,0.10677455,0.006862333,0.0056603183,0.4407849,0.033873316,0.2824336,0.39544994,1.441061,0.44011647,0.010212982,0.000527311,0.17505302,0.026568914,0.0158812,0.013471483,0.025225874,0.13423243,0.25618044,0.007406287,0.7074387,0.08846078,0.02178075,0.24813704,0.22813031,0.13125452,0.01685749,0.32508823,0.06674857,0.06702741,0.2523603
RU779D_195536665037549,0.35113212,0.31532124,1.2035766,0.100777864,0.021680433,0.00026499442,0.08716537,0.009599484,0.20341513,0.31366855,0.62670505,0.0006735775,0.07757715,0.014946771,0.14088255,0.566736,0.10607271,0.30548427,0.085057065,0.15953518,2.7395074,1.8261179,0.48453614,0.4275804,0.45316303,0.00016056474,0.035630792,0.3367208,0.10855966,0.54209137,0.3082909,0.5841536,0.08253532,0.7468825,0.5376498,0.49656484,0.70507073,0.37978774,0.77906495,0.0035257791,0.004853325,0.058380578,0.03066803,0.7744593,1.3571737,0.275858,0.51813716,0.023626557,0.7077016,0.087991074,0.13003527,0.28243867,1.8924159,0.15142773,0.2497763,0.03538321,0.4471381,1.3701328,2.0630934,0.36739385,0.5324814,0.3650141,0.028924918,0.017527135,0.9048301,0.009351099,0.72879696,0.8057055,2.777917,1.6312968,0.013388789,0.015505638,0.5234887,0.04487237,0.05431947,0.013009897,0.04625781,0.31597045,0.5428802,0.011523923,1.7893633,0.3121489,0.10772381,0.54463804,0.7613292,0.51154774,0.04910055,0.73165613,0.06753109,0.13254131,0.2829886
RU779D_192729635019110,0.19729474,0.16490214,0.75476587,0.047558263,0.012630511,0.00023630285,0.015865615,0.0020829693,0.06353337,0.1390559,0.29791814,0.00010637436,0.015715176,0.021132065,0.092457004,0.32959437,0.03397541,0.17753877,0.040560074,0.050997548,2.3537009,1.769015,0.28870386,0.22740781,0.20310208,0.00030576985,0.019756276,0.15786068,0.06711594,0.38926134,0.69506073,0.25288174,0.025200285,0.46072736,0.5799358,0.13170321,0.30859914,0.33830607,0.32153428,0.0038689848,0.0069684596,0.028252104,0.0392875,0.4087795,0.96104944,0.19432992,0.14117458,0.0101666795,0.20565304,0.10111164,0.0682747,0.11963477,1.3170693,0.09301463,0.19675869,0.012877178,0.20733537,0.6948731,1.0790974,0.2782173,0.23401219,0.14278276,0.008129217,0.012080454,0.49476847,0.025816651,0.34421983,0.43705088,1.8377544,0.61727625,0.012871628,0.001829342,0.22080436,0.03812584,0.0201858,0.009272293,0.015833981,0.13752265,0.3148808,0.009298744,0.8875578,0.14419277,0.024241202,0.29289743,0.27491334,0.17886303,0.02547157,0.39505628,0.06501169,0.067972,0.2957733
RU779D_125127924279013,0.24562298,0.28121617,1.1963505,0.06374109,0.029076207,1.5291474e-05,0.04277243,0.0065230196,0.17586806,0.26215482,0.55026317,4.7602716e-05,0.043690298,0.010159374,0.1990097,0.54911655,0.12009414,0.45444015,0.11066813,0.1363884,3.1449072,2.1131122,0.5164327,0.30143255,0.45949286,3.6542147e-05,0.029867122,0.39385727,0.08102077,0.8848916,0.23220314,0.43231222,0.05824383,0.61101663,0.52956706,0.26942098,0.7320477,0.46552193,0.6246024,0.0007711754,0.014145939,0.07123975,0.036293577,0.65115094,1.9351466,0.10372187,0.36341494,0.01122086,0.42591727,0.09020355,0.1172944,0.28372955,3.2217236,0.26879662,0.30209357,0.022277173,0.29460075,1.0923245,1.8963118,0.37510866,0.48136336,0.26035368,0.012562486,0.027988426,0.6893026,0.007542931,0.68138534,0.64123255,3.5691607,1.2626016,0.02469154,0.007020716,0.3780595,0.06324616,0.039915126,0.0031958905,0.004379324,0.1811087,0.4452609,0.025595678,1.4205594,0.3690546,0.046658475,0.42912197,0.4772366,0.403193,0.058624074,0.5857404,0.07529671,0.08914461,0.35783538
RU779D_197057102408414,0.27883208,0.2840291,1.1126127,0.08936035,0.025834775,3.1998134e-05,0.053981178,0.01016996,0.17825145,0.2803661,0.5673937,5.1374183e-05,0.08405025,0.012651454,0.22686966,0.5330069,0.09431996,0.5012106,0.09796487,0.17971386,3.192269,2.149576,0.49489048,0.32920325,0.46347106,0.0001493374,0.022821436,0.45330897,0.094101086,0.90376717,0.32647,0.4578888,0.056384113,0.7097547,0.59785056,0.28373808,0.7319475,0.4008242,0.7107603,0.0013153512,0.0067784083,0.08500238,0.039812624,0.7103245,1.9566807,0.16825983,0.32933787,0.020151889,0.45483518,0.11534845,0.1253936,0.30207112,2.8439493,0.19237526,0.3578681,0.021972522,0.38337457,1.1785583,1.9086025,0.38439113,0.5506996,0.29737622,0.025091205,0.034857556,0.8316002,0.0073166457,0.69108725,0.71335024,3.0743666,1.3475074,0.01779488,0.009089255,0.39364946,0.06327999,0.04663865,0.0052081426,0.013318617,0.17646222,0.5026247,0.020258926,1.4769129,0.32000676,0.070970565,0.4974129,0.46658123,0.39830366,0.078317925,0.63175976,0.08436088,0.122121766,0.42985302
RU779D_170677547232043,0.2173329,0.23194923,0.937772,0.070579484,0.025326021,6.0085455e-05,0.027733382,0.006119847,0.123371005,0.2071928,0.44265425,0.00016485111,0.036661986,0.019879663,0.22008675,0.4319322,0.072158955,0.34824783,0.07397752,0.09884609,2.8616571,2.0081384,0.3876282,0.26658615,0.36924496,0.00025815255,0.02522159,0.34557176,0.0858711,0.7054896,0.46869877,0.32659993,0.0427889,0.5581925,0.5519837,0.19412996,0.57532144,0.39297992,0.4877106,0.0026656978,0.011628697,0.07000976,0.0460321,0.5486585,1.5880278,0.15121242,0.23995708,0.012601048,0.2906233,0.109409444,0.1194269,0.2318401,2.3040702,0.17212033,0.34829748,0.016488863,0.27315965,0.85798025,1.5143518,0.3452403,0.38875383,0.2320324,0.012530628,0.025698544,0.6197717,0.022186656,0.53583086,0.5508645,2.7511113,0.9701458,0.017353531,0.0040113577,0.30144185,0.053096093,0.038157232,0.007027131,0.010962394,0.15310761,0.37892303,0.013205262,1.1448985,0.270676,0.035644207,0.3965034,0.37200004,0.28297874,0.054469474,0.47909242,0.07066142,0.08898461,0.41088212
RU779D_135562668657004,0.33233473,0.3084449,1.1435492,0.090109356,0.020736411,0.00025384978,0.082528464,0.009393884,0.19237483,0.32669088,0.6073049,0.0007298196,0.06829232,0.015913995,0.13131586,0.5710182,0.102175355,0.29411703,0.08011477,0.14539634,2.676825,1.7517878,0.48473734,0.4305654,0.43446642,0.00020414338,0.03476627,0.30873716,0.11179724,0.50854987,0.30836362,0.5629689,0.08035355,0.71068186,0.52910143,0.4806093,0.6802662,0.3826944,0.7372455,0.0040085195,0.005558002,0.05455029,0.030606743,0.7562153,1.2854853,0.29243848,0.51246375,0.025387688,0.67785174,0.09800937,0.12826945,0.27712885,1.818255,0.15704405,0.2332415,0.034769237,0.4356955,1.3542461,2.0240142,0.35457024,0.51288605,0.366374,0.028988492,0.016119238,0.86867845,0.010078025,0.7219004,0.79932874,2.793276,1.5953943,0.013461992,0.014326872,0.5144219,0.041280814,0.05421239,0.015618456,0.054113723,0.34559923,0.5283498,0.011357313,1.7827553,0.30599597,0.11232438,0.5095718,0.74187076,0.51419073,0.04558019,0.7023551,0.07098017,0.12934957,0.28517208
RU779D_165191500294965,0.26870245,0.2506885,1.0213712,0.06855728,0.018133847,5.3694628e-05,0.051909428,0.007786967,0.1525935,0.26960817,0.50329953,0.00015636305,0.06768557,0.011045026,0.17410903,0.4999653,0.07813235,0.43470958,0.09254753,0.15197444,2.9947865,2.1439047,0.4588264,0.34412733,0.37904572,0.00030808555,0.021485668,0.358073,0.083561905,0.76168483,0.4537639,0.4342909,0.05499215,0.6844624,0.6078849,0.2561044,0.606964,0.3958931,0.65072286,0.002306161,0.0057543237,0.06659996,0.03850643,0.7050934,1.6772186,0.24194689,0.29366073,0.025962388,0.3941213,0.11437484,0.10386834,0.25663024,2.4135976,0.1655702,0.2928619,0.019696318,0.37421015,1.1167766,1.729655,0.37584135,0.48044258,0.26959303,0.023657935,0.02921193,0.7915625,0.018513618,0.62431353,0.6732879,2.7201648,1.1885297,0.017222168,0.00650063,0.36549836,0.053864524,0.04362001,0.011625162,0.017343031,0.1890578,0.46354565,0.018125987,1.3967668,0.28389153,0.067963496,0.46652105,0.44925332,0.37984467,0.061031807,0.5825279,0.08533167,0.12092136,0.36872157
RU779D_200015261395294,0.26655978,0.32283682,1.1390587,0.10245498,0.045592394,0.00031321653,0.048459157,0.014512672,0.18689294,0.3154413,0.58678436,0.00029363632,0.08787988,0.026378905,0.29682654,0.57459456,0.10246921,0.52776986,0.093044534,0.17103672,3.244128,2.0826726,0.51343644,0.33268154,0.5388298,0.0011517603,0.026504928,0.5165383,0.11697691,0.9474107,0.33421054,0.44928744,0.061226096,0.68475664,0.54762965,0.29419222,0.8230921,0.44589022,0.7190668,0.0039010786,0.011410694,0.09654156,0.049736295,0.688225,2.070658,0.18679206,0.35031506,0.02166609,0.4761319,0.13919367,0.16890389,0.3435501,2.9609654,0.23177558,0.43592924,0.026494524,0.38841265,1.1714927,1.9998703,0.38242626,0.5997433,0.36299074,0.02702371,0.035132434,0.8242209,0.028414171,0.74104714,0.76153165,3.3089442,1.4519712,0.018397253,0.012314901,0.42455515,0.062006593,0.056358825,0.007366583,0.019098165,0.20573425,0.52243817,0.016148502,1.4565687,0.35173914,0.06129398,0.5050157,0.49457937,0.39102587,0.08516201,0.6227206,0.08040882,0.119104765,0.51388276
RU779D_165180748249964,0.2528895,0.32313693,1.1164265,0.09751999,0.037283026,2.3939361e-05,0.04333435,0.013127398,0.19157936,0.28913912,0.5916894,4.358189e-05,0.08520932,0.017965192,0.30283037,0.55248475,0.09781893,0.5405789,0.09080369,0.17322463,3.3057773,2.129486,0.50264525,0.3174376,0.55080265,0.00025498963,0.027142301,0.5286403,0.10777601,0.98895997,0.25543785,0.42057022,0.054684013,0.67236,0.53040713,0.26834184,0.8218667,0.4153091,0.6860496,0.0015158479,0.010491452,0.09621838,0.04837862,0.67157775,2.1348157,0.104569346,0.31068087,0.015991306,0.4379147,0.13305978,0.15440771,0.33466306,3.115228,0.22922032,0.4452758,0.01891357,0.3625385,1.1306404,2.0081427,0.37771893,0.58500916,0.3142166,0.018516155,0.03818984,0.78084886,0.010379231,0.718893,0.7337028,3.3043256,1.3751296,0.01860003,0.010368963,0.40323842,0.064297356,0.051737342,0.0035281393,0.0073074833,0.16868654,0.48538035,0.016249308,1.3950261,0.35025582,0.054165818,0.4891328,0.4426452,0.3750883,0.08742733,0.60406893,0.08042089,0.10204193,0.5247101
RU779D_201119826630958,0.24552047,0.12830502,0.7007214,0.04543328,0.016069032,0.000155177,0.015524322,0.0014518352,0.0533389,0.16551799,0.22110659,0.0005118191,0.011790012,0.032184068,0.0694439,0.3379772,0.035370253,0.1878124,0.037777476,0.04720699,2.5424411,1.865536,0.36744,0.30889106,0.1636161,0.00071179034,0.026869508,0.12687546,0.05611997,0.32007182,1.228641,0.40366855,0.026477486,0.42619824,0.80243355,0.14171816,0.26834714,0.36777225,0.34936428,0.0137212,0.0059515266,0.024073942,0.028773203,0.4195736,0.9361541,0.4247617,0.16103537,0.01401306,0.22268693,0.1397048,0.046012092,0.09363233,1.1081047,0.07978851,0.16225179,0.013822364,0.21140991,0.77508855,1.0492908,0.3296519,0.21945687,0.16226885,0.011403693,0.010042783,0.5618575,0.021162083,0.44201997,0.5325473,1.7489986,0.5934479,0.014364042,0.0011757081,0.19416282,0.030179037,0.023608962,0.020639177,0.04308466,0.18233033,0.3019284,0.00989628,0.75254625,0.12296859,0.033684548,0.31513774,0.28089732,0.18098351,0.027908389,0.35706595,0.091546014,0.09775415,0.29911128
