Cell,ELF5,ZBTB18,MECOM,TEAD4,GLIS3,SIX1,EBF3,CD44,RORA,KMT2A,ETS1,NFKB1,SP110,ZBTB7A,CUX2,PRDM16,NEUROG2,SOX9,FOS,GATA6,NFATC2,TCF7L2,PROX1,STAT4,FOXP1,STAT1,RUNX2,MEIS2,GRHL2,FOSB,ARID5B,CREB1,REL,NFE2L2,PPARG,JUN,ICAM1,RARB,NFIB,REST,SIX4,ZBTB20,NCAM1,TCF4,CUX1,PLAGL1,RARG,SOX6,ZEB1,BBX,EHF,JUND,FOXO3,BCL6,BACH1,CD24,JUNB,RUNX1,PBX1,NPAS2,SMAD3,NR3C2,LMX1B,AHR,EPCAM,NR2F2,TBX15,TCF7L1,ESR1,TEAD1,SP100,RORB,TCF12,SOX5,EPAS1,BACH2,PKNOX2,HSF2,EGR1,LCOR,NFIA,STAT2,HIF1A,NFIX,THRB,ASCL1
RU1322A_LN_133924258008493,0.0010318005,0.1245145,0.0050352453,0.10713813,0.269384,0.38151863,1.7449538e-05,1.8824339,0.056366477,1.2563865,0.025222855,0.23214015,0.10946613,0.6191075,0.04559874,1.1123214e-05,0.05826563,1.2605402,0.7722655,0.055085585,0.0051532835,0.03026283,0.4743874,0.001348933,0.29766315,0.43921217,1.1349903,0.41556683,0.099743225,0.44919863,0.3300568,0.5219287,0.51737916,0.45433357,0.028780045,3.2171886,0.00037792337,0.07791978,1.6889694,0.6097273,0.19907987,0.7441138,0.015611465,1.8146445,0.3233596,0.048841808,0.01455666,0.003792914,0.00023211751,1.2262174,1.1171468,4.0079308,0.80152494,0.052478142,0.3266363,2.1898203,1.2649732,0.00592514,0.7166235,0.00082746474,0.08110322,0.036867578,1.4521363e-06,0.03298263,2.3454642,0.8794522,0.01447582,2.679569e-05,8.457429e-07,0.25760353,0.17832594,0.02367907,0.25942978,0.031838674,0.0013572082,0.07349688,0.009532554,0.59289145,0.55329293,0.29218814,0.05669312,0.0859091,0.57224774,0.19096678,0.09596637,0.00016087639
RU1322A_LN_162078856755548,2.965949e-05,0.060418252,0.0013449389,0.010722222,0.049398076,0.09608837,0.0016323455,0.45716238,0.0137434155,0.22548297,0.054504674,0.08431576,0.043716826,0.055156324,0.0037741202,0.00038923952,0.011810972,0.32202986,0.4791085,0.020235438,0.0031770584,0.0037843916,0.08275734,0.0009391279,0.044003144,0.17362247,0.3209453,0.02534265,0.013300872,0.13997346,0.019673288,0.13507871,0.13667081,0.16522428,0.0027659175,1.486514,0.0023970786,0.030157788,0.3726486,0.25186682,0.024217453,0.14371896,0.009771736,0.7751826,0.1350784,0.0011845555,0.00021323304,0.0015545785,0.005042563,0.22445609,0.7249248,2.3363783,0.13065407,0.031795528,0.031130971,1.0194143,0.36780307,0.020806534,0.12442981,0.00012603827,0.029015576,0.02224522,4.175112e-06,0.005923946,1.1171559,0.35454297,0.0010374064,0.0007363459,2.8608934e-05,0.035509553,0.051148288,0.020858083,0.10632061,0.04325245,0.018600415,0.003360252,0.00014553346,0.072325505,0.22982153,0.050085075,0.020559281,0.03221065,0.269493,0.06765201,0.025641216,0.07260323
RU1322A_LN_160921510067628,0.00042979946,0.12314292,0.003995172,0.108641855,0.26216218,0.39782733,0.0,1.9996203,0.04904755,1.2515274,0.022279875,0.2452135,0.12311513,0.63168126,0.046083435,5.6043637e-06,0.061746728,1.2160887,0.8047662,0.049380235,0.00522264,0.028642256,0.46938056,0.0010854269,0.29550427,0.52999616,1.168113,0.3924973,0.09378843,0.47393215,0.3457001,0.50125015,0.52527964,0.4670821,0.032966524,3.2299979,0.00039016613,0.0710155,1.7127764,0.6009942,0.20212993,0.7077118,0.011704716,1.8250141,0.31611288,0.045640822,0.015464227,0.0048099495,7.613946e-05,1.1940333,1.0739965,4.009126,0.7803203,0.055209067,0.3180243,2.130607,1.3285501,0.00543114,0.6728515,0.0009996049,0.078766234,0.031720337,0.0,0.036880948,2.3699148,0.84640694,0.013336857,2.029332e-05,0.0,0.25801167,0.21086289,0.02538413,0.25583723,0.032199796,0.0007576573,0.08165463,0.009140228,0.5971047,0.5902499,0.28737646,0.0628148,0.09846897,0.5625523,0.18791322,0.088262066,5.5168573e-05
RU1322A_LN_199937951382750,2.9005394e-05,0.09552547,0.008496719,0.14805691,0.29775792,0.34879515,0.0002577009,1.5969988,0.06125489,1.3295504,0.03277981,0.20199871,0.12088799,0.56352615,0.059964973,6.376579e-05,0.029489014,1.0837984,1.3296558,0.053567495,0.006631845,0.021977557,0.47623006,0.0021564683,0.2574955,0.6415558,1.014346,0.420852,0.1127594,0.5855231,0.2625017,0.5034005,0.56526136,0.5024298,0.025207393,3.505777,0.0016455255,0.08547123,1.6890043,0.52204597,0.22148226,0.6403992,0.020075314,1.7136434,0.34078503,0.081446394,0.00830256,0.0055351765,0.001678044,1.0767659,1.2072909,3.9072313,0.6766609,0.04000175,0.3017128,1.8698329,1.3970413,0.0012315721,0.60855,0.0036641373,0.07875343,0.052412912,4.2134835e-07,0.044404928,2.1887596,0.77134556,0.014384237,0.0011468272,2.1305921e-05,0.26015455,0.219227,0.026549809,0.22473718,0.026162118,0.0029780762,0.0681662,0.008939264,0.5663351,0.77152187,0.33812663,0.024992662,0.12097242,0.5734322,0.14895989,0.14414513,0.0026575874
RU1322A_LN_129998524144931,0.00014904517,0.12446996,0.003699293,0.0984728,0.2664407,0.44469568,1.4491468e-05,2.000573,0.050525643,1.3632524,0.032292984,0.26323685,0.14347886,0.6555431,0.05161846,9.364836e-06,0.06469757,1.2875371,0.75878793,0.06183421,0.0063088154,0.03162874,0.5565012,0.0011002171,0.30279696,0.59214437,1.2252909,0.42927864,0.09926101,0.5034588,0.35618454,0.53259194,0.5706144,0.5063878,0.028445728,3.1776228,0.0009164654,0.083266415,1.768823,0.6358818,0.23574704,0.7646184,0.021735363,1.86406,0.3580662,0.046226695,0.01506677,0.0073812874,0.0007226081,1.2909826,1.1119684,4.047792,0.84500784,0.059033066,0.37651628,2.2442722,1.342853,0.007710073,0.69070214,0.0007785613,0.07170706,0.04182817,0.0,0.03307977,2.4169216,0.9411088,0.019125056,9.737632e-06,3.928102e-07,0.26162368,0.20010756,0.03463087,0.2770084,0.037405916,0.00032526624,0.085676454,0.006262186,0.65755415,0.57325894,0.32190722,0.06525581,0.10228276,0.62851655,0.2287701,0.07959448,0.0001704531
RU1322A_LN_232328294456675,2.4719864e-05,0.07024429,0.004067646,0.0061391043,0.018994244,0.1435216,0.0034392267,0.31122255,0.029034676,0.24105147,0.05105835,0.071838036,0.039054073,0.027735755,0.0023207008,0.0010507858,0.0071424744,0.3361533,0.5451425,0.013284004,0.0028671026,0.0058379346,0.073840275,0.0009961165,0.048431348,0.13719413,0.22049545,0.028413458,0.0047160517,0.11316292,0.02345097,0.13059965,0.10822846,0.14442632,0.0022656263,1.3774805,0.0034968175,0.009253012,0.29915968,0.1499836,0.033247348,0.13850918,0.032855783,0.7196913,0.10331003,0.0057220086,0.00029533508,0.0055239256,0.013746925,0.17460461,0.5309343,1.9718109,0.102923445,0.040766217,0.016075017,0.88487273,0.3876897,0.036323115,0.10526628,0.00037453216,0.014917019,0.01649263,3.1149773e-06,0.0062796627,0.9186651,0.2392868,0.0021397127,0.0040631965,3.030123e-05,0.037873074,0.06438107,0.008958516,0.06987187,0.041879095,0.015195904,0.0017153126,9.662917e-06,0.04841198,0.20372894,0.046618838,0.049949277,0.02998429,0.30479494,0.043186314,0.0072872415,0.27451295
RU1322A_LN_169777302563229,2.2035496e-07,0.17130776,0.0022894405,0.04274624,0.36700848,0.42676196,2.09591e-06,1.7525996,0.044521052,1.5424677,0.04210729,0.22433703,0.2122495,0.67321825,0.06959464,2.9177306e-06,0.043098852,1.4587637,1.4873644,0.06032794,0.010844957,0.0458169,0.6850025,0.0071446374,0.3236345,1.0597433,1.3287283,0.5063902,0.15862559,0.8378194,0.44932547,0.68782043,0.7006943,0.64003855,0.038163397,3.492276,0.009545327,0.08477377,1.9889513,0.72687733,0.27577004,1.0004314,0.023879422,2.1536515,0.35429484,0.059620295,0.013463189,0.0040763775,0.0010102146,1.3870381,2.061931,4.1123323,0.7762121,0.08449746,0.34451494,2.0211132,1.7784134,0.004865749,0.7809264,0.00052355544,0.09655908,0.03916385,3.9681427e-06,0.033529837,2.35957,1.2756575,0.027525917,2.4775086e-06,1.9438465e-07,0.29332486,0.42543352,0.06850514,0.36262238,0.020063072,0.0001533156,0.081201985,0.025606032,0.524029,1.0356255,0.33529106,0.029609693,0.14967372,0.58315307,0.33758312,0.10609364,0.00019790836
RU1322A_LN_169081813821726,0.0003695892,0.14249876,0.004217057,0.0974933,0.34453136,0.3362435,0.00037753026,1.4672474,0.12922326,1.2283764,0.02011547,0.20416236,0.08291895,0.40031445,0.032499306,0.00012685377,0.0661145,1.2630196,1.3134309,0.05556197,0.006089633,0.042451058,0.43733808,0.001775503,0.3075561,0.3621191,0.8799504,0.6349037,0.14533393,0.51834977,0.27068785,0.46016747,0.5732091,0.49438718,0.00487773,3.045593,0.00198297,0.11636598,1.2348186,0.711895,0.2098376,0.8765909,0.0137114385,1.547773,0.32102787,0.04352943,0.0074502346,0.008687481,0.0019157876,1.4050046,1.1960135,3.9805229,0.8387984,0.083207384,0.32823616,2.0911767,1.0474846,0.0026694944,0.7592488,0.00014723693,0.0680191,0.025756799,6.0880675e-06,0.037678998,2.0884073,0.8464852,0.013234041,7.582708e-05,1.767412e-05,0.2145449,0.2763855,0.02183367,0.22043382,0.017786568,0.009506735,0.08610898,0.0007277981,0.5744938,0.5798877,0.3327716,0.07476098,0.059972234,0.62577707,0.20921409,0.099838555,0.0025394012
RU1322A_LN_227905807702243,3.1904903e-05,0.07866955,0.0017953462,0.21325418,0.23178335,0.42318267,5.5265905e-06,1.7075171,0.039247353,1.1546094,0.026118077,0.19763696,0.08630396,0.5411954,0.049659044,4.8103917e-08,0.041970707,0.9061157,0.8178023,0.038166184,0.001963199,0.025773758,0.38590294,0.0031050222,0.20194481,0.5316784,0.89698035,0.36030096,0.078204975,0.33914742,0.255364,0.45497283,0.509192,0.49561915,0.03884493,3.2722561,0.00027935306,0.056396145,1.6806636,0.4742232,0.17925616,0.52474153,0.011241327,1.644467,0.27826604,0.057124194,0.009824741,0.002801872,6.6421984e-05,0.9981198,0.8897283,3.600728,0.5943324,0.030610044,0.30189908,1.9704827,1.3287141,0.00072405115,0.57514054,0.006265297,0.07598909,0.03914099,4.355275e-07,0.034671485,2.3612862,0.64878553,0.009823737,0.0009631011,0.0,0.26143697,0.17233245,0.020351615,0.19852094,0.026411206,0.00017487108,0.08284623,0.0030283895,0.5908067,0.50399226,0.28548214,0.044519547,0.06411678,0.59037066,0.11479304,0.15418336,0.00022439458
RU1322A_LN_235122023909291,1.7974497e-05,0.0727714,0.0023985328,0.17687955,0.20817862,0.4252261,2.4786177e-06,1.6835012,0.026989827,1.0209448,0.022320004,0.17583327,0.09685627,0.49827546,0.050576616,1.2345997e-07,0.043769535,0.8541146,0.7815663,0.033817213,0.0026212407,0.019016776,0.3499558,0.001782831,0.20299873,0.5031213,0.8728401,0.32445404,0.061893504,0.32034305,0.23873505,0.39706847,0.4399535,0.42417705,0.046056043,3.1908405,0.00013775499,0.05311371,1.5916729,0.44028252,0.16264607,0.50732446,0.009633972,1.5736431,0.2665161,0.045861427,0.0077966307,0.0015252987,6.3894e-05,0.9161897,0.86566657,3.565527,0.5463401,0.029567257,0.27179438,1.9416388,1.2313181,0.0009901805,0.558192,0.0028770596,0.07199275,0.03081597,1.8543193e-06,0.028621152,2.3011107,0.6274938,0.010167674,0.0003177644,4.2373363e-10,0.21190754,0.18166709,0.018993517,0.18958807,0.026666533,0.0005627367,0.06893021,0.003175323,0.5144534,0.46327794,0.24815358,0.052898254,0.08004955,0.5348475,0.12016312,0.1363756,0.00057401333
