Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44
RU1181B_169649541863334,0.4096952,0.38671893,0.98088807,0.0019405403,0.024366578,0.0,0.016193578,0.06853604,0.009355636,0.12833181,0.6793306,0.047384277,0.33331424,0.18453985,0.05347913,0.7879551,0.060330555,0.51487535,0.09979644,0.078579456,2.118,3.6231408,0.56983376,0.86738163,0.5060335,0.039046,0.09247485,0.21257977,0.085221395,0.1299068,0.6051817,0.72420114,0.005843824,0.52513105,1.1469663,0.37276152,0.5311336,1.2272193,0.45754167,0.009710771,0.10839469,0.007294752,0.0527421,1.0819398,0.40085858,1.185281,0.33425277,0.22106726,0.33985338,1.0732608,0.038094655,0.0127998,0.7539411,0.40150076,0.1736677,0.08347171,0.79726416,2.1653113,1.515972,0.376999,0.42129558,0.4758664,0.13214292,0.011306978,0.5773754,0.027607178,1.300984,1.1367223,2.6898415,1.3088663,0.10050342,0.07387873,0.5754966,0.14801826,0.42113796,0.14763679,0.0090060495,2.0628033,0.9672862,0.04730686,0.319913,0.11014674,0.2546857,0.2770338,0.84271944,0.027723312,0.090126894,1.0047395,0.08600837,0.07315424,0.21316892
RU1181B_226394635626294,0.40372908,0.38105226,0.99011064,0.0031684774,0.02811131,0.0,0.013891844,0.05478058,0.008263262,0.13675301,0.7312909,0.042829126,0.29944944,0.14093137,0.047264412,0.82019943,0.06294423,0.40848428,0.11611687,0.10446734,2.1670878,3.5495255,0.59864557,0.92860097,0.44294548,0.038511347,0.09808643,0.22689027,0.10927823,0.10025211,0.4594962,0.76888615,0.0053279437,0.57949305,0.88513696,0.32032463,0.4136189,1.3667628,0.5058336,0.018801268,0.103243046,0.00598281,0.07731358,1.2774408,0.2920884,1.1955068,0.33524212,0.21337388,0.28941151,1.1655453,0.044854034,0.009934975,0.6535479,0.5132309,0.16044934,0.0623957,0.8269594,2.3445559,1.5498235,0.3765022,0.41615298,0.5707797,0.14361188,0.018440379,0.50911546,0.044066474,1.2943778,1.2045443,2.5827856,1.285258,0.08921081,0.07248851,0.6344428,0.14200851,0.4029452,0.19347137,0.0074899485,2.1938958,1.0245473,0.035431102,0.325372,0.1482637,0.22563514,0.27867773,0.82803684,0.019852595,0.07536823,1.0100261,0.06735843,0.067855515,0.1868504
RU1181B_165784084240756,0.3628493,0.23606405,0.88179004,0.00079529866,0.025854189,0.0,0.016018415,0.058399204,0.0073491824,0.11972189,0.43007946,0.032681003,0.2719917,0.20114319,0.046468794,0.66616815,0.058904827,0.4745468,0.09242238,0.066355735,2.2584765,3.5329921,0.55460715,0.7158203,0.51903504,0.041430596,0.088733934,0.18232006,0.060212802,0.14350438,0.7568611,0.6135765,0.0056453953,0.44719702,1.3457147,0.32094193,0.6184431,1.152724,0.3498276,0.017810967,0.07286505,0.010138048,0.038708787,0.8884066,0.5336177,1.1197575,0.32560784,0.19453043,0.31356022,0.89364725,0.023352383,0.011698863,0.7141397,0.27933484,0.14156666,0.06439226,0.65567124,1.7726603,1.289821,0.3602072,0.3243533,0.30679187,0.12891594,0.014744342,0.65868694,0.008306237,1.1708707,0.91688555,2.64877,1.1505178,0.069948494,0.0655385,0.44452977,0.12953304,0.30982506,0.08833393,0.008256152,1.7567059,0.82548463,0.035795733,0.31218147,0.09977666,0.3161602,0.24981228,0.7848773,0.02435271,0.08772014,0.9093939,0.11136705,0.07393395,0.14987677
RU1181B_227914129033139,0.41772243,0.25336933,1.0121164,0.0024548154,0.02700421,1.4524488e-05,0.018123528,0.05999406,0.014578376,0.14716314,0.52055067,0.056303065,0.27468625,0.3002006,0.061992235,0.5934167,0.058072515,0.41237298,0.11388721,0.09187336,2.1964383,3.1731088,0.6274185,0.9140055,0.6480774,0.068257324,0.120186016,0.21624847,0.05351397,0.07237024,0.5517257,0.63741374,0.0045328015,0.48160815,1.3047948,0.40824914,0.69577813,0.8488088,0.3333112,0.028959263,0.110782705,0.017165257,0.029503925,0.916384,0.36081094,1.2005081,0.38744208,0.2318017,0.306704,0.7806641,0.020834958,0.038677253,0.58519775,0.31334525,0.21052538,0.04655467,0.7713749,1.9044244,1.2860863,0.33413637,0.422788,0.30454072,0.18166819,0.020277351,0.8197062,0.01160582,1.3323025,1.0744203,2.2909334,1.4303862,0.08822289,0.073658235,0.6059902,0.13612378,0.3795782,0.12637936,0.0069426578,2.249026,0.95530665,0.050654486,0.371476,0.081562765,0.39297956,0.3576931,0.98863757,0.025146516,0.08820501,1.0514777,0.08546891,0.08146976,0.16768353
RU1181C_169012813293414,0.33721152,0.23572122,0.78806204,0.0024823826,0.012167461,0.0,0.013038301,0.027074737,0.010205716,0.093561634,0.45657837,0.021782376,0.18845831,0.063032284,0.023413375,0.6414232,0.05313167,0.23245811,0.069889985,0.14571135,2.3245182,3.298641,0.5345834,0.7046174,0.32654375,0.021048471,0.08824606,0.18558891,0.063785635,0.13520719,0.4015066,0.73931855,0.0038960315,0.5078701,0.80916524,0.21137081,0.33814397,1.3947523,0.3962566,0.015796036,0.049519554,0.0024779441,0.07384734,1.1031411,0.35661212,0.9342186,0.23123652,0.17440814,0.14272124,0.7222539,0.030266624,0.011831839,0.5817504,0.37708017,0.0914821,0.046584815,0.5099981,2.1170442,1.2550526,0.34805974,0.2932659,0.35979754,0.10639738,0.006865318,0.460424,0.020641005,0.98350966,0.9929038,2.5997229,0.84866834,0.029363522,0.036660727,0.49703756,0.086361706,0.19540882,0.10254295,0.0025663273,1.7152992,0.7113835,0.03345039,0.50813377,0.10379263,0.17979246,0.19338463,0.62702787,0.010863923,0.037224088,0.7677203,0.05331886,0.03784959,0.09819776
RU1181B_157002371913579,0.33657834,0.18397145,1.0709397,0.0068115843,0.017004713,0.0,0.025240147,0.07130411,0.030468643,0.10513231,0.49277514,0.031235911,0.1157205,0.1113309,0.045104027,0.7812799,0.07144394,0.50377345,0.12394173,0.07814915,2.165645,3.359783,0.626252,0.8249321,0.42827186,0.028300079,0.09212254,0.14462736,0.10769945,0.16934931,0.21387252,0.6028097,0.00498101,0.55629814,1.2493188,0.26197928,0.49433044,0.98711896,0.29153243,0.01730111,0.104935944,0.014576876,0.063505776,1.0778149,0.41248137,1.0962465,0.34589803,0.22015482,0.32893637,0.67398864,0.07250232,0.026466623,0.84779924,0.56149,0.16581106,0.061255146,0.68259,2.084645,1.3182691,0.4927923,0.34024936,0.3240202,0.16721545,0.015695825,0.7532256,0.030888591,1.4070798,1.1905025,2.5398567,1.1718746,0.061456785,0.03749904,0.55261725,0.08761142,0.32981437,0.1245865,0.01338133,1.8129195,0.8722563,0.07055207,0.6529243,0.13183327,0.21032432,0.48769566,0.8038493,0.047668565,0.081813216,0.9090243,0.0851519,0.079235114,0.22496349
RU1181B_227906759879011,0.16591625,0.142146,0.8777493,0.00067839056,0.011052759,0.0,0.012257913,0.068098046,0.014111616,0.08671364,0.34922498,0.014078533,0.065920815,0.12248021,0.06168538,0.6532667,0.059219748,0.531591,0.11195495,0.064316854,2.3334022,3.7000086,0.61330724,0.68437237,0.42334563,0.021826928,0.070364416,0.12165493,0.082943246,0.21825291,0.18858896,0.513382,0.001322659,0.43805882,1.5167115,0.18396659,0.5458022,0.90719575,0.23740648,0.028301572,0.10131453,0.010935187,0.035861664,0.70294505,0.57095313,1.1928502,0.24965195,0.21102895,0.35683894,0.8456172,0.058761347,0.019134706,0.91334593,0.35635012,0.12366064,0.064971685,0.5390545,1.6292472,1.2277937,0.44309247,0.2521458,0.20907214,0.11740544,0.009266251,0.7384359,0.012571137,1.2875401,0.9910638,2.7245636,0.9764591,0.07449962,0.048243366,0.3384365,0.084016405,0.28024164,0.1056192,0.01875061,1.538827,0.7499274,0.053664405,0.5104693,0.07925207,0.19052528,0.37018338,0.7022672,0.04657869,0.08185609,0.80622965,0.16912626,0.069776475,0.27696556
RU1181B_236221701441884,0.07422286,0.010915795,0.15155554,0.0014571944,0.022478756,8.560589e-06,1.2667655e-06,7.070232e-05,0.0042190016,0.01927824,0.009927977,8.800957e-05,0.0060258275,0.05870853,0.0098667685,0.09352829,0.012471326,0.15843296,0.0071630706,0.00091311923,0.8210295,1.3680636,0.13904922,0.09482973,0.08564099,0.0013099068,0.018964313,0.039659876,0.046740446,0.12099098,0.3409291,0.1106879,0.0073678084,0.095824525,0.37902492,0.086391695,0.08167313,0.20285049,0.030922715,0.00068852975,0.0067176516,0.008672535,0.019306194,0.14292574,0.33107522,0.26635215,0.022041747,0.009327082,0.048927564,0.18112613,0.025736421,0.010764816,0.5221399,0.10077898,0.045228235,0.0051508676,0.12700824,0.36596474,0.18208492,0.09589491,0.0321572,0.048284136,0.002398252,0.011460588,0.104463555,0.013735161,0.13207774,0.12966828,0.830832,0.18228255,0.022170095,0.0006969177,0.07241056,0.01643134,0.014469561,0.017694727,0.0030931279,0.23058759,0.14236458,0.0042189923,0.11632787,0.01288912,0.006964615,0.078502394,0.06644527,0.0019037473,0.001607758,0.1372413,0.016275352,0.039206665,0.113308415
RU1181B_197066451275181,0.4788719,0.35511708,1.0015727,0.0034098467,0.021034284,0.0,0.022826262,0.06455703,0.014474995,0.14988537,0.66393316,0.051281705,0.3685713,0.19989645,0.043806143,0.8380165,0.06594873,0.53328747,0.11032514,0.08756192,2.2110581,3.4732063,0.57555985,0.89829165,0.5420801,0.04740179,0.09838125,0.25865233,0.10414286,0.15464279,0.8925282,0.85224557,0.01083508,0.5828433,1.0560565,0.37442505,0.511678,1.4605414,0.54618263,0.017988041,0.10945229,0.007473434,0.066692464,1.3068416,0.41413394,1.1462774,0.36538297,0.22562005,0.32182252,0.8186867,0.049372885,0.020071944,0.86934227,0.42711625,0.19539228,0.09967345,0.8610312,2.3049612,1.5162688,0.3830015,0.44336784,0.5330766,0.15350492,0.010320888,0.56872123,0.036671266,1.2911309,1.2119848,2.8245697,1.2923175,0.07850255,0.07436654,0.621922,0.13881598,0.4317509,0.1700334,0.011501599,2.0190382,0.9919321,0.03670051,0.3316414,0.14464815,0.24462044,0.26420534,0.8929699,0.032625582,0.0921381,1.033553,0.0810404,0.06818162,0.1523986
RU1181C_197271850277596,0.29306236,0.19972886,0.7322378,0.0015499766,0.021116024,0.0,0.012477623,0.033738434,0.0064765867,0.09176236,0.36521885,0.031741336,0.1826963,0.1060375,0.03618264,0.6016016,0.047246046,0.34272948,0.06970386,0.074787416,2.43283,3.4461467,0.5577074,0.596143,0.41019374,0.018226255,0.0924983,0.205183,0.070906386,0.18183441,0.50468,0.55113626,0.0039024295,0.39706412,1.127088,0.2263739,0.44502604,1.1843284,0.29472017,0.02581506,0.061395932,0.011357102,0.035615172,0.86795557,0.5191294,0.9435271,0.22793493,0.16035104,0.18999143,0.72921216,0.032114185,0.0071081086,0.80197006,0.2866312,0.107525535,0.04890412,0.47009024,1.7427859,1.1128596,0.34349123,0.26050815,0.25839442,0.09159513,0.006850111,0.5548414,0.0123424195,1.022857,0.86117357,2.8750508,0.8632329,0.033508856,0.05479967,0.37042552,0.0796497,0.17713219,0.08118566,0.0044365143,1.5614306,0.6822871,0.04426836,0.43379378,0.08974327,0.21670333,0.21860239,0.5794044,0.021132717,0.06399426,0.7144732,0.10658931,0.047855545,0.09426183
