Cell,clusters
RU1229A_Frozen_191139711432541,5
RU1229A_Frozen_235559290333470,5
RU1229A_Frozen_157680574023539,5
RU1229A_Frozen_126820543556342,5
RU1229A_Frozen_195615825718173,5
RU1229A_Frozen_200897589799278,5
RU1229A_Frozen_236158196865781,5
RU1229A_Frozen_122487967991670,17
RU1229A_Frozen_156515965987188,5
RU1229A_Frozen_231365435058603,5
RU1229A_Frozen_120718456122267,5
RU1229A_Frozen_129524078921629,5
RU1229A_Frozen_227853865446756,5
RU1229A_Frozen_199823195065764,5
RU1229A_Frozen_161867092868446,5
RU1229A_Frozen_131105444976548,5
RU1229A_Frozen_134530814893469,5
RU1229A_Frozen_131164472981342,5
RU1229A_Frozen_192247781513507,5
RU1229A_Frozen_196586535021806,5
RU1229A_Frozen_239460374728043,5
RU1229A_Frozen_196019733281709,5
RU1229A_Frozen_239543677741405,5
RU1229A_Frozen_231282322893156,5
RU1229A_Frozen_165326925741469,5
RU1229A_Frozen_227293357366070,5
RU1229A_Frozen_165191532079900,5
RU1229A_Frozen_236845378952038,5
RU1229A_Frozen_199823195524318,5
RU1229A_Frozen_164701752408861,5
RU1229A_Frozen_227501978306419,5
RU1229A_Frozen_169220313598771,5
RU1229A_Frozen_195975978015142,5
RU1229A_Frozen_122285076666734,5
RU1229A_Frozen_170866345135476,5
RU1229A_Frozen_204763047086500,5
RU1229A_Frozen_130538481596844,5
RU1229A_Frozen_226273451469739,5
RU1229A_Frozen_169640044751150,5
RU1229A_Frozen_230738995395932,5
RU1229A_Frozen_230809861773093,5
RU1229A_Frozen_120778598018468,5
RU1229A_Frozen_192868148202924,5
RU1229A_Frozen_192661023210854,5
RU1229A_Frozen_197074397652838,5
RU1229A_Frozen_135142954621676,5
RU1229A_Frozen_235060805421987,5
RU1229A_Frozen_236847661533995,5
RU1229A_Frozen_204342141007598,5
RU1229A_Frozen_134393215215469,5
RU1229A_Frozen_192318680000862,5
RU1229A_Frozen_156994689513387,5
RU1229A_Frozen_121416419855717,5
RU1229A_Frozen_192186341026094,5
RU1229A_Frozen_130676081933740,5
RU1229A_Frozen_192745057707875,5
RU1229A_Frozen_156524122360614,5
RU1229A_Frozen_122378446388126,5
RU1229A_Frozen_241055654886182,5
RU1229A_Frozen_156024161126774,5
RU1229A_Frozen_134954943113516,5
RU1229A_Frozen_130194911193309,5
RU1229A_Frozen_156048574331174,5
RU1229A_Frozen_165860307060534,5
RU1229A_Frozen_196105498475445,5
RU1229A_Frozen_240147147966300,5
RU1229A_Frozen_196046424029468,5
RU1229A_Frozen_230586704063398,12
RU1229A_Frozen_160243548908267,5
RU1229A_Frozen_170120243754844,5
RU1229A_Frozen_231358993189724,5
RU1229A_Frozen_232448540928811,5
RU1229A_Frozen_230731506175212,5
RU1229A_Frozen_230600482700123,5
RU1229A_Frozen_228050794400502,5
RU1229A_Frozen_196087332695325,1
RU1229A_Frozen_164822387215603,5
RU1229A_Frozen_135143759928093,5
RU1229A_Frozen_197264034356134,5
RU1229A_Frozen_134583294224300,5
RU1229A_Frozen_125786549075229,5
RU1229A_Frozen_169560824015774,5
RU1229A_Frozen_121399059375965,5
RU1229A_Frozen_197271818819868,5
RU1229A_Frozen_121946413938614,5
RU1229A_Frozen_165251764082931,5
RU1229A_Frozen_241046944078068,5
RU1229A_Frozen_165260098399516,5
RU1229A_Frozen_227516857600348,5
RU1229A_Frozen_200914890569652,5
RU1229A_Frozen_166265496395171,11
RU1229A_Frozen_125049808833454,5
RU1229A_Frozen_240162168061238,5
RU1229A_Frozen_165260098230644,5
RU1229A_Frozen_121940386994597,18
RU1229A_Frozen_226392668793700,5
RU1229A_Frozen_130615940083044,5
RU1229A_Frozen_126843065067301,5
RU1229A_Frozen_200897608768244,5
RU1229A_Frozen_197066466412331,5
RU1229A_Frozen_231703498316021,5
RU1229A_Frozen_126216000165667,5
RU1229A_Frozen_191648511937259,5
RU1229A_Frozen_135690590772004,5
RU1229A_Frozen_226967222938419,5
RU1229A_Frozen_231684183309085,5
RU1229A_Frozen_134540465948598,5
RU1229A_Frozen_201106048309678,5
RU1229A_Frozen_165190277950252,5
RU1229A_Frozen_121955407248094,18
RU1229A_Frozen_162096976873820,5
RU1229A_Frozen_240135624408301,5
RU1229A_Frozen_135690563476723,5
RU1229A_Frozen_131227018185574,5
RU1229A_Frozen_236220493229339,5
RU1229A_Frozen_241109240080686,5
RU1229A_Frozen_165920824773475,5
RU1229A_Frozen_122490814417197,12
RU1229A_Frozen_129998523886820,5
RU1229A_Frozen_135142955243380,5
RU1229A_Frozen_191706615728948,18
RU1229A_Frozen_157469134215963,5
RU1229A_Frozen_227516829846437,5
RU1229A_Frozen_120864497424166,5
RU1229A_Frozen_157673039026476,5
RU1229A_Frozen_165191512864691,5
RU1229A_Frozen_130074625128859,5
RU1229A_Frozen_200897589099820,17
RU1229A_Frozen_191088259610419,5
RU1229A_Frozen_122307606920430,5
RU1229A_Frozen_169560836532635,5
RU1229A_Frozen_191148404164846,5
RU1229A_Frozen_196662873676702,5
RU1229A_Frozen_131081035467549,5
RU1229A_Frozen_156572828454244,5
RU1229A_Frozen_230748953892715,5
RU1229A_Frozen_135006469933475,5
RU1229A_Frozen_200994244671925,5
RU1229A_Frozen_125720870205348,5
RU1229A_Frozen_122444899011821,5
RU1229A_Frozen_134463456500086,5
RU1229A_Frozen_195536637778332,5
RU1229A_Frozen_131164487993254,5
RU1229A_Frozen_157606856541940,5
RU1229A_Frozen_197254786534238,5
RU1229A_Frozen_166265523723494,5
RU1229A_Frozen_191553070053101,5
RU1229A_Frozen_134405309552886,5
RU1229A_Frozen_239589192060134,5
RU1229A_Frozen_135573391400245,5
RU1229A_Frozen_122352300846363,5
RU1229A_Frozen_235214365702948,5
RU1229A_Frozen_126284316986227,5
RU1229A_Frozen_191553069800691,5
RU1229A_Frozen_133837043723166,7
RU1229A_Frozen_230749732002587,5
RU1229A_Frozen_235214378284774,13
RU1229A_Frozen_125033690589484,5
RU1229A_Frozen_232372470955427,5
RU1229A_Frozen_205933572447028,5
RU1229A_Frozen_232303571351339,5
RU1229A_Frozen_134513488508838,5
RU1229A_Frozen_227494308539315,18
RU1229A_Frozen_157604605970733,5
RU1229A_Frozen_200444845943582,5
RU1229A_Frozen_133898368347500,5
RU1229A_Frozen_169220345903350,5
RU1229A_Frozen_131302207745326,5
RU1229A_Frozen_200444846172915,12
RU1229A_Frozen_165180748785973,5
RU1229A_Frozen_231840668604788,5
RU1229A_Frozen_230818613710198,5
RU1229A_Frozen_192308970175325,5
RU1229A_Frozen_200417895627173,5
RU1229A_Frozen_162011077528923,5
RU1229A_Frozen_230609206602476,5
RU1229A_Frozen_160243549624181,5
RU1229A_Frozen_164828856905123,5
RU1229A_Frozen_155828739823909,5
RU1229A_Frozen_192815641259310,5
RU1229A_Frozen_161326329649582,5
RU1229A_Frozen_227449332750629,5
RU1229A_Frozen_155888900847974,5
RU1229A_Frozen_231282308762470,5
RU1229A_Frozen_121322570733349,5
RU1229A_Frozen_130673819470572,5
RU1229A_Frozen_200417868466029,5
RU1229A_Frozen_134060488968941,5
RU1229A_Frozen_161529267120430,5
RU1229A_Frozen_200005566032795,5
RU1229A_Frozen_126820562353062,5
RU1229A_Frozen_226764286024926,5
RU1229A_Frozen_226889811283237,5
RU1229A_Frozen_125257148197732,8
RU1229A_Frozen_126150232631078,5
RU1229A_Frozen_157697990641502,18
RU1229A_Frozen_129524063750446,5
RU1229A_Frozen_160905404464355,5
RU1229A_Frozen_204773011187484,5
RU1229A_Frozen_201587052927395,5
RU1229A_Frozen_239586942048172,5
RU1229A_Frozen_241030004950765,5
RU1229A_Frozen_227296980949429,5
RU1229A_Frozen_230738995103539,5
RU1229A_Frozen_129454151194531,5
RU1229A_Frozen_228040681871644,5
RU1229A_Frozen_130598638864630,5
RU1229A_Frozen_205294937761629,12
RU1229A_Frozen_125236640409444,5
RU1229A_Frozen_227293384624942,5
RU1229A_Frozen_160999625047395,5
RU1229A_Frozen_195427009191158,5
RU1229A_Frozen_231772383730486,5
RU1229A_Frozen_170740583160245,5
RU1229A_Frozen_196654149093163,5
RU1229A_Frozen_235678503389030,5
RU1229A_Frozen_161952187411813,13
RU1229A_Frozen_192307002525931,5
RU1229A_Frozen_134405308771556,5
RU1229A_Frozen_236220493252958,4
RU1229A_Frozen_230604121196779,5
RU1229A_Frozen_231849405631717,5
RU1229A_Frozen_134394572065518,5
RU1229A_Frozen_235559336175453,5
RU1229A_Frozen_156034496064939,5
RU1229A_Frozen_156988246969764,5
RU1229A_Frozen_129430426343286,5
RU1229A_Frozen_227982995806046,12
RU1229A_Frozen_231916084059373,5
RU1229A_Frozen_231358961695134,5
RU1229A_Frozen_170265212046620,5
RU1229A_Frozen_192186322107691,5
RU1229A_Frozen_236230137728365,5
RU1229A_Frozen_157534947236773,5
RU1229A_Frozen_129645308759397,5
RU1229A_Frozen_166479197564276,5
RU1229A_Frozen_201448687094187,5
RU1229A_Frozen_161409781616053,5
RU1229A_Frozen_197185786013981,5
RU1229A_Frozen_130676100610475,5
RU1229A_Frozen_126224482909427,5
RU1229A_Frozen_201106029665076,5
RU1229A_Frozen_135573437863837,5
RU1229A_Frozen_231916099193627,5
RU1229A_Frozen_239543724465499,5
RU1229A_Frozen_120726897507740,5
RU1229A_Frozen_129660429391780,5
RU1229A_Frozen_169038971594541,5
RU1229A_Frozen_162011062652326,5
RU1229A_Frozen_121405260905901,5
RU1229A_Frozen_120778617740517,5
RU1229A_Frozen_122505060104949,5
RU1229A_Frozen_160783821552564,5
RU1229A_Frozen_157072030088540,5
RU1229A_Frozen_120788128320422,5
RU1229A_Frozen_130005128046958,5
RU1229A_Frozen_196019733519773,5
RU1229A_Frozen_161529248504740,6
RU1229A_Frozen_195424746105198,5
RU1229A_Frozen_134515801634542,5
RU1229A_Frozen_195615872207203,5
RU1229A_Frozen_231821326829988,5
RU1229A_Frozen_130691267741595,5
RU1229A_Frozen_134936708634419,5
RU1229A_Frozen_228049566973150,7
RU1229A_Frozen_231751817050476,5
RU1229A_Frozen_157562550249909,5
RU1229A_Frozen_235617018603884,5
RU1229A_Frozen_165180775815588,5
RU1229A_Frozen_196662873418548,5
RU1229A_Frozen_196172038752054,5
RU1229A_Frozen_199944362415963,5
RU1229A_Frozen_130608274987813,5
RU1229A_Frozen_135573405850980,5
RU1229A_Frozen_236700571486509,5
RU1229A_Frozen_192788843878694,5
RU1229A_Frozen_241097650424693,5
RU1229A_Frozen_134530788386669,5
RU1229A_Frozen_134542465386277,5
RU1229A_Frozen_231151760755038,5
RU1229A_Frozen_170677501384550,5
RU1229A_Frozen_227911879056156,5
RU1229A_Frozen_125049781836006,5
RU1229A_Frozen_131174451599068,5
RU1229A_Frozen_170728684382638,5
RU1229A_Frozen_165806633314164,17
RU1229A_Frozen_130127284595126,5
RU1229A_Frozen_239381838514605,5
RU1229A_Frozen_169081801456859,5
RU1229A_Frozen_121414925014948,12
RU1229A_Frozen_231772337661787,1
RU1229A_Frozen_192129413896500,5
RU1229A_Frozen_239586942512492,5
RU1229A_Frozen_161547099265947,5
RU1229A_Frozen_130134916131237,5
RU1229A_Frozen_226760961973477,12
RU1229A_Frozen_196104808453861,5
RU1229A_Frozen_133855284423515,5
RU1229A_Frozen_133906856275356,5
RU1229A_Frozen_204410994711987,5
RU1229A_Frozen_200897608738588,12
RU1229A_Frozen_236161793678126,5
RU1229A_Frozen_160370412377891,5
RU1229A_Frozen_226394681849773,5
RU1229A_Frozen_230612589562718,5
RU1229A_Frozen_231686464747877,5
RU1229A_Frozen_160361975078299,5
RU1229A_Frozen_165800190077172,5
RU1229A_Frozen_196114222374299,5
RU1229A_Frozen_239406522256236,5
RU1229A_Frozen_161461186747230,22
RU1229A_Frozen_241054881011572,5
RU1229A_Frozen_134583281937315,5
RU1229A_Frozen_161461218724590,5
RU1229A_Frozen_134601835138419,22
RU1229A_Frozen_164828875450795,5
RU1229A_Frozen_239517102370094,5
RU1229A_Frozen_231849405662941,5
RU1229A_Frozen_197066497420531,5
RU1229A_Frozen_200914085210357,5
RU1229A_Frozen_235551820200861,5
RU1229A_Frozen_232448572640622,5
RU1229A_Frozen_195486052371867,5
RU1229A_Frozen_196596601317733,5
RU1229A_Frozen_204882366876580,5
RU1229A_Frozen_235600107452195,5
RU1229A_Frozen_126905208194859,5
RU1229A_Frozen_230679180392365,6
RU1229A_Frozen_226960765995444,5
RU1229A_Frozen_230731506145059,5
RU1229A_Frozen_192718870337973,5
RU1229A_Frozen_192120152770868,5
RU1229A_Frozen_227312731056028,5
RU1229A_Frozen_195402151388981,5
RU1229A_Frozen_227293357365035,5
RU1229A_Frozen_227449345531227,5
RU1229A_Frozen_169012813842294,5
RU1229A_Frozen_240618627316644,5
RU1229A_Frozen_232303617599323,5
RU1229A_Frozen_196664886978478,5
RU1229A_Frozen_157623933693171,5
RU1229A_Frozen_131223690361774,5
RU1229A_Frozen_240152489381214,5
RU1229A_Frozen_195622417939244,5
RU1229A_Frozen_205315097971622,5
RU1229A_Frozen_155828771282230,5
RU1229A_Frozen_205366758619446,5
RU1229A_Frozen_200444845419366,5
RU1229A_Frozen_155828771575588,12
RU1229A_Frozen_201129490234205,5
RU1229A_Frozen_241055640209838,5
RU1229A_Frozen_164640655796006,5
RU1229A_Frozen_130665331707309,5
RU1229A_Frozen_192186294389549,5
RU1229A_Frozen_230799420581675,5
RU1229A_Frozen_121955438452060,5
RU1229A_Frozen_227362345740723,5
RU1229A_Frozen_191087051500395,5
RU1229A_Frozen_134542464538421,5
RU1229A_Frozen_122359119538525,5
RU1229A_Frozen_156515947923702,5
RU1229A_Frozen_165258057606942,5
RU1229A_Frozen_131163533830555,5
RU1229A_Frozen_160438164809525,5
RU1229A_Frozen_226283261745909,5
RU1229A_Frozen_227295653711141,5
RU1229A_Frozen_205913440597854,5
RU1229A_Frozen_121877975447979,5
RU1229A_Frozen_197145283226867,5
RU1229A_Frozen_164750326872878,5
RU1229A_Frozen_192739567364462,5
RU1229A_Frozen_126912872434405,5
RU1229A_Frozen_134583266995419,5
RU1229A_Frozen_129660457011444,5
RU1229A_Frozen_231151714880875,5
RU1229A_Frozen_135572182977325,5
RU1229A_Frozen_134465289369452,5
RU1229A_Frozen_191551069903276,5
RU1229A_Frozen_160432810542891,5
RU1229A_Frozen_126834220914404,5
RU1229A_Frozen_135615179544501,5
RU1229A_Frozen_196569604709675,5
RU1229A_Frozen_192883167705966,5
RU1229A_Frozen_230600482151197,5
RU1229A_Frozen_200914117191414,5
RU1229A_Frozen_161394749758878,5
RU1229A_Frozen_170755630722468,5
RU1229A_Frozen_165875773820196,5
RU1229A_Frozen_165379552504235,5
RU1229A_Frozen_226960765479734,12
RU1229A_Frozen_130050198034741,5
RU1229A_Frozen_160919113386715,5
RU1229A_Frozen_122298721221046,5
RU1229A_Frozen_134394602708397,5
RU1229A_Frozen_169107437243318,5
RU1229A_Frozen_125786503133494,5
RU1229A_Frozen_226884411059059,5
RU1229A_Frozen_122285077419875,5
RU1229A_Frozen_161952168012509,5
RU1229A_Frozen_160432811264348,5
RU1229A_Frozen_157071999429876,5
RU1229A_Frozen_130751350885611,5
RU1229A_Frozen_241054862760732,5
RU1229A_Frozen_122283715615643,2
RU1229A_Frozen_164707389565164,5
RU1229A_Frozen_135622005745963,5
RU1229A_Frozen_157560314186094,5
RU1229A_Frozen_134583281470315,5
RU1229A_Frozen_126913556211931,5
RU1229A_Frozen_197264046974709,5
RU1229A_Frozen_231849393244445,5
RU1229A_Frozen_227499946232670,5
RU1229A_Frozen_130134916351836,5
RU1229A_Frozen_121751127350517,5
RU1229A_Frozen_236701797763804,5
RU1229A_Frozen_134463410527157,5
RU1229A_Frozen_125262263379699,5
RU1229A_Frozen_227920825432374,5
RU1229A_Frozen_156941838900462,5
RU1229A_Frozen_134513501097307,5
RU1229A_Frozen_232321046670699,5
RU1229A_Frozen_129978405641461,5
RU1229A_Frozen_231151760689572,5
RU1229A_Frozen_130546012154164,5
RU1229A_Frozen_196586488917211,5
RU1229A_Frozen_236700571486452,5
RU1229A_Frozen_125583565385125,5
RU1229A_Frozen_121829791255395,5
RU1229A_Frozen_231349297273059,5
RU1229A_Frozen_235144572483444,5
RU1229A_Frozen_121414912526068,5
RU1229A_Frozen_232321034074406,5
RU1229A_Frozen_169038971059052,5
RU1229A_Frozen_120781404265885,5
RU1229A_Frozen_200444872636773,5
RU1229A_Frozen_192677443718499,5
RU1229A_Frozen_226401123781364,5
RU1229A_Frozen_130127265713389,5
RU1229A_Frozen_196730684565875,5
RU1229A_Frozen_157534916064997,5
RU1229A_Frozen_232242548169076,5
RU1229A_Frozen_205441772215091,5
RU1229A_Frozen_204772979141918,5
RU1229A_Frozen_160364225805092,5
RU1229A_Frozen_192661069359403,5
RU1229A_Frozen_196596600789363,5
RU1229A_Frozen_129446769187699,5
RU1229A_Frozen_232313249458917,5
RU1229A_Frozen_226970295487397,5
RU1229A_Frozen_166333993405164,5
RU1229A_Frozen_231703483464108,5
RU1229A_Frozen_239589205072244,5
RU1229A_Frozen_226889764355317,5
RU1229A_Frozen_195486083832668,5
RU1229A_Frozen_170672147610468,12
RU1229A_Frozen_162080078121894,5
RU1229A_Frozen_125049782032229,5
RU1229A_Frozen_131148515796726,5
RU1229A_Frozen_135690563017965,5
RU1229A_Frozen_134447990525174,18
RU1229A_Frozen_130691267226996,5
RU1229A_Frozen_130132634123062,5
RU1229A_Frozen_230809083459507,5
RU1229A_Frozen_192815688009950,5
RU1229A_Frozen_201532546365862,5
RU1229A_Frozen_240135578433771,5
RU1229A_Frozen_196019714182374,5
RU1229A_Frozen_191689600686814,5
RU1229A_Frozen_130142298617629,5
RU1229A_Frozen_235122008938844,5
RU1229A_Frozen_231357497101725,5
RU1229A_Frozen_157561624872685,5
RU1229A_Frozen_134530788345565,5
RU1229A_Frozen_239997897854189,5
RU1229A_Frozen_231916111514989,5
RU1229A_Frozen_161461187496886,13
RU1229A_Frozen_191166508035500,5
RU1229A_Frozen_126700284697507,5
RU1229A_Frozen_205990615017892,5
RU1229A_Frozen_170139200153462,5
RU1229A_Frozen_134515769927989,5
RU1229A_Frozen_231684156287851,5
RU1229A_Frozen_157689566645030,5
RU1229A_Frozen_122490786536373,5
RU1229A_Frozen_125583566202668,5
RU1229A_Frozen_164761854667163,5
RU1229A_Frozen_164640683375851,5
RU1229A_Frozen_200896668716389,5
RU1229A_Frozen_228050747673381,5
RU1229A_Frozen_169082619586403,5
RU1229A_Frozen_120781389909350,5
RU1229A_Frozen_170113833064307,5
RU1229A_Frozen_121963875288805,5
RU1229A_Frozen_227425427340510,5
RU1229A_Frozen_129593903823667,5
RU1229A_Frozen_162078842865525,5
RU1229A_Frozen_226401105071006,5
RU1229A_Frozen_195488065436398,5
RU1229A_Frozen_195959557638893,5
RU1229A_Frozen_121802786827051,5
RU1229A_Frozen_228049554659163,5
RU1229A_Frozen_227293403429805,5
RU1229A_Frozen_196517009739059,5
RU1229A_Frozen_133906855803126,5
RU1229A_Frozen_191139711407964,5
RU1229A_Frozen_197271819045595,5
RU1229A_Frozen_192238014389036,5
RU1229A_Frozen_196157006371179,10
RU1229A_Frozen_195615840725302,5
RU1229A_Frozen_130751378344244,13
RU1229A_Frozen_226417199179556,5
RU1229A_Frozen_125049782353142,5
RU1229A_Frozen_239396890000677,5
RU1229A_Frozen_201104123349805,5
RU1229A_Frozen_122369587668828,5
RU1229A_Frozen_131148501440812,5
RU1229A_Frozen_121963875592542,5
RU1229A_Frozen_129567980735771,5
RU1229A_Frozen_164750338939302,5
RU1229A_Frozen_191622848862580,5
