Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44,RORA_RORB
RU1108a_Bambanker_Frozen_156933486398365,0.33299696,0.0013141792,0.61396754,0.0,0.48894587,0.0,0.0,9.345566e-06,4.071392e-08,0.1803859,0.00549885,0.13870297,0.0,0.17332897,0.1406327,0.15174301,0.04453499,2.7655115,0.31869212,1.4447196e-05,1.2388406,2.898769,0.301509,0.2521874,0.15138938,0.0,0.0,0.0029301853,0.18463449,1.4902406,2.061144,0.8282528,0.0048475745,0.28163484,0.5841213,0.04337086,0.12269749,0.24240646,0.56440455,0.12906104,2.603724e-05,0.03242814,0.014254444,0.64048326,3.9094193,0.1512418,0.16282701,7.831016e-05,0.9120182,0.8306899,0.0638093,0.0,4.6427774,0.15018134,0.09521068,0.016266014,0.26063353,0.0029502308,0.39184242,0.5441633,0.24206017,0.24447232,0.012472554,0.010703989,0.45569783,0.011737928,0.8432245,0.31944376,3.1107283,0.17910926,0.0,0.0064743813,0.012772594,0.0,0.37648982,0.057441767,0.00027030596,0.59157306,0.33168474,0.00020366232,1.8052539e-07,0.02724951,0.0,0.7933824,0.42788956,0.13743776,0.0751015,0.16696775,0.07876045,0.12529197,0.0073948,0.14441357
RU1108a_Bambanker_Frozen_135571558259627,0.15270986,0.010948182,0.539827,0.00033769285,0.22137044,0.0,0.0,0.0018946085,1.8817022e-05,0.17459159,0.0041563064,0.10934617,0.0004912106,0.3053654,0.07833271,0.22460732,0.045485944,2.5968263,0.13647607,0.0035993478,1.585911,2.712127,0.21826707,0.36951825,0.19162461,9.797412e-05,0.0017734331,0.0022884796,0.11261814,1.523076,3.363147,0.7005288,0.0037820146,0.29086623,0.64050126,0.05106628,0.19935577,0.12405838,0.81940454,0.080850296,0.0,0.04241055,0.024558492,0.52190477,3.9325662,0.20986573,0.116293535,0.003344932,1.7048756,0.8594213,0.044131238,2.673314e-05,4.395901,0.03891638,0.08488745,0.010782763,0.32225522,0.0016876954,0.6210887,0.3682478,0.37042037,0.24674511,0.0012229797,0.028193848,0.48210996,0.004724078,0.70689815,0.33527938,2.645251,0.26702765,0.00020084833,0.007487272,0.0067624133,2.027405e-05,0.03135653,0.081479944,0.0009087061,0.23164442,0.50531995,0.00029996425,0.0,0.022274574,0.00051216746,0.29728514,0.19792391,0.021980066,0.057711132,0.14090742,0.02849156,0.12742427,0.0022896961,0.106802338
RU1108a_RPMI_204213425487262,0.2497095,0.0073335976,0.6044735,8.102783e-06,0.40061152,0.0,0.0,7.0324604e-05,1.47229175e-05,0.15126622,0.0047413404,0.120984554,1.5524962e-05,0.1973089,0.1484903,0.103136264,0.04277814,2.0489604,0.20866102,0.000127723,1.0069413,2.918721,0.30245999,0.2410745,0.16287859,2.1350331e-08,1.0201907e-05,0.006383253,0.21809272,0.96437347,2.0288925,0.6326899,0.0029676098,0.23884192,0.5913407,0.05163205,0.09313416,0.16671406,0.50592995,0.11756871,0.00011200439,0.024284663,0.011847567,0.5970462,3.1542716,0.16421463,0.1504983,0.0004934202,0.9731578,0.71928436,0.062670626,3.514505e-05,3.7586153,0.10073187,0.1106391,0.0063856896,0.24953751,0.003174136,0.45824873,0.47839707,0.23648968,0.20658158,0.009551781,0.0071033896,0.49484754,0.006869582,0.764719,0.30349755,2.4524078,0.19854021,1.7101036e-05,0.0071374206,0.0063029397,5.6707954e-09,0.30352983,0.06309279,0.00077195006,0.5023919,0.413479,0.003160414,6.0001457e-05,0.023306148,2.859727e-08,0.6372009,0.3533549,0.12754543,0.06755081,0.15066712,0.089168005,0.11514101,0.014518511,0.14521201
RU1108a_Bambanker_227363553241454,0.21142259,0.005824919,0.6052115,3.522197e-05,0.2769912,0.0,0.0,0.00027741643,5.3878164e-05,0.20145069,0.0034717652,0.06649634,0.00015191003,0.2956086,0.12144615,0.14532529,0.053011764,2.7106898,0.18606873,0.0010192884,1.3555468,2.8764672,0.31584355,0.21417688,0.21463712,1.3496713e-06,6.344869e-05,0.003951783,0.20301105,1.2487559,2.1634538,0.6596629,0.012696937,0.25592777,1.0574151,0.03343241,0.13172783,0.17984913,0.52316916,0.11461452,0.0035811297,0.042221047,0.016388219,0.48279256,3.741979,0.30815923,0.17035232,0.00042505388,1.0936857,0.8128437,0.048752584,1.2528136e-06,4.4453096,0.10694859,0.12716857,0.0056000715,0.36352816,0.0016647158,0.7767917,0.48951054,0.20078102,0.21561253,0.022943445,0.0036282958,0.59741706,0.00856822,0.8711751,0.3466209,2.801905,0.3039547,0.0005053328,0.010000839,0.01472403,1.558789e-08,0.14955233,0.08232031,0.0034258172,0.5945317,0.5643215,0.0009588467,0.0,0.050481267,1.9487348e-05,0.65436286,0.31664947,0.07959532,0.039549418,0.15549617,0.14465868,0.13253957,0.013229865,0.14711622
RU1108a_RPMI_131234280692510,0.13862376,0.015664808,0.4439482,0.00014738723,0.16785733,0.0,0.0,0.0035840124,3.4646584e-06,0.15162866,0.0024158238,0.09382087,0.0002097377,0.22693601,0.07114199,0.15824382,0.025535213,1.7530292,0.111195,0.001443873,1.1877764,2.834507,0.2805161,0.3624908,0.18491682,0.00058197905,0.0007489243,0.001814794,0.085258715,1.0863776,3.4941568,0.6213746,0.004486366,0.25169668,0.5797632,0.039322447,0.12204457,0.09105958,0.78513724,0.08825977,0.0,0.03474361,0.017411852,0.5149177,3.1691854,0.1469298,0.08381383,0.0024411606,1.7241024,0.7161195,0.03969358,8.1312515e-05,3.8559115,0.028529327,0.05423119,0.008332842,0.27745086,0.002205495,0.6423902,0.34448972,0.3226766,0.23113254,0.0010446955,0.01749167,0.5314791,0.008911021,0.69513106,0.3257,2.0178726,0.21917967,3.1442783e-06,0.0021042496,0.0064878897,4.1438798e-05,0.031398688,0.07504226,0.00084130664,0.26658985,0.49291125,4.7388703e-06,0.0,0.006497319,0.00020312013,0.26438972,0.1749385,0.016153868,0.053971536,0.1296861,0.012904505,0.09611783,0.0019109745,0.100535344
RU1108a_Bambanker_Frozen_169587518687541,0.11539714,0.014596033,0.5914146,0.00028856526,0.24779887,0.0,0.0,0.003366146,3.2977638e-05,0.18097377,0.0027415806,0.10636354,0.00016288702,0.295407,0.10736232,0.21168293,0.037571847,2.4251213,0.1408661,0.0055593755,1.4022336,2.8128116,0.32680818,0.38547057,0.22892235,0.0003382631,0.0008427404,0.0060582655,0.14226943,1.3784409,3.248742,0.6968787,0.01168456,0.2958601,0.6212547,0.049889278,0.2009538,0.16542181,0.7618466,0.10905886,1.4739547e-06,0.060504142,0.028695416,0.5123189,3.8989398,0.24376893,0.16224109,0.005235817,1.6683519,0.82971734,0.04073979,3.1753938e-05,4.42386,0.06619845,0.08060832,0.016109768,0.32193884,0.0016909301,0.70781136,0.43211535,0.41717687,0.26688942,0.006464852,0.031932708,0.6208088,0.010445581,0.79415673,0.40446004,2.6798277,0.29240033,7.544292e-05,0.012056659,0.008027099,1.2235384e-07,0.04623815,0.0787284,0.00070150814,0.25489068,0.5870989,0.0003785949,0.0,0.01898858,0.00025485846,0.37358907,0.1980014,0.038905684,0.063468814,0.13814946,0.040370476,0.13618068,0.013477564,0.133914017
RU1108a_RPMI_155911449401244,0.11457148,0.01802601,0.43593448,0.0021295086,0.25372946,0.0,0.0,0.0009355539,1.187632e-07,0.17136231,0.0033507892,0.06815213,0.001995401,0.35790476,0.098867156,0.2049382,0.032038465,2.5640898,0.11937296,0.0042184247,1.2184485,2.5612738,0.30419135,0.25659573,0.2636268,0.0008517542,0.0005038497,0.0014590942,0.13929632,1.3710704,2.9958305,0.48342332,0.0033331846,0.30532044,0.4712717,0.03586241,0.15962185,0.097487174,0.8028073,0.08637957,0.0,0.06881733,0.01439946,0.3773737,4.2994614,0.1352257,0.15035412,0.0029040047,1.6682836,0.76795506,0.057680115,0.0017174738,4.4357095,0.043273393,0.07294713,0.0074884146,0.31250098,0.0023500223,0.7928529,0.3548981,0.3149604,0.25567245,0.0035874755,0.02924802,0.5298966,0.010546222,0.85530776,0.319394,2.61194,0.24029398,3.0865664e-05,0.00474239,0.014976499,0.00010423541,0.02805274,0.077089556,0.0015840476,0.22800474,0.6503193,0.000111894566,8.95925e-09,0.007823837,0.00035166595,0.1949376,0.14970034,0.03334352,0.04283576,0.09649886,0.013700894,0.08590874,0.0019140971,0.14848516
RU1108a_RPMI_131242050604275,0.09539613,0.01443076,0.46916896,0.00027916636,0.2486283,0.0,0.0,0.0028249347,1.4529477e-05,0.12301211,0.0058263596,0.09158827,0.0012330703,0.24382012,0.07992561,0.1266838,0.030357014,1.5964235,0.08834586,0.0018201501,0.9713857,3.2184463,0.28894842,0.33564922,0.18032598,0.0001487331,0.00039902295,0.0032772364,0.09575081,0.85788137,3.3057783,0.47998846,0.0028792757,0.25079826,0.46670565,0.043605395,0.10485228,0.105966255,0.62767404,0.08447688,7.8006664e-08,0.041261602,0.017802507,0.41176704,2.9685807,0.14492702,0.09493735,0.003109194,1.5993793,0.6663744,0.03404648,0.0005539165,3.5610106,0.039811794,0.05933919,0.0061583775,0.25664827,0.0025156445,0.6643214,0.3386409,0.27625573,0.22165434,0.0018636835,0.022557793,0.4621237,0.0124783935,0.6468106,0.31959087,2.093995,0.16677481,1.7767083e-05,0.0016965293,0.008094518,0.0003312987,0.030925522,0.07013108,0.0014823168,0.23259068,0.4607628,5.4155855e-05,2.3109013e-08,0.0092747,1.1404354e-05,0.2522054,0.16481557,0.033045217,0.038323175,0.12475985,0.019278282,0.122897826,0.0033877857,0.1066855985
RU1108a_Bambanker_166400385271581,0.10799735,0.009916756,0.5777767,0.00013138226,0.24442796,0.0,0.0,0.0010574482,0.00010837222,0.15108913,0.0039519486,0.10273225,0.00018226357,0.2857665,0.08545645,0.1953497,0.045786195,2.521423,0.12149299,0.0047950605,1.3048083,3.0048661,0.2644611,0.36995357,0.18369101,9.0133195e-05,0.0010481668,0.0016248734,0.112590685,1.4902971,3.2407966,0.6508931,0.0071797906,0.27171677,0.670935,0.056881934,0.17138419,0.14721417,0.70994776,0.07508298,3.3040022e-11,0.049240705,0.028148962,0.46376783,4.0287595,0.20274071,0.11119233,0.006036436,1.5990834,0.88407063,0.034459207,0.00012128997,4.493427,0.044094674,0.0849116,0.01142416,0.2771693,0.0020511628,0.64398795,0.37956536,0.36656964,0.22705588,0.001859326,0.033549562,0.51857686,0.00446842,0.68134326,0.30600584,2.6557415,0.23842682,0.00020181027,0.008809334,0.0049643824,8.0251533e-07,0.03167392,0.07592202,0.0011593982,0.20825362,0.4599567,0.0002332705,0.0,0.01522864,4.4035485e-05,0.32012028,0.19803411,0.022617055,0.048559967,0.14488286,0.04116231,0.13025276,0.0031629805,0.10315403249999999
RU1108a_Bambanker_Frozen_240617688558302,0.12327793,0.009454632,0.5564815,0.0015588206,0.24540104,0.0,0.0,0.0014232148,0.00014629163,0.15659328,0.008849072,0.101420805,0.00027204366,0.33791992,0.092738934,0.18175232,0.040667906,2.2131207,0.11435194,0.0011231934,1.3602622,2.822045,0.22938146,0.3638329,0.1889113,0.00017174066,0.00036082265,0.0061101043,0.13679633,1.1823945,3.2572324,0.6332967,0.00568054,0.26943994,0.5940692,0.04872543,0.16166855,0.11615688,0.75208294,0.07528599,0.0,0.052935783,0.030779138,0.501603,3.673119,0.15638596,0.10567222,0.0041902633,1.5672804,0.8604944,0.051541295,3.1075917e-05,4.1031833,0.041709106,0.07565992,0.013470183,0.2875113,0.0049562403,0.63842994,0.36858067,0.3362556,0.24170779,0.001234216,0.027184362,0.4940764,0.0040829955,0.66201365,0.33887553,2.275863,0.2417232,0.00043392018,0.008850128,0.006845491,2.8853177e-05,0.029798865,0.098481975,0.00071869977,0.20671585,0.4638092,3.160872e-05,0.0,0.01837111,0.00048271462,0.2867391,0.18533513,0.035811592,0.059044298,0.14708415,0.03744006,0.124409884,0.005663816,0.112361446
RU1108a_Bambanker_131217401531163,0.16207372,0.0007564121,0.5191335,9.886249e-09,0.15935639,0.0,0.0,0.0003229466,0.0009618477,0.15797743,0.0027041575,0.033037655,3.746161e-05,0.23154356,0.066996336,0.080895156,0.029373111,1.4702282,0.18457824,0.0015046243,1.1936332,3.0178118,0.34472144,0.2803614,0.14772409,5.7276655e-09,2.0932943e-05,0.0042767646,0.12017348,0.73330486,2.1545787,0.56000054,0.0055172397,0.24506553,1.2345741,0.035017565,0.08209304,0.103775054,0.33358622,0.11254418,0.00019895301,0.040110156,0.013615298,0.38448602,2.3416939,0.30482534,0.14512712,0.0026080036,1.1264598,0.5871867,0.02760261,3.5430808e-06,3.0892012,0.04425076,0.10292322,0.0020370306,0.3371931,0.0003027757,0.5966663,0.5162735,0.20255572,0.12037437,0.008335712,0.0014913601,0.69065934,0.0030370494,0.66975975,0.22331071,1.7535224,0.27659583,6.2567406e-06,0.015630417,0.0061079916,0.0,0.057338584,0.047002286,0.007445449,0.6266788,0.49212033,0.00041520505,2.3848579e-05,0.02227751,1.8266395e-05,0.59944934,0.19314651,0.030215882,0.025987145,0.18822236,0.20897065,0.10895975,0.006942294,0.088969986
