Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44
RU1322A_LN_226949759945963,0.1914778,0.024884744,0.5916887,0.00033530066,0.00062598777,6.2719795e-05,0.007702916,1.7074422e-07,0.096420795,0.00032582178,0.12847961,9.9620166e-08,5.742694e-07,0.00014018513,0.15464334,0.8265443,0.034896344,0.5449701,0.050995234,1.7053075e-05,3.7953267,2.415658,0.63013774,0.25490877,0.036282845,0.038121536,0.036895454,0.35195693,0.0067890817,0.3885283,9.788092e-05,0.07503935,0.007514974,0.4669663,1.0417196,0.08443665,0.5023218,0.4721275,0.49411878,0.012703897,0.045046158,0.11731514,1.1534417,0.6346164,1.2599112,1.8445902,0.3383593,4.4491394e-06,0.39499235,0.06789919,0.04344169,0.61322564,0.66789603,1.1288232,0.026560199,0.22820096,0.31161973,1.8706193,0.8349522,0.514738,0.6327562,0.6575655,0.08131087,0.011612734,0.50337267,1.0070419,0.28236866,1.1495517,3.1670835,1.293402,0.09311888,0.0007566429,0.12436023,0.051925246,0.075330116,0.038099423,0.0044819955,0.014909437,0.73789287,0.064114705,0.24104197,0.22379598,0.042272277,0.50250345,0.2641437,0.028584894,0.0034642639,0.32412767,0.12879498,0.24338658,1.9717276
RU1322A_LN_130132653587244,0.33853292,0.03782187,0.5507277,0.0048249913,0.002579668,1.4122185e-06,0.023734672,1.257116e-06,0.17564747,0.001171229,0.13929653,2.4835995e-06,2.1280186e-05,0.00048887025,0.36134374,1.221309,0.045129746,0.88495284,0.05210593,1.1362428e-05,3.8825252,2.220923,0.51879185,0.30393472,0.042550057,0.053616654,0.028727084,0.43095174,0.005615504,0.7566698,0.00087484525,0.029953564,0.011744042,0.63409257,0.7669266,0.14076264,0.56753254,0.37528804,0.6558674,0.015438763,0.036264297,0.16238664,1.3761647,0.7430984,1.4948738,1.8748711,0.31907827,7.426237e-06,0.4690029,0.13733795,0.06915683,0.69436437,1.4732895,1.3517877,0.035568736,0.31580433,0.32256293,2.1068492,0.87551165,0.48707864,0.5795158,0.9778357,0.065688804,0.01053561,0.5484699,2.0808806,0.30035892,1.28178,3.4338646,1.439513,0.08946031,0.0007153691,0.16803569,0.058931198,0.07065946,0.01850089,0.00515149,0.02411387,0.74932617,0.078977734,0.427016,0.23928207,0.050588727,0.8800566,0.31252435,0.06833829,0.01342531,0.33967975,0.03925269,0.20885484,1.6273847
RU1322A_LN_204359574665452,0.23426831,0.03231483,0.6303105,0.001460559,0.0009638024,0.0006861956,0.0073825386,4.7081503e-06,0.103928745,0.0007537082,0.13925046,2.701682e-07,5.9384223e-05,0.001416386,0.2483161,0.89123684,0.0367998,0.6311861,0.052540433,5.3248714e-05,4.1193237,2.3215623,0.65341145,0.28228122,0.060825106,0.040006187,0.02808047,0.34226862,0.012696982,0.588586,0.00059284986,0.060875375,0.0056356927,0.564083,0.8814019,0.114193045,0.5800792,0.40369138,0.5708246,0.023105908,0.06503561,0.13154463,1.2175238,0.7965482,1.3761232,1.7249547,0.3731277,7.7109e-06,0.46692416,0.12801513,0.059762973,0.62607294,0.95930934,1.3560613,0.03255331,0.2905948,0.3263451,1.8861617,0.8952087,0.49851215,0.64263177,0.862402,0.08645132,0.018646505,0.49977478,1.2369115,0.3285287,1.3304895,3.2427483,1.3747207,0.08953897,0.0013080771,0.13206336,0.05753438,0.08137473,0.039895855,0.0058202846,0.024830936,0.89131564,0.08703943,0.28980955,0.23242503,0.061036818,0.6110867,0.27060494,0.025610879,0.0077346503,0.3625348,0.092547014,0.26343238,1.9332905
RU1322A_LN_129515623135966,0.07880409,0.009107357,0.5434215,0.0031990595,0.0010931224,3.3517445e-08,0.008245805,3.6594578e-08,0.10036699,0.00073586166,0.06994816,1.4361219e-05,0.0,0.00014983657,0.14558351,0.6534982,0.031345505,0.64139616,0.037792254,8.8309e-06,3.5397022,2.3568642,0.49435294,0.23530832,0.04163782,0.051690646,0.044684883,0.24489409,5.6502166e-05,0.31037655,0.0014165835,0.019686468,0.0026678687,0.441572,1.2727816,0.08305947,0.47503114,0.3708238,0.4104957,0.013610785,0.03904293,0.09168734,0.8560531,0.48305818,1.2944008,1.6136736,0.24579558,4.496271e-06,0.35817033,0.041359283,0.02699334,0.44830716,0.86267537,0.9105917,0.03228645,0.28891784,0.28466362,1.6219884,0.8843374,0.49088743,0.5023261,0.49183372,0.06568637,0.0077580996,0.49367204,0.97665787,0.16897914,0.91495353,3.3227506,1.1689667,0.14321637,0.0053315386,0.10455766,0.053195834,0.0756753,0.01035669,0.0057015717,0.013288196,0.4652449,0.049978614,0.14036053,0.1779208,0.055776723,0.5467665,0.2536502,0.019638466,0.0008948789,0.27794152,0.20102337,0.15363692,1.5132669
RU1322A_LN_191166508322142,0.17499317,0.021704724,0.58146745,0.00027207306,0.0006252489,1.5943893e-05,0.0073944824,1.4139907e-07,0.09408318,0.0001421471,0.12188503,8.430434e-08,5.593511e-08,6.976161e-05,0.13905202,0.77628505,0.033635084,0.5287081,0.051451135,2.2789716e-05,3.67391,2.408372,0.61409336,0.23915899,0.029236076,0.037675332,0.040927667,0.3332822,0.0053889873,0.34329882,6.639904e-05,0.07564253,0.0063298745,0.44995424,1.1024759,0.072147705,0.47338998,0.48862833,0.45914435,0.0093183825,0.039937202,0.10691501,1.099932,0.61523694,1.2491907,1.85678,0.32575712,2.1763808e-06,0.37782383,0.05059764,0.035895385,0.58898926,0.62471575,1.0535814,0.029273625,0.21321344,0.30457723,1.8603106,0.8353042,0.5099961,0.6213347,0.6055713,0.07974225,0.009734182,0.5030894,0.94098544,0.26067308,1.0843061,3.1416366,1.2553638,0.10456298,0.0007884946,0.118674256,0.053968307,0.072739884,0.03611102,0.004203686,0.0106112305,0.68320113,0.05422431,0.22369641,0.2234024,0.039652195,0.47763842,0.2677853,0.02652227,0.0022186437,0.3051852,0.14689282,0.22882774,1.9453169
RU1322A_LN_231840681748790,0.15344864,0.020423587,0.46461976,0.0005574312,0.00093858235,0.0004964065,0.0054563372,6.4964047e-06,0.07874199,4.4175384e-05,0.08407603,6.8403676e-07,2.0448028e-06,0.002829498,0.17231227,0.76321065,0.030149326,0.5055711,0.043427344,1.0425409e-05,3.672677,2.1853611,0.46074116,0.19452061,0.049778365,0.019559912,0.030013172,0.2639863,0.0016576949,0.35971996,0.0009780882,0.049753156,0.0024787688,0.40788582,0.8304183,0.08306515,0.36017174,0.34635857,0.35508558,0.009734886,0.028783526,0.09650493,0.9424419,0.5909269,1.0280983,1.4411663,0.22283603,2.8627492e-06,0.31978562,0.06117467,0.032195523,0.48305085,0.7706505,0.9146341,0.01600877,0.22001049,0.20859559,1.5246155,0.73203975,0.40881923,0.46983716,0.5879558,0.04688001,0.0090676,0.3187221,0.97795564,0.24118914,0.92947906,3.10278,0.9238765,0.09324727,0.0007887347,0.09224817,0.0438662,0.06526495,0.022040466,0.0031292427,0.008228167,0.6372253,0.058889017,0.18662429,0.14236867,0.03709062,0.3489743,0.19233653,0.029780107,0.004410049,0.29416677,0.1085277,0.16473311,1.5794616
RU1322A_LN_161326298458412,0.20466906,0.035321403,0.6237867,0.0018386085,0.00090446393,0.0023888135,0.008453313,2.6258354e-05,0.09617676,0.0002968042,0.11379441,7.072613e-06,0.00011558772,0.004242271,0.20517588,0.87608075,0.03503227,0.5381358,0.06386158,0.00020611068,4.0301228,2.3205397,0.59344506,0.26547307,0.0614739,0.039643712,0.02212055,0.29293683,0.015944984,0.5150244,0.0014626009,0.047941197,0.0029522227,0.5515446,0.86600065,0.095822684,0.55061257,0.34857482,0.56654334,0.017838616,0.071729355,0.10456244,1.0109222,0.8489682,1.2899429,1.5679057,0.34625572,2.627332e-05,0.4747267,0.174983,0.047247298,0.597541,0.9013962,1.3226929,0.022430154,0.25881582,0.30607817,1.8225415,0.91004854,0.46326947,0.5982287,0.83090687,0.07064687,0.015092017,0.5033795,1.3100193,0.32072663,1.3019811,3.2044013,1.254361,0.12242654,0.0016621369,0.13181326,0.050915316,0.0879335,0.041205883,0.007012584,0.038356017,0.8592173,0.116489284,0.28451902,0.20214976,0.0715812,0.5210621,0.27042192,0.017604347,0.0104277255,0.3450828,0.10885618,0.22148493,1.5484128
RU1322A_LN_232313261840749,0.23390171,0.0317263,0.5672269,0.0022725738,0.002768875,0.0032963743,0.002307233,5.1868456e-06,0.1091566,0.00024196116,0.11578801,8.4288854e-07,1.0935183e-05,0.0053853802,0.25100175,0.9211221,0.038156256,0.4993683,0.058737583,2.285558e-05,4.034527,2.2072847,0.5762969,0.23718116,0.10612158,0.028215295,0.015238472,0.28622746,0.0032033247,0.4240861,0.0002806938,0.060141873,0.0027260452,0.4818252,0.6947601,0.07079384,0.5179333,0.3357725,0.45305464,0.012663597,0.039212696,0.096947536,0.9368847,0.7473497,1.0710835,1.3823361,0.30213878,1.1916172e-05,0.53950655,0.056821242,0.045586303,0.66603345,0.9816478,1.2458373,0.031233309,0.29715136,0.30495209,1.6622561,1.016994,0.3912013,0.48343,0.8725982,0.05842569,0.009928717,0.4173331,1.1927702,0.30888242,1.3562382,3.1639798,1.1085092,0.07914462,0.0003817072,0.13443676,0.040138997,0.06022471,0.021876674,0.003942485,0.0091287745,0.8184576,0.11449918,0.3012332,0.19950612,0.044652864,0.37064973,0.21697982,0.025492825,0.006533434,0.31873557,0.09191726,0.203408,1.4906192
RU1322A_LN_125720916351708,0.12813963,0.021268161,0.6309554,0.005018666,0.007559755,0.0,0.008097691,0.0,0.11634108,0.00073662284,0.07935426,1.47232e-07,0.0,3.0848964e-06,0.24880832,0.77594036,0.041534584,0.9005433,0.034024768,8.275049e-06,4.008579,2.4068658,0.5553548,0.26953676,0.042530436,0.05794871,0.036341947,0.29627132,0.00011362284,0.5516146,4.971604e-06,0.014559363,0.0077541796,0.55570114,1.2867402,0.10638627,0.6562458,0.3222732,0.5282955,0.020021226,0.05842076,0.14189772,1.0247594,0.5912672,1.7174404,1.6869266,0.31885958,1.0385878e-07,0.43445504,0.07735315,0.02850253,0.5391357,1.1836288,1.2349463,0.033557024,0.29662284,0.3717663,1.6930172,0.98440546,0.48428676,0.58919954,0.7091391,0.05872077,0.011777933,0.6223085,1.2765057,0.22444594,1.1082114,3.4504921,1.4137026,0.13517234,0.0016742412,0.114615224,0.0773095,0.070255265,0.020258507,0.013353472,0.015629977,0.57779783,0.086155675,0.21751834,0.22211324,0.08426679,0.8299977,0.30418372,0.018791748,0.007694732,0.3427394,0.14918382,0.17501238,1.5673444
RU1322A_LN_239956412550571,0.10190466,0.018189838,0.62824106,0.0054002013,0.005078213,0.0,0.006857435,3.2870304e-07,0.118048735,0.0005072113,0.078731336,7.993416e-07,3.9704905e-06,2.4466076e-06,0.19776644,0.73536,0.04270014,0.7349961,0.037243903,6.6505905e-05,3.6984737,2.436204,0.577426,0.26215374,0.041791663,0.059538715,0.041506827,0.27784678,0.00011147688,0.39866653,2.897576e-05,0.021872588,0.004255196,0.5334898,1.3093033,0.09580322,0.5953915,0.35810587,0.47798228,0.018705416,0.05219028,0.122366086,0.9365421,0.59248495,1.4812566,1.7694637,0.3353549,6.280227e-07,0.43447244,0.07522312,0.030997325,0.5282379,0.9152357,1.0594345,0.032675166,0.314137,0.3658769,1.7162113,0.96365255,0.4922796,0.58429754,0.6110518,0.06951112,0.009955337,0.6245819,1.1587632,0.20835845,1.0225518,3.4002194,1.3793474,0.15839662,0.0028936206,0.11291839,0.07009352,0.07148191,0.018404821,0.009916436,0.020334711,0.5594252,0.07284183,0.19981521,0.21919852,0.07483394,0.71221626,0.34112728,0.017648712,0.0060871285,0.32777664,0.20193833,0.18229385,1.5757122
RU1322A_LN_231703483472179,0.18817477,0.026319534,0.58840597,0.0010027363,9.853388e-05,1.7333185e-05,0.0070475643,0.0,0.08942744,2.2263304e-05,0.14562736,4.328914e-08,0.0,0.00057276123,0.13284528,1.0122285,0.03231585,0.49887052,0.063008316,1.0058527e-06,3.789894,2.5645125,0.5803231,0.23827837,0.026098292,0.040483084,0.027157297,0.41209155,0.0035544643,0.35704547,3.3379783e-05,0.045794923,0.007477502,0.45786244,0.8957081,0.07664551,0.43022853,0.4416424,0.5146073,0.009037097,0.0413154,0.12084642,1.1027921,0.6091343,1.2137392,1.6774304,0.30022687,8.076842e-07,0.38639417,0.05844286,0.04366005,0.6546925,0.591855,1.061266,0.032184917,0.18978749,0.27130812,1.8715415,0.8226066,0.43932188,0.5938436,0.63394666,0.06512839,0.0061387005,0.4468804,1.0188121,0.26561046,1.1722839,2.9394927,1.2071081,0.05787381,0.00050685875,0.11065514,0.04771426,0.06318918,0.021094048,0.0034042075,0.009214812,0.7293536,0.05595518,0.23722185,0.2176294,0.026502252,0.40237895,0.2121394,0.05538159,0.0020277363,0.30692467,0.09140434,0.19412708,1.9262131
RU1322A_LN_156945462783339,0.18315531,0.021257354,0.6086028,0.0050001154,0.0058558937,1.83277e-08,0.0109945685,0.0,0.11058044,0.0017947356,0.088913545,8.9764946e-08,0.0,0.0002152181,0.27669802,0.9746206,0.038135666,0.9829532,0.034351993,7.0477126e-06,4.3160596,2.3143015,0.55455315,0.25540856,0.078493856,0.0420676,0.02407236,0.29885697,0.00075250294,0.7360853,2.4679535e-05,0.013935511,0.009805358,0.57188255,1.0862447,0.10992234,0.71631396,0.3500994,0.5592518,0.015071021,0.07757507,0.15704794,1.108255,0.58481425,1.8446196,1.6314187,0.30046102,4.2836e-06,0.48419467,0.10756834,0.04515008,0.599099,1.5177649,1.4068445,0.03372796,0.27924114,0.3356427,1.7128571,1.0113206,0.48201552,0.6135437,0.7495374,0.05618303,0.015198607,0.6104283,1.45876,0.22947575,1.208607,3.4666834,1.4824003,0.13182032,0.0017505095,0.10087355,0.07574346,0.075139925,0.018302858,0.009290061,0.012896082,0.6837521,0.095147185,0.24805127,0.24946204,0.07882502,0.84859824,0.23369688,0.028898695,0.008532601,0.35221446,0.104860626,0.18444762,1.5684372
