Cell,ELF5,ZBTB18,MECOM,TEAD4,GLIS3,SIX1,EBF3,CD44,RORA,KMT2A,ETS1,NFKB1,SP110,ZBTB7A,CUX2,PRDM16,NEUROG2,SOX9,FOS,GATA6,NFATC2,TCF7L2,PROX1,STAT4,FOXP1,STAT1,RUNX2,MEIS2,GRHL2,FOSB,ARID5B,CREB1,REL,NFE2L2,PPARG,JUN,ICAM1,RARB,NFIB,REST,SIX4,ZBTB20,NCAM1,TCF4,CUX1,PLAGL1,RARG,SOX6,ZEB1,BBX,EHF,JUND,FOXO3,BCL6,BACH1,CD24,JUNB,RUNX1,PBX1,NPAS2,SMAD3,NR3C2,LMX1B,AHR,EPCAM,NR2F2,TBX15,TCF7L1,ESR1,TEAD1,SP100,RORB,TCF12,SOX5,EPAS1,BACH2,PKNOX2,HSF2,EGR1,LCOR,NFIA,STAT2,HIF1A,NFIX,THRB,ASCL1
RU1215_192110488599350,0.00016289792,0.29905874,0.110235274,0.30591822,0.029317131,0.57529134,0.05050734,0.29951,0.11037859,0.8541523,0.0070670373,0.12730008,0.034231387,0.25831485,0.008889469,0.0006550052,0.15191457,0.12538294,0.41887212,0.0044241254,0.0010226646,0.23079176,0.2523419,0.0019366201,0.6777474,0.17085357,0.0027053405,0.30182582,0.00063424546,0.053825136,0.0649429,0.2549304,0.31351373,0.5581158,0.0015724783,1.7367268,0.005158355,0.009438234,0.48087627,0.30672178,0.113155715,0.11097841,0.503954,1.052087,0.2065159,0.17824271,0.0021066172,0.018197514,0.78952813,0.9651738,0.00040678936,1.9713227,0.42542443,0.06608963,0.25368768,2.0634236,0.46569225,0.10604911,0.34443954,1.1577353e-06,0.034943357,0.00028823165,2.3025307e-06,0.009723573,0.58894193,0.75741357,0.015820337,0.11906054,0.0016149449,0.27252343,0.008894217,0.6294584,0.51663804,0.031886786,0.0035435657,0.038881257,0.038285352,0.30772346,0.1669737,0.247582,0.24888074,0.13167647,0.5445314,0.100792915,0.0074067093,0.08057591
RU1215_134396885264734,9.28095e-05,0.36839044,0.14037792,0.38711295,0.052092195,0.5653717,0.047740784,0.49313837,0.130995,0.9828434,0.014449227,0.140151,0.02866263,0.22396876,0.009086403,0.00053830177,0.09344937,0.15131009,0.4826071,0.0077525345,0.00075646216,0.27032837,0.19554624,0.002897546,0.7507515,0.16798544,0.0034462502,0.29157388,0.00013673221,0.07737019,0.068288475,0.283884,0.30082035,0.53120023,0.0022123302,1.885771,0.0059184046,0.015025595,0.52337235,0.36815935,0.07940456,0.12288954,0.62892646,1.2457062,0.25962722,0.26070923,0.0033211587,0.025261402,0.83901227,0.9823987,0.00014534651,1.9183949,0.48396403,0.096387535,0.3041343,1.7706757,0.5407963,0.114913076,0.43624073,8.277739e-07,0.03904449,0.00056109583,1.4847792e-06,0.010315468,0.5649236,0.71119726,0.028747667,0.14323023,0.0011328671,0.29941356,0.02042176,0.6176527,0.5625542,0.061703812,0.008522944,0.038385358,0.06448459,0.32902274,0.28146097,0.24779588,0.28653646,0.15703627,0.569461,0.12387807,0.015210203,0.048451137
RU1215_236167967390627,0.0010331378,0.33188742,0.17705028,0.059745118,0.011755617,0.24920708,0.012142071,0.50241435,0.16764617,1.1420236,0.14373904,0.03949699,0.022087857,0.25411057,0.005354273,0.006007699,0.06697215,0.089046456,0.89222866,0.0054224175,0.02910327,0.19410104,0.18810102,0.0011981829,0.6267468,0.1254759,0.0147198485,0.323199,0.02674473,0.32218167,0.04511156,0.24836573,0.18325317,0.3477903,0.007585558,3.5634456,0.00871768,0.027678987,0.6136964,0.34377304,0.3685523,0.35073417,0.48525897,0.7930026,0.13397571,0.09280507,0.0006461732,0.017424852,0.54542094,0.44431823,0.028883647,1.7164608,0.2601635,0.15300852,0.36674052,1.0761902,0.71837956,0.21245548,0.343426,0.0035170089,0.03027108,0.00025660088,0.00032277865,0.026171055,0.31744394,0.46280834,0.0055988026,0.07179703,0.025821036,0.31270003,0.03316994,0.5251546,0.29653943,0.05971757,0.016490158,0.028293882,0.009477637,0.22521874,0.15419124,0.19731273,0.28777564,0.103289224,0.46610713,0.05744547,0.0014196062,0.3823759
RU1215_126700256909158,3.2929507e-05,0.07818533,0.05538742,0.11312594,0.003293686,0.13884857,0.009123775,0.14562128,0.032975502,0.4562127,0.020326806,0.07111585,0.0035279342,0.116623506,0.0070216465,0.0005013359,0.1026982,0.093804255,0.4315193,0.004747379,0.0027931514,0.04808534,0.1470149,0.000827826,0.35846096,0.059760883,0.0037292438,0.14282624,0.0030274368,0.048777148,0.0207777,0.1448084,0.09102052,0.296749,0.017222576,1.4380993,0.001823303,0.009469931,0.2280879,0.12179604,0.11517149,0.0636036,0.3372707,0.5911823,0.10939142,0.10660708,0.0002804686,0.051971644,0.2965731,0.39304182,0.010968667,1.2154547,0.16729118,0.03888154,0.14766058,1.1935952,0.2677381,0.055714555,0.29320863,0.0001818714,0.0048769866,0.00022989996,3.6540182e-06,0.0037911856,0.4023021,0.27930465,0.0017127523,0.023275001,0.002202026,0.13359064,0.005372028,0.26779717,0.2981565,0.032274377,0.004960665,0.007548763,0.008185466,0.11134193,0.08690439,0.11896629,0.06661898,0.06781415,0.3800119,0.017432557,0.0035825789,0.13402432
RU1215_191227457912238,0.0005253637,0.31238598,0.1152138,0.37537545,0.030965801,0.5984721,0.042049326,0.38819447,0.12065878,0.8706231,0.0137256,0.13401781,0.031724814,0.22901796,0.007459523,0.0008580673,0.14680454,0.1567519,0.63017285,0.004926167,0.0016271363,0.23301157,0.20305252,0.0022149354,0.67313266,0.17205042,0.0036050808,0.27430212,0.00011150348,0.076909296,0.056089696,0.258658,0.2932077,0.4847405,0.0011725879,2.176882,0.004572973,0.012142262,0.45721593,0.34896898,0.1099188,0.10996991,0.5193881,1.0766307,0.19993141,0.21040136,0.0032645569,0.015263546,0.7938519,0.9057788,7.486736e-05,2.0273533,0.39878765,0.06496829,0.25335178,2.0029588,0.49065703,0.10807031,0.37768024,3.855026e-08,0.03726764,0.00036999027,2.5897432e-07,0.013558923,0.6278898,0.73917645,0.024423886,0.1144657,0.0009414189,0.27185383,0.014489964,0.6143438,0.5048696,0.046834704,0.0061881775,0.02249047,0.050181467,0.31861717,0.20151834,0.22681499,0.24903603,0.1407003,0.5191901,0.095201544,0.011067846,0.06791776
RU1215_165371920926949,9.1778056e-05,0.43219355,0.1498661,0.33615163,0.020530587,0.5508456,0.026204985,0.3137765,0.102579914,1.1334682,0.028777014,0.20562641,0.022138929,0.27155223,0.0022605157,0.00026223707,0.2595552,0.11122169,0.57015175,0.002765039,0.001017467,0.27361062,0.27705532,0.0024823498,0.87862676,0.27502608,0.0020931512,0.31558958,0.00011489773,0.051001668,0.045402598,0.4340645,0.32407442,0.64501303,0.0026492917,2.237259,0.00073616934,0.011326545,0.56002736,0.4943701,0.16780633,0.14775321,0.623322,1.3245078,0.28141487,0.17343998,0.0005358286,0.021210717,0.9150222,1.0543333,3.3855893e-05,1.8526584,0.52322125,0.06495501,0.31699777,2.3037164,0.42013824,0.1326292,0.6132172,1.4578786e-06,0.05340114,0.00085848785,2.7683005e-05,0.015909936,0.9261029,0.90258753,0.021715792,0.070041254,0.0003672953,0.3466434,0.007886879,0.6340778,0.61203194,0.062711686,0.0054015196,0.04520386,0.083664805,0.39218986,0.14032319,0.2824156,0.22300193,0.12649798,0.71413666,0.07235469,0.024879333,0.12606175
RU1215_197074384468331,3.4632954e-05,0.25771305,0.136022,0.3958866,0.023147378,0.49430937,0.021353204,0.26622513,0.1220482,0.9748201,0.008815823,0.13224411,0.030455831,0.24446674,0.0048504653,5.206214e-05,0.11875329,0.0938744,0.29870185,0.0071233553,0.001940476,0.1949745,0.19854748,0.0017522549,0.7665699,0.22274044,0.0005753555,0.29047078,0.00015254204,0.055598065,0.024655595,0.316941,0.2564186,0.56360114,0.005378436,1.5243797,0.00094494194,0.007868797,0.6196809,0.3977095,0.07833347,0.115234815,0.5600725,1.1373789,0.23765321,0.215188,0.0014685084,0.009190276,0.7118191,0.9235756,6.268898e-05,1.7629147,0.43156806,0.056982003,0.22904767,1.8448172,0.4663091,0.09733646,0.38063315,3.2936444e-07,0.03667237,0.00020476154,0.00039596047,0.0062393793,0.6346177,0.70035094,0.012323508,0.09194147,6.1944294e-05,0.2340393,0.013638603,0.60837305,0.4959099,0.053474035,0.0015317335,0.042981286,0.056136735,0.2794677,0.1975306,0.21011502,0.2735047,0.11410168,0.537899,0.10747125,0.011999806,0.08076268
RU1215_192868120639403,0.00015922452,0.43636212,0.14392473,0.29239687,0.043160196,0.4674858,0.0313887,0.39513198,0.114862256,1.1849034,0.031112334,0.15797096,0.013681369,0.23726055,0.007694472,0.0018852121,0.12900063,0.10490941,0.38514268,0.002298995,0.0013271082,0.2828523,0.25448936,0.005929608,0.7713175,0.18749037,0.00092138693,0.36349055,0.0003259103,0.058926556,0.052213322,0.3515541,0.3402157,0.54379886,0.0039217523,1.8810525,0.0027115683,0.00963763,0.48572248,0.23357534,0.073595434,0.18593624,0.78000534,1.212542,0.2823461,0.23898079,0.0015248961,0.039825596,0.94209856,0.9012074,6.966206e-05,2.0680294,0.5211646,0.07295578,0.35501406,1.9805853,0.5000882,0.115070105,0.5946588,8.4193664e-07,0.020035468,0.00021168999,1.7836994e-08,0.018044157,0.91322875,0.67393863,0.025326485,0.07272553,0.0017120468,0.34686646,0.009477492,0.58471984,0.6348228,0.114743166,0.012732967,0.04652367,0.06289233,0.3606108,0.21414982,0.29391307,0.25308427,0.14044568,0.60309345,0.09410157,0.040547162,0.0986782
RU1215_169081813809523,0.0007499072,0.30287206,0.10402424,0.2837401,0.02089205,0.5022531,0.028875276,0.26428553,0.11059565,0.9165955,0.015641525,0.1361428,0.03448032,0.25140545,0.007077186,0.00078768097,0.20215054,0.114279985,0.5119649,0.00383359,0.0017366103,0.21124193,0.24981253,0.003165081,0.6229227,0.1821033,0.0033134015,0.30025408,0.0008048476,0.05721874,0.04651411,0.2711325,0.31652212,0.5155513,0.000745232,1.9821522,0.0019116203,0.0104223145,0.43783122,0.23152764,0.116885416,0.124318965,0.49909228,0.9805628,0.19243088,0.16967787,0.0011189405,0.02098895,0.7780228,0.9006449,0.0002316281,2.0393696,0.4188367,0.051779594,0.26746425,2.1972387,0.473408,0.100130774,0.4082284,1.2510462e-06,0.028036742,0.00034022497,6.106918e-07,0.013651129,0.81366855,0.7674972,0.0146986265,0.07979075,0.0014253057,0.2655504,0.007422712,0.61026216,0.49278468,0.035086486,0.0057032173,0.035677362,0.04147428,0.31980163,0.1411805,0.23647249,0.21474457,0.11728114,0.53072673,0.073578246,0.016285947,0.12079539
RU1215_165926910676268,1.681135e-05,0.31073514,0.019298028,0.38696924,0.0015301612,0.11348054,0.016122414,0.060372517,0.104453884,1.1803843,0.027663363,0.104383424,0.0022469251,0.36117196,0.0005415821,2.3200402e-05,0.042146683,0.07649755,0.31703317,0.0016503002,0.001555451,0.129086,0.1703805,0.0011387082,0.16179599,0.30154598,7.421674e-05,1.0264828,0.00077184837,0.016112406,0.03088239,0.32528874,0.3564514,0.50782096,0.00025014312,1.8670564,0.005218574,0.0014096524,0.15841208,0.0930133,0.067332014,0.21806183,0.30287018,0.4087877,0.34296253,0.09058098,5.0906638e-05,0.028909557,0.5351456,0.64911485,4.676108e-05,2.3066874,0.45580685,0.005418412,0.5031509,2.2506506,0.54841155,0.05547342,0.3835477,2.8017877e-07,0.011189097,0.00040908245,4.212361e-06,0.0009143433,1.5396657,0.23506837,0.0016805019,0.017877989,0.0006256153,0.37666,0.0010569324,0.51485556,0.4084402,0.014821359,0.0002569671,0.020460274,0.021918267,0.33255762,0.029871421,0.32523733,0.15417121,0.03741033,0.32511684,0.015140498,0.38855547,0.05553951
RU1215_236845392416053,0.0003123938,0.4443801,0.25557905,0.11578369,0.044991057,0.508791,0.052051038,0.42014346,0.23651138,1.5588243,0.054806635,0.2195998,0.035106435,0.4633298,0.019066304,0.0052863895,0.2040913,0.28080815,1.1718698,0.008385949,0.007648994,0.23998202,0.50005394,0.009447571,0.85443354,0.17179331,0.031284444,0.49678078,0.0112777315,0.2276556,0.05865619,0.32008836,0.68191874,0.7699317,0.008202294,3.8348675,0.0067562503,0.02157253,0.71524614,0.5143971,0.37743056,0.40659028,0.63336885,1.4699755,0.30470952,0.1600911,0.0006937019,0.046861116,0.65884113,0.8983478,0.015194587,2.2283576,0.779508,0.20048338,0.6548582,1.4689909,0.6476046,0.22312309,0.4111235,0.0025570788,0.09932561,0.00027786748,5.627709e-05,0.09045865,0.3896418,0.9874104,0.00969248,0.10143752,0.0247271,0.5226235,0.016525479,0.96041375,0.44176355,0.031991463,0.048533455,0.08714476,0.044584084,0.5772011,0.18938681,0.41625655,0.3304384,0.34157738,0.57293195,0.06586893,0.004664136,0.28208455
