Cell,ELF5,ZBTB18,MECOM,TEAD4,GLIS3,SIX1,EBF3,CD44,RORA,KMT2A,ETS1,NFKB1,SP110,ZBTB7A,CUX2,PRDM16,NEUROG2,SOX9,FOS,GATA6,NFATC2,TCF7L2,PROX1,STAT4,FOXP1,STAT1,RUNX2,MEIS2,GRHL2,FOSB,ARID5B,CREB1,REL,NFE2L2,PPARG,JUN,ICAM1,RARB,NFIB,REST,SIX4,ZBTB20,NCAM1,TCF4,CUX1,PLAGL1,RARG,SOX6,ZEB1,BBX,EHF,JUND,FOXO3,BCL6,BACH1,CD24,JUNB,RUNX1,PBX1,NPAS2,SMAD3,NR3C2,LMX1B,AHR,EPCAM,NR2F2,TBX15,TCF7L1,ESR1,TEAD1,SP100,RORB,TCF12,SOX5,EPAS1,BACH2,PKNOX2,HSF2,EGR1,LCOR,NFIA,STAT2,HIF1A,NFIX,THRB,ASCL1
RU1231A_120703424294126,0.00014376733,0.18413153,0.0100952275,0.07936013,0.2745139,1.5130047,0.0010121062,0.33770943,0.24365269,2.1013837,0.15552245,0.07423812,0.10395346,0.5572139,0.3811211,0.090898275,0.16382635,0.6748752,4.312175,0.03356545,0.083567314,0.3607619,0.4778783,0.0010428574,0.5580971,0.466674,7.182079e-06,0.33898407,0.1274013,1.4902637,0.012667309,0.50459254,0.33495545,1.34045,0.0025007091,3.5657928,0.051494736,0.0038828535,1.6261015,0.07359215,0.33624697,1.2855526,1.2234138,1.8425375,0.828936,0.27508226,0.012088275,0.010106764,0.58754647,1.2478588,0.035427485,3.3390918,0.41067597,0.3981461,0.18830118,1.3316503,3.4734669,0.011535311,0.3416836,0.00025099516,0.053123068,7.970213e-05,0.00023478072,0.022697924,3.033613,0.26937032,0.08326326,0.19608171,8.2411404e-08,0.51895314,0.13527586,4.1729865e-05,0.17226312,4.1235538e-08,0.1240119,0.018459596,1.7371141e-05,0.39932132,2.2656524,0.6656598,1.0756286,0.20705546,0.6202388,0.37014115,1.1826341e-05,2.2628927
RU1231A_155914237328627,0.0031001498,0.1693725,0.032814894,0.015014638,0.3855907,1.3260748,0.0014358469,0.57884264,0.44264767,1.8594189,0.3830784,0.083546855,0.12967768,0.46163926,0.24843453,0.044258926,0.11981581,1.0725849,4.575694,0.02479614,0.03302293,0.3965646,0.5749257,0.0120227,0.68930703,0.30713946,0.0007277339,0.3834336,0.037892114,1.4095855,0.034649592,0.505189,0.24928172,1.2747258,0.0013020885,3.5503254,0.10164436,0.0071837376,1.3895044,0.317244,0.25617027,1.2288628,1.0056696,1.7399725,0.7795156,0.15329279,0.023750817,0.01310533,1.2018013,1.4347963,0.008801295,3.1905968,0.39666763,0.53226465,0.1675523,0.9454273,3.7513044,0.06718304,0.5067581,0.0146049,0.052459452,2.746234e-06,0.00012465409,0.013474196,1.4796798,0.20837314,0.16143207,0.23441505,4.525772e-06,0.4448358,0.15985276,3.573436e-05,0.15232168,7.973702e-05,0.14289047,0.041977756,1.4474671e-08,0.2842627,2.58642,0.56570965,0.9898315,0.20555748,0.5084326,0.43695474,0.0002036495,1.4556661
RU1231A_134394584096091,0.00033635632,0.22098112,0.019010164,0.06375008,0.24809317,1.3273381,0.002673682,0.45415756,0.44886252,2.3286896,0.11064907,0.057388715,0.085396804,0.5342161,0.4227839,0.08783704,0.19026746,0.74162203,4.8017526,0.05450902,0.06964558,0.47693878,0.41477633,0.0018348885,0.8726596,0.69283026,1.7092203e-05,0.49253362,0.117917486,1.9671656,0.00564104,0.7986097,0.24119622,1.8370539,8.256573e-06,4.441864,0.04832679,0.0037619025,2.1748805,0.1792791,0.3456151,1.3717654,1.7921035,1.945079,0.7811629,0.22265296,0.010529585,0.0030401777,0.63027996,1.5261784,0.019653846,3.8859396,0.6204378,0.5042256,0.27581483,0.820697,3.9981928,0.01746966,0.37907344,1.9466113e-05,0.091021076,0.00039988346,0.0019753885,0.032014675,2.4938898,0.2951419,0.17360926,0.12858857,2.7255973e-07,0.5909779,0.13075498,0.00037280374,0.21774286,0.000118983495,0.12206177,0.050006114,4.527507e-06,0.52071327,2.9969218,0.77068424,1.0240706,0.2207225,0.72419494,0.42986536,2.1514748e-05,2.5346162
RU1231A_191166535358253,0.0038253586,0.18431014,0.03316495,0.040390026,0.27832043,1.4139334,0.0026016075,0.5268078,0.5631901,2.1715753,0.20255055,0.08223527,0.1425978,0.5829691,0.3343987,0.10593628,0.22363804,0.93557346,4.7546186,0.05141201,0.07450242,0.47934476,0.4115202,0.006994765,0.8077982,0.6579839,0.000111788024,0.39622897,0.11575381,2.0329688,0.019041542,0.6682003,0.27113956,1.5791078,0.0004046051,4.4344893,0.117190726,0.0018669161,2.1213512,0.2827112,0.3684463,1.3521386,1.5339035,1.7566872,0.8269282,0.22311492,0.022084761,0.0121134315,0.6998489,1.5597172,0.021902243,3.7084267,0.5479824,0.5894933,0.25110087,0.9781743,3.9649568,0.067468174,0.42413536,0.002344597,0.08045368,0.00011978589,0.0005834807,0.03312392,2.5990548,0.2612913,0.12886773,0.14450665,5.094103e-06,0.5521326,0.17522402,0.00029007255,0.19223082,1.2527906e-05,0.16582265,0.048549727,0.00026323303,0.43845153,2.8739653,0.7536379,1.0317947,0.20586132,0.6363151,0.49369225,0.0004438013,2.4625247
RU1231A_156395258140469,0.0009490491,0.23464967,0.061270114,0.03645464,0.43877715,1.3605437,0.00020655344,0.6132134,0.5513658,2.1590574,0.32138374,0.049462497,0.119731784,0.555984,0.36543062,0.046499547,0.17207311,1.1840607,4.458899,0.027294932,0.04169827,0.62161696,0.42291123,0.020909237,0.99055356,0.8023753,2.8206034e-06,0.44789284,0.07331443,1.6146473,0.0039263717,0.7463718,0.15968463,1.5413176,9.772577e-05,4.0649476,0.13426961,7.998731e-05,2.2909513,0.507789,0.38042971,1.646885,1.5708032,2.5363958,0.9107049,0.19195046,0.016455997,0.007200402,1.6113522,1.6211705,0.013591129,3.3751664,0.6045199,0.48681465,0.19803935,1.3535988,3.5462203,0.1042594,0.94507533,0.007354245,0.12704873,0.00027530472,0.001232749,0.011109812,1.248514,0.25762495,0.14856037,0.26812565,6.4807176e-07,0.65005183,0.15270342,0.00013900847,0.2556157,9.222737e-05,0.064089425,0.038306303,5.8629316e-06,0.5115954,2.837979,0.7815427,1.4592637,0.20919344,0.7405843,0.5423154,2.773325e-05,1.940494
RU1231A_134945401387235,0.0019834589,0.24648471,0.048497494,0.020774243,0.36740518,1.3499237,0.00032737057,0.54530305,0.5923392,2.0592868,0.31177297,0.04904045,0.08892141,0.60351723,0.3619176,0.06421901,0.2501261,1.1776404,4.191021,0.024583176,0.039424308,0.58290404,0.3079337,0.012360674,0.9103345,0.74582916,1.3205571e-06,0.4133208,0.07486173,1.4077935,0.0023533972,0.6994434,0.14822987,1.3500623,0.00014415263,3.7642686,0.112775154,0.00015248635,2.1823645,0.43748605,0.37371242,1.5852439,1.4155061,2.4840355,0.8577213,0.16152768,0.010111598,0.0067683277,1.4811597,1.5348238,0.008537572,3.2238052,0.5300442,0.44569772,0.20239475,1.5207486,3.2666583,0.08566938,0.8166113,0.009588333,0.13840882,3.096624e-05,0.0017625425,0.0144875785,1.4296151,0.23401101,0.119336024,0.23639402,1.1197288e-06,0.5543683,0.11471252,0.00027880643,0.21540003,4.0821615e-05,0.052248906,0.02731518,1.1931417e-05,0.51052266,2.5193133,0.7253242,1.3008211,0.18541029,0.65084875,0.5882271,0.00027870358,2.2820082
RU1231A_165713619929822,0.0002301566,0.1785597,0.050039414,0.106653236,0.33059132,1.0393146,0.0032359534,0.85501724,0.575536,2.2762384,0.35025248,0.05056524,0.118889384,0.5073604,0.26669884,0.12093423,0.084921554,1.0007554,4.629669,0.05388314,0.02808436,0.45148557,0.5486404,0.0011891752,0.7377326,0.43623975,2.1635542e-05,0.5469576,0.026036475,1.65662,0.051351637,0.51626945,0.53253156,1.5207969,0.0043335618,4.5446205,0.1276328,0.0014214227,1.7783498,0.20223631,0.19020778,1.2711786,1.6549149,1.6094922,0.81222904,0.40806136,0.009186888,0.0059042624,0.9937111,1.4853286,0.0055712666,3.367373,0.6549666,0.5253379,0.34516698,0.899545,3.9759514,0.115106896,0.23704663,0.007845154,0.0952239,0.000211032,8.691616e-07,0.027655292,1.6448978,0.17134123,0.17766072,0.16562772,0.0004831744,0.58708286,0.16268593,1.0272286e-05,0.18934868,8.6412786e-07,0.22190222,0.048214264,0.0019455735,0.62653553,2.6713748,0.72970474,0.831762,0.19877312,0.67352694,0.40198594,3.675815e-06,1.5306541
RU1231A_130673800570781,0.005532432,0.15416823,0.02040343,0.016439034,0.29052672,1.6189928,0.0015865505,0.3616975,0.2985924,2.0070617,0.14244793,0.09182847,0.08795356,0.5110095,0.36843303,0.10020212,0.21998484,0.81183684,4.397072,0.03653755,0.11118884,0.367889,0.46849188,0.0048023933,0.53722596,0.45156994,0.00023322296,0.26049918,0.12599622,1.5729983,0.014547602,0.5167178,0.2166688,1.2246811,0.0012902775,3.4898167,0.047007866,0.0047258325,1.6453975,0.15925948,0.37179172,1.3551674,0.9556259,2.0717797,0.774972,0.1673741,0.019785164,0.019994617,0.5476753,1.3231294,0.06771535,3.5926507,0.36674768,0.4896778,0.19478804,1.4062347,3.3776703,0.028016914,0.39460975,0.0012132401,0.06508381,2.2984027e-06,0.0028293682,0.030025665,3.1997936,0.22588335,0.07872715,0.19364594,6.2007557e-06,0.60658467,0.16247691,0.0003380059,0.17329203,2.6589107e-05,0.052877728,0.021741122,9.729868e-07,0.3131533,2.3768675,0.66768295,1.1153116,0.19284287,0.57782525,0.43325654,0.00067425374,2.4102676
RU1231A_129457538677990,0.0081016645,0.1446417,0.024610784,0.013903761,0.3135263,1.5455966,0.0006569552,0.41805115,0.33401105,1.946739,0.1642965,0.09555607,0.09771308,0.53859085,0.35761297,0.09817908,0.22056748,0.9028005,4.5933943,0.035246078,0.10215858,0.3539349,0.4842949,0.009642686,0.5333187,0.45110163,0.0006243684,0.24804239,0.14552201,1.8360977,0.017121883,0.49395072,0.21726498,1.2854044,0.00080215273,3.697526,0.060803674,0.0041129743,1.6601927,0.18542631,0.3325924,1.3519748,0.95493627,1.9735856,0.78227025,0.16202055,0.017811945,0.018642927,0.550986,1.3020116,0.07356388,3.6472397,0.37802035,0.57775277,0.18262592,1.2036046,3.6147654,0.033057824,0.3983515,0.0021557598,0.06387236,6.703278e-06,0.0044397353,0.030639503,3.0626721,0.19267042,0.089242786,0.2173456,2.2067303e-05,0.5435358,0.18223034,0.0001299463,0.15846568,2.66549e-05,0.066682585,0.019228583,5.2964143e-08,0.3092645,2.605457,0.6067952,1.1051724,0.20202745,0.5111397,0.41418025,0.00045593188,2.2776136
RU1231A_166288849750838,0.0072777425,0.14927861,0.021698885,0.013828584,0.30722314,1.5690907,0.0012772215,0.3963767,0.34196308,1.9905292,0.17040528,0.0943439,0.096661165,0.53054047,0.36473355,0.09943851,0.22021848,0.8769331,4.5182743,0.034010746,0.10111505,0.3695174,0.47832787,0.008199404,0.5293273,0.44200072,0.0007670169,0.25130618,0.13604511,1.7423633,0.014491594,0.49971327,0.22141291,1.2536799,0.0008281705,3.5888944,0.05593447,0.0056486926,1.6357493,0.17134862,0.34353682,1.3608133,0.99621,1.9796401,0.80076045,0.15920496,0.018543568,0.019116094,0.5956783,1.3073606,0.07120268,3.5801573,0.3893124,0.5387082,0.1880848,1.1981035,3.535304,0.028536482,0.38838822,0.002533166,0.063677266,3.6501976e-06,0.004023972,0.030305449,2.9993064,0.19862843,0.087426305,0.21180476,1.1919028e-05,0.55394995,0.1774352,0.00028388953,0.15860726,3.578396e-05,0.07524657,0.020601027,1.676094e-08,0.31641886,2.5446503,0.6216825,1.0916263,0.2121028,0.5423038,0.41681314,0.00055798015,2.3381407
