Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44
RU1293A_191767562348387,0.24846976,0.17145102,1.5040464,0.023544678,0.0035099958,2.6288103e-06,6.430278e-05,2.7053944e-05,0.00021741173,0.24644749,0.00033692323,0.0021101884,0.041578855,0.00011853453,0.0015268122,0.12585923,0.0007404088,0.9319179,0.005682749,8.607597e-05,3.8157156,1.8712553,0.43089983,0.19180405,0.7191494,0.0019506003,0.007296707,0.28963938,0.0030671738,0.54818994,0.0022500036,1.1775246,0.33958298,0.37820208,0.31346977,0.050064135,0.087727346,2.9904752,0.18455552,0.016507711,5.0225884e-05,0.029375156,0.00015803851,0.6518212,1.1060266,0.9943131,0.16639619,0.06880194,0.29938892,0.23673286,0.021002468,0.12181666,3.439624,0.010809171,0.10794315,0.011867297,0.39221114,1.7058567,1.2782949,0.35184562,0.3286181,0.39912108,0.10593489,0.010431971,0.42522147,8.958902e-05,0.13696092,0.25155357,3.9366136,0.9564932,0.00048737173,8.142149e-05,0.48092666,0.05197116,0.04719207,4.9782397e-05,0.022951374,0.0028943822,0.61841774,0.057157308,0.0014138775,0.24978459,0.050218303,0.06778122,0.44400513,3.8736678e-05,0.00085584813,0.32695085,0.030451972,0.0019607514,0.0030663712
RU1293A_164640683677404,0.32695162,0.21139346,1.9050978,0.002292892,0.005544229,4.264277e-06,0.00016806295,0.00072674715,0.0012165296,0.53342575,0.0019862289,0.006525689,0.04975679,0.000523772,0.003730672,0.23265886,0.006067527,1.5573423,0.028024353,0.0009798843,3.6262197,2.241923,0.6873154,0.21573146,0.61604816,0.0030374501,0.027370283,0.45125395,0.006769704,0.72000784,0.007941953,1.4227802,0.48111758,0.5653032,0.4204267,0.058542136,0.13439468,3.1484544,0.23373766,0.021621836,0.00032375666,0.05020079,0.00397179,0.74264294,1.8197355,1.3899053,0.28592998,0.08981987,0.3281061,0.60222167,0.04799033,0.358028,3.9477453,0.04320807,0.11271269,0.012967546,0.5792021,2.0321996,1.3916992,0.5019807,0.4592866,0.47383627,0.22807063,0.0018931117,0.64766324,0.006415179,0.17651875,0.41623044,4.3599935,1.2262437,0.012467967,9.527623e-05,0.57573694,0.045407984,0.06930619,0.0016347939,0.02587102,0.0068150596,0.957501,0.07288084,0.008022604,0.4055441,0.029522415,0.14185998,0.48664796,0.0016528916,0.0006977101,0.45798603,0.039952148,0.0034593646,0.015476459
RU1293A_228058935544558,0.29357216,0.11414607,1.2965385,0.0017277915,0.005444869,6.4128153e-06,8.945701e-05,0.00053206075,0.002227827,0.2892371,0.0011751702,0.007009653,0.05568583,0.0015194886,0.003884171,0.11930287,0.0035555966,1.3320259,0.021872917,0.0008036158,3.3563373,1.9176402,0.5844243,0.21347977,0.5030578,0.0046040327,0.023106547,0.24490353,0.022902386,0.77696604,0.024298938,1.1940124,0.3405563,0.3754369,0.43972924,0.07090728,0.14740753,2.4909532,0.13335206,0.017272145,0.00014856734,0.060856394,0.0009554081,0.57286084,1.9143873,1.0610676,0.2265322,0.049884222,0.2767639,0.45377645,0.04802423,0.20856076,3.3044589,0.016766373,0.08328144,0.007969491,0.5327411,1.4829686,1.0828019,0.52810395,0.4514332,0.4542269,0.12663494,0.0021294125,0.51543987,0.0016077125,0.13571736,0.32066485,3.896482,1.0709676,0.0029962515,4.2211068e-05,0.48032096,0.030923896,0.035881218,0.0006547001,0.012637625,0.0072271605,0.7802581,0.034040514,0.005349913,0.23980764,0.021536184,0.095112644,0.3600563,0.00077657274,0.0010297404,0.37342724,0.03241716,0.0052934475,0.0067278766
RU1293A_156572856249070,0.32819834,0.19113375,1.764175,0.0019250037,0.0059670997,0.000100632315,8.880261e-05,0.0007976461,0.002709644,0.6523382,0.0023429622,0.0033886805,0.055971313,0.0029698533,0.0033405134,0.20856883,0.005029893,1.2837545,0.02777101,0.0010866094,3.3217492,1.855189,0.6938354,0.21450844,0.5159177,0.002246829,0.022401508,0.41348767,0.009124903,0.5437425,0.037639834,1.2964468,0.43382466,0.49822804,0.35125974,0.047046345,0.12864266,3.0707982,0.2609361,0.021078493,0.0010717965,0.038298134,0.0016812223,0.7005959,1.4735675,1.3387069,0.29613256,0.08126295,0.28118798,0.4683681,0.044409208,0.3717852,3.368089,0.054523904,0.13476424,0.016675856,0.60495377,1.7555064,1.3137528,0.42567512,0.51129246,0.461838,0.2801134,0.0010634451,0.5976995,0.004824136,0.15869898,0.3604614,4.132946,1.2853321,0.025062263,0.00027851659,0.61909723,0.026290383,0.08602997,0.0013684442,0.019176222,0.00995609,0.97568876,0.0788709,0.019618565,0.4977281,0.02045323,0.11303465,0.47036055,0.0017358426,0.0011040027,0.43582544,0.02406049,0.0055345083,0.01151241
RU1293A_161943443650853,0.3320346,0.11389005,1.3860526,0.0048292764,0.006834704,0.0,0.00017626147,9.468973e-05,0.00015072389,0.20677078,9.334285e-05,0.0062237554,0.03777899,0.00021723191,0.005253928,0.14210328,0.003657611,1.574247,0.005164541,0.00077073986,3.6612809,2.3466337,0.39950195,0.150859,0.37989175,0.0018521601,0.008171057,0.23652332,0.0023790654,0.9718463,0.00037921272,1.5935218,0.41319406,0.46875265,0.4305269,0.07585665,0.09505459,2.8220546,0.21109806,0.021546656,1.1714337e-07,0.034460567,3.7288437e-06,0.67348796,2.132805,1.1032652,0.1745201,0.042919934,0.31817013,0.43754068,0.03809205,0.12955679,3.4658875,0.008431853,0.08743722,0.0052800793,0.37986115,1.9256687,1.0244377,0.41277578,0.3473581,0.39011657,0.0793589,0.0024449439,0.46571124,1.9648735e-06,0.103100814,0.29736167,3.7706869,0.72412604,0.00017694673,2.386833e-05,0.37084022,0.0632301,0.031469338,6.129639e-05,0.024214322,0.0023506759,0.5018,0.03586688,0.00028635075,0.1843828,0.03236039,0.12291125,0.38892052,4.7896505e-05,0.00016436793,0.46100482,0.034670424,0.00049559295,0.0022062375
RU1293A_231289985915252,0.38880172,0.15471917,1.6924764,0.0042062933,0.0064228554,0.0,0.00010431752,0.0017605757,0.00055640884,0.20734999,0.00020316281,0.006666419,0.038033586,0.0005170142,0.0039604236,0.1887153,0.0034227946,1.9873805,0.008304945,0.0016342405,3.6868408,2.5643175,0.41497228,0.16755626,0.33153778,0.0004717202,0.006055371,0.31072238,0.0061266082,1.1284819,0.0003567635,1.9222288,0.52469736,0.5481908,0.48141482,0.05335416,0.08318139,2.8552501,0.26499653,0.02206819,5.150161e-07,0.038310003,1.4036171e-05,0.7519155,2.4878585,1.342881,0.2035894,0.04873357,0.3376256,0.7364839,0.046869315,0.17294373,3.8637512,0.010027227,0.10642606,0.004562399,0.39424998,2.2188575,0.9571925,0.43905902,0.30741414,0.42318335,0.122458406,0.005039881,0.48436454,2.6289474e-05,0.12804624,0.37332493,3.9198663,0.81187236,0.0005079804,0.00026109495,0.34715697,0.0809053,0.03908937,0.00014563445,0.03145381,0.0029657695,0.45995963,0.041867226,0.00011138732,0.21883555,0.040265776,0.14507593,0.41661176,1.5497935e-05,1.5134554e-05,0.509677,0.038917635,0.00047030658,0.0019005357
RU1293A_165329207713006,0.47791928,0.18867223,1.6077498,0.009472468,0.004238426,2.8885748e-07,0.00010411698,0.001121916,0.0006093612,0.24426225,0.00069172203,0.010892225,0.052648343,0.0009847346,0.0029911615,0.18156016,0.003038818,2.0285597,0.013919887,0.00060823804,3.7724953,2.1533504,0.40664497,0.21477732,0.40641826,0.0037526682,0.017156165,0.29228458,0.005560033,1.2409265,0.0012330833,1.9852604,0.52386403,0.5423383,0.4633778,0.049278524,0.1378493,2.8363762,0.2968691,0.027184607,8.02505e-06,0.03583552,6.8025133e-06,0.83462006,2.0653484,1.4235855,0.2151024,0.048416972,0.35354358,0.49410543,0.034790408,0.13807112,3.7602313,0.01445351,0.11002212,0.008120091,0.4668114,2.313031,0.9911987,0.36973706,0.37794927,0.50247777,0.14405759,0.005652937,0.45416084,3.7389105e-05,0.15303323,0.33831725,3.97043,0.9649591,0.00035106158,6.92903e-05,0.5152441,0.082068756,0.028717807,0.00012849433,0.036186263,0.0026783291,0.6507816,0.057607602,0.00059153873,0.23081851,0.066404544,0.13530456,0.5011855,2.5030036e-05,0.00029139846,0.588772,0.04381254,0.00075492077,0.0034632692
RU1293A_170139154298724,0.28968763,0.10422849,1.275003,0.001569576,0.0051186387,3.540172e-06,1.9027633e-05,0.00060111907,0.0005231769,0.25336668,0.0003039619,0.0032801344,0.046870377,0.0008340963,0.0019974469,0.09290758,0.0018743365,1.4826736,0.021530682,0.00040760575,3.6846502,2.1754553,0.57143444,0.19134663,0.46863544,0.009517509,0.018414663,0.24754195,0.016277518,0.9218972,0.0052592154,1.2590224,0.37069544,0.38586217,0.43721482,0.086551756,0.15991886,2.4559767,0.097292624,0.023419889,1.9405468e-05,0.081932165,0.00018301142,0.60120285,2.2836714,1.0475345,0.20490386,0.03660899,0.27531394,0.49854812,0.04340305,0.19017445,3.4938393,0.011663508,0.082396194,0.0047092563,0.5449568,1.4681228,1.081277,0.506105,0.4397878,0.4541922,0.11618961,0.00055231625,0.5657921,0.00035657716,0.12335776,0.35498223,4.1655655,1.021699,0.0010722971,5.343877e-06,0.49103078,0.03381416,0.027042463,0.00021723067,0.008375561,0.0014082176,0.81529534,0.027323546,0.0019067215,0.21385264,0.022583913,0.093765,0.3755078,0.00024594148,0.0002012207,0.34972933,0.036482085,0.0016249914,0.0023324396
RU1293A_169175095560605,0.37303907,0.16791022,2.0714471,0.0003590929,0.00019344114,0.0,4.037511e-09,2.182473e-05,0.0020314981,0.20293489,0.0018854224,0.008795912,0.055365887,0.0002992148,0.008032024,0.21655375,0.0022484767,1.5924445,0.028325094,1.01755695e-05,3.454172,2.8766475,0.6438696,0.23053932,0.41665456,0.0036016686,0.0062720487,0.3048401,0.011184698,1.0834299,0.00017494691,1.6108073,0.46179762,0.49430847,1.0845275,0.047224138,0.31470138,2.255675,0.08083973,0.014520632,5.3397516e-06,0.04155212,0.0,0.691168,2.6898763,1.6510581,0.23578963,0.057626516,0.54738283,0.7453661,0.024242936,0.13310967,3.7956994,0.008695797,0.12321822,0.0027197688,0.41891494,1.8889668,1.0373222,0.6134559,0.4601745,0.3463729,0.13009411,0.003660225,0.64983195,3.034807e-05,0.16496247,0.20448118,3.8090382,1.1975039,0.0013166692,4.8539295e-10,0.21302834,0.08062503,0.05332726,0.004520857,0.059883192,0.00782342,0.52433217,0.055522233,2.0676323e-05,0.121972136,0.10677198,0.17892571,0.4020478,4.953684e-05,9.2818146e-07,0.50707555,0.19557521,0.0016588449,0.0059237103
RU1293A_204222269450469,0.4265629,0.16062176,1.8608974,0.0012311854,0.0007316758,4.4939362e-08,1.237858e-05,0.0009010651,0.0014955659,0.24742228,0.0015261048,0.022188589,0.044512648,0.0003955332,0.002850207,0.24702722,0.0019980387,1.7039547,0.022637451,8.9868816e-05,3.5866096,2.6137786,0.5921453,0.225075,0.391701,0.0021931771,0.010670724,0.3508418,0.008896954,1.2084466,0.00017257861,1.8103073,0.48431855,0.50162023,0.86249626,0.07415205,0.2730278,2.4986546,0.17955878,0.014970362,1.3581346e-06,0.04229274,1.4190707e-08,0.7756982,2.6197135,1.6368756,0.25954825,0.057248984,0.4626923,0.705268,0.022731889,0.12105977,3.7078538,0.0072206655,0.118629456,0.0021681618,0.4615717,2.1013556,1.0203989,0.5380513,0.41149724,0.47191343,0.15898639,0.003057701,0.5687343,6.4854094e-06,0.16858536,0.24362966,3.8079371,1.1180693,0.0013573235,9.0693084e-07,0.30286133,0.0829651,0.031394545,0.0049730493,0.04397727,0.008078823,0.5652236,0.054146223,7.319169e-05,0.15870762,0.09584648,0.16768779,0.45079643,0.00018087616,3.8285993e-06,0.57666624,0.13382997,0.0008506031,0.004348707
