"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"Rpl7",3226.63119452832,-1312.22413779306,-1936.61034858734,-827.149922505209,-1038.70672280905,-252.19292968834,29.4169713725699,2594.00636230638,101.214522322902,-2744.24375722802,-247.583265861663,-700.527774275582,-666.583037303756,684.242233165642,-272.265998525806,-121.519198487901,-976.645402187639,2071.44415728587,-251.462147023315,-490.55487594777,26.7018181841063,988.745403094569,547.407051420815,-483.691729698229,-224.007350551356,1426.13660435701,-161.134239236281,77.4942454021446,-386.107801090702,532.444671779108,-121.102706927074,195.391491163353,-771.214670039476,-272.152872301066,706.397922682737,218.335379296523,-1.91544091461657,237.850428571357,-2.58516147891649,296.120485803419,525.444817659336,-426.011547282475,-158.873419992302,-276.032941756416,73.6248878550569,-92.65013999492,-105.735656982466,301.995637460514,-290.168576691859,187.414778557529
"Gm28376",-1699.6093382836,-21.1162744549775,-1790.22690491098,-246.557423775772,348.002164859224,208.71557130198,-87.0797792250093,-96.0238271025749,-335.607665558516,403.939937847268,-90.403006551132,-225.622193636144,-7.08281236779634,-189.503750779369,90.0619465782876,291.722379228223,-19.5400854688166,-368.609251619797,159.498716074044,-408.60480695028,-196.734257734417,101.768561405649,-251.644058757021,-64.2283830185851,-103.796573220234,-64.2330054468824,394.72572691588,-219.249633579201,-39.5547943901988,4.89304459297927,-13.2390138507937,-101.608199145249,-166.96347166865,-589.226663354727,-105.733876858599,-125.151044634444,-347.877778783356,124.05561714922,-90.7512923769426,-178.021035995233,38.3612904404856,142.808107899509,191.248184361822,-67.8696437995155,-40.3807156947615,-76.7187651029285,90.6970182569218,440.817087825928,-220.678525354931,-393.040302272764
"Tfap2d",187.634035552912,-146.024489853228,-341.854425583261,-61.9246295705774,192.313690460258,-12.8865705255465,-73.0853782985965,-106.631069629138,-101.994067846799,26.3919141417309,-128.550943385975,-223.317710111289,-72.9212009729388,92.2550944428646,-42.817914773219,79.3229448822712,70.5345979785607,29.8680538692759,-63.6982312945104,-79.6094137992837,67.1809611012263,-136.455122083121,204.083002214268,60.2805709523262,96.4193519331519,-175.789644476733,138.745288734747,51.9097755434545,-82.7224868122156,46.876274604715,-82.4163578668661,-128.606761600602,83.5268628709396,-106.010980481389,-81.799855403672,12.9015093989354,49.8244548942329,29.3368763163489,4.13468277701206,45.1967229254618,-111.946507526236,12.937833015606,29.8022267376789,23.7629234887909,57.8019715064253,112.322443125428,-93.4990845125038,1.43478849823879,-35.0933095799728,30.8533764827937
"Pkhd1",23750.5981830828,-7921.47560753634,1568.60051211897,755.966616881374,3686.27979634178,-1192.42205090555,-902.135316788109,-3379.02835958555,-356.057434270979,-535.643455062031,-257.112797831571,-848.874084162684,-185.824969910323,150.316992744469,-951.085095514534,-60.7590372464443,171.425997954171,1967.9015343474,458.345547585598,-909.13177275807,-788.337671145954,2899.82692123646,427.859186443741,72.6990330553594,450.03933915865,1033.84062098977,-708.679300729774,-859.583718338407,-140.367195693855,-1281.88869849447,-189.162174779161,-632.393062691334,-143.692530526325,-1008.141234225,-1375.14954181091,246.223509683495,1600.32316511614,-683.959194849625,-255.060663905613,-1454.88970134846,-821.506992882691,-342.133626500472,-988.993690045068,159.371057230614,709.00881064169,-850.805995176697,531.460763172221,13.2051716785732,-339.451201289541,698.00674286131
"Gm28653",-436.050157401838,-37.0758966936622,-29.5820705205682,257.983094995365,89.9581462463079,-206.129481033057,-40.7124391443652,202.323901400653,-40.9434249402634,-73.3901079463216,-120.582303916559,46.1342032570505,-190.081821137127,92.9536761248127,-89.4521192118236,102.306934174638,64.3878974793315,146.659918655351,244.490461030157,93.6005616244445,-38.2875291357256,-242.424977291115,8.64316824967091,46.4164596748938,179.495005553264,57.2166783694642,-47.8090141882186,-58.514049092201,60.8974699333853,-42.860226979721,66.601354047774,-278.309465751191,87.5391845493855,-20.8518528378733,163.221121349848,-165.497107184239,144.5609535133,-140.633722232476,238.832730313917,-14.3404980386869,-68.6112546350159,117.82260263315,30.0711854437104,-54.4345585484425,88.3554764349915,66.6321761922299,-69.2951943078869,156.158405207437,111.630630838956,31.1990353441076
"Il17f",-558.139455693352,48.951714545521,-872.933592511951,-671.937132646368,-84.790276743082,-338.262289594943,412.29656668541,19.3901700302479,211.262223411816,-64.5635330656792,69.2803579759558,-282.756283109523,56.2637769710919,94.4058493138271,-96.7084312268138,184.094703631912,210.955695003897,65.2988408061956,-12.7330991447054,466.10774865347,75.5337802495669,-3.94442965134858,-234.312928486917,-33.1798332614945,-67.9947034837086,-162.104116618393,33.3941178618327,-10.8296178034757,-193.014770766675,38.7130140273825,-131.445049830454,1.86425580419232,-138.643022255124,-106.95438638435,-181.737195506192,224.934178551917,-116.417046757927,-188.039282287534,-77.9891524403964,67.309462214748,126.452270585422,192.48696563984,201.476504394393,100.295258830578,-114.539933514753,-63.7942607744849,-3.19334158784269,237.643595290258,-158.02046955102,-5.21992162826113
"Efhc1",2231.55936482551,14694.3211048181,216.346731113967,238.757731787676,493.944636071202,21.9947673835187,-163.537324278598,271.071550956364,-385.71428240104,52.6234266447146,429.063907994566,-120.082863166366,-310.409920677563,-30.1280733106168,62.9322414961899,362.191357421536,-22.3089793564383,181.622674184058,197.712262555112,-85.0460190204548,-0.0690876082589393,-74.8325363534106,-96.76673569847,27.7929171771481,-96.5280592662625,220.483033874424,-324.621710544311,70.6787967594919,-22.7734191546761,44.6985816271621,52.8806022239053,-116.444487195763,273.80778501605,-9.28574604724428,-623.181300891899,-70.359266903327,-43.1510731253006,-103.169292729053,185.219384552098,4.97455236190539,-141.421152073039,-278.050825277565,-23.0819821682846,292.692747274593,-85.4029551728287,-61.7031412528451,-180.652625531765,-34.4289282274416,-309.948934001146,161.754306685297
"Kcnq5",-31538.4521749354,2485.05976242686,6988.0681789264,2597.66745781428,3740.4058386686,1817.21757128262,-1529.28756626175,639.734405311576,2158.78364633509,2118.78338395726,-3709.70354698999,2612.1265405963,-2407.77895609181,343.044257149798,289.130804680653,234.149975594831,-939.622480238202,272.582031651997,261.258661453673,-216.11651855802,-1078.82383914195,711.909369923154,2516.61012287073,949.650899475413,-1594.81181498636,-1091.6842309868,-1224.16587517886,488.33535604566,-106.261524690695,1209.57104094878,400.073645660105,986.158336495591,-1233.94732658592,423.242626939109,-806.819600130288,272.953884088519,-256.691974772052,730.450535802614,933.020572992849,-257.999438767735,62.9265058895497,161.195963286964,728.401517814522,19.2747540729814,-122.909047355261,215.265126793945,164.560186616402,-145.173156808863,-139.238648259973,-665.877862610754
"Rims1",-13363.2472560283,1279.48703162969,-2753.79325364856,-1239.52929933343,1028.12477158321,118.769664053232,618.86213572592,1090.51186279718,-2988.43032554481,2711.77663585508,-1800.62971907737,-1297.51120593716,-2680.71469588071,1056.22530618039,-192.630786564246,854.415963476814,-172.923999365185,339.873297122008,-240.293144586958,-253.761575697749,221.331352703864,193.057684336519,1923.92980251758,-473.206690576776,-476.892259202914,-1159.95667564,-267.666768194885,169.907019761336,642.891528334736,966.444385413426,-351.626400905836,1021.89183351262,110.488936915573,295.620544226683,111.714993926711,48.2198808222044,-114.703715869626,-15.6204334729788,1106.11684508119,-1090.77843113974,-950.799143576373,-433.838155694778,204.458506528703,-47.8610316416844,-200.259788540639,0.421550408788235,72.7262570410819,-497.587375130375,938.079798346616,-76.3034158674123
"Ogfrl1",-10199.7659714927,742.930103327523,-2827.42543579488,-818.592663025787,933.455204363183,714.199155156289,-231.188525817054,451.122856327404,-1750.77092380308,963.156611488576,-392.848167799579,-1854.26061095309,-694.653330717902,947.818636958796,-574.649903316723,806.96300003255,130.374131689131,96.629993947268,-533.202250573807,-223.932328751431,447.919371007654,-451.846821010456,-461.494546185261,93.5649006695661,1227.53564416073,-272.272384506825,224.085327657915,-463.240235961743,-87.9052711577629,-105.109265513584,-798.325560728697,-738.14725190167,628.902745231981,-466.886702741409,187.025312192222,397.030365357185,432.511402169843,214.005380326978,-302.267450775187,133.191236060583,-222.0093641463,-165.415155444162,-343.464290476059,-231.62801999083,-340.181335401562,743.165099097319,392.293179954998,-499.067040939159,-148.795745958038,-37.1165184586934
"B3gat2",-9240.52453259473,783.446938497884,-134.400016258406,-1649.95812779137,2376.07849979352,2856.63988802023,-1496.26579079315,687.838331805004,-1406.86990556635,792.712406261626,132.828433879953,-1121.14775960485,-678.73978133669,1130.02496279161,-1511.07955348331,281.000866388483,58.3396871241274,104.691821100714,11.7367137074836,94.8648209612775,319.016544822834,-241.760538870742,-104.944490934146,-1058.36064353739,-383.9005267584,-780.336966265145,194.639283998738,266.630821051567,-618.379168995616,416.686817712825,-974.249688802681,-225.736788103835,1198.92327885208,-806.231180006044,453.900515352341,148.573792557677,353.746891682994,632.599811996358,917.413750983867,41.8707927276675,-199.276744682983,-1253.36962280709,-401.151371810728,393.435167076423,-362.41291525885,-34.0479346769199,-129.356738644714,442.691068148451,-1301.1294456304,-165.953176357777
"Adgrb3",-10658.5431066795,1321.70363412878,3195.32335143966,-6704.57638471237,276.852746126417,-1982.82878202739,1494.65979407943,-1064.77056268092,-5415.81893883602,-511.149877637715,-2117.69637246695,2069.64957457661,-2255.31655424838,-2198.89880915688,9207.11826072128,-3419.29578704709,1345.72973511759,1444.70524525635,785.853821568282,1453.50964894541,-234.976223224279,418.32827122771,3098.27868316222,-513.088127873199,-1091.14133184476,-1131.7985047941,-1651.89409215902,-1078.12416560198,-73.7510540630087,-14.8155072602923,565.306945571723,144.229060309893,-264.56111364721,910.962840720057,-2128.14063907439,127.879155064892,-690.286660586424,1071.70103168406,1373.82713351597,315.695941294445,-174.214068995262,-406.181829374673,-1830.96159147305,2187.81716655897,-4.44904808058041,1240.56021232829,399.092119988469,901.039762434477,-2660.00242926695,-2713.73588568343
"4931428L18Rik",223.849839837958,-286.673671920052,49.0382149929567,-419.055814842489,-7.09829975543478,-676.336201255989,262.281538746963,171.065307330468,339.808989214011,192.341182530291,-40.668021485625,16.0234701839141,-14.8448762000745,-175.974034948959,-87.6488013200995,-75.3043060519953,182.731332854663,-17.516774419664,-143.604631460821,8.07031054445684,157.427812732117,-301.884102656805,273.033517301172,-77.3840889460682,-493.054561780993,91.4179386100936,36.9406201509494,138.147576683496,131.504610776001,166.127450337254,-159.121074059041,-43.2687118873105,-138.672500011062,146.380351067064,-342.854209538154,-87.3465347030183,-10.5611205584354,-13.7167900848892,-66.3662073489802,-65.6696906076903,-83.5086808089267,85.2627068196231,77.4711571921635,-40.6700860713923,-234.107686204639,-207.92405425478,-234.363371299107,-34.2186322236499,-182.863203517901,236.6614219795
"Arhgef4",1969.29091369859,4396.32328456136,32.4891381546385,344.159553611692,353.134507933928,184.73648575416,115.071079498771,-493.854086507436,-319.488688734523,405.895905886449,229.535000301566,-226.004304566872,-83.6702208201713,384.036436615279,-110.830541394358,163.543874238419,20.9055558602728,599.253610497777,-310.006627128253,10.8795202876976,-405.301648163449,-35.8415542713757,-136.541694984133,-247.992469399129,137.329736166046,145.240810771871,223.801933530559,15.2854067353604,-9.71979146670671,117.239985827828,23.5276455118758,81.3440354295762,329.796396002537,-35.4350308292971,-490.271961048855,-135.187115748868,233.663421567855,-254.962125906659,-283.87664739679,-110.007646622418,-250.035809366928,70.6009067906819,278.700760168149,393.425070420807,468.319017938597,601.111018612268,-498.576846238457,-267.895111427041,-215.576260319882,-171.351945642903
"Fam178b",669.378781526979,-437.304901487538,-5.38816970244251,143.791592695416,110.032482058357,-255.815984930976,195.859063498395,103.930936393932,-23.7398325516368,-247.585578722674,66.6769467121192,-139.65802985803,-63.2894753752115,-30.2269479925778,-10.9914512190868,201.4425692536,180.000945893292,69.9334904724658,-24.7095240038628,-574.585782581335,26.8790910433662,458.221595169981,-128.120005974305,229.100357174455,193.820717482982,-504.918976748218,-73.1685816337971,-14.6823934637406,-141.959998791897,-197.499642996087,284.261302734398,254.234142333306,102.638030289781,-83.8214278176914,-192.287322566598,257.923172797209,192.463686024638,-10.2552156800033,-112.570384174446,254.628397616632,124.768358781617,295.631347092948,171.184647564211,-51.4103976834951,111.307224527944,-276.360768216889,118.713549217654,-261.259844111418,-115.168657407948,-249.413610808121
"4933424G06Rik",-384.068918526443,-42.2090713959469,38.9397071550434,-233.803981697803,197.345916082855,82.348713974324,-157.948717847388,-96.7037184991932,-236.059261632392,-56.3411478912574,-110.586014767563,-122.629985018932,-244.888927577158,256.124298107443,67.5935193497607,-187.559819193579,83.2414229223198,248.736224210336,-114.131787211452,196.922622306437,-254.218238528494,169.243532298008,7.01945760018039,148.527688746219,162.13512799732,58.2061060848562,-53.484888635377,-68.4976146788017,77.0394219151334,-37.9882308249127,-10.5777523596228,57.2807753829208,4.06071952377046,23.315525355078,-37.5955319764514,-167.018892830896,-85.6004443383799,128.539954635374,-25.3747018277337,102.990097612037,-6.49474461023368,-17.0826592543808,113.373866730952,153.694931278282,42.0953738633366,-174.993623735045,-1.82388062481296,-34.7492298432281,-122.583838049633,54.2296751215395
"Lyg2",-79.5472235171026,-179.048611140912,26.301030538073,476.822483243357,41.9196992984129,-283.943204657981,15.4125869054399,-59.931281886437,338.642480832075,-275.797507161993,121.536813056121,-25.1820312342206,0.379466347628406,-5.81849491176642,-50.1641513669658,49.1490159316299,118.887135828566,121.171814563,-76.3071384669837,-81.770345148178,-435.248209881583,-254.982666686878,80.8782585388969,-105.85673694126,-51.039454345966,71.9790249513524,198.25412529242,64.9727921581246,89.4914605199259,-176.997482951408,-60.6393957372811,-286.819769392129,41.5679941452473,36.049216704549,51.8612923234449,193.439823733578,32.2943995644284,-107.263783791505,133.984905839261,20.0754026733127,59.5825775826548,45.674801901599,229.801563713448,-60.2867199553661,83.6768997795755,-87.8508567886759,-41.646237396279,-136.387934994525,194.095423709617,12.9213005986028
"Aff3",-15287.2618222918,1761.05840704077,4013.05865711401,-3181.9095144933,-209.570047362378,1184.11636614822,-3296.70454539934,981.997700082875,-3255.48985990633,1524.16565811924,2080.77793373841,486.040763619074,-155.785671209943,1314.64255655338,780.525683301467,-421.443957454755,-206.387865271016,13.3191089026152,232.498419023355,345.983779063621,-139.620228938878,616.346209752004,804.9204794755,-998.313740572278,-496.670197555188,-157.277755153512,-1310.79005995659,426.804798834028,133.315788468698,-32.0690899103131,574.886394151246,123.070399237867,187.872699805117,-1.2360618206732,-332.852606427947,-219.257551796438,-254.454918859774,807.488663521118,162.346897515669,-242.805694003349,-1185.17375255186,462.696501610337,-110.685338078273,-344.129237434634,10.0293454698903,399.020680574008,-503.282425588399,-361.419057497186,1.12856460378117,-808.401004506775
"Gm16152",-1062.52461854833,38.0763821648314,-616.057481261328,-233.151454908375,108.602152642291,-176.726458675872,160.075438668549,626.605140906563,-779.636314536742,176.808652885893,158.412488830168,-408.794018290713,-19.5968409501917,-3.86789035747157,-69.8900538725304,-105.048820957984,106.342543662991,-104.960870569263,171.399248962953,-35.3247401898645,-119.721081658271,81.5696467447549,6.4168124454384,-382.774121145064,-310.635667238999,-26.5152065252154,-376.859781147494,415.724409741188,10.5713812859893,14.020422955962,3.39130962370704,68.9665621617204,65.3077642328659,-22.3660420861045,-88.6170192608884,96.5027434212571,-68.3637067320159,-196.013743862723,77.9096037651436,-264.794270725853,58.3453949532909,-174.69966284153,20.841331702998,-314.947438514739,-174.829706810569,-98.613413282596,-2.46093960667889,-169.43793250388,-214.657433877942,60.4337213065988
"Il18r1",35474.8646181237,-6891.0956160173,-1798.15988081609,1129.31652100224,3721.38425057576,-930.444606221218,-1413.40194022645,-3678.72427548424,-1004.37261422956,-3448.41070998886,-604.259482953723,-819.289638982262,657.116512936887,855.294323295963,-2615.03107410079,1251.29431076494,650.044661503935,4935.07158171375,1164.6167218309,-2857.66084824653,-165.064142202436,-315.502627931903,1942.13824878348,392.160742673341,1235.10503154517,-556.433349621134,62.4549784006379,1761.62855072711,405.477919508511,776.469181706008,621.468015246485,1298.78982217536,1423.70042927569,-1655.27493573897,-1417.22102576049,-316.745077683998,837.779708786773,696.148458182167,-196.332534629839,1218.96762229302,221.274519292256,-687.877081401483,637.54508458266,738.947152520755,976.886859737024,593.665444384926,-691.396036379312,-158.194781285159,-524.434380302016,-1201.6475965919
"AI597479",511.203803385167,-789.351110146697,-118.622713875064,-1022.4992620089,169.540110818817,-434.61788307709,531.809844781516,26.4985056785611,19.7141926419957,173.121228053571,-16.8709394729957,-155.839355347277,-145.982506393514,85.6036436599471,302.464823233038,-355.375037040759,349.107244555417,436.735073145072,-674.163883591441,-496.737890801323,-153.902549741037,-99.8569415454071,-135.218978028033,303.010133338273,-94.9660203061,-141.065944311219,149.442631158977,-223.911215312837,-163.335616568385,58.4561382716238,-1147.03709217076,59.6517107432014,-134.070073703301,119.721576649146,-99.8184662799051,-49.1844486994554,-356.704319383889,-229.564823279596,308.370272778707,-355.288939651349,-268.800779069453,0.297022890141981,459.669576749003,-282.263657404734,-294.484063173042,250.738643171332,163.005083890875,318.837468500009,382.762127876865,-74.6479570460647
"Fhl2",-11477.9712385284,1329.75002050049,-2104.55898588263,3329.06235307342,724.46959600711,-1080.13268568318,602.769924536508,276.880277618622,-393.387552456541,703.850897959141,-9.0562415317161,39.1790262613279,-1454.83061928305,714.134463103851,-115.524779394541,-93.7735266172977,-315.875386555949,-380.260959392834,81.7240308241491,430.524348239265,-384.253677146037,96.1825052750078,-331.648971780142,-768.81697569983,530.643124765976,-59.7139377594957,1361.28726602687,-73.236336785051,178.346195047831,219.622938412688,-276.097065896697,-17.2529257336759,-96.3820244674311,899.871623029197,25.104283883528,217.548948921722,689.842001499458,-440.974762855367,230.599486493328,-288.4878103781,430.682144018553,1261.29040273323,235.785830176805,-333.337282733195,1096.71305907595,376.331907844865,-110.939530741893,-179.069193149062,-103.909752107042,341.785206177193
"Gm8251",-2137.09015291884,105.511756013737,-189.777372940592,-848.096115709368,1.38305325879245,-551.323493602007,788.339869823999,340.53174329287,341.986997390641,620.348123942359,-155.230616158486,-311.925621239771,-520.453770137836,44.831006102133,17.1487800480189,335.443101940355,215.897059272747,255.305375475336,472.300135544729,448.85265309533,-229.548002322406,-169.973358931625,427.603888102257,115.752852600065,117.546377677111,-230.307225965678,-453.38652836575,-375.562698747206,-230.522797316113,10.295276108771,259.501175161824,166.864325862109,59.9501342568933,-309.23523013673,-84.9022330451603,178.304660656674,-36.543035992268,-501.180165240315,-725.657417315817,-326.832871940966,-300.793062396292,310.338861410654,294.363936654047,-360.910910410671,34.5268858385,-494.405516932879,316.33909478208,278.547181706648,-425.924754128554,-223.790399396936
