Generalist_NE,Generalist_nonNE,Arc_3,Arc_6,Arc_5,None,Start,Walk
0,0,0,0,90,3910,7805725014939615,33
0,0,0,0,74,3926,7805725014939615,34
6,0,0,0,49,3945,7805725014939615,35
0,58,0,0,49,3893,7805725014939615,36
0,0,0,0,17,3983,7805725014939615,37
0,0,0,0,73,3927,7805725014939615,38
0,0,0,0,18,3982,7805725014939615,39
100,0,0,0,153,3747,7805725014939615,40
0,0,0,0,52,3948,7805725014939615,41
0,0,0,0,70,3930,7805725014939615,42
0,0,0,0,45,3955,7805725014939615,43
9,0,476,0,171,3344,7805725014939615,44
119,0,0,0,48,3833,7805725014939615,45
0,0,0,0,84,3916,7805725014939615,46
0,0,0,0,51,3949,7805725014939615,47
0,0,0,0,199,3801,7805725014939615,48
0,0,0,0,135,3865,7805725014939615,49
21,0,0,0,50,3929,7805725014939615,50
0,0,0,0,89,3911,7805725014939615,51
0,24,0,0,58,3918,7805725014939615,52
0,0,0,0,33,3967,7805725014939615,53
55,0,0,0,29,3916,7805725014939615,54
0,0,0,0,81,3919,7805725014939615,55
19,0,0,0,63,3918,7805725014939615,56
0,0,0,0,60,3940,7805725014939615,57
0,0,0,0,99,3901,7805725014939615,58
0,0,0,0,67,3933,7805725014939615,59
0,0,0,0,208,3792,7805725014939615,60
328,0,0,5,39,3628,7805725014939615,61
0,0,0,0,142,3858,7805725014939615,62
33,0,0,0,86,3881,7805725014939615,63
0,0,0,0,163,3837,7805725014939615,64
30,0,0,0,107,3863,7805725014939615,65
18,0,0,0,86,3896,7805725014939615,66
0,0,0,0,137,3863,7805725014939615,67
0,0,0,0,17,3983,7805725014939615,68
47,56,274,0,215,3408,7805725014939615,69
0,0,0,0,20,3980,7805725014939615,70
0,0,0,0,164,3836,7805725014939615,71
0,0,0,0,48,3952,7805725014939615,72
0,0,0,0,88,3912,7805725014939615,73
0,0,0,0,225,3775,7805725014939615,74
0,0,12,0,121,3867,7805725014939615,75
0,0,0,0,104,3896,7805725014939615,76
0,0,0,0,119,3881,7805725014939615,77
0,0,0,0,56,3944,7805725014939615,78
0,0,0,0,92,3908,7805725014939615,79
0,0,0,0,41,3959,7805725014939615,80
0,0,0,0,44,3956,7805725014939615,81
0,0,0,0,50,3950,7805725014939615,82
0,0,0,37,86,3877,7805725014939615,83
45,0,0,0,20,3935,7805725014939615,84
1,0,0,0,74,3925,7805725014939615,85
0,0,0,0,38,3962,7805725014939615,86
0,0,0,0,74,3926,7805725014939615,87
0,0,0,0,73,3927,7805725014939615,88
0,0,0,0,77,3923,7805725014939615,89
0,0,0,0,21,3979,7805725014939615,90
0,0,0,0,126,3874,7805725014939615,91
0,25,0,0,81,3894,7805725014939615,92
0,0,0,0,21,3979,7805725014939615,93
0,0,0,0,43,3957,7805725014939615,94
0,0,0,0,168,3832,7805725014939615,95
0,0,0,0,56,3944,7805725014939615,96
0,0,0,0,98,3902,7805725014939615,97
0,0,0,0,81,3919,7805725014939615,98
0,0,0,0,123,3877,7805725014939615,99
0,0,0,0,183,3817,7805725014939615,100
0,0,0,0,31,3969,7805725031716831,1
0,0,0,0,199,3801,7805725031716831,2
0,0,0,0,81,3919,7805725031716831,3
0,0,0,0,141,3859,7805725031716831,4
17,0,0,0,40,3943,7805725031716831,5
125,0,0,0,108,3767,7805725031716831,6
0,0,0,0,42,3958,7805725031716831,7
0,0,0,0,35,3965,7805725031716831,8
0,0,0,0,51,3949,7805725031716831,9
0,0,0,0,72,3928,7805725031716831,10
0,0,0,0,76,3924,7805725031716831,11
0,0,0,0,130,3870,7805725031716831,12
7,0,0,0,112,3881,7805725031716831,13
0,0,7,0,26,3967,7805725031716831,14
0,0,0,0,123,3877,7805725031716831,15
0,0,0,0,62,3938,7805725031716831,16
220,0,0,0,146,3634,7805725031716831,17
19,0,0,0,126,3855,7805725031716831,18
0,0,0,0,51,3949,7805725031716831,19
0,112,0,0,115,3773,7805725031716831,20
0,0,0,0,63,3937,7805725031716831,21
0,0,0,0,40,3960,7805725031716831,22
0,0,0,0,173,3827,7805725031716831,23
0,0,0,0,85,3915,7805725031716831,24
0,0,0,0,26,3974,7805725031716831,25
0,67,0,0,10,3923,7805725031716831,26
0,0,0,0,168,3832,7805725031716831,27
0,0,0,0,236,3764,7805725031716831,28
0,0,0,0,204,3796,7805725031716831,29
0,151,0,0,52,3797,7805725031716831,30
0,0,0,0,37,3963,7805725031716831,31
0,0,0,0,129,3871,7805725031716831,32
0,0,0,0,265,3735,7805725031716831,33
7,0,0,0,71,3922,7805725031716831,34
0,0,0,0,34,3966,7805725031716831,35
0,0,0,0,83,3917,7805725031716831,36
21,0,0,0,122,3857,7805725031716831,37
0,0,0,0,74,3926,7805725031716831,38
0,0,0,0,86,3914,7805725031716831,39
0,0,0,0,96,3904,7805725031716831,40
0,0,0,0,53,3947,7805725031716831,41
0,0,0,0,156,3844,7805725031716831,42
1,0,0,0,31,3968,7805725031716831,43
0,0,90,0,46,3864,7805725031716831,44
0,0,0,0,315,3685,7805725031716831,45
0,0,0,0,193,3807,7805725031716831,46
0,0,0,0,39,3961,7805725031716831,47
64,0,0,0,138,3798,7805725031716831,48
156,217,0,0,246,3381,7805725031716831,49
0,0,0,0,113,3887,7805725031716831,50
0,0,0,0,75,3925,7805725031716831,51
0,0,0,0,187,3813,7805725031716831,52
69,0,0,0,18,3913,7805725031716831,53
21,0,0,0,8,3971,7805725031716831,54
0,0,0,0,53,3947,7805725031716831,55
0,0,0,0,169,3831,7805725031716831,56
0,0,0,0,90,3910,7805725031716831,57
85,0,0,0,109,3806,7805725031716831,58
11,0,0,0,79,3910,7805725031716831,59
0,0,0,0,220,3780,7805725031716831,60
0,0,0,0,85,3915,7805725031716831,61
0,0,0,0,52,3948,7805725031716831,62
34,0,0,0,113,3853,7805725031716831,63
0,0,0,0,44,3956,7805725031716831,64
0,0,117,0,31,3852,7805725031716831,65
0,0,0,0,79,3921,7805725031716831,66
0,0,0,0,67,3933,7805725031716831,67
0,0,0,0,92,3908,7805725031716831,68
0,0,0,0,124,3876,7805725031716831,69
0,0,0,0,96,3904,7805725031716831,70
402,0,0,27,66,3505,7805725031716831,71
0,0,0,0,16,3984,7805725031716831,72
0,0,0,0,116,3884,7805725031716831,73
0,0,0,0,248,3752,7805725031716831,74
0,0,0,0,128,3872,7805725031716831,75
0,0,0,0,45,3955,7805725031716831,76
0,0,0,84,103,3813,7805725031716831,77
107,0,0,0,158,3735,7805725031716831,78
0,0,0,0,123,3877,7805725031716831,79
0,0,0,0,68,3932,7805725031716831,80
611,25,294,0,98,2972,7805725031716831,81
84,0,0,0,118,3798,7805725031716831,82
0,0,0,0,101,3899,7805725031716831,83
0,0,0,0,37,3963,7805725031716831,84
0,0,0,0,51,3949,7805725031716831,85
0,0,0,0,61,3939,7805725031716831,86
0,0,0,0,105,3895,7805725031716831,87
0,0,0,0,272,3728,7805725031716831,88
0,39,0,0,97,3864,7805725031716831,89
0,0,0,92,221,3687,7805725031716831,90
29,0,0,0,46,3925,7805725031716831,91
0,0,0,0,35,3965,7805725031716831,92
0,5,0,0,55,3940,7805725031716831,93
0,0,0,88,88,3824,7805725031716831,94
0,106,0,0,94,3800,7805725031716831,95
13,0,0,0,59,3928,7805725031716831,96
0,0,0,0,89,3911,7805725031716831,97
0,0,0,0,139,3861,7805725031716831,98
0,0,0,0,209,3791,7805725031716831,99
65,0,0,0,94,3841,7805725031716831,100
0,0,0,0,132,3868,7805741943149534,1
0,0,0,0,32,3968,7805741943149534,2
0,0,0,0,47,3953,7805741943149534,3
0,0,0,0,202,3798,7805741943149534,4
0,0,0,0,50,3950,7805741943149534,5
0,0,0,0,87,3913,7805741943149534,6
0,195,0,0,51,3754,7805741943149534,7
0,0,7,0,133,3860,7805741943149534,8
7,56,0,0,87,3850,7805741943149534,9
0,0,0,0,41,3959,7805741943149534,10
0,0,0,0,66,3934,7805741943149534,11
0,0,0,0,68,3932,7805741943149534,12
0,0,0,0,203,3797,7805741943149534,13
0,1,0,0,72,3927,7805741943149534,14
0,0,0,0,38,3962,7805741943149534,15
0,0,0,0,62,3938,7805741943149534,16
0,0,0,0,44,3956,7805741943149534,17
49,0,0,0,33,3918,7805741943149534,18
0,0,0,0,156,3844,7805741943149534,19
26,0,0,50,75,3849,7805741943149534,20
0,0,0,0,121,3879,7805741943149534,21
0,0,0,2,55,3943,7805741943149534,22
0,0,0,0,116,3884,7805741943149534,23
0,0,0,0,94,3906,7805741943149534,24
0,0,0,0,276,3724,7805741943149534,25
0,0,0,0,18,3982,7805741943149534,26
0,0,0,0,70,3930,7805741943149534,27
0,0,0,0,131,3869,7805741943149534,28
0,0,0,0,49,3951,7805741943149534,29
0,0,0,0,330,3670,7805741943149534,30
0,0,0,0,101,3899,7805741943149534,31
0,0,0,0,247,3753,7805741943149534,32
0,0,0,0,83,3917,7805741943149534,33
0,0,0,0,157,3843,7805741943149534,34
0,0,0,0,151,3849,7805741943149534,35
0,0,0,0,75,3925,7805741943149534,36
0,0,0,7,67,3926,7805741943149534,37
46,0,0,0,83,3871,7805741943149534,38
68,0,0,0,83,3849,7805741943149534,39
2,0,0,0,85,3913,7805741943149534,40
195,28,530,0,49,3198,7805741943149534,41
0,0,0,0,115,3885,7805741943149534,42
0,0,0,0,199,3801,7805741943149534,43
2,0,0,0,166,3832,7805741943149534,44
0,0,0,0,146,3854,7805741943149534,45
0,6,0,0,93,3901,7805741943149534,46
0,0,0,0,82,3918,7805741943149534,47
136,0,0,0,157,3707,7805741943149534,48
0,41,0,0,144,3815,7805741943149534,49
0,0,0,0,30,3970,7805741943149534,50
0,0,0,0,16,3984,7805741943149534,51
0,0,0,0,88,3912,7805741943149534,52
0,0,0,0,108,3892,7805741943149534,53
0,0,0,0,132,3868,7805741943149534,54
0,0,0,0,293,3707,7805741943149534,55
0,0,0,0,107,3893,7805741943149534,56
0,0,0,0,88,3912,7805741943149534,57
124,0,0,0,59,3817,7805741943149534,58
0,0,0,0,207,3793,7805741943149534,59
0,0,0,0,20,3980,7805741943149534,60
46,0,0,0,74,3880,7805741943149534,61
0,0,0,0,123,3877,7805741943149534,62
0,0,0,0,26,3974,7805741943149534,63
0,0,0,0,86,3914,7805741943149534,64
0,0,0,0,110,3890,7805741943149534,65
0,0,0,0,116,3884,7805741943149534,66
0,0,0,0,103,3897,7805741943149534,67
0,0,0,0,24,3976,7805741943149534,68
0,0,0,0,114,3886,7805741943149534,69
0,0,0,0,41,3959,7805741943149534,70
0,0,0,0,32,3968,7805741943149534,71
0,0,0,0,122,3878,7805741943149534,72
0,0,0,0,233,3767,7805741943149534,73
24,0,0,0,104,3872,7805741943149534,74
0,0,0,0,124,3876,7805741943149534,75
0,0,0,0,146,3854,7805741943149534,76
0,165,0,0,107,3728,7805741943149534,77
0,0,0,0,180,3820,7805741943149534,78
0,0,0,0,52,3948,7805741943149534,79
0,0,0,0,83,3917,7805741943149534,80
0,0,0,0,113,3887,7805741943149534,81
0,0,0,0,218,3782,7805741943149534,82
0,0,0,0,248,3752,7805741943149534,83
59,0,0,0,73,3868,7805741943149534,84
0,0,0,0,40,3960,7805741943149534,85
0,0,0,0,168,3832,7805741943149534,86
0,0,0,0,169,3831,7805741943149534,87
0,0,0,0,109,3891,7805741943149534,88
0,0,0,0,103,3897,7805741943149534,89
0,0,0,0,187,3813,7805741943149534,90
38,0,0,0,79,3883,7805741943149534,91
0,0,0,0,172,3828,7805741943149534,92
14,0,0,0,348,3638,7805741943149534,93
0,0,0,0,100,3900,7805741943149534,94
0,0,0,0,57,3943,7805741943149534,95
0,0,0,0,58,3942,7805741943149534,96
0,0,0,0,141,3859,7805741943149534,97
0,0,28,0,221,3751,7805741943149534,98
0,0,0,0,96,3904,7805741943149534,99
0,0,0,0,82,3918,7805741943149534,100
0,0,0,0,79,3921,7805742211586014,1
0,0,0,0,73,3927,7805742211586014,2
170,0,0,0,414,3416,7805742211586014,3
0,0,0,0,176,3824,7805742211586014,4
147,0,0,0,37,3816,7805742211586014,5
0,0,0,0,156,3844,7805742211586014,6
173,0,0,0,134,3693,7805742211586014,7
0,0,0,0,26,3974,7805742211586014,8
109,0,0,0,99,3792,7805742211586014,9
0,0,0,0,60,3940,7805742211586014,10
0,0,0,0,82,3918,7805742211586014,11
0,0,0,0,17,3983,7805742211586014,12
131,0,0,0,34,3835,7805742211586014,13
0,106,0,0,32,3862,7805742211586014,14
48,0,0,0,6,3946,7805742211586014,15
0,0,0,0,290,3710,7805742211586014,16
0,0,0,0,100,3900,7805742211586014,17
171,0,0,0,28,3801,7805742211586014,18
0,0,0,25,74,3901,7805742211586014,19
102,0,0,0,304,3594,7805742211586014,20
1,0,0,0,173,3826,7805742211586014,21
0,0,0,0,114,3886,7805742211586014,22
0,0,0,0,298,3702,7805742211586014,23
299,0,0,117,5,3579,7805742211586014,24
0,0,0,0,220,3780,7805742211586014,25
0,0,0,0,75,3925,7805742211586014,26
0,0,6,0,147,3847,7805742211586014,27
301,0,0,0,162,3537,7805742211586014,28
0,0,0,0,125,3875,7805742211586014,29
222,0,0,0,610,3168,7805742211586014,30
76,2,0,0,158,3764,7805742211586014,31
0,0,0,0,29,3971,7805742211586014,32
0,0,0,0,249,3751,7805742211586014,33
1,0,0,0,131,3868,7805742211586014,34
0,0,0,0,51,3949,7805742211586014,35
0,0,0,0,76,3924,7805742211586014,36
0,0,0,0,368,3632,7805742211586014,37
0,0,0,0,80,3920,7805742211586014,38
0,0,0,0,420,3580,7805742211586014,39
0,0,0,0,256,3744,7805742211586014,40
0,0,0,0,150,3850,7805742211586014,41
0,255,0,0,213,3532,7805742211586014,42
0,0,0,0,84,3916,7805742211586014,43
107,0,0,0,45,3848,7805742211586014,44
69,0,0,0,104,3827,7805742211586014,45
0,0,0,0,102,3898,7805742211586014,46
96,0,0,0,182,3722,7805742211586014,47
0,0,0,0,69,3931,7805742211586014,48
174,0,0,0,181,3645,7805742211586014,49
0,0,0,0,23,3977,7805742211586014,50
76,0,0,0,49,3875,7805742211586014,51
65,0,0,215,28,3692,7805742211586014,52
0,0,0,0,314,3686,7805742211586014,53
34,0,0,0,246,3720,7805742211586014,54
0,0,0,0,143,3857,7805742211586014,55
0,0,0,0,116,3884,7805742211586014,56
0,0,0,0,108,3892,7805742211586014,57
184,0,0,0,57,3759,7805742211586014,58
6,0,0,0,54,3940,7805742211586014,59
0,0,0,0,25,3975,7805742211586014,60
176,0,0,0,123,3701,7805742211586014,61
67,0,0,0,8,3925,7805742211586014,62
0,0,0,0,351,3649,7805742211586014,63
0,0,0,0,194,3806,7805742211586014,64
0,0,0,0,114,3886,7805742211586014,65
65,0,0,0,170,3765,7805742211586014,66
0,0,0,0,186,3814,7805742211586014,67
118,0,0,0,114,3768,7805742211586014,68
5,0,0,0,13,3982,7805742211586014,69
0,0,0,0,102,3898,7805742211586014,70
0,0,0,0,89,3911,7805742211586014,71
22,0,0,0,104,3874,7805742211586014,72
0,0,0,0,88,3912,7805742211586014,73
0,0,0,0,128,3872,7805742211586014,74
0,0,0,0,56,3944,7805742211586014,75
210,0,0,0,157,3633,7805742211586014,76
0,0,0,0,29,3971,7805742211586014,77
0,0,0,0,56,3944,7805742211586014,78
0,0,0,0,114,3886,7805742211586014,79
0,0,0,0,98,3902,7805742211586014,80
43,0,0,0,25,3932,7805742211586014,81
0,0,0,0,85,3915,7805742211586014,82
0,0,0,0,95,3905,7805742211586014,83
6,0,0,0,31,3963,7805742211586014,84
0,0,0,0,122,3878,7805742211586014,85
0,0,0,0,135,3865,7805742211586014,86
0,0,0,0,100,3900,7805742211586014,87
33,1058,0,0,14,2895,7805742211586014,88
0,0,0,0,99,3901,7805742211586014,89
147,0,0,0,2,3851,7805742211586014,90
60,0,90,0,52,3798,7805742211586014,91
16,0,0,0,87,3897,7805742211586014,92
0,0,0,0,148,3852,7805742211586014,93
0,0,0,0,106,3894,7805742211586014,94
0,0,0,0,90,3910,7805742211586014,95
0,0,0,0,129,3871,7805742211586014,96
0,452,0,0,104,3444,7805742211586014,97
0,0,0,0,91,3909,7805742211586014,98
1,0,0,0,143,3856,7805742211586014,99
0,0,0,0,48,3952,7805742211586014,100
0,0,0,0,180,3820,7805742211586015,1
0,0,0,0,104,3896,7805742211586015,2
0,0,0,0,154,3846,7805742211586015,3
42,0,0,0,38,3920,7805742211586015,4
0,0,0,0,93,3907,7805742211586015,5
0,0,0,0,57,3943,7805742211586015,6
0,0,0,0,51,3949,7805742211586015,7
0,0,0,0,145,3855,7805742211586015,8
32,0,0,0,101,3867,7805742211586015,9
0,0,0,0,105,3895,7805742211586015,10
0,0,0,0,55,3945,7805742211586015,11
0,0,0,0,82,3918,7805742211586015,12
0,0,0,0,246,3754,7805742211586015,13
0,0,57,35,33,3875,7805742211586015,14
48,0,0,0,29,3923,7805742211586015,15
130,0,0,0,120,3750,7805742211586015,16
0,0,0,0,189,3811,7805742211586015,17
12,0,0,0,235,3753,7805742211586015,18
0,0,0,0,93,3907,7805742211586015,19
100,0,0,0,0,3900,7805742211586015,20
0,0,0,0,73,3927,7805742211586015,21
0,0,0,0,173,3827,7805742211586015,22
0,0,0,32,21,3947,7805742211586015,23
0,0,0,0,44,3956,7805742211586015,24
0,0,0,0,57,3943,7805742211586015,25
0,0,0,0,73,3927,7805742211586015,26
0,0,0,0,252,3748,7805742211586015,27
0,0,0,0,251,3749,7805742211586015,28
0,0,0,0,79,3921,7805742211586015,29
0,0,0,0,38,3962,7805742211586015,30
87,0,0,0,28,3885,7805742211586015,31
0,70,0,0,207,3723,7805742211586015,32
207,0,0,0,230,3563,7805742211586015,33
162,0,0,0,107,3731,7805742211586015,34
0,0,0,0,190,3810,7805742211586015,35
0,0,0,0,139,3861,7805742211586015,36
0,0,0,0,76,3924,7805742211586015,37
0,0,0,0,76,3924,7805742211586015,38
0,0,0,0,173,3827,7805742211586015,39
0,0,0,0,93,3907,7805742211586015,40
14,0,0,0,40,3946,7805742211586015,41
0,0,0,0,141,3859,7805742211586015,42
11,0,0,0,56,3933,7805742211586015,43
0,0,0,0,70,3930,7805742211586015,44
0,0,0,0,81,3919,7805742211586015,45
37,0,0,0,180,3783,7805742211586015,46
370,0,0,0,131,3499,7805742211586015,47
0,0,0,0,107,3893,7805742211586015,48
109,0,0,0,112,3779,7805742211586015,49
0,20,0,0,42,3938,7805742211586015,50
0,0,0,0,66,3934,7805742211586015,51
0,25,0,0,100,3875,7805742211586015,52
0,13,0,0,68,3919,7805742211586015,53
34,0,0,0,12,3954,7805742211586015,54
0,0,0,0,134,3866,7805742211586015,55
88,0,0,0,242,3670,7805742211586015,56
16,0,8,0,55,3921,7805742211586015,57
0,0,0,0,140,3860,7805742211586015,58
76,0,0,0,94,3830,7805742211586015,59
0,0,0,0,289,3711,7805742211586015,60
0,0,0,0,118,3882,7805742211586015,61
95,0,0,279,18,3608,7805742211586015,62
0,0,0,66,28,3906,7805742211586015,63
0,0,0,0,241,3759,7805742211586015,64
10,0,0,0,58,3932,7805742211586015,65
0,0,0,0,68,3932,7805742211586015,66
112,0,0,0,83,3805,7805742211586015,67
6,0,0,0,157,3837,7805742211586015,68
0,0,0,0,107,3893,7805742211586015,69
0,0,0,0,159,3841,7805742211586015,70
0,0,0,0,84,3916,7805742211586015,71
0,0,0,0,85,3915,7805742211586015,72
0,0,0,0,23,3977,7805742211586015,73
0,0,0,0,22,3978,7805742211586015,74
0,27,0,0,43,3930,7805742211586015,75
0,0,0,0,98,3902,7805742211586015,76
203,0,0,0,101,3696,7805742211586015,77
0,0,0,0,326,3674,7805742211586015,78
0,0,0,0,85,3915,7805742211586015,79
0,0,0,0,223,3777,7805742211586015,80
3,0,0,0,52,3945,7805742211586015,81
0,0,0,0,118,3882,7805742211586015,82
0,0,0,0,50,3950,7805742211586015,83
0,0,0,0,65,3935,7805742211586015,84
0,0,0,0,33,3967,7805742211586015,85
28,0,0,0,179,3793,7805742211586015,86
44,0,0,0,110,3846,7805742211586015,87
0,0,0,0,99,3901,7805742211586015,88
0,0,0,0,139,3861,7805742211586015,89
0,0,0,0,224,3776,7805742211586015,90
0,0,0,0,205,3795,7805742211586015,91
156,0,0,0,137,3707,7805742211586015,92
288,0,0,0,60,3652,7805742211586015,93
40,0,0,0,115,3845,7805742211586015,94
7,689,0,0,84,3220,7805742211586015,95
0,0,0,0,52,3948,7805742211586015,96
294,0,0,0,17,3689,7805742211586015,97
60,0,0,0,129,3811,7805742211586015,98
0,0,0,0,154,3846,7805742211586015,99
0,0,0,0,98,3902,7805742211586015,100
