Generalist_NE,Generalist_nonNE,Arc_3,Arc_6,Arc_5,None,Start,Walk
172,0,0,0,84,3744,7805725014939615,26
259,0,163,0,186,3392,7805725014939615,27
0,0,697,146,408,2749,7805725014939615,28
575,0,0,0,184,3241,7805725014939615,29
415,0,0,0,134,3451,7805725014939615,30
64,0,0,0,550,3386,7805725014939615,31
987,0,0,0,714,2299,7805725014939615,32
354,0,0,0,234,3412,7805725014939615,33
0,0,0,0,101,3899,7805725014939615,34
0,0,0,0,451,3549,7805725014939615,35
445,312,0,0,178,3065,7805725014939615,36
0,0,0,0,70,3930,7805725014939615,37
695,0,0,0,315,2990,7805725014939615,38
0,0,0,0,333,3667,7805725014939615,39
30,0,0,0,72,3898,7805725014939615,40
329,83,0,0,436,3152,7805725014939615,41
21,0,0,0,21,3958,7805725014939615,42
1105,0,0,0,73,2822,7805725014939615,43
8,0,0,0,255,3737,7805725014939615,44
786,0,0,0,700,2514,7805725014939615,45
206,0,0,0,336,3458,7805725014939615,46
1145,0,0,0,117,2738,7805725014939615,47
706,0,0,0,815,2479,7805725014939615,48
865,0,0,0,309,2826,7805725014939615,49
518,0,0,0,427,3055,7805725014939615,50
1133,0,0,0,170,2697,7805725014939615,51
980,0,0,0,879,2141,7805725014939615,52
661,0,0,0,247,3092,7805725014939615,53
716,0,0,0,772,2512,7805725014939615,54
0,0,0,0,354,3646,7805725014939615,55
912,0,0,0,663,2425,7805725014939615,56
935,0,0,0,61,3004,7805725014939615,57
112,0,0,0,1895,1993,7805725014939615,58
74,0,0,0,184,3742,7805725014939615,59
0,0,0,0,454,3546,7805725014939615,60
0,0,0,0,1071,2929,7805725014939615,61
683,0,0,0,120,3197,7805725014939615,62
349,0,0,0,1151,2500,7805725014939615,63
67,0,0,0,374,3559,7805725014939615,64
445,0,0,0,61,3494,7805725014939615,65
434,0,0,0,61,3505,7805725014939615,66
459,0,0,0,333,3208,7805725014939615,67
588,0,0,0,276,3136,7805725014939615,68
0,0,0,0,203,3797,7805725014939615,69
89,0,0,0,559,3352,7805725014939615,70
59,0,0,241,756,2944,7805725014939615,71
21,0,0,0,117,3862,7805725014939615,72
1128,0,0,0,364,2508,7805725014939615,73
8,0,0,0,171,3821,7805725014939615,74
702,0,0,0,659,2639,7805725014939615,75
46,37,0,0,110,3807,7805725014939615,76
0,0,0,0,364,3636,7805725014939615,77
0,0,0,0,298,3702,7805725014939615,78
0,0,0,0,405,3595,7805725014939615,79
242,0,0,0,439,3319,7805725014939615,80
177,0,0,0,138,3685,7805725014939615,81
1006,0,0,0,67,2927,7805725014939615,82
262,0,0,0,667,3071,7805725014939615,83
91,0,0,0,1912,1997,7805725014939615,84
252,0,0,0,84,3664,7805725014939615,85
0,0,0,0,88,3912,7805725014939615,86
450,0,0,0,930,2620,7805725014939615,87
202,0,0,0,58,3740,7805725014939615,88
305,0,0,0,331,3364,7805725014939615,89
188,0,0,0,1004,2808,7805725014939615,90
32,0,0,0,384,3584,7805725014939615,91
217,0,0,0,288,3495,7805725014939615,92
309,0,0,0,463,3228,7805725014939615,93
848,0,0,0,441,2711,7805725014939615,94
287,0,0,0,304,3409,7805725014939615,95
0,0,0,0,146,3854,7805725014939615,96
105,0,0,0,910,2985,7805725014939615,97
87,0,0,0,860,3053,7805725014939615,98
46,0,0,0,273,3681,7805725014939615,99
492,0,0,0,472,3036,7805725014939615,100
37,0,0,0,1774,2189,7805725031716831,1
350,0,0,0,254,3396,7805725031716831,2
765,0,0,0,75,3160,7805725031716831,3
1001,0,0,0,554,2445,7805725031716831,4
321,0,0,0,424,3255,7805725031716831,5
328,0,55,0,23,3594,7805725031716831,6
202,0,0,0,334,3464,7805725031716831,7
848,0,0,0,726,2426,7805725031716831,8
643,0,0,0,509,2848,7805725031716831,9
1637,0,0,0,57,2306,7805725031716831,10
71,0,0,0,1227,2702,7805725031716831,11
0,0,0,0,594,3406,7805725031716831,12
608,0,0,0,1285,2107,7805725031716831,13
0,0,0,0,334,3666,7805725031716831,14
565,0,0,0,259,3176,7805725031716831,15
826,0,0,0,368,2806,7805725031716831,16
0,0,0,0,65,3935,7805725031716831,17
1179,0,0,0,744,2077,7805725031716831,18
345,0,0,0,1065,2590,7805725031716831,19
0,0,0,0,122,3878,7805725031716831,20
397,0,0,0,935,2668,7805725031716831,21
0,0,0,0,925,3075,7805725031716831,22
750,0,0,0,245,3005,7805725031716831,23
141,0,0,0,50,3809,7805725031716831,24
130,0,0,0,213,3657,7805725031716831,25
551,0,0,0,575,2874,7805725031716831,26
185,0,0,0,194,3621,7805725031716831,27
657,0,0,0,185,3158,7805725031716831,28
1095,0,0,0,211,2694,7805725031716831,29
0,0,0,0,242,3758,7805725031716831,30
766,0,0,0,161,3073,7805725031716831,31
1343,0,0,0,367,2290,7805725031716831,32
178,0,0,0,586,3236,7805725031716831,33
189,0,0,0,766,3045,7805725031716831,34
21,253,0,0,319,3407,7805725031716831,35
0,0,29,0,306,3665,7805725031716831,36
1482,0,0,0,311,2207,7805725031716831,37
436,0,0,0,1000,2564,7805725031716831,38
286,0,0,0,178,3536,7805725031716831,39
40,0,0,0,1244,2716,7805725031716831,40
166,0,0,0,373,3461,7805725031716831,41
684,0,0,0,185,3131,7805725031716831,42
90,0,0,0,177,3733,7805725031716831,43
0,0,0,0,1175,2825,7805725031716831,44
300,0,0,0,202,3498,7805725031716831,45
207,0,0,0,188,3605,7805725031716831,46
171,0,0,0,62,3767,7805725031716831,47
214,0,0,0,1305,2481,7805725031716831,48
376,0,0,0,440,3184,7805725031716831,49
71,0,0,0,453,3476,7805725031716831,50
644,0,0,0,373,2983,7805725031716831,51
0,0,0,0,436,3564,7805725031716831,52
1118,0,0,0,118,2764,7805725031716831,53
0,0,0,0,249,3751,7805725031716831,54
154,0,0,0,148,3698,7805725031716831,55
39,0,0,0,304,3657,7805725031716831,56
247,0,0,0,18,3735,7805725031716831,57
712,0,0,0,1658,1630,7805725031716831,58
24,0,0,0,455,3521,7805725031716831,59
312,0,0,0,29,3659,7805725031716831,60
331,0,0,0,112,3557,7805725031716831,61
437,0,0,0,260,3303,7805725031716831,62
385,0,58,0,288,3269,7805725031716831,63
1230,0,0,0,501,2269,7805725031716831,64
454,0,0,0,479,3067,7805725031716831,65
761,0,0,0,774,2465,7805725031716831,66
537,0,0,0,397,3066,7805725031716831,67
132,0,0,0,355,3513,7805725031716831,68
0,0,0,0,282,3718,7805725031716831,69
898,0,0,0,392,2710,7805725031716831,70
63,0,0,0,51,3886,7805725031716831,71
736,0,0,0,62,3202,7805725031716831,72
447,0,0,0,650,2903,7805725031716831,73
779,0,0,0,792,2429,7805725031716831,74
812,0,0,0,916,2272,7805725031716831,75
563,0,0,0,121,3316,7805725031716831,76
365,0,0,0,151,3484,7805725031716831,77
1165,0,0,0,186,2649,7805725031716831,78
68,0,0,0,177,3755,7805725031716831,79
193,0,0,0,278,3529,7805725031716831,80
213,0,0,0,245,3542,7805725031716831,81
151,0,331,257,194,3067,7805725031716831,82
79,0,0,0,197,3724,7805725031716831,83
0,0,0,0,407,3593,7805725031716831,84
640,0,0,0,52,3308,7805725031716831,85
762,0,0,0,419,2819,7805725031716831,86
286,0,0,0,540,3174,7805725031716831,87
402,0,0,0,976,2622,7805725031716831,88
662,0,0,0,718,2620,7805725031716831,89
708,0,0,0,680,2612,7805725031716831,90
1086,0,0,0,475,2439,7805725031716831,91
87,0,0,0,491,3422,7805725031716831,92
1579,0,0,0,97,2324,7805725031716831,93
305,0,0,0,291,3404,7805725031716831,94
205,0,0,0,292,3503,7805725031716831,95
340,0,0,0,513,3147,7805725031716831,96
86,0,0,0,822,3092,7805725031716831,97
39,0,0,0,58,3903,7805725031716831,98
0,0,0,0,797,3203,7805725031716831,99
762,0,0,0,463,2775,7805725031716831,100
296,0,0,0,228,3476,7805741943149534,1
418,0,0,0,193,3389,7805741943149534,2
0,0,0,0,132,3868,7805741943149534,3
24,0,0,0,283,3693,7805741943149534,4
0,0,0,0,568,3432,7805741943149534,5
332,0,0,0,89,3579,7805741943149534,6
479,0,0,0,612,2909,7805741943149534,7
0,0,0,0,184,3816,7805741943149534,8
47,0,0,0,113,3840,7805741943149534,9
276,0,0,0,563,3161,7805741943149534,10
0,0,0,0,591,3409,7805741943149534,11
0,0,0,0,580,3420,7805741943149534,12
0,0,0,0,260,3740,7805741943149534,13
0,0,0,0,339,3661,7805741943149534,14
59,0,0,0,853,3088,7805741943149534,15
0,0,0,0,1209,2791,7805741943149534,16
0,40,0,0,319,3641,7805741943149534,17
24,0,0,0,495,3481,7805741943149534,18
389,0,0,0,1850,1761,7805741943149534,19
46,0,0,0,325,3629,7805741943149534,20
116,0,0,0,274,3610,7805741943149534,21
633,0,0,0,613,2754,7805741943149534,22
2,0,0,0,254,3744,7805741943149534,23
49,0,0,0,630,3321,7805741943149534,24
1060,0,0,0,464,2476,7805741943149534,25
511,0,0,0,353,3136,7805741943149534,26
0,0,0,0,71,3929,7805741943149534,27
0,0,0,0,737,3263,7805741943149534,28
0,0,0,0,469,3531,7805741943149534,29
0,0,0,0,66,3934,7805741943149534,30
919,0,0,0,811,2270,7805741943149534,31
87,0,0,0,182,3731,7805741943149534,32
42,0,0,0,224,3734,7805741943149534,33
437,0,0,0,866,2697,7805741943149534,34
0,0,0,0,1183,2817,7805741943149534,35
827,0,0,0,507,2666,7805741943149534,36
500,0,0,0,432,3068,7805741943149534,37
0,0,0,0,612,3388,7805741943149534,38
483,0,0,0,587,2930,7805741943149534,39
118,0,0,0,249,3633,7805741943149534,40
65,4,0,0,981,2950,7805741943149534,41
106,0,0,192,251,3451,7805741943149534,42
1292,0,0,0,491,2217,7805741943149534,43
491,0,0,0,464,3045,7805741943149534,44
0,0,0,0,85,3915,7805741943149534,45
92,8,0,0,222,3678,7805741943149534,46
214,0,0,0,254,3532,7805741943149534,47
646,0,0,0,458,2896,7805741943149534,48
40,0,0,0,1057,2903,7805741943149534,49
113,0,0,0,782,3105,7805741943149534,50
216,0,0,0,1234,2550,7805741943149534,51
0,0,0,0,381,3619,7805741943149534,52
0,0,0,0,76,3924,7805741943149534,53
550,0,0,0,250,3200,7805741943149534,54
752,0,0,0,91,3157,7805741943149534,55
0,0,0,0,66,3934,7805741943149534,56
0,0,0,0,292,3708,7805741943149534,57
390,0,0,0,489,3121,7805741943149534,58
355,0,0,0,245,3400,7805741943149534,59
194,0,0,0,536,3270,7805741943149534,60
1455,0,0,0,912,1633,7805741943149534,61
587,0,0,0,222,3191,7805741943149534,62
231,0,0,0,2053,1716,7805741943149534,63
204,0,0,282,248,3266,7805741943149534,64
119,0,0,0,272,3609,7805741943149534,65
606,0,0,0,212,3182,7805741943149534,66
643,0,0,0,962,2395,7805741943149534,67
121,0,0,0,136,3743,7805741943149534,68
624,0,0,0,354,3022,7805741943149534,69
547,0,0,0,300,3153,7805741943149534,70
466,0,0,0,359,3175,7805741943149534,71
0,0,0,0,179,3821,7805741943149534,72
324,0,0,0,268,3408,7805741943149534,73
1212,0,0,0,360,2428,7805741943149534,74
214,0,0,0,552,3234,7805741943149534,75
508,0,0,0,249,3243,7805741943149534,76
148,0,0,0,489,3363,7805741943149534,77
115,0,0,0,597,3288,7805741943149534,78
0,0,0,0,607,3393,7805741943149534,79
667,0,0,0,543,2790,7805741943149534,80
1926,0,0,0,533,1541,7805741943149534,81
79,0,0,0,560,3361,7805741943149534,82
0,0,0,0,379,3621,7805741943149534,83
227,0,0,0,414,3359,7805741943149534,84
182,0,0,0,876,2942,7805741943149534,85
335,0,0,0,288,3377,7805741943149534,86
586,0,0,0,683,2731,7805741943149534,87
239,0,0,0,1050,2711,7805741943149534,88
94,0,0,0,732,3174,7805741943149534,89
372,0,0,0,523,3105,7805741943149534,90
237,0,0,0,652,3111,7805741943149534,91
420,0,0,0,377,3203,7805741943149534,92
243,0,0,0,1034,2723,7805741943149534,93
324,0,0,0,918,2758,7805741943149534,94
98,0,0,0,356,3546,7805741943149534,95
305,0,0,0,2144,1551,7805741943149534,96
275,0,0,0,246,3479,7805741943149534,97
214,0,48,52,233,3453,7805741943149534,98
163,0,0,0,106,3731,7805741943149534,99
28,0,0,0,699,3273,7805741943149534,100
0,0,0,0,1003,2997,7805742211586014,1
729,0,0,0,838,2433,7805742211586014,2
264,0,0,0,197,3539,7805742211586014,3
842,0,0,0,769,2389,7805742211586014,4
777,0,0,0,628,2595,7805742211586014,5
0,0,0,0,530,3470,7805742211586014,6
155,0,35,0,136,3674,7805742211586014,7
46,0,0,0,378,3576,7805742211586014,8
0,0,0,0,279,3721,7805742211586014,9
0,161,0,0,651,3188,7805742211586014,10
221,0,0,0,105,3674,7805742211586014,11
976,0,0,0,133,2891,7805742211586014,12
947,0,0,32,224,2797,7805742211586014,13
304,74,0,0,71,3551,7805742211586014,14
429,0,0,0,103,3468,7805742211586014,15
212,0,0,0,255,3533,7805742211586014,16
57,0,0,0,855,3088,7805742211586014,17
846,0,0,0,37,3117,7805742211586014,18
699,0,0,0,733,2568,7805742211586014,19
517,0,0,0,636,2847,7805742211586014,20
1516,0,0,0,163,2321,7805742211586014,21
215,0,0,0,266,3519,7805742211586014,22
0,0,0,0,73,3927,7805742211586014,23
385,0,0,0,785,2830,7805742211586014,24
455,0,0,0,1222,2323,7805742211586014,25
805,0,0,0,80,3115,7805742211586014,26
0,0,0,0,561,3439,7805742211586014,27
79,80,0,0,905,2936,7805742211586014,28
470,0,0,0,760,2770,7805742211586014,29
281,0,0,0,386,3333,7805742211586014,30
0,19,0,0,1323,2658,7805742211586014,31
472,0,0,0,819,2709,7805742211586014,32
68,0,0,0,746,3186,7805742211586014,33
315,0,0,0,111,3574,7805742211586014,34
84,0,0,0,553,3363,7805742211586014,35
499,0,0,0,406,3095,7805742211586014,36
241,0,0,0,924,2835,7805742211586014,37
765,0,0,0,120,3115,7805742211586014,38
12,0,0,0,370,3618,7805742211586014,39
125,0,0,0,652,3223,7805742211586014,40
143,0,0,0,1404,2453,7805742211586014,41
278,0,0,0,339,3383,7805742211586014,42
0,0,0,0,1791,2209,7805742211586014,43
204,0,0,0,175,3621,7805742211586014,44
0,0,0,0,114,3886,7805742211586014,45
1287,0,0,0,518,2195,7805742211586014,46
1064,0,0,0,1866,1070,7805742211586014,47
1479,0,0,0,319,2202,7805742211586014,48
852,0,0,0,790,2358,7805742211586014,49
65,0,0,0,297,3638,7805742211586014,50
395,0,0,0,837,2768,7805742211586014,51
774,0,0,0,633,2593,7805742211586014,52
819,0,0,0,452,2729,7805742211586014,53
488,0,0,0,463,3049,7805742211586014,54
1100,0,0,0,777,2123,7805742211586014,55
597,0,0,0,1490,1913,7805742211586014,56
0,0,0,0,637,3363,7805742211586014,57
776,0,0,0,629,2595,7805742211586014,58
155,0,0,0,246,3599,7805742211586014,59
969,0,487,80,682,1782,7805742211586014,60
203,0,0,0,246,3551,7805742211586014,61
221,362,0,0,271,3146,7805742211586014,62
124,0,0,0,283,3593,7805742211586014,63
376,0,0,0,654,2970,7805742211586014,64
214,0,0,0,133,3653,7805742211586014,65
961,0,0,0,281,2758,7805742211586014,66
44,0,0,0,325,3631,7805742211586014,67
266,0,352,6,54,3322,7805742211586014,68
419,702,0,0,487,2392,7805742211586014,69
468,0,0,0,541,2991,7805742211586014,70
8,0,0,0,596,3396,7805742211586014,71
0,31,0,0,393,3576,7805742211586014,72
1219,0,0,0,1197,1584,7805742211586014,73
512,0,0,0,965,2523,7805742211586014,74
1077,0,0,0,960,1963,7805742211586014,75
224,0,0,0,492,3284,7805742211586014,76
159,0,0,0,69,3772,7805742211586014,77
140,0,0,0,981,2879,7805742211586014,78
565,0,0,0,1090,2345,7805742211586014,79
979,0,0,0,1070,1951,7805742211586014,80
125,0,0,0,29,3846,7805742211586014,81
483,0,0,0,672,2845,7805742211586014,82
0,0,0,0,248,3752,7805742211586014,83
507,0,0,0,752,2741,7805742211586014,84
0,0,0,0,496,3504,7805742211586014,85
0,0,0,0,414,3586,7805742211586014,86
7,0,104,0,425,3464,7805742211586014,87
330,0,0,0,417,3253,7805742211586014,88
129,0,0,0,282,3589,7805742211586014,89
930,0,0,0,854,2216,7805742211586014,90
1487,0,0,0,303,2210,7805742211586014,91
881,0,0,0,343,2776,7805742211586014,92
508,0,0,0,212,3280,7805742211586014,93
967,0,0,0,81,2952,7805742211586014,94
72,0,0,0,310,3618,7805742211586014,95
933,0,0,0,826,2241,7805742211586014,96
109,0,0,0,2101,1790,7805742211586014,97
0,0,0,0,1010,2990,7805742211586014,98
385,0,0,0,60,3555,7805742211586014,99
100,0,0,0,1053,2847,7805742211586014,100
524,0,0,0,1169,2307,7805742211586015,1
374,0,0,0,127,3499,7805742211586015,2
782,0,0,0,458,2760,7805742211586015,3
810,0,0,0,31,3159,7805742211586015,4
66,0,0,0,417,3517,7805742211586015,5
0,0,0,0,1022,2978,7805742211586015,6
245,0,0,0,977,2778,7805742211586015,7
725,0,0,0,52,3223,7805742211586015,8
61,0,0,0,123,3816,7805742211586015,9
802,0,0,0,619,2579,7805742211586015,10
504,0,0,0,322,3174,7805742211586015,11
1458,0,0,0,1493,1049,7805742211586015,12
40,0,0,0,1232,2728,7805742211586015,13
482,0,447,0,308,2763,7805742211586015,14
664,0,0,0,538,2798,7805742211586015,15
0,0,0,0,552,3448,7805742211586015,16
0,0,0,0,507,3493,7805742211586015,17
0,0,0,0,597,3403,7805742211586015,18
227,0,0,0,820,2953,7805742211586015,19
865,0,0,0,66,3069,7805742211586015,20
472,0,0,0,172,3356,7805742211586015,21
0,0,0,0,359,3641,7805742211586015,22
600,0,0,0,296,3104,7805742211586015,23
357,0,0,0,9,3634,7805742211586015,24
401,0,0,0,436,3163,7805742211586015,25
59,0,0,0,520,3421,7805742211586015,26
1234,0,0,0,445,2321,7805742211586015,27
0,0,0,0,694,3306,7805742211586015,28
602,0,0,0,767,2631,7805742211586015,29
1401,0,0,0,38,2561,7805742211586015,30
488,0,0,0,1025,2487,7805742211586015,31
103,0,0,0,1800,2097,7805742211586015,32
333,0,0,0,1233,2434,7805742211586015,33
189,66,0,0,443,3302,7805742211586015,34
983,0,0,0,779,2238,7805742211586015,35
1309,0,0,0,13,2678,7805742211586015,36
0,0,0,0,504,3496,7805742211586015,37
84,0,0,0,700,3216,7805742211586015,38
304,0,0,0,555,3141,7805742211586015,39
34,0,0,0,843,3123,7805742211586015,40
469,0,0,0,35,3496,7805742211586015,41
0,0,0,0,213,3787,7805742211586015,42
0,0,0,0,503,3497,7805742211586015,43
351,0,0,0,634,3015,7805742211586015,44
148,0,0,0,1241,2611,7805742211586015,45
25,0,0,0,504,3471,7805742211586015,46
6,0,0,0,1446,2548,7805742211586015,47
24,0,0,0,358,3618,7805742211586015,48
0,0,0,0,184,3816,7805742211586015,49
1803,0,0,0,184,2013,7805742211586015,50
259,0,0,0,847,2894,7805742211586015,51
997,0,0,0,725,2278,7805742211586015,52
148,0,0,0,339,3513,7805742211586015,53
1620,0,0,0,91,2289,7805742211586015,54
670,0,0,0,292,3038,7805742211586015,55
681,0,0,0,312,3007,7805742211586015,56
0,0,0,0,332,3668,7805742211586015,57
710,0,0,0,817,2473,7805742211586015,58
202,0,0,0,809,2989,7805742211586015,59
374,0,0,0,77,3549,7805742211586015,60
75,0,0,177,314,3434,7805742211586015,61
374,0,0,0,474,3152,7805742211586015,62
698,0,311,0,360,2631,7805742211586015,63
648,0,0,0,366,2986,7805742211586015,64
304,0,0,0,46,3650,7805742211586015,65
1034,0,0,0,669,2297,7805742211586015,66
348,0,0,0,181,3471,7805742211586015,67
42,0,0,0,737,3221,7805742211586015,68
181,0,0,0,950,2869,7805742211586015,69
92,0,0,0,291,3617,7805742211586015,70
0,0,0,0,646,3354,7805742211586015,71
224,0,0,0,2288,1488,7805742211586015,72
763,0,0,0,833,2404,7805742211586015,73
0,10,0,0,56,3934,7805742211586015,74
852,0,0,0,330,2818,7805742211586015,75
1067,0,0,0,434,2499,7805742211586015,76
439,0,0,0,371,3190,7805742211586015,77
357,0,0,0,187,3456,7805742211586015,78
1478,0,0,0,382,2140,7805742211586015,79
679,0,0,0,155,3166,7805742211586015,80
1362,0,0,0,1280,1358,7805742211586015,81
163,0,0,0,955,2882,7805742211586015,82
538,0,0,0,932,2530,7805742211586015,83
260,0,0,0,112,3628,7805742211586015,84
251,0,0,0,405,3344,7805742211586015,85
360,0,0,0,1438,2202,7805742211586015,86
0,0,88,94,171,3647,7805742211586015,87
304,0,0,0,594,3102,7805742211586015,88
1659,0,0,0,174,2167,7805742211586015,89
320,0,0,0,1026,2654,7805742211586015,90
108,0,0,0,113,3779,7805742211586015,91
151,0,0,0,364,3485,7805742211586015,92
158,0,0,0,321,3521,7805742211586015,93
107,0,0,0,1145,2748,7805742211586015,94
169,0,0,0,609,3222,7805742211586015,95
335,0,0,0,880,2785,7805742211586015,96
0,0,0,0,1738,2262,7805742211586015,97
219,0,0,0,601,3180,7805742211586015,98
368,0,0,0,244,3388,7805742211586015,99
596,557,0,0,88,2759,7805742211586015,100
