,AHR,ARID5B,ASCL1,BACH1,BACH2,BBX,BCL6,CD44,CREB1,CUX1,CUX2,EBF3,EGR1,EHF,ELF5,EPAS1,EPCAM,ESR1,ETS1,FOS,FOSB,FOXO3,FOXP1,GATA6,GLIS3,GRHL2,HES1,HIF1A,HSF2,ICAM1,JUN,JUNB,JUND,KMT2A,LCOR,LMX1B,MECOM,MEIS2,NCAM1,NEUROG2,NFATC2,NFE2L2,NFIA,NFIB,NFIX,NFKB1,NFYC,NPAS2,NR2F2,NR3C2,NR6A1,PBX1,PKNOX2,PLAGL1,PPARG,PRDM16,PROX1,RARB,RARG,RBPJ,REL,REST,RORA,RORB,RUNX1,RUNX2,SIX1,SIX4,SMAD3,SOX11,SOX5,SOX6,SOX9,SP100,SP110,STAT1,STAT2,STAT4,TBX15,TCF12,TCF4,TCF7L1,TCF7L2,TEAD1,TEAD4,TFDP1,THRB,ZBTB18,ZBTB20,ZBTB7A,ZEB1,ZFP423,RORA_RORB
07_01_13__s1,0.0617849665234911,0.3391897691409296,0.8976557685681104,0.2773903470167066,0.1246245991927031,0.4715028970475153,0.0961945283245307,0.034324993227006,0.7032123028034247,0.632863511889154,0.5440735850614684,0.0005245809659918,0.1380443888413998,0.3345399092401386,0.001156547653721,0.1043886119232658,1.5258247377265008,0.0262591792025955,0.1771850078783151,0.0454558588590623,0.0157758291957655,0.4224393346260806,2.063808826078694,0.0426818771999171,0.5650581969350078,0.4610412044109108,0.0136205671014103,0.8191802653744854,0.2626483746211019,0.0076701827953863,0.2255079442924723,0.0538506563775352,0.1699628268880154,1.2681636717010794,0.8450400805226133,0.3051266520682905,0.0505697384481616,2.1180084854962904,1.351938192590946,0.0001843643399399,0.4369731046617698,0.4044055777860299,0.226075242595892,2.322801110289491,0.6841346539517462,0.2209749106096292,0.4254563625957405,0.1031375946188549,0.2115962596437898,0.2802490787805017,0.5448287427348737,1.897653874570998,0.283295842175816,0.004323991430175,0.0436290249452764,0.0209269257204562,1.4564545252242989,0.0839924479807892,0.0088337494352577,0.3633609409495199,0.010190096990862,0.0025222446088211,0.8465148802155382,0.437558133752675,0.0966850073742946,0.0123433858882744,0.431831065256093,0.2921843681151334,0.1132205289056774,0.9320287950234608,0.8037128791930349,0.4967933138586022,0.0041103983852814,0.0057842636648299,0.0001731576868833,0.1319800366269812,0.1761635098229399,0.0015538860702717,0.1876378701842724,1.007869798345296,0.8925343681441525,0.2967143969218063,0.0031900485259731,1.1388046518745354,0.0038279852620961,0.4861130955019261,0.1613731263348277,0.1710296906123756,1.553406317515573,0.2390874180423962,0.1940029962912225,0.1107742779752471,0.6420365069841066
07_01_45__s1,0.0750795382969512,0.4429487360344558,1.3235377686401095,0.2501076172172336,0.2516224662652055,0.52925589779248,0.0628737916870492,0.0104369204191248,0.7077808501040319,0.9689819577335878,1.3296177017721915,9.166063738886604e-05,0.1800460730922874,0.1939393807692559,0.002250950675641,0.0300149127820223,1.0601459122934769,0.0056643522349088,0.3417886754100535,0.0440937512877653,0.0345347656194353,0.4811668786460231,2.4721184533485743,0.0164008628368723,0.8975439336196365,0.5419938691634911,0.0164281078741449,0.545278958557845,0.4030221962955619,0.0025792599311906,0.3368123070276853,0.0423030131384934,0.1474431418606147,1.2524265062036015,1.103697470760136,0.3417367144011682,0.0725593150933954,2.3071188329665975,1.6568879257565226,6.091609671282016e-07,0.3911927094950048,0.2232998117248522,0.0491402746837827,2.8091802169737368,0.5459555649032986,0.2411811912450171,0.5533492984692532,0.1215140704028692,0.2653003414104521,0.8531176279256939,0.9337252318939212,2.431984157909339,0.4222324153711571,0.0015079594630459,0.05902119636735,0.0412170761736369,1.239058712428737,0.124506712532346,0.0026956415442726,0.5346500887317519,0.0046515947187439,0.0010951934929569,0.8383404361702831,0.3159748298503534,0.0454807499782963,0.0237419993756795,0.2733693807215399,0.2230685553808759,0.1340445228857969,1.0545196681252265,1.4922233969092966,1.3600671855361703,0.0011722266454444,0.0023491154052674,0.0002556670552434,0.0955916732179617,0.1228718654813608,0.0014294355330958,0.2008820166105043,1.8017772605366216,1.4436327383128509,0.6440608051236479,0.0024535740930632,1.3805855519028294,0.0016163270402296,0.7859139653173876,0.5763814774505709,0.2187439496441331,1.795470927529242,0.2095396668358988,0.0862684013158596,0.2286424535898615,0.5771576330103183
07_01_47__s1,0.0575056159345193,0.5743928774272441,1.2495345623531582,0.3404245160248789,0.1806014426856357,0.5460605395199557,0.0763406066724484,0.0185895637398342,0.7440615153661688,1.0351950169618127,0.9343307921108994,0.0005778674796654,0.1533710718660417,0.2822538725928052,0.0020337877395037,0.0308866710645543,1.2668420478950828,0.0092854263869779,0.2561387395323273,0.0380019049570209,0.0269123161483932,0.408234332020445,2.4547647058748527,0.0192028419826586,1.107350673595433,0.7523609014571611,0.0135855400358597,0.5733492312733176,0.3294769492163931,0.005015758015008,0.2577623606280832,0.0435915589271995,0.1566793745320117,1.4013736653670013,0.8582556768943838,0.3590578798769956,0.0717860531783903,2.3718471598933157,1.5434217691192378,0.0,0.4227292521371747,0.2766076764615882,0.0922795138076558,2.735974167435886,0.509890913871255,0.3313811859794298,0.6202847336610002,0.1469404573443207,0.1757027171047856,0.5319169133039217,1.0063838583274782,2.4882893821243903,0.346579646013161,0.0035426784617821,0.0632988911172737,0.0253266502734657,1.3560023314656036,0.1456608518081266,0.0051608655798249,0.5871533914583595,0.0055258604145065,0.001821312424823,0.7178826627792819,0.3303306265828845,0.0520867474876983,0.0245028604343032,0.3312953746464783,0.2444047979286279,0.1141699659402181,0.9316289968449842,1.3477903592488931,0.9360782692234484,0.0023691944384453,0.0022526996610496,0.0006930954419364,0.0960447397545121,0.0988820010841126,0.0020427035278658,0.200626604915402,1.6665426802804872,1.4547485376925828,0.4559741438759208,0.0022964251115575,1.4692279011114813,0.003167071865525,0.7054083823111883,0.4175412938252305,0.1940977421131328,1.7433829432636607,0.1859503056539373,0.1247422907184623,0.1468601536690106,0.5241066446810831
07_01_50__s1,0.0667624689530509,0.4033034200857724,1.3001641323589277,0.253099940420052,0.2214275513756304,0.6323006514242334,0.0626705099724052,0.0079370933739928,0.7473626139350806,0.9940623084854536,1.2768066818328845,0.0003784053145795,0.1814331815603733,0.2644375554556105,0.001836048707483,0.0194237804496537,1.2586389744457882,0.0033375323068803,0.4944386505450239,0.056772193145856,0.0357679612380244,0.4324830820034849,2.4790498525655447,0.0185546575016297,1.1118038714638263,0.6445950220639282,0.0204939170052306,0.6589643222306178,0.3842863766375874,0.0026354366585986,0.2779923411269829,0.0567971299445122,0.1231338289463794,1.3865906920326136,1.0620688388579096,0.4767608852879949,0.0873735486889576,2.5336645367000523,1.6368499907849132,6.343620434752587e-07,0.4462764962483777,0.2587358807159595,0.0528766342043705,2.8575541377252027,0.5256874793066876,0.2384836519036996,0.5867115589806969,0.1329499125520856,0.2163682240240387,0.7433205389248042,1.028881623820454,2.6048638007632525,0.4099399776485558,0.0009217338714352,0.0833853776585208,0.040950790183691,1.482096217521849,0.1265970301229567,0.0013698891050862,0.5740158138193917,0.0031852135231037,0.0011355489364228,0.8544639761332862,0.3871811044203949,0.0404402805908776,0.0252601633031076,0.3645617332839065,0.2546001517249197,0.1221309753721778,1.1426187951912432,1.4501451298328365,1.6860501489855986,0.0010536878730159,0.0015942196852483,0.0001626306576096,0.0820590932651119,0.1146023534309233,0.0011044329270909,0.2152945900517929,1.7606195897183643,1.4430878284655972,0.7113312911603391,0.0023862615240359,1.4074765820999269,0.000799654776078,0.8934303400430343,0.6203788283587341,0.2262632747690119,1.7374379376418774,0.189294104167922,0.0429884322906785,0.2245470061413848,0.6208225402768406
07_01_59__s1,0.0629482598121923,0.57951778184671,1.3190598189043432,0.2881985372318748,0.222837767236648,0.6049133699813822,0.0713723969567297,0.0126340416203421,0.7380173511007713,1.0168902704240452,0.987164807569135,0.0002933797181057,0.2048628776807017,0.2916175056309066,0.0023221727469881,0.028738587591401,1.2969279656388804,0.0063634027123197,0.3518566787961587,0.0605317762601028,0.0353133249923584,0.3915851035322276,2.4670597626911785,0.0201407110641549,1.3975265617944022,0.5932340329798615,0.0163020166573411,0.6731831464669391,0.3407427147160385,0.0036355907323484,0.2851236812392169,0.0462903747367615,0.1722979006965969,1.3076147664384858,0.9342082729662212,0.4726957243647909,0.064153037475377,2.6148389845163207,1.6301161041219256,3.403537152591417e-07,0.4001547859812736,0.1931125067418548,0.0871745524092434,2.843524275636032,0.5393350049100628,0.2553613897050379,0.5599742742962861,0.1371048371288482,0.2105519745089782,0.5319328546237088,0.7995599008017025,2.524639868843096,0.5516667924921649,0.0020711888250862,0.0541549779149638,0.0306428720387485,1.3660736610589586,0.1449124717034116,0.0033539152789058,0.4916416794204086,0.0044085656557903,0.0014707294012421,0.7190814735385358,0.5566197762474593,0.055579912294205,0.0317035479647261,0.3490520297753192,0.2428374335320903,0.097005905432274,1.0871636314487507,1.4565315585396874,1.2785808717595497,0.0013243494176336,0.0018562101463267,0.0001707761727214,0.1035565353288778,0.1167459324674214,0.0013289840859807,0.2370664288742879,1.7701356768580656,1.527910508303998,0.4146620207359237,0.0019469192556221,1.4276033441347862,0.0031122118820636,0.7073815842924475,0.3137533206731416,0.2186223576931493,1.6595624126919435,0.1905927242063629,0.1139453950889115,0.1801547042921855,0.6378506248929976
07_02_89__s1,0.0588459636590043,0.720592779111325,0.9697566600147906,0.2383934563777802,0.2270259699912745,0.6431748505338633,0.1421296458720526,0.01235869964012,0.5620673528311311,1.0136811524649532,1.189514102786545,0.0002560479579624,0.2238306904792228,0.2635872931800361,0.0020402614879083,0.0375275380187509,1.0822376465017636,0.0173653970722976,0.2974949512848973,0.0658864595167114,0.0444669837330976,0.4302922613724665,2.5536462819695376,0.023039397466627,1.3144279457540742,0.5460008873950833,0.0131323197167546,0.7584493277409261,0.2981647332099696,0.0027456625614754,0.2610252413232658,0.0486066955793382,0.1431227790175853,1.345393304704783,1.029482279951852,0.350159146768612,0.0566766277493116,2.0050551545308126,1.68122373411876,1.2280743797783714e-05,0.3660748463667251,0.2982544376900074,0.1253442535302112,2.8123153552126094,0.6085787450008902,0.2984089015059221,0.5367146560836167,0.1263438887826546,0.1830496136014112,0.7146914040435921,0.7396416824093981,2.444174533587095,0.3987019086728477,0.0037857168378353,0.0500317828497004,0.0392960166659758,1.5878535533976377,0.1137290970105807,0.0026891411719239,0.4963135569551855,0.0038489122665492,0.0016553409412103,1.2924805705870257,0.434587036618199,0.038663909065973,0.0232850565869327,0.4619026416715421,0.232764105887524,0.0866173095587349,1.11435892557944,1.7165212737613509,1.262113822799006,0.002149284009723,0.0029106484956909,0.0001528030361483,0.109226116225006,0.1305980314050851,0.0020072123657411,0.2827585728209792,1.6990080900836113,1.580494063958698,0.4553168922503637,0.0019632706017517,1.2491325890487663,0.0016550706963112,0.8104628997555103,0.5644427692262517,0.2355859619945182,2.1418173877629485,0.2073465414370497,0.1910012181105808,0.18812534333833,0.8635338036026122
07_03_16__s1,0.0515752850103184,0.752502443233225,1.2331780720060883,0.31664217703666,0.1426453950641725,0.5216006049880096,0.0709619770256047,0.0122095887820038,0.6764619431196822,0.8347249593929248,1.057823258346021,0.0004427782002443,0.2015816071559347,0.6328199617191741,0.0027785628398889,0.0309467158900523,1.397785290307625,0.0094721972216828,0.2680474181491112,0.0519153708555001,0.0443712571792907,0.3542613526776438,2.337282922876959,0.0140478503594418,1.312402892625226,0.7294460729198046,0.0171759026482833,0.5395925036395058,0.3070403504062943,0.0037844516326014,0.27234332741424,0.0361924590304644,0.1482383089330367,1.0976748753474617,0.808607479815894,0.3287979630465957,0.0893772902043365,2.674501007344087,1.3393878776559722,2.178391021726268e-05,0.3582899255039281,0.2021929434968443,0.0867466457412189,2.877181811242171,0.4176066736855605,0.2068400165372608,0.5976403325253121,0.1396582424615341,0.2751335946923385,0.7127782391908991,0.6872178634248617,2.417395710106192,0.2592913058408963,0.0011282699065876,0.0569502807091021,0.0444565009014384,1.273635448574712,0.245874682468769,0.0011053519872606,0.448234726613771,0.0053201208998828,0.0022688783631599,0.6859807458782505,0.8311545856006061,0.068734921087768,0.0211068182574327,0.3513830533839312,0.19280452769393,0.172336761105261,1.14068999453234,1.2317801249188316,1.777136382711476,0.0011448959837365,0.0021490524328813,3.842176612311991e-05,0.0909674198476963,0.1147623576397251,0.0022786886901967,0.228618506114921,1.5738353590678091,1.565726050124777,0.5812779404913212,0.0016671614911891,1.4964919397137708,0.0021601920809842,0.7113664758121869,0.3866712301014311,0.1602158694701186,1.2152044380752105,0.1603921845890818,0.0453981145136887,0.1597349234264511,0.7585676657394282
07_03_29__s1,0.0745780938553152,0.2409550753236391,1.2774332615529458,0.2082790167100189,0.1485227773355229,0.4781257292149183,0.0545954758012395,0.0262368473746927,0.5250627327784751,1.1122830756268014,1.2660121946994376,0.0019570281155852,0.1742036147230381,0.141459992388557,0.0024930780296536,0.0289694274004295,1.1407638938363769,0.008186912897254,0.3702072498761048,0.0245217825891892,0.0179569483984073,0.371738208057339,2.398327694031395,0.0243606789320307,0.7924104940418966,0.5195967370403561,0.0200551797555836,0.550611106073925,0.3082275679940787,0.0012518078975654,0.207659533252442,0.061162527998141,0.1402097011148079,1.287404971177183,0.9013512811742816,0.3967990868047202,0.0394124682379336,1.4243311818543667,1.697026648476497,0.0,0.3630756001092125,0.2107148769364128,0.0613114713962971,2.6262767557115985,0.4373388116416983,0.3405216314941458,0.4874514787971858,0.1835440988734399,0.1709936874204596,0.7468123075808308,0.966794962893482,2.4457575477655595,0.3650471175153306,0.0016662436466697,0.0493420238215705,0.0487823883969332,1.472224050171658,0.0876517376205762,0.0036841599722537,0.434489556837499,0.0051962190546544,0.0040273834580218,0.979221560618177,0.2037387472784499,0.045134889313182,0.0158167085273814,0.2880302726489901,0.1738034794484485,0.0904471190022818,0.8913670163275489,1.5478566350672065,0.682945128159264,0.0019076088340815,0.0013093962352173,0.0004711152816784,0.1268166674117823,0.1079748013119831,0.0022513420241471,0.1790168159583176,1.7922010717510763,1.063051304803443,0.5111134954400475,0.0024848483740009,1.3729999955356171,0.0017766651678436,0.9493016782232244,0.33818705111162,0.1792406999044532,2.003504984298765,0.1975778825237647,0.0967758627177714,0.2153328557741242,0.5914801539483134
07_04_01__s1,0.0642982406963493,0.5423954745787642,1.1464168950049474,0.2636396004973375,0.2574763222149287,0.580710053553022,0.0668102838177045,0.0147330986511153,0.592339614650195,1.13226838282902,0.98834338899304,0.0002034142102484,0.2663171426368234,0.2316127475893436,0.0078041680837718,0.030905244392177,1.129276828655733,0.009582454487786,0.2597614077574594,0.055532707298186,0.0243364848620274,0.5237349159351652,2.5493365237725216,0.0347311019238331,1.3126066447798308,0.6620955753750125,0.0120508128946208,0.6005808266127587,0.3054390290802607,0.0023578709149167,0.2518700344209507,0.0505476712556752,0.1450758240754757,1.3437441155086935,1.0764117275843446,0.6008943303187698,0.0945284180765293,2.320412510460286,1.7702107209507003,5.286278333426667e-06,0.3899448923412431,0.1934790040618494,0.1003440161078822,3.0716766240986497,0.778447175361003,0.2829623484015905,0.6447784949352092,0.1368998013849771,0.1913733905845887,0.80732155236373,0.9384108479155828,2.284119320011478,0.5849390974961394,0.0064082059019432,0.0487965544975604,0.0461893626149734,1.298667747226023,0.2469772463183791,0.0046172760343649,0.4246389716447588,0.0081650926902119,0.0016799217601882,0.9123146065309546,0.3653685964626939,0.0556485339523779,0.0188154073833232,0.3372574635593307,0.2427546490032121,0.0839038208477955,1.1507770923005076,1.5737095646835566,0.9521314301584088,0.003047832384506,0.0027735789594811,0.000476317876398,0.1106592859981852,0.1121839728606702,0.0025591498410058,0.2829403062616948,1.7319151176524057,1.6602246146524642,0.426715038925316,0.0023842973952373,1.458878384111741,0.0056212591629456,0.8506610351392745,0.3297038911994072,0.2399702821075988,1.873988790999797,0.1776544177833847,0.2703676184012469,0.1385614659969895,0.6388416014968243
07_04_90__s1,0.0560251513880567,0.38349640611298,1.3399785369735426,0.2661344599614225,0.1637970684072936,0.4904173869626649,0.0717228988654826,0.0137639686548184,0.7613392967283347,1.0050578493017095,0.9685657181295028,7.230169095160307e-05,0.1961566894420791,0.1894736074601128,0.0019822975605121,0.0306001984085535,1.2086797490968952,0.0050964166473512,0.4287852931184726,0.0437378179917238,0.020918892470514,0.3896671562051461,2.5522482880128923,0.0177667002519498,1.7275551561612128,0.746309635982767,0.0133791807589124,0.5500703005339828,0.2752441528674751,0.00242222928039,0.2118124141766383,0.0355947272272261,0.143343416842926,1.4646096721871804,0.9627821476613888,0.3291193155542417,0.1045700952225222,2.1706196194524026,1.8874268341601752,0.0,0.4282080179632425,0.2417090772888218,0.0504890043892536,2.704663395038144,0.4424034380143219,0.2518838648678177,0.545988137751857,0.1608545699179139,0.1703266932017342,0.3901881115767066,1.0421424358917166,2.7019002071327094,0.3794934893646314,0.0021265634220564,0.0481028847825496,0.0447355690515811,1.5997588852165008,0.1015704195045409,0.0042732383571103,0.577875601547197,0.0038126898773909,0.0010528998613123,1.2370837867851925,0.3027850955451203,0.0314678709390942,0.0205035873383892,0.3385494031116571,0.2427763494000611,0.0840832743583322,0.7865668061512687,1.7880719808575611,1.346468866119826,0.000753483127971,0.0016225389890973,0.0002302682298459,0.0960025753430979,0.0989104950479665,0.00243987122048,0.2201167322203644,1.8549900282102911,1.5267341610299487,0.5130054561226703,0.0019887867981239,1.348974000090097,0.0009839154700147,0.7332662826372288,0.4171298248958886,0.2393756006995792,1.982883398915328,0.2090296212435264,0.0910159600965046,0.2275749905505878,0.7699344411651563
