CellID,AHR,ARID5B,ASCL1,BACH1,BACH2,BBX,BCL6,CD44,CREB1,CUX1,CUX2,EBF3,EGR1,EHF,ELF5,EPAS1,EPCAM,ESR1,ETS1,FOS,FOSB,FOXO3,FOXP1,GATA6,GLIS3,GRHL2,HES1,HIF1A,HSF2,ICAM1,JUN,JUNB,JUND,KMT2A,LCOR,LMX1B,MECOM,MEIS2,NCAM1,NEUROG2,NFATC2,NFE2L2,NFIA,NFIB,NFIX,NFKB1,NFYC,NPAS2,NR2F2,NR3C2,NR6A1,PBX1,PKNOX2,PLAGL1,PPARG,PRDM16,PROX1,RARB,RARG,RBPJ,REL,REST,RORA,RORB,RUNX1,RUNX2,SIX1,SIX4,SMAD3,SOX11,SOX5,SOX6,SOX9,SP100,SP110,STAT1,STAT2,STAT4,TBX15,TCF12,TCF4,TCF7L1,TCF7L2,TEAD1,TEAD4,TFDP1,THRB,ZBTB18,ZBTB20,ZBTB7A,ZEB1,ZFP423,RORA_RORB
19_01_84__s1,0.0430679228247002,0.9865908529280152,1.004594394901665,0.241788905393609,0.4065417951607208,0.7465244737661835,0.0545106873167292,0.032031966426202,0.5068904546895863,1.2186223237881468,0.732130844267089,0.0005427015511417,0.1548641274556795,0.1443893469521914,0.0008565423359004,0.1412577074121911,0.7558988857431468,0.0348580613908169,0.1576323195500857,0.032092300963387,0.017030622519402,0.4178346047016458,2.4888768784301507,0.0443611890400311,0.7385790939735026,0.3034588042524094,0.0199895048349962,0.4574276213508583,0.2812038264363853,0.0020342907973909,0.2351001129716137,0.0400713415457469,0.1371006973647336,1.3554274658897063,1.0325816550563651,0.7134212506330766,0.0761052376813526,2.75830640810615,1.63332710353681,0.0001570678200049,0.6920348768227201,0.1656415307191384,0.5417233653131726,2.8723276010028056,0.7940802035006829,0.3963862815319272,0.6630635785353692,0.2716500623521838,0.1674494141971373,0.4097140701607052,0.5834211225422566,2.5715118570501754,0.5350280765980568,0.0116586070019247,0.0736840323800038,0.0077007816407797,1.218561693426044,0.1376411437348105,0.0192309153340173,0.5148481589615258,0.0080542534244964,0.0022283701744043,1.2045896283716324,1.560189874613758,0.0743906120127456,0.0207498939212501,0.4479331886581444,0.2183239040849646,0.0427274799899758,0.5490991309070137,1.1444915390280677,0.3953020799616447,0.0034109463400089,0.0059184537214963,0.0002664553358809,0.1334001300866463,0.1603457991619226,0.006262809999664,0.3771191124511909,1.820792029666088,1.6658348469245123,0.4059340552249725,0.001362801891674,1.3184503315815157,0.0087470188634087,0.5647614922230476,0.19104626916179,0.2037415378379975,2.4880221763057695,0.222423268692961,1.0252621828805086,0.0484800744543371,1.382389751492695
19_02_16__s1,0.0681416272382979,0.4734475682035574,1.0464640484228538,0.226753868682122,0.1588356472293382,0.6949681196882168,0.0564115714326459,0.0299458749539059,0.4993569374955748,0.9939216451642384,0.8146232479815267,0.0004822568396223,0.2582248314092513,0.2382308215414707,0.002239062642493,0.1319867498857397,1.0631196320912912,0.0205554983011028,0.2036742462178028,0.0391406987755377,0.0099701248891979,0.5554237602667408,2.3696779115240534,0.0329268917353967,1.9457595337647948,0.3485901226950207,0.029195736283256,0.6230344976510932,0.3130038538318895,0.0023040701229497,0.2594038238074087,0.0643925811739167,0.1528297879543899,1.2644268865007002,1.0787202700675231,0.460382191233677,0.0674235309146102,2.3146271725090406,1.386604309080479,1.142102298009327e-05,0.7007186856343647,0.2290393967220181,0.4653479993446031,2.0802121279827173,0.3703143389552509,0.3792141746774743,0.4696894433534714,0.1922427071702695,0.168104163644332,0.569660326778182,0.875616056646852,2.295439230244822,0.7782270239720713,0.0045971512900967,0.1052038511656244,0.0167536935747697,1.2454608843044914,0.0601210060965465,0.0210136769602586,0.4262657800265825,0.0246081290576213,0.0026559019327014,1.1462939340131952,0.599921686558563,0.0548885601747581,0.0151134747702221,0.4109508436619498,0.2725762840685479,0.0419937870791477,0.5457190860866017,1.06946000668039,0.4299282939683201,0.0022752068095323,0.008863613597725,0.0011081871371467,0.1529867011831386,0.1095581396441788,0.0086385056970601,0.6809456357581423,1.7403741804069712,1.2949893961495762,0.3362895465239646,0.0013901072692581,1.1207865529230296,0.0014163252748962,0.5206360588364395,0.2385008899820952,0.1840337893215566,2.205461663800278,0.3198993929963533,0.4424885658086478,0.0655388829325244,0.8731078102858791
19_05_61__s1,0.0704059152192299,0.4621531863742742,1.0403119153087197,0.2249864189606362,0.1963638110754266,0.5944049290158002,0.0909960948878465,0.019367971656538,0.4737040609261917,1.1182750230901388,0.8102594775080074,0.0002350418226084,0.2646651535345621,0.2091311018131352,0.0008755595932936,0.1796220480342192,1.1214153038886308,0.0089671523898593,0.206421040343029,0.0426906659828029,0.016518913276578,0.544188737943138,2.4089785527124263,0.0169721691008533,2.120716624382499,0.3998226000148813,0.01323325785894,0.5942168875406735,0.3239719666782363,0.003724443152171,0.2091647154088597,0.0522971472732511,0.152269690341169,1.4026224447073874,1.0560803174575322,0.3941625847889933,0.049501824575869,1.5345697600370674,1.7861531207314454,0.0,0.5883096317401287,0.209239413941269,0.1203248523947719,2.356599866922928,0.414607141837853,0.2757024600150582,0.4237748349084567,0.2328213446879176,0.1586677462667263,0.6724959101769536,0.649710450370173,2.3721222141048326,0.8283785842144332,0.0020742080506285,0.0818650243027384,0.0124553103283337,1.3153414168006892,0.0680497207338538,0.0089042385311893,0.3808878930604545,0.004139457758307,0.0017444755470492,1.1037532547256357,0.2714885525727051,0.0313284397099978,0.0142731020250824,0.4381136286129659,0.3720673313499393,0.0446916174584943,0.5914598215146094,1.0231782447313718,1.0063616673273377,0.0010417699923994,0.0113688919956234,0.0011785447837993,0.1766883381078779,0.1266092844330511,0.0025506029452472,0.3074631801418802,1.7559480574337123,1.3954654224970056,0.4463842443386849,0.0025196345661579,1.0836218667522937,0.0020577886750626,0.5320766372706444,0.3457808634050984,0.1667298140504575,2.170573940299553,0.2176946569020229,0.3271115655541203,0.1167162660518574,0.6876209036491704
19_06_05__s1,0.0669787109407045,0.7330384330854437,1.2076740437328886,0.2306546362970678,0.1606565195462546,0.558460160045294,0.0718997601891955,0.0202395424906972,0.5847643756249125,0.9876657984899604,1.0879572574832723,0.0004481242880405,0.2015495859383279,0.2936296965271526,0.0036765524659097,0.0643462353849365,1.249860596474175,0.0066663901660911,0.2698928535917227,0.0395041723725598,0.0167887031453704,0.5322459580712513,2.4402713871684627,0.0180941930906157,1.985693884029208,0.5420072832080132,0.0175444456860512,0.5686495632613157,0.2520290967420204,0.0029676374191899,0.294469592553536,0.0487816281485289,0.1746559013640028,1.3600218965311557,0.9949166472846064,0.4002306195098394,0.0952980562622791,2.1935142530368266,1.6826443406424418,5.485446065820151e-06,0.4707459891949344,0.2027044558532679,0.1017720034080033,2.385218224286437,0.452288324567863,0.283269582455777,0.4445783283886482,0.164149097082957,0.1631156801311109,0.4650817262242205,0.7150516505275395,2.1103591776856647,0.5402072640534781,0.0040154724085165,0.0493932930889724,0.0155791561332592,1.389976769878102,0.0950292617478358,0.0094376161529416,0.4965374371953733,0.0065706093732174,0.0027351591273369,0.7356404596703494,0.3196908829916898,0.044985762319324,0.0134026942656435,0.4425418689483358,0.3044952572878318,0.0601990706605121,0.7669263575387246,1.2400024181785096,0.6641362783274105,0.0011485698680492,0.0051661654402296,0.0009751377146626,0.1480710364713686,0.1173154425135527,0.0026839511638252,0.3072262986570239,1.701497773056622,1.440899433551004,0.3756215963735691,0.0033993845812963,1.1600634046608156,0.0020373097756539,0.6546633313409974,0.2930760268670831,0.2154328411115948,1.709855029295629,0.2222955247891928,0.1969535898647226,0.0811059725405663,0.5276656713310196
19_06_95__s1,0.0553778821542991,0.7751364997336976,1.0045031647731486,0.2304485175299158,0.1705582359349758,0.5264520033957649,0.0848066068884147,0.013982926908971,0.615064326477394,1.0432308749181638,0.783018188997361,0.0001504103600143,0.1730071260033041,0.2340338106591338,0.0012099812856478,0.0774340365362154,0.9785779362848956,0.0149245058535205,0.1759211686230644,0.0359997691804596,0.0185458285981748,0.6180480975293456,2.4506176710316994,0.024204767530772,2.484827993359342,0.6100637952533107,0.0156860885097169,0.4569809677415821,0.2605313710959618,0.0047013724349301,0.2680564486276992,0.047078203490275,0.1385658215006017,1.1324734343268377,1.1505608522444597,0.4518525610975134,0.0647470713434869,2.4906555372599155,1.5906519091072835,2.3603556364871523e-06,0.4728698510517587,0.1768177689118235,0.2617020899286204,2.465175214226662,0.5097853758569199,0.3035706993690489,0.5188913165188201,0.2041032960059196,0.1218818812370745,0.4901828229111061,0.7140901940262061,2.366261697337243,0.8671474338717657,0.0044011036779655,0.0597158295403028,0.0115499812690789,1.4651556648323223,0.1202125674258103,0.0167608199600408,0.3801714923112951,0.0057252346346608,0.0013746158310087,0.8727520220543179,0.3282476604004583,0.0368955542767452,0.0116000072391876,0.5245388035145693,0.3050684602982682,0.0391463435552453,0.6552903894525727,0.9452080278839554,0.5562126877816697,0.0010526206130743,0.0040350781918192,0.0004343405953943,0.1595074234622886,0.1017693169545591,0.0065867384977393,0.3457326358084455,1.53072561539536,1.5503829982034627,0.3068274021044309,0.0012911014071777,1.025925609019324,0.0017663006414302,0.5127480842364243,0.2603244054599875,0.1775405525886504,2.3141731582611675,0.1782093397374211,0.3004327205356547,0.0592656305875834,0.6004998412273881
19_09_79__s1,0.0825331293374254,0.369322179991229,0.9781595759943644,0.2196606526554356,0.1873345814055489,0.6069266250928562,0.0899822498373573,0.019864406935068,0.699978150346563,1.0355232435626678,1.2321602146600346,0.0013081152615817,0.1550243967180808,0.168895758144153,0.0021761038241134,0.0458156748943513,0.9592252681154166,0.0170719843962141,0.3021952841019996,0.0377435620548723,0.0132905077774503,0.4723902286101887,2.443772755186151,0.0238674214283781,1.2981826941037886,0.4917591019825943,0.0296644484951717,0.7507154938021506,0.3091980201195713,0.0014842253442848,0.2142604352575665,0.0601089574463312,0.1243003618880833,1.3406227134551485,0.8683825031210948,0.4790924075807342,0.0469055587095503,1.3330678737464454,1.6231732245692203,0.0,0.4740432982089054,0.1949549462985291,0.0899979029828245,2.7281181093729354,0.5251044028858666,0.2485172470016435,0.4353102738703237,0.1857136832839604,0.260058607424359,0.6199908023015848,0.6830599820774584,2.1549369499489597,0.4293449758005221,0.0017126341740165,0.0492560244048439,0.0251606683354715,1.2806763297186523,0.0812604427645775,0.0056508686057661,0.4072095412340094,0.0050927698006109,0.0026480724963156,0.8761935397351734,0.2418241545797018,0.053064590223835,0.0204474036409437,0.3838628396470816,0.2199623995335474,0.0885223593985864,0.9611356827100844,1.349737103736,0.6587579115412097,0.0050421648524319,0.0045082362681406,0.0005099774962636,0.160190086579805,0.1526985366104612,0.0019624829844968,0.1814517561760162,1.6921949773862406,1.4293181038697031,0.5232990034921919,0.0025298316257219,1.4075315948095055,0.0058514100687916,0.8303986350009402,0.2279879753000167,0.2833207454466494,1.9176794029213704,0.1690828957736746,0.1645542754088096,0.1356690197381628,0.5590088471574376
19_09_93__s1,0.0648505261191404,0.7138276044660464,1.027727429928827,0.2104939197975445,0.127832072739369,0.7036402120336723,0.0641963382796039,0.0165906779148425,0.5435107573364418,1.1073891535109983,0.8224250803405104,0.0006320722230906,0.1688895330908563,0.2713718628316882,0.003305164802612,0.0607921740927081,1.1882247723279868,0.0070556429634792,0.2336854593031271,0.0379592814889642,0.0149680791770691,0.555715619365737,2.3622578067350637,0.0165946473649983,1.9553339926052924,0.4791873742182727,0.017397962049409,0.4643453878214355,0.3405418234238444,0.0014692696188808,0.3154583442772993,0.0588102175654833,0.1642399648869925,1.3107352058216666,1.251954536415477,0.4066948175617572,0.0775111372851855,2.3383518244403376,1.69617502837637,0.0,0.3928061923248563,0.2064433518490814,0.0960634026940381,2.1444257044965664,0.3916448583145376,0.3266548837814923,0.4078656753506204,0.1855661337521078,0.1762282150682339,0.400197200274353,0.6988499003798939,2.332835482875979,0.6834346255658872,0.0038702966398604,0.0481980615848209,0.0159315085504216,1.1387892091182057,0.0778536272044962,0.0086336501266392,0.3619194100812059,0.0063789189470452,0.0017599703379473,0.7502749340873562,0.3179927018345145,0.0405579053338753,0.0150358134720543,0.3758439636810095,0.2747278959874754,0.0489586813240735,0.8645762866768582,1.3592100918847954,0.5715774703755122,0.0007136494576508,0.003634374885834,0.0015659500931038,0.1383949807512559,0.1203875016860013,0.0023288630407824,0.2329633785205953,1.781083327784108,1.4019551532154475,0.3479448878267637,0.0012406274613798,1.0511338139166178,0.0011213932531616,0.6100955243297744,0.2487757798725458,0.2905200743163246,1.837905204381506,0.2004576035816783,0.1676091392314819,0.0738438002343674,0.5341338179609354
19_11_10__s1,0.049786437419581,0.4549600294777677,1.0458388832217211,0.195694397355077,0.24261660994966,0.6364918935889398,0.0677395889665097,0.0270376018005188,0.6269704297520506,1.068548697840309,1.0383250990736312,0.0003176781851722,0.1640494437481308,0.135401666758362,0.0007458863888697,0.082658804676971,0.9256447107888764,0.0209696944696814,0.1674877811261018,0.0299726872631209,0.0088284730276947,0.4234693320581252,2.489932273440103,0.0419488074986524,1.0672196981551798,0.377613285911053,0.008220932111467,0.4811149738526136,0.2659028306526941,0.001896830561406,0.2077371828635276,0.0451471909005882,0.127172825788912,1.2429341523048072,0.966199925952922,0.4982448508442776,0.0773891114805411,2.1123390017707124,1.6989001938512935,7.075174785504439e-06,0.6231743454172163,0.2222965295547475,0.5106042300873359,2.7927093405775785,0.8901778547824526,0.4872010503601562,0.4118295936416142,0.2342213398369902,0.1806043246435629,0.3352740802698103,0.6691270423793749,2.5585834363403683,0.754335560247511,0.0063850554911148,0.1013357612730698,0.0102572425616323,1.4148736164869404,0.1031462838221006,0.0159944520790111,0.4294535557028182,0.0081807211952734,0.0031910250993175,1.79948625976887,0.5636651760601434,0.0513887204149176,0.0340929978446096,0.5027142088661317,0.3137356558503724,0.0437152018600044,0.5792742174277473,1.7805846727564167,0.3749745994586488,0.001650616096897,0.0043386760026567,0.000381117133759,0.1400967458891684,0.1257119588253493,0.0088449132965931,0.3709624494779032,1.8513808426471767,1.3022968790470493,0.4071901973267562,0.0018044258258729,1.2160267449871704,0.0053167027504392,0.6229431667029105,0.1935656030464793,0.2130280315498281,2.716554440263167,0.2104091023760689,0.775166935781484,0.0973027872787449,1.1815757179145068
19_11_12__s1,0.0583803251246395,0.3912622860797177,0.8111649348444195,0.2359901751652051,0.1765913881500149,0.5280503872535187,0.0596933876629087,0.0322781691293432,0.6404244086682734,0.631171913701613,0.5430524119309567,0.0005881683352769,0.1957655630889438,0.2125365540493151,0.0014095104161041,0.0800911245276357,1.3689410723398954,0.0289827802254239,0.1607172794560895,0.0387320574204688,0.0162305899252961,0.4439622954802794,1.8365550385995917,0.035959339916152,0.9326804107657514,0.4884413279587045,0.015973439133893,0.6459452746276427,0.2105505967807219,0.0029550167593731,0.3421742804751371,0.0545263786905009,0.1555492444681066,1.0239082943364266,0.7966465898604752,0.3043832548059856,0.0779015214306465,2.1296329143487265,1.0544781058631705,4.925484518855748e-06,0.3645795195287752,0.2543298427314514,0.1312897162253742,2.894238063699678,0.7921610563840926,0.3160032795426438,0.351373901880208,0.123789717589518,0.1956023632482901,0.3447068739120575,0.4963695838963887,1.876969912185296,0.3241129942245029,0.0038188591754769,0.0370041420954408,0.0149942771211209,1.1972296500265691,0.1010801473362731,0.0062218637660112,0.342872810684323,0.0090784266189045,0.0041768757430352,0.6534066624136811,0.3053613107934342,0.1258392178348142,0.0137396977903021,0.3493659231449346,0.2693958663715472,0.0874918350129959,0.7819970266030367,0.9106024851790738,0.4597305306997764,0.0079981039533942,0.0094816314096789,0.000387235684611,0.0895971151805721,0.082954205673353,0.002118927184441,0.1936018105545161,1.1374571617916105,1.262602521761248,0.2840027324095574,0.0026753132194096,1.102517926262297,0.0103946352454169,0.4590116195991842,0.2153763410409523,0.1656608414596398,1.665701654827541,0.1729631629069052,0.1528420014447373,0.0634413555532746,0.4793839866035576
19_11_67__s1,0.0620654152313811,0.7014472431601912,0.7211952357523348,0.2496219504945831,0.2605975116267943,0.7521909326103412,0.077533380513219,0.050601835474725,0.6056349989569743,1.1119280655304054,0.9279857944937416,0.0004079510227978,0.2316487708804901,0.2442940477645014,0.0027250508579654,0.1243215244730473,0.821202425853046,0.0206481419668578,0.236139473069407,0.0405630989358983,0.0203075202830552,0.5931802379869405,2.5116515558139763,0.0352676901850917,1.609264669275225,0.4085457274383466,0.0243776754288434,0.5534244058124924,0.2768998264842572,0.0054321552720426,0.2466390063565134,0.0748546966786349,0.1710196448842162,1.3892226000921963,1.0175751570577276,0.4671212847934415,0.1306995756152832,2.220428228604582,1.8132950763762825,1.0498484456880391e-06,0.3764580275447156,0.2092512960503447,0.2748656174804145,2.6697738025880366,0.7235134941010938,0.4337443450101457,0.5539355067423812,0.2535250886656858,0.1735581133545606,0.5222644870833636,0.7951709841047973,2.3103058760540005,0.544078132148737,0.0101158862843153,0.0787369628253889,0.0180175621356755,1.197834686766064,0.1353130011666156,0.0168997345296411,0.4638779049417029,0.0172314660131125,0.0153789800917224,1.030707803058245,0.6496406278475692,0.1049447344905979,0.0423335642559909,0.4216229344274509,0.2599418965002944,0.1060078020926504,0.7114122543212161,1.228190662585931,0.5878396305214268,0.0068598302908063,0.0155199934719491,0.0020370328887971,0.1396241189123121,0.1133712193872709,0.0030745599020111,0.3296735782801813,1.765935646934836,1.4530016859891812,0.4860922861527429,0.0188038214790043,1.281042012052939,0.0137375071868243,0.6939841318239883,0.3732410636917024,0.1953611633825993,2.2580575029997147,0.2070270399115051,0.6666587829941627,0.12036784181072,0.840174215452907
