"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"Pdgfrb",0.00161515655137187,-0.0008350754884711,-0.00131479744631846,-0.00561520200194236,-0.0404936457707514,-0.00926041421637239,-0.0456829629724833,-0.0028841910444308,-0.00186596469481534,0.00869327970620539,0.000198970206007725,-0.00439663299583146,-0.0563024053512025,-0.109016813104342,-0.0553806922151561,-0.0311883530475386,0.00964658531014928,0.000665645524702476,-0.00753353459735495,0.00297052496395268,0.00200922304860763,0.00136244104087049,-0.00790889601499384,-0.00882850085394957,-0.00658183136049213,-0.00406932962720486,0.00779095542835265,0.0109779760427106,-0.0209159538954004,-0.00114742181656799,-0.00527619168279298,0.00787055724266446,-0.0167388455175164,-0.00634425777330658,0.0101606508629015,0.00501861988264628,0.0147098284736174,0.0174076492905362,0.000851026934181344,-0.0106327836657149,-0.0276798169007616,0.0169087759915519,0.00844380978170794,-0.00382749741100999,0.0039322200436933,0.0206065320294815,0.00619723242033929,0.0109459456364072,0.04219015028727,-0.0539035969664723
"Dnah6",0.054600507021656,0.182681422984845,-0.000632333845785244,0.00995245862640265,0.00956008470481281,0.00454769011721078,0.00489876316887736,0.00395583381118499,-0.000108438116672873,0.0125582297860776,0.000882995014492045,-4.6731615840074e-05,0.00309287930113539,-0.00597486163746172,-0.00201567144326722,-0.000333736906914539,-0.00520677405352018,0.00499730298491377,-0.0106136716887809,-0.00611506955348817,0.000642990327771685,0.00486060311096202,0.00826723202945224,-0.0110291511039506,0.0018988332745009,0.0142080665519924,0.00334577367442812,-0.0098629565856383,-0.0130962714231898,0.00264337325370721,0.00719231969323166,-0.00661632059354817,0.00608467667823543,0.0100906304698097,-0.00722834847591213,-0.0121794374328332,0.00312073418911008,0.00888356679750795,0.00276618420978666,-0.00392695018535043,-0.00846324185412574,-0.00417144609097201,-0.0123665613193395,-0.00910148122388779,-0.00129887668006636,-0.00151173040638798,-0.012811268665248,-0.0114702556418759,-0.00604113005125894,0.00461561782746518
"Lyz2",0.0168949936899632,-0.00513831055928496,0.00655368428683438,0.00719270392750633,-0.127727263206891,0.13658644667054,0.100830487183048,0.0315508590668029,0.00749833580879776,-0.0356640491661051,-0.00586565702730181,0.00234543363517723,-0.0384186821450068,0.00422831829158845,0.0104034124066871,0.0600381856282354,-0.141377064071425,-0.0465890238093359,-0.101078583719837,0.0466933843998683,0.00941176836251576,-0.0737429203358507,0.00575703397116871,0.00993637123946086,0.0246190599776604,0.00397805981947738,-0.0676748151115587,0.0222180112052221,0.0183668304887161,-0.016905814220256,0.0150854309664676,-0.00886830147759437,0.023459172414934,-0.0302567670321164,-0.101834746487516,-0.0205910793536092,0.0149673706758071,-0.0598919474846618,0.0538178108851156,-0.0160479762761716,-0.020108847597251,0.0137603936806154,0.000188349970847653,0.0139746043947692,0.00596358705466825,-0.0283619656668498,0.014726453515582,0.0032568414373906,-0.0114686428031879,-0.0188878323964417
"Hsph1",-0.0279629000273642,0.00183060926557497,-0.238349365646807,0.0290596162059974,0.0368944212042479,0.0608041328270866,-0.0191198389747184,0.00844800577825908,-0.0647630214428139,0.0967133634494126,-0.158765540732149,0.0677857645280658,-0.01681205757852,0.0598481299102356,-0.0500739262444803,-0.0707642342100048,-0.0394013792818366,0.0123267937334457,0.0730626354408669,0.189335269601483,0.103052157599939,-0.0836007299119442,-0.0880078475611227,0.0102102117139628,-0.0598153052245293,0.0345030491278801,-0.093831896561958,-0.1091042036071,-0.287467129173544,-0.177199558886697,-0.0672685529950356,-0.0484180539699345,0.0291950366965077,-0.169244623348018,0.00498844031061533,0.06441612699209,-0.0295779378367408,-0.0507900176928196,-0.0432585059067595,0.0362903337774164,-0.0812204042355758,0.0758914880419757,0.024751565581581,-0.0247813417844471,0.138953495048664,0.0281680481930418,-0.0415996581402914,-0.118642002990651,-0.0311260754670539,0.158306356826593
"Agbl1",-0.0378093976541458,0.00410778847934798,0.0188843999981807,0.0907334244257556,0.00102859558994103,-0.043969554277373,0.0299473444083964,0.0158306962916305,0.0652048794156756,0.00803493538001795,0.136044870406306,0.0825724205664564,0.067084296775194,-0.0849034375027669,-7.99978220723554e-06,0.0910629618841919,0.0114213502116841,0.0608693330302334,0.0690240580026851,0.12740564727999,0.11529794365958,0.0111989610377893,0.0524160384220816,0.131196131701825,0.156741267159551,0.0560577015233992,-0.138901922304544,-0.153934719116064,-0.16117953200165,0.116511543866603,-0.00153455468435095,0.120034993854966,-0.0999899344943335,-0.172089508969504,-0.0186601430289539,-0.190042546367156,-0.193719380933999,0.246331303985432,0.0687176480787907,-0.2421833423742,0.0333609117309803,-0.0421283482845784,0.0655420265594921,0.107147383681445,-0.0752273460490961,0.0776382625507853,0.0107451149281324,0.112600946994147,0.0630102933318496,0.11433271187068
"Csmd1",-0.00667109007728021,0.00263140902050902,0.00415871814663325,-0.00540051943473219,-0.0233815136085878,9.52890330031701e-05,-0.0405234745898223,-0.00454052170397473,-0.0472984354023861,0.0224573980439462,0.00606865054461476,-0.00812878721568271,-0.112090136586079,-0.173119709166867,-0.098891794307434,0.0121007002400208,0.0038712747436768,0.0109163696967442,-0.0174081982473219,0.00830429495587489,-0.0284746221256359,-0.00397690204629698,-0.0273739428617606,0.00693669304982453,0.0078653627862915,-0.0121026738704699,0.0555847142303604,0.0372711274715799,-0.0569111246684135,-0.0177814275854103,-0.0382074317196928,0.00694820752267817,-0.00939835233160619,-0.0136857868829528,0.00989050328748074,-0.0272858184000389,0.0662765755919613,0.0232697027138068,-0.01901072335182,-0.0135679853617972,-0.0530185413386744,0.0374353076364235,0.0318670454400686,-0.015422380194627,-0.0061638150978089,0.0527683075656425,0.00518058448405891,0.0429634475224818,0.0868304907706073,-0.0862557114769181
"Cfap43",0.0458371419878352,0.166079773046098,-0.00507546367156091,0.000319096753984019,0.00872007752603391,-0.00660324092903021,0.00249270762876048,-0.00235205595097799,0.0054425824984952,0.00336750363811905,0.00547588986893732,0.00906296466058067,-0.00059737865667175,-0.00180621015128334,-0.00466863894741379,0.00444535168660378,-0.00146370389624132,-0.00055890954568486,-0.00778952041528142,0.00532972176618193,0.00910808191480428,-0.0114499273197154,0.00551414605728022,0.00107290368719186,0.00294505769377714,-0.00427504940129607,0.0114876295131375,0.0177270738543332,-0.00422062407037647,0.0189303547182481,0.00478043396565544,-0.00240932328137405,0.00305349211264758,0.0108184381664149,-0.0185768898225414,-0.0142822585320181,0.00116874265249736,0.0149506191842901,0.00107243669381729,-0.0059797219039391,-0.00737384453272314,0.0124840164048805,-0.0160379705230547,-0.00891604434553017,-0.00792777502664118,-0.00217610426919707,-0.00779312452926614,-0.00605328999749589,-0.00210527200005217,-8.34803481300764e-05
"Hc",0.0290931806428548,-0.00769022540409603,0.0154986005002052,0.0186179387158348,-0.123328509579618,0.176830381670177,0.132242325114577,0.0145394988464789,0.0236455176267675,0.0441982196882443,0.0265303002489724,0.0140709682936234,-0.0571138258315898,0.0143955571310508,0.0197762713910198,0.0021210269962498,0.0340023170407762,-0.00139219980979078,-0.0121486336481062,0.0128572334619865,0.00108836290747332,-0.03013157858022,0.0164674193056769,-0.0110748551797189,0.00752573738170388,0.0208801768421358,0.00713105980260725,0.0215546004930706,-0.0054323500317043,0.017580560920541,-0.00288873071495455,-0.0233731232642216,-0.00267563402088591,-0.0127673529003698,-0.0394295105119706,-0.0021345801223138,0.0113642315288615,0.0102982772665338,0.00943621696046051,-0.0143284124531507,-0.0148233179133338,0.00932168358419098,0.00232808653013315,-0.00405740362462966,0.0214395577714095,-0.030615443808402,-0.00765824601667076,0.00900064786209228,0.0275762805919867,-0.0130782263402526
"Igkc",0.000636017783000781,-0.000534170867909815,0.000372328201694205,-0.00218982957375101,-0.00713921207780802,0.000322266357996276,-0.00358446329139234,0.00383198470531437,-0.00601438945212719,-0.00931983497353811,0.000553589832692441,-0.00433349164709436,0.0102215947104954,0.00422653096771045,0.00486415901771375,0.00130814645933822,-0.00474411668959482,-0.0120264011403779,0.013296478804143,-0.00103604307509451,-0.00839780050374041,-0.00634516658650056,-0.0020031967372789,0.00473512082237857,0.00268747325216231,-0.0125600436560534,-0.000672686807531654,-0.00784506939079872,0.00436704414377276,-0.0108467803344557,-0.0137706811440219,-0.00806867920587024,0.0188447586818197,0.00828090754916006,-0.0116173306793309,0.000838756697421977,0.00124463550844398,0.0127316105348576,-0.0160740248693993,0.00968430359862593,-0.00173607466124822,-0.000733402841915166,-0.00346726222869674,0.00653366177969477,0.00655388234371073,0.00390211472775291,-0.0113312621314665,0.00263354951098077,0.0173169323766586,-0.00825385598558524
"Hsp90ab1",-0.0253022698377954,-0.00462742468714883,-0.285500784453086,-0.0345939577978917,0.0548222584195915,0.089561392775224,-0.0252308334461813,0.0350412815026385,0.0084514458845275,0.0431701887326176,0.0654846186940458,0.0456508580031262,0.0732622004878678,-0.0784596705432848,0.048777234406909,0.00514919805151655,-0.0337645408492069,-0.0274336152770569,-0.00417481222234543,-0.104723212923729,-0.0299884865589932,-0.0658713236538743,0.0479836882302196,-0.0696112388032919,-0.0179985481706562,0.0405706762904021,-0.0181717788562648,-0.0137864463952618,0.119335441185868,0.0172189714773616,0.0765345133137001,-0.030834908569896,0.0317175566503199,0.0554391908038446,0.0323697281527433,-0.151476194521296,0.268638418563893,0.109786048592351,-0.143461983418793,-0.232061017428803,0.0415920769580663,0.0729528919581728,0.100903263650362,-0.115597069507506,-0.0799678230527557,-0.0187262044942836,0.0530727252263088,0.0418576299687449,-0.127944352092331,0.0330630904886945
"Dnah3",0.0373619176362599,0.155981075594373,-0.00414780973257427,0.00924687130786563,0.00544292104224612,0.00135618295660819,0.000106279338494314,-0.00847814887043289,0.00121439078997822,0.00288293191488295,-0.000470805775962237,0.00743051180623412,-0.00182071143345263,0.00448513974138608,0.000109070427404005,-0.00218076244296933,-0.000425964011477732,-0.00714145851122849,0.000497421932648749,-0.000581879777802739,3.71352987087553e-05,0.0110601471017268,0.00455398806468696,0.00534934756113016,-0.00453914025605126,-0.000320943334798565,0.000951235209147284,-0.00281196472894188,-0.00537314481031829,0.00154972699951632,-0.00468391796774191,0.000967841552095127,0.00473808870813332,0.0122558069454175,-0.00957002044746712,-0.00323346531208458,0.00245707352838886,0.0026946564929226,0.00276718827891796,0.00480291850992528,-0.00512415050364525,0.00522367349784441,-0.00299371263293642,-0.00828702620247002,-0.0157830724643738,0.0103131929273961,-0.00220373611173782,0.00234951939247499,0.00179754890390244,0.000214867209905187
"Muc5b",0.0256792822529471,-0.00816509844311388,-0.00144565875218628,0.00143164663925518,0.0209697944109119,-0.0035246709833923,-0.00191558011952382,0.041763512043749,-0.00198032666569202,-0.0152370452269517,0.0114896051164592,0.0247567784527446,-0.0112963509136198,0.0083633219312473,-8.51944482141346e-05,0.0133065597312196,0.0566839010351895,-0.0688590559631499,-0.026139481959808,0.0427264010193103,0.0228287538607572,-0.0989213932031671,0.0184607082638759,0.0168037769095685,-0.00208890416974066,-0.0230052751116027,0.0255457964844762,0.0211799544889651,0.0690691418249302,0.00520674479458091,-0.00745996119190215,0.0813973788167864,-0.0128826207565139,0.00512459778018101,0.0883526775544922,-0.0415439343752279,-0.00699126015966427,0.0274426418151034,-0.0160136632120023,0.0258052963463225,0.0223638240575301,-0.0066199956678275,0.031877486576847,0.00561077919433085,0.0558895659725348,0.096173148173372,0.00246377105499792,-0.0485911563587022,-0.022091332723949,0.0105603681418584
"Ccdc180",0.038665441847654,0.159054500100189,-0.00631475604444677,0.00695438491162468,0.00843086852415389,0.000686347796967076,-0.00186024161724174,-0.0020655944259064,0.000185901081927745,0.0085070266908845,-0.00185822856992439,0.00766481858037727,-0.00635878149059423,0.00232699112697746,0.00137539229445016,0.000970085850103783,-0.00236827055980822,0.000763154595077935,-0.00532636645695053,-0.00448877631575205,0.00430375334042536,0.00602033659541403,0.00013878465782474,0.00359003643883047,0.00368323568612424,-0.00103558228005002,-0.00412312910904954,-0.00733102244145898,-0.00965527059525906,0.00444070516316531,0.00117898655133169,0.000707178635005935,0.00290857260399224,0.0098867106019538,-0.00570118388441383,-0.00951235573044038,0.000734306484858458,0.000374178472342769,0.0107566167898512,-0.00611093862607679,-0.00122252955013768,0.00171283480174898,-0.015329968768675,-0.00962494754400531,-0.0112676032139901,0.005029818895361,0.00184896009061776,-0.0196355407328185,-0.00248564148257151,0.00892963988551713
"Dcc",-0.0237400924479666,0.00317700007624831,-0.00267703383038971,0.0674197038944779,-0.0195373466696621,-0.0663873467484303,0.0312127526822382,-0.000800782585925678,-0.00493535986278153,-0.0302572621840507,0.00446300550736437,0.0251187152395399,-0.0715148500817089,-0.00665082140817242,0.0667624653962872,0.0641794083533137,0.00563923026250471,0.0442331562878101,0.0536765779323473,-0.0858318570789992,-0.259232373986622,-0.151874461987155,-0.0517018115363917,-0.197275671241761,-0.0156384192746083,-0.0662174058819491,-0.0831513863428352,-0.144401825836042,-0.00523392349475692,-0.0904946086189904,0.00102097872750141,-0.175630070383308,-0.118770239881076,-0.170531179713746,0.136139882714288,-0.219767947004274,-0.139270993529048,0.0841033003673066,0.0321574996123784,-0.0106572734071011,0.176919023014098,0.120068896180966,-0.0103995006155802,-0.00208308196723135,0.00283049348573119,-0.173702645379603,-0.0114308173365144,-0.0577419266665564,0.0875798189666946,-0.107808486055107
"Gm28376",-0.00335042430131446,-4.84937417809786e-05,-0.00835954935531528,-0.00192172279219094,0.00276763077794022,0.00198224959323668,-0.000864435097065038,-0.0010735542553968,-0.00500038479330199,0.00659922078580453,-0.0015637076036828,-0.00408588775059866,-0.000134948369800726,-0.00384769187888822,0.00184706498978314,0.00651832607012614,-0.000449682702491789,-0.00875829358735094,0.0040623123849151,-0.0104715463233803,-0.00516192404361451,0.00270951829968068,-0.00700530899036301,-0.00182563558741722,-0.00297779993982388,-0.00189540121659471,0.0119691730686707,-0.0066843264941974,-0.0012323420738888,0.000155582031943804,-0.000428282672299126,-0.00330428240114288,-0.0054867244475444,-0.0197425174783221,-0.00357128098959123,-0.00424680911450325,-0.0120906854725745,0.00434346714750539,-0.00318601083611378,-0.00636714503449313,0.00137439527363013,0.00516878446893687,0.00694898899767771,-0.00248295528527317,-0.00148917875522918,-0.00283738252795661,0.00338923165122977,0.01665987268541,-0.00837036552656126,-0.0150244927117981
"Rad51b",0.129903095774122,-0.0508616934329879,0.0471089194675224,0.0167430334118262,0.104933433856116,-0.0406377309725756,-0.0221076318157104,-0.0538276909502837,0.019925769299382,0.181630319817399,0.0175198670026983,-0.0626815750517491,0.0385632861716763,-0.060101831233925,0.0796425925395701,0.0384282618888643,-0.02792333480814,-0.0631105754951918,-0.120245118969103,0.0350848944054022,-0.0286544022885817,-0.0714964157474123,0.0784836388424365,-0.0755680764714129,-0.00479861602429423,0.124658367531687,0.0259338665885843,-0.0205215803429216,-0.108882223348163,0.0181352622877683,0.0233714004601939,-0.0548890223184174,0.0369914017636321,-0.000616042155088554,-0.109975461184713,0.0549512490454358,0.023611941040102,-0.0201227044789405,-0.0880526055989672,-0.000740419630163356,0.070555219901818,-0.0301946500071905,-0.101119745881098,0.019150921165734,0.0383525110043014,-0.109976407980135,-0.00149398351906568,0.0339874776724322,0.0323252740571986,-0.0485470006674945
"Mki67",-0.029282229458161,0.00175473347523474,0.00156273924419907,-0.264024223040966,-0.0389544745389865,-0.182413093614845,0.183963692046258,-0.006996738905323,0.125627085480923,0.0786241607286062,0.0460069636553898,0.102754115767164,-0.0565854469211912,0.0252861341545109,-0.0702237595352677,-0.000947256634566803,0.0129791800002907,0.0240739554670903,-0.0181187070084657,0.018352786175614,0.0224679893078507,0.0186843922795155,0.017646287953586,0.0722133371914504,-0.0267012945243194,-0.0131839868429785,-0.0308672384686343,-0.0153107634364389,-0.00368858146283134,-0.0489161373646508,-0.000165342690749286,-0.0296519165338702,-0.0146525419401727,0.00427623557961447,0.00696666018816249,0.0284282361056159,0.00833843831212566,-0.0507429149422243,-0.00985262262417857,0.0247510235240254,0.0119801931267069,0.0242963418197334,0.0775439668475286,0.0157154598793521,0.00622724391516478,-0.0689354760246903,0.0658892608459835,0.0811694364801206,-0.0810365319425286,0.0112986033957555
"Mecom",0.19422880129385,-0.0597287008051647,0.052496852715172,0.0285708826698903,0.0894853768682356,0.0214230676617171,0.0149784493189468,-0.0523741230092199,0.0280270880739581,0.19559285212176,0.00645802379757436,-0.046657898487313,0.0234251283756232,-0.0356423769930364,0.0439377860821891,0.000154731124311905,-0.0611332023454015,0.0623210631978548,-0.00637986466567821,0.0405164920111702,-0.00799283716843058,0.0581513691704425,-0.0770995593231373,-0.00937016808637191,-0.0229549699158157,-0.00847019699228699,-0.0302481410996377,-0.0168642293655963,0.0710163201855877,-0.0153187727828983,-0.0161000450470154,0.0140655358638635,-0.0768711655735375,-0.0397216611721713,0.0697350654726711,-0.0190932330876667,0.0292773159142524,-0.0637915146343743,0.00711239215123135,-0.0380427336975395,-0.019880476367605,0.0253533799656517,-0.0679324789244487,-0.0196667116755977,-0.0101975172196218,0.0555495789954731,0.0348677676060794,-0.0391186069778089,-0.0110293929271848,0.0107021748729476
