"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"Lyz2",0.0124008944790851,0.00113118941738468,-0.0151818621358312,-0.00809641209770908,-0.00841066970262263,-0.147928853464157,-0.121824099201848,0.0277878247865502,-0.00825992352873976,-0.0204702817751747,0.0125198708463273,-0.0136707722017932,-0.0337332512764121,0.00961070858799847,-0.0424222654725962,-0.0293495804264602,0.024756854820886,-0.000397898662813687,0.00454417688655056,0.000239020588494661,0.0120641314027895,-0.0441776179193063,-0.0942286474178389,-0.0451069369799476,0.0673141791129091,-0.00468718175619552,0.00339653868408618,-0.00924179975038735,-0.0316178063536301,-0.0218160026566433,0.0100764362263538,0.00539245342694226,0.00570993822319842,-0.0202899036393111,0.0300380039141144,0.0391833810427052,0.0125710135207262,0.0454026672967217,0.0187511568256657,0.0335957429717577,0.030691425795123,0.00396439209108207,-0.0336894859859238,0.00204706578055328,-0.0307928699372809,0.0375120472316556,-0.00584828876640244,0.0215173745957189,-0.0236990279298123,-0.0116861062754401
"Dnah6",0.0282968880617029,-0.153561498881973,0.00543798641888896,0.00440260656118475,-0.00972589555037276,-0.00177054717881198,0.00280336405321551,0.0041402126824396,0.00386298969121809,0.00679805399930478,-0.00347468430017763,-0.00553945049447907,-0.00739507222383459,-0.00410803979800146,0.00598744354312307,0.00458648150507281,-0.000782366733457219,0.00301522018121068,-0.00813657187140693,-0.0111432985110608,-0.00863824944588234,-0.00198956096170491,-0.00871480349001117,0.0133609784704008,-0.00897933460480987,0.000419360581302278,0.00198230442911912,0.000601456785242418,-0.000462435759235572,-0.00877337160463567,0.00312705887758147,-0.00405728834734457,0.0087553926621237,0.00284851340953703,0.00635060308506252,0.00549219932825082,0.00601414238883152,0.00591869062940684,-0.00389334703657932,-0.0100771803435964,-0.0041390302008406,0.0016911388776404,5.75937514920998e-06,0.000544575125086419,0.00282644818491713,0.0127398350941926,0.00229564151218288,0.00223944988775899,0.00142550890356341,-0.00487961307198108
"Hsph1",0.00458329853507405,0.00258621882188089,0.0828340226884426,-0.13182802854812,-0.0025669580802163,0.0847809473528778,-0.0672367788587207,0.095731132157445,0.0349437078168124,0.0277388530433791,0.0422386050485218,-0.0100271029605415,-0.0600106300899463,-0.0497352048951974,0.037141362465105,0.0114277468356761,-0.0154631597253264,0.0409797873846208,-0.0188060340730537,0.0371533855717611,-0.0134982839297553,-0.0110924898403319,-0.0287658943462794,0.026545713504579,0.0131783468547953,-0.039634353804574,0.0450179485585973,-0.00816981320133757,-0.00869161310686226,0.0681963868467646,-0.012272215977332,-0.00252031232910846,-0.0351853459013654,-0.025133574516363,0.013927996722035,0.0166596530231064,0.00712280156088742,0.0348605014274053,0.0259953765363396,0.00641285725592206,-0.0166981501247693,-0.00257378558800416,0.022908997562047,-0.000291945654566597,-0.0215548747703301,-0.0059865628913247,-0.0117304208947228,0.0162729068988984,0.00221949118851183,0.00075680972124935
"Agbl1",-0.024225907868277,0.000448287133021849,0.0320304139448598,0.0118771734837688,-0.0497350699534295,-0.0419760204910552,0.0433287544347506,-0.0268402960891925,-0.0578835741450628,-0.0195895074173247,-0.0532649066258978,0.0087810368011292,-0.049895808525941,-0.0782402093630192,-0.00841468852359233,0.0213574850994682,-0.0660994570226824,0.0621847326371569,-0.0143627206010789,0.0119525746091348,-0.0272831454448233,-0.0682241874769762,0.0114186587875021,-0.0355866779225962,-0.0608299960464971,-0.0360424962248191,0.0360658004536797,-0.00477667394146972,0.0240224042457857,-0.00961423492427521,0.0392294274058474,-0.00498365457948775,-0.0150324583697833,0.0172035647960615,0.0182306034345907,0.0171185794043064,-0.0079914843576888,0.0150366926170611,-0.0291316264602072,0.00265455956052895,-0.00117423911576924,-0.00211499766080756,0.0346832434770952,-0.0237415536577795,-0.0114851954076246,-0.0143660660313172,-0.00872903670787838,0.0109484760692344,0.0228476792323764,-0.0126356515786882
"Hc",0.0238562257980894,0.00313346453564555,-0.00842487566822521,0.00655793224643716,-0.0175799473569752,-0.174080295594655,-0.142357407656962,0.0736118640134405,-0.00983112580974039,-0.0174973399456961,-0.00756788304532263,0.0359232583985807,-0.0204418644422843,0.00239909207250676,-0.0172208208836657,0.00160930700180769,0.0379158397285208,0.010016323923523,0.0117283172129887,-0.00451912101021879,0.00860311870992166,-0.0166795680305236,-0.0441154274899019,0.00732888213169424,-0.0259448021536761,0.00210358662669867,0.00674114785497023,0.0176979781066896,0.020339668436168,-0.00746964686617166,-0.0112696366681384,-0.0139246553426219,-0.00886122227044872,-0.0026256505465461,0.00819612377075375,0.0161012495008058,-0.00238261224493105,-0.00704287482525168,-0.00187817730387793,-0.00501018190459642,0.00834651281944941,-0.0089208087541207,-0.0121583928063693,-0.000867740990554886,0.00132446289928164,0.00926286524123744,-0.00594214253091381,0.00593258418058553,-0.00808076484403462,-0.00274433954512784
"Cfap43",0.0243491497437774,-0.14541737675969,0.00702976257737201,0.000122485722367067,0.00077699108817317,0.00583444678834009,0.011433004038841,0.00550937659083194,-0.00395117109733379,0.00164872187716162,-0.00296663627423691,-0.00188765148465121,-0.0090945960179281,-0.00884022509943432,-0.00355477138657425,0.00606994568770704,0.00415555390438964,0.00613998347036998,0.0124707373018128,-0.00327239726066053,0.00684332598118685,-0.0058184866975877,-0.0127779135585636,-0.00407546123610968,-0.0186068832596324,-0.0159433557599637,-0.00416201168702147,0.0220761622992204,0.00294433777268973,-0.0184348600800393,0.00578725991797585,0.00344102096387307,0.0154757809684042,1.93091449507388e-05,0.00190895705611359,0.000568451252770762,0.0130766908162206,-0.00615978997600334,-0.00191986328752683,-0.000678565803686009,0.00691264477515779,-0.00729254882053606,0.0127746932138252,0.00987151191489025,-0.00351776089329671,0.0117630712713691,0.00186211129371557,-0.00611537973450565,0.000279695817078446,-0.016021936855508
"Igkc",0.000554681963624622,0.000275007735324579,-0.00131069666942083,-0.0017202604586953,0.000252313185652929,-0.00167208793298967,-0.00106069708993165,-0.00203607938884605,0.00525009623325111,-0.00407879543804217,-0.000952018321232179,0.000880502943769159,-0.000684440878990295,0.00489990567808052,-0.00813483043720246,-0.00447448264987098,0.000396937761737791,-0.00276048790125237,-0.00421728468522584,0.0114284374829564,-0.0057039860792207,0.00121968559200463,-0.00250541443986341,-0.00227954785277136,0.00680402138364433,-0.00109915207445797,-0.00133894961294322,-0.00409193127439214,-0.012458421237516,-0.00499634296404366,0.00274128727230404,0.00718348759569749,0.00148136066454043,-0.003997818342594,-0.000650108926778415,0.00725269672814031,-0.000778683854391818,-0.00912348989069501,-0.000252341417977953,-0.00363633093861074,-0.0043359165203478,-0.00287868354485699,-0.00694201657320338,-0.0032967887589229,-0.00448096238485719,-0.00449364276793068,0.00125809171737414,0.00115448046074501,-0.00130236147271222,-0.00688409600674243
"Dnah3",0.0179003075002264,-0.138028971172842,0.00530810697698112,-0.000756647555201851,-0.011005533194527,0.00466485633880008,0.00710967072998556,0.0107959603791558,-0.000997005211890969,-0.00861420700931166,0.0020255795652172,-0.000487672266550155,0.0010963790766638,0.00766464563058153,0.00156584486733479,0.00235005312521503,-0.00238423137422109,0.00463390029584829,-0.0039605285688819,-0.00634634625494233,-0.00352814220680655,-0.00511233104532931,0.000132531663800526,0.00454385581896802,-0.00505548097234291,-0.0026822277310101,0.00283284768247263,-0.00431029279009843,-0.00739204057522374,0.00243641018133248,0.0142162849842603,-0.00252611729151589,0.00835158983965597,0.00352788644946441,-0.000956004507501148,-0.0107303780531576,-0.00228824341835295,-0.0091138164783496,0.00841083950664384,-0.00134346978398734,0.00552416878781263,-0.00707984631242087,0.00236191883913525,0.00258320419565859,-0.00322209931580667,0.000462532042904492,-0.00723068414770215,-0.00245844295304841,0.000761069444417724,0.0060972933094708
"Ccdc180",0.0184382228615418,-0.143604007657962,0.00309841994183801,-0.0020088588420872,-0.00832780500699916,0.00696843662332041,0.00301627342736594,0.0103372561456327,0.00306127697414896,-9.60342795301943e-05,0.00226080695888347,-0.00103851883065791,-0.00723094950312141,6.45964205080009e-05,0.0045242920714558,-0.00200515128463174,-0.000204221157272254,0.00199902291811674,0.000479302957867705,-0.0126267978698441,-0.0079995182400356,-0.00080122417788803,-0.00189594950737,0.00643114990529792,-0.00795472145819497,-0.00309138463679136,0.00385859865716457,-0.00852486017639032,0.000611772411256205,-0.00146027826020437,0.00684584679131523,0.00237944916812909,0.00938628449689329,0.00688517614614241,0.00326311901240377,-0.00955646717163912,0.000647901757538039,-0.00015758529456883,-0.000924481841990347,-0.00894439061662207,0.00614387562535836,-0.00779493913927266,0.00656441198717887,0.00520868037101429,-0.00254687162639362,0.00453756692932085,0.0056665466609917,-0.00147835480120612,-0.00075917035632742,-0.00614835952390735
"Muc5b",0.0236181146700114,0.00234500914940021,0.00362465061384354,0.00904866058811751,0.00417398338179804,0.00580235853944149,-0.00323411792715461,-0.0189581440211637,0.00137794534661519,0.0275067141318678,-0.0163856212305361,-0.00288647824982726,-0.0651065229177926,-0.0320570140235258,-0.0464028691089665,0.0705353927741264,0.0681440890576613,0.00028243386516285,0.012140417707591,0.0633114523590572,0.0240918912841348,0.0273733106500086,0.0393699386967551,-0.00838281375835294,-0.0034345873488412,-0.0151628128396058,-0.0249351866637865,0.0101768907582366,-0.00970529827787503,-0.0127282052427218,-0.00944169345153837,0.0030466966033167,-0.0232093542839681,-0.00959817975515457,-0.0149968317476353,-0.028221725995101,0.00751656702870609,0.0179693890373295,-0.016743590004885,-0.00114732844855021,-0.0164847541286712,0.0387409618894606,-0.00930128993455588,-0.00457080634189842,0.00817848754622956,-0.014318789364086,0.00930311958245161,0.0124928202421281,0.0101887408603432,0.00924338278048993
"Hsp90ab1",0.00426271421278997,0.0072088228263373,0.0675203690504172,-0.133286075216811,0.0333947856235879,0.0969531394065605,-0.0877605570974306,0.0571932985646726,-0.0166433928280917,0.0126305074224365,-0.0291262738779101,0.0126618244426223,-0.0882293205805204,-0.0493350888232996,0.0252284849168534,0.00525032958644867,-0.0550500942826229,0.033635321640971,-0.0454161791946764,-0.0257911938376408,-0.0400922616292661,0.0739021556966747,-0.0421073894489784,0.0169723496498393,0.0151417132978249,0.0220288251910605,0.0226116188375578,0.0170751075225985,-0.00557683824543193,-0.000713220221076675,-0.0192895772658293,0.00207409329097797,-0.0114671961859911,0.0081704555456951,0.0331685865996083,-0.0236172472451664,0.0314912244205862,0.00303453974911967,0.00482392264685467,0.00913959397502354,-0.0103637310956041,0.0235645561848513,-0.00391102363781981,0.0139129302594759,-0.00851187893352846,-0.0161276675121882,-0.0113472481210783,0.0142662495876602,-0.0259971095483166,0.0301316771527977
"Dcc",-0.013013823110164,-0.00050091207217746,0.0240650675032527,-0.0167449736974537,-0.0270741117534243,-0.0388371406894358,0.0516195897354987,-0.030244173002985,0.00549642356219862,-0.0388533896997661,0.0206874096276569,0.0192683112874406,-0.00110221758076649,0.0105669097987725,-0.068491787112107,-0.0488070730739126,0.00271819016010189,0.00319405010602007,-0.0180839302641913,0.04145985201242,0.0112734688288369,0.0923563854960344,-0.0136652896507915,0.0950682813670501,-0.0221176862059757,0.0417084907045041,0.0286347468103212,-0.0887984098484023,0.000203373904876172,0.0145168503171355,-0.0281566846490259,-0.0276499413399815,0.0154580234011896,-0.00461476370402193,0.0138436387229789,0.0518056466517513,0.04618730026856,-0.0131040219305979,-0.090945473736202,0.0276782482994723,0.0361604104255474,0.0115907612276111,0.00861763099150717,-0.022764604403179,-0.0504697462517355,-0.0258220537523878,0.0147747018492114,0.00334129759423217,-0.0224622985761175,0.0351051353315402
"Gm28376",-0.0018762996965876,5.30650242211189e-05,0.00458067790842072,-0.00521325633563204,0.00272596790435895,0.00289755483361151,-0.00254589393138446,0.00397117706387453,0.00819159598922749,0.00128845824356326,-0.00319890465105566,0.00702276264235881,-0.00150578049322373,-0.000474674247061926,-0.0013716063417598,-0.00535231442654318,-0.00221622117386295,-0.00305735879270548,-0.00199836322047256,0.00497785307183012,-0.00765625119637178,-0.00168880384643537,-0.00426651371556089,-0.00186737991433848,0.00383912202042177,-0.000747098174013133,-0.00298447407844672,-0.00995949845350071,-0.0012240624798367,0.00604979883365076,-0.00403033374440608,-0.00178118890806766,-0.00170442716137247,0.00176103292351386,0.0204449809358014,0.00940352640157343,-0.00336424443887531,0.00821294392161295,0.00222274716553722,0.0158854190629057,-0.00563949152911158,-0.00730161501336864,0.00755450396503108,0.00213279171721865,-0.00611528376297303,0.0140927614137533,0.00668237964484291,-0.00245036658936195,0.00984215342349293,0.0147955473323166
"Mecom",0.13338869904461,0.0186127224902353,0.0270592858641206,0.0771058410684528,-0.0105758384752852,-0.0124663011981209,0.00654583222079423,0.0213511410826866,0.0153474137447259,0.0489335336403437,-0.00454125465885723,0.0276282370197738,-0.000350417690819793,-0.0040411625585921,0.0227583825206191,-0.0131955412493853,-0.0337460254565096,-0.00101229278528931,-0.00431166412039525,0.00800233443696444,-0.000920052103791071,-0.000571667330941084,0.0182435341553035,0.00489613228346237,0.00877413111298602,-0.00253852727891232,-0.00351142003031166,-0.00056550744335443,0.00826309172013103,0.00260455874303087,-0.00180058903349324,-0.00934940087120892,-0.00695862476740808,0.000435503860134092,0.00337980184230229,-0.0157607649107993,0.00710012755736702,0.0196964781024301,0.00202871954905544,-0.00313531243283974,0.00669653278658627,-0.00290595097743206,0.00232279620646927,0.00984707116381026,-0.00590798361627527,-0.00452809829547191,-0.00178300947282732,0.00447043893393343,-0.00324854062024976,-0.00207155144457137
"Rad51b",0.101313831492539,0.0260363521214669,0.0249172229763035,0.0795922551949714,-0.00408789843189239,0.0241623105535574,0.0576713666777845,-0.000530280491545632,0.0149201592219233,0.0713402819575166,-0.0118734341000651,0.0463718728287716,-0.0277868865435678,0.0119704309356371,-0.0109360128672642,-0.00350405095502617,-0.0215763603337885,-0.0185895852425899,-0.0356675617530222,-0.0133274672106284,-0.018619605264719,-0.025243643289104,-0.0565877038281242,0.0270864461898009,-0.0102725942523092,0.00203424478463373,0.0122351966631313,0.0178111630088109,-0.012777910827593,0.0121011977731109,-0.0137643949871261,-0.015202141221111,-0.0121809501009309,0.00527861378481469,0.0044009475323955,0.0304108648941676,-0.00539146109703038,-0.0224401897696838,0.00381935841595914,0.00175565963848107,0.0082103447102896,-0.0161673468190426,-0.017130272472458,0.017528341459605,-0.0136068300025577,0.0211813989473699,-0.0179319207873536,-0.00300223404976786,-0.00020785871425647,-0.00829311075846469
"Mki67",-0.0187470961473182,0.000369938546679527,0.0173818392550073,0.00387115128509344,0.202814398464991,-0.0848529863947989,0.110813700243712,0.073899384536162,-0.040703722328327,-0.0038337665392483,-0.0314036300467364,-0.027293538465275,0.00190682681013175,-0.000291987078095448,0.0030660238346524,0.0327280623085172,-0.00850585768284804,0.0447861630779959,0.0380626185009997,-0.030990064475375,0.0285387312291609,-0.00437170760533259,0.0158844189027595,0.00416942579579334,0.0196418163019869,0.00462323851559765,-0.0014739242275824,0.0158817311230203,-0.00234791133184346,0.011656061400504,-0.00599768378623709,0.0248900579371568,-0.00277314147035182,0.0147629510390609,-0.0145814578880568,0.00245518930553541,-0.00737524312473313,-0.00895111194857701,-0.0178827443892155,-0.0239272034705446,0.00171373793788387,-0.00701742473488994,-0.00729753662985844,-0.00511502672770427,0.0146959045108732,-0.0074081497826813,0.00521094652824163,0.00928667030016099,-0.00985392176183402,-0.00665508814355911
"Dnaja1",0.0140697765111665,0.0104477341845777,0.087253298895082,-0.123079596276739,0.0100445857344009,0.0971224474971611,-0.0831704085662356,0.0850295623531841,-0.00536750322092217,-0.00546534227006284,0.00618212487672755,0.000546565586981572,-0.0797061573659454,-0.0673808888853352,0.032404625534914,-0.00157331085045739,-0.0447230346267401,0.032870623111705,-0.0193037572451135,0.0231365705333478,-0.0109500468105867,0.0265253388307439,-0.0295127842710433,0.0169665444199306,0.0046157228928623,-0.0234645168926548,0.0330921699701505,0.0115919950594772,-0.0135674373152835,0.0380956554075852,-0.0224190332696387,0.00370581594357664,-0.0338674662325852,-0.00829883351661004,-0.00291509258492211,0.0134638986217562,0.000993134395319161,0.0112469894029593,-0.00559341605537589,0.0247503996778165,-0.00570329583457917,0.00693201672621167,-0.0266178179383039,-5.30828697804103e-05,-0.0258381586866707,-0.0198797675539666,0.000936429659748256,-0.00094715255016929,-0.0077013342090347,-0.00776111128123809
"Pde1a",-0.0130721060876675,-0.00130713084437564,0.00503772776896609,0.0205127154821462,0.0163814363882495,0.00704287521220651,-0.00992202635258727,-0.00675542494200941,-0.0622509238820588,-0.00557576389422781,0.0718150578764092,0.030179746755219,-0.0147316868786724,0.0268108257186078,0.0241734378439574,0.00809815492479385,0.0148065356789861,0.00157665720643942,-0.018048549505331,0.0437801846357953,-0.0234785285369744,0.00127375186716969,-0.00240182635172506,0.0179434120706374,0.0196040091344035,0.00409785459789424,-0.0399260779980996,-0.000238363668460726,-0.00185900594490252,0.0145100942348512,0.028441493937275,0.0398686297320184,-0.0191001981792088,0.0276081911891785,-0.0196243062323213,0.0114864036947726,0.0167647910457877,-0.0197903940847452,0.00575460637493988,0.0214912241622922,-0.0118811042900461,0.0556147090707091,0.0104793709314852,0.00668589161454858,0.0210345377888684,0.0187287175125156,-0.011939816962465,0.00897455543083138,-0.0230390637312574,0.0119110523263505
